time;WTG4B_WTG4B_HvMeasurements_PPu;WTG4B_WTG4B_HvMeasurements_QPu;WTG4B_WTG4B_HvMeasurements_UPu;WTG4B_WTG4B_LvMeasurements_PPu;WTG4B_WTG4B_LvMeasurements_QPu;WTG4B_WTG4B_LvMeasurements_UPu;WTG4B_WTG4B_injector_PInjPuSn;WTG4B_WTG4B_injector_QInjPuSn;WTG4B_WTG4B_injector_UPu;WTG4B_WTG4B_injector_idPu;WTG4B_WTG4B_injector_iqPu;
12.002400;0.242996;0.035695;0.504749;0.254509;0.089421;0.533328;0.254511;0.089424;0.533334;0.477179;-0.167751;
12.002656;0.244713;0.039676;0.505500;0.256408;0.094253;0.535868;0.256410;0.094256;0.535875;0.478462;-0.175967;
12.003168;0.248079;0.047418;0.506953;0.260149;0.103743;0.540791;0.260152;0.103746;0.540797;0.481027;-0.191901;
12.004192;0.254566;0.062053;0.509674;0.267417;0.122025;0.550042;0.267420;0.122028;0.550049;0.486157;-0.221889;
12.005216;0.260748;0.075588;0.512160;0.274411;0.139346;0.558543;0.274414;0.139351;0.558550;0.491287;-0.249506;
12.006240;0.266656;0.088081;0.514428;0.281146;0.155701;0.566351;0.281150;0.155710;0.566359;0.496418;-0.274931;
12.007264;0.272317;0.099592;0.516495;0.287641;0.171103;0.573520;0.287646;0.171115;0.573528;0.501548;-0.298337;
12.008288;0.277755;0.110180;0.518376;0.293911;0.185574;0.580100;0.293916;0.185587;0.580108;0.506678;-0.319885;
12.008426;0.278470;0.111536;0.518616;0.294737;0.187449;0.580942;0.294742;0.187464;0.580951;0.507367;-0.322649;
12.008427;0.278475;0.111550;0.518618;0.294744;0.187474;0.580948;0.294748;0.187477;0.580957;0.507372;-0.322668;
12.008428;0.278480;0.111560;0.518619;0.294750;0.187487;0.580954;0.294754;0.187491;0.580963;0.507377;-0.322688;
12.008430;0.278491;0.111579;0.518623;0.294762;0.187514;0.580967;0.294766;0.187518;0.580975;0.507387;-0.322728;
12.008434;0.278511;0.111618;0.518630;0.294786;0.187568;0.580991;0.294790;0.187572;0.580999;0.507407;-0.322808;
12.008442;0.278553;0.111696;0.518643;0.294834;0.187677;0.581039;0.294838;0.187680;0.581048;0.507447;-0.322967;
12.008458;0.278635;0.111852;0.518671;0.294930;0.187893;0.581136;0.294933;0.187896;0.581145;0.507527;-0.323285;
12.008490;0.278801;0.112164;0.518726;0.295121;0.188325;0.581330;0.295124;0.188328;0.581338;0.507688;-0.323920;
12.008554;0.279131;0.112784;0.518835;0.295503;0.189186;0.581715;0.295506;0.189189;0.581723;0.508008;-0.325184;
12.008682;0.279789;0.114014;0.519052;0.296264;0.190897;0.582479;0.296267;0.190901;0.582488;0.508650;-0.327694;
12.008938;0.281096;0.116437;0.519478;0.297776;0.194279;0.583984;0.297780;0.194283;0.583992;0.509932;-0.332637;
12.009450;0.283675;0.121128;0.520299;0.300765;0.200880;0.586898;0.300769;0.200884;0.586907;0.512497;-0.342226;
12.010474;0.288704;0.129930;0.521829;0.306602;0.213456;0.592371;0.306606;0.213460;0.592379;0.517627;-0.360280;
12.012522;0.298302;0.145418;0.524481;0.317770;0.236267;0.602037;0.317774;0.236271;0.602046;0.527888;-0.392361;
12.014440;0.306798;0.157570;0.526521;0.327661;0.254930;0.609700;0.327667;0.254947;0.609710;0.537498;-0.418042;
12.014440;0.306799;0.157574;0.526521;0.327664;0.254944;0.609701;0.327668;0.254948;0.609710;0.537498;-0.418042;
12.014441;0.306803;0.157580;0.526522;0.327669;0.254953;0.609704;0.327673;0.254957;0.609714;0.537503;-0.418054;
12.014442;0.306807;0.157586;0.526522;0.327674;0.254962;0.609708;0.327678;0.254966;0.609717;0.537508;-0.418066;
12.014443;0.306810;0.157589;0.526523;0.327676;0.254966;0.609710;0.327681;0.254971;0.609719;0.537510;-0.418073;
12.014444;0.306814;0.157595;0.526524;0.327681;0.254975;0.609713;0.327686;0.254980;0.609723;0.537515;-0.418085;
12.014445;0.306818;0.157600;0.526525;0.327686;0.254984;0.609717;0.327691;0.254989;0.609727;0.537520;-0.418097;
12.014447;0.306827;0.157612;0.526527;0.327696;0.255002;0.609724;0.327701;0.255007;0.609734;0.537530;-0.418122;
12.014451;0.306844;0.157635;0.526531;0.327716;0.255038;0.609739;0.327721;0.255043;0.609748;0.537550;-0.418171;
12.014459;0.306878;0.157680;0.526538;0.327756;0.255110;0.609768;0.327761;0.255115;0.609777;0.537591;-0.418269;
12.014475;0.306947;0.157772;0.526553;0.327836;0.255254;0.609826;0.327841;0.255259;0.609836;0.537671;-0.418465;
12.014507;0.307085;0.157954;0.526583;0.327996;0.255541;0.609942;0.328001;0.255546;0.609951;0.537831;-0.418856;
12.014571;0.307359;0.158316;0.526644;0.328316;0.256113;0.610173;0.328320;0.256118;0.610182;0.538152;-0.419635;
12.014699;0.307907;0.159035;0.526763;0.328953;0.257250;0.610631;0.328958;0.257255;0.610640;0.538793;-0.421180;
12.014955;0.308997;0.160447;0.526996;0.330221;0.259493;0.611532;0.330226;0.259498;0.611541;0.540076;-0.424225;
12.015467;0.311157;0.163170;0.527444;0.332734;0.263860;0.613276;0.332738;0.263864;0.613285;0.542641;-0.430134;
12.016491;0.315400;0.168233;0.528269;0.337665;0.272135;0.616544;0.337670;0.272140;0.616554;0.547771;-0.441266;
12.018539;0.323611;0.176973;0.529665;0.347191;0.287012;0.622296;0.347196;0.287017;0.622306;0.558031;-0.461079;
12.020587;0.331487;0.184029;0.530757;0.356299;0.299821;0.627104;0.356305;0.299829;0.627115;0.568292;-0.477961;
12.022635;0.339069;0.189619;0.531586;0.365038;0.310808;0.631104;0.365045;0.310820;0.631114;0.578552;-0.492337;
12.024683;0.346397;0.193947;0.532189;0.373455;0.320216;0.634412;0.373462;0.320229;0.634423;0.588813;-0.504590;
12.026731;0.353503;0.197190;0.532600;0.381589;0.328258;0.637134;0.381596;0.328271;0.637144;0.599073;-0.515048;
12.028779;0.360413;0.199504;0.532846;0.389476;0.335128;0.639356;0.389483;0.335141;0.639367;0.609334;-0.523995;
12.030827;0.367073;0.201055;0.532958;0.397060;0.340993;0.641160;0.397066;0.340998;0.641169;0.619446;-0.531667;
12.032875;0.373136;0.202130;0.532996;0.403965;0.345999;0.642640;0.403967;0.345970;0.642640;0.628727;-0.538262;
12.034923;0.378574;0.202931;0.533003;0.410153;0.350299;0.643885;0.410160;0.350308;0.643893;0.637105;-0.543940;
12.039019;0.387746;0.203969;0.532950;0.420607;0.357320;0.645837;0.420615;0.357327;0.645849;0.651321;-0.553193;
12.043115;0.394977;0.204450;0.532845;0.428853;0.362538;0.647221;0.428862;0.362551;0.647234;0.662636;-0.560117;
12.047211;0.400659;0.204593;0.532717;0.435335;0.366415;0.648199;0.435345;0.366435;0.648214;0.671612;-0.565290;
12.051307;0.405127;0.204538;0.532585;0.440434;0.369301;0.648889;0.440444;0.369323;0.648904;0.678733;-0.569163;
12.055403;0.408647;0.204374;0.532459;0.444449;0.371454;0.649375;0.444460;0.371476;0.649391;0.684391;-0.572072;
12.059499;0.411425;0.204158;0.532342;0.447620;0.373066;0.649719;0.447630;0.373087;0.649734;0.688894;-0.574266;
12.063595;0.413625;0.203926;0.532239;0.450130;0.374279;0.649962;0.450139;0.374298;0.649977;0.692487;-0.575928;
12.067691;0.415371;0.203698;0.532149;0.452121;0.375195;0.650134;0.452130;0.375213;0.650149;0.695358;-0.577194;
12.073067;0.417201;0.203425;0.532048;0.454207;0.376121;0.650298;0.454216;0.376135;0.650312;0.698382;-0.578479;
12.073068;0.417201;0.203423;0.532047;0.454208;0.376122;0.650297;0.454216;0.376130;0.650310;0.698382;-0.578480;
12.073069;0.417201;0.203423;0.532047;0.454208;0.376122;0.650297;0.454216;0.376130;0.650310;0.698383;-0.578480;
12.073071;0.417201;0.203423;0.532047;0.454209;0.376122;0.650297;0.454217;0.376131;0.650310;0.698384;-0.578480;
12.073075;0.417203;0.203422;0.532047;0.454210;0.376123;0.650298;0.454218;0.376131;0.650310;0.698385;-0.578481;
12.073083;0.417205;0.203422;0.532047;0.454212;0.376124;0.650298;0.454220;0.376132;0.650310;0.698389;-0.578482;
12.073099;0.417209;0.203421;0.532046;0.454217;0.376126;0.650298;0.454225;0.376134;0.650311;0.698396;-0.578485;
12.073131;0.417218;0.203419;0.532046;0.454227;0.376130;0.650299;0.454235;0.376138;0.650311;0.698411;-0.578491;
12.073195;0.417235;0.203416;0.532045;0.454247;0.376138;0.650300;0.454255;0.376146;0.650313;0.698440;-0.578502;
12.073323;0.417269;0.203410;0.532043;0.454286;0.376154;0.650302;0.454294;0.376162;0.650315;0.698497;-0.578525;
12.073579;0.417337;0.203398;0.532039;0.454363;0.376185;0.650307;0.454371;0.376194;0.650320;0.698610;-0.578570;
12.074091;0.417469;0.203374;0.532030;0.454513;0.376247;0.650317;0.454521;0.376255;0.650330;0.698829;-0.578656;
12.075115;0.417719;0.203327;0.532015;0.454798;0.376363;0.650335;0.454806;0.376371;0.650348;0.699247;-0.578819;
12.077163;0.418169;0.203241;0.531987;0.455310;0.376568;0.650366;0.455319;0.376576;0.650379;0.700001;-0.579109;
12.079211;0.418575;0.203160;0.531961;0.455773;0.376750;0.650393;0.455781;0.376759;0.650406;0.700682;-0.579367;
12.083307;0.419242;0.203020;0.531916;0.456533;0.377042;0.650433;0.456541;0.377051;0.650446;0.701805;-0.579781;
12.087403;0.419791;0.202900;0.531879;0.457158;0.377276;0.650464;0.457166;0.377285;0.650477;0.702732;-0.580115;
12.091499;0.420243;0.202796;0.531848;0.457672;0.377465;0.650487;0.457680;0.377473;0.650500;0.703497;-0.580384;
12.099691;0.420969;0.202624;0.531796;0.458499;0.377761;0.650522;0.458507;0.377769;0.650535;0.704732;-0.580808;
12.107883;0.421465;0.202500;0.531759;0.459062;0.377955;0.650542;0.459070;0.377963;0.650555;0.705578;-0.581085;
12.124267;0.422048;0.202346;0.531715;0.459726;0.378175;0.650562;0.459734;0.378184;0.650575;0.706582;-0.581399;
12.139012;0.422264;0.202284;0.531697;0.459972;0.378251;0.650567;0.459980;0.378260;0.650580;0.706960;-0.581504;
12.153758;0.422347;0.202260;0.531691;0.460066;0.378279;0.650569;0.460074;0.378288;0.650582;0.707109;-0.581539;
12.153978;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.153979;0.422348;0.202259;0.531691;0.460066;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.153980;0.422348;0.202259;0.531691;0.460066;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.153982;0.422348;0.202259;0.531691;0.460066;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.153986;0.422348;0.202259;0.531691;0.460066;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.153994;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.154010;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707110;-0.581539;
12.154042;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154106;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154234;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154490;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154573;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154574;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154575;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154577;0.422348;0.202259;0.531691;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154581;0.422348;0.202259;0.531690;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154589;0.422348;0.202259;0.531690;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154605;0.422348;0.202259;0.531690;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154637;0.422348;0.202259;0.531690;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707111;-0.581539;
12.154701;0.422348;0.202259;0.531690;0.460067;0.378280;0.650569;0.460075;0.378288;0.650582;0.707112;-0.581539;
12.154829;0.422348;0.202259;0.531690;0.460067;0.378280;0.650569;0.460076;0.378288;0.650582;0.707112;-0.581539;
12.155085;0.422349;0.202259;0.531690;0.460067;0.378280;0.650569;0.460076;0.378288;0.650582;0.707112;-0.581539;
12.155597;0.422349;0.202259;0.531690;0.460068;0.378280;0.650569;0.460076;0.378288;0.650582;0.707113;-0.581538;
12.156621;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707114;-0.581538;
12.156734;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156735;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156736;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156738;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156742;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156750;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156766;0.422350;0.202259;0.531690;0.460068;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156798;0.422350;0.202259;0.531690;0.460069;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156862;0.422350;0.202258;0.531690;0.460069;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.156990;0.422350;0.202258;0.531690;0.460069;0.378280;0.650569;0.460077;0.378288;0.650582;0.707115;-0.581538;
12.157246;0.422350;0.202258;0.531690;0.460069;0.378280;0.650569;0.460077;0.378289;0.650582;0.707115;-0.581538;
12.157758;0.422350;0.202258;0.531690;0.460069;0.378280;0.650569;0.460078;0.378289;0.650582;0.707116;-0.581538;
12.158782;0.422351;0.202258;0.531690;0.460070;0.378280;0.650569;0.460078;0.378289;0.650582;0.707117;-0.581538;
12.160830;0.422352;0.202258;0.531690;0.460071;0.378281;0.650569;0.460079;0.378289;0.650582;0.707120;-0.581537;
12.164926;0.422353;0.202258;0.531690;0.460073;0.378282;0.650569;0.460081;0.378290;0.650582;0.707124;-0.581536;
12.173118;0.422355;0.202258;0.531690;0.460075;0.378284;0.650570;0.460084;0.378292;0.650583;0.707131;-0.581535;
12.189502;0.422357;0.202260;0.531690;0.460077;0.378287;0.650571;0.460085;0.378296;0.650584;0.707138;-0.581532;
12.205886;0.422356;0.202264;0.531691;0.460076;0.378291;0.650573;0.460084;0.378299;0.650585;0.707140;-0.581529;
12.222270;0.422354;0.202267;0.531692;0.460074;0.378293;0.650574;0.460082;0.378302;0.650587;0.707140;-0.581527;
12.238654;0.422351;0.202271;0.531693;0.460071;0.378296;0.650575;0.460079;0.378304;0.650588;0.707139;-0.581524;
12.271422;0.422347;0.202276;0.531694;0.460066;0.378300;0.650577;0.460074;0.378308;0.650590;0.707136;-0.581519;
12.304190;0.422343;0.202281;0.531695;0.460062;0.378303;0.650579;0.460070;0.378311;0.650592;0.707134;-0.581515;
12.326175;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326176;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326177;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326179;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326183;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326191;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326207;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326239;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326303;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326431;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.326687;0.422341;0.202284;0.531695;0.460060;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.327199;0.422341;0.202284;0.531695;0.460059;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.328223;0.422341;0.202284;0.531695;0.460059;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.330271;0.422340;0.202284;0.531695;0.460059;0.378305;0.650580;0.460068;0.378313;0.650593;0.707132;-0.581513;
12.334367;0.422340;0.202285;0.531695;0.460059;0.378305;0.650580;0.460067;0.378313;0.650593;0.707132;-0.581512;
12.342559;0.422339;0.202286;0.531696;0.460058;0.378306;0.650581;0.460066;0.378314;0.650594;0.707132;-0.581512;
12.358943;0.422338;0.202287;0.531696;0.460057;0.378307;0.650581;0.460065;0.378315;0.650594;0.707131;-0.581510;
12.391711;0.422336;0.202290;0.531696;0.460055;0.378308;0.650582;0.460063;0.378317;0.650595;0.707130;-0.581508;
12.457247;0.422333;0.202294;0.531697;0.460051;0.378311;0.650584;0.460060;0.378319;0.650596;0.707128;-0.581505;
12.499998;0.422332;0.202295;0.531698;0.460050;0.378312;0.650584;0.460058;0.378321;0.650597;0.707127;-0.581503;
12.499998;0.836739;0.324682;1.019070;0.874457;0.500699;1.100641;0.874465;0.500707;1.100654;0.707127;-0.581503;
12.499998;0.836491;0.325487;1.019149;0.874208;0.501500;1.100852;0.874217;0.501508;1.100865;0.707126;-0.581489;
12.499999;0.836243;0.326288;1.019228;0.873959;0.502297;1.101062;0.873968;0.502305;1.101074;0.707125;-0.581475;
12.499999;0.835995;0.327085;1.019306;0.873710;0.503090;1.101270;0.873718;0.503098;1.101283;0.707123;-0.581461;
12.500000;0.835497;0.328669;1.019462;0.873211;0.504666;1.101684;0.873219;0.504674;1.101697;0.707118;-0.581433;
12.500001;0.835000;0.330239;1.019616;0.872712;0.506227;1.102094;0.872720;0.506235;1.102107;0.707112;-0.581404;
12.500003;0.834503;0.331793;1.019769;0.872212;0.507772;1.102500;0.872221;0.507781;1.102513;0.707104;-0.581376;
12.500005;0.833510;0.334856;1.020070;0.871216;0.510816;1.103298;0.871224;0.510824;1.103311;0.707085;-0.581320;
12.500006;0.833212;0.335768;1.020159;0.870916;0.511722;1.103536;0.870924;0.511730;1.103548;0.707078;-0.581303;
12.500007;0.832777;0.337088;1.020289;0.870479;0.513032;1.103879;0.870487;0.513041;1.103891;0.707068;-0.581278;
12.500008;0.832342;0.338397;1.020417;0.870043;0.514331;1.104219;0.870051;0.514340;1.104232;0.707057;-0.581253;
12.500010;0.831475;0.340985;1.020671;0.869171;0.516902;1.104891;0.869180;0.516910;1.104904;0.707035;-0.581203;
12.500011;0.830698;0.343279;1.020896;0.868390;0.519177;1.105486;0.868398;0.519186;1.105499;0.707014;-0.581158;
12.500013;0.829924;0.345536;1.021118;0.867613;0.521417;1.106071;0.867621;0.521426;1.106083;0.706992;-0.581114;
12.500015;0.829155;0.347757;1.021336;0.866840;0.523621;1.106645;0.866848;0.523629;1.106658;0.706969;-0.581069;
12.500017;0.828390;0.349943;1.021550;0.866071;0.525788;1.107210;0.866079;0.525797;1.107223;0.706945;-0.581024;
12.500019;0.827630;0.352093;1.021761;0.865307;0.527921;1.107765;0.865315;0.527929;1.107778;0.706921;-0.580979;
12.500020;0.826875;0.354209;1.021968;0.864548;0.530018;1.108311;0.864556;0.530026;1.108323;0.706897;-0.580934;
12.500024;0.825380;0.358338;1.022373;0.863045;0.534111;1.109374;0.863054;0.534120;1.109387;0.706847;-0.580845;
12.500028;0.823906;0.362336;1.022765;0.861564;0.538072;1.110401;0.861572;0.538081;1.110414;0.706797;-0.580755;
12.500031;0.822455;0.366205;1.023144;0.860105;0.541904;1.111393;0.860113;0.541913;1.111406;0.706746;-0.580666;
12.500035;0.821027;0.369950;1.023510;0.858669;0.545612;1.112351;0.858678;0.545620;1.112364;0.706694;-0.580576;
12.500035;0.820860;0.370386;1.023553;0.858500;0.546044;1.112463;0.858509;0.546052;1.112475;0.706688;-0.580566;
12.500035;0.820859;0.370386;1.023553;0.858500;0.546043;1.112463;0.858509;0.546052;1.112475;0.706688;-0.580566;
12.500036;0.820469;0.371396;1.023652;0.858108;0.547043;1.112721;0.858116;0.547051;1.112733;0.706674;-0.580541;
12.500037;0.820081;0.372397;1.023750;0.857718;0.548034;1.112976;0.857726;0.548042;1.112989;0.706659;-0.580516;
12.500039;0.819308;0.374377;1.023944;0.856940;0.549993;1.113481;0.856949;0.550001;1.113494;0.706630;-0.580467;
12.500043;0.817784;0.378232;1.024321;0.855407;0.553807;1.114464;0.855416;0.553815;1.114476;0.706572;-0.580367;
12.500051;0.814823;0.385543;1.025036;0.852429;0.561035;1.116321;0.852437;0.561043;1.116333;0.706456;-0.580169;
12.500059;0.811984;0.392342;1.025701;0.849572;0.567750;1.118041;0.849580;0.567759;1.118053;0.706339;-0.579971;
12.500067;0.809269;0.398659;1.026319;0.846839;0.573985;1.119633;0.846847;0.573994;1.119646;0.706221;-0.579773;
12.500069;0.808631;0.400119;1.026461;0.846197;0.575424;1.120000;0.846205;0.575433;1.120013;0.706193;-0.579725;
12.500069;0.808630;0.400118;1.026461;0.846196;0.575424;1.120000;0.846204;0.575432;1.120013;0.706193;-0.579725;
12.500069;0.808630;0.400119;1.026461;0.846195;0.575425;1.120000;0.846204;0.575433;1.120013;0.706193;-0.579725;
12.500070;0.808304;0.400857;1.026534;0.845867;0.576152;1.120186;0.845875;0.576160;1.120198;0.706178;-0.579698;
12.500071;0.807980;0.401588;1.026605;0.845541;0.576872;1.120369;0.845549;0.576880;1.120382;0.706164;-0.579672;
12.500073;0.807336;0.403034;1.026746;0.844892;0.578296;1.120732;0.844901;0.578305;1.120745;0.706134;-0.579618;
12.500077;0.806070;0.405848;1.027021;0.843617;0.581067;1.121437;0.843626;0.581076;1.121450;0.706075;-0.579512;
12.500085;0.803626;0.411181;1.027542;0.841154;0.586313;1.122770;0.841162;0.586321;1.122783;0.705957;-0.579298;
12.500101;0.799075;0.420752;1.028477;0.836565;0.595709;1.125150;0.836574;0.595717;1.125163;0.705721;-0.578867;
12.500133;0.791199;0.436246;1.029990;0.828615;0.610851;1.128967;0.828623;0.610860;1.128980;0.705248;-0.577995;
12.500165;0.784856;0.447711;1.031110;0.822195;0.621962;1.131756;0.822205;0.621977;1.131769;0.704773;-0.577114;
12.500197;0.779793;0.456089;1.031930;0.817057;0.629983;1.133765;0.817067;0.630006;1.133778;0.704297;-0.576225;
12.500229;0.775754;0.462132;1.032523;0.812940;0.635670;1.135188;0.812951;0.635694;1.135202;0.703821;-0.575331;
12.500261;0.772522;0.466429;1.032947;0.809632;0.639609;1.136176;0.809642;0.639632;1.136190;0.703344;-0.574434;
12.500293;0.769916;0.469422;1.033244;0.806950;0.642245;1.136841;0.806960;0.642266;1.136855;0.702868;-0.573536;
12.500325;0.767791;0.471442;1.033447;0.804748;0.643909;1.137267;0.804758;0.643927;1.137280;0.702393;-0.572637;
12.500357;0.766032;0.472740;1.033580;0.802913;0.644850;1.137514;0.802922;0.644866;1.137527;0.701918;-0.571738;
12.500389;0.764549;0.473498;1.033661;0.801354;0.645253;1.137629;0.801363;0.645267;1.137642;0.701443;-0.570840;
12.500453;0.762099;0.474015;1.033726;0.798752;0.645062;1.137614;0.798760;0.645070;1.137626;0.700496;-0.569047;
12.500517;0.760165;0.473582;1.033699;0.796667;0.643925;1.137367;0.796675;0.643934;1.137379;0.699553;-0.567261;
12.500581;0.758530;0.472594;1.033619;0.794883;0.642238;1.136984;0.794891;0.642247;1.136997;0.698612;-0.565482;
12.500645;0.757065;0.471302;1.033509;0.793268;0.640252;1.136528;0.793276;0.640260;1.136540;0.697676;-0.563711;
12.500709;0.755692;0.469854;1.033383;0.791748;0.638113;1.136033;0.791756;0.638121;1.136046;0.696742;-0.561949;
12.500837;0.753056;0.466809;1.033118;0.788819;0.633703;1.135010;0.788827;0.633711;1.135023;0.694886;-0.558451;
12.501093;0.748060;0.460573;1.032570;0.783255;0.624818;1.132939;0.783263;0.624825;1.132952;0.691244;-0.551631;
12.501349;0.743151;0.454477;1.032035;0.777794;0.616144;1.130911;0.777802;0.616151;1.130923;0.687658;-0.544948;
12.501861;0.733672;0.442797;1.031007;0.767264;0.599560;1.127014;0.767272;0.599568;1.127027;0.680699;-0.532111;
12.502322;0.725414;0.432683;1.030116;0.758107;0.585248;1.123632;0.758114;0.585255;1.123644;0.674604;-0.520970;
12.502783;0.717432;0.422972;1.029258;0.749269;0.571545;1.120374;0.749276;0.571551;1.120386;0.668682;-0.510246;
12.502838;0.716511;0.421859;1.029159;0.748251;0.569979;1.120000;0.748257;0.569980;1.120012;0.667996;-0.509014;
12.502838;0.716510;0.421858;1.029159;0.748249;0.569974;1.120000;0.748256;0.569981;1.120012;0.667996;-0.509014;
12.502838;0.716509;0.421858;1.029159;0.748249;0.569974;1.120000;0.748256;0.569981;1.120012;0.667996;-0.509014;
12.502839;0.716492;0.421839;1.029158;0.748230;0.569947;1.119994;0.748237;0.569954;1.120006;0.667983;-0.508993;
12.502840;0.716476;0.421820;1.029156;0.748211;0.569920;1.119987;0.748218;0.569927;1.119999;0.667970;-0.508972;
12.502842;0.716442;0.421782;1.029153;0.748174;0.569865;1.119974;0.748181;0.569873;1.119986;0.667944;-0.508929;
12.502846;0.716374;0.421706;1.029146;0.748099;0.569757;1.119949;0.748106;0.569764;1.119960;0.667893;-0.508845;
12.502854;0.716239;0.421555;1.029133;0.747950;0.569541;1.119897;0.747958;0.569548;1.119909;0.667791;-0.508675;
12.502870;0.715969;0.421253;1.029106;0.747653;0.569109;1.119794;0.747660;0.569116;1.119806;0.667586;-0.508337;
12.502902;0.715431;0.420651;1.029053;0.747059;0.568249;1.119589;0.747066;0.568256;1.119601;0.667177;-0.507662;
12.502966;0.714359;0.419455;1.028948;0.745877;0.566539;1.119182;0.745884;0.566546;1.119194;0.666364;-0.506319;
12.503094;0.712236;0.417091;1.028740;0.743537;0.563162;1.118376;0.743544;0.563169;1.118388;0.664752;-0.503663;
12.503350;0.708074;0.412474;1.028333;0.738951;0.556569;1.116801;0.738958;0.556576;1.116812;0.661588;-0.498466;
12.503862;0.700078;0.403647;1.027555;0.730152;0.543993;1.113783;0.730158;0.543999;1.113794;0.655488;-0.488516;
12.504886;0.685309;0.387507;1.026129;0.713932;0.521081;1.108245;0.713939;0.521088;1.108256;0.644144;-0.470265;
12.505910;0.672051;0.373242;1.024864;0.699409;0.500913;1.103325;0.699416;0.500921;1.103336;0.633866;-0.454067;
