time;WECCPVVSource_photovoltaics_HvMeasurements_PPu;WECCPVVSource_photovoltaics_HvMeasurements_QPu;WECCPVVSource_photovoltaics_HvMeasurements_UPu;WECCPVVSource_photovoltaics_LvMeasurements_PPu;WECCPVVSource_photovoltaics_LvMeasurements_QPu;WECCPVVSource_photovoltaics_LvMeasurements_UPu;WECCPVVSource_photovoltaics_injector_PInjPu;WECCPVVSource_photovoltaics_injector_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
4.000549;0.376922;1.024041;0.500004;0.376922;1.738467;0.815095;0.376969;2.214799;1.012048;-0.753843;0.188449;2.048063;1.065296;
4.000734;0.385712;0.999135;0.500004;0.385712;1.687351;0.808070;0.385758;2.146208;0.999595;-0.771425;0.192846;1.998252;1.066498;
4.000808;0.389222;0.989159;0.500004;0.389222;1.667105;0.805260;0.389267;2.119115;0.994607;-0.778443;0.194600;1.978300;1.066947;
4.000809;0.389292;0.988958;0.500004;0.389292;1.666700;0.805204;0.389338;2.118572;0.994506;-0.778585;0.194636;1.977898;1.066956;
4.000811;0.389363;0.988758;0.500004;0.389363;1.666294;0.805147;0.389408;2.118030;0.994406;-0.778726;0.194671;1.977497;1.066965;
4.000814;0.389504;0.988356;0.500004;0.389504;1.665482;0.805034;0.389549;2.116944;0.994205;-0.779008;0.194742;1.976694;1.066983;
4.000820;0.389786;0.987554;0.500004;0.389786;1.663860;0.804808;0.389831;2.114776;0.993804;-0.779572;0.194883;1.975089;1.067018;
4.000832;0.390350;0.985949;0.500004;0.390350;1.660620;0.804357;0.390395;2.110445;0.993002;-0.780699;0.195165;1.971880;1.067088;
4.000856;0.391475;0.982744;0.500004;0.391475;1.654156;0.803454;0.391520;2.101809;0.991399;-0.782951;0.195727;1.965470;1.067226;
4.000904;0.393719;0.976348;0.500004;0.393719;1.641299;0.801655;0.393764;2.084644;0.988201;-0.787439;0.196850;1.952677;1.067495;
4.001000;0.398178;0.963612;0.500004;0.398178;1.615858;0.798075;0.398222;2.050732;0.981833;-0.796356;0.199079;1.927206;1.068007;
4.001192;0.406969;0.938366;0.500004;0.406969;1.566049;0.790991;0.407011;1.984546;0.969209;-0.813938;0.203475;1.876715;1.068926;
4.001576;0.423983;0.888769;0.500004;0.423983;1.470564;0.777112;0.424022;1.858465;0.944410;-0.847966;0.211984;1.777522;1.070365;
4.001739;0.430970;0.868032;0.500004;0.430970;1.431539;0.771324;0.431007;1.807271;0.934042;-0.861939;0.215478;1.736049;1.070825;
4.001739;0.430969;0.868032;0.500004;0.430969;1.431552;0.771324;0.431007;1.807270;0.934042;-0.861939;0.215478;1.736048;1.070825;
4.001741;0.431061;0.867760;0.500004;0.431061;1.431043;0.771248;0.431098;1.806604;0.933905;-0.862121;0.215523;1.735504;1.070831;
4.001743;0.431152;0.867487;0.500004;0.431152;1.430535;0.771172;0.431190;1.805937;0.933769;-0.862304;0.215569;1.734959;1.070836;
4.001747;0.431335;0.866943;0.500004;0.431335;1.429518;0.771021;0.431372;1.804606;0.933497;-0.862669;0.215660;1.733870;1.070846;
4.001756;0.431699;0.865854;0.500004;0.431699;1.427486;0.770717;0.431736;1.801944;0.932953;-0.863397;0.215842;1.731692;1.070866;
4.001773;0.432422;0.863679;0.500004;0.432422;1.423428;0.770110;0.432459;1.796632;0.931865;-0.864844;0.216204;1.727342;1.070902;
4.001808;0.433852;0.859337;0.500004;0.433852;1.415342;0.768899;0.433889;1.786049;0.929694;-0.867703;0.216919;1.718659;1.070961;
4.001877;0.436641;0.850690;0.500004;0.436641;1.399280;0.766485;0.436678;1.765042;0.925370;-0.873282;0.218314;1.701365;1.071026;
4.002015;0.441940;0.833541;0.500003;0.441940;1.367594;0.761691;0.441976;1.723665;0.916796;-0.883880;0.220964;1.667067;1.070958;
4.002291;0.451428;0.799832;0.500003;0.451428;1.305936;0.752242;0.451462;1.643373;0.899941;-0.902857;0.225709;1.599650;1.070129;
4.002567;0.459465;0.766925;0.500003;0.459465;1.246489;0.742977;0.459497;1.566230;0.883487;-0.918931;0.229728;1.533837;1.068490;
4.002843;0.466105;0.734834;0.500003;0.466105;1.189170;0.733896;0.466136;1.492091;0.867441;-0.932211;0.233049;1.469656;1.066197;
4.003119;0.471421;0.703566;0.500003;0.471421;1.133905;0.724999;0.471449;1.420829;0.851806;-0.942841;0.235708;1.407120;1.063392;
4.003395;0.475495;0.673121;0.500003;0.475495;1.080627;0.716285;0.475522;1.352328;0.836584;-0.950990;0.237745;1.346231;1.060206;
4.003671;0.478422;0.643494;0.500003;0.478422;1.029270;0.707755;0.478448;1.286486;0.821770;-0.956844;0.239210;1.286978;1.056752;
4.003947;0.480303;0.614675;0.500003;0.480303;0.979774;0.699407;0.480327;1.223208;0.807359;-0.960606;0.240151;1.229339;1.053131;
4.004223;0.481239;0.586646;0.500002;0.481239;0.932082;0.691239;0.481262;1.162409;0.793345;-0.962479;0.240620;1.173283;1.049428;
4.004499;0.481335;0.559390;0.500002;0.481335;0.886138;0.683251;0.481357;1.104007;0.779716;-0.962671;0.240668;1.118770;1.045716;
4.004775;0.480692;0.532882;0.500002;0.480692;0.841886;0.675439;0.480713;1.047927;0.766461;-0.961385;0.240347;1.065756;1.042056;
4.005051;0.479408;0.507099;0.500002;0.479408;0.799274;0.667801;0.479428;0.994096;0.753569;-0.958816;0.239706;1.014190;1.038497;
4.005327;0.477576;0.482014;0.500002;0.477576;0.758249;0.660335;0.477595;0.942446;0.741026;-0.955152;0.238790;0.964021;1.035080;
4.005603;0.475284;0.457600;0.500002;0.475284;0.718761;0.653037;0.475301;0.892907;0.728819;-0.950567;0.237644;0.915194;1.031835;
4.006155;0.469635;0.410657;0.500002;0.469635;0.644173;0.638926;0.469651;0.799866;0.705346;-0.939271;0.234821;0.821307;1.025921;
4.006652;0.463634;0.370457;0.500002;0.463634;0.581773;0.626766;0.463648;0.722663;0.685245;-0.927268;0.231821;0.740908;1.021281;
4.007149;0.457092;0.332052;0.500001;0.457092;0.523567;0.615097;0.457105;0.651255;0.666042;-0.914184;0.228550;0.664099;1.017310;
4.007646;0.450276;0.295313;0.500001;0.450276;0.469288;0.603897;0.450288;0.585281;0.647671;-0.900552;0.225143;0.590621;1.014002;
4.008143;0.443401;0.260121;0.500001;0.443401;0.418681;0.593145;0.443411;0.524397;0.630074;-0.886802;0.221706;0.520237;1.011323;
4.008174;0.442971;0.257972;0.500001;0.442971;0.415635;0.592488;0.442981;0.520754;0.629000;-0.885942;0.221491;0.515939;1.011176;
4.008209;0.442484;0.255544;0.500001;0.442484;0.412201;0.591746;0.442495;0.516649;0.627786;-0.884969;0.221248;0.511085;1.011013;
4.008234;0.442134;0.253796;0.500001;0.442134;0.409732;0.591211;0.442144;0.513699;0.626912;-0.884267;0.221072;0.507587;1.010897;
4.008260;0.441783;0.252051;0.500001;0.441783;0.407271;0.590677;0.441793;0.510761;0.626039;-0.883566;0.220897;0.504097;1.010783;
4.008310;0.441084;0.248575;0.500001;0.441084;0.402381;0.589614;0.441094;0.504929;0.624301;-0.882168;0.220548;0.497146;1.010561;
4.008327;0.440862;0.247474;0.500001;0.440862;0.400839;0.589277;0.440872;0.503086;0.623751;-0.881724;0.220437;0.494944;1.010494;
4.008328;0.440838;0.247353;0.500001;0.440838;0.400666;0.589240;0.440848;0.502884;0.623690;-0.881676;0.220425;0.494702;1.010487;
4.008330;0.440814;0.247233;0.500001;0.440814;0.400497;0.589203;0.440824;0.502683;0.623630;-0.881628;0.220413;0.494461;1.010479;
4.008334;0.440765;0.246992;0.500001;0.440765;0.400159;0.589130;0.440776;0.502281;0.623510;-0.881531;0.220388;0.493980;1.010464;
4.008341;0.440669;0.246514;0.500001;0.440669;0.399489;0.588983;0.440679;0.501482;0.623271;-0.881339;0.220340;0.493024;1.010433;
4.008355;0.440479;0.245569;0.500001;0.440479;0.398164;0.588694;0.440489;0.499904;0.622798;-0.880958;0.220245;0.491134;1.010373;
4.008383;0.440108;0.243720;0.500001;0.440108;0.395576;0.588129;0.440118;0.496823;0.621873;-0.880216;0.220060;0.487435;1.010254;
4.008440;0.439401;0.240179;0.500001;0.439401;0.390634;0.587046;0.439411;0.490948;0.620103;-0.878802;0.219706;0.480355;1.010023;
4.008497;0.438727;0.236791;0.500001;0.438727;0.385922;0.586010;0.438737;0.485351;0.618409;-0.877454;0.219369;0.473578;1.009800;
4.008553;0.438085;0.233548;0.500001;0.438085;0.381426;0.585019;0.438095;0.480020;0.616787;-0.876169;0.219048;0.467092;1.009583;
4.008667;0.436871;0.227385;0.500001;0.436871;0.372921;0.583135;0.436881;0.469955;0.613706;-0.873743;0.218442;0.454766;1.009165;
4.008780;0.435768;0.221716;0.500001;0.435768;0.365146;0.581404;0.435778;0.460776;0.610871;-0.871537;0.217890;0.443427;1.008773;
4.008893;0.434774;0.216527;0.500001;0.434774;0.358071;0.579820;0.434783;0.452447;0.608276;-0.869548;0.217393;0.433049;1.008407;
4.009120;0.433077;0.207411;0.500001;0.433077;0.345755;0.577041;0.433086;0.437994;0.603718;-0.866153;0.216545;0.414818;1.007747;
4.009347;0.431737;0.199808;0.500001;0.431737;0.335598;0.574728;0.431746;0.426136;0.599916;-0.863474;0.215875;0.399612;1.007180;
4.009432;0.431314;0.197283;0.500001;0.431314;0.332249;0.573961;0.431323;0.422243;0.598654;-0.862629;0.215664;0.394561;1.006990;
4.009432;0.431314;0.197283;0.500001;0.431314;0.332254;0.573961;0.431323;0.422243;0.598654;-0.862628;0.215664;0.394561;1.006990;
4.009437;0.431293;0.197153;0.500001;0.431293;0.332083;0.573922;0.431302;0.422045;0.598589;-0.862586;0.215653;0.394303;1.006980;
4.009441;0.431272;0.197025;0.500001;0.431272;0.331913;0.573883;0.431281;0.421848;0.598525;-0.862544;0.215642;0.394046;1.006970;
4.009450;0.431230;0.196769;0.500001;0.431230;0.331576;0.573805;0.431239;0.421455;0.598397;-0.862461;0.215622;0.393535;1.006950;
4.009469;0.431150;0.196270;0.500001;0.431150;0.330917;0.573654;0.431159;0.420690;0.598147;-0.862300;0.215582;0.392536;1.006912;
4.009506;0.430999;0.195309;0.500001;0.430999;0.329652;0.573363;0.431008;0.419223;0.597667;-0.861998;0.215506;0.390614;1.006837;
4.009580;0.430733;0.193531;0.500001;0.430733;0.327321;0.572825;0.430741;0.416524;0.596778;-0.861465;0.215373;0.387058;1.006695;
4.009653;0.430500;0.191889;0.500001;0.430500;0.325180;0.572329;0.430509;0.414049;0.595957;-0.861000;0.215257;0.383774;1.006562;
4.009727;0.430300;0.190376;0.500001;0.430300;0.323216;0.571874;0.430309;0.411785;0.595200;-0.860600;0.215157;0.380748;1.006437;
4.009875;0.429971;0.187630;0.500001;0.429971;0.319678;0.571049;0.429980;0.407718;0.593827;-0.859943;0.214992;0.375256;1.006204;
4.010022;0.429753;0.185310;0.500001;0.429753;0.316726;0.570356;0.429761;0.404345;0.592667;-0.859505;0.214883;0.370616;1.005999;
4.010317;0.429619;0.181805;0.500001;0.429619;0.312380;0.569323;0.429628;0.399438;0.590914;-0.859238;0.214816;0.363606;1.005669;
4.010612;0.429847;0.179611;0.500001;0.429847;0.309828;0.568697;0.429856;0.396648;0.589818;-0.859694;0.214930;0.359219;1.005437;
4.010908;0.430383;0.178482;0.500001;0.430383;0.308732;0.568404;0.430392;0.395576;0.589253;-0.860766;0.215198;0.356961;1.005290;
4.011203;0.431179;0.178202;0.500001;0.431179;0.308804;0.568376;0.431188;0.395882;0.589113;-0.862358;0.215596;0.356401;1.005216;
4.011498;0.432193;0.178592;0.500001;0.432193;0.309803;0.568560;0.432202;0.397286;0.589308;-0.864386;0.216103;0.357181;1.005205;
4.011793;0.433391;0.179505;0.500001;0.433391;0.311534;0.568908;0.433399;0.399563;0.589765;-0.866781;0.216702;0.359007;1.005245;
4.012088;0.434742;0.180824;0.500001;0.434742;0.313842;0.569386;0.434751;0.402530;0.590424;-0.869485;0.217378;0.361644;1.005327;
4.012383;0.436223;0.182452;0.500001;0.436223;0.316600;0.569964;0.436232;0.406040;0.591238;-0.872447;0.218119;0.364901;1.005442;
4.012973;0.439473;0.186283;0.500001;0.439473;0.322985;0.571306;0.439482;0.414129;0.593154;-0.878945;0.219743;0.372562;1.005734;
4.013564;0.443032;0.190641;0.500001;0.443032;0.330214;0.572825;0.443041;0.423270;0.595333;-0.886063;0.221523;0.381278;1.006080;
4.014154;0.446808;0.195253;0.500001;0.446808;0.337913;0.574435;0.446818;0.433023;0.597639;-0.893617;0.223411;0.390502;1.006444;
4.014744;0.450731;0.199932;0.500001;0.450731;0.345814;0.576075;0.450740;0.443071;0.599979;-0.901461;0.225372;0.399859;1.006798;
4.015334;0.454744;0.204557;0.500001;0.454744;0.353741;0.577707;0.454754;0.453201;0.602291;-0.909487;0.227379;0.409109;1.007125;
4.015883;0.458518;0.208741;0.500001;0.458518;0.361031;0.579194;0.458528;0.462562;0.604384;-0.917036;0.229266;0.417478;1.007394;
4.015883;0.458517;0.208742;0.500001;0.458517;0.361028;0.579195;0.458528;0.462562;0.604384;-0.917035;0.229266;0.417479;1.007394;
4.015897;0.458613;0.208846;0.500001;0.458613;0.361211;0.579232;0.458623;0.462798;0.604436;-0.917227;0.229314;0.417687;1.007400;
4.015911;0.458709;0.208950;0.500001;0.458709;0.361394;0.579269;0.458719;0.463034;0.604488;-0.917418;0.229361;0.417896;1.007407;
4.015938;0.458901;0.209158;0.500001;0.458901;0.361760;0.579343;0.458911;0.463505;0.604592;-0.917802;0.229457;0.418312;1.007419;
4.015994;0.459285;0.209572;0.500001;0.459285;0.362490;0.579491;0.459295;0.464445;0.604799;-0.918570;0.229649;0.419141;1.007444;
4.016105;0.460053;0.210394;0.500001;0.460053;0.363942;0.579786;0.460063;0.466318;0.605210;-0.920105;0.230033;0.420785;1.007492;
4.016326;0.461588;0.212011;0.500001;0.461588;0.366818;0.580366;0.461598;0.470033;0.606019;-0.923176;0.230801;0.424018;1.007580;
4.016769;0.464650;0.215136;0.500001;0.464650;0.372445;0.581496;0.464660;0.477328;0.607581;-0.929300;0.232332;0.430267;1.007732;
4.016903;0.465568;0.216043;0.500001;0.465568;0.374102;0.581827;0.465579;0.479481;0.608035;-0.931137;0.232791;0.432081;1.007770;
4.016903;0.465568;0.216043;0.500001;0.465568;0.374100;0.581827;0.465578;0.479481;0.608035;-0.931135;0.232791;0.432082;1.007770;
4.016904;0.465573;0.216049;0.500001;0.465573;0.374110;0.581829;0.465583;0.479493;0.608038;-0.931146;0.232793;0.432093;1.007771;
4.016904;0.465573;0.216049;0.500001;0.465573;0.374109;0.581829;0.465583;0.479493;0.608038;-0.931146;0.232793;0.432093;1.007771;
4.016918;0.465673;0.216149;0.500001;0.465673;0.374292;0.581865;0.465683;0.479731;0.608088;-0.931345;0.232843;0.432295;1.007775;
4.016933;0.465772;0.216250;0.500001;0.465772;0.374475;0.581902;0.465783;0.479968;0.608139;-0.931545;0.232893;0.432496;1.007780;
4.016961;0.465971;0.216452;0.500001;0.465971;0.374839;0.581975;0.465982;0.480442;0.608239;-0.931943;0.232993;0.432899;1.007788;
4.017019;0.466366;0.216853;0.500001;0.466366;0.375565;0.582120;0.466376;0.481384;0.608440;-0.932731;0.233190;0.433701;1.007801;
4.017135;0.467141;0.217651;0.500001;0.467141;0.377006;0.582408;0.467152;0.483253;0.608839;-0.934283;0.233578;0.435297;1.007816;
4.017367;0.468641;0.219230;0.500001;0.468641;0.379842;0.582977;0.468652;0.486927;0.609629;-0.937282;0.234327;0.438456;1.007803;
4.017479;0.469352;0.219988;0.500001;0.469352;0.381199;0.583249;0.469363;0.488684;0.610008;-0.938704;0.234683;0.439972;1.007787;
4.017548;0.469783;0.220454;0.500001;0.469783;0.382031;0.583416;0.469794;0.489760;0.610241;-0.939566;0.234898;0.440904;1.007772;
4.017549;0.469789;0.220461;0.500001;0.469789;0.382043;0.583418;0.469800;0.489775;0.610244;-0.939578;0.234902;0.440917;1.007772;
4.017551;0.469802;0.220474;0.500001;0.469802;0.382067;0.583423;0.469812;0.489806;0.610251;-0.939603;0.234908;0.440944;1.007771;
4.017554;0.469826;0.220501;0.500001;0.469826;0.382114;0.583432;0.469837;0.489868;0.610264;-0.939652;0.234920;0.440997;1.007771;
4.017562;0.469875;0.220554;0.500001;0.469875;0.382209;0.583451;0.469886;0.489990;0.610291;-0.939750;0.234944;0.441103;1.007769;
4.017578;0.469972;0.220661;0.500001;0.469972;0.382399;0.583489;0.469983;0.490235;0.610344;-0.939944;0.234993;0.441317;1.007764;
4.017609;0.470161;0.220874;0.500001;0.470161;0.382776;0.583565;0.470172;0.490721;0.610451;-0.940322;0.235087;0.441744;1.007750;
4.017672;0.470521;0.221305;0.500001;0.470521;0.383523;0.583717;0.470531;0.491680;0.610666;-0.941041;0.235267;0.442605;1.007707;
4.017798;0.471169;0.222176;0.500001;0.471169;0.384993;0.584017;0.471180;0.493548;0.611102;-0.942338;0.235591;0.444348;1.007567;
4.017924;0.471747;0.223059;0.500001;0.471747;0.386439;0.584316;0.471758;0.495370;0.611543;-0.943495;0.235881;0.446113;1.007375;
4.018175;0.472639;0.224871;0.500001;0.472639;0.389244;0.584909;0.472650;0.498836;0.612449;-0.945279;0.236327;0.449738;1.006824;
4.018402;0.473238;0.226541;0.500001;0.473238;0.391706;0.585438;0.473249;0.501827;0.613284;-0.946477;0.236626;0.453078;1.006215;
4.018628;0.473644;0.228251;0.500001;0.473644;0.394112;0.585965;0.473655;0.504697;0.614139;-0.947287;0.236829;0.456497;1.005514;
4.018855;0.473866;0.229998;0.500001;0.473866;0.396467;0.586490;0.473877;0.507457;0.615013;-0.947733;0.236940;0.459992;1.004739;
