time;WPP4B_WPP_wPPControl_measurements_PPu;WPP4B_WPP_wPPControl_measurements_QPu;WPP4B_WPP_wPPControl_measurements_UPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
6.016168;0.384337;-0.077218;0.757160;0.750365;0.101217;-0.489414;-0.168924;
6.016536;0.385081;-0.074277;0.758179;0.751374;0.101352;-0.490247;-0.164983;
6.016904;0.385821;-0.071366;0.759184;0.752370;0.101488;-0.491077;-0.161097;
6.017211;0.386437;-0.068960;0.760013;0.753191;0.101601;-0.491768;-0.157894;
6.017518;0.387051;-0.066579;0.760831;0.754001;0.101714;-0.492455;-0.154733;
6.017825;0.387661;-0.064225;0.761638;0.754800;0.101828;-0.493139;-0.151616;
6.018133;0.388267;-0.061899;0.762433;0.755588;0.101941;-0.493820;-0.148546;
6.018440;0.388870;-0.059603;0.763217;0.756363;0.102054;-0.494496;-0.145523;
6.018747;0.389470;-0.057326;0.763992;0.757130;0.102167;-0.495170;-0.142534;
6.019054;0.390067;-0.055077;0.764756;0.757885;0.102280;-0.495840;-0.139588;
6.019361;0.390659;-0.052859;0.765507;0.758628;0.102393;-0.496505;-0.136692;
6.019669;0.391247;-0.050675;0.766246;0.759358;0.102506;-0.497165;-0.133846;
6.019976;0.391829;-0.048525;0.766971;0.760075;0.102618;-0.497820;-0.131054;
6.020590;0.392979;-0.044335;0.768381;0.761467;0.102841;-0.499114;-0.125631;
6.021205;0.394107;-0.040293;0.769734;0.762803;0.103063;-0.500385;-0.120429;
6.021819;0.395212;-0.036405;0.771031;0.764082;0.103283;-0.501631;-0.115452;
6.022433;0.396292;-0.032675;0.772271;0.765304;0.103501;-0.502852;-0.110702;
6.022740;0.396823;-0.030870;0.772869;0.765893;0.103609;-0.503453;-0.108412;
6.023355;0.397866;-0.027381;0.774022;0.767027;0.103823;-0.504635;-0.104003;
6.023662;0.398379;-0.025697;0.774576;0.767572;0.103929;-0.505216;-0.101884;
6.024276;0.399384;-0.022451;0.775643;0.768620;0.104140;-0.506358;-0.097816;
6.024584;0.399877;-0.020889;0.776155;0.769122;0.104245;-0.506919;-0.095866;
6.025198;0.400843;-0.017886;0.777137;0.770085;0.104452;-0.508022;-0.092132;
6.025505;0.401317;-0.016444;0.777607;0.770545;0.104554;-0.508563;-0.090347;
6.026120;0.402246;-0.013680;0.778506;0.771425;0.104758;-0.509626;-0.086939;
6.026427;0.402700;-0.012357;0.778935;0.771845;0.104859;-0.510147;-0.085315;
6.027041;0.403592;-0.009825;0.779754;0.772644;0.105058;-0.511171;-0.082222;
6.027348;0.404028;-0.008617;0.780144;0.773024;0.105157;-0.511674;-0.080752;
6.027963;0.404883;-0.006312;0.780887;0.773747;0.105353;-0.512660;-0.077961;
6.028577;0.405714;-0.004152;0.781580;0.774420;0.105546;-0.513622;-0.075363;
6.028884;0.406121;-0.003126;0.781908;0.774739;0.105642;-0.514094;-0.074136;
6.029499;0.406918;-0.001177;0.782531;0.775342;0.105832;-0.515021;-0.071817;
6.030113;0.407693;0.000638;0.783109;0.775899;0.106019;-0.515926;-0.069674;
6.030727;0.408447;0.002323;0.783643;0.776413;0.106204;-0.516809;-0.067702;
6.031342;0.409181;0.003884;0.784137;0.776886;0.106387;-0.517671;-0.065891;
6.031956;0.409896;0.005325;0.784591;0.777320;0.106568;-0.518513;-0.064236;
6.032571;0.410591;0.006652;0.785007;0.777715;0.106747;-0.519335;-0.062730;
6.033185;0.411269;0.007870;0.785387;0.778075;0.106924;-0.520140;-0.061364;
6.033799;0.411930;0.008984;0.785734;0.778400;0.107099;-0.520927;-0.060133;
6.034414;0.412575;0.009999;0.786048;0.778694;0.107273;-0.521698;-0.059028;
6.035642;0.413820;0.011761;0.786588;0.779192;0.107614;-0.523193;-0.057164;
6.036748;0.414893;0.013061;0.786982;0.779547;0.107917;-0.524491;-0.055854;
6.037854;0.415926;0.014117;0.787296;0.779823;0.108215;-0.525748;-0.054854;
6.038960;0.416924;0.014958;0.787540;0.780029;0.108509;-0.526968;-0.054129;
6.040066;0.417890;0.015608;0.787723;0.780173;0.108799;-0.528156;-0.053649;
6.041172;0.418827;0.016088;0.787851;0.780262;0.109086;-0.529314;-0.053383;
6.042278;0.419740;0.016422;0.787931;0.780303;0.109371;-0.530448;-0.053305;
6.043384;0.420631;0.016627;0.787970;0.780303;0.109653;-0.531559;-0.053389;
6.044489;0.421504;0.016723;0.787973;0.780267;0.109932;-0.532651;-0.053614;
6.045595;0.422361;0.016724;0.787946;0.780201;0.110210;-0.533727;-0.053958;
6.046701;0.423204;0.016648;0.787894;0.780109;0.110486;-0.534789;-0.054402;
6.047807;0.424036;0.016506;0.787821;0.779996;0.110761;-0.535839;-0.054929;
6.048913;0.424859;0.016310;0.787730;0.779865;0.111035;-0.536879;-0.055526;
6.050019;0.425673;0.016070;0.787625;0.779720;0.111308;-0.537911;-0.056178;
6.051125;0.426482;0.015796;0.787509;0.779564;0.111580;-0.538937;-0.056875;
6.052231;0.427286;0.015495;0.787383;0.779398;0.111851;-0.539958;-0.057608;
6.053336;0.428086;0.015174;0.787252;0.779226;0.112122;-0.540974;-0.058367;
6.054442;0.428883;0.014838;0.787115;0.779049;0.112392;-0.541988;-0.059145;
6.055548;0.429677;0.014492;0.786975;0.778869;0.112662;-0.542999;-0.059938;
6.056654;0.430471;0.014140;0.786832;0.778686;0.112932;-0.544008;-0.060738;
6.057760;0.431264;0.013785;0.786689;0.778502;0.113202;-0.545017;-0.061543;
6.058866;0.432056;0.013431;0.786546;0.778318;0.113471;-0.546025;-0.062349;
6.059972;0.432848;0.013079;0.786403;0.778134;0.113741;-0.547033;-0.063152;
6.061078;0.433641;0.012731;0.786262;0.777952;0.114010;-0.548041;-0.063952;
6.062183;0.434434;0.012389;0.786122;0.777771;0.114280;-0.549050;-0.064745;
6.063289;0.435228;0.012053;0.785984;0.777592;0.114549;-0.550059;-0.065531;
6.064395;0.436023;0.011724;0.785848;0.777415;0.114819;-0.551070;-0.066309;
6.065501;0.436819;0.011402;0.785715;0.777240;0.115088;-0.552081;-0.067078;
6.066607;0.437616;0.011089;0.785584;0.777068;0.115358;-0.553092;-0.067838;
6.067713;0.438414;0.010783;0.785455;0.776897;0.115627;-0.554105;-0.068589;
6.068819;0.439213;0.010485;0.785329;0.776729;0.115897;-0.555119;-0.069331;
6.069925;0.440013;0.010195;0.785204;0.776564;0.116167;-0.556134;-0.070065;
6.071030;0.440814;0.009911;0.785083;0.776400;0.116437;-0.557150;-0.070790;
6.072136;0.441615;0.009635;0.784963;0.776239;0.116707;-0.558166;-0.071507;
6.074348;0.443221;0.009102;0.784729;0.775921;0.117247;-0.560201;-0.072920;
6.076339;0.444669;0.008642;0.784525;0.775641;0.117733;-0.562035;-0.074169;
6.078329;0.446119;0.008198;0.784326;0.775365;0.118219;-0.563870;-0.075400;
6.080320;0.447570;0.007768;0.784130;0.775093;0.118706;-0.565707;-0.076616;
6.082310;0.449022;0.007350;0.783939;0.774824;0.119192;-0.567544;-0.077820;
6.084301;0.450476;0.006941;0.783749;0.774558;0.119678;-0.569382;-0.079015;
6.086292;0.451929;0.006540;0.783562;0.774293;0.120164;-0.571220;-0.080202;
6.088282;0.453383;0.006146;0.783377;0.774030;0.120650;-0.573058;-0.081384;
6.090273;0.454837;0.005756;0.783193;0.773768;0.121136;-0.574895;-0.082562;
6.092263;0.456290;0.005371;0.783009;0.773506;0.121622;-0.576732;-0.083738;
6.094254;0.457743;0.004989;0.782827;0.773245;0.122107;-0.578568;-0.084913;
6.098235;0.460648;0.004230;0.782462;0.772722;0.123077;-0.582237;-0.087263;
6.102216;0.463549;0.003478;0.782098;0.772198;0.124046;-0.585903;-0.089616;
6.106197;0.466448;0.002729;0.781733;0.771673;0.125014;-0.589563;-0.091975;
6.110179;0.469344;0.001984;0.781368;0.771145;0.125981;-0.593219;-0.094340;
6.114160;0.472236;0.001242;0.781002;0.770616;0.126947;-0.596871;-0.096713;
6.118141;0.475124;0.000502;0.780636;0.770085;0.127912;-0.600517;-0.099094;
6.122122;0.478010;-0.000234;0.780269;0.769552;0.128875;-0.604158;-0.101481;
6.130084;0.483771;-0.001697;0.779533;0.768481;0.130800;-0.611427;-0.106276;
6.133124;0.485967;-0.002251;0.779251;0.768070;0.131533;-0.614197;-0.108113;
6.133125;0.485967;-0.002251;0.779251;0.768070;0.131533;-0.614198;-0.108113;
6.133126;0.485968;-0.002251;0.779251;0.768070;0.131534;-0.614199;-0.108114;
6.133128;0.485970;-0.002252;0.779251;0.768070;0.131534;-0.614201;-0.108115;
6.133132;0.485972;-0.002252;0.779251;0.768069;0.131535;-0.614204;-0.108118;
6.133140;0.485978;-0.002254;0.779250;0.768068;0.131537;-0.614211;-0.108122;
6.133156;0.485990;-0.002257;0.779248;0.768066;0.131541;-0.614226;-0.108132;
6.133188;0.486013;-0.002263;0.779245;0.768061;0.131549;-0.614255;-0.108151;
6.133252;0.486059;-0.002274;0.779239;0.768053;0.131564;-0.614313;-0.108190;
6.133380;0.486152;-0.002298;0.779228;0.768035;0.131595;-0.614430;-0.108268;
6.133636;0.486336;-0.002344;0.779204;0.768001;0.131657;-0.614663;-0.108423;
6.134148;0.486706;-0.002437;0.779156;0.767932;0.131780;-0.615129;-0.108732;
6.135172;0.487445;-0.002623;0.779062;0.767793;0.132027;-0.616062;-0.109353;
6.137220;0.488923;-0.002995;0.778872;0.767515;0.132520;-0.617925;-0.110594;
6.141316;0.491875;-0.003734;0.778492;0.766959;0.133507;-0.621648;-0.113081;
6.149508;0.497771;-0.005200;0.777731;0.765840;0.135476;-0.629080;-0.118073;
6.149996;0.498121;-0.005287;0.777686;0.765774;0.135593;-0.629521;-0.118371;
6.149997;0.498122;-0.005287;0.777685;0.765774;0.135593;-0.629522;-0.118372;
6.149998;0.498123;-0.005287;0.777685;0.765773;0.135593;-0.629523;-0.118372;
6.150000;0.498124;-0.005288;0.777685;0.765773;0.135594;-0.629525;-0.118374;
6.150004;0.498127;-0.005289;0.777685;0.765773;0.135595;-0.629528;-0.118376;
6.150012;0.498133;-0.005290;0.777684;0.765772;0.135597;-0.629536;-0.118381;
6.150028;0.498144;-0.005293;0.777683;0.765769;0.135600;-0.629550;-0.118391;
6.150060;0.498167;-0.005298;0.777680;0.765765;0.135608;-0.629579;-0.118410;
6.150124;0.498213;-0.005310;0.777674;0.765756;0.135623;-0.629637;-0.118449;
6.150252;0.498305;-0.005333;0.777662;0.765739;0.135654;-0.629753;-0.118528;
6.150508;0.498489;-0.005378;0.777638;0.765704;0.135716;-0.629985;-0.118684;
6.151020;0.498857;-0.005469;0.777590;0.765634;0.135838;-0.630449;-0.118997;
6.152044;0.499593;-0.005651;0.777495;0.765493;0.136084;-0.631376;-0.119623;
6.154092;0.501063;-0.006013;0.777305;0.765212;0.136575;-0.633229;-0.120877;
6.156429;0.502741;-0.006426;0.777087;0.764891;0.137136;-0.635343;-0.122310;
6.156430;0.502742;-0.006426;0.777087;0.764891;0.137136;-0.635344;-0.122310;
6.156431;0.502742;-0.006426;0.777087;0.764891;0.137136;-0.635344;-0.122311;
6.156433;0.502744;-0.006426;0.777087;0.764890;0.137137;-0.635346;-0.122312;
6.156437;0.502747;-0.006427;0.777086;0.764890;0.137138;-0.635350;-0.122315;
6.156445;0.502752;-0.006428;0.777086;0.764889;0.137139;-0.635357;-0.122320;
6.156461;0.502764;-0.006431;0.777084;0.764887;0.137143;-0.635372;-0.122329;
6.156493;0.502787;-0.006437;0.777081;0.764882;0.137151;-0.635400;-0.122349;
6.156557;0.502833;-0.006448;0.777075;0.764873;0.137166;-0.635458;-0.122388;
6.156685;0.502925;-0.006471;0.777063;0.764856;0.137197;-0.635574;-0.122467;
6.156941;0.503108;-0.006516;0.777039;0.764821;0.137258;-0.635805;-0.122624;
6.157453;0.503475;-0.006606;0.776992;0.764750;0.137381;-0.636268;-0.122938;
6.158477;0.504210;-0.006786;0.776896;0.764609;0.137626;-0.637193;-0.123567;
6.160525;0.505678;-0.007145;0.776706;0.764327;0.138117;-0.639043;-0.124825;
6.164621;0.508612;-0.007860;0.776324;0.763761;0.139096;-0.642738;-0.127347;
6.172813;0.514469;-0.009277;0.775559;0.762625;0.141053;-0.650113;-0.132408;
6.189197;0.526143;-0.012062;0.774025;0.760332;0.144951;-0.664804;-0.142604;
6.205581;0.537762;-0.014781;0.772486;0.758013;0.148832;-0.679415;-0.152899;
6.221965;0.549326;-0.017434;0.770940;0.755667;0.152694;-0.693946;-0.163293;
6.238349;0.560834;-0.020022;0.769388;0.753295;0.156537;-0.708395;-0.173786;
6.249999;0.568983;-0.021824;0.768280;0.751592;0.159258;-0.718619;-0.181308;
6.249999;0.773702;-0.076358;1.049008;1.037421;0.155486;-0.718619;-0.181308;
6.250000;0.773704;-0.076354;1.049010;1.037422;0.155487;-0.718621;-0.181305;
6.250001;0.773706;-0.076349;1.049011;1.037423;0.155487;-0.718623;-0.181301;
6.250003;0.773711;-0.076341;1.049013;1.037425;0.155488;-0.718627;-0.181294;
6.250007;0.773720;-0.076324;1.049017;1.037429;0.155490;-0.718635;-0.181279;
6.250015;0.773738;-0.076291;1.049026;1.037438;0.155493;-0.718650;-0.181251;
6.250031;0.773774;-0.076225;1.049042;1.037453;0.155501;-0.718681;-0.181194;
6.250063;0.773845;-0.076098;1.049075;1.037484;0.155515;-0.718742;-0.181086;
6.250127;0.773982;-0.075864;1.049135;1.037540;0.155543;-0.718860;-0.180887;
6.250191;0.774113;-0.075654;1.049188;1.037590;0.155570;-0.718973;-0.180712;
6.250255;0.774237;-0.075469;1.049235;1.037634;0.155596;-0.719081;-0.180560;
6.250319;0.774356;-0.075308;1.049275;1.037671;0.155622;-0.719184;-0.180431;
6.250383;0.774468;-0.075170;1.049309;1.037701;0.155646;-0.719283;-0.180325;
6.250447;0.774574;-0.075056;1.049337;1.037726;0.155670;-0.719376;-0.180242;
6.250511;0.774674;-0.074966;1.049359;1.037744;0.155693;-0.719466;-0.180181;
6.250575;0.774769;-0.074898;1.049374;1.037757;0.155715;-0.719550;-0.180141;
6.250639;0.774857;-0.074853;1.049384;1.037763;0.155737;-0.719630;-0.180124;
6.250703;0.774941;-0.074831;1.049387;1.037763;0.155757;-0.719706;-0.180128;
6.250831;0.775091;-0.074851;1.049377;1.037747;0.155796;-0.719844;-0.180198;
6.250946;0.775207;-0.074943;1.049348;1.037713;0.155829;-0.719955;-0.180332;
6.251061;0.775307;-0.075104;1.049301;1.037661;0.155859;-0.720052;-0.180532;
6.251163;0.775382;-0.075300;1.049245;1.037600;0.155884;-0.720127;-0.180760;
6.251164;0.775383;-0.075302;1.049244;1.037600;0.155885;-0.720128;-0.180762;
6.251165;0.775383;-0.075304;1.049243;1.037599;0.155885;-0.720129;-0.180765;
6.251167;0.775385;-0.075309;1.049242;1.037598;0.155885;-0.720130;-0.180770;
6.251171;0.775387;-0.075318;1.049240;1.037595;0.155886;-0.720133;-0.180780;
6.251179;0.775393;-0.075336;1.049235;1.037590;0.155888;-0.720138;-0.180800;
6.251195;0.775403;-0.075373;1.049224;1.037578;0.155892;-0.720149;-0.180842;
6.251227;0.775423;-0.075450;1.049202;1.037555;0.155899;-0.720170;-0.180929;
6.251291;0.775459;-0.075620;1.049155;1.037505;0.155914;-0.720209;-0.181118;
6.251419;0.775517;-0.076018;1.049044;1.037389;0.155940;-0.720275;-0.181550;
6.251547;0.775556;-0.076492;1.048913;1.037253;0.155965;-0.720328;-0.182056;
6.251675;0.775579;-0.077040;1.048762;1.037097;0.155987;-0.720367;-0.182633;
6.251803;0.775584;-0.077660;1.048592;1.036922;0.156007;-0.720393;-0.183279;
6.251931;0.775573;-0.078349;1.048404;1.036729;0.156025;-0.720406;-0.183992;
6.252187;0.775505;-0.079927;1.047973;1.036289;0.156055;-0.720396;-0.185612;
6.252301;0.775455;-0.080711;1.047760;1.036071;0.156066;-0.720378;-0.186413;
6.252302;0.775455;-0.080718;1.047758;1.036069;0.156066;-0.720377;-0.186420;
6.252303;0.775454;-0.080725;1.047756;1.036067;0.156066;-0.720377;-0.186427;
6.252305;0.775453;-0.080739;1.047752;1.036063;0.156066;-0.720377;-0.186442;
6.252309;0.775451;-0.080768;1.047744;1.036056;0.156066;-0.720376;-0.186471;
6.252317;0.775447;-0.080825;1.047729;1.036040;0.156067;-0.720374;-0.186530;
6.252333;0.775439;-0.080941;1.047697;1.036008;0.156069;-0.720371;-0.186647;
6.252365;0.775422;-0.081175;1.047634;1.035943;0.156071;-0.720363;-0.186885;
6.252429;0.775386;-0.081653;1.047503;1.035810;0.156076;-0.720346;-0.187372;
6.252493;0.775346;-0.082147;1.047369;1.035674;0.156081;-0.720326;-0.187874;
6.252557;0.775303;-0.082656;1.047230;1.035533;0.156085;-0.720303;-0.188391;
6.252621;0.775257;-0.083179;1.047088;1.035389;0.156089;-0.720278;-0.188921;
6.252685;0.775207;-0.083717;1.046942;1.035240;0.156093;-0.720251;-0.189466;
6.252701;0.775193;-0.083861;1.046903;1.035201;0.156093;-0.720243;-0.189611;
6.252702;0.775193;-0.083869;1.046901;1.035198;0.156094;-0.720243;-0.189620;
6.252703;0.775192;-0.083878;1.046898;1.035196;0.156094;-0.720242;-0.189629;
6.252705;0.775190;-0.083895;1.046894;1.035191;0.156094;-0.720241;-0.189646;
6.252709;0.775187;-0.083929;1.046884;1.035182;0.156094;-0.720240;-0.189681;
6.252717;0.775180;-0.083998;1.046866;1.035163;0.156094;-0.720236;-0.189751;
6.252733;0.775167;-0.084136;1.046828;1.035125;0.156095;-0.720228;-0.189891;
6.252765;0.775140;-0.084416;1.046752;1.035048;0.156096;-0.720213;-0.190173;
6.252774;0.775133;-0.084490;1.046732;1.035027;0.156097;-0.720208;-0.190248;
6.252775;0.775132;-0.084499;1.046729;1.035025;0.156097;-0.720208;-0.190257;
6.252776;0.775131;-0.084508;1.046727;1.035022;0.156097;-0.720207;-0.190266;
6.252778;0.775129;-0.084525;1.046722;1.035018;0.156097;-0.720206;-0.190284;
6.252782;0.775126;-0.084561;1.046713;1.035008;0.156097;-0.720204;-0.190320;
6.252790;0.775119;-0.084631;1.046693;1.034988;0.156098;-0.720200;-0.190391;
6.252806;0.775104;-0.084774;1.046655;1.034949;0.156098;-0.720192;-0.190535;
6.252838;0.775075;-0.085061;1.046577;1.034870;0.156099;-0.720175;-0.190826;
6.252902;0.775015;-0.085645;1.046418;1.034709;0.156102;-0.720140;-0.191417;
6.253030;0.774887;-0.086854;1.046089;1.034376;0.156105;-0.720062;-0.192637;
6.253286;0.774596;-0.089421;1.045391;1.033670;0.156108;-0.719881;-0.195227;
6.253542;0.774263;-0.092180;1.044641;1.032911;0.156106;-0.719668;-0.198008;
6.254054;0.773490;-0.098206;1.042999;1.031253;0.156090;-0.719160;-0.204081;
6.254258;0.773146;-0.100778;1.042296;1.030544;0.156079;-0.718929;-0.206675;
6.254259;0.773144;-0.100791;1.042293;1.030541;0.156079;-0.718928;-0.206688;
6.254260;0.773143;-0.100804;1.042289;1.030537;0.156079;-0.718927;-0.206701;
6.254262;0.773139;-0.100829;1.042282;1.030530;0.156079;-0.718925;-0.206727;
6.254266;0.773132;-0.100881;1.042268;1.030516;0.156079;-0.718920;-0.206779;
6.254269;0.773126;-0.100924;1.042256;1.030504;0.156079;-0.718916;-0.206823;
6.254270;0.773125;-0.100937;1.042253;1.030500;0.156079;-0.718915;-0.206836;
6.254271;0.773123;-0.100950;1.042249;1.030497;0.156079;-0.718914;-0.206849;
6.254273;0.773119;-0.100976;1.042242;1.030489;0.156079;-0.718911;-0.206875;
6.254277;0.773112;-0.101028;1.042228;1.030475;0.156078;-0.718907;-0.206927;
6.254285;0.773098;-0.101131;1.042200;1.030447;0.156078;-0.718897;-0.207031;
6.254301;0.773071;-0.101336;1.042144;1.030390;0.156077;-0.718879;-0.207239;
6.254333;0.773015;-0.101747;1.042032;1.030277;0.156075;-0.718841;-0.207653;
6.254397;0.772906;-0.102564;1.041808;1.030052;0.156072;-0.718768;-0.208478;
6.254525;0.772692;-0.104181;1.041366;1.029605;0.156066;-0.718625;-0.210113;
6.254781;0.772281;-0.107349;1.040498;1.028728;0.156057;-0.718354;-0.213324;
6.255037;0.771894;-0.110431;1.039651;1.027873;0.156051;-0.718100;-0.216458;
6.255293;0.771530;-0.113431;1.038825;1.027038;0.156048;-0.717865;-0.219517;
6.255549;0.771187;-0.116349;1.038020;1.026224;0.156049;-0.717647;-0.222503;
6.255805;0.770865;-0.119189;1.037235;1.025429;0.156053;-0.717445;-0.225416;
6.255850;0.770810;-0.119684;1.037098;1.025290;0.156054;-0.717410;-0.225925;
6.255851;0.770809;-0.119695;1.037095;1.025287;0.156054;-0.717410;-0.225936;
6.255852;0.770808;-0.119706;1.037092;1.025284;0.156054;-0.717409;-0.225947;
6.255854;0.770805;-0.119728;1.037086;1.025278;0.156054;-0.717407;-0.225970;
6.255858;0.770801;-0.119771;1.037074;1.025266;0.156054;-0.717404;-0.226014;
6.255866;0.770791;-0.119858;1.037050;1.025241;0.156054;-0.717398;-0.226104;
6.255882;0.770772;-0.120032;1.037002;1.025193;0.156054;-0.717387;-0.226283;
6.255913;0.770735;-0.120364;1.036910;1.025100;0.156055;-0.717364;-0.226624;
6.255914;0.770734;-0.120374;1.036907;1.025097;0.156055;-0.717363;-0.226635;
6.255915;0.770733;-0.120385;1.036904;1.025094;0.156055;-0.717363;-0.226646;
6.255917;0.770731;-0.120407;1.036898;1.025087;0.156055;-0.717361;-0.226668;
6.255921;0.770726;-0.120450;1.036886;1.025075;0.156055;-0.717358;-0.226713;
6.255929;0.770716;-0.120536;1.036862;1.025051;0.156055;-0.717352;-0.226802;
6.255945;0.770696;-0.120709;1.036814;1.025003;0.156056;-0.717340;-0.226979;
6.255977;0.770655;-0.121054;1.036719;1.024906;0.156055;-0.717313;-0.227333;
6.256041;0.770566;-0.121742;1.036529;1.024714;0.156053;-0.717253;-0.228036;
6.256169;0.770360;-0.123108;1.036152;1.024335;0.156042;-0.717110;-0.229424;
6.256297;0.770120;-0.124462;1.035779;1.023961;0.156022;-0.716933;-0.230789;
6.256425;0.769844;-0.125804;1.035411;1.023592;0.155992;-0.716725;-0.232130;
6.256476;0.769724;-0.126340;1.035264;1.023446;0.155978;-0.716632;-0.232663;
6.256476;0.769724;-0.126340;1.035264;1.023446;0.155978;-0.716632;-0.232664;
6.256477;0.769721;-0.126352;1.035260;1.023443;0.155977;-0.716630;-0.232675;
6.256478;0.769719;-0.126363;1.035257;1.023440;0.155977;-0.716628;-0.232686;
6.256480;0.769713;-0.126386;1.035251;1.023433;0.155976;-0.716623;-0.232709;
6.256484;0.769703;-0.126432;1.035238;1.023421;0.155975;-0.716615;-0.232755;
6.256492;0.769681;-0.126524;1.035213;1.023396;0.155972;-0.716599;-0.232846;
6.256508;0.769638;-0.126708;1.035163;1.023346;0.155967;-0.716565;-0.233028;
6.256540;0.769550;-0.127075;1.035062;1.023246;0.155955;-0.716496;-0.233391;
6.256604;0.769369;-0.127804;1.034863;1.023048;0.155931;-0.716354;-0.234111;
6.256732;0.768983;-0.129249;1.034468;1.022657;0.155876;-0.716046;-0.235527;
6.256860;0.768566;-0.130674;1.034080;1.022274;0.155813;-0.715710;-0.236914;
6.257116;0.767642;-0.133471;1.033321;1.021529;0.155661;-0.714953;-0.239603;
6.257347;0.766711;-0.135927;1.032657;1.020883;0.155498;-0.714178;-0.241928;
6.257390;0.766527;-0.136378;1.032536;1.020765;0.155464;-0.714024;-0.242351;
6.257391;0.766523;-0.136389;1.032533;1.020762;0.155464;-0.714020;-0.242361;
6.257392;0.766519;-0.136399;1.032530;1.020759;0.155463;-0.714017;-0.242371;
6.257394;0.766510;-0.136420;1.032524;1.020754;0.155461;-0.714009;-0.242391;
6.257398;0.766493;-0.136462;1.032513;1.020743;0.155458;-0.713995;-0.242430;
6.257406;0.766458;-0.136546;1.032490;1.020721;0.155452;-0.713965;-0.242508;
6.257422;0.766388;-0.136714;1.032445;1.020677;0.155439;-0.713907;-0.242665;
6.257454;0.766247;-0.137048;1.032355;1.020590;0.155413;-0.713788;-0.242977;
6.257518;0.765960;-0.137714;1.032176;1.020417;0.155360;-0.713546;-0.243597;
6.257646;0.765365;-0.139033;1.031822;1.020076;0.155248;-0.713042;-0.244816;
6.257902;0.764094;-0.141625;1.031129;1.019413;0.155001;-0.711960;-0.247182;
6.258158;0.762720;-0.144157;1.030456;1.018773;0.154727;-0.710780;-0.249451;
6.258414;0.761245;-0.146631;1.029801;1.018157;0.154424;-0.709505;-0.251627;
6.258670;0.759674;-0.149049;1.029165;1.017563;0.154096;-0.708140;-0.253715;
6.258926;0.758011;-0.151413;1.028546;1.016991;0.153742;-0.706689;-0.255716;
6.259182;0.756259;-0.153724;1.027945;1.016440;0.153365;-0.705155;-0.257635;
6.259694;0.752513;-0.158196;1.026790;1.015396;0.152542;-0.701858;-0.261237;
6.260206;0.748463;-0.162473;1.025698;1.014428;0.151636;-0.698275;-0.264539;
6.260718;0.744136;-0.166563;1.024666;1.013531;0.150654;-0.694431;-0.267562;
6.261230;0.739561;-0.170476;1.023690;1.012700;0.149603;-0.690353;-0.270321;
6.261742;0.734765;-0.174216;1.022769;1.011932;0.148490;-0.686066;-0.272834;
6.262254;0.729774;-0.177791;1.021898;1.011223;0.147322;-0.681594;-0.275118;
6.262766;0.724614;-0.181206;1.021076;1.010568;0.146107;-0.676961;-0.277185;
6.263278;0.719309;-0.184467;1.020300;1.009966;0.144849;-0.672189;-0.279052;
6.263790;0.713882;-0.187579;1.019569;1.009412;0.143556;-0.667300;-0.280732;
6.264302;0.708355;-0.190546;1.018880;1.008904;0.142234;-0.662315;-0.282237;
6.264685;0.704168;-0.192676;1.018391;1.008551;0.141228;-0.658533;-0.283257;
6.264685;0.704169;-0.192676;1.018391;1.008551;0.141228;-0.658534;-0.283257;
6.264686;0.704158;-0.192681;1.018390;1.008550;0.141225;-0.658524;-0.283259;
6.264687;0.704147;-0.192686;1.018389;1.008549;0.141223;-0.658514;-0.283262;
6.264689;0.704125;-0.192697;1.018386;1.008548;0.141217;-0.658494;-0.283267;
6.264693;0.704081;-0.192719;1.018381;1.008544;0.141207;-0.658454;-0.283277;
6.264701;0.703993;-0.192763;1.018371;1.008537;0.141186;-0.658375;-0.283297;
6.264717;0.703817;-0.192850;1.018351;1.008523;0.141143;-0.658216;-0.283338;
6.264749;0.703465;-0.193024;1.018312;1.008495;0.141059;-0.657897;-0.283418;
6.264813;0.702760;-0.193369;1.018233;1.008439;0.140889;-0.657260;-0.283577;
6.264941;0.701347;-0.194055;1.018077;1.008329;0.140549;-0.655984;-0.283888;
6.265197;0.698514;-0.195400;1.017772;1.008116;0.139865;-0.653422;-0.284482;
6.265453;0.695670;-0.196713;1.017476;1.007913;0.139179;-0.650849;-0.285042;
6.265709;0.692819;-0.197993;1.017190;1.007718;0.138489;-0.648268;-0.285567;
6.265965;0.689962;-0.199242;1.016912;1.007533;0.137797;-0.645681;-0.286059;
6.266221;0.687103;-0.200459;1.016643;1.007356;0.137103;-0.643090;-0.286521;
6.266477;0.684242;-0.201645;1.016382;1.007187;0.136408;-0.640497;-0.286951;
6.266989;0.678531;-0.203927;1.015884;1.006871;0.135018;-0.635317;-0.287729;
6.267450;0.673411;-0.205881;1.015462;1.006613;0.133769;-0.630670;-0.288338;
6.267911;0.668322;-0.207743;1.015065;1.006376;0.132526;-0.626048;-0.288868;
6.268371;0.663276;-0.209515;1.014690;1.006161;0.131290;-0.621462;-0.289325;
6.268832;0.658283;-0.211201;1.014337;1.005964;0.130066;-0.616921;-0.289714;
6.269293;0.653353;-0.212804;1.014005;1.005785;0.128856;-0.612436;-0.290042;
