time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
1.03151;0.0191638;0.0192397;0.899439;0.903;0.00306189;7;1.00396;1.24372;-1.98615e-15;21.3347;-1.98615e-13;2133.47;0.379487;56.2203;4.32269;0.379487;21.3347;0.351555;
1.03427;0.0189271;0.0190087;0.899128;0.903;0.00306189;7;1.00431;1.24732;-6.11673e-16;21.0785;-6.11673e-14;2107.85;0.377202;55.8818;4.34994;0.377202;21.0785;0.341296;
1.03704;0.0187173;0.0188044;0.898816;0.903;0.00306189;7;1.00466;1.25121;-2.39199e-16;20.852;-2.39199e-14;2085.2;0.37517;55.5807;4.37474;0.37517;20.852;0.331579;
1.03981;0.0185311;0.0186239;0.898505;0.903;0.00306189;7;1.005;1.25541;-1.17389e-15;20.6518;-1.17389e-13;2065.18;0.373364;55.3132;4.39734;0.373364;20.6518;0.322384;
1.04258;0.0183661;0.0184644;0.898194;0.903;0.00306189;7;1.00535;1.25991;3.95391e-16;20.475;3.95391e-14;2047.5;0.371763;55.076;4.41798;0.371763;20.475;0.313688;
1.04534;0.0182199;0.0183238;0.897884;0.903;0.00306189;7;1.0057;1.26471;7.48153e-16;20.319;7.48153e-14;2031.9;0.370344;54.8658;4.43685;0.370344;20.319;0.305468;
1.04811;0.0180904;0.0181998;0.897573;0.903;0.00306189;7;1.00605;1.26982;-2.18473e-15;20.1816;-2.18473e-13;2018.16;0.369089;54.6799;4.45416;0.369089;20.1816;0.2977;
1.05364;0.0178735;0.017994;0.896954;0.903;0.00306189;7;1.00674;1.28094;-4.63798e-25;19.9534;-4.63797e-23;1995.34;0.366995;54.3696;4.48485;0.366995;19.9534;0.28338;
1.05918;0.0177039;0.0178355;0.896335;0.903;0.00306189;7;1.00744;1.29326;1.2361e-16;19.7776;1.2361e-14;1977.76;0.365375;54.1296;4.511;0.365375;19.7776;0.270599;
1.06471;0.0175725;0.0177154;0.895718;0.903;0.00306189;7;1.00813;1.30679;-8.67648e-17;19.6444;-8.67648e-15;1964.44;0.364143;53.9471;4.53348;0.364143;19.6444;0.259185;
1.0661;0.0175454;0.0176911;0.895563;0.903;0.00306189;7;1.0083;1.31036;-1.78331e-16;19.6175;-1.78331e-14;1961.75;0.363893;53.91;4.53857;0.363893;19.6175;0.256533;
1.06886;0.0174958;0.0176472;0.895255;0.903;0.00306189;7;1.00865;1.31773;3.31396e-16;19.5688;3.31396e-14;1956.88;0.363441;53.8431;4.54825;0.363441;19.5688;0.25145;
1.06921;0.0174901;0.0176422;0.895217;0.903;0.00306189;7;1.00869;1.31868;-3.35867e-16;19.5633;-3.35867e-14;1956.33;0.36339;53.8355;4.54941;0.36339;19.5633;0.250835;
1.0699;0.017479;0.0176325;0.89514;0.903;0.00306189;7;1.00878;1.32058;1.49854e-15;19.5525;1.49854e-13;1955.25;0.36329;53.8207;4.55171;0.36329;19.5525;0.249618;
1.07;0.0174775;0.0176312;0.895129;0.903;0.00306189;7;1.00879;1.32084;1.43074e-15;19.5511;1.43074e-13;1955.11;0.363276;53.8187;4.55202;0.363276;19.5511;0.24945;
1.07;0.0259632;0.0261915;0.895129;0.903;0.00306189;7;1.00879;1.32085;0.192436;19.4299;19.2436;1942.99;0.367131;53.6032;4.54242;0.367131;19.4299;0.252449;
1.07006;0.814775;0.82194;0.895128;0.903;0.00306189;7;1.00879;1.32102;18.1763;5.60862;1817.63;560.862;0.831483;22.8772;3.27061;0.831483;5.60862;0.531027;
1.07012;0.814983;0.822151;0.895128;0.903;0.00306189;7;1.0088;1.32118;18.181;5.61633;1818.1;561.633;0.831712;22.879;3.26907;0.831712;5.61633;0.531202;
1.07023;0.815398;0.822571;0.895127;0.903;0.00306189;7;1.0088;1.32149;18.1903;5.63173;1819.03;563.173;0.83217;22.8825;3.26601;0.83217;5.63173;0.531552;
1.07046;0.816225;0.823407;0.895124;0.903;0.00306189;7;1.0088;1.32211;18.2088;5.6624;1820.88;566.24;0.83308;22.8897;3.25995;0.83308;5.6624;0.532249;
1.07091;0.817866;0.825066;0.89512;0.903;0.00306189;7;1.0088;1.32336;18.2456;5.72329;1824.56;572.329;0.834876;22.9042;3.24805;0.834876;5.72329;0.533633;
1.07136;0.819494;0.826713;0.895116;0.903;0.00306189;7;1.00881;1.3246;18.282;5.78381;1828.2;578.381;0.836648;22.919;3.23639;0.836648;5.78381;0.535004;
1.07181;0.82111;0.828347;0.895111;0.903;0.00306189;7;1.00881;1.32585;18.3182;5.84397;1831.82;584.397;0.838398;22.934;3.22495;0.838398;5.84397;0.536362;
1.07271;0.824319;0.831591;0.895103;0.903;0.00306189;7;1.00882;1.32834;18.3901;5.96362;1839.01;596.362;0.841846;22.9648;3.20259;0.841846;5.96362;0.539048;
1.07361;0.827486;0.834794;0.895095;0.903;0.00306189;7;1.00883;1.33084;18.461;6.08203;1846.1;608.203;0.845213;22.9966;3.18105;0.845213;6.08203;0.541688;
1.07541;0.833689;0.841066;0.895081;0.903;0.00306189;7;1.00885;1.33583;18.5998;6.31443;1859.98;631.443;0.85169;23.0628;3.14045;0.85169;6.31443;0.546831;
1.07901;0.845626;0.853132;0.895055;0.903;0.00306189;7;1.00888;1.34586;18.8668;6.76262;1886.68;676.262;0.863703;23.2049;3.06835;0.863703;6.76262;0.556605;
1.08188;0.854713;0.862316;0.895039;0.903;0.00306189;7;1.0089;1.35387;19.0699;7.10348;1906.99;710.348;0.872419;23.3259;3.01903;0.872419;7.10348;0.563942;
1.08475;0.863462;0.871155;0.895026;0.903;0.00306189;7;1.00891;1.36189;19.2653;7.43032;1926.53;743.032;0.880438;23.4526;2.97616;0.880438;7.43032;0.570911;
1.08762;0.871907;0.879686;0.895016;0.903;0.00306189;7;1.00892;1.36993;19.4539;7.7438;1945.39;774.38;0.887816;23.5842;2.93909;0.887816;7.7438;0.577535;
1.09048;0.88008;0.887938;0.895009;0.903;0.00306189;7;1.00893;1.37797;19.6362;8.04457;1963.62;804.457;0.894603;23.7202;2.90725;0.894603;8.04457;0.583839;
1.09335;0.888007;0.89594;0.895005;0.903;0.00306189;7;1.00893;1.38603;19.8129;8.3333;1981.29;833.33;0.900844;23.86;2.88011;0.900844;8.3333;0.589843;
1.09622;0.895711;0.903714;0.895004;0.903;0.00306189;7;1.00893;1.39408;19.9846;8.61065;1998.46;861.065;0.906583;24.003;2.8572;0.906583;8.61065;0.595566;
1.09909;0.903212;0.91128;0.895005;0.903;0.00306189;7;1.00893;1.40213;20.1516;8.8773;2015.16;887.73;0.911858;24.1489;2.83809;0.911858;8.8773;0.601023;
1.10196;0.910528;0.918657;0.89501;0.903;0.00306189;7;1.00893;1.41018;20.3144;9.13387;2031.44;913.387;0.916703;24.2973;2.82242;0.916703;9.13387;0.606232;
1.10483;0.917676;0.925862;0.895016;0.903;0.00306189;7;1.00892;1.41823;20.4734;9.38102;2047.34;938.102;0.921156;24.4478;2.80978;0.921156;9.38102;0.611207;
1.1077;0.924669;0.932907;0.895026;0.903;0.00306189;7;1.00891;1.42626;20.6288;9.61943;2062.88;961.943;0.925242;24.6004;2.79991;0.925242;9.61943;0.615958;
1.11344;0.93825;0.946581;0.895052;0.903;0.00306189;7;1.00888;1.4423;20.9302;10.073;2093.02;1007.3;0.932446;24.9108;2.78715;0.932446;10.073;0.624843;
1.11918;0.95132;0.959729;0.895088;0.903;0.00306189;7;1.00884;1.45827;21.22;10.4975;2122;1049.75;0.938482;25.2265;2.78247;0.938482;10.4975;0.632972;
1.12492;0.963928;0.972399;0.895134;0.903;0.00306189;7;1.00879;1.47416;21.4991;10.8964;2149.91;1089.64;0.943503;25.546;2.78436;0.943503;10.8964;0.640416;
1.13066;0.976113;0.984631;0.895188;0.903;0.00306189;7;1.00873;1.48994;21.7684;11.2729;2176.84;1127.29;0.94765;25.8683;2.79154;0.94765;11.2729;0.647237;
1.1364;0.987904;0.996455;0.895251;0.903;0.00306189;7;1.00866;1.50561;22.0286;11.6299;2202.86;1162.99;0.95104;26.1925;2.80297;0.95104;11.6299;0.653492;
1.14214;0.999324;1.00789;0.895323;0.903;0.00306189;7;1.00858;1.52114;22.2802;11.9695;2228.02;1196.95;0.953771;26.5177;2.81779;0.953771;11.9695;0.659226;
1.14788;1.01038;1.01895;0.895402;0.903;0.00306189;7;1.00849;1.53652;22.5234;12.2942;2252.34;1229.42;0.955937;26.8431;2.83527;0.955937;12.2942;0.664489;
1.15362;1.02109;1.02965;0.89549;0.903;0.00306189;7;1.00839;1.55172;22.7585;12.606;2275.85;1260.6;0.957617;27.168;2.85483;0.957617;12.606;0.669318;
1.1651;1.04151;1.05001;0.895687;0.903;0.00306189;7;1.00816;1.58155;23.2058;13.1984;2320.58;1319.84;0.959838;27.8136;2.89792;0.959838;13.1984;0.677837;
1.17657;1.06057;1.06896;0.895913;0.903;0.00306189;7;1.00791;1.61051;23.6215;13.7528;2362.15;1375.28;0.960775;28.4494;2.94481;0.960775;13.7528;0.68499;
1.18805;1.07826;1.08649;0.896165;0.903;0.00306189;7;1.00763;1.6385;24.0059;14.2753;2400.59;1427.53;0.960736;29.0714;2.99368;0.960736;14.2753;0.690959;
1.19953;1.09465;1.10265;0.896442;0.903;0.00306189;7;1.00732;1.66541;24.3601;14.7706;2436.01;1477.06;0.95998;29.6763;3.04317;0.95998;14.7706;0.695897;
1.21101;1.10974;1.11748;0.896742;0.903;0.00306189;7;1.00698;1.69116;24.6846;15.2421;2468.46;1524.21;0.958718;30.2609;3.09234;0.958718;15.2421;0.699931;
1.22249;1.12359;1.13103;0.897063;0.903;0.00306189;7;1.00662;1.71566;24.9806;15.6917;2498.06;1569.17;0.957115;30.8225;3.14052;0.957115;15.6917;0.703171;
1.23397;1.13625;1.14334;0.897402;0.903;0.00306189;7;1.00624;1.73882;25.2495;16.1209;2524.95;1612.09;0.955312;31.3588;3.18726;0.955312;16.1209;0.705707;
1.24545;1.14779;1.1545;0.897759;0.903;0.00306189;7;1.00584;1.76058;25.4928;16.5305;2549.28;1653.05;0.953421;31.8681;3.23222;0.953421;16.5305;0.707616;
1.2684;1.16791;1.17373;0.898518;0.903;0.00306189;7;1.00499;1.79954;25.9115;17.2935;2591.15;1729.35;0.949827;32.798;3.31583;0.949827;17.2935;0.70986;
1.29136;1.18446;1.1893;0.899329;0.903;0.00306189;7;1.00408;1.83215;26.2501;17.981;2625.01;1798.1;0.946843;33.6047;3.39042;0.946843;17.981;0.71028;
1.31432;1.19827;1.20202;0.900185;0.903;0.00306189;7;1.00313;1.85806;26.5263;18.5923;2652.63;1859.23;0.944906;34.283;3.4554;0.944906;18.5923;0.709234;
1.33727;1.21005;1.21263;0.901077;0.903;0.00306189;7;1.00213;1.87696;26.7569;19.1273;2675.69;1912.73;0.944381;34.8288;3.51045;0.944381;19.1273;0.707022;
1.36023;1.22037;1.22172;0.902002;0.903;0.00306189;7;1.00111;1.88858;26.9548;19.5855;2695.48;1958.55;0.94555;35.2388;3.55532;0.94555;19.5855;0.703882;
1.38319;1.22966;1.22973;0.902955;0.903;0.00306189;7;1.00005;1.8927;27.1298;19.9659;2712.98;1996.59;0.948631;35.5098;3.58984;0.948631;19.9659;0.699997;
1.40614;1.23816;1.23689;0.903934;0.903;0.00306189;7;0.998967;1.8891;27.2874;20.2675;2728.74;2026.75;0.953789;35.6384;3.61386;0.953789;20.2675;0.695489;
1.4291;1.24586;1.2432;0.904936;0.903;0.00306189;7;0.997861;1.87762;27.4274;20.4893;2742.74;2048.93;0.96114;35.6202;3.62717;0.96114;20.4893;0.690413;
1.47502;1.25745;1.25192;0.906992;0.903;0.00306189;7;0.995599;1.83027;27.6259;20.6879;2762.59;2068.79;0.982707;35.1208;3.62058;0.982707;20.6879;0.678456;
1.49655;1.25759;1.25071;0.907971;0.903;0.00225089;5.14592;0.994525;1.79684;27.6038;20.571;2760.38;2057.1;0.994642;34.6113;3.5856;0.994642;20.571;0.672863;
1.51808;1.25063;1.24245;0.908938;0.903;0.00123519;2.82385;0.993467;1.75623;27.4277;20.2146;2742.77;2021.46;1.00622;33.862;3.51826;1.00622;20.2146;0.66815;
1.53961;1.23449;1.22517;0.909871;0.903;0.000255221;0.583478;0.992449;1.70864;27.0537;19.6;2705.37;1960;1.01685;32.8557;3.42076;1.01685;19.6;0.664327;
1.56114;1.20784;1.19757;0.910742;0.903;-0.000635941;-1.45387;0.9915;1.65445;26.4529;18.7322;2645.29;1873.22;1.02612;31.5918;3.2977;1.02612;18.7322;0.661184;
1.58267;1.16984;1.15891;0.91152;0.903;-0.00140798;-3.21889;0.990654;1.59423;25.6091;17.6513;2560.91;1765.13;1.03387;30.0893;3.15411;1.03387;17.6513;0.658318;
1.6042;1.12045;1.10918;0.912173;0.903;-0.00204155;-4.66732;0.989945;1.52882;24.5208;16.4039;2452.08;1640.39;1.03993;28.3759;2.99507;1.03993;16.4039;0.655281;
1.62574;1.06038;1.04915;0.91267;0.903;-0.00252516;-5.77294;0.989406;1.45924;23.203;15.0499;2320.3;1504.99;1.04422;26.4926;2.82567;1.04422;15.0499;0.65164;
1.64727;0.991284;0.980461;0.912984;0.903;-0.00279563;-6.39128;0.989065;1.38674;21.6914;13.6555;2169.14;1365.55;1.04675;24.4924;2.65222;1.04675;13.6555;0.646955;
1.6688;0.915807;0.905706;0.913094;0.903;-0.00280456;-6.4117;0.988946;1.31272;20.0422;12.2842;2004.22;1228.42;1.04766;22.4371;2.48222;1.04766;12.2842;0.640824;
1.69033;0.836693;0.827563;0.912986;0.903;-0.00280343;-6.40913;0.989063;1.23873;18.3113;10.9701;1831.13;1097.01;1.04694;20.3822;2.31803;1.04694;10.9701;0.633276;
1.71186;0.756557;0.748571;0.912654;0.903;-0.00281525;-6.43614;0.989422;1.16636;16.5558;9.77563;1655.58;977.563;1.04492;18.3926;2.16043;1.04492;9.77563;0.624489;
1.73339;0.677803;0.67105;0.912101;0.903;-0.00273558;-6.254;0.990022;1.09725;14.8395;8.65799;1483.95;865.799;1.04082;16.4889;2.01233;1.04082;8.65799;0.614656;
1.75492;0.604125;0.598605;0.911337;0.903;-0.00235706;-5.38864;0.990852;1.03296;13.2376;7.67387;1323.76;767.387;1.0355;14.7437;1.88211;1.0355;7.67387;0.603953;
1.77645;0.540684;0.536293;0.910386;0.903;-0.00188079;-4.29981;0.991887;0.97494;11.8081;6.80602;1180.81;680.602;1.02942;13.1974;1.7742;1.02942;6.80602;0.593239;
1.79799;0.487836;0.484445;0.909278;0.903;-0.00141145;-3.22681;0.993096;0.924468;10.5877;6.16749;1058.77;616.749;1.02453;11.9334;1.68406;1.02453;6.16749;0.582828;
1.81952;0.42998;0.427606;0.908013;0.903;-0.000946646;-2.1642;0.994479;0.882749;9.59709;5.63469;959.709;563.469;1.01924;10.9045;1.60411;1.01924;5.63469;0.570105;
1.84105;0.369753;0.36829;0.906589;0.903;-0.000503935;-1.15208;0.996041;0.850991;8.89104;5.25989;889.104;525.989;1.01443;10.1498;1.5615;1.01443;5.25989;0.554863;
1.85497;0.390133;0.38899;0.905655;0.903;-0.00025736;-0.58837;0.997068;0.83598;8.62338;5.07064;862.338;507.064;1.01224;9.88272;1.54272;1.01224;5.07064;0.555481;
1.86889;0.380142;0.379422;0.904714;0.903;-3.88483e-05;-0.088814;0.998106;0.825454;8.40954;4.92782;840.954;492.782;1.01003;9.65025;1.5286;1.01003;4.92782;0.551488;
1.88281;0.374775;0.374457;0.903765;0.903;0.00015309;0.34999;0.999153;0.819477;8.30112;4.82818;830.112;482.818;1.00815;9.52543;1.52074;1.00815;4.82818;0.548609;
1.89674;0.374206;0.374283;0.902817;0.903;0.000319952;0.731466;1.0002;0.818077;8.29687;4.76769;829.687;476.769;1.00655;9.50693;1.5187;1.00655;4.76769;0.546911;
1.92458;0.386233;0.38711;0.900957;0.903;0.000593445;1.35672;1.00227;0.828847;8.58094;4.75109;858.094;475.109;1.0039;9.77036;1.5308;1.0039;4.75109;0.547388;
1.95242;0.414518;0.416277;0.899187;0.903;0.000807229;1.84546;1.00424;0.857176;9.2266;4.86733;922.66;486.733;1.00174;10.4135;1.56388;1.00174;4.86733;0.553218;
1.98026;0.457112;0.459885;0.897555;0.903;0.000994215;2.27295;1.00607;0.90201;10.1915;5.11345;1019.15;511.345;0.999669;11.4057;1.61779;0.999669;5.11345;0.564346;
2.00811;0.511839;0.515776;0.896105;0.903;0.00119013;2.72083;1.0077;0.961841;11.4274;5.49319;1142.74;549.319;0.997265;12.7131;1.69314;0.997265;5.49319;0.580297;
2.03595;0.576253;0.581487;0.894873;0.903;0.00142817;3.26503;1.00908;1.03475;12.8814;6.0152;1288.14;601.52;0.994183;14.2998;1.79093;0.994183;6.0152;0.600167;
2.06379;0.648082;0.654695;0.893886;0.903;0.00173656;3.97008;1.0102;1.11851;14.4946;6.69192;1449.46;669.192;0.990138;16.1207;1.9124;0.990138;6.69192;0.622747;
2.09164;0.724358;0.732346;0.893161;0.903;0.00213202;4.87417;1.01102;1.21068;16.208;7.53673;1620.8;753.673;0.98503;18.1416;2.05761;0.98503;7.53673;0.64645;
2.11948;0.802345;0.811604;0.892709;0.903;0.00262044;5.99077;1.01153;1.30862;17.9599;8.5603;1795.99;856.03;0.978856;20.3198;2.2254;0.978856;8.5603;0.669578;
2.14454;0.872268;0.882495;0.892534;0.903;0.00306193;7.0001;1.01173;1.39964;19.5236;9.62402;1952.36;962.402;0.972377;22.3853;2.39174;0.972377;9.62402;0.68882;
2.1696;0.937695;0.948651;0.892571;0.903;0.00306189;7;1.01168;1.4913;20.9792;10.7789;2097.92;1077.89;0.964301;24.4595;2.56015;0.964301;10.7789;0.706103;
2.19215;0.990769;1.00212;0.892771;0.903;0.00306183;6.99987;1.01146;1.57292;22.1537;11.8548;2215.37;1185.48;0.955494;26.2964;2.70894;0.955494;11.8548;0.719675;
2.2147;1.03691;1.04839;0.893111;0.903;0.00306189;7;1.01107;1.65244;23.1685;12.9366;2316.85;1293.66;0.945332;28.0705;2.85315;0.945332;12.9366;0.731087;
2.23726;1.07553;1.08689;0.89357;0.903;0.00306189;7;1.01055;1.72879;24.0089;13.9997;2400.89;1399.97;0.934045;29.7549;2.99146;0.934045;13.9997;0.740183;
2.25981;1.10639;1.11737;0.894126;0.903;0.00306189;7;1.00993;1.80113;24.6721;15.0288;2467.21;1502.88;0.922004;31.3329;3.12246;0.922004;15.0288;0.746851;
2.28236;1.12983;1.14024;0.894759;0.903;0.00306189;7;1.00921;1.86874;25.1665;16.0097;2516.65;1600.97;0.909594;32.7919;3.24508;0.909594;16.0097;0.751115;
2.30491;1.14656;1.15623;0.895449;0.903;0.00306189;7;1.00843;1.93111;25.5085;16.9332;2550.85;1693.32;0.897214;34.1249;3.35852;0.897214;16.9332;0.753082;
2.32747;1.1575;1.16631;0.896178;0.903;0.00306189;7;1.00761;1.98786;25.7204;17.7933;2572.04;1779.33;0.885244;35.3297;3.46231;0.885244;17.7933;0.752942;
2.35002;1.16376;1.17163;0.896932;0.903;0.00306189;7;1.00677;2.03873;25.8275;18.5872;2582.75;1858.72;0.874023;36.407;3.5563;0.874023;18.5872;0.750948;
2.37257;1.16638;1.17328;0.897698;0.903;0.00306189;7;1.00591;2.08359;25.8555;19.3126;2585.55;1931.26;0.863797;37.3614;3.64038;0.863797;19.3126;0.74736;
2.39513;1.16702;1.17291;0.89847;0.903;0.00306189;7;1.00504;2.12236;25.832;19.974;2583.2;1997.4;0.854905;38.1959;3.71552;0.854905;19.974;0.742651;
2.41768;1.16531;1.17019;0.899238;0.903;0.00306189;7;1.00418;2.15504;25.7788;20.5729;2577.88;2057.29;0.847498;38.9168;3.78123;0.847498;20.5729;0.736798;
2.44023;1.16414;1.16801;0.900004;0.903;0.00306189;7;1.00333;2.18166;25.7188;21.1133;2571.88;2111.33;0.841757;39.5304;3.83885;0.841757;21.1133;0.73054;
2.46278;1.16313;1.16602;0.900765;0.903;0.00306189;7;1.00248;2.20226;25.6691;21.5932;2566.91;2159.32;0.837699;40.0426;3.88831;0.837699;21.5932;0.723914;
2.50789;1.16518;1.1661;0.902292;0.903;0.00306189;7;1.00078;2.22541;25.6627;22.3889;2566.27;2238.89;0.835231;40.7748;3.96471;0.835231;22.3889;0.71079;
2.54849;1.17404;1.17313;0.903696;0.903;0.00306189;7;0.999231;2.22546;25.8152;22.9193;2581.52;2291.93;0.839735;41.1099;4.0087;0.839735;22.9193;0.699966;
2.58908;1.19099;1.18814;0.905166;0.903;0.00306189;7;0.997608;2.20514;26.148;23.2682;2614.8;2326.82;0.851037;41.1285;4.02917;0.851037;23.2682;0.690667;
