time;Generator_generator_cePu;Generator_generator_PePu;Generator_generator_cmPu;Generator_generator_PmPu;Generator_generator_ufPu;Generator_generator_efdPu;Generator_generator_omegaPu;Generator_generator_theta;Generator_generator_PGenPu;Generator_generator_QGenPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_UPu;Generator_generator_IStatorPu;Generator_generator_IRotorPu;Generator_generator_UStatorPu;Generator_generator_QStatorPu;Generator_generator_thetaInternal;Generator_voltageRegulator_VrefPu;Generator_voltageRegulator_VsPu;Generator_voltageRegulator_VcPu;
0.0253952;0;0;0;0;0.000503423;0.725457;1;0;0;-9.99567e-06;0;-0.000999567;0.999567;1e-05;0.99679;0.999567;-9.99567e-06;0;1.005;0;0.999567;
0.0272384;0;0;0;0;0.000493481;0.71113;1;0;0;-9.99503e-06;0;-0.000999503;0.999503;1e-05;0.996395;0.999503;-9.99503e-06;0;1.005;0;0.999503;
0.0290816;0;0;0;0;0.000484002;0.697471;1;0;0;-9.99435e-06;0;-0.000999435;0.999435;1e-05;0.995987;0.999435;-9.99435e-06;0;1.005;0;0.999435;
0.0309248;0;0;0;0;0.000474975;0.684462;1;0;0;-9.99363e-06;0;-0.000999363;0.999363;1e-05;0.99557;0.999363;-9.99363e-06;0;1.005;0;0.999363;
0.032768;0;0;0;0;0.00046639;0.67209;1;0;0;-9.99288e-06;0;-0.000999288;0.999288;1e-05;0.995143;0.999288;-9.99288e-06;0;1.005;0;0.999288;
0.0346112;0;0;0;0;0.000458235;0.660339;1;0;0;-9.99208e-06;0;-0.000999208;0.999208;1e-05;0.994709;0.999208;-9.99208e-06;0;1.005;0;0.999208;
0.0364544;0;0;0;0;0.000450502;0.649196;1;0;0;-9.99125e-06;0;-0.000999125;0.999125;1e-05;0.994268;0.999125;-9.99125e-06;0;1.005;0;0.999125;
0.0382976;0;0;0;0;0.000443181;0.638646;1;0;0;-9.99039e-06;0;-0.000999039;0.999039;1e-05;0.993822;0.999039;-9.99039e-06;0;1.005;0;0.999039;
0.0401408;0;0;0;0;0.000436262;0.628675;1;0;0;-9.98949e-06;0;-0.000998949;0.998949;1e-05;0.993373;0.998949;-9.98949e-06;0;1.005;0;0.998949;
0.041984;0;0;0;0;0.000429735;0.619269;1;0;0;-9.98855e-06;0;-0.000998855;0.998855;1e-05;0.99292;0.998855;-9.98855e-06;0;1.005;0;0.998855;
0.0438272;0;0;0;0;0.000423592;0.610417;1;0;0;-9.98759e-06;0;-0.000998759;0.998759;1e-05;0.992465;0.998759;-9.98759e-06;0;1.005;0;0.998759;
0.0456704;0;0;0;0;0.000417824;0.602104;1;0;0;-9.98659e-06;0;-0.000998659;0.998659;1e-05;0.99201;0.998659;-9.98659e-06;0;1.005;0;0.998659;
0.0475136;0;0;0;0;0.000412421;0.594318;1;0;0;-9.98556e-06;0;-0.000998556;0.998556;1e-05;0.991554;0.998556;-9.98556e-06;0;1.005;0;0.998556;
0.0493568;0;0;0;0;0.000407375;0.587047;1;0;0;-9.9845e-06;0;-0.00099845;0.99845;1e-05;0.991099;0.99845;-9.9845e-06;0;1.005;0;0.99845;
0.0512;0;0;0;0;0.000402677;0.580278;1;0;0;-9.98342e-06;0;-0.000998342;0.998342;1e-05;0.990646;0.998342;-9.98342e-06;0;1.005;0;0.998342;
0.0530432;0;0;0;0;0.00039832;0.573999;1;0;0;-9.9823e-06;0;-0.00099823;0.99823;1e-05;0.990195;0.99823;-9.9823e-06;0;1.005;0;0.99823;
0.0548864;0;0;0;0;0.000394295;0.568198;1;0;0;-9.98116e-06;0;-0.000998116;0.998116;1e-05;0.989747;0.998116;-9.98116e-06;0;1.005;0;0.998116;
0.0567296;0;0;0;0;0.000390593;0.562863;1;0;0;-9.98e-06;0;-0.000998;0.998;1e-05;0.989302;0.998;-9.98e-06;0;1.005;0;0.998;
0.0585728;0;0;0;0;0.000387207;0.557984;1;0;0;-9.97881e-06;0;-0.000997881;0.997881;1e-05;0.988861;0.997881;-9.97881e-06;0;1.005;0;0.997881;
0.060416;0;0;0;0;0.000384129;0.553549;1;0;0;-9.9776e-06;0;-0.00099776;0.99776;1e-05;0.988426;0.99776;-9.9776e-06;0;1.005;0;0.99776;
0.0622592;0;0;0;0;0.000381351;0.549546;1;0;0;-9.97637e-06;0;-0.000997637;0.997637;1e-05;0.987995;0.997637;-9.97637e-06;0;1.005;0;0.997637;
0.0641024;0;0;0;0;0.000378866;0.545964;1;0;0;-9.97512e-06;0;-0.000997512;0.997512;1e-05;0.98757;0.997512;-9.97512e-06;0;1.005;0;0.997512;
0.0659456;0;0;0;0;0.000376666;0.542794;1;0;0;-9.97384e-06;0;-0.000997384;0.997384;1e-05;0.987151;0.997384;-9.97384e-06;0;1.005;0;0.997384;
0.0677888;0;0;0;0;0.000374743;0.540023;1;0;0;-9.97255e-06;0;-0.000997255;0.997255;1e-05;0.986739;0.997255;-9.97255e-06;0;1.005;0;0.997255;
0.069632;0;0;0;0;0.000373091;0.537642;1;0;0;-9.97125e-06;0;-0.000997125;0.997125;1e-05;0.986334;0.997125;-9.97125e-06;0;1.005;0;0.997125;
0.0714752;0;0;0;0;0.000371702;0.53564;1;0;0;-9.96992e-06;0;-0.000996992;0.996992;1e-05;0.985935;0.996992;-9.96992e-06;0;1.005;0;0.996992;
0.0733184;0;0;0;0;0.000370569;0.534008;1;0;0;-9.96859e-06;0;-0.000996859;0.996859;1e-05;0.985545;0.996859;-9.96859e-06;0;1.005;0;0.996859;
0.0751616;0;0;0;0;0.000369685;0.532734;1;0;0;-9.96723e-06;0;-0.000996723;0.996723;1e-05;0.985162;0.996723;-9.96723e-06;0;1.005;0;0.996723;
0.0770048;0;0;0;0;0.000369043;0.531809;1;0;0;-9.96587e-06;0;-0.000996587;0.996587;1e-05;0.984788;0.996587;-9.96587e-06;0;1.005;0;0.996587;
0.078848;0;0;0;0;0.000368636;0.531223;1;0;0;-9.96449e-06;0;-0.000996449;0.996449;1e-05;0.984422;0.996449;-9.96449e-06;0;1.005;0;0.996449;
0.0806912;0;0;0;0;0.000368458;0.530966;1;0;0;-9.96311e-06;0;-0.000996311;0.996311;1e-05;0.984065;0.996311;-9.96311e-06;0;1.005;0;0.996311;
0.0825344;0;0;0;0;0.000368502;0.531029;1;0;0;-9.96171e-06;0;-0.000996171;0.996171;1e-05;0.983716;0.996171;-9.96171e-06;0;1.005;0;0.996171;
0.0843776;0;0;0;0;0.000368762;0.531403;1;0;0;-9.9603e-06;0;-0.00099603;0.99603;1e-05;0.983377;0.99603;-9.9603e-06;0;1.005;0;0.99603;
0.0862208;0;0;0;0;0.00036923;0.532078;1;0;0;-9.95889e-06;0;-0.000995889;0.995889;1e-05;0.983046;0.995889;-9.95889e-06;0;1.005;0;0.995889;
0.088064;0;0;0;0;0.0003699;0.533044;1;0;0;-9.95747e-06;0;-0.000995747;0.995747;1e-05;0.982725;0.995747;-9.95747e-06;0;1.005;0;0.995747;
0.0899072;0;0;0;0;0.000370767;0.534293;1;0;0;-9.95604e-06;0;-0.000995604;0.995604;1e-05;0.982413;0.995604;-9.95604e-06;0;1.005;0;0.995604;
0.0917504;0;0;0;0;0.000371823;0.535816;1;0;0;-9.95461e-06;0;-0.000995461;0.995461;1e-05;0.982111;0.995461;-9.95461e-06;0;1.005;0;0.995461;
0.0935936;0;0;0;0;0.000373064;0.537603;1;0;0;-9.95318e-06;0;-0.000995318;0.995318;1e-05;0.981819;0.995318;-9.95318e-06;0;1.005;0;0.995318;
0.0954368;0;0;0;0;0.000374482;0.539646;1;0;0;-9.95174e-06;0;-0.000995174;0.995174;1e-05;0.981536;0.995174;-9.95174e-06;0;1.005;0;0.995174;
0.09728;0;0;0;0;0.000376072;0.541937;1;0;0;-9.9503e-06;0;-0.00099503;0.99503;1e-05;0.981263;0.99503;-9.9503e-06;0;1.005;0;0.99503;
0.0991232;0;0;0;0;0.000377827;0.544467;1;0;0;-9.94886e-06;0;-0.000994886;0.994886;1e-05;0.981;0.994886;-9.94886e-06;0;1.005;0;0.994886;
0.100966;0;0;0;0;0.000379743;0.547228;1;0;0;-9.94742e-06;0;-0.000994742;0.994742;1e-05;0.980746;0.994742;-9.94742e-06;0;1.005;0;0.994742;
0.10281;0;0;0;0;0.000381813;0.550211;1;0;0;-9.94598e-06;0;-0.000994598;0.994598;1e-05;0.980502;0.994598;-9.94598e-06;0;1.005;0;0.994598;
0.104653;0;0;0;0;0.000384032;0.553408;1;0;0;-9.94454e-06;0;-0.000994454;0.994454;1e-05;0.980269;0.994454;-9.94454e-06;0;1.005;0;0.994454;
0.106496;0;0;0;0;0.000386394;0.556812;1;0;0;-9.94311e-06;0;-0.000994311;0.994311;1e-05;0.980045;0.994311;-9.94311e-06;0;1.005;0;0.994311;
0.108339;0;0;0;0;0.000388893;0.560414;1;0;0;-9.94167e-06;0;-0.000994167;0.994167;1e-05;0.97983;0.994167;-9.94167e-06;0;1.005;0;0.994167;
0.110182;0;0;0;0;0.000391525;0.564206;1;0;0;-9.94024e-06;0;-0.000994024;0.994024;1e-05;0.979626;0.994024;-9.94024e-06;0;1.005;0;0.994024;
0.112026;0;0;0;0;0.000394283;0.568182;1;0;0;-9.93882e-06;0;-0.000993882;0.993882;1e-05;0.979431;0.993882;-9.93882e-06;0;1.005;0;0.993882;
0.113869;0;0;0;0;0.000397164;0.572332;1;0;0;-9.9374e-06;0;-0.00099374;0.99374;1e-05;0.979246;0.99374;-9.9374e-06;0;1.005;0;0.99374;
0.115712;0;0;0;0;0.00040016;0.57665;1;0;0;-9.93599e-06;0;-0.000993599;0.993599;1e-05;0.979071;0.993599;-9.93599e-06;0;1.005;0;0.993599;
0.117555;0;0;0;0;0.000403268;0.581129;1;0;0;-9.93458e-06;0;-0.000993458;0.993458;1e-05;0.978905;0.993458;-9.93458e-06;0;1.005;0;0.993458;
0.119398;0;0;0;0;0.000406483;0.585761;1;0;0;-9.93318e-06;0;-0.000993318;0.993318;1e-05;0.978748;0.993318;-9.93318e-06;0;1.005;0;0.993318;
0.121242;0;0;0;0;0.000409799;0.59054;1;0;0;-9.93179e-06;0;-0.000993179;0.993179;1e-05;0.978601;0.993179;-9.93179e-06;0;1.005;0;0.993179;
0.123085;0;0;0;0;0.000413211;0.595457;1;0;0;-9.93041e-06;0;-0.000993041;0.993041;1e-05;0.978463;0.993041;-9.93041e-06;0;1.005;0;0.993041;
0.124928;0;0;0;0;0.000416715;0.600507;1;0;0;-9.92904e-06;0;-0.000992904;0.992904;1e-05;0.978335;0.992904;-9.92904e-06;0;1.005;0;0.992904;
0.126771;0;0;0;0;0.000420306;0.605682;1;0;0;-9.92767e-06;0;-0.000992767;0.992767;1e-05;0.978216;0.992767;-9.92767e-06;0;1.005;0;0.992767;
0.128614;0;0;0;0;0.00042398;0.610976;1;0;0;-9.92632e-06;0;-0.000992632;0.992632;1e-05;0.978105;0.992632;-9.92632e-06;0;1.005;0;0.992632;
0.130458;0;0;0;0;0.000427732;0.616382;1;0;0;-9.92498e-06;0;-0.000992498;0.992498;1e-05;0.978004;0.992498;-9.92498e-06;0;1.005;0;0.992498;
0.132301;0;0;0;0;0.000431557;0.621894;1;0;0;-9.92365e-06;0;-0.000992365;0.992365;1e-05;0.977911;0.992365;-9.92365e-06;0;1.005;0;0.992365;
0.134144;0;0;0;0;0.000435451;0.627506;1;0;0;-9.92233e-06;0;-0.000992233;0.992233;1e-05;0.977827;0.992233;-9.92233e-06;0;1.005;0;0.992233;
0.135987;0;0;0;0;0.00043941;0.633211;1;0;0;-9.92103e-06;0;-0.000992103;0.992103;1e-05;0.977751;0.992103;-9.92103e-06;0;1.005;0;0.992103;
0.13783;0;0;0;0;0.00044343;0.639004;1;0;0;-9.91974e-06;0;-0.000991974;0.991974;1e-05;0.977684;0.991974;-9.91974e-06;0;1.005;0;0.991974;
0.139674;0;0;0;0;0.000447506;0.644878;1;0;0;-9.91846e-06;0;-0.000991846;0.991846;1e-05;0.977625;0.991846;-9.91846e-06;0;1.005;0;0.991846;
0.141517;0;0;0;0;0.000451634;0.650827;1;0;0;-9.9172e-06;0;-0.00099172;0.99172;1e-05;0.977575;0.99172;-9.9172e-06;0;1.005;0;0.99172;
0.14336;0;0;0;0;0.000455811;0.656846;1;0;0;-9.91595e-06;0;-0.000991595;0.991595;1e-05;0.977532;0.991595;-9.91595e-06;0;1.005;0;0.991595;
0.145203;0;0;0;0;0.000460033;0.66293;1;0;0;-9.91472e-06;0;-0.000991472;0.991472;1e-05;0.977497;0.991472;-9.91472e-06;0;1.005;0;0.991472;
0.147046;0;0;0;0;0.000464295;0.669072;1;0;0;-9.9135e-06;0;-0.00099135;0.99135;1e-05;0.97747;0.99135;-9.9135e-06;0;1.005;0;0.99135;
0.14889;0;0;0;0;0.000468594;0.675267;1;0;0;-9.91229e-06;0;-0.000991229;0.991229;1e-05;0.97745;0.991229;-9.91229e-06;0;1.005;0;0.991229;
0.150733;0;0;0;0;0.000472927;0.681511;1;0;0;-9.91111e-06;0;-0.000991111;0.991111;1e-05;0.977438;0.991111;-9.91111e-06;0;1.005;0;0.991111;
0.152576;0;0;0;0;0.000477289;0.687797;1;0;0;-9.90994e-06;0;-0.000990994;0.990994;1e-05;0.977433;0.990994;-9.90994e-06;0;1.005;0;0.990994;
0.154419;0;0;0;0;0.000481678;0.694121;1;0;0;-9.90878e-06;0;-0.000990878;0.990878;1e-05;0.977435;0.990878;-9.90878e-06;0;1.005;0;0.990878;
0.156262;0;0;0;0;0.000486089;0.700478;1;0;0;-9.90765e-06;0;-0.000990765;0.990765;1e-05;0.977444;0.990765;-9.90765e-06;0;1.005;0;0.990765;
0.158106;0;0;0;0;0.00049052;0.706863;1;0;0;-9.90653e-06;0;-0.000990653;0.990653;1e-05;0.97746;0.990653;-9.90653e-06;0;1.005;0;0.990653;
0.159949;0;0;0;0;0.000494967;0.713272;1;0;0;-9.90543e-06;0;-0.000990543;0.990543;1e-05;0.977482;0.990543;-9.90543e-06;0;1.005;0;0.990543;
0.161792;0;0;0;0;0.000499427;0.719699;1;0;0;-9.90434e-06;0;-0.000990434;0.990434;1e-05;0.977511;0.990434;-9.90434e-06;0;1.005;0;0.990434;
0.163635;0;0;0;0;0.000503897;0.72614;1;0;0;-9.90328e-06;0;-0.000990328;0.990328;1e-05;0.977546;0.990328;-9.90328e-06;0;1.005;0;0.990328;
0.165478;0;0;0;0;0.000508374;0.732592;1;0;0;-9.90223e-06;0;-0.000990223;0.990223;1e-05;0.977588;0.990223;-9.90223e-06;0;1.005;0;0.990223;
0.167322;0;0;0;0;0.000512855;0.739049;1;0;0;-9.9012e-06;0;-0.00099012;0.99012;1e-05;0.977635;0.99012;-9.9012e-06;0;1.005;0;0.99012;
0.171008;0;0;0;0;0.000521813;0.751958;1;0;0;-9.8992e-06;0;-0.00098992;0.98992;1e-05;0.977747;0.98992;-9.8992e-06;0;1.005;0;0.98992;
0.17312;0;0;0;0;0.000526936;0.75934;1;0;0;-9.8981e-06;0;-0.00098981;0.98981;1e-05;0.977824;0.98981;-9.8981e-06;0;1.005;0;0.98981;
0.175232;0;0;0;0;0.000532045;0.766702;1;0;0;-9.89702e-06;0;-0.000989702;0.989702;1e-05;0.977908;0.989702;-9.89702e-06;0;1.005;0;0.989702;
0.177344;0;0;0;0;0.000537136;0.774039;1;0;0;-9.89597e-06;0;-0.000989597;0.989597;1e-05;0.977999;0.989597;-9.89597e-06;0;1.005;0;0.989597;
0.179455;0;0;0;0;0.000542214;0.781357;1;0;0;-9.89494e-06;0;-0.000989494;0.989494;1e-05;0.978094;0.989494;-9.89494e-06;0;1.005;0;0.989494;
0.181567;0;0;0;0;0.000547273;0.788647;1;0;0;-9.89393e-06;0;-0.000989393;0.989393;1e-05;0.978195;0.989393;-9.89393e-06;0;1.005;0;0.989393;
0.183679;0;0;0;0;0.000552308;0.795902;1;0;0;-9.89295e-06;0;-0.000989295;0.989295;1e-05;0.978301;0.989295;-9.89295e-06;0;1.005;0;0.989295;
0.185791;0;0;0;0;0.000557314;0.803117;1;0;0;-9.89199e-06;0;-0.000989199;0.989199;1e-05;0.978413;0.989199;-9.89199e-06;0;1.005;0;0.989199;
0.187903;0;0;0;0;0.00056229;0.810288;1;0;0;-9.89106e-06;0;-0.000989106;0.989106;1e-05;0.97853;0.989106;-9.89106e-06;0;1.005;0;0.989106;
0.192127;0;0;0;0;0.000572134;0.824473;1;0;0;-9.88927e-06;0;-0.000988927;0.988927;1e-05;0.97878;0.988927;-9.88927e-06;0;1.005;0;0.988927;
0.195894;0;0;0;0;0.000580781;0.836933;1;0;0;-9.88776e-06;0;-0.000988776;0.988776;1e-05;0.979019;0.988776;-9.88776e-06;0;1.005;0;0.988776;
0.199662;0;0;0;0;0.000589286;0.84919;1;0;0;-9.88634e-06;0;-0.000988634;0.988634;1e-05;0.979272;0.988634;-9.88634e-06;0;1.005;0;0.988634;
0.203429;0;0;0;0;0.000597635;0.861221;1;0;0;-9.88499e-06;0;-0.000988499;0.988499;1e-05;0.979538;0.988499;-9.88499e-06;0;1.005;0;0.988499;
0.207197;0;0;0;0;0.000605816;0.87301;1;0;0;-9.88373e-06;0;-0.000988373;0.988373;1e-05;0.979816;0.988373;-9.88373e-06;0;1.005;0;0.988373;
0.210965;0;0;0;0;0.000613815;0.884537;1;0;0;-9.88255e-06;0;-0.000988255;0.988255;1e-05;0.980104;0.988255;-9.88255e-06;0;1.005;0;0.988255;
0.214732;0;0;0;0;0.000621622;0.895788;1;0;0;-9.88145e-06;0;-0.000988145;0.988145;1e-05;0.980401;0.988145;-9.88145e-06;0;1.005;0;0.988145;
0.2185;0;0;0;0;0.000629228;0.906748;1;0;0;-9.88043e-06;0;-0.000988043;0.988043;1e-05;0.980706;0.988043;-9.88043e-06;0;1.005;0;0.988043;
0.222267;0;0;0;0;0.000636623;0.917405;1;0;0;-9.87949e-06;0;-0.000987949;0.987949;1e-05;0.981018;0.987949;-9.87949e-06;0;1.005;0;0.987949;
0.226035;0;0;0;0;0.0006438;0.927747;1;0;0;-9.87862e-06;0;-0.000987862;0.987862;1e-05;0.981336;0.987862;-9.87862e-06;0;1.005;0;0.987862;
0.229802;0;0;0;0;0.000650751;0.937764;1;0;0;-9.87783e-06;0;-0.000987783;0.987783;1e-05;0.981658;0.987783;-9.87783e-06;0;1.005;0;0.987783;
0.23357;0;0;0;0;0.000657472;0.947448;1;0;0;-9.87711e-06;0;-0.000987711;0.987711;1e-05;0.981984;0.987711;-9.87711e-06;0;1.005;0;0.987711;
0.237338;0;0;0;0;0.000663956;0.956792;1;0;0;-9.87646e-06;0;-0.000987646;0.987646;1e-05;0.982313;0.987646;-9.87646e-06;0;1.005;0;0.987646;
0.241105;0;0;0;0;0.000670199;0.96579;1;0;0;-9.87589e-06;0;-0.000987589;0.987589;1e-05;0.982644;0.987589;-9.87589e-06;0;1.005;0;0.987589;
0.244873;0;0;0;0;0.000676199;0.974435;1;0;0;-9.87538e-06;0;-0.000987538;0.987538;1e-05;0.982977;0.987538;-9.87538e-06;0;1.005;0;0.987538;
0.24864;0;0;0;0;0.000681952;0.982726;1;0;0;-9.87494e-06;0;-0.000987494;0.987494;1e-05;0.983309;0.987494;-9.87494e-06;0;1.005;0;0.987494;
0.256175;0;0;0;0;0.000692712;0.998232;1;0;0;-9.87425e-06;0;-0.000987425;0.987425;1e-05;0.98397;0.987425;-9.87425e-06;0;1.005;0;0.987425;
0.26371;0;0;0;0;0.000702476;1.0123;1;0;0;-9.87379e-06;0;-0.000987379;0.987379;1e-05;0.984622;0.987379;-9.87379e-06;0;1.005;0;0.987379;
0.27219;0;0;0;0;0.00071228;1.02643;1;0;0;-9.87355e-06;0;-0.000987355;0.987355;1e-05;0.98534;0.987355;-9.87355e-06;0;1.005;0;0.987355;
0.280669;0;0;0;0;0.00072085;1.03878;1;0;0;-9.87357e-06;0;-0.000987357;0.987357;1e-05;0.986035;0.987357;-9.87357e-06;0;1.005;0;0.987357;
0.289148;0;0;0;0;0.000728218;1.0494;1;0;0;-9.87382e-06;0;-0.000987382;0.987382;1e-05;0.986701;0.987382;-9.87382e-06;0;1.005;0;0.987382;
0.296779;0;0;0;0;0.000733854;1.05752;1;0;0;-9.87423e-06;0;-0.000987423;0.987423;1e-05;0.987272;0.987423;-9.87423e-06;0;1.005;0;0.987423;
0.303647;0;0;0;0;0.000738152;1.06371;1;0;0;-9.87473e-06;0;-0.000987473;0.987473;1e-05;0.987761;0.987473;-9.87473e-06;0;1.005;0;0.987473;
0.310516;0;0;0;0;0.00074175;1.0689;1;0;0;-9.87533e-06;0;-0.000987533;0.987533;1e-05;0.988225;0.987533;-9.87533e-06;0;1.005;0;0.987533;
0.316697;0;0;0;0;0.000744416;1.07274;1;0;0;-9.87596e-06;0;-0.000987596;0.987596;1e-05;0.988619;0.987596;-9.87596e-06;0;1.005;0;0.987596;
0.322878;0;0;0;0;0.000746567;1.07584;1;0;0;-9.87666e-06;0;-0.000987666;0.987666;1e-05;0.988991;0.987666;-9.87666e-06;0;1.005;0;0.987666;
0.32906;0;0;0;0;0.000748233;1.07824;1;0;0;-9.87742e-06;0;-0.000987742;0.987742;1e-05;0.98934;0.987742;-9.87742e-06;0;1.005;0;0.987742;
0.334623;0;0;0;0;0.00074934;1.07983;1;0;0;-9.87815e-06;0;-0.000987815;0.987815;1e-05;0.989634;0.987815;-9.87815e-06;0;1.005;0;0.987815;
0.340186;0;0;0;0;0.000750097;1.08093;1;0;0;-9.87891e-06;0;-0.000987891;0.987891;1e-05;0.989909;0.987891;-9.87891e-06;0;1.005;0;0.987891;
0.345749;0;0;0;0;0.000750528;1.08155;1;0;0;-9.87971e-06;0;-0.000987971;0.987971;1e-05;0.990165;0.987971;-9.87971e-06;0;1.005;0;0.987971;
0.351312;0;0;0;0;0.000750654;1.08173;1;0;0;-9.88053e-06;0;-0.000988053;0.988053;1e-05;0.990403;0.988053;-9.88053e-06;0;1.005;0;0.988053;
0.356876;0;0;0;0;0.000750498;1.0815;1;0;0;-9.88136e-06;0;-0.000988136;0.988136;1e-05;0.990622;0.988136;-9.88136e-06;0;1.005;0;0.988136;
0.362439;0;0;0;0;0.000750081;1.0809;1;0;0;-9.88222e-06;0;-0.000988222;0.988222;1e-05;0.990823;0.988222;-9.88222e-06;0;1.005;0;0.988222;
0.368002;0;0;0;0;0.000749424;1.07996;1;0;0;-9.88308e-06;0;-0.000988308;0.988308;1e-05;0.991005;0.988308;-9.88308e-06;0;1.005;0;0.988308;
0.373565;0;0;0;0;0.000748549;1.0787;1;0;0;-9.88395e-06;0;-0.000988395;0.988395;1e-05;0.991171;0.988395;-9.88395e-06;0;1.005;0;0.988395;
0.379128;0;0;0;0;0.000747476;1.07715;1;0;0;-9.88482e-06;0;-0.000988482;0.988482;1e-05;0.99132;0.988482;-9.88482e-06;0;1.005;0;0.988482;
0.384692;0;0;0;0;0.000746226;1.07535;1;0;0;-9.88569e-06;0;-0.000988569;0.988569;1e-05;0.991452;0.988569;-9.88569e-06;0;1.005;0;0.988569;
