time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
1.004096;3.514457;13.872170;0.999955;0.000000;1.298950;-0.947962;0.093637;1.774966;0.000057;
1.008192;3.708023;13.443765;0.999912;0.000000;1.219960;-0.948047;0.090745;2.131820;0.000057;
1.012288;3.880179;13.062574;0.999872;-0.000000;1.151758;-0.948185;0.088172;2.475779;0.000057;
1.016384;4.033250;12.723758;0.999834;0.000000;1.092785;-0.948373;0.085885;2.807222;0.000057;
1.020480;4.169405;12.422791;0.999798;-0.000000;1.041699;-0.948608;0.083854;3.126537;0.000057;
1.024576;4.290601;12.155578;0.999764;0.000000;0.997367;-0.948889;0.082050;3.434111;0.000057;
1.028672;4.398588;11.918450;0.999731;0.000000;0.958834;-0.949214;0.080450;3.730329;0.000057;
1.032540;4.489868;11.719128;0.999701;0.000000;0.927031;-0.949558;0.079104;4.000001;0.000057;
1.032540;4.489868;11.719128;0.999701;0.000000;0.927031;-0.949558;0.079104;4.000001;0.000057;
1.032541;4.489895;11.719070;0.999701;0.000000;0.927022;-0.949559;0.079104;4.000001;0.000057;
1.032542;4.489917;11.719022;0.999701;-0.000000;0.927014;-0.949559;0.079103;4.000001;0.000057;
1.032544;4.489961;11.718926;0.999701;0.000000;0.926999;-0.949559;0.079103;4.000001;0.000057;
1.032548;4.490050;11.718732;0.999701;-0.000000;0.926969;-0.949559;0.079101;4.000001;0.000057;
1.032556;4.490228;11.718345;0.999701;-0.000000;0.926907;-0.949560;0.079099;4.000001;0.000057;
1.032572;4.490584;11.717571;0.999701;0.000000;0.926785;-0.949561;0.079094;4.000001;0.000057;
1.032604;4.491294;11.716024;0.999701;0.000000;0.926540;-0.949564;0.079083;4.000001;0.000057;
1.032668;4.492713;11.712936;0.999700;-0.000000;0.926052;-0.949570;0.079062;4.000001;0.000057;
1.032796;4.495542;11.706775;0.999699;-0.000000;0.925078;-0.949583;0.079021;4.000001;0.000057;
1.033052;4.501167;11.694521;0.999697;0.000000;0.923142;-0.949607;0.078938;4.000001;0.000057;
1.033564;4.512287;11.670277;0.999693;0.000000;0.919319;-0.949656;0.078774;4.000001;0.000057;
1.034588;4.534013;11.622826;0.999686;-0.000000;0.911858;-0.949756;0.078454;4.000001;0.000057;
1.036636;4.575498;11.531903;0.999670;0.000000;0.897647;-0.949963;0.077840;4.000001;0.000057;
1.040732;4.651208;11.364739;0.999641;0.000000;0.871812;-0.950406;0.076712;4.000001;0.000057;
1.048924;4.777793;11.080658;0.999583;0.000000;0.828772;-0.951404;0.074794;4.000001;0.000057;
1.057116;4.875968;10.854082;0.999528;0.000000;0.795225;-0.952546;0.073265;4.000001;0.000057;
1.065308;4.951425;10.673519;0.999476;-0.000000;0.768987;-0.953826;0.072046;4.000001;0.000057;
1.070000;4.986565;10.586478;0.999446;0.000000;0.756496;-0.954620;0.071459;4.000001;0.000057;
1.070000;3.159480;2.620866;0.999446;-0.145914;-2.486757;-0.954620;0.950462;4.000001;0.000057;
1.070001;3.159430;2.620780;0.999446;-0.145910;-2.486680;-0.954620;0.950464;3.999983;0.000057;
1.070002;3.159380;2.620694;0.999446;-0.145906;-2.486603;-0.954620;0.950466;3.999965;0.000057;
1.070004;3.159280;2.620522;0.999446;-0.145897;-2.486449;-0.954620;0.950469;3.999929;0.000057;
1.070008;3.159080;2.620177;0.999446;-0.145881;-2.486141;-0.954621;0.950477;3.999857;0.000057;
1.070016;3.158680;2.619488;0.999446;-0.145848;-2.485526;-0.954622;0.950492;3.999713;0.000057;
1.070032;3.157881;2.618111;0.999446;-0.145782;-2.484296;-0.954625;0.950521;3.999425;0.000057;
1.070064;3.156283;2.615358;0.999447;-0.145650;-2.481836;-0.954631;0.950580;3.998850;0.000057;
1.070128;3.153092;2.609859;0.999448;-0.145387;-2.476923;-0.954642;0.950697;3.997698;0.000057;
1.070256;3.146727;2.598891;0.999449;-0.144863;-2.467118;-0.954664;0.950932;3.995396;0.000057;
1.070512;3.134067;2.577070;0.999452;-0.143823;-2.447597;-0.954708;0.951398;3.990790;0.000057;
1.071024;3.109029;2.533885;0.999458;-0.141781;-2.408903;-0.954796;0.952321;3.981580;0.000057;
1.072048;3.060047;2.449311;0.999470;-0.137834;-2.332889;-0.954968;0.954128;3.963162;0.000057;
1.074096;2.966299;2.287072;0.999492;-0.130463;-2.186202;-0.955303;0.957596;3.926360;0.000057;
1.074285;2.957900;2.272514;0.999494;-0.129814;-2.172983;-0.955333;0.957907;3.922964;0.000057;
1.074285;2.957900;2.272514;0.999494;-0.129814;-2.172983;-0.955333;0.957907;3.922964;0.000057;
1.074286;2.957856;2.272437;0.999494;-0.129811;-2.172914;-0.955333;0.957909;3.922946;0.000057;
1.074287;2.957812;2.272361;0.999494;-0.129807;-2.172844;-0.955333;0.957911;3.922928;0.000057;
1.074289;2.957723;2.272208;0.999494;-0.129801;-2.172705;-0.955333;0.957914;3.922892;0.000057;
1.074293;2.957547;2.271902;0.999494;-0.129787;-2.172427;-0.955334;0.957920;3.922820;0.000057;
1.074301;2.957194;2.271289;0.999494;-0.129760;-2.171871;-0.955335;0.957933;3.922677;0.000057;
1.074317;2.956488;2.270065;0.999494;-0.129706;-2.170759;-0.955338;0.957960;3.922389;0.000057;
1.074349;2.955077;2.267619;0.999495;-0.129597;-2.168537;-0.955343;0.958012;3.921815;0.000057;
1.074413;2.952260;2.262733;0.999495;-0.129380;-2.164097;-0.955353;0.958116;3.920666;0.000057;
1.074541;2.946641;2.252987;0.999497;-0.128949;-2.155238;-0.955373;0.958325;3.918367;0.000057;
1.074797;2.935465;2.233596;0.999499;-0.128094;-2.137602;-0.955414;0.958739;3.913772;0.000057;
1.075309;2.913361;2.195222;0.999505;-0.126413;-2.102649;-0.955494;0.959559;3.904585;0.000057;
1.076333;2.870123;2.120067;0.999515;-0.123167;-2.034011;-0.955652;0.961166;3.886229;0.000057;
1.076628;2.857900;2.098799;0.999518;-0.122259;-2.014542;-0.955696;0.961621;3.880948;0.000057;
1.076628;2.857900;2.098799;0.999518;-0.122259;-2.014542;-0.955696;0.961621;3.880948;0.000057;
1.076628;2.857900;2.098799;0.999518;-0.122259;-2.014542;-0.955696;0.961621;3.880948;0.000057;
1.076628;2.857900;2.098799;0.999518;-0.122259;-2.014542;-0.955696;0.961621;3.880948;0.000057;
1.076628;2.857900;2.098799;0.999518;-0.122259;-2.014542;-0.955696;0.961621;3.880948;0.000057;
1.076628;2.857900;2.098799;0.999518;-0.122259;-2.014542;-0.955696;0.961621;3.880948;0.000057;
1.076629;2.857859;2.098727;0.999518;-0.122256;-2.014476;-0.955697;0.961622;3.880930;0.000057;
1.076630;2.857817;2.098655;0.999518;-0.122253;-2.014410;-0.955697;0.961624;3.880912;0.000057;
1.076632;2.857735;2.098512;0.999518;-0.122247;-2.014279;-0.955697;0.961627;3.880876;0.000057;
1.076636;2.857570;2.098225;0.999518;-0.122235;-2.014016;-0.955698;0.961633;3.880804;0.000057;
1.076644;2.857240;2.097651;0.999518;-0.122211;-2.013490;-0.955699;0.961645;3.880661;0.000057;
1.076660;2.856581;2.096503;0.999518;-0.122162;-2.012439;-0.955701;0.961670;3.880375;0.000057;
1.076692;2.855263;2.094210;0.999519;-0.122064;-2.010338;-0.955706;0.961719;3.879802;0.000057;
1.076756;2.852632;2.089629;0.999519;-0.121870;-2.006142;-0.955716;0.961817;3.878656;0.000057;
1.076884;2.847384;2.080491;0.999521;-0.121482;-1.997767;-0.955735;0.962012;3.876365;0.000057;
1.077140;2.836945;2.062312;0.999523;-0.120714;-1.981096;-0.955774;0.962401;3.871783;0.000057;
1.077652;2.816301;2.026334;0.999528;-0.119205;-1.948061;-0.955850;0.963170;3.862626;0.000057;
1.078676;2.775920;1.955873;0.999538;-0.116290;-1.883197;-0.956000;0.964676;3.844338;0.000057;
1.080724;2.698650;1.820695;0.999557;-0.110852;-1.758152;-0.956291;0.967567;3.807877;0.000057;
1.084820;2.557028;1.571633;0.999593;-0.101370;-1.525667;-0.956839;0.972893;3.735535;0.000057;
1.088916;2.431348;1.348901;0.999626;-0.093526;-1.315443;-0.957343;0.977658;3.664096;0.000057;
1.093012;2.319947;1.149828;0.999656;-0.087056;-1.125676;-0.957806;0.981919;3.593724;0.000057;
1.097108;2.221275;0.971924;0.999685;-0.081727;-0.954560;-0.958230;0.985728;3.524562;0.000057;
1.101204;2.133923;0.812934;0.999712;-0.077339;-0.800373;-0.958619;0.989135;3.456732;0.000057;
1.109396;1.986965;0.541788;0.999763;-0.070612;-0.534411;-0.959297;0.994956;3.325521;0.000057;
1.117588;1.871894;0.325415;0.999810;-0.065931;-0.318544;-0.959850;0.999631;3.200526;0.000057;
1.125780;1.782278;0.156331;0.999854;-0.062566;-0.143842;-0.960284;1.003382;3.082037;0.000057;
1.133972;1.712777;0.059654;0.999896;-0.059981;-0.002538;-0.960608;1.006395;2.970187;0.000057;
1.142164;1.659074;0.124811;0.999936;-0.057785;0.111870;-0.960824;1.008822;2.864976;0.000057;
1.150356;1.617738;0.209874;0.999975;-0.055710;0.204691;-0.960939;1.010782;2.766299;0.000057;
1.158548;1.586062;0.281800;1.000013;-0.053582;0.280209;-0.960955;1.012372;2.673978;0.000057;
1.166740;1.561919;0.341030;1.000049;-0.051293;0.341863;-0.960877;1.013666;2.587776;0.000057;
1.174932;1.543636;0.389685;1.000083;-0.048783;0.392402;-0.960709;1.014724;2.507424;0.000057;
1.178505;1.537088;0.408220;1.000097;-0.047611;0.411651;-0.960609;1.015126;2.474122;0.000057;
1.178505;1.537088;0.408220;1.000097;-0.047611;0.411651;-0.960609;1.015126;2.474122;0.000057;
1.178506;1.537099;0.408205;1.000097;-0.047620;0.411634;-0.960609;1.015126;2.474112;0.000057;
1.178507;1.537098;0.408210;1.000097;-0.047619;0.411639;-0.960609;1.015126;2.474103;0.000057;
1.178509;1.537094;0.408221;1.000097;-0.047618;0.411651;-0.960609;1.015126;2.474085;0.000057;
1.178513;1.537088;0.408239;1.000097;-0.047617;0.411669;-0.960609;1.015127;2.474048;0.000057;
1.178521;1.537075;0.408278;1.000097;-0.047615;0.411710;-0.960609;1.015128;2.473975;0.000057;
1.178537;1.537048;0.408355;1.000097;-0.047609;0.411790;-0.960608;1.015129;2.473829;0.000057;
1.178569;1.536996;0.408511;1.000097;-0.047599;0.411952;-0.960607;1.015133;2.473536;0.000057;
1.178633;1.536890;0.408821;1.000098;-0.047577;0.412274;-0.960605;1.015139;2.472950;0.000057;
1.178761;1.536681;0.409439;1.000098;-0.047535;0.412916;-0.960601;1.015153;2.471780;0.000057;
1.179017;1.536264;0.410671;1.000099;-0.047449;0.414196;-0.960593;1.015180;2.469443;0.000057;
1.179529;1.535441;0.413114;1.000101;-0.047276;0.416733;-0.960577;1.015233;2.464785;0.000057;
1.180553;1.533839;0.417914;1.000105;-0.046928;0.421720;-0.960544;1.015337;2.455533;0.000057;
1.182601;1.530801;0.427188;1.000113;-0.046219;0.431357;-0.960474;1.015538;2.437279;0.000057;
1.186697;1.525332;0.444521;1.000129;-0.044753;0.449372;-0.960318;1.015914;2.401749;0.000057;
1.194889;1.516461;0.474946;1.000158;-0.041638;0.481019;-0.959950;1.016574;2.334441;0.000057;
1.211273;1.504770;0.522651;1.000210;-0.034792;0.530715;-0.959009;1.017609;2.213588;0.000057;
1.227657;1.498988;0.556661;1.000252;-0.027313;0.566215;-0.957829;1.018347;2.109533;0.000057;
1.244041;1.496826;0.581172;1.000284;-0.019474;0.591823;-0.956462;1.018879;2.020234;0.000057;
1.260425;1.496718;0.599200;1.000305;-0.011553;0.610637;-0.954959;1.019269;1.943761;0.000057;
1.276809;1.497670;0.612788;1.000315;-0.003825;0.624764;-0.953376;1.019562;1.878366;0.000057;
1.293193;1.499091;0.623277;1.000316;0.003465;0.635600;-0.951765;1.019786;1.822499;0.000057;
1.309577;1.500642;0.631539;1.000306;0.010108;0.644066;-0.950177;1.019961;1.774804;0.000057;
1.325961;1.502144;0.638146;1.000289;0.015938;0.650778;-0.948656;1.020100;1.734104;0.000057;
1.342345;1.503509;0.643480;1.000264;0.020829;0.656155;-0.947244;1.020212;1.699383;0.000057;
1.358729;1.504702;0.647804;1.000233;0.024699;0.660493;-0.945974;1.020301;1.669769;0.000057;
1.375113;1.505716;0.651307;1.000197;0.027505;0.664007;-0.944873;1.020374;1.644512;0.000057;
1.391497;1.506562;0.654133;1.000159;0.029244;0.666858;-0.943961;1.020433;1.622972;0.000057;
1.407881;1.507253;0.656399;1.000119;0.029946;0.669173;-0.943250;1.020481;1.604601;0.000057;
1.424265;1.507810;0.658201;1.000078;0.029672;0.671052;-0.942744;1.020520;1.588931;0.000057;
1.457033;1.508614;0.660822;1.000002;0.026726;0.673891;-0.942322;1.020578;1.563764;0.000057;
1.486524;1.509051;0.662309;0.999944;0.021839;0.675609;-0.942555;1.020614;1.547039;0.000057;
1.516015;1.509298;0.663287;0.999898;0.015607;0.676797;-0.943261;1.020639;1.534503;0.000057;
1.545506;1.509425;0.663984;0.999869;0.008828;0.677642;-0.944299;1.020656;1.525059;0.000057;
1.574997;1.509475;0.664534;0.999855;0.002170;0.678265;-0.945534;1.020669;1.517952;0.000057;
1.604489;1.509481;0.665004;0.999856;-0.003782;0.678745;-0.946827;1.020679;1.512586;0.000057;
1.633980;1.509463;0.665414;0.999870;-0.008588;0.679125;-0.948054;1.020687;1.508511;0.000057;
1.663471;1.509428;0.665753;0.999894;-0.011970;0.679424;-0.949111;1.020693;1.505392;0.000057;
1.722453;1.509303;0.666133;0.999954;-0.014348;0.679771;-0.950446;1.020700;1.500912;0.000057;
1.781436;1.509084;0.666065;1.000012;-0.011933;0.679748;-0.950743;1.020700;1.498118;0.000057;
1.840418;1.508748;0.665592;1.000053;-0.006680;0.679330;-0.950188;1.020691;1.496312;0.000057;
1.899401;1.508297;0.664815;1.000069;-0.000816;0.678560;-0.949153;1.020675;1.495070;0.000057;
1.958383;1.507753;0.663833;1.000061;0.003819;0.677532;-0.948053;1.020654;1.494147;0.000057;
2.017365;1.507146;0.662723;1.000038;0.006196;0.676367;-0.947218;1.020630;1.493405;0.000057;
2.076348;1.506513;0.661573;1.000009;0.006182;0.675176;-0.946824;1.020605;1.492761;0.000057;
2.135330;1.505887;0.660467;0.999985;0.004365;0.674046;-0.946875;1.020582;1.492168;0.000057;
2.253295;1.504726;0.658554;0.999967;-0.000057;0.672081;-0.947571;1.020541;1.491006;0.000057;
2.371260;1.503659;0.656903;0.999979;-0.002818;0.670368;-0.948325;1.020506;1.489848;0.000057;
2.607189;1.501516;0.653427;1.000001;-0.001226;0.666776;-0.948285;1.020431;1.487582;0.000057;
2.780753;1.499898;0.650752;1.000003;-0.000323;0.664011;-0.948125;1.020374;1.485965;0.000057;
3.127879;1.496671;0.645415;1.000001;-0.000050;0.658491;-0.948037;1.020260;1.482887;0.000057;
3.475006;1.493490;0.640154;1.000000;-0.000133;0.653051;-0.948035;1.020147;1.479925;0.000057;
4.169258;1.487452;0.630168;1.000000;-0.000104;0.642729;-0.948026;1.019934;1.474511;0.000057;
4.863511;1.481747;0.620721;1.000000;-0.000095;0.632969;-0.948019;1.019732;1.469511;0.000057;
5.557764;1.476386;0.611838;1.000000;-0.000088;0.623794;-0.948013;1.019542;1.464885;0.000057;
6.946270;1.466461;0.595380;1.000000;-0.000075;0.606805;-0.948002;1.019189;1.456411;0.000057;
8.334776;1.457744;0.580910;1.000000;-0.000063;0.591878;-0.947992;1.018880;1.449063;0.000057;
10.000000;1.448831;0.566104;1.000000;-0.000052;0.576613;-0.947982;1.018563;1.441595;0.000057;
