time;WPP4B_WPP_wPPControl2015_qControl_PWPPu;WPP4B_WPP_wPPControl2015_qControl_QWPPu;WPP4B_WPP_wPPControl2015_qControl_UWPPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
6.008584;0.369455;-0.177513;0.720111;0.713124;0.100065;-0.473821;-0.315409;
6.009096;0.370129;-0.174681;0.721206;0.714214;0.100178;-0.474590;-0.311145;
6.010120;0.371636;-0.168368;0.723633;0.716630;0.100431;-0.476307;-0.301696;
6.011144;0.373324;-0.161341;0.726314;0.719297;0.100718;-0.478229;-0.291268;
6.012168;0.375155;-0.153792;0.729168;0.722134;0.101032;-0.480310;-0.280172;
6.012629;0.376013;-0.150283;0.730486;0.723445;0.101181;-0.481285;-0.275051;
6.012629;0.376013;-0.150287;0.730486;0.723444;0.101181;-0.481285;-0.275051;
6.012630;0.376015;-0.150280;0.730489;0.723447;0.101181;-0.481287;-0.275040;
6.012631;0.376016;-0.150272;0.730492;0.723450;0.101182;-0.481289;-0.275029;
6.012633;0.376020;-0.150256;0.730497;0.723456;0.101182;-0.481293;-0.275006;
6.012637;0.376028;-0.150225;0.730509;0.723468;0.101184;-0.481302;-0.274961;
6.012645;0.376043;-0.150163;0.730532;0.723491;0.101186;-0.481319;-0.274870;
6.012661;0.376073;-0.150039;0.730579;0.723537;0.101191;-0.481354;-0.274689;
6.012693;0.376134;-0.149790;0.730672;0.723630;0.101202;-0.481423;-0.274327;
6.012757;0.376256;-0.149292;0.730859;0.723815;0.101223;-0.481561;-0.273602;
6.012885;0.376501;-0.148294;0.731233;0.724187;0.101266;-0.481840;-0.272150;
6.013141;0.376995;-0.146287;0.731982;0.724932;0.101352;-0.482400;-0.269238;
6.013653;0.377994;-0.142246;0.733487;0.726427;0.101527;-0.483534;-0.263396;
6.014677;0.380025;-0.134117;0.736493;0.729412;0.101887;-0.485839;-0.251734;
6.015701;0.382085;-0.126003;0.739466;0.732362;0.102258;-0.488176;-0.240212;
6.016725;0.384150;-0.117996;0.742373;0.735244;0.102635;-0.490518;-0.228960;
6.017749;0.386203;-0.110183;0.745185;0.738030;0.103016;-0.492847;-0.218088;
6.018773;0.388226;-0.102632;0.747880;0.740698;0.103398;-0.495144;-0.207684;
6.020821;0.392133;-0.088557;0.752845;0.745605;0.104155;-0.499585;-0.188560;
6.022869;0.395812;-0.075993;0.757212;0.749911;0.104895;-0.503781;-0.171804;
6.024917;0.399229;-0.065067;0.760959;0.753594;0.105610;-0.507695;-0.157493;
6.026965;0.402375;-0.055801;0.764099;0.756669;0.106298;-0.511320;-0.145575;
6.029013;0.405253;-0.048127;0.766671;0.759173;0.106958;-0.514663;-0.135898;
6.031061;0.407886;-0.041914;0.768727;0.761161;0.107590;-0.517746;-0.128250;
6.033109;0.410292;-0.037022;0.770331;0.762695;0.108196;-0.520590;-0.122381;
6.035157;0.412506;-0.033255;0.771547;0.763840;0.108780;-0.523233;-0.118039;
6.037205;0.414556;-0.030441;0.772439;0.764660;0.109345;-0.525704;-0.114972;
6.039253;0.416470;-0.028411;0.773066;0.765215;0.109894;-0.528032;-0.112947;
6.041301;0.418275;-0.027008;0.773482;0.765558;0.110430;-0.530246;-0.111755;
6.043349;0.419994;-0.026097;0.773732;0.765735;0.110955;-0.532370;-0.111211;
6.045397;0.421646;-0.025559;0.773858;0.765787;0.111472;-0.534425;-0.111161;
6.047445;0.423250;-0.025296;0.773891;0.765746;0.111983;-0.536427;-0.111474;
6.049493;0.424818;-0.025227;0.773859;0.765639;0.112490;-0.538393;-0.112045;
6.053589;0.427902;-0.025379;0.773696;0.765326;0.113496;-0.542267;-0.113578;
6.057275;0.430638;-0.025714;0.773484;0.764977;0.114396;-0.545711;-0.115221;
6.060961;0.433366;-0.026079;0.773260;0.764616;0.115294;-0.549147;-0.116912;
6.064648;0.436101;-0.026392;0.773052;0.764270;0.116193;-0.552588;-0.118544;
6.068334;0.438849;-0.026619;0.772872;0.763950;0.117094;-0.556044;-0.120071;
6.072021;0.441613;-0.026754;0.772721;0.763659;0.117996;-0.559514;-0.121487;
6.075707;0.444390;-0.026807;0.772597;0.763393;0.118899;-0.562998;-0.122803;
6.079393;0.447179;-0.026794;0.772494;0.763147;0.119804;-0.566494;-0.124042;
6.083129;0.450010;-0.026742;0.772401;0.762908;0.120722;-0.570041;-0.125256;
6.083130;0.450011;-0.026742;0.772401;0.762908;0.120722;-0.570041;-0.125256;
6.083131;0.450011;-0.026742;0.772401;0.762908;0.120723;-0.570042;-0.125256;
6.083133;0.450013;-0.026742;0.772401;0.762908;0.120723;-0.570044;-0.125257;
6.083137;0.450016;-0.026742;0.772401;0.762908;0.120724;-0.570048;-0.125258;
6.083145;0.450022;-0.026742;0.772400;0.762907;0.120726;-0.570056;-0.125261;
6.083161;0.450034;-0.026741;0.772400;0.762906;0.120730;-0.570071;-0.125266;
6.083193;0.450058;-0.026741;0.772399;0.762905;0.120738;-0.570101;-0.125276;
6.083257;0.450107;-0.026739;0.772398;0.762901;0.120754;-0.570162;-0.125296;
6.083385;0.450204;-0.026736;0.772395;0.762893;0.120785;-0.570284;-0.125336;
6.083641;0.450399;-0.026730;0.772390;0.762877;0.120848;-0.570528;-0.125416;
6.084153;0.450788;-0.026717;0.772379;0.762846;0.120974;-0.571015;-0.125575;
6.084367;0.450950;-0.026711;0.772374;0.762833;0.121026;-0.571218;-0.125641;
6.084368;0.450951;-0.026711;0.772374;0.762833;0.121027;-0.571219;-0.125642;
6.084369;0.450952;-0.026711;0.772374;0.762833;0.121027;-0.571220;-0.125642;
6.084371;0.450954;-0.026711;0.772374;0.762833;0.121027;-0.571222;-0.125643;
6.084375;0.450957;-0.026711;0.772374;0.762833;0.121028;-0.571226;-0.125644;
6.084383;0.450963;-0.026711;0.772374;0.762832;0.121030;-0.571234;-0.125646;
6.084399;0.450975;-0.026710;0.772374;0.762832;0.121034;-0.571249;-0.125651;
6.084431;0.450999;-0.026709;0.772373;0.762830;0.121042;-0.571279;-0.125661;
6.084495;0.451048;-0.026708;0.772372;0.762826;0.121058;-0.571340;-0.125681;
6.084623;0.451145;-0.026704;0.772369;0.762818;0.121089;-0.571462;-0.125721;
6.084879;0.451340;-0.026697;0.772364;0.762803;0.121152;-0.571706;-0.125800;
6.085391;0.451729;-0.026683;0.772353;0.762772;0.121278;-0.572193;-0.125958;
6.086415;0.452508;-0.026653;0.772333;0.762711;0.121530;-0.573168;-0.126274;
6.088463;0.454065;-0.026590;0.772292;0.762590;0.122034;-0.575118;-0.126902;
6.092559;0.457182;-0.026455;0.772213;0.762348;0.123041;-0.579018;-0.128154;
6.100751;0.463413;-0.026168;0.772057;0.761861;0.125055;-0.586815;-0.130669;
6.117135;0.475858;-0.025586;0.771729;0.760858;0.129079;-0.602381;-0.135821;
6.131495;0.486746;-0.025074;0.771423;0.759942;0.132600;-0.615992;-0.140478;
6.131496;0.486746;-0.025074;0.771423;0.759941;0.132601;-0.615993;-0.140478;
6.131497;0.486747;-0.025074;0.771423;0.759941;0.132601;-0.615994;-0.140479;
6.131499;0.486749;-0.025074;0.771423;0.759941;0.132601;-0.615996;-0.140479;
6.131503;0.486752;-0.025074;0.771423;0.759941;0.132602;-0.616000;-0.140481;
6.131511;0.486758;-0.025074;0.771423;0.759941;0.132604;-0.616008;-0.140483;
6.131527;0.486770;-0.025073;0.771423;0.759939;0.132608;-0.616023;-0.140489;
6.131559;0.486794;-0.025072;0.771422;0.759937;0.132616;-0.616053;-0.140499;
6.131623;0.486843;-0.025070;0.771421;0.759933;0.132632;-0.616114;-0.140520;
6.131751;0.486940;-0.025065;0.771418;0.759925;0.132663;-0.616235;-0.140562;
6.132007;0.487134;-0.025056;0.771412;0.759908;0.132726;-0.616477;-0.140646;
6.132519;0.487521;-0.025038;0.771401;0.759875;0.132851;-0.616962;-0.140815;
6.133543;0.488297;-0.025001;0.771378;0.759808;0.133102;-0.617931;-0.141153;
6.135591;0.489848;-0.024928;0.771333;0.759674;0.133604;-0.619869;-0.141831;
6.139687;0.492948;-0.024782;0.771241;0.759404;0.134607;-0.623743;-0.143194;
6.147879;0.499144;-0.024486;0.771054;0.758856;0.136611;-0.631485;-0.145948;
6.164263;0.511520;-0.023874;0.770670;0.757733;0.140616;-0.646940;-0.151562;
6.175775;0.520203;-0.023428;0.770392;0.756923;0.143426;-0.657778;-0.155591;
6.175775;0.520204;-0.023428;0.770392;0.756923;0.143426;-0.657779;-0.155592;
6.175776;0.520204;-0.023428;0.770392;0.756923;0.143426;-0.657780;-0.155592;
6.175777;0.520205;-0.023428;0.770392;0.756923;0.143426;-0.657780;-0.155592;
6.175779;0.520207;-0.023428;0.770392;0.756923;0.143427;-0.657782;-0.155593;
6.175783;0.520210;-0.023428;0.770392;0.756922;0.143428;-0.657786;-0.155594;
6.175791;0.520216;-0.023428;0.770391;0.756922;0.143430;-0.657794;-0.155597;
6.175807;0.520228;-0.023427;0.770391;0.756921;0.143434;-0.657809;-0.155603;
6.175839;0.520252;-0.023426;0.770390;0.756918;0.143441;-0.657838;-0.155614;
6.175903;0.520299;-0.023424;0.770389;0.756914;0.143457;-0.657897;-0.155636;
6.176031;0.520392;-0.023419;0.770385;0.756905;0.143487;-0.658013;-0.155681;
6.176287;0.520570;-0.023412;0.770379;0.756887;0.143544;-0.658236;-0.155768;
6.176799;0.520898;-0.023404;0.770365;0.756853;0.143651;-0.658646;-0.155934;
6.177823;0.521450;-0.023408;0.770336;0.756789;0.143831;-0.659336;-0.156240;
6.178847;0.521872;-0.023434;0.770305;0.756732;0.143969;-0.659863;-0.156508;
6.179871;0.522175;-0.023479;0.770274;0.756681;0.144069;-0.660244;-0.156738;
6.180895;0.522372;-0.023539;0.770243;0.756637;0.144136;-0.660492;-0.156931;
6.181919;0.522472;-0.023609;0.770213;0.756600;0.144171;-0.660620;-0.157087;
6.182943;0.522486;-0.023688;0.770185;0.756570;0.144178;-0.660640;-0.157206;
6.184991;0.522295;-0.023857;0.770136;0.756531;0.144122;-0.660407;-0.157344;
6.187039;0.521847;-0.024033;0.770098;0.756518;0.143983;-0.659853;-0.157353;
6.189087;0.521186;-0.024207;0.770071;0.756530;0.143774;-0.659034;-0.157243;
6.191135;0.520350;-0.024374;0.770055;0.756565;0.143507;-0.657994;-0.157026;
6.193183;0.519368;-0.024529;0.770051;0.756620;0.143193;-0.656772;-0.156715;
6.195231;0.518265;-0.024671;0.770057;0.756694;0.142840;-0.655399;-0.156322;
6.197279;0.517061;-0.024800;0.770073;0.756782;0.142452;-0.653898;-0.155857;
6.200747;0.514847;-0.024996;0.770116;0.756960;0.141739;-0.651138;-0.154945;
6.200748;0.514847;-0.024996;0.770116;0.756960;0.141739;-0.651137;-0.154945;
6.200749;0.514846;-0.024996;0.770116;0.756960;0.141738;-0.651136;-0.154945;
6.200751;0.514845;-0.024996;0.770116;0.756960;0.141738;-0.651135;-0.154944;
6.200755;0.514842;-0.024996;0.770116;0.756960;0.141737;-0.651131;-0.154943;
6.200763;0.514836;-0.024997;0.770116;0.756961;0.141735;-0.651125;-0.154941;
6.200779;0.514826;-0.024997;0.770116;0.756962;0.141732;-0.651111;-0.154936;
6.200811;0.514804;-0.024999;0.770117;0.756964;0.141725;-0.651084;-0.154927;
6.200875;0.514761;-0.025002;0.770118;0.756967;0.141711;-0.651030;-0.154908;
6.201003;0.514674;-0.025009;0.770120;0.756975;0.141683;-0.650922;-0.154871;
6.201159;0.514568;-0.025017;0.770122;0.756984;0.141649;-0.650790;-0.154826;
6.201160;0.514567;-0.025017;0.770122;0.756984;0.141649;-0.650789;-0.154825;
6.201161;0.514567;-0.025017;0.770122;0.756984;0.141648;-0.650788;-0.154825;
6.201163;0.514565;-0.025017;0.770122;0.756984;0.141648;-0.650787;-0.154824;
6.201167;0.514563;-0.025017;0.770123;0.756984;0.141647;-0.650783;-0.154823;
6.201175;0.514557;-0.025018;0.770123;0.756984;0.141645;-0.650776;-0.154821;
6.201191;0.514546;-0.025018;0.770123;0.756985;0.141642;-0.650763;-0.154816;
6.201223;0.514525;-0.025020;0.770123;0.756987;0.141635;-0.650736;-0.154807;
6.201287;0.514481;-0.025023;0.770124;0.756991;0.141621;-0.650681;-0.154788;
6.201415;0.514393;-0.025030;0.770127;0.756998;0.141592;-0.650572;-0.154750;
6.201671;0.514218;-0.025042;0.770131;0.757013;0.141536;-0.650353;-0.154674;
6.202183;0.513865;-0.025067;0.770140;0.757044;0.141422;-0.649912;-0.154521;
6.203207;0.513153;-0.025115;0.770159;0.757106;0.141192;-0.649024;-0.154207;
6.205255;0.511722;-0.025199;0.770200;0.757234;0.140729;-0.647238;-0.153564;
6.209351;0.508930;-0.025326;0.770293;0.757496;0.139825;-0.643752;-0.152263;
6.213447;0.506322;-0.025400;0.770394;0.757755;0.138979;-0.640494;-0.150993;
6.216467;0.504576;-0.025428;0.770469;0.757934;0.138412;-0.638312;-0.150116;
6.216467;0.504576;-0.025428;0.770469;0.757935;0.138412;-0.638312;-0.150116;
6.216468;0.504576;-0.025428;0.770469;0.757935;0.138412;-0.638311;-0.150115;
6.216469;0.504575;-0.025428;0.770469;0.757935;0.138412;-0.638310;-0.150115;
6.216471;0.504574;-0.025428;0.770469;0.757935;0.138412;-0.638309;-0.150114;
6.216475;0.504572;-0.025428;0.770469;0.757935;0.138411;-0.638306;-0.150113;
6.216483;0.504568;-0.025428;0.770470;0.757936;0.138409;-0.638301;-0.150111;
6.216499;0.504559;-0.025428;0.770470;0.757936;0.138407;-0.638290;-0.150106;
6.216531;0.504541;-0.025428;0.770471;0.757938;0.138401;-0.638267;-0.150097;
6.216595;0.504505;-0.025428;0.770472;0.757942;0.138389;-0.638223;-0.150079;
6.216723;0.504434;-0.025429;0.770476;0.757950;0.138366;-0.638134;-0.150043;
6.216979;0.504294;-0.025430;0.770482;0.757964;0.138320;-0.637958;-0.149971;
6.217491;0.504016;-0.025431;0.770495;0.757994;0.138230;-0.637611;-0.149828;
6.218515;0.503479;-0.025433;0.770520;0.758051;0.138055;-0.636939;-0.149549;
6.220563;0.502472;-0.025431;0.770569;0.758161;0.137728;-0.635681;-0.149021;
6.224659;0.500741;-0.025411;0.770658;0.758354;0.137164;-0.633515;-0.148093;
6.228755;0.499386;-0.025375;0.770735;0.758512;0.136722;-0.631818;-0.147339;
6.232851;0.498400;-0.025326;0.770799;0.758634;0.136400;-0.630584;-0.146761;
6.236947;0.497775;-0.025269;0.770848;0.758721;0.136194;-0.629800;-0.146356;
6.241043;0.497495;-0.025203;0.770884;0.758774;0.136101;-0.629447;-0.146119;
6.245139;0.497542;-0.025131;0.770907;0.758795;0.136113;-0.629503;-0.146040;
6.249235;0.497898;-0.025050;0.770918;0.758786;0.136226;-0.629945;-0.146109;
6.249999;0.497994;-0.025035;0.770919;0.758782;0.136257;-0.630066;-0.146136;
6.249999;0.677645;-0.070358;1.053334;1.045188;0.130751;-0.630066;-0.146136;
6.250000;0.677646;-0.070355;1.053335;1.045189;0.130751;-0.630067;-0.146133;
6.250001;0.677647;-0.070351;1.053336;1.045190;0.130751;-0.630068;-0.146130;
6.250003;0.677649;-0.070344;1.053338;1.045191;0.130752;-0.630070;-0.146123;
6.250007;0.677654;-0.070330;1.053342;1.045195;0.130752;-0.630073;-0.146110;
6.250015;0.677663;-0.070302;1.053349;1.045202;0.130754;-0.630081;-0.146084;
6.250031;0.677680;-0.070247;1.053363;1.045216;0.130757;-0.630094;-0.146033;
6.250063;0.677711;-0.070143;1.053391;1.045243;0.130761;-0.630120;-0.145936;
6.250127;0.677762;-0.069953;1.053441;1.045293;0.130769;-0.630160;-0.145757;
6.250255;0.677817;-0.069651;1.053521;1.045373;0.130774;-0.630200;-0.145465;
6.250383;0.677812;-0.069449;1.053575;1.045429;0.130766;-0.630188;-0.145258;
6.250479;0.677770;-0.069362;1.053600;1.045455;0.130753;-0.630147;-0.145158;
6.250480;0.677769;-0.069362;1.053600;1.045455;0.130753;-0.630146;-0.145157;
6.250481;0.677769;-0.069361;1.053600;1.045455;0.130753;-0.630146;-0.145156;
6.250483;0.677767;-0.069360;1.053601;1.045456;0.130753;-0.630144;-0.145155;
6.250487;0.677765;-0.069357;1.053601;1.045457;0.130752;-0.630142;-0.145152;
6.250495;0.677760;-0.069353;1.053603;1.045458;0.130750;-0.630137;-0.145146;
6.250511;0.677749;-0.069345;1.053605;1.045461;0.130747;-0.630127;-0.145135;
6.250543;0.677724;-0.069335;1.053608;1.045465;0.130741;-0.630103;-0.145117;
6.250607;0.677664;-0.069331;1.053611;1.045470;0.130725;-0.630048;-0.145096;
6.250735;0.677503;-0.069392;1.053598;1.045462;0.130686;-0.629902;-0.145115;
6.250991;0.677027;-0.069784;1.053504;1.045381;0.130576;-0.629478;-0.145381;
6.251087;0.676796;-0.070022;1.053446;1.045329;0.130524;-0.629273;-0.145559;
6.251088;0.676793;-0.070025;1.053445;1.045328;0.130524;-0.629271;-0.145561;
6.251089;0.676791;-0.070027;1.053445;1.045327;0.130523;-0.629269;-0.145563;
6.251091;0.676786;-0.070033;1.053443;1.045326;0.130522;-0.629264;-0.145568;
6.251095;0.676776;-0.070044;1.053440;1.045324;0.130520;-0.629255;-0.145576;
6.251103;0.676755;-0.070066;1.053435;1.045319;0.130515;-0.629237;-0.145593;
6.251119;0.676713;-0.070112;1.053424;1.045308;0.130506;-0.629200;-0.145628;
6.251151;0.676627;-0.070208;1.053400;1.045287;0.130486;-0.629124;-0.145701;
6.251215;0.676446;-0.070414;1.053349;1.045240;0.130446;-0.628964;-0.145862;
6.251343;0.676050;-0.070889;1.053231;1.045132;0.130359;-0.628616;-0.146235;
6.251599;0.675128;-0.072072;1.052934;1.044858;0.130159;-0.627808;-0.147184;
6.251816;0.674217;-0.073311;1.052622;1.044568;0.129964;-0.627012;-0.148195;
6.251817;0.674213;-0.073317;1.052620;1.044567;0.129963;-0.627009;-0.148200;
6.251818;0.674208;-0.073323;1.052619;1.044565;0.129962;-0.627005;-0.148205;
6.251820;0.674199;-0.073335;1.052616;1.044562;0.129960;-0.626997;-0.148215;
6.251824;0.674181;-0.073360;1.052609;1.044556;0.129956;-0.626981;-0.148236;
6.251832;0.674145;-0.073411;1.052597;1.044544;0.129948;-0.626950;-0.148277;
6.251848;0.674073;-0.073512;1.052571;1.044521;0.129933;-0.626886;-0.148360;
6.251880;0.673927;-0.073716;1.052520;1.044473;0.129902;-0.626759;-0.148527;
6.251881;0.673922;-0.073722;1.052518;1.044471;0.129901;-0.626755;-0.148533;
6.251882;0.673918;-0.073729;1.052516;1.044470;0.129900;-0.626751;-0.148538;
6.251884;0.673909;-0.073742;1.052513;1.044467;0.129898;-0.626743;-0.148549;
6.251888;0.673890;-0.073768;1.052506;1.044460;0.129894;-0.626727;-0.148570;
6.251896;0.673853;-0.073820;1.052493;1.044448;0.129886;-0.626695;-0.148613;
6.251912;0.673778;-0.073926;1.052467;1.044423;0.129870;-0.626629;-0.148700;
6.251944;0.673627;-0.074140;1.052412;1.044373;0.129838;-0.626497;-0.148877;
6.252008;0.673317;-0.074581;1.052301;1.044268;0.129772;-0.626228;-0.149241;
6.252136;0.672671;-0.075515;1.052064;1.044047;0.129634;-0.625665;-0.150015;
6.252392;0.671276;-0.077576;1.051541;1.043556;0.129340;-0.624452;-0.151733;
6.252721;0.669307;-0.080569;1.050779;1.042839;0.128926;-0.622742;-0.154249;
6.252721;0.669306;-0.080570;1.050779;1.042839;0.128926;-0.622741;-0.154250;
6.252722;0.669300;-0.080580;1.050776;1.042837;0.128925;-0.622736;-0.154258;
6.252723;0.669293;-0.080590;1.050774;1.042834;0.128924;-0.622730;-0.154266;
6.252725;0.669281;-0.080609;1.050769;1.042830;0.128921;-0.622719;-0.154283;
6.252729;0.669255;-0.080648;1.050759;1.042820;0.128916;-0.622697;-0.154316;
6.252737;0.669204;-0.080727;1.050739;1.042802;0.128905;-0.622653;-0.154382;
6.252753;0.669102;-0.080884;1.050698;1.042764;0.128884;-0.622565;-0.154515;
6.252785;0.668897;-0.081202;1.050617;1.042687;0.128841;-0.622387;-0.154783;
6.252849;0.668481;-0.081847;1.050453;1.042532;0.128754;-0.622026;-0.155329;
6.252977;0.667629;-0.083179;1.050112;1.042211;0.128576;-0.621287;-0.156457;
6.253233;0.665847;-0.085997;1.049390;1.041530;0.128205;-0.619743;-0.158855;
6.253489;0.663968;-0.089013;1.048616;1.040798;0.127815;-0.618117;-0.161432;
6.253745;0.662000;-0.092211;1.047793;1.040018;0.127409;-0.616415;-0.164178;
6.254001;0.659952;-0.095580;1.046924;1.039194;0.126987;-0.614644;-0.167082;
6.254513;0.655652;-0.102758;1.045066;1.037430;0.126104;-0.610930;-0.173311;
6.255025;0.651117;-0.110459;1.043062;1.035523;0.125177;-0.607016;-0.180048;
6.256049;0.641587;-0.126993;1.038725;1.031388;0.123241;-0.598800;-0.194679;
6.256287;0.639317;-0.130989;1.037670;1.030380;0.122782;-0.596843;-0.198249;
6.256287;0.639316;-0.130990;1.037670;1.030380;0.122782;-0.596843;-0.198249;
6.256287;0.639316;-0.130991;1.037670;1.030380;0.122782;-0.596843;-0.198249;
6.256287;0.639316;-0.130991;1.037670;1.030380;0.122782;-0.596843;-0.198250;
6.256288;0.639306;-0.131010;1.037665;1.030375;0.122780;-0.596834;-0.198266;
6.256289;0.639296;-0.131028;1.037660;1.030370;0.122778;-0.596825;-0.198283;
6.256291;0.639276;-0.131066;1.037650;1.030361;0.122774;-0.596808;-0.198317;
6.256295;0.639236;-0.131141;1.037630;1.030342;0.122766;-0.596774;-0.198385;
6.256303;0.639155;-0.131290;1.037590;1.030304;0.122750;-0.596705;-0.198520;
6.256319;0.638995;-0.131589;1.037511;1.030228;0.122718;-0.596567;-0.198790;
6.256351;0.638674;-0.132185;1.037353;1.030076;0.122654;-0.596292;-0.199327;
6.256415;0.638034;-0.133369;1.037039;1.029775;0.122526;-0.595742;-0.200396;
6.256543;0.636758;-0.135705;1.036419;1.029182;0.122271;-0.594646;-0.202503;
6.256799;0.634229;-0.140254;1.035211;1.028025;0.121762;-0.592468;-0.206605;
6.257311;0.629259;-0.148881;1.032915;1.025832;0.120754;-0.588179;-0.214369;
6.257823;0.624412;-0.156904;1.030775;1.023794;0.119760;-0.583981;-0.221569;
6.258847;0.615114;-0.171320;1.026917;1.020135;0.117824;-0.575894;-0.234453;
6.259871;0.606346;-0.183763;1.023578;1.016988;0.115964;-0.568225;-0.245486;
6.261919;0.590429;-0.203952;1.018142;1.011906;0.112519;-0.554218;-0.263178;
6.263671;0.578438;-0.216998;1.014629;1.008664;0.109859;-0.543590;-0.274339;
6.265021;0.570170;-0.224998;1.012479;1.006703;0.107995;-0.536227;-0.281021;
6.265021;0.570172;-0.224995;1.012479;1.006703;0.107995;-0.536229;-0.281022;
6.265022;0.570167;-0.225000;1.012478;1.006702;0.107994;-0.536224;-0.281026;
6.265023;0.570161;-0.225005;1.012476;1.006700;0.107993;-0.536219;-0.281030;
6.265024;0.570155;-0.225010;1.012475;1.006699;0.107992;-0.536214;-0.281034;
6.265026;0.570144;-0.225021;1.012472;1.006697;0.107989;-0.536204;-0.281043;
6.265030;0.570120;-0.225041;1.012466;1.006691;0.107984;-0.536183;-0.281060;
6.265038;0.570074;-0.225083;1.012455;1.006681;0.107973;-0.536141;-0.281093;
6.265054;0.569981;-0.225165;1.012433;1.006661;0.107952;-0.536058;-0.281161;
6.265086;0.569796;-0.225330;1.012389;1.006622;0.107910;-0.535893;-0.281296;
6.265150;0.569426;-0.225657;1.012301;1.006543;0.107825;-0.535563;-0.281563;
6.265278;0.568693;-0.226303;1.012129;1.006387;0.107658;-0.534907;-0.282088;
6.265534;0.567247;-0.227557;1.011793;1.006085;0.107328;-0.533615;-0.283106;
6.266046;0.564440;-0.229929;1.011159;1.005516;0.106685;-0.531104;-0.285017;
6.267070;0.559148;-0.234174;1.010027;1.004506;0.105466;-0.526361;-0.288387;
6.269118;0.549742;-0.241003;1.008216;1.002912;0.103277;-0.517908;-0.293636;
6.269661;0.547488;-0.242503;1.007820;1.002569;0.102748;-0.515877;-0.294750;
6.269661;0.547489;-0.242503;1.007820;1.002569;0.102749;-0.515879;-0.294751;
6.269662;0.547485;-0.242505;1.007819;1.002568;0.102748;-0.515875;-0.294753;
6.269663;0.547481;-0.242508;1.007819;1.002567;0.102747;-0.515871;-0.294755;
6.269665;0.547473;-0.242513;1.007817;1.002566;0.102745;-0.515864;-0.294759;
6.269669;0.547457;-0.242523;1.007815;1.002564;0.102741;-0.515850;-0.294766;
6.269677;0.547425;-0.242543;1.007809;1.002559;0.102734;-0.515821;-0.294781;
6.269693;0.547360;-0.242584;1.007799;1.002550;0.102718;-0.515763;-0.294810;
6.269725;0.547232;-0.242664;1.007778;1.002532;0.102688;-0.515647;-0.294868;
6.269789;0.546977;-0.242824;1.007736;1.002496;0.102628;-0.515416;-0.294984;
6.269798;0.546940;-0.242847;1.007730;1.002491;0.102619;-0.515384;-0.295000;
6.269799;0.546936;-0.242849;1.007729;1.002491;0.102619;-0.515380;-0.295002;
6.269800;0.546932;-0.242852;1.007728;1.002490;0.102618;-0.515376;-0.295004;
6.269802;0.546924;-0.242857;1.007727;1.002489;0.102616;-0.515369;-0.295007;
6.269806;0.546909;-0.242867;1.007725;1.002487;0.102612;-0.515355;-0.295015;
6.269814;0.546877;-0.242886;1.007719;1.002482;0.102604;-0.515326;-0.295029;
6.269830;0.546813;-0.242926;1.007709;1.002473;0.102590;-0.515269;-0.295057;
6.269862;0.546686;-0.243005;1.007688;1.002456;0.102560;-0.515154;-0.295114;
6.269926;0.546434;-0.243161;1.007647;1.002421;0.102500;-0.514926;-0.295227;
6.270054;0.545932;-0.243470;1.007567;1.002352;0.102382;-0.514474;-0.295448;
6.270310;0.544945;-0.244068;1.007410;1.002218;0.102148;-0.513583;-0.295873;
6.270822;0.543032;-0.245195;1.007117;1.001969;0.101695;-0.511855;-0.296664;
6.271846;0.539441;-0.247193;1.006598;1.001535;0.100841;-0.508607;-0.298024;
6.273894;0.533115;-0.250340;1.005793;1.000877;0.099326;-0.502874;-0.300025;
6.275942;0.527828;-0.252539;1.005244;1.000452;0.098046;-0.498068;-0.301236;
6.277670;0.524070;-0.253828;1.004934;1.000229;0.097128;-0.494643;-0.301802;
6.277670;0.524072;-0.253828;1.004934;1.000229;0.097128;-0.494645;-0.301803;
6.277671;0.524070;-0.253828;1.004934;1.000229;0.097128;-0.494643;-0.301803;
6.277672;0.524068;-0.253829;1.004934;1.000229;0.097127;-0.494641;-0.301803;
6.277674;0.524064;-0.253830;1.004933;1.000229;0.097127;-0.494637;-0.301804;
6.277678;0.524056;-0.253833;1.004933;1.000228;0.097125;-0.494630;-0.301804;
6.277686;0.524040;-0.253837;1.004932;1.000228;0.097121;-0.494616;-0.301806;
6.277702;0.524008;-0.253846;1.004930;1.000226;0.097113;-0.494587;-0.301809;
6.277734;0.523945;-0.253865;1.004925;1.000223;0.097097;-0.494529;-0.301815;
6.277798;0.523820;-0.253901;1.004917;1.000218;0.097067;-0.494415;-0.301827;
6.277926;0.523571;-0.253972;1.004900;1.000207;0.097005;-0.494188;-0.301849;
6.278182;0.523083;-0.254109;1.004869;1.000188;0.096885;-0.493742;-0.301888;
6.278694;0.522142;-0.254359;1.004813;1.000153;0.096653;-0.492882;-0.301951;
6.279718;0.520393;-0.254776;1.004722;1.000104;0.096220;-0.491282;-0.302016;
6.281766;0.517379;-0.255339;1.004611;1.000064;0.095470;-0.488520;-0.301958;
6.282747;0.516141;-0.255501;1.004585;1.000068;0.095159;-0.487383;-0.301860;
6.282747;0.516141;-0.255502;1.004585;1.000068;0.095159;-0.487383;-0.301860;
