2019-11-25 14:22:17 | DEBUG |  ============================================================ 
2019-11-25 14:22:17 | DEBUG | DYNAWO VERSION  :     1.0.1
2019-11-25 14:22:17 | DEBUG | DYNAWO REVISION :  385_modelica_models_calc_var-5747387
2019-11-25 14:22:17 | DEBUG |  ============================================================ 
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarc_UPu found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarc_BPu found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarc_GPu found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarc_PInjPu found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarc_QInjPu found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; output: svarcControl_modeHandling_mode found.( svarcControl_modeHandling_mode_value )
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarcControl_modeHandling_URefPu found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarcControl_modeHandling_setModeManual found. (exact name)
2019-11-25 14:23:18 | INFO | adding curve : Id: Test; curve: svarcControl_modeHandling_selectModeAuto found. (exact name)
2019-11-25 14:23:18 | DEBUG | svarc_B0Pu same value as svarcControl_B0Pu
2019-11-25 14:23:18 | DEBUG | svarc_G0Pu same value as svarcControl_G0Pu
2019-11-25 14:23:18 | DEBUG | Algebraic mode change for model Test
2019-11-25 14:23:18 | DEBUG | call of SolverReInit ie a new symbolic and numerical factorization will be performed
2019-11-25 14:23:18 | DEBUG | -----------------------------------------------------------------------
2019-11-25 14:23:18 | DEBUG | number of continuous variables : 30 (display limited to 4 variables)
2019-11-25 14:23:18 | DEBUG | number of discrete variables : 15
2019-11-25 14:23:18 | DEBUG | -----------------------------------------------------------------------
2019-11-25 14:23:18 | DEBUG |     t              y1            y2            y3            y4      | nst k      h
2019-11-25 14:23:18 | DEBUG | -----------------------------------------------------------------------
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   0 0 1.000000e-02 
2019-11-25 14:23:18 | DEBUG | Differential mode change for model Test
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-11-25 14:23:18 | DEBUG | calculation of the new starting point of the simulation.
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   0 0 0.000000e+00 
2019-11-25 14:23:18 | DEBUG | Differential mode change for model Test
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-11-25 14:23:18 | DEBUG | calculation of the new starting point of the simulation.
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   0 0 0.000000e+00 
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   1 1 1.000000e-06 
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   2 1 1.000000e-06 
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   3 2 2.000000e-06 
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   4 1 4.000000e-06 
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   5 1 8.000000e-06 
2019-11-25 14:23:18 | DEBUG |        0.000  0.000000e+00  1.067800e+00 -1.046600e+00  0.000000e+00 |   6 1 1.600000e-05 
