time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;SM_gover_PmRefPu;
2.746058;0.919402;0.919248;0.923992;0.923837;0.001129;2.580093;0.999833;1.202803;20.338210;9.824422;2033.820981;982.442241;0.998900;22.611631;2.589046;0.998900;9.824422;0.698008;0.923000;
2.766840;0.918385;0.918245;0.923903;0.923762;0.001127;2.577570;0.999848;1.201764;20.316107;9.817932;2031.610691;981.793179;0.999027;22.586028;2.587263;0.999027;9.817932;0.697639;0.923000;
2.787623;0.917474;0.917350;0.923799;0.923675;0.001126;2.575362;0.999865;1.200831;20.296376;9.812057;2029.637560;981.205659;0.999137;22.563193;2.585628;0.999137;9.812057;0.697302;0.923000;
2.808405;0.916683;0.916577;0.923683;0.923576;0.001126;2.573504;0.999885;1.200018;20.279342;9.806892;2027.934165;980.689221;0.999230;22.543497;2.584170;0.999230;9.806892;0.697003;0.923000;
2.829187;0.916025;0.915939;0.923556;0.923469;0.001125;2.572021;0.999906;1.199339;20.265274;9.802519;2026.527392;980.251897;0.999304;22.527246;2.582912;0.999304;9.802519;0.696747;0.923000;
2.849969;0.915510;0.915445;0.923420;0.923355;0.001125;2.570933;0.999929;1.198804;20.254380;9.799001;2025.438009;979.900103;0.999358;22.514674;2.581874;0.999358;9.799001;0.696537;0.923000;
2.870752;0.915145;0.915101;0.923280;0.923236;0.001124;2.570253;0.999953;1.198421;20.246804;9.796385;2024.680373;979.638548;0.999392;22.505943;2.581069;0.999393;9.796385;0.696378;0.923000;
2.891534;0.914933;0.914912;0.923137;0.923116;0.001124;2.569984;0.999977;1.198192;20.242623;9.794702;2024.262270;979.470192;0.999406;22.501140;2.580509;0.999406;9.794702;0.696270;0.923000;
2.912316;0.914876;0.914877;0.922994;0.922995;0.001124;2.570123;1.000001;1.198121;20.241849;9.793962;2024.184892;979.396222;0.999399;22.500277;2.580199;0.999399;9.793962;0.696216;0.923000;
2.933098;0.914971;0.914994;0.922854;0.922877;0.001124;2.570660;1.000025;1.198204;20.244429;9.794161;2024.442945;979.416070;0.999372;22.503292;2.580139;0.999372;9.794161;0.696214;0.923000;
2.959887;0.915309;0.915359;0.922682;0.922732;0.001125;2.571905;1.000054;1.198532;20.252472;9.795750;2025.247174;979.575027;0.999310;22.512632;2.580423;0.999310;9.795750;0.696290;0.923000;
2.986676;0.915875;0.915948;0.922525;0.922599;0.001126;2.573725;1.000080;1.199091;20.265466;9.798762;2026.546635;979.876208;0.999219;22.527702;2.581095;0.999219;9.798762;0.696447;0.923000;
3.013465;0.916643;0.916738;0.922385;0.922481;0.001127;2.576052;1.000104;1.199861;20.282882;9.803066;2028.288181;980.306555;0.999103;22.547894;2.582124;0.999103;9.803066;0.696679;0.923000;
3.040254;0.917586;0.917699;0.922268;0.922382;0.001128;2.578805;1.000124;1.200811;20.304067;9.808496;2030.406682;980.849621;0.998965;22.572462;2.583471;0.998965;9.808496;0.696979;0.923000;
3.064364;0.918557;0.918684;0.922184;0.922311;0.001129;2.581577;1.000138;1.201795;20.325778;9.814202;2032.577773;981.420167;0.998826;22.597650;2.584915;0.998826;9.814202;0.697296;0.923000;
3.088474;0.919617;0.919753;0.922122;0.922259;0.001131;2.584548;1.000148;1.202872;20.349351;9.820506;2034.935067;982.050572;0.998678;22.625013;2.586538;0.998678;9.820506;0.697651;0.923000;
3.110173;0.920623;0.920766;0.922086;0.922228;0.001132;2.587333;1.000154;1.203898;20.371662;9.826559;2037.166159;982.655881;0.998539;22.650926;2.588115;0.998539;9.826559;0.697993;0.923000;
3.131872;0.921657;0.921802;0.922069;0.922214;0.001133;2.590161;1.000157;1.204955;20.394503;9.832832;2039.450306;983.283221;0.998397;22.677471;2.589766;0.998397;9.832832;0.698350;0.923000;
3.153571;0.922696;0.922841;0.922071;0.922215;0.001134;2.592976;1.000157;1.206021;20.417400;9.839193;2041.740039;983.919323;0.998256;22.704097;2.591457;0.998256;9.839193;0.698715;0.923000;
3.175270;0.923719;0.923861;0.922091;0.922233;0.001135;2.595721;1.000154;1.207074;20.439891;9.845511;2043.989060;984.551051;0.998119;22.730266;2.593153;0.998119;9.845511;0.699079;0.923000;
3.196969;0.924707;0.924843;0.922130;0.922265;0.001137;2.598343;1.000147;1.208093;20.461530;9.851656;2046.153013;985.165628;0.997988;22.755459;2.594819;0.997988;9.851656;0.699435;0.923000;
3.218668;0.925639;0.925767;0.922185;0.922312;0.001138;2.600790;1.000138;1.209059;20.481903;9.857509;2048.190274;985.750874;0.997866;22.779189;2.596422;0.997866;9.857509;0.699777;0.923000;
3.240367;0.926500;0.926616;0.922255;0.922371;0.001139;2.603019;1.000126;1.209953;20.500629;9.862955;2050.062950;986.295511;0.997754;22.801013;2.597931;0.997754;9.862955;0.700098;0.923000;
3.262066;0.927272;0.927376;0.922339;0.922442;0.001139;2.604986;1.000112;1.210759;20.517367;9.867892;2051.736734;986.789164;0.997656;22.820525;2.599317;0.997656;9.867892;0.700392;0.923000;
3.283765;0.927943;0.928032;0.922434;0.922522;0.001140;2.606658;1.000096;1.211462;20.531822;9.872227;2053.182194;987.222721;0.997572;22.837379;2.600555;0.997572;9.872227;0.700654;0.923000;
3.305464;0.928500;0.928573;0.922539;0.922611;0.001141;2.608006;1.000078;1.212051;20.543751;9.875885;2054.375136;987.588491;0.997505;22.851289;2.601623;0.997505;9.875885;0.700879;0.923000;
3.327163;0.928936;0.928991;0.922651;0.922705;0.001141;2.609008;1.000059;1.212515;20.552969;9.878803;2055.296918;987.880326;0.997455;22.862034;2.602502;0.997455;9.878803;0.701064;0.923000;
3.348862;0.929244;0.929280;0.922767;0.922804;0.001141;2.609652;1.000039;1.212848;20.559347;9.880937;2055.934663;988.093703;0.997423;22.869461;2.603178;0.997423;9.880937;0.701205;0.923000;
3.370561;0.929420;0.929438;0.922886;0.922904;0.001142;2.609931;1.000019;1.213047;20.562818;9.882257;2056.281787;988.225669;0.997409;22.873492;2.603642;0.997409;9.882257;0.701301;0.923000;
3.392260;0.929464;0.929463;0.923004;0.923004;0.001142;2.609849;0.999999;1.213111;20.563381;9.882758;2056.338118;988.275809;0.997413;22.874124;2.603889;0.997413;9.882758;0.701351;0.923000;
3.435658;0.929174;0.929138;0.923229;0.923193;0.001141;2.608670;0.999961;1.212847;20.556203;9.881379;2055.620324;988.137881;0.997472;22.865687;2.603744;0.997472;9.881379;0.701317;0.923000;
3.473578;0.928535;0.928472;0.923404;0.923341;0.001140;2.606626;0.999932;1.212220;20.541523;9.877737;2054.152310;987.773731;0.997574;22.848500;2.602955;0.997574;9.877737;0.701149;0.923000;
3.507705;0.927694;0.927610;0.923536;0.923452;0.001139;2.604108;0.999910;1.211380;20.522526;9.872756;2052.252634;987.275561;0.997700;22.826294;2.601772;0.997700;9.872756;0.700898;0.923000;
3.538420;0.926760;0.926662;0.923630;0.923531;0.001138;2.601413;0.999894;1.210441;20.501628;9.867128;2050.162772;986.712826;0.997834;22.801893;2.600382;0.997834;9.867128;0.700604;0.923000;
3.566064;0.925811;0.925703;0.923690;0.923583;0.001137;2.598741;0.999884;1.209482;20.480504;9.861346;2048.050415;986.134566;0.997968;22.777255;2.598920;0.997968;9.861346;0.700296;0.923000;
3.590943;0.924897;0.924784;0.923725;0.923612;0.001136;2.596215;0.999878;1.208556;20.460237;9.855731;2046.023677;985.573051;0.998094;22.753638;2.597477;0.998094;9.855731;0.699993;0.923000;
3.615822;0.923953;0.923838;0.923739;0.923624;0.001134;2.593653;0.999875;1.207597;20.439383;9.849893;2043.938289;984.989323;0.998223;22.729358;2.595957;0.998223;9.849893;0.699674;0.923000;
3.638213;0.923098;0.922984;0.923735;0.923621;0.001133;2.591369;0.999876;1.206727;20.420558;9.844577;2042.055753;984.457671;0.998337;22.707459;2.594556;0.998337;9.844577;0.699380;0.923000;
3.660605;0.922258;0.922147;0.923715;0.923604;0.001133;2.589159;0.999879;1.205871;20.402117;9.839322;2040.211714;983.932186;0.998447;22.686025;2.593157;0.998447;9.839322;0.699087;0.923000;
3.682996;0.921452;0.921346;0.923681;0.923575;0.001132;2.587071;0.999885;1.205047;20.384455;9.834241;2038.445531;983.424118;0.998552;22.665511;2.591791;0.998552;9.834241;0.698802;0.923000;
3.705387;0.920695;0.920597;0.923632;0.923533;0.001131;2.585146;0.999893;1.204273;20.367938;9.829439;2036.793846;982.943946;0.998648;22.646342;2.590486;0.998648;9.829439;0.698530;0.923000;
3.727778;0.920003;0.919914;0.923571;0.923482;0.001130;2.583423;0.999904;1.203563;20.352900;9.825013;2035.290039;982.501300;0.998734;22.628901;2.589269;0.998734;9.825013;0.698277;0.923000;
3.750170;0.919390;0.919313;0.923498;0.923421;0.001129;2.581934;0.999916;1.202932;20.339636;9.821048;2033.963616;982.104793;0.998808;22.613529;2.588164;0.998808;9.821048;0.698048;0.923000;
3.772561;0.918867;0.918803;0.923417;0.923352;0.001129;2.580706;0.999930;1.202392;20.328396;9.817619;2032.839640;981.761868;0.998870;22.600513;2.587192;0.998870;9.817619;0.697847;0.923000;
3.794952;0.918445;0.918394;0.923328;0.923277;0.001128;2.579759;0.999945;1.201953;20.319383;9.814787;2031.938271;981.478661;0.998917;22.590084;2.586371;0.998917;9.814787;0.697679;0.923000;
3.817343;0.918129;0.918093;0.923234;0.923197;0.001128;2.579107;0.999961;1.201622;20.312744;9.812599;2031.274412;981.259906;0.998950;22.582410;2.585716;0.998950;9.812599;0.697546;0.923000;
3.839735;0.917925;0.917904;0.923136;0.923115;0.001128;2.578759;0.999977;1.201404;20.308575;9.811089;2030.857488;981.108858;0.998967;22.577601;2.585237;0.998967;9.811089;0.697451;0.923000;
3.862126;0.917834;0.917828;0.923038;0.923033;0.001128;2.578714;0.999994;1.201301;20.306911;9.810272;2030.691079;981.027194;0.998969;22.575695;2.584941;0.998969;9.810272;0.697394;0.923000;
3.884517;0.917856;0.917865;0.922942;0.922951;0.001128;2.578968;1.000010;1.201313;20.307732;9.810152;2030.773215;981.015152;0.998957;22.576669;2.584830;0.998957;9.810152;0.697377;0.923000;
3.929300;0.918217;0.918254;0.922762;0.922799;0.001129;2.580289;1.000040;1.201661;20.316292;9.811880;2031.629198;981.188033;0.998891;22.586632;2.585141;0.998891;9.811880;0.697456;0.923000;
3.966103;0.918803;0.918860;0.922634;0.922691;0.001129;2.582112;1.000062;1.202244;20.329647;9.815127;2032.964745;981.512740;0.998800;22.602147;2.585895;0.998800;9.815127;0.697625;0.923000;
4.002907;0.919604;0.919677;0.922530;0.922603;0.001130;2.584466;1.000079;1.203050;20.347676;9.819763;2034.767577;981.976343;0.998682;22.623087;2.587038;0.998682;9.819763;0.697877;0.923000;
4.034126;0.920418;0.920501;0.922465;0.922549;0.001131;2.586782;1.000090;1.203874;20.365834;9.824577;2036.583450;982.457746;0.998566;22.644182;2.588260;0.998566;9.824577;0.698143;0.923000;
4.062223;0.921223;0.921312;0.922427;0.922516;0.001132;2.589027;1.000097;1.204692;20.383717;9.829412;2038.371706;982.941232;0.998454;22.664964;2.589510;0.998454;9.829412;0.698413;0.923000;
4.087510;0.921983;0.922075;0.922410;0.922502;0.001133;2.591112;1.000100;1.205467;20.400517;9.834023;2040.051746;983.402282;0.998350;22.684495;2.590717;0.998350;9.834023;0.698672;0.923000;
4.112797;0.922752;0.922844;0.922409;0.922501;0.001134;2.593197;1.000100;1.206254;20.417474;9.838736;2041.747411;983.873579;0.998245;22.704216;2.591967;0.998245;9.838736;0.698940;0.923000;
4.138084;0.923509;0.923599;0.922424;0.922514;0.001135;2.595224;1.000097;1.207032;20.434119;9.843420;2043.411930;984.341967;0.998144;22.723581;2.593222;0.998144;9.843420;0.699208;0.923000;
4.163371;0.924235;0.924320;0.922455;0.922540;0.001136;2.597139;1.000092;1.207779;20.450008;9.847947;2045.000775;984.794656;0.998048;22.742073;2.594449;0.998048;9.847947;0.699469;0.923000;
4.188658;0.924909;0.924988;0.922499;0.922577;0.001137;2.598894;1.000085;1.208476;20.464727;9.852196;2046.472678;985.219610;0.997960;22.759208;2.595616;0.997960;9.852196;0.699716;0.923000;
4.213946;0.925516;0.925585;0.922556;0.922625;0.001137;2.600443;1.000075;1.209106;20.477906;9.856058;2047.790589;985.605824;0.997883;22.774554;2.596691;0.997883;9.856058;0.699943;0.923000;
4.239233;0.926040;0.926099;0.922624;0.922683;0.001138;2.601750;1.000064;1.209652;20.489225;9.859436;2048.922542;985.943606;0.997818;22.787736;2.597647;0.997818;9.859436;0.700144;0.923000;
4.264520;0.926469;0.926516;0.922700;0.922747;0.001138;2.602784;1.000051;1.210103;20.498424;9.862248;2049.842364;986.224806;0.997766;22.798446;2.598462;0.997766;9.862248;0.700315;0.923000;
4.289807;0.926794;0.926828;0.922783;0.922817;0.001139;2.603524;1.000037;1.210448;20.505302;9.864430;2050.530232;986.443009;0.997729;22.806452;2.599116;0.997729;9.864430;0.700451;0.923000;
4.315094;0.927009;0.927029;0.922870;0.922890;0.001139;2.603955;1.000022;1.210679;20.509730;9.865937;2050.973032;986.593669;0.997707;22.811599;2.599595;0.997707;9.865937;0.700550;0.923000;
4.340381;0.927109;0.927116;0.922958;0.922964;0.001139;2.604074;1.000007;1.210795;20.511646;9.866742;2051.164552;986.674192;0.997701;22.813814;2.599890;0.997701;9.866742;0.700610;0.923000;
4.365668;0.927096;0.927089;0.923045;0.923038;0.001139;2.603884;0.999993;1.210794;20.511055;9.866840;2051.105478;986.683964;0.997711;22.813105;2.599998;0.997711;9.866840;0.700631;0.923000;
4.401157;0.926894;0.926869;0.923160;0.923135;0.001139;2.603129;0.999973;1.210603;20.506204;9.865824;2050.620427;986.582396;0.997749;22.807420;2.599839;0.997749;9.865824;0.700594;0.923000;
4.436646;0.926495;0.926454;0.923264;0.923223;0.001138;2.601861;0.999956;1.210210;20.497047;9.863559;2049.704737;986.355913;0.997812;22.796717;2.599340;0.997812;9.863559;0.700485;0.923000;
4.472134;0.925926;0.925871;0.923350;0.923295;0.001137;2.600164;0.999941;1.209640;20.484207;9.860206;2048.420686;986.020625;0.997897;22.781727;2.598537;0.997897;9.860206;0.700313;0.923000;
4.504074;0.925296;0.925232;0.923409;0.923345;0.001137;2.598352;0.999931;1.209005;20.470112;9.856422;2047.011196;985.642165;0.997988;22.765289;2.597595;0.997988;9.856422;0.700113;0.923000;
4.536014;0.924586;0.924516;0.923449;0.923379;0.001136;2.596362;0.999924;1.208286;20.454322;9.852104;2045.432243;985.210363;0.998087;22.746889;2.596496;0.998087;9.852104;0.699880;0.923000;
4.564760;0.923904;0.923831;0.923468;0.923395;0.001135;2.594491;0.999921;1.207593;20.439230;9.847918;2043.923014;984.791798;0.998181;22.729315;2.595411;0.998181;9.847918;0.699651;0.923000;
4.593506;0.923208;0.923135;0.923470;0.923397;0.001134;2.592617;0.999921;1.206885;20.423890;9.843612;2042.388951;984.361160;0.998274;22.711466;2.594280;0.998274;9.843612;0.699412;0.923000;
4.619377;0.922590;0.922518;0.923458;0.923387;0.001133;2.590979;0.999923;1.206253;20.410299;9.839755;2041.029896;983.975484;0.998356;22.695663;2.593253;0.998356;9.839755;0.699196;0.923000;
4.645248;0.921997;0.921930;0.923433;0.923366;0.001133;2.589439;0.999927;1.205647;20.397328;9.836032;2039.732761;983.603206;0.998433;22.680590;2.592250;0.998433;9.836032;0.698986;0.923000;
4.671119;0.921447;0.921386;0.923396;0.923334;0.001132;2.588036;0.999933;1.205083;20.385335;9.832547;2038.533494;983.254697;0.998503;22.666663;2.591300;0.998503;9.832547;0.698787;0.923000;
4.696991;0.920955;0.920901;0.923349;0.923295;0.001132;2.586809;0.999941;1.204576;20.374642;9.829393;2037.464151;982.939271;0.998565;22.654253;2.590428;0.998565;9.829393;0.698605;0.923000;
4.722862;0.920532;0.920487;0.923293;0.923247;0.001131;2.585788;0.999951;1.204139;20.365523;9.826651;2036.552255;982.665050;0.998616;22.643677;2.589657;0.998616;9.826651;0.698444;0.923000;
4.748733;0.920191;0.920155;0.923230;0.923194;0.001131;2.584996;0.999961;1.203784;20.358202;9.824388;2035.820150;982.438787;0.998655;22.635192;2.589006;0.998655;9.824388;0.698310;0.923000;
4.774604;0.919937;0.919912;0.923162;0.923137;0.001130;2.584451;0.999973;1.203518;20.352845;9.822657;2035.284489;982.265703;0.998683;22.628991;2.588491;0.998683;9.822657;0.698205;0.923000;
4.800476;0.919777;0.919763;0.923091;0.923077;0.001130;2.584162;0.999985;1.203347;20.349559;9.821494;2034.955885;982.149390;0.998697;22.625193;2.588124;0.998697;9.821494;0.698131;0.923000;
4.826347;0.919712;0.919710;0.923019;0.923016;0.001130;2.584130;0.999997;1.203273;20.348385;9.820917;2034.838455;982.091672;0.998699;22.623847;2.587910;0.998699;9.820917;0.698089;0.923000;
4.852218;0.919743;0.919751;0.922948;0.922956;0.001130;2.584349;1.000009;1.203295;20.349301;9.820927;2034.930108;982.092696;0.998688;22.624927;2.587853;0.998688;9.820927;0.698081;0.923000;
4.903961;0.920064;0.920092;0.922820;0.922848;0.001131;2.585459;1.000030;1.203608;20.356820;9.822576;2035.682021;982.257642;0.998632;22.633683;2.588181;0.998632;9.822576;0.698158;0.923000;
4.945313;0.920545;0.920586;0.922736;0.922777;0.001132;2.586913;1.000045;1.204088;20.367697;9.825312;2036.769748;982.531211;0.998560;22.646332;2.588833;0.998560;9.825312;0.698302;0.923000;
4.986665;0.921178;0.921229;0.922673;0.922724;0.001132;2.588739;1.000055;1.204727;20.381885;9.829046;2038.188509;982.904628;0.998468;22.662826;2.589767;0.998468;9.829046;0.698505;0.923000;
5.021916;0.921805;0.921862;0.922639;0.922695;0.001133;2.590494;1.000061;1.205363;20.395821;9.832813;2039.582103;983.281261;0.998380;22.679029;2.590735;0.998380;9.832813;0.698713;0.923000;
5.053643;0.922407;0.922466;0.922625;0.922683;0.001134;2.592146;1.000063;1.205977;20.409141;9.836479;2040.914147;983.647857;0.998298;22.694519;2.591693;0.998298;9.836479;0.698919;0.923000;
5.085370;0.923017;0.923075;0.922627;0.922685;0.001135;2.593789;1.000063;1.206600;20.422567;9.840230;2042.256687;984.023049;0.998216;22.710135;2.592689;0.998216;9.840230;0.699131;0.923000;
5.113924;0.923551;0.923607;0.922643;0.922698;0.001135;2.595207;1.000060;1.207149;20.434289;9.843553;2043.428898;984.355318;0.998145;22.723773;2.593582;0.998145;9.843553;0.699320;0.923000;
5.142478;0.924052;0.924104;0.922670;0.922722;0.001136;2.596514;1.000056;1.207665;20.445242;9.846701;2044.524192;984.670138;0.998079;22.736517;2.594440;0.998079;9.846701;0.699502;0.923000;
5.171032;0.924504;0.924549;0.922708;0.922754;0.001136;2.597670;1.000049;1.208132;20.455067;9.849570;2045.506702;984.957033;0.998022;22.747950;2.595233;0.998022;9.849570;0.699669;0.923000;
5.199586;0.924892;0.924930;0.922755;0.922793;0.001137;2.598636;1.000041;1.208535;20.463456;9.852068;2046.345617;985.206775;0.997973;22.757712;2.595936;0.997973;9.852068;0.699817;0.923000;
5.228140;0.925204;0.925234;0.922810;0.922839;0.001137;2.599386;1.000032;1.208862;20.470160;9.854117;2047.015959;985.411687;0.997936;22.765510;2.596527;0.997936;9.854117;0.699940;0.923000;
5.256694;0.925433;0.925453;0.922869;0.922889;0.001137;2.599899;1.000022;1.209104;20.474992;9.855658;2047.499214;985.565843;0.997910;22.771128;2.596989;0.997910;9.855658;0.700036;0.923000;
5.285248;0.925572;0.925582;0.922931;0.922942;0.001137;2.600163;1.000012;1.209255;20.477838;9.856652;2047.783771;985.665227;0.997897;22.774431;2.597309;0.997897;9.856652;0.700101;0.923000;
5.313802;0.925618;0.925619;0.922994;0.922995;0.001137;2.600176;1.000001;1.209311;20.478651;9.857078;2047.865121;985.707822;0.997896;22.775365;2.597479;0.997896;9.857078;0.700135;0.923000;
5.342356;0.925574;0.925565;0.923056;0.923047;0.001137;2.599943;0.999991;1.209274;20.477458;9.856936;2047.745825;985.693627;0.997908;22.773960;2.597498;0.997908;9.856936;0.700137;0.923000;
5.380639;0.925380;0.925360;0.923132;0.923112;0.001137;2.599279;0.999978;1.209086;20.472927;9.855902;2047.292688;985.590227;0.997941;22.768662;2.597295;0.997941;9.855902;0.700091;0.923000;
5.418921;0.925049;0.925019;0.923197;0.923167;0.001137;2.598264;0.999967;1.208756;20.465409;9.853996;2046.540902;985.399613;0.997992;22.759888;2.596852;0.997992;9.853996;0.699995;0.923000;
5.457204;0.924606;0.924567;0.923249;0.923210;0.001136;2.596972;0.999958;1.208311;20.455467;9.851365;2045.546700;985.136523;0.998057;22.748297;2.596205;0.998057;9.851365;0.699857;0.923000;
5.495487;0.924082;0.924038;0.923283;0.923239;0.001135;2.595493;0.999952;1.207780;20.443787;9.848195;2044.378715;984.819467;0.998131;22.734690;2.595401;0.998131;9.848195;0.699685;0.923000;
5.529941;0.923567;0.923520;0.923298;0.923252;0.001135;2.594077;0.999950;1.207257;20.432388;9.845044;2043.238773;984.504403;0.998201;22.721419;2.594584;0.998201;9.845044;0.699512;0.923000;
5.564395;0.923040;0.922994;0.923298;0.923252;0.001134;2.592659;0.999950;1.206720;20.420778;9.841787;2042.077799;984.178731;0.998272;22.707912;2.593725;0.998272;9.841787;0.699330;0.923000;
5.595404;0.922577;0.922532;0.923285;0.923241;0.001134;2.591436;0.999952;1.206246;20.410608;9.838895;2041.060817;983.889495;0.998333;22.696088;2.592952;0.998333;9.838895;0.699167;0.923000;
5.626413;0.922143;0.922103;0.923262;0.923221;0.001133;2.590317;0.999956;1.205801;20.401140;9.836164;2040.114010;983.616368;0.998389;22.685085;2.592210;0.998389;9.836164;0.699012;0.923000;
5.657422;0.921757;0.921722;0.923228;0.923193;0.001133;2.589344;0.999962;1.205403;20.392741;9.833700;2039.274065;983.370010;0.998438;22.675330;2.591531;0.998438;9.833700;0.698869;0.923000;
5.688431;0.921432;0.921403;0.923186;0.923157;0.001132;2.588552;0.999969;1.205067;20.385721;9.831596;2038.572068;983.159589;0.998478;22.667183;2.590939;0.998478;9.831596;0.698746;0.923000;
5.719439;0.921180;0.921159;0.923138;0.923117;0.001132;2.587967;0.999977;1.204804;20.380326;9.829925;2038.032565;982.992541;0.998507;22.660926;2.590456;0.998507;9.829925;0.698646;0.923000;
5.750448;0.921009;0.920995;0.923086;0.923072;0.001132;2.587608;0.999986;1.204623;20.376728;9.828743;2037.672784;982.874333;0.998525;22.656759;2.590099;0.998525;9.828743;0.698573;0.923000;
5.781457;0.920923;0.920918;0.923031;0.923026;0.001132;2.587482;0.999995;1.204529;20.375022;9.828083;2037.502151;982.808298;0.998531;22.654789;2.589877;0.998531;9.828083;0.698529;0.923000;
5.812466;0.920923;0.920927;0.922977;0.922981;0.001132;2.587587;1.000004;1.204523;20.375221;9.827956;2037.522132;982.795574;0.998526;22.655033;2.589797;0.998526;9.827956;0.698514;0.923000;
5.874484;0.921159;0.921178;0.922881;0.922899;0.001132;2.588406;1.000020;1.204752;20.380753;9.829172;2038.075269;982.917234;0.998485;22.661481;2.590035;0.998485;9.829172;0.698570;0.923000;
5.923931;0.921544;0.921572;0.922820;0.922848;0.001133;2.589555;1.000030;1.205137;20.389435;9.831389;2038.943502;983.138911;0.998427;22.671583;2.590569;0.998427;9.831389;0.698687;0.923000;
5.973378;0.922053;0.922087;0.922779;0.922814;0.001133;2.591003;1.000037;1.205651;20.400790;9.834421;2040.079048;983.442136;0.998355;22.684791;2.591335;0.998355;9.834421;0.698852;0.923000;
6.014126;0.922530;0.922567;0.922763;0.922800;0.001134;2.592321;1.000040;1.206137;20.411374;9.837322;2041.137373;983.732218;0.998289;22.697100;2.592088;0.998289;9.837322;0.699013;0.923000;
6.050800;0.922975;0.923012;0.922763;0.922800;0.001134;2.593522;1.000040;1.206591;20.421171;9.840058;2042.117109;984.005766;0.998229;22.708496;2.592812;0.998229;9.840058;0.699167;0.923000;
6.087473;0.923406;0.923440;0.922776;0.922811;0.001135;2.594663;1.000038;1.207033;20.430625;9.842741;2043.062472;984.274140;0.998172;22.719493;2.593533;0.998172;9.842741;0.699320;0.923000;
6.120479;0.923763;0.923795;0.922798;0.922830;0.001135;2.595589;1.000034;1.207401;20.438431;9.844996;2043.843094;984.499623;0.998126;22.728574;2.594148;0.998126;9.844996;0.699450;0.923000;
6.153486;0.924075;0.924102;0.922829;0.922856;0.001136;2.596377;1.000029;1.207724;20.445205;9.846990;2044.520525;984.699047;0.998086;22.736453;2.594703;0.998086;9.846990;0.699566;0.923000;
6.186492;0.924329;0.924350;0.922866;0.922887;0.001136;2.596995;1.000023;1.207988;20.450668;9.848640;2045.066812;984.864032;0.998055;22.742806;2.595173;0.998055;9.848640;0.699664;0.923000;
6.219498;0.924514;0.924529;0.922909;0.922923;0.001136;2.597419;1.000015;1.208184;20.454611;9.849881;2045.461051;984.988057;0.998034;22.747387;2.595538;0.998034;9.849881;0.699740;0.923000;
6.252504;0.924625;0.924632;0.922954;0.922961;0.001136;2.597636;1.000008;1.208303;20.456899;9.850666;2045.689896;985.066597;0.998023;22.750042;2.595787;0.998023;9.850666;0.699791;0.923000;
6.285510;0.924659;0.924659;0.923000;0.923000;0.001136;2.597644;1.000000;1.208343;20.457488;9.850978;2045.748842;985.097790;0.998023;22.750719;2.595911;0.998023;9.850978;0.699815;0.923000;
6.318516;0.924617;0.924610;0.923044;0.923037;0.001136;2.597448;0.999993;1.208306;20.456406;9.850817;2045.640608;985.081676;0.998033;22.749448;2.595908;0.998033;9.850817;0.699813;0.923000;
6.362388;0.924452;0.924437;0.923097;0.923082;0.001136;2.596904;0.999984;1.208145;20.452591;9.849917;2045.259092;984.991721;0.998060;22.744993;2.595719;0.998060;9.849917;0.699771;0.923000;
6.406260;0.924180;0.924159;0.923141;0.923119;0.001136;2.596089;0.999976;1.207873;20.446454;9.848335;2044.645351;984.833534;0.998101;22.737837;2.595341;0.998101;9.848335;0.699689;0.923000;
6.450131;0.923828;0.923801;0.923172;0.923145;0.001135;2.595079;0.999971;1.207517;20.438571;9.846224;2043.857062;984.622371;0.998151;22.728653;2.594812;0.998151;9.846224;0.699576;0.923000;
6.489616;0.923465;0.923436;0.923187;0.923158;0.001135;2.594072;0.999969;1.207148;20.430518;9.844016;2043.051832;984.401553;0.998202;22.719279;2.594243;0.998202;9.844016;0.699455;0.923000;
6.529100;0.923085;0.923056;0.923190;0.923160;0.001134;2.593043;0.999968;1.206761;20.422141;9.841677;2042.214119;984.167654;0.998253;22.709532;2.593628;0.998253;9.841677;0.699324;0.923000;
6.564636;0.922749;0.922721;0.923182;0.923153;0.001134;2.592153;0.999969;1.206417;20.414757;9.839582;2041.475663;983.958204;0.998298;22.700944;2.593068;0.998298;9.839582;0.699206;0.923000;
6.600172;0.922437;0.922411;0.923164;0.923139;0.001133;2.591345;0.999972;1.206097;20.407933;9.837615;2040.793311;983.761477;0.998338;22.693013;2.592534;0.998338;9.837615;0.699094;0.923000;
6.635708;0.922164;0.922142;0.923139;0.923117;0.001133;2.590660;0.999977;1.205816;20.402014;9.835875;2040.201409;983.587473;0.998372;22.686138;2.592052;0.998372;9.835875;0.698993;0.923000;
6.671244;0.921944;0.921928;0.923107;0.923091;0.001133;2.590130;0.999982;1.205588;20.397282;9.834446;2039.728203;983.444576;0.998399;22.680644;2.591647;0.998399;9.834446;0.698908;0.923000;
6.706780;0.921787;0.921777;0.923071;0.923060;0.001133;2.589777;0.999988;1.205423;20.393947;9.833392;2039.394704;983.339243;0.998416;22.676776;2.591337;0.998416;9.833392;0.698844;0.923000;
