time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_USclOelPu;SM_voltageRegulator_USclUelPu;
1.319003;5.366798;19.168055;1.022033;8.229607;-9.449909;1.889920;0.653747;3.268733;0.892857;-0.067026;0.000001;
1.319004;5.366804;19.168028;1.022033;8.229613;-9.449898;1.889922;0.653747;3.268736;0.892857;-0.067026;0.000001;
1.319004;5.366818;19.167976;1.022033;8.229626;-9.449877;1.889925;0.653749;3.268743;0.892857;-0.067026;0.000001;
1.319005;5.366844;19.167871;1.022033;8.229652;-9.449835;1.889932;0.653751;3.268757;0.892857;-0.067026;0.000001;
1.319006;5.366870;19.167767;1.022033;8.229679;-9.449792;1.889939;0.653754;3.268771;0.892857;-0.067026;0.000001;
1.319007;5.366897;19.167662;1.022033;8.229705;-9.449750;1.889945;0.653757;3.268785;0.892857;-0.067026;0.000002;
1.319008;5.366923;19.167557;1.022033;8.229731;-9.449707;1.889952;0.653760;3.268799;0.892857;-0.067026;0.000002;
1.319009;5.366949;19.167453;1.022033;8.229757;-9.449665;1.889958;0.653763;3.268813;0.892857;-0.067026;0.000002;
1.319010;5.366976;19.167348;1.022033;8.229783;-9.449622;1.889965;0.653765;3.268827;0.892857;-0.067026;0.000002;
1.319011;5.367002;19.167244;1.022032;8.229809;-9.449580;1.889972;0.653768;3.268841;0.892857;-0.067026;0.000002;
1.319012;5.367028;19.167139;1.022032;8.229835;-9.449538;1.889978;0.653771;3.268855;0.892857;-0.067026;0.000003;
1.319013;5.367055;19.167034;1.022032;8.229861;-9.449495;1.889985;0.653774;3.268869;0.892857;-0.067026;0.000003;
1.319014;5.367081;19.166930;1.022032;8.229887;-9.449453;1.889992;0.653777;3.268883;0.892857;-0.067026;0.000003;
1.319015;5.367108;19.166825;1.022032;8.229913;-9.449410;1.889998;0.653779;3.268897;0.892857;-0.067026;0.000003;
1.319016;5.367134;19.166721;1.022032;8.229939;-9.449368;1.890005;0.653782;3.268911;0.892857;-0.067026;0.000004;
1.319018;5.367187;19.166511;1.022032;8.229991;-9.449283;1.890018;0.653788;3.268939;0.892857;-0.067026;0.000004;
1.319019;5.367239;19.166302;1.022032;8.230043;-9.449198;1.890031;0.653793;3.268967;0.892857;-0.067026;0.000004;
1.319021;5.367276;19.166156;1.022032;8.230079;-9.449139;1.890041;0.653797;3.268986;0.892857;-0.067026;0.000005;
1.319021;5.367276;19.166156;1.022032;8.230079;-9.449139;1.890041;0.653797;3.268986;0.892857;-0.067026;0.000005;
1.319021;5.367278;19.166150;1.022032;8.230081;-9.449137;1.890041;0.653797;3.268987;0.892857;-0.067026;0.000005;
1.319021;5.367279;19.166144;1.022032;8.230082;-9.449134;1.890041;0.653798;3.268988;0.892857;-0.067026;0.000005;
1.319021;5.367282;19.166133;1.022032;8.230085;-9.449130;1.890042;0.653798;3.268989;0.892857;-0.067026;0.000005;
1.319021;5.367288;19.166109;1.022032;8.230091;-9.449120;1.890044;0.653798;3.268992;0.892857;-0.067026;0.000005;
1.319022;5.367300;19.166062;1.022032;8.230103;-9.449101;1.890047;0.653800;3.268999;0.892857;-0.067026;0.000005;
1.319023;5.367324;19.165967;1.022032;8.230127;-9.449062;1.890053;0.653802;3.269011;0.892857;-0.067026;0.000005;
1.319024;5.367372;19.165777;1.022032;8.230174;-9.448986;1.890065;0.653807;3.269037;0.892857;-0.067026;0.000005;
1.319026;5.367419;19.165588;1.022031;8.230221;-9.448909;1.890077;0.653812;3.269062;0.892857;-0.067026;0.000006;
1.319028;5.367467;19.165399;1.022031;8.230268;-9.448832;1.890089;0.653817;3.269087;0.892857;-0.067026;0.000006;
1.319029;5.367515;19.165209;1.022031;8.230315;-9.448755;1.890101;0.653822;3.269112;0.892857;-0.067026;0.000007;
1.319031;5.367563;19.165020;1.022031;8.230363;-9.448678;1.890113;0.653828;3.269138;0.892857;-0.067026;0.000007;
1.319033;5.367610;19.164831;1.022031;8.230410;-9.448602;1.890125;0.653833;3.269163;0.892857;-0.067026;0.000007;
1.319036;5.367706;19.164452;1.022031;8.230504;-9.448448;1.890149;0.653843;3.269214;0.892857;-0.067026;0.000008;
1.319040;5.367801;19.164073;1.022030;8.230599;-9.448294;1.890173;0.653853;3.269264;0.892857;-0.067026;0.000009;
1.319043;5.367897;19.163695;1.022030;8.230693;-9.448141;1.890197;0.653863;3.269315;0.892857;-0.067026;0.000010;
1.319047;5.367992;19.163316;1.022030;8.230787;-9.447987;1.890221;0.653873;3.269365;0.892857;-0.067026;0.000011;
1.319050;5.368088;19.162938;1.022030;8.230882;-9.447833;1.890245;0.653883;3.269416;0.892857;-0.067026;0.000011;
1.319054;5.368183;19.162559;1.022029;8.230976;-9.447680;1.890269;0.653893;3.269466;0.892857;-0.067026;0.000012;
1.319057;5.368279;19.162181;1.022029;8.231071;-9.447526;1.890293;0.653903;3.269517;0.892857;-0.067026;0.000013;
1.319064;5.368470;19.161425;1.022029;8.231260;-9.447219;1.890341;0.653924;3.269618;0.892857;-0.067026;0.000014;
1.319071;5.368661;19.160668;1.022028;8.231449;-9.446912;1.890389;0.653944;3.269719;0.892857;-0.067026;0.000016;
1.319078;5.368852;19.159912;1.022028;8.231638;-9.446604;1.890437;0.653964;3.269820;0.892857;-0.067026;0.000017;
1.319085;5.369043;19.159157;1.022027;8.231827;-9.446297;1.890485;0.653984;3.269921;0.892857;-0.067026;0.000019;
1.319099;5.369424;19.157646;1.022026;8.232205;-9.445683;1.890581;0.654025;3.270123;0.892857;-0.067026;0.000022;
1.319113;5.369806;19.156136;1.022025;8.232584;-9.445068;1.890677;0.654065;3.270324;0.892857;-0.067026;0.000025;
1.319127;5.370188;19.154627;1.022024;8.232962;-9.444454;1.890773;0.654105;3.270526;0.892857;-0.067026;0.000028;
1.319140;5.370570;19.153118;1.022023;8.233341;-9.443839;1.890869;0.654146;3.270728;0.892857;-0.067026;0.000031;
1.319154;5.370952;19.151611;1.022022;8.233720;-9.443225;1.890965;0.654186;3.270929;0.892857;-0.067026;0.000035;
1.319168;5.371334;19.150105;1.022021;8.234099;-9.442610;1.891061;0.654226;3.271131;0.892857;-0.067026;0.000038;
1.319196;5.372097;19.147095;1.022019;8.234858;-9.441381;1.891253;0.654307;3.271533;0.892857;-0.067026;0.000044;
1.319224;5.372861;19.144088;1.022017;8.235617;-9.440153;1.891445;0.654387;3.271935;0.892857;-0.067026;0.000050;
1.319251;5.373625;19.141085;1.022015;8.236377;-9.438924;1.891637;0.654467;3.272337;0.892857;-0.067026;0.000056;
1.319279;5.374388;19.138086;1.022013;8.237137;-9.437695;1.891828;0.654548;3.272739;0.892857;-0.067026;0.000063;
1.319307;5.375151;19.135091;1.022011;8.237898;-9.436467;1.892020;0.654628;3.273140;0.892857;-0.067026;0.000069;
1.319335;5.375915;19.132099;1.022009;8.238660;-9.435238;1.892212;0.654708;3.273541;0.892857;-0.067026;0.000075;
1.319362;5.376678;19.129110;1.022007;8.239422;-9.434010;1.892404;0.654788;3.273942;0.892857;-0.067026;0.000081;
1.319390;5.377441;19.126125;1.022005;8.240185;-9.432781;1.892596;0.654868;3.274342;0.892857;-0.067026;0.000087;
1.319446;5.378968;19.120166;1.022001;8.241713;-9.430324;1.892980;0.655028;3.275142;0.892857;-0.067026;0.000100;
1.319501;5.380494;19.114222;1.021997;8.243243;-9.427868;1.893363;0.655188;3.275940;0.892857;-0.067026;0.000112;
1.319557;5.382019;19.108291;1.021993;8.244776;-9.425412;1.893747;0.655347;3.276737;0.892857;-0.067026;0.000125;
1.319612;5.383545;19.102375;1.021989;8.246311;-9.422956;1.894130;0.655507;3.277533;0.892857;-0.067026;0.000137;
1.319668;5.385070;19.096473;1.021985;8.247849;-9.420501;1.894513;0.655665;3.278327;0.892857;-0.067026;0.000150;
1.319779;5.388120;19.084713;1.021977;8.250931;-9.415590;1.895280;0.655982;3.279912;0.892857;-0.067026;0.000175;
1.319840;5.389794;19.078284;1.021972;8.252627;-9.412897;1.895700;0.656156;3.280779;0.892857;-0.067026;0.000188;
1.319840;5.389794;19.078284;1.021972;8.252627;-9.412897;1.895700;0.656156;3.280779;0.892857;-0.067026;0.000188;
1.319841;5.389841;19.078103;1.021972;8.252675;-9.412821;1.895712;0.656161;3.277636;0.892857;-0.067026;0.000189;
1.319843;5.389888;19.077921;1.021972;8.252723;-9.412745;1.895724;0.656166;3.274494;0.892857;-0.067026;0.000189;
1.319846;5.389983;19.077558;1.021972;8.252819;-9.412592;1.895748;0.656175;3.268214;0.892857;-0.067026;0.000190;
1.319853;5.390172;19.076832;1.021971;8.253010;-9.412288;1.895795;0.656195;3.255669;0.892857;-0.067026;0.000191;
1.319867;5.390549;19.075380;1.021970;8.253394;-9.411679;1.895891;0.656234;3.230644;0.892857;-0.067026;0.000195;
1.319895;5.391303;19.072478;1.021968;8.254159;-9.410461;1.896081;0.656312;3.180849;0.892857;-0.067026;0.000201;
1.319950;5.392802;19.066679;1.021964;8.255686;-9.408027;1.896461;0.656469;3.082280;0.892857;-0.067026;0.000213;
1.320060;5.395771;19.055105;1.021956;8.258721;-9.403168;1.897222;0.656781;2.889145;0.892857;-0.067026;0.000238;
1.320281;5.401599;19.032053;1.021940;8.264724;-9.393479;1.898742;0.657402;2.518296;0.892857;-0.067026;0.000288;
1.320455;5.406118;19.013869;1.021928;8.269423;-9.385824;1.899946;0.657892;2.238360;0.892857;-0.067026;0.000327;
1.320455;5.406118;19.013869;1.021928;8.269423;-9.385824;1.899946;0.657892;2.238360;0.892857;-0.067026;0.000327;
1.320457;5.406157;19.013710;1.021928;8.269464;-9.385757;1.899957;0.657897;2.235959;0.892857;-0.067026;0.000328;
1.320458;5.406196;19.013551;1.021927;8.269505;-9.385690;1.899968;0.657901;2.233559;0.892857;-0.067026;0.000328;
1.320461;5.406275;19.013232;1.021927;8.269587;-9.385556;1.899989;0.657909;2.228760;0.892857;-0.067026;0.000329;
1.320468;5.406432;19.012595;1.021927;8.269751;-9.385287;1.900031;0.657927;2.219174;0.892857;-0.067026;0.000330;
1.320480;5.406745;19.011321;1.021926;8.270078;-9.384751;1.900116;0.657961;2.200046;0.892857;-0.067026;0.000333;
1.320504;5.407371;19.008774;1.021924;8.270733;-9.383678;1.900285;0.658030;2.161964;0.892857;-0.067026;0.000339;
1.320554;5.408618;19.003686;1.021920;8.272039;-9.381534;1.900623;0.658167;2.086497;0.892857;-0.067026;0.000350;
1.320652;5.411092;18.993529;1.021913;8.274640;-9.377250;1.901299;0.658440;1.938298;0.892857;-0.067026;0.000372;
1.320848;5.415963;18.973295;1.021899;8.279797;-9.368705;1.902652;0.658984;1.652485;0.892857;-0.067026;0.000417;
1.321071;5.421359;18.950536;1.021883;8.285565;-9.359073;1.904180;0.659597;1.345070;0.892857;-0.067026;0.000467;
1.321071;5.421359;18.950536;1.021883;8.285565;-9.359073;1.904180;0.659597;1.345070;0.892857;-0.067026;0.000467;
1.321072;5.421390;18.950403;1.021883;8.285599;-9.359016;1.904189;0.659600;1.343313;0.892857;-0.067026;0.000467;
1.321073;5.421422;18.950269;1.021882;8.285633;-9.358959;1.904198;0.659604;1.341558;0.892857;-0.067026;0.000468;
1.321076;5.421485;18.950002;1.021882;8.285701;-9.358846;1.904216;0.659611;1.338047;0.892857;-0.067026;0.000468;
1.321081;5.421610;18.949467;1.021882;8.285836;-9.358619;1.904252;0.659626;1.331034;0.892857;-0.067026;0.000470;
1.321091;5.421861;18.948398;1.021881;8.286105;-9.358166;1.904324;0.659654;1.317034;0.892857;-0.067026;0.000472;
1.321112;5.422362;18.946261;1.021880;8.286644;-9.357261;1.904468;0.659712;1.289143;0.892857;-0.067026;0.000477;
1.321154;5.423360;18.941990;1.021877;8.287721;-9.355450;1.904756;0.659827;1.233796;0.892857;-0.067026;0.000486;
1.321238;5.425345;18.933464;1.021870;8.289866;-9.351833;1.905332;0.660056;1.124818;0.892857;-0.067026;0.000505;
1.321406;5.429266;18.916473;1.021858;8.294130;-9.344613;1.906483;0.660513;0.913533;0.892857;-0.067026;0.000544;
1.321741;5.436928;18.882737;1.021833;8.302557;-9.330231;1.908784;0.661420;0.516171;0.892857;-0.067026;0.000620;
1.322076;5.444361;18.849333;1.021809;8.310857;-9.315925;1.911082;0.662319;0.150598;0.892857;-0.067026;0.000697;
1.322411;5.451583;18.816267;1.021784;8.319043;-9.301693;1.913378;0.663208;-0.185595;0.892857;-0.067026;0.000774;
1.322747;5.458611;18.783542;1.021759;8.327127;-9.287534;1.915671;0.664089;-0.494726;0.892857;-0.067026;0.000852;
1.323082;5.465460;18.751162;1.021735;8.335118;-9.273445;1.917961;0.664961;-0.778956;0.892857;-0.067026;0.000929;
1.323173;5.467302;18.742379;1.021728;8.337286;-9.269609;1.918586;0.665198;-0.852605;0.892857;-0.067026;0.000950;
1.323173;5.467302;18.742380;1.021728;8.337286;-9.269609;1.918586;0.665198;-0.852605;0.892857;-0.067026;0.000950;
1.323175;5.467336;18.742218;1.021728;8.337326;-9.269538;1.918598;0.665203;-0.853943;0.892857;-0.067026;0.000951;
1.323177;5.467369;18.742056;1.021728;8.337366;-9.269468;1.918609;0.665207;-0.855280;0.892857;-0.067026;0.000951;
1.323180;5.467437;18.741732;1.021727;8.337446;-9.269326;1.918632;0.665216;-0.857954;0.892857;-0.067026;0.000952;
1.323187;5.467572;18.741085;1.021727;8.337605;-9.269043;1.918678;0.665233;-0.863295;0.892857;-0.067026;0.000954;
1.323201;5.467843;18.739791;1.021726;8.337925;-9.268478;1.918770;0.665268;-0.873950;0.892857;-0.067026;0.000957;
1.323228;5.468383;18.737205;1.021724;8.338563;-9.267347;1.918955;0.665338;-0.895153;0.892857;-0.067026;0.000963;
1.323282;5.469460;18.732040;1.021720;8.339837;-9.265086;1.919324;0.665477;-0.937133;0.892857;-0.067026;0.000976;
1.323390;5.471602;18.721736;1.021712;8.342381;-9.260570;1.920062;0.665755;-1.019420;0.892857;-0.067026;0.001001;
1.323606;5.475839;18.701240;1.021696;8.347445;-9.251559;1.921536;0.666308;-1.177545;0.892857;-0.067026;0.001051;
1.324039;5.484143;18.660690;1.021664;8.357494;-9.233619;1.924482;0.667404;-1.469808;0.892857;-0.067026;0.001152;
1.324471;5.492233;18.620733;1.021631;8.367445;-9.215790;1.927424;0.668485;-1.732289;0.892857;-0.067026;0.001253;
1.324904;5.500131;18.581372;1.021599;8.377310;-9.198071;1.930361;0.669553;-1.967864;0.892857;-0.067026;0.001355;
1.325336;5.507855;18.542609;1.021567;8.387102;-9.180461;1.933294;0.670607;-2.179234;0.892857;-0.067026;0.001456;
1.325769;5.515424;18.504443;1.021534;8.396831;-9.162960;1.936222;0.671647;-2.368867;0.892857;-0.067026;0.001559;
1.326201;5.522853;18.466877;1.021502;8.406506;-9.145567;1.939146;0.672674;-2.538994;0.892857;-0.067026;0.001661;
1.326634;5.530156;18.429908;1.021469;8.416135;-9.128283;1.942065;0.673687;-2.691617;0.892857;-0.067026;0.001764;
1.326643;5.530317;18.429091;1.021468;8.416349;-9.127899;1.942130;0.673710;-2.694839;0.892857;-0.067026;0.001767;
1.326643;5.530317;18.429091;1.021468;8.416349;-9.127899;1.942130;0.673710;-2.694839;0.892857;-0.067026;0.001767;
1.326647;5.530373;18.428806;1.021468;8.416424;-9.127765;1.942153;0.673717;-2.694870;0.892857;-0.067026;0.001767;
1.326650;5.530430;18.428520;1.021468;8.416499;-9.127631;1.942176;0.673725;-2.694901;0.892857;-0.067026;0.001768;
1.326657;5.530543;18.427948;1.021467;8.416649;-9.127362;1.942221;0.673741;-2.694964;0.892857;-0.067026;0.001770;
1.326670;5.530769;18.426806;1.021466;8.416949;-9.126825;1.942312;0.673772;-2.695089;0.892857;-0.067026;0.001773;
1.326697;5.531220;18.424523;1.021464;8.417548;-9.125751;1.942494;0.673835;-2.695340;0.892857;-0.067026;0.001779;
1.326751;5.532123;18.419964;1.021460;8.418747;-9.123603;1.942858;0.673960;-2.695841;0.892857;-0.067026;0.001792;
1.326859;5.533929;18.410878;1.021452;8.421149;-9.119313;1.943586;0.674210;-2.696840;0.892857;-0.067026;0.001818;
1.327075;5.537539;18.392831;1.021436;8.425960;-9.110749;1.945040;0.674707;-2.698829;0.892857;-0.067026;0.001870;
1.327507;5.544754;18.357228;1.021403;8.435620;-9.093687;1.947946;0.675692;-2.702766;0.892857;-0.067026;0.001973;
1.327939;5.551962;18.322277;1.021370;8.445324;-9.076719;1.950847;0.676662;-2.706650;0.892857;-0.067026;0.002077;
1.328802;5.566355;18.254289;1.021304;8.464856;-9.043071;1.956635;0.678565;-2.714260;0.892857;-0.067026;0.002285;
1.329579;5.579281;18.195244;1.021245;8.482552;-9.013135;1.961829;0.680233;-2.720932;0.892857;-0.067026;0.002474;
1.330357;5.592177;18.138182;1.021185;8.500340;-8.983543;1.967009;0.681860;-2.727438;0.892857;-0.067026;0.002663;
1.331134;5.605042;18.083055;1.021125;8.518198;-8.954313;1.972174;0.683445;-2.733782;0.892857;-0.067026;0.002854;
1.331911;5.617872;18.029818;1.021065;8.536109;-8.925459;1.977325;0.684991;-2.739964;0.892857;-0.067026;0.003046;
1.332688;5.630667;17.978426;1.021005;8.554054;-8.896991;1.982461;0.686497;-2.745988;0.892857;-0.067026;0.003238;
1.333465;5.643423;17.928836;1.020944;8.572017;-8.868923;1.987582;0.687964;-2.751856;0.892857;-0.067026;0.003432;
1.334242;5.656139;17.881003;1.020883;8.589980;-8.841266;1.992688;0.689393;-2.757571;0.892857;-0.067026;0.003626;
1.335020;5.668811;17.834884;1.020822;8.607927;-8.814029;1.997779;0.690784;-2.763134;0.892857;-0.067026;0.003821;
1.335797;5.681439;17.790436;1.020761;8.625843;-8.787223;2.002856;0.692137;-2.768549;0.892857;-0.067026;0.004017;
1.336574;5.694020;17.747617;1.020699;8.643711;-8.760855;2.007917;0.693455;-2.773818;0.892857;-0.067026;0.004214;
1.337351;5.706553;17.706386;1.020637;8.661518;-8.734934;2.012963;0.694736;-2.778943;0.892857;-0.067026;0.004412;
1.338128;5.719034;17.666702;1.020575;8.679248;-8.709468;2.017994;0.695981;-2.783926;0.892857;-0.067026;0.004611;
1.339683;5.743835;17.591802;1.020450;8.714443;-8.659907;2.028011;0.698370;-2.793479;0.892857;-0.067026;0.005011;
1.341082;5.765964;17.529288;1.020337;8.745725;-8.616914;2.036974;0.700404;-2.801615;0.892857;-0.067026;0.005373;
1.342481;5.787901;17.471185;1.020223;8.776558;-8.575476;2.045886;0.702332;-2.809326;0.892857;-0.067026;0.005739;
1.343879;5.809636;17.417279;1.020108;8.806874;-8.535615;2.054749;0.704157;-2.816626;0.892857;-0.067026;0.006106;
1.345278;5.831160;17.367361;1.019993;8.836610;-8.497345;2.063561;0.705882;-2.823527;0.892857;-0.067026;0.006476;
1.346021;5.842505;17.342387;1.019931;8.852147;-8.477667;2.068221;0.706759;-2.827036;0.892857;-0.067026;0.006674;
1.346021;5.842505;17.342387;1.019931;8.852147;-8.477667;2.068221;0.706759;-2.827036;0.892857;-0.067026;0.006674;
1.346038;5.842760;17.341844;1.019930;8.852502;-8.477225;2.068326;0.706778;-2.827114;0.892857;-0.067026;0.006678;
1.346055;5.843015;17.341294;1.019929;8.852850;-8.476787;2.068431;0.706798;-2.827191;0.892857;-0.067026;0.006683;
1.346088;5.843525;17.340196;1.019926;8.853545;-8.475912;2.068640;0.706837;-2.827347;0.892857;-0.067026;0.006691;
1.346155;5.844544;17.338006;1.019920;8.854934;-8.474165;2.069060;0.706914;-2.827657;0.892857;-0.067026;0.006709;
1.346289;5.846582;17.333651;1.019909;8.857708;-8.470682;2.069898;0.707068;-2.828274;0.892857;-0.067026;0.006745;
1.346558;5.850650;17.325041;1.019887;8.863238;-8.463759;2.071574;0.707374;-2.829498;0.892857;-0.067026;0.006816;
1.346826;5.854711;17.316564;1.019865;8.868742;-8.456895;2.073247;0.707677;-2.830708;0.892857;-0.067026;0.006888;
1.347362;5.862806;17.300001;1.019820;8.879674;-8.443343;2.076589;0.708272;-2.833088;0.892857;-0.067026;0.007031;
1.347844;5.870063;17.285534;1.019779;8.889423;-8.431348;2.079590;0.708796;-2.835184;0.892857;-0.067026;0.007161;
1.348327;5.877292;17.271475;1.019739;8.899084;-8.419544;2.082585;0.709309;-2.837236;0.892857;-0.067026;0.007290;
1.348809;5.884493;17.257818;1.019699;8.908657;-8.407931;2.085574;0.709811;-2.839245;0.892857;-0.067026;0.007420;
1.349291;5.891665;17.244554;1.019658;8.918137;-8.396510;2.088556;0.710303;-2.841212;0.892857;-0.067026;0.007550;
1.349646;5.896912;17.235062;1.019628;8.925038;-8.388247;2.090742;0.710657;-2.842629;0.892857;-0.067026;0.007646;
1.349646;5.896912;17.235062;1.019628;8.925038;-8.388247;2.090742;0.710657;-2.842629;0.892857;-0.067026;0.007646;
1.349651;5.896993;17.234919;1.019628;8.925143;-8.388121;2.090775;0.710663;-2.839748;0.892857;-0.067026;0.007647;
1.349656;5.897073;17.234776;1.019627;8.925248;-8.387996;2.090809;0.710668;-2.836864;0.892857;-0.067026;0.007649;
1.349667;5.897233;17.234489;1.019626;8.925458;-8.387745;2.090875;0.710679;-2.831093;0.892857;-0.067026;0.007652;
1.349689;5.897554;17.233917;1.019624;8.925878;-8.387244;2.091009;0.710700;-2.819529;0.892857;-0.067026;0.007658;
1.349732;5.898196;17.232777;1.019621;8.926719;-8.386243;2.091276;0.710743;-2.796323;0.892857;-0.067026;0.007669;
1.349819;5.899486;17.230510;1.019614;8.928403;-8.384244;2.091809;0.710828;-2.749599;0.892857;-0.067026;0.007693;
1.349992;5.902084;17.226029;1.019599;8.931779;-8.380262;2.092875;0.710998;-2.654982;0.892857;-0.067026;0.007739;
1.350338;5.907356;17.217285;1.019570;8.938564;-8.372360;2.095005;0.711333;-2.461675;0.892857;-0.067026;0.007833;
1.350684;5.912731;17.208829;1.019540;8.945394;-8.364540;2.097132;0.711661;-2.263667;0.892857;-0.067026;0.007927;
1.351377;5.923800;17.192785;1.019482;8.959199;-8.349145;2.101377;0.712302;-1.858365;0.892857;-0.067026;0.008115;
1.351417;5.924452;17.191894;1.019478;8.960002;-8.348267;2.101621;0.712338;-1.834712;0.892857;-0.067026;0.008126;
1.351417;5.924452;17.191894;1.019478;8.960002;-8.348267;2.101621;0.712338;-1.834712;0.892857;-0.067026;0.008126;
1.351420;5.924512;17.191813;1.019478;8.960075;-8.348187;2.101643;0.712341;-1.832542;0.892857;-0.067026;0.008127;
1.351424;5.924571;17.191732;1.019478;8.960148;-8.348107;2.101666;0.712344;-1.830372;0.892857;-0.067026;0.008128;
1.351431;5.924690;17.191570;1.019477;8.960294;-8.347947;2.101710;0.712351;-1.826030;0.892857;-0.067026;0.008130;
1.351446;5.924928;17.191247;1.019476;8.960587;-8.347628;2.101799;0.712364;-1.817345;0.892857;-0.067026;0.008134;
1.351475;5.925405;17.190603;1.019473;8.961172;-8.346989;2.101978;0.712390;-1.799966;0.892857;-0.067026;0.008142;
1.351533;5.926362;17.189322;1.019468;8.962343;-8.345715;2.102334;0.712443;-1.765150;0.892857;-0.067026;0.008158;
1.351650;5.928288;17.186791;1.019458;8.964688;-8.343177;2.103046;0.712547;-1.695360;0.892857;-0.067026;0.008190;
1.351883;5.932191;17.181850;1.019439;8.969390;-8.338143;2.104469;0.712753;-1.555353;0.892857;-0.067026;0.008253;
1.352349;5.940194;17.172449;1.019399;8.978840;-8.328238;2.107308;0.713154;-1.274995;0.892857;-0.067026;0.008380;
1.352815;5.948390;17.163562;1.019359;8.988380;-8.318479;2.110142;0.713544;-0.995461;0.892857;-0.067026;0.008508;
1.353280;5.956776;17.155183;1.019319;8.998007;-8.308870;2.112970;0.713925;-0.717751;0.892857;-0.067026;0.008636;
1.353746;5.965347;17.147308;1.019279;9.007717;-8.299409;2.115792;0.714295;-0.442709;0.892857;-0.067026;0.008764;
1.354212;5.974039;17.139814;1.019239;9.017526;-8.290036;2.118610;0.714658;-0.169841;0.892857;-0.067026;0.008892;
1.354678;5.982887;17.132772;1.019199;9.027425;-8.280786;2.121423;0.715012;0.099901;0.892857;-0.067026;0.009020;
1.355144;5.991908;17.126214;1.019159;9.037402;-8.271684;2.124231;0.715356;0.365527;0.892857;-0.067026;0.009149;
1.355610;6.001097;17.120127;1.019119;9.047446;-8.262730;2.127032;0.715691;0.626724;0.892857;-0.067026;0.009277;
1.356542;6.019963;17.109364;1.019038;9.067722;-8.245282;2.132617;0.716330;1.133708;0.892857;-0.067026;0.009535;
1.357381;6.037478;17.101252;1.018965;9.086160;-8.230105;2.137624;0.716872;1.571344;0.892857;-0.067026;0.009768;
1.358220;6.055469;17.094586;1.018892;9.104746;-8.215435;2.142611;0.717382;1.990230;0.892857;-0.067026;0.010002;
1.359058;6.073900;17.089326;1.018818;9.123457;-8.201270;2.147580;0.717862;2.389715;0.892857;-0.067026;0.010237;
1.359189;6.076801;17.088627;1.018807;9.126374;-8.199113;2.148350;0.717934;2.450111;0.892857;-0.067026;0.010273;
1.359189;6.076801;17.088627;1.018807;9.126374;-8.199113;2.148350;0.717934;2.450111;0.892857;-0.067026;0.010273;
1.359194;6.076928;17.088599;1.018806;9.126505;-8.199017;2.148384;0.717937;2.452744;0.892857;-0.067026;0.010275;
1.359200;6.077056;17.088570;1.018806;9.126633;-8.198923;2.148418;0.717940;2.455376;0.892857;-0.067026;0.010276;
1.359212;6.077311;17.088512;1.018805;9.126891;-8.198733;2.148485;0.717946;2.460639;0.892857;-0.067026;0.010279;
1.359234;6.077821;17.088393;1.018803;9.127401;-8.198358;2.148620;0.717959;2.471153;0.892857;-0.067026;0.010286;
1.359280;6.078842;17.088162;1.018799;9.128424;-8.197607;2.148890;0.717984;2.492138;0.892857;-0.067026;0.010299;
1.359372;6.080889;17.087711;1.018791;9.130472;-8.196109;2.149430;0.718033;2.533933;0.892857;-0.067026;0.010324;
1.359554;6.084995;17.086856;1.018775;9.134571;-8.193131;2.150509;0.718131;2.616824;0.892857;-0.067026;0.010375;
1.359920;6.093262;17.085335;1.018742;9.142778;-8.187247;2.152664;0.718323;2.779819;0.892857;-0.067026;0.010478;
1.360651;6.110002;17.083032;1.018678;9.159226;-8.175770;2.156962;0.718690;3.094823;0.892857;-0.067026;0.010684;
1.361297;6.124996;17.081785;1.018621;9.173778;-8.165951;2.160748;0.718996;3.361458;0.892857;-0.067026;0.010866;
1.361297;6.124996;17.081785;1.018621;9.173778;-8.165951;2.160748;0.718996;3.361458;0.892857;-0.067026;0.010866;
1.361297;6.124996;17.081785;1.018621;9.173778;-8.165951;2.160748;0.718996;3.361458;0.892857;-0.067026;0.010866;
1.361297;6.124996;17.081785;1.018621;9.173778;-8.165951;2.160748;0.718996;3.361458;0.892857;-0.067026;0.010866;
1.361306;6.125187;17.081777;1.018620;9.173967;-8.165827;2.160796;0.719000;3.364743;0.892857;-0.067026;0.010868;
1.361314;6.125378;17.081766;1.018619;9.174151;-8.165705;2.160844;0.719003;3.368021;0.892857;-0.067026;0.010870;
1.361330;6.125760;17.081745;1.018618;9.174518;-8.165461;2.160939;0.719011;3.374561;0.892857;-0.067026;0.010875;
1.361363;6.126523;17.081705;1.018615;9.175254;-8.164974;2.161130;0.719026;3.387564;0.892857;-0.067026;0.010884;
1.361428;6.128052;17.081629;1.018609;9.176725;-8.164003;2.161512;0.719055;3.413259;0.892857;-0.067026;0.010902;
1.361559;6.131115;17.081500;1.018598;9.179667;-8.162070;2.162274;0.719114;3.463419;0.892857;-0.067026;0.010939;
1.361820;6.137261;17.081328;1.018574;9.185550;-8.158241;2.163798;0.719230;3.559028;0.892857;-0.067026;0.011013;
