time;PhaseShifter_5_6_phaseShifter_PMonitored;PhaseShifter_5_6_phaseShifter_state;PhaseShifter_5_6_phaseShifter_tap;HVDC_hvdc_P1Pu;HVDC_hvdc_Q1Pu;HVDC_hvdc_Q2Pu;HVDC_hvdc_Theta1;HVDC_hvdc_Theta2;
18.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
19.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
20.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
21.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
22.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
23.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
24.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
25.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
26.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
27.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
28.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
29.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
30.000000;7.485328;4.000000;13.000000;8.407670;-0.464393;-1.567659;-0.118237;-0.135053;
30.000000;10.061606;5.000000;13.000000;8.407670;-0.277619;-2.136897;-0.084587;-0.170682;
31.000000;8.094421;5.000000;13.000000;12.507178;-0.528523;-1.481791;-0.110249;-0.143462;
32.000000;7.861673;5.000000;13.000000;12.992678;-0.567142;-1.413576;-0.113290;-0.140247;
32.000000;7.861673;4.000000;13.000000;12.992678;-0.567142;-1.413576;-0.113290;-0.140247;
33.000000;7.834087;4.000000;13.000000;13.050228;-0.571829;-1.405619;-0.113650;-0.139866;
34.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
35.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
36.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
37.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
38.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
39.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
40.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
41.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
42.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
43.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
44.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
45.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
46.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
47.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
48.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
49.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
50.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
51.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
52.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
53.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
54.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
55.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
56.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
57.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
58.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
59.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
60.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
61.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
62.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
63.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
64.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
65.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
66.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
67.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
68.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
69.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
70.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
71.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
72.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
73.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
74.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
75.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
76.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
77.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
78.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
79.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
80.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
81.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
82.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
83.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
84.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
85.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
86.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
87.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
88.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
89.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
90.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
91.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
92.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
93.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
94.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
95.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
96.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
97.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
98.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
99.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
100.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
101.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
102.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
103.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
104.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
105.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
106.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
107.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
108.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
109.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
110.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
111.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
112.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
113.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
114.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
115.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
116.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
117.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
118.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
119.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
120.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
121.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
122.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
123.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
124.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
125.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
126.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
127.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
128.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
129.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
130.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
131.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
132.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
133.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
134.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
135.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
136.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
137.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
138.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
139.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
140.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
141.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
142.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
143.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
144.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
145.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
146.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
147.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
148.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
149.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
150.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
151.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
152.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
153.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
154.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
155.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
156.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
157.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
158.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
159.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
160.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
161.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
162.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
163.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
164.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
165.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
166.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
167.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
168.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
169.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
170.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
171.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
172.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
173.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
174.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
175.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
176.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
177.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
178.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
179.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
180.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
181.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
182.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
183.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
184.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
185.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
186.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
187.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
188.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
189.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
190.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
191.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
192.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
193.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
194.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
195.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
196.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
197.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
198.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
199.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
200.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
201.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
202.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
203.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
204.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
205.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
206.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
207.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
208.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
209.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
210.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
211.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
212.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
213.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
214.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
215.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
216.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
217.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
218.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
219.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
220.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
221.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
222.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
223.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
224.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
225.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
226.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
227.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
228.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
229.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
230.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
231.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
232.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
233.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
234.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
235.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
236.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
237.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
238.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
239.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
240.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
241.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
242.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
243.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
244.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
245.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
246.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
247.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
248.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
249.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
250.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
251.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
252.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
253.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
254.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
255.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
256.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
257.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
258.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
259.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
260.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
261.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
262.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
263.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
264.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
265.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
266.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
267.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
268.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
269.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
270.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
