time;WPP4B_WPP_wPPControl2015_qControl_PWPPu;WPP4B_WPP_wPPControl2015_qControl_QWPPu;WPP4B_WPP_wPPControl2015_qControl_UWPPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
12.157479;0.714299;0.112828;1.099708;1.091423;0.134737;-0.657211;0.022243;
12.157483;0.714275;0.112664;1.099669;1.091383;0.134736;-0.657195;0.022097;
12.157491;0.714227;0.112338;1.099589;1.091303;0.134733;-0.657163;0.021805;
12.157509;0.714131;0.111686;1.099430;1.091144;0.134727;-0.657100;0.021222;
12.157543;0.713941;0.110386;1.099113;1.090826;0.134716;-0.656973;0.020059;
12.157612;0.713564;0.107804;1.098482;1.090193;0.134695;-0.656722;0.017747;
12.157749;0.712822;0.102710;1.097236;1.088943;0.134653;-0.656229;0.013176;
12.158024;0.711386;0.092789;1.094801;1.086499;0.134573;-0.655276;0.004239;
12.158573;0.708689;0.073930;1.090142;1.081821;0.134432;-0.653490;-0.012867;
12.158973;0.706864;0.060981;1.086918;1.078584;0.134343;-0.652285;-0.024707;
12.158973;0.706864;0.060982;1.086918;1.078584;0.134343;-0.652286;-0.024707;
12.158973;0.706863;0.060975;1.086917;1.078582;0.134343;-0.652285;-0.024713;
12.158973;0.706863;0.060975;1.086917;1.078582;0.134343;-0.652285;-0.024713;
12.158973;0.706863;0.060975;1.086917;1.078582;0.134343;-0.652285;-0.024713;
12.158973;0.706863;0.060975;1.086917;1.078582;0.134343;-0.652285;-0.024713;
12.158977;0.706843;0.060834;1.086882;1.078547;0.134342;-0.652272;-0.024842;
12.158982;0.706824;0.060693;1.086846;1.078512;0.134341;-0.652259;-0.024971;
12.158991;0.706784;0.060412;1.086776;1.078441;0.134339;-0.652233;-0.025229;
12.159009;0.706705;0.059850;1.086636;1.078300;0.134335;-0.652180;-0.025745;
12.159044;0.706546;0.058730;1.086356;1.078019;0.134327;-0.652075;-0.026773;
12.159116;0.706226;0.056502;1.085799;1.077460;0.134311;-0.651862;-0.028818;
12.159259;0.705577;0.052099;1.084697;1.076354;0.134273;-0.651426;-0.032861;
12.159544;0.704248;0.043496;1.082539;1.074190;0.134185;-0.650515;-0.040769;
12.160116;0.701482;0.027057;1.078395;1.070043;0.133960;-0.648565;-0.055909;
12.160687;0.698594;0.011574;1.074473;1.066125;0.133676;-0.646465;-0.070192;
12.161058;0.696668;0.002034;1.072040;1.063700;0.133465;-0.645033;-0.079022;
12.161428;0.694710;-0.007161;1.069692;1.061361;0.133236;-0.643559;-0.087531;
12.161799;0.692729;-0.016008;1.067423;1.059105;0.132991;-0.642050;-0.095733;
12.162540;0.688734;-0.032750;1.063107;1.054822;0.132466;-0.638963;-0.111290;
12.163195;0.685184;-0.046553;1.059529;1.051279;0.131968;-0.636179;-0.124143;
12.163851;0.681645;-0.059493;1.056157;1.047945;0.131449;-0.633372;-0.136218;
12.164506;0.678140;-0.071634;1.052978;1.044808;0.130916;-0.630566;-0.147572;
12.165161;0.674689;-0.083033;1.049979;1.041853;0.130375;-0.627782;-0.158256;
12.165816;0.671308;-0.093744;1.047148;1.039068;0.129831;-0.625037;-0.168317;
12.166472;0.668010;-0.103815;1.044474;1.036441;0.129291;-0.622344;-0.177800;
12.167127;0.664806;-0.113292;1.041947;1.033961;0.128757;-0.619716;-0.186743;
12.167782;0.661704;-0.122216;1.039559;1.031619;0.128234;-0.617161;-0.195185;
12.168437;0.658710;-0.130623;1.037299;1.029406;0.127722;-0.614687;-0.203159;
12.169093;0.655830;-0.138550;1.035161;1.027313;0.127226;-0.612300;-0.210696;
12.169748;0.653066;-0.146027;1.033136;1.025332;0.126746;-0.610004;-0.217825;
12.170403;0.650419;-0.153086;1.031218;1.023457;0.126284;-0.607802;-0.224574;
12.171058;0.647893;-0.159752;1.029401;1.021680;0.125841;-0.605696;-0.230966;
12.171713;0.645485;-0.166051;1.027677;1.019996;0.125417;-0.603687;-0.237025;
12.172369;0.643196;-0.172007;1.026042;1.018398;0.125014;-0.601775;-0.242771;
12.173024;0.641024;-0.177641;1.024491;1.016882;0.124630;-0.599959;-0.248224;
12.173679;0.638966;-0.182974;1.023018;1.015442;0.124268;-0.598239;-0.253402;
12.174334;0.637021;-0.188023;1.021618;1.014074;0.123925;-0.596612;-0.258322;
12.174990;0.635185;-0.192808;1.020289;1.012774;0.123602;-0.595076;-0.263000;
12.175645;0.633456;-0.197343;1.019025;1.011538;0.123299;-0.593630;-0.267450;
12.176955;0.630298;-0.205733;1.016675;1.009238;0.122749;-0.590993;-0.275730;
12.178266;0.627522;-0.213286;1.014548;1.007153;0.122272;-0.588677;-0.283242;
12.179576;0.625097;-0.220097;1.012620;1.005260;0.121862;-0.586660;-0.290067;
12.180887;0.622991;-0.226242;1.010871;1.003541;0.121513;-0.584916;-0.296273;
12.182197;0.621176;-0.231793;1.009284;1.001978;0.121220;-0.583419;-0.301923;
12.183508;0.619621;-0.236809;1.007843;1.000556;0.120978;-0.582145;-0.307070;
12.184818;0.618299;-0.241344;1.006534;0.999261;0.120780;-0.581070;-0.311762;
12.186129;0.617182;-0.245446;1.005345;0.998083;0.120622;-0.580170;-0.316038;
12.187439;0.616245;-0.249156;1.004265;0.997010;0.120497;-0.579423;-0.319936;
12.188749;0.615466;-0.252510;1.003285;0.996034;0.120402;-0.578810;-0.323488;
12.190060;0.614823;-0.255541;1.002396;0.995147;0.120332;-0.578312;-0.326720;
12.191370;0.614295;-0.258277;1.001590;0.994341;0.120282;-0.577911;-0.329659;
12.192681;0.613867;-0.260744;1.000861;0.993611;0.120249;-0.577592;-0.332326;
12.193991;0.613520;-0.262965;1.000203;0.992951;0.120230;-0.577342;-0.334741;
12.195302;0.613241;-0.264959;0.999611;0.992355;0.120220;-0.577146;-0.336922;
12.196612;0.613017;-0.266745;0.999079;0.991819;0.120219;-0.576995;-0.338886;
12.197923;0.612836;-0.268340;0.998603;0.991339;0.120222;-0.576877;-0.340646;
12.199233;0.612688;-0.269758;0.998178;0.990911;0.120229;-0.576785;-0.342217;
12.200544;0.612564;-0.271014;0.997802;0.990532;0.120236;-0.576709;-0.343610;
12.201854;0.612456;-0.272118;0.997471;0.990197;0.120243;-0.576644;-0.344837;
12.203165;0.612357;-0.273082;0.997182;0.989906;0.120248;-0.576582;-0.345908;
12.204475;0.612261;-0.273918;0.996932;0.989653;0.120249;-0.576519;-0.346833;
12.207096;0.612052;-0.275247;0.996535;0.989255;0.120237;-0.576368;-0.348291;
12.209455;0.611832;-0.276085;0.996287;0.989008;0.120207;-0.576190;-0.349185;
12.211814;0.611560;-0.276626;0.996130;0.988857;0.120155;-0.575957;-0.349727;
12.214172;0.611226;-0.276907;0.996053;0.988789;0.120078;-0.575657;-0.349955;
12.216531;0.610818;-0.276960;0.996048;0.988796;0.119976;-0.575284;-0.349901;
12.218890;0.610331;-0.276813;0.996106;0.988870;0.119847;-0.574831;-0.349596;
12.221249;0.609762;-0.276491;0.996219;0.989002;0.119691;-0.574297;-0.349068;
12.223608;0.609108;-0.276015;0.996380;0.989187;0.119509;-0.573681;-0.348342;
12.228326;0.607551;-0.274702;0.996819;0.989682;0.119071;-0.572207;-0.346409;
12.233043;0.605668;-0.272991;0.997387;0.990318;0.118538;-0.570426;-0.343932;
12.237761;0.603487;-0.270975;0.998054;0.991063;0.117918;-0.568357;-0.341034;
12.242479;0.601030;-0.268741;0.998790;0.991888;0.117222;-0.566028;-0.337822;
12.247196;0.598325;-0.266360;0.999576;0.992768;0.116457;-0.563464;-0.334388;
12.251914;0.595398;-0.263890;1.000390;0.993685;0.115633;-0.560693;-0.330804;
12.256632;0.592275;-0.261376;1.001221;0.994622;0.114758;-0.557739;-0.327132;
12.261349;0.588979;-0.258856;1.002054;0.995567;0.113838;-0.554625;-0.323419;
12.266067;0.585532;-0.256357;1.002883;0.996510;0.112881;-0.551372;-0.319705;
12.270785;0.581953;-0.253901;1.003698;0.997442;0.111891;-0.547998;-0.316021;
12.275502;0.578258;-0.251507;1.004496;0.998358;0.110875;-0.544520;-0.312388;
12.280220;0.574464;-0.249185;1.005271;0.999252;0.109835;-0.540951;-0.308827;
12.284938;0.570581;-0.246945;1.006021;1.000123;0.108775;-0.537303;-0.305350;
12.289655;0.566623;-0.244794;1.006743;1.000966;0.107699;-0.533588;-0.301967;
12.294373;0.562598;-0.242736;1.007438;1.001781;0.106609;-0.529814;-0.298684;
12.299091;0.558515;-0.240771;1.008103;1.002567;0.105507;-0.525988;-0.295506;
12.308526;0.550208;-0.237123;1.009346;1.004049;0.103277;-0.518215;-0.289470;
12.317961;0.541739;-0.233844;1.010475;1.005413;0.101017;-0.510302;-0.283857;
12.327397;0.533139;-0.230915;1.011495;1.006665;0.098735;-0.502279;-0.278650;
12.328980;0.531686;-0.230455;1.011656;1.006864;0.098351;-0.500924;-0.277814;
12.328980;0.531685;-0.230455;1.011656;1.006864;0.098351;-0.500924;-0.277814;
12.329099;0.531576;-0.230421;1.011668;1.006879;0.098322;-0.500822;-0.277752;
12.329217;0.531467;-0.230387;1.011680;1.006894;0.098293;-0.500720;-0.277690;
12.329454;0.531249;-0.230320;1.011704;1.006923;0.098236;-0.500517;-0.277567;
12.329928;0.530814;-0.230186;1.011751;1.006982;0.098120;-0.500111;-0.277321;
12.330087;0.530667;-0.230141;1.011767;1.007002;0.098082;-0.499975;-0.277238;
12.330087;0.530667;-0.230141;1.011767;1.007002;0.098082;-0.499975;-0.277238;
12.330206;0.530558;-0.230107;1.011779;1.007016;0.098053;-0.499872;-0.277176;
12.330325;0.530448;-0.230074;1.011791;1.007031;0.098024;-0.499770;-0.277115;
12.330564;0.530229;-0.230007;1.011814;1.007060;0.097966;-0.499566;-0.276991;
12.331041;0.529791;-0.229873;1.011861;1.007119;0.097850;-0.499158;-0.276746;
12.331995;0.528920;-0.229608;1.011955;1.007235;0.097620;-0.498346;-0.276258;
12.333903;0.527205;-0.229084;1.012139;1.007464;0.097167;-0.496748;-0.275297;
12.337719;0.523946;-0.228058;1.012496;1.007906;0.096305;-0.493709;-0.273443;
12.341534;0.520971;-0.227058;1.012840;1.008326;0.095517;-0.490933;-0.271689;
12.345350;0.518335;-0.226085;1.013169;1.008723;0.094815;-0.488470;-0.270044;
12.349166;0.516067;-0.225139;1.013483;1.009095;0.094209;-0.486347;-0.268516;
12.352982;0.514180;-0.224224;1.013781;1.009442;0.093700;-0.484577;-0.267107;
12.356798;0.512671;-0.223343;1.014062;1.009762;0.093289;-0.483156;-0.265821;
12.364430;0.510714;-0.221690;1.014574;1.010327;0.092740;-0.481297;-0.263604;
12.367908;0.510258;-0.220988;1.014785;1.010551;0.092602;-0.480854;-0.262744;
12.367908;0.510258;-0.220988;1.014785;1.010551;0.092602;-0.480854;-0.262744;
12.368168;0.510237;-0.220937;1.014800;1.010567;0.092595;-0.480833;-0.262684;
12.368428;0.510218;-0.220886;1.014815;1.010583;0.092589;-0.480813;-0.262625;
12.368948;0.510183;-0.220784;1.014845;1.010614;0.092577;-0.480778;-0.262507;
12.369989;0.510127;-0.220583;1.014904;1.010675;0.092557;-0.480720;-0.262277;
12.372071;0.510064;-0.220192;1.015018;1.010792;0.092529;-0.480649;-0.261840;
12.373944;0.510049;-0.219853;1.015117;1.010892;0.092514;-0.480624;-0.261469;
12.375817;0.510055;-0.219527;1.015211;1.010987;0.092506;-0.480619;-0.261119;
12.377691;0.510070;-0.219213;1.015300;1.011078;0.092500;-0.480621;-0.260785;
12.378544;0.510072;-0.219076;1.015340;1.011118;0.092496;-0.480618;-0.260637;
12.378544;0.510072;-0.219081;1.015340;1.011118;0.092496;-0.480618;-0.260638;
12.378824;0.510072;-0.219036;1.015352;1.011131;0.092495;-0.480619;-0.260590;
12.379104;0.510073;-0.218992;1.015365;1.011143;0.092494;-0.480618;-0.260543;
12.379664;0.510075;-0.218906;1.015390;1.011169;0.092492;-0.480617;-0.260450;
12.380784;0.510073;-0.218736;1.015439;1.011218;0.092486;-0.480610;-0.260266;
12.382430;0.510052;-0.218496;1.015509;1.011289;0.092474;-0.480583;-0.260003;
12.382430;0.510052;-0.218496;1.015509;1.011289;0.092474;-0.480583;-0.260003;
12.382717;0.510046;-0.218456;1.015520;1.011301;0.092471;-0.480576;-0.259957;
12.383005;0.510040;-0.218416;1.015532;1.011314;0.092468;-0.480569;-0.259913;
12.383579;0.510025;-0.218336;1.015555;1.011337;0.092462;-0.480553;-0.259823;
12.384728;0.509985;-0.218181;1.015601;1.011385;0.092447;-0.480511;-0.259647;
12.387027;0.509863;-0.217885;1.015688;1.011476;0.092407;-0.480389;-0.259300;
12.391624;0.509454;-0.217344;1.015851;1.011651;0.092286;-0.479994;-0.258627;
12.396221;0.508844;-0.216866;1.016001;1.011816;0.092117;-0.479418;-0.257975;
12.400818;0.508089;-0.216435;1.016140;1.011974;0.091912;-0.478711;-0.257340;
12.405416;0.507265;-0.216033;1.016270;1.012126;0.091691;-0.477940;-0.256726;
12.410013;0.506450;-0.215650;1.016394;1.012270;0.091472;-0.477176;-0.256137;
12.414610;0.505712;-0.215279;1.016513;1.012407;0.091272;-0.476482;-0.255582;
12.419207;0.505098;-0.214919;1.016625;1.012535;0.091104;-0.475901;-0.255067;
12.423804;0.504630;-0.214570;1.016732;1.012653;0.090974;-0.475455;-0.254597;
12.428401;0.504306;-0.214236;1.016831;1.012762;0.090880;-0.475142;-0.254173;
12.432998;0.504104;-0.213920;1.016924;1.012861;0.090819;-0.474944;-0.253795;
12.442192;0.503879;-0.213368;1.017088;1.013032;0.090745;-0.474721;-0.253148;
12.451387;0.503744;-0.212900;1.017225;1.013174;0.090697;-0.474580;-0.252615;
12.460581;0.503542;-0.212512;1.017340;1.013294;0.090634;-0.474382;-0.252155;
12.469775;0.503233;-0.212190;1.017437;1.013400;0.090545;-0.474086;-0.251743;
12.478969;0.502857;-0.211916;1.017522;1.013495;0.090441;-0.473730;-0.251368;
12.488164;0.502493;-0.211674;1.017597;1.013579;0.090341;-0.473386;-0.251032;
12.497358;0.502198;-0.211458;1.017664;1.013654;0.090259;-0.473107;-0.250737;
12.506552;0.501994;-0.211264;1.017723;1.013718;0.090201;-0.472912;-0.250485;
12.515746;0.501861;-0.211093;1.017775;1.013773;0.090162;-0.472784;-0.250273;
12.524940;0.501765;-0.210945;1.017819;1.013820;0.090133;-0.472691;-0.250094;
12.543329;0.501564;-0.210708;1.017890;1.013896;0.090075;-0.472497;-0.249797;
12.561717;0.501369;-0.210556;1.017936;1.013948;0.090021;-0.472312;-0.249593;
12.580106;0.501219;-0.210435;1.017973;1.013989;0.089979;-0.472170;-0.249431;
12.598494;0.501117;-0.210340;1.018003;1.014021;0.089950;-0.472073;-0.249307;
12.616883;0.501052;-0.210264;1.018025;1.014045;0.089931;-0.472010;-0.249212;
12.653660;0.500974;-0.210149;1.018059;1.014082;0.089908;-0.471934;-0.249073;
12.690437;0.500953;-0.210081;1.018080;1.014102;0.089900;-0.471913;-0.248994;
12.763990;0.500940;-0.210012;1.018099;1.014123;0.089895;-0.471899;-0.248918;
12.830189;0.500902;-0.209996;1.018104;1.014129;0.089885;-0.471863;-0.248893;
12.896387;0.500809;-0.209995;1.018106;1.014133;0.089861;-0.471777;-0.248873;
12.962586;0.500686;-0.209998;1.018108;1.014137;0.089830;-0.471665;-0.248849;
13.028784;0.500576;-0.209998;1.018109;1.014141;0.089802;-0.471562;-0.248827;
13.094983;0.500499;-0.209999;1.018110;1.014144;0.089782;-0.471491;-0.248811;
13.227380;0.500410;-0.209999;1.018112;1.014147;0.089759;-0.471409;-0.248793;
13.359776;0.500348;-0.210000;1.018112;1.014149;0.089744;-0.471353;-0.248780;
13.624570;0.500238;-0.210000;1.018114;1.014153;0.089716;-0.471251;-0.248758;
13.889364;0.500160;-0.210002;1.018117;1.014158;0.089697;-0.471182;-0.248736;
14.418952;0.500081;-0.209999;1.018117;1.014160;0.089676;-0.471105;-0.248724;
14.948539;0.500037;-0.210000;1.018117;1.014161;0.089665;-0.471065;-0.248716;
16.007714;0.500005;-0.210000;1.018117;1.014162;0.089656;-0.471035;-0.248710;
17.066889;0.499994;-0.210000;1.018118;1.014163;0.089653;-0.471025;-0.248707;
19.185240;0.499989;-0.210000;1.018118;1.014163;0.089652;-0.471021;-0.248706;
19.999996;0.499990;-0.210000;1.018118;1.014163;0.089652;-0.471021;-0.248706;
19.999996;0.499989;-0.209997;1.018118;1.014163;0.089652;-0.471021;-0.248706;
20.000058;0.499937;-0.210090;1.018093;1.014155;0.089455;-0.471022;-0.248706;
20.000058;0.499937;-0.210090;1.018093;1.014155;0.089455;-0.471022;-0.248706;
20.000123;0.499880;-0.210189;1.018065;1.014147;0.089239;-0.471022;-0.248704;
20.000142;0.499863;-0.210218;1.018057;1.014144;0.089175;-0.471022;-0.248704;
20.000142;0.499863;-0.210218;1.018057;1.014144;0.089175;-0.471022;-0.248704;
20.000188;0.499822;-0.210289;1.018037;1.014138;0.089018;-0.471023;-0.248702;
20.000235;0.499780;-0.210360;1.018018;1.014132;0.088861;-0.471024;-0.248701;
20.000329;0.499699;-0.210501;1.017979;1.014120;0.088547;-0.471026;-0.248697;
20.000516;0.499537;-0.210778;1.017902;1.014098;0.087919;-0.471033;-0.248685;
20.000702;0.499379;-0.211050;1.017826;1.014076;0.087291;-0.471042;-0.248668;
20.000889;0.499223;-0.211317;1.017752;1.014055;0.086665;-0.471054;-0.248646;
20.001076;0.499071;-0.211578;1.017679;1.014035;0.086039;-0.471068;-0.248619;
20.001450;0.498775;-0.212086;1.017538;1.013999;0.084789;-0.471105;-0.248551;
20.001824;0.498490;-0.212574;1.017402;1.013966;0.083541;-0.471153;-0.248464;
20.002197;0.498217;-0.213043;1.017271;1.013937;0.082296;-0.471211;-0.248360;
20.002571;0.497955;-0.213493;1.017146;1.013911;0.081054;-0.471278;-0.248239;
20.002945;0.497704;-0.213927;1.017025;1.013888;0.079814;-0.471356;-0.248102;
20.003319;0.497464;-0.214343;1.016909;1.013869;0.078576;-0.471443;-0.247949;
20.004066;0.497014;-0.215129;1.016690;1.013837;0.076107;-0.471644;-0.247599;
20.004814;0.496605;-0.215856;1.016487;1.013815;0.073647;-0.471881;-0.247193;
20.005561;0.496234;-0.216527;1.016299;1.013802;0.071195;-0.472151;-0.246737;
20.006309;0.495900;-0.217148;1.016125;1.013797;0.068751;-0.472452;-0.246233;
20.007804;0.495332;-0.218257;1.015815;1.013804;0.063886;-0.473142;-0.245100;
20.008757;0.495037;-0.218879;1.015640;1.013819;0.060796;-0.473639;-0.244298;
20.008757;0.495037;-0.218879;1.015640;1.013819;0.060796;-0.473639;-0.244298;
20.008772;0.495033;-0.218887;1.015637;1.013819;0.060749;-0.473647;-0.244285;
20.008786;0.495029;-0.218896;1.015635;1.013819;0.060702;-0.473655;-0.244273;
20.008816;0.495020;-0.218914;1.015630;1.013820;0.060608;-0.473671;-0.244247;
20.008874;0.495004;-0.218950;1.015620;1.013821;0.060419;-0.473703;-0.244195;
20.008991;0.494973;-0.219020;1.015600;1.013824;0.060041;-0.473768;-0.244092;
20.009110;0.494941;-0.219091;1.015580;1.013826;0.059657;-0.473834;-0.243985;
20.009110;0.494941;-0.219091;1.015580;1.013826;0.059657;-0.473834;-0.243985;
20.009126;0.494937;-0.219101;1.015577;1.013827;0.059604;-0.473844;-0.243970;
20.009143;0.494932;-0.219111;1.015575;1.013827;0.059550;-0.473853;-0.243956;
20.009176;0.494924;-0.219130;1.015569;1.013828;0.059443;-0.473872;-0.243926;
20.009243;0.494907;-0.219169;1.015558;1.013829;0.059229;-0.473909;-0.243866;
20.009375;0.494873;-0.219246;1.015536;1.013833;0.058800;-0.473985;-0.243745;
20.009641;0.494809;-0.219397;1.015494;1.013839;0.057944;-0.474138;-0.243500;
20.009805;0.494771;-0.219488;1.015468;1.013844;0.057415;-0.474234;-0.243347;
20.009805;0.494771;-0.219488;1.015468;1.013844;0.057415;-0.474234;-0.243347;
20.009805;0.494771;-0.219488;1.015468;1.013844;0.057415;-0.474234;-0.243347;
20.009824;0.494767;-0.219499;1.015465;1.013844;0.057353;-0.474246;-0.243329;
20.009844;0.494763;-0.219509;1.015462;1.013845;0.057290;-0.474257;-0.243311;
20.009882;0.494754;-0.219530;1.015456;1.013846;0.057166;-0.474280;-0.243275;
20.009960;0.494737;-0.219572;1.015444;1.013848;0.056917;-0.474326;-0.243201;
20.010115;0.494704;-0.219655;1.015421;1.013852;0.056419;-0.474419;-0.243054;
20.010424;0.494640;-0.219817;1.015375;1.013861;0.055423;-0.474607;-0.242757;
20.011043;0.494528;-0.220126;1.015288;1.013881;0.053435;-0.474995;-0.242146;
20.011662;0.494432;-0.220415;1.015206;1.013901;0.051450;-0.475398;-0.241517;
20.012281;0.494354;-0.220685;1.015129;1.013923;0.049470;-0.475814;-0.240870;
20.012900;0.494292;-0.220938;1.015057;1.013945;0.047492;-0.476243;-0.240206;
20.013519;0.494245;-0.221174;1.014990;1.013968;0.045518;-0.476684;-0.239526;
20.013999;0.494219;-0.221346;1.014940;1.013986;0.043991;-0.477034;-0.238989;
20.013999;0.494219;-0.221346;1.014940;1.013986;0.043991;-0.477034;-0.238989;
20.014023;0.494218;-0.221355;1.014938;1.013987;0.043914;-0.477052;-0.238962;
20.014048;0.494217;-0.221363;1.014935;1.013988;0.043837;-0.477070;-0.238934;
20.014096;0.494215;-0.221380;1.014930;1.013990;0.043683;-0.477105;-0.238879;
20.014193;0.494211;-0.221413;1.014921;1.013994;0.043375;-0.477177;-0.238769;
20.014386;0.494205;-0.221478;1.014902;1.014001;0.042760;-0.477321;-0.238549;
20.014773;0.494196;-0.221605;1.014866;1.014016;0.041530;-0.477613;-0.238103;
20.015547;0.494194;-0.221842;1.014797;1.014045;0.039074;-0.478209;-0.237196;
20.016527;0.494220;-0.222114;1.014718;1.014081;0.035971;-0.478985;-0.236020;
20.016527;0.494220;-0.222114;1.014718;1.014081;0.035971;-0.478985;-0.236020;
20.016527;0.494220;-0.222114;1.014718;1.014081;0.035971;-0.478985;-0.236020;
20.016527;0.494220;-0.222114;1.014718;1.014081;0.035971;-0.478985;-0.236020;
20.016552;0.494221;-0.222120;1.014716;1.014081;0.035893;-0.479005;-0.235990;
20.016577;0.494222;-0.222127;1.014715;1.014082;0.035814;-0.479026;-0.235959;
20.016627;0.494224;-0.222139;1.014711;1.014084;0.035656;-0.479066;-0.235899;
20.016727;0.494229;-0.222165;1.014703;1.014088;0.035341;-0.479146;-0.235777;
20.016926;0.494240;-0.222215;1.014689;1.014095;0.034711;-0.479308;-0.235532;
20.017325;0.494265;-0.222311;1.014660;1.014109;0.033452;-0.479635;-0.235040;
20.018122;0.494329;-0.222491;1.014608;1.014136;0.030937;-0.480299;-0.234041;
20.019717;0.494510;-0.222801;1.014515;1.014184;0.025917;-0.481666;-0.231994;
20.021311;0.494760;-0.223050;1.014439;1.014223;0.020913;-0.483081;-0.229884;
20.022906;0.495070;-0.223247;1.014377;1.014252;0.015921;-0.484538;-0.227717;
20.024500;0.495436;-0.223397;1.014328;1.014269;0.010942;-0.486033;-0.225499;
20.026095;0.495854;-0.223507;1.014290;1.014272;0.005974;-0.487562;-0.223234;
20.029284;0.496826;-0.223627;1.014240;1.014232;-0.003931;-0.490701;-0.218587;
20.032473;0.497963;-0.223629;1.014220;1.014127;-0.013800;-0.493935;-0.213795;
20.035663;0.499244;-0.223543;1.014225;1.013949;-0.023636;-0.497243;-0.208879;
20.038852;0.500653;-0.223387;1.014247;1.013696;-0.033441;-0.500613;-0.203856;
20.042041;0.502177;-0.223177;1.014284;1.013363;-0.043218;-0.504030;-0.198739;
20.045230;0.503806;-0.222924;1.014331;1.012947;-0.052967;-0.507485;-0.193539;
20.048420;0.505529;-0.222639;1.014385;1.012446;-0.062691;-0.510971;-0.188263;
20.051609;0.507341;-0.222330;1.014445;1.011859;-0.072388;-0.514480;-0.182918;
20.057987;0.511198;-0.221674;1.014571;1.010417;-0.091709;-0.521544;-0.172052;
20.064366;0.515341;-0.220990;1.014698;1.008616;-0.110930;-0.528642;-0.160961;
20.070744;0.519738;-0.220306;1.014821;1.006453;-0.130050;-0.535745;-0.149666;
20.077123;0.524359;-0.219639;1.014932;1.003926;-0.149068;-0.542826;-0.138178;
20.083501;0.529179;-0.219002;1.015030;1.001034;-0.167982;-0.549861;-0.126505;
20.089880;0.534176;-0.218404;1.015112;0.997778;-0.186789;-0.556828;-0.114649;
20.096258;0.539329;-0.217849;1.015176;0.994162;-0.205489;-0.563706;-0.102613;
20.109015;0.550014;-0.216868;1.015255;0.985855;-0.242555;-0.577095;-0.077994;
20.121772;0.561132;-0.216053;1.015269;0.976138;-0.279150;-0.589902;-0.052637;
20.134529;0.572591;-0.215386;1.015223;0.965038;-0.315245;-0.602004;-0.026535;
20.147286;0.584316;-0.214849;1.015124;0.952581;-0.350807;-0.613288;0.000312;
20.172800;0.608285;-0.214055;1.014801;0.923712;-0.420212;-0.632953;0.056207;
20.173159;0.608627;-0.214047;1.014795;0.923269;-0.421170;-0.633201;0.057013;
20.173876;0.609312;-0.214031;1.014783;0.922380;-0.423084;-0.633696;0.058627;
20.175311;0.610684;-0.213998;1.014760;0.920591;-0.426907;-0.634674;0.061861;
20.178182;0.613431;-0.213937;1.014711;0.916964;-0.434529;-0.636589;0.068355;
20.183922;0.618941;-0.213823;1.014608;0.909519;-0.449672;-0.640247;0.081447;
20.184102;0.619114;-0.213820;1.014605;0.909283;-0.450143;-0.640357;0.081859;
20.184461;0.619459;-0.213813;1.014598;0.908808;-0.451084;-0.640578;0.082682;
20.185178;0.620149;-0.213800;1.014585;0.907857;-0.452966;-0.641016;0.084329;
20.186613;0.621531;-0.213774;1.014558;0.905943;-0.456723;-0.641882;0.087631;
20.187331;0.622222;-0.213761;1.014544;0.904979;-0.458599;-0.642309;0.089285;
20.188766;0.623606;-0.213736;1.014517;0.903041;-0.462343;-0.643152;0.092599;
20.189484;0.624298;-0.213724;1.014503;0.902067;-0.464212;-0.643568;0.094259;
20.190919;0.625683;-0.213700;1.014475;0.900105;-0.467943;-0.644389;0.097586;
20.191636;0.626376;-0.213688;1.014461;0.899119;-0.469805;-0.644794;0.099252;
20.193071;0.627762;-0.213665;1.014432;0.897134;-0.473523;-0.645593;0.102591;
20.193789;0.628456;-0.213654;1.014418;0.896136;-0.475378;-0.645986;0.104263;
20.195224;0.629843;-0.213632;1.014389;0.894127;-0.479083;-0.646762;0.107614;
20.195942;0.630538;-0.213621;1.014374;0.893118;-0.480932;-0.647144;0.109293;
20.197377;0.631927;-0.213600;1.014344;0.891086;-0.484623;-0.647896;0.112656;
20.198095;0.632622;-0.213589;1.014329;0.890065;-0.486465;-0.648267;0.114340;
20.199530;0.634013;-0.213569;1.014299;0.888011;-0.490143;-0.648996;0.117715;
20.200247;0.634708;-0.213559;1.014284;0.886978;-0.491978;-0.649355;0.119405;
20.201682;0.636100;-0.213539;1.014254;0.884901;-0.495642;-0.650061;0.122792;
20.202400;0.636797;-0.213529;1.014238;0.883856;-0.497470;-0.650408;0.124488;
20.203835;0.638190;-0.213510;1.014207;0.881756;-0.501120;-0.651091;0.127886;
20.204553;0.638887;-0.213501;1.014191;0.880701;-0.502942;-0.651426;0.129588;
20.205988;0.640281;-0.213483;1.014160;0.878578;-0.506578;-0.652085;0.132998;
20.206705;0.640979;-0.213474;1.014144;0.877511;-0.508393;-0.652409;0.134706;
20.208141;0.642374;-0.213457;1.014112;0.875365;-0.512014;-0.653044;0.138127;
20.208858;0.643073;-0.213448;1.014096;0.874287;-0.513822;-0.653355;0.139840;
20.210293;0.644469;-0.213431;1.014063;0.872119;-0.517430;-0.653966;0.143272;
