INFO |  ============================================================ 
INFO | DYNAWO VERSION  :     1.6.0
INFO | DYNAWO REVISION :    master-e473c85d51
INFO |  ============================================================ 
INFO | 
INFO | -----------------------------------------------------------------------
INFO | building model from input files
INFO | -----------------------------------------------------------------------
INFO | model was built successfully
INFO | -----------------------------------------------------------------------
INFO | 
INFO | -----------------------------------------------------------------------
INFO | starting local initialization
INFO | -----------------------------------------------------------------------
INFO | end of local initialization
INFO | -----------------------------------------------------------------------
INFO | 
INFO | -----------------------------------------------------------------------
INFO | starting global initialization
INFO | -----------------------------------------------------------------------
INFO | end of global initialization
INFO | -----------------------------------------------------------------------
INFO | 
INFO | -----------------------------------------------------------------------
INFO | starting curve initialization
INFO | -----------------------------------------------------------------------
INFO | end of curve initialization, added 18 curves
INFO | -----------------------------------------------------------------------
INFO | 
INFO | -----------------------------------------------------------------------
INFO | starting simulation with solver IDASolver
INFO | -----------------------------------------------------------------------
INFO | -----------------------------------------------------------------------
INFO | number of continuous variables : 80
INFO | number of discrete variables : 32
INFO | number of root functions : 40
INFO | -----------------------------------------------------------------------
INFO |         time | iter num   order (k)      time step (h)
INFO | -----------------------------------------------------------------------
INFO |        0.000 |        0           0              0.010 
INFO |        0.000 |        1           1              0.000 
INFO |        0.000 |        2           1              0.000 
INFO |        0.000 |        3           2              0.000 
INFO |        0.000 |        4           2              0.000 
INFO |        0.000 |        5           2              0.000 
INFO |        0.000 |        6           2              0.000 
INFO |        0.000 |        7           2              0.000 
INFO |        0.000 |        8           2              0.000 
INFO |        0.000 |        9           2              0.000 
INFO |        0.001 |       10           2              0.000 
INFO |        0.001 |       11           2              0.001 
INFO |        0.002 |       12           2              0.001 
INFO |        0.004 |       13           2              0.002 
INFO |        0.008 |       14           2              0.004 
INFO |        0.016 |       15           2              0.008 
INFO |        0.033 |       16           2              0.016 
INFO |        0.066 |       17           2              0.033 
INFO |        0.098 |       18           2              0.033 
INFO |        0.164 |       19           2              0.066 
INFO |        0.229 |       20           1              0.066 
INFO |        0.360 |       21           1              0.131 
INFO |        0.492 |       22           1              0.131 
INFO |        0.623 |       23           1              0.131 
INFO |        0.754 |       24           2              0.131 
INFO |        0.885 |       25           2              0.131 
INFO | Algebraic mode (with J recalculation) change at t = 1.07
INFO |        1.070 |       26           2              0.262 
INFO | calculation of the new starting point of the simulation.
INFO |        1.070 |        0           0              0.000 
INFO |        1.070 |        1           1              0.000 
INFO |        1.070 |        2           1              0.000 
INFO |        1.070 |        3           2              0.000 
INFO |        1.070 |        4           2              0.000 
INFO |        1.070 |        5           2              0.000 
INFO |        1.070 |        6           2              0.000 
INFO |        1.070 |        7           2              0.000 
INFO |        1.070 |        8           2              0.000 
INFO |        1.070 |        9           2              0.000 
INFO |        1.071 |       10           2              0.000 
INFO |        1.071 |       11           2              0.001 
INFO |        1.072 |       12           2              0.001 
INFO |        1.074 |       13           2              0.002 
INFO |        1.076 |       14           2              0.002 
INFO |        1.078 |       15           2              0.002 
INFO |        1.080 |       16           2              0.002 
INFO |        1.082 |       17           2              0.002 
INFO |        1.084 |       18           2              0.002 
INFO |        1.086 |       19           2              0.002 
INFO |        1.088 |       20           2              0.002 
INFO |        1.090 |       21           2              0.002 
INFO |        1.093 |       22           2              0.002 
INFO |        1.095 |       23           2              0.002 
INFO |        1.097 |       24           2              0.002 
INFO |        1.099 |       25           2              0.002 
INFO |        1.101 |       26           2              0.002 
INFO |        1.103 |       27           2              0.002 
INFO |        1.105 |       28           2              0.002 
INFO |        1.107 |       29           2              0.002 
INFO |        1.111 |       30           2              0.004 
INFO |        1.115 |       31           2              0.004 
INFO |        1.118 |       32           2              0.004 
INFO |        1.122 |       33           2              0.004 
INFO |        1.126 |       34           2              0.004 
INFO |        1.129 |       35           2              0.004 
INFO |        1.133 |       36           2              0.004 
INFO |        1.137 |       37           2              0.004 
INFO |        1.140 |       38           2              0.004 
INFO |        1.144 |       39           2              0.004 
INFO |        1.148 |       40           2              0.004 
INFO |        1.152 |       41           2              0.004 
INFO |        1.155 |       42           2              0.004 
