time;WPP4A_WPP_wPPControl2015_qControl_PWPPu;WPP4A_WPP_wPPControl2015_qControl_QWPPu;WPP4A_WPP_wPPControl2015_qControl_UWPPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000001;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000001;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000003;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000005;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000010;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000020;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000041;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000081;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000163;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000326;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000651;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930285;-0.422694;
0.000977;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001000;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001001;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001002;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001004;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001007;1.000164;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001014;1.000163;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001028;1.000163;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001055;1.000163;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001110;1.000163;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001220;1.000163;-0.210035;1.000164;0.976169;0.217767;-0.930284;-0.422693;
0.001440;1.000163;-0.210035;1.000164;0.976169;0.217767;-0.930283;-0.422693;
0.001880;1.000162;-0.210035;1.000164;0.976169;0.217767;-0.930283;-0.422693;
0.002320;1.000160;-0.210035;1.000164;0.976169;0.217766;-0.930281;-0.422692;
0.003200;1.000157;-0.210036;1.000165;0.976170;0.217766;-0.930279;-0.422691;
0.003992;1.000154;-0.210036;1.000165;0.976170;0.217765;-0.930276;-0.422690;
0.004784;1.000150;-0.210036;1.000165;0.976170;0.217764;-0.930272;-0.422688;
0.005576;1.000146;-0.210036;1.000165;0.976171;0.217763;-0.930268;-0.422686;
0.006368;1.000142;-0.210036;1.000165;0.976171;0.217762;-0.930264;-0.422684;
0.007160;1.000137;-0.210036;1.000165;0.976172;0.217760;-0.930260;-0.422682;
0.007952;1.000132;-0.210037;1.000166;0.976172;0.217759;-0.930256;-0.422680;
0.008743;1.000127;-0.210037;1.000166;0.976173;0.217758;-0.930251;-0.422677;
0.009535;1.000122;-0.210037;1.000166;0.976173;0.217757;-0.930246;-0.422675;
0.011119;1.000112;-0.210037;1.000167;0.976175;0.217754;-0.930237;-0.422670;
0.012545;1.000102;-0.210037;1.000167;0.976176;0.217752;-0.930228;-0.422665;
0.013970;1.000093;-0.210037;1.000168;0.976177;0.217749;-0.930220;-0.422660;
0.015396;1.000083;-0.210037;1.000169;0.976178;0.217747;-0.930211;-0.422655;
0.016821;1.000074;-0.210037;1.000169;0.976179;0.217744;-0.930203;-0.422651;
0.018247;1.000066;-0.210037;1.000170;0.976180;0.217742;-0.930195;-0.422646;
0.019672;1.000057;-0.210037;1.000170;0.976181;0.217740;-0.930187;-0.422642;
0.021097;1.000049;-0.210037;1.000170;0.976182;0.217738;-0.930180;-0.422638;
0.022523;1.000041;-0.210037;1.000171;0.976183;0.217736;-0.930172;-0.422635;
0.023948;1.000034;-0.210037;1.000171;0.976184;0.217734;-0.930166;-0.422631;
0.025374;1.000027;-0.210037;1.000172;0.976184;0.217732;-0.930159;-0.422628;
0.028225;1.000014;-0.210038;1.000172;0.976186;0.217729;-0.930147;-0.422622;
0.031076;1.000002;-0.210039;1.000172;0.976187;0.217726;-0.930137;-0.422618;
0.033927;0.999993;-0.210040;1.000173;0.976187;0.217723;-0.930128;-0.422615;
0.036777;0.999984;-0.210042;1.000173;0.976188;0.217721;-0.930121;-0.422613;
0.039628;0.999977;-0.210044;1.000172;0.976188;0.217720;-0.930114;-0.422611;
0.042479;0.999972;-0.210046;1.000172;0.976188;0.217718;-0.930109;-0.422611;
0.045099;0.999967;-0.210048;1.000172;0.976188;0.217717;-0.930106;-0.422612;
0.045099;0.999967;-0.210048;1.000172;0.976188;0.217717;-0.930106;-0.422612;
0.045099;0.999967;-0.210048;1.000172;0.976188;0.217717;-0.930106;-0.422612;
0.045099;0.999967;-0.210048;1.000172;0.976188;0.217717;-0.930106;-0.422612;
0.045155;0.999967;-0.210048;1.000172;0.976188;0.217717;-0.930105;-0.422612;
0.045211;0.999967;-0.210049;1.000172;0.976188;0.217717;-0.930105;-0.422612;
0.045323;0.999967;-0.210049;1.000172;0.976188;0.217717;-0.930105;-0.422612;
0.045546;0.999967;-0.210049;1.000172;0.976188;0.217717;-0.930105;-0.422612;
0.045993;0.999966;-0.210049;1.000171;0.976188;0.217717;-0.930104;-0.422612;
0.046575;0.999965;-0.210050;1.000171;0.976188;0.217717;-0.930104;-0.422612;
0.046575;0.999965;-0.210050;1.000171;0.976188;0.217717;-0.930104;-0.422612;
0.046575;0.999965;-0.210050;1.000171;0.976188;0.217717;-0.930104;-0.422612;
0.046633;0.999965;-0.210050;1.000171;0.976187;0.217717;-0.930104;-0.422612;
0.046691;0.999965;-0.210050;1.000171;0.976187;0.217717;-0.930104;-0.422612;
0.046807;0.999965;-0.210050;1.000171;0.976187;0.217717;-0.930104;-0.422613;
0.047040;0.999965;-0.210050;1.000171;0.976187;0.217717;-0.930103;-0.422613;
0.047504;0.999964;-0.210051;1.000171;0.976187;0.217716;-0.930103;-0.422613;
0.048433;0.999963;-0.210052;1.000171;0.976187;0.217716;-0.930102;-0.422613;
0.050290;0.999962;-0.210053;1.000170;0.976187;0.217716;-0.930100;-0.422615;
0.054005;0.999959;-0.210058;1.000169;0.976186;0.217715;-0.930098;-0.422618;
0.061435;0.999956;-0.210067;1.000167;0.976183;0.217715;-0.930096;-0.422628;
0.068864;0.999956;-0.210076;1.000163;0.976180;0.217715;-0.930096;-0.422640;
0.076294;0.999956;-0.210087;1.000160;0.976176;0.217716;-0.930096;-0.422653;
0.083723;0.999958;-0.210099;1.000156;0.976172;0.217716;-0.930098;-0.422668;
0.091153;0.999959;-0.210111;1.000153;0.976168;0.217717;-0.930100;-0.422683;
0.106012;0.999963;-0.210134;1.000145;0.976160;0.217719;-0.930104;-0.422712;
0.120871;0.999967;-0.210157;1.000138;0.976153;0.217720;-0.930108;-0.422741;
0.135731;0.999970;-0.210178;1.000131;0.976145;0.217722;-0.930112;-0.422769;
0.150590;0.999974;-0.210199;1.000124;0.976138;0.217724;-0.930115;-0.422796;
0.165449;0.999976;-0.210219;1.000118;0.976131;0.217725;-0.930119;-0.422821;
0.180308;0.999979;-0.210238;1.000112;0.976125;0.217726;-0.930121;-0.422845;
0.195167;0.999981;-0.210256;1.000106;0.976119;0.217727;-0.930124;-0.422868;
0.210027;0.999983;-0.210273;1.000101;0.976113;0.217728;-0.930126;-0.422889;
0.224886;0.999985;-0.210289;1.000096;0.976107;0.217729;-0.930128;-0.422909;
0.239745;0.999986;-0.210304;1.000091;0.976102;0.217730;-0.930130;-0.422929;
0.254604;0.999988;-0.210319;1.000086;0.976097;0.217731;-0.930132;-0.422947;
0.284323;0.999990;-0.210345;1.000078;0.976088;0.217732;-0.930135;-0.422980;
0.314041;0.999992;-0.210370;1.000070;0.976080;0.217734;-0.930137;-0.423010;
0.343760;0.999993;-0.210392;1.000063;0.976073;0.217735;-0.930139;-0.423037;
0.373478;0.999994;-0.210411;1.000057;0.976066;0.217736;-0.930140;-0.423061;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394023;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423076;
0.394620;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423077;
0.395217;0.999995;-0.210424;1.000053;0.976062;0.217736;-0.930141;-0.423077;
0.395530;0.999995;-0.210425;1.000053;0.976062;0.217736;-0.930141;-0.423078;
0.395530;0.999995;-0.210425;1.000053;0.976062;0.217736;-0.930141;-0.423078;
0.395530;0.999995;-0.210425;1.000053;0.976062;0.217736;-0.930141;-0.423078;
0.396130;0.999995;-0.210425;1.000053;0.976062;0.217736;-0.930141;-0.423078;
0.396729;0.999995;-0.210425;1.000053;0.976062;0.217736;-0.930141;-0.423078;
0.397927;0.999995;-0.210426;1.000053;0.976062;0.217736;-0.930141;-0.423079;
0.400323;0.999995;-0.210427;1.000052;0.976061;0.217736;-0.930141;-0.423081;
0.405115;0.999995;-0.210430;1.000051;0.976060;0.217736;-0.930142;-0.423084;
0.414700;0.999995;-0.210435;1.000050;0.976058;0.217737;-0.930142;-0.423091;
0.433869;0.999996;-0.210445;1.000047;0.976055;0.217737;-0.930143;-0.423103;
0.472207;0.999996;-0.210464;1.000041;0.976049;0.217738;-0.930144;-0.423125;
0.510545;0.999996;-0.210480;1.000036;0.976044;0.217738;-0.930144;-0.423145;
0.548883;0.999997;-0.210494;1.000031;0.976039;0.217739;-0.930145;-0.423162;
0.587221;0.999997;-0.210506;1.000027;0.976035;0.217739;-0.930145;-0.423177;
0.663897;0.999997;-0.210527;1.000021;0.976028;0.217740;-0.930146;-0.423202;
0.740574;0.999998;-0.210543;1.000016;0.976023;0.217741;-0.930147;-0.423221;
0.817250;0.999998;-0.210555;1.000012;0.976019;0.217741;-0.930148;-0.423236;
0.839440;0.999998;-0.210558;1.000011;0.976018;0.217741;-0.930148;-0.423240;
0.839440;0.999998;-0.210558;1.000011;0.976018;0.217741;-0.930148;-0.423240;
0.840485;0.999998;-0.210558;1.000011;0.976018;0.217741;-0.930148;-0.423240;
0.841529;0.999998;-0.210558;1.000011;0.976018;0.217741;-0.930148;-0.423240;
0.843617;0.999998;-0.210558;1.000011;0.976018;0.217741;-0.930148;-0.423240;
0.847795;0.999998;-0.210559;1.000011;0.976018;0.217741;-0.930148;-0.423241;
0.856149;0.999998;-0.210560;1.000011;0.976018;0.217741;-0.930148;-0.423242;
0.872857;0.999998;-0.210562;1.000010;0.976017;0.217741;-0.930148;-0.423244;
0.906274;0.999998;-0.210565;1.000009;0.976016;0.217742;-0.930148;-0.423249;
0.973108;0.999999;-0.210571;1.000007;0.976014;0.217742;-0.930149;-0.423256;
1.106775;0.999999;-0.210580;1.000004;0.976011;0.217742;-0.930149;-0.423267;
1.374110;0.999999;-0.210590;1.000001;0.976008;0.217743;-0.930150;-0.423279;
1.641445;1.000000;-0.210594;1.000000;0.976006;0.217743;-0.930150;-0.423283;
2.000000;1.000000;-0.210596;0.999999;0.976006;0.217743;-0.930151;-0.423286;
2.000000;1.000000;-0.210596;0.999999;0.976006;0.217743;-0.930151;-0.423286;
2.000906;0.999999;-0.210596;0.999999;0.976006;0.217743;-0.930150;-0.423286;
2.001060;0.999999;-0.210596;0.999999;0.976006;0.217743;-0.930150;-0.423286;
2.001060;0.999999;-0.210596;0.999999;0.976006;0.217743;-0.930150;-0.423286;
2.001462;0.999998;-0.210596;0.999999;0.976006;0.217743;-0.930149;-0.423286;
2.001864;0.999997;-0.210596;0.999999;0.976006;0.217742;-0.930148;-0.423286;
2.002669;0.999995;-0.210597;0.999999;0.976006;0.217742;-0.930146;-0.423285;
2.003474;0.999990;-0.210598;0.999999;0.976006;0.217741;-0.930142;-0.423284;
2.005083;0.999976;-0.210601;0.999999;0.976007;0.217737;-0.930129;-0.423280;
2.006692;0.999951;-0.210605;0.999999;0.976008;0.217731;-0.930106;-0.423274;
2.009910;0.999861;-0.210623;0.999999;0.976013;0.217708;-0.930024;-0.423249;
2.013128;0.999711;-0.210646;1.000000;0.976022;0.217670;-0.929887;-0.423205;
2.016346;0.999491;-0.210680;1.000002;0.976037;0.217614;-0.929687;-0.423136;
2.019565;0.999197;-0.210723;1.000006;0.976058;0.217540;-0.929420;-0.423040;
2.022783;0.998826;-0.210773;1.000012;0.976085;0.217446;-0.929084;-0.422914;
2.026001;0.998377;-0.210829;1.000022;0.976120;0.217332;-0.928675;-0.422756;
2.029219;0.997850;-0.210888;1.000034;0.976163;0.217198;-0.928196;-0.422563;
2.032438;0.997244;-0.210950;1.000050;0.976213;0.217044;-0.927645;-0.422336;
2.035656;0.996562;-0.211015;1.000070;0.976272;0.216870;-0.927024;-0.422073;
2.042092;0.994974;-0.211146;1.000121;0.976415;0.216465;-0.925577;-0.421440;
2.048529;0.993095;-0.211283;1.000189;0.976590;0.215985;-0.923866;-0.420668;
2.054965;0.990941;-0.211418;1.000272;0.976797;0.215434;-0.921904;-0.419761;
2.061402;0.988525;-0.211549;1.000370;0.977033;0.214816;-0.919702;-0.418726;
2.067838;0.985862;-0.211678;1.000483;0.977298;0.214134;-0.917273;-0.417570;
2.080711;0.979868;-0.211922;1.000745;0.977903;0.212596;-0.911802;-0.414936;
2.093584;0.973028;-0.212201;1.001052;0.978596;0.210846;-0.905573;-0.411923;
2.106457;0.965460;-0.212462;1.001394;0.979361;0.208906;-0.898670;-0.408591;
2.119330;0.957248;-0.212722;1.001763;0.980185;0.206799;-0.891171;-0.405001;
2.132202;0.948462;-0.212997;1.002150;0.981053;0.204545;-0.883146;-0.401207;
2.145075;0.939172;-0.213296;1.002549;0.981954;0.202163;-0.874659;-0.397259;
2.157948;0.929439;-0.213626;1.002954;0.982878;0.199668;-0.865766;-0.393198;
2.170821;0.919317;-0.213989;1.003359;0.983814;0.197075;-0.856516;-0.389062;
2.183694;0.908853;-0.214391;1.003761;0.984756;0.194396;-0.846953;-0.384883;
2.196567;0.898099;-0.214812;1.004155;0.985698;0.191642;-0.837115;-0.380685;
2.209440;0.887071;-0.215298;1.004539;0.986633;0.188823;-0.827035;-0.376494;
2.222313;0.875815;-0.215823;1.004910;0.987557;0.185947;-0.816744;-0.372329;
2.235185;0.864355;-0.216393;1.005267;0.988466;0.183021;-0.806266;-0.368204;
2.248058;0.852720;-0.217004;1.005607;0.989357;0.180052;-0.795625;-0.364133;
2.273804;0.829025;-0.218343;1.006235;0.991075;0.174011;-0.773950;-0.356198;
2.296975;0.807283;-0.219679;1.006738;0.992541;0.168474;-0.754055;-0.349323;
2.320147;0.785230;-0.221127;1.007180;0.993925;0.162864;-0.733869;-0.342731;
2.343318;0.762932;-0.222678;1.007560;0.995222;0.157198;-0.713453;-0.336440;
2.366489;0.740441;-0.224322;1.007881;0.996431;0.151488;-0.692853;-0.330460;
2.379489;0.727757;-0.225277;1.008035;0.997071;0.148270;-0.681232;-0.327242;
2.379489;0.727757;-0.225277;1.008035;0.997071;0.148270;-0.681232;-0.327242;
2.379490;0.727756;-0.225277;1.008035;0.997071;0.148270;-0.681231;-0.327242;
2.379492;0.727754;-0.225277;1.008035;0.997071;0.148269;-0.681230;-0.327241;
2.379495;0.727751;-0.225278;1.008035;0.997071;0.148269;-0.681227;-0.327241;
2.379501;0.727746;-0.225278;1.008035;0.997072;0.148267;-0.681222;-0.327239;
2.379512;0.727735;-0.225279;1.008035;0.997072;0.148264;-0.681211;-0.327236;
2.379535;0.727712;-0.225281;1.008036;0.997073;0.148259;-0.681191;-0.327231;
2.379582;0.727667;-0.225284;1.008036;0.997076;0.148247;-0.681149;-0.327219;
2.379674;0.727576;-0.225291;1.008037;0.997080;0.148224;-0.681066;-0.327197;
2.379767;0.727486;-0.225298;1.008038;0.997085;0.148201;-0.680983;-0.327174;
2.379859;0.727395;-0.225305;1.008039;0.997089;0.148178;-0.680900;-0.327152;
2.379952;0.727305;-0.225312;1.008040;0.997093;0.148155;-0.680817;-0.327129;
2.380044;0.727214;-0.225319;1.008041;0.997098;0.148132;-0.680734;-0.327107;
2.380137;0.727123;-0.225326;1.008042;0.997102;0.148109;-0.680651;-0.327084;
2.380229;0.727033;-0.225332;1.008043;0.997107;0.148087;-0.680569;-0.327062;
2.380322;0.726942;-0.225339;1.008044;0.997111;0.148064;-0.680486;-0.327039;
2.380415;0.726852;-0.225346;1.008045;0.997116;0.148041;-0.680403;-0.327017;
2.380472;0.726796;-0.225351;1.008046;0.997118;0.148026;-0.680351;-0.327003;
2.380472;0.726796;-0.225351;1.008046;0.997118;0.148026;-0.680351;-0.327003;
2.380472;0.726796;-0.225351;1.008046;0.997118;0.148026;-0.680351;-0.327003;
2.380474;0.726794;-0.225351;1.008046;0.997119;0.148026;-0.680349;-0.327002;
2.380476;0.726792;-0.225351;1.008046;0.997119;0.148025;-0.680347;-0.327002;
2.380481;0.726787;-0.225351;1.008046;0.997119;0.148024;-0.680343;-0.327001;
2.380489;0.726779;-0.225352;1.008046;0.997119;0.148022;-0.680336;-0.326999;
2.380497;0.726771;-0.225352;1.008046;0.997120;0.148020;-0.680328;-0.326997;
2.380497;0.726771;-0.225352;1.008046;0.997120;0.148020;-0.680328;-0.326997;
2.380497;0.726771;-0.225352;1.008046;0.997120;0.148020;-0.680328;-0.326997;
2.380500;0.726769;-0.225353;1.008046;0.997120;0.148019;-0.680326;-0.326996;
2.380502;0.726766;-0.225353;1.008046;0.997120;0.148019;-0.680324;-0.326995;
2.380506;0.726762;-0.225353;1.008046;0.997120;0.148018;-0.680320;-0.326994;
2.380515;0.726753;-0.225354;1.008047;0.997121;0.148016;-0.680312;-0.326992;
2.380533;0.726736;-0.225355;1.008047;0.997121;0.148011;-0.680296;-0.326988;
2.380569;0.726701;-0.225358;1.008047;0.997123;0.148002;-0.680265;-0.326979;
2.380640;0.726632;-0.225363;1.008048;0.997126;0.147985;-0.680201;-0.326962;
2.380782;0.726493;-0.225374;1.008050;0.997133;0.147950;-0.680073;-0.326927;
2.380924;0.726354;-0.225384;1.008051;0.997140;0.147914;-0.679946;-0.326893;
2.381066;0.726215;-0.225395;1.008053;0.997147;0.147879;-0.679819;-0.326858;
2.381208;0.726075;-0.225406;1.008054;0.997154;0.147844;-0.679691;-0.326824;
2.381350;0.725936;-0.225416;1.008056;0.997161;0.147808;-0.679564;-0.326789;
2.381492;0.725797;-0.225427;1.008057;0.997167;0.147773;-0.679436;-0.326755;
2.381635;0.725658;-0.225438;1.008059;0.997174;0.147738;-0.679309;-0.326720;
2.381777;0.725519;-0.225448;1.008060;0.997181;0.147703;-0.679181;-0.326686;
2.381919;0.725380;-0.225459;1.008062;0.997188;0.147667;-0.679054;-0.326652;
2.382061;0.725241;-0.225470;1.008064;0.997194;0.147632;-0.678926;-0.326617;
2.382203;0.725102;-0.225480;1.008065;0.997201;0.147597;-0.678799;-0.326583;
2.382345;0.724963;-0.225491;1.008067;0.997208;0.147561;-0.678672;-0.326548;
2.382488;0.724824;-0.225501;1.008068;0.997215;0.147526;-0.678544;-0.326514;
2.382772;0.724545;-0.225523;1.008071;0.997228;0.147456;-0.678289;-0.326445;
2.383056;0.724267;-0.225544;1.008074;0.997242;0.147385;-0.678034;-0.326376;
2.383340;0.723989;-0.225566;1.008077;0.997255;0.147314;-0.677779;-0.326308;
2.383625;0.723710;-0.225587;1.008080;0.997269;0.147244;-0.677524;-0.326239;
2.383909;0.723432;-0.225608;1.008083;0.997282;0.147173;-0.677269;-0.326171;
2.384193;0.723154;-0.225630;1.008086;0.997296;0.147103;-0.677014;-0.326102;
2.384478;0.722875;-0.225651;1.008089;0.997309;0.147032;-0.676759;-0.326034;
2.384762;0.722597;-0.225672;1.008092;0.997323;0.146962;-0.676504;-0.325965;
2.385046;0.722319;-0.225694;1.008095;0.997336;0.146891;-0.676249;-0.325897;
2.385615;0.721762;-0.225737;1.008101;0.997363;0.146750;-0.675738;-0.325760;
2.386183;0.721205;-0.225780;1.008107;0.997390;0.146609;-0.675228;-0.325624;
2.386752;0.720648;-0.225823;1.008113;0.997417;0.146467;-0.674718;-0.325488;
2.387321;0.720091;-0.225866;1.008119;0.997443;0.146326;-0.674207;-0.325351;
2.387889;0.719534;-0.225909;1.008125;0.997470;0.146185;-0.673697;-0.325216;
2.389026;0.718419;-0.225995;1.008137;0.997523;0.145902;-0.672675;-0.324944;
2.390164;0.717304;-0.226081;1.008148;0.997576;0.145620;-0.671654;-0.324674;
2.391301;0.716189;-0.226168;1.008159;0.997628;0.145337;-0.670632;-0.324404;
2.392438;0.715074;-0.226254;1.008171;0.997681;0.145054;-0.669610;-0.324136;
2.393575;0.713958;-0.226341;1.008182;0.997733;0.144771;-0.668587;-0.323867;
2.394712;0.712842;-0.226428;1.008192;0.997785;0.144488;-0.667565;-0.323600;
2.395850;0.711726;-0.226515;1.008203;0.997837;0.144205;-0.666542;-0.323333;
2.396987;0.710610;-0.226602;1.008214;0.997889;0.143922;-0.665519;-0.323068;
2.398124;0.709493;-0.226690;1.008224;0.997940;0.143639;-0.664495;-0.322802;
2.399261;0.708377;-0.226777;1.008235;0.997991;0.143356;-0.663471;-0.322538;
2.400398;0.707259;-0.226865;1.008245;0.998042;0.143073;-0.662448;-0.322274;
2.401536;0.706142;-0.226953;1.008255;0.998093;0.142790;-0.661423;-0.322012;
2.402673;0.705025;-0.227041;1.008265;0.998143;0.142507;-0.660399;-0.321750;
2.403810;0.703907;-0.227129;1.008275;0.998194;0.142224;-0.659374;-0.321488;
2.404947;0.702789;-0.227217;1.008285;0.998244;0.141940;-0.658350;-0.321228;
2.406084;0.701670;-0.227306;1.008294;0.998294;0.141657;-0.657325;-0.320968;
2.407221;0.700552;-0.227394;1.008304;0.998344;0.141373;-0.656299;-0.320709;
2.408359;0.699433;-0.227483;1.008313;0.998393;0.141090;-0.655274;-0.320450;
2.409496;0.698314;-0.227572;1.008322;0.998442;0.140806;-0.654248;-0.320193;
2.410633;0.697195;-0.227660;1.008331;0.998492;0.140523;-0.653222;-0.319936;
2.411770;0.696076;-0.227750;1.008340;0.998540;0.140239;-0.652196;-0.319680;
2.412907;0.694956;-0.227839;1.008349;0.998589;0.139956;-0.651169;-0.319424;
2.414045;0.693836;-0.227928;1.008358;0.998638;0.139672;-0.650143;-0.319170;
2.415182;0.692716;-0.228017;1.008366;0.998686;0.139388;-0.649116;-0.318916;
2.416319;0.691596;-0.228107;1.008375;0.998734;0.139104;-0.648089;-0.318663;
2.417456;0.690475;-0.228197;1.008383;0.998782;0.138821;-0.647062;-0.318410;
2.418593;0.689355;-0.228287;1.008391;0.998830;0.138537;-0.646034;-0.318158;
2.419731;0.688234;-0.228376;1.008399;0.998877;0.138253;-0.645007;-0.317908;
2.420868;0.687113;-0.228467;1.008407;0.998924;0.137969;-0.643979;-0.317657;
2.422005;0.685992;-0.228557;1.008415;0.998971;0.137685;-0.642951;-0.317408;
2.423142;0.684870;-0.228647;1.008423;0.999018;0.137401;-0.641922;-0.317159;
2.424279;0.683748;-0.228737;1.008430;0.999065;0.137117;-0.640894;-0.316911;
2.426554;0.681505;-0.228918;1.008445;0.999158;0.136549;-0.638836;-0.316417;
2.428601;0.679485;-0.229082;1.008458;0.999240;0.136037;-0.636984;-0.315975;
2.430648;0.677464;-0.229246;1.008470;0.999322;0.135526;-0.635131;-0.315536;
2.432695;0.675443;-0.229410;1.008482;0.999404;0.135014;-0.633278;-0.315099;
2.434742;0.673421;-0.229574;1.008494;0.999485;0.134502;-0.631423;-0.314664;
2.436788;0.671399;-0.229739;1.008505;0.999565;0.133990;-0.629569;-0.314232;
2.438835;0.669376;-0.229904;1.008516;0.999644;0.133478;-0.627713;-0.313801;
2.440882;0.667352;-0.230069;1.008527;0.999723;0.132966;-0.625858;-0.313374;
2.442929;0.665328;-0.230235;1.008537;0.999801;0.132454;-0.624001;-0.312948;
2.444976;0.663304;-0.230401;1.008546;0.999879;0.131941;-0.622145;-0.312525;
2.447023;0.661279;-0.230567;1.008556;0.999956;0.131429;-0.620287;-0.312104;
2.451117;0.657228;-0.230900;1.008573;1.000107;0.130404;-0.616571;-0.311270;
2.455211;0.653175;-0.231235;1.008589;1.000257;0.129378;-0.612853;-0.310445;
2.459305;0.649120;-0.231570;1.008604;1.000404;0.128352;-0.609133;-0.309628;
2.463399;0.645063;-0.231906;1.008617;1.000548;0.127326;-0.605411;-0.308821;
2.467493;0.641005;-0.232243;1.008628;1.000690;0.126300;-0.601687;-0.308023;
2.471587;0.636945;-0.232581;1.008639;1.000829;0.125273;-0.597962;-0.307234;
2.479774;0.628822;-0.233258;1.008655;1.001100;0.123219;-0.590506;-0.305683;
2.487962;0.620692;-0.233939;1.008665;1.001362;0.121163;-0.583044;-0.304168;
2.496150;0.612558;-0.234621;1.008670;1.001613;0.119107;-0.575577;-0.302688;
2.499000;0.609726;-0.234858;1.008671;1.001699;0.118392;-0.572977;-0.302181;
2.499000;0.609726;-0.234858;1.008671;1.001699;0.118392;-0.572977;-0.302181;
2.499162;0.609565;-0.234872;1.008671;1.001704;0.118351;-0.572829;-0.302152;
2.499324;0.609404;-0.234885;1.008671;1.001708;0.118310;-0.572681;-0.302123;
2.499648;0.609082;-0.234912;1.008671;1.001718;0.118229;-0.572385;-0.302066;
2.500296;0.608438;-0.234966;1.008671;1.001737;0.118066;-0.571794;-0.301951;
2.501591;0.607149;-0.235075;1.008671;1.001775;0.117741;-0.570611;-0.301723;
2.502887;0.605861;-0.235183;1.008671;1.001813;0.117415;-0.569428;-0.301496;
2.504183;0.604573;-0.235291;1.008670;1.001851;0.117089;-0.568245;-0.301269;
2.506775;0.601995;-0.235508;1.008669;1.001926;0.116438;-0.565879;-0.300818;
2.511959;0.596839;-0.235942;1.008665;1.002073;0.115136;-0.561144;-0.299928;
2.522326;0.586521;-0.236810;1.008652;1.002355;0.112529;-0.551668;-0.298187;
2.532694;0.576199;-0.237677;1.008630;1.002623;0.109922;-0.542185;-0.296498;
2.553429;0.555536;-0.239406;1.008566;1.003117;0.104705;-0.523198;-0.293274;
2.574164;0.534860;-0.241119;1.008475;1.003556;0.099487;-0.504190;-0.290249;
