time;Generator1_generator_UPu;Generator1_generator_UStatorPu;Generator1_generator_UStatorRefPu;Generator1_generator_PGenPu;Generator1_generator_QGenPu;Generator1_generator_QMaxPu;Generator1_generator_QMinPu;Generator1_reactivePowerControlLoop_level;Generator1_reactivePowerControlLoop_QStatorPu;Generator1_reactivePowerControlLoop_UStatorRefPu;Generator2_generator_UPu;Generator2_generator_UStatorPu;Generator2_generator_UStatorRefPu;Generator2_generator_PGenPu;Generator2_generator_QGenPu;Generator2_generator_QMaxPu;Generator2_generator_QMinPu;Generator2_reactivePowerControlLoop_level;Generator2_reactivePowerControlLoop_QStatorPu;Generator2_reactivePowerControlLoop_UStatorRefPu;SVC_UpPu;SVC_UpRefPu;SVC_level;
924.999986;1.042066;1.074561;0.905183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.905183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
934.999986;1.042066;1.074561;0.903183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.903183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
944.999986;1.042066;1.074561;0.901183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.901183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
954.999986;1.042066;1.074561;0.899183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.899183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
964.999986;1.042066;1.074561;0.897183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.897183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
974.999986;1.042066;1.074561;0.895183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.895183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
984.999986;1.042066;1.074561;0.893183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.893183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
994.999986;1.042066;1.074561;0.891183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.891183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1004.999986;1.042066;1.074561;0.889183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.889183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1014.999986;1.042066;1.074561;0.887183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.887183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1024.999986;1.042066;1.074561;0.885183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.885183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1034.999986;1.042066;1.074561;0.883183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.883183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1044.999986;1.042066;1.074561;0.881183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.881183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1054.999986;1.042066;1.074561;0.879183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.879183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1064.999986;1.042066;1.074561;0.877183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.877183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1074.999986;1.042066;1.074561;0.875183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.875183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1084.999986;1.042066;1.074561;0.873183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.873183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1094.999986;1.042066;1.074561;0.871183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.871183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1104.999986;1.042066;1.074561;0.869183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.869183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1114.999986;1.042066;1.074561;0.867183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.867183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1124.999986;1.042066;1.074561;0.865183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.865183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1134.999986;1.042066;1.074561;0.863183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.863183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1144.999986;1.042066;1.074561;0.861183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.861183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1154.999986;1.042066;1.074561;0.859183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.859183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1164.999986;1.042066;1.074561;0.857183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.857183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1174.999986;1.042066;1.074561;0.855183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.855183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1184.999986;1.042066;1.074561;0.853183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.853183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1194.999986;1.042066;1.074561;0.851183;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.851183;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1200.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1201.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1203.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1207.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1215.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1225.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1235.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1245.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1255.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1265.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1275.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1285.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1295.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1305.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1315.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1325.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1335.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1345.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1355.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1365.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1375.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1385.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1395.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1405.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1415.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1425.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1435.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1445.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1455.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1465.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1475.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1485.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1495.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1505.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1515.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1525.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1535.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1545.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1555.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1565.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1575.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1585.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1595.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1605.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1615.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1625.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1635.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1645.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1655.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1665.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1675.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1685.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1695.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1705.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1715.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1725.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1735.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1745.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1755.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1765.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1775.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1785.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1795.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1805.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1815.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1825.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1835.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1845.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1855.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1865.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1875.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1885.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1895.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1905.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1915.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1925.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1935.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1945.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1955.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1965.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1975.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
