time;WPP4B_WPP_wPPControl_measurements_PGenNomPu;WPP4B_WPP_wPPControl_measurements_QGenNomPu;WPP4B_WPP_wPPControl_measurements_UPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
20.318393;0.800702;-0.213193;1.008947;0.677635;-0.747519;-0.689556;0.446055;
20.318712;0.801015;-0.213192;1.008935;0.676940;-0.748133;-0.689360;0.446925;
20.319350;0.801640;-0.213188;1.008911;0.675547;-0.749359;-0.688965;0.448666;
20.319669;0.801952;-0.213186;1.008900;0.674849;-0.749971;-0.688766;0.449536;
20.320307;0.802577;-0.213182;1.008876;0.673453;-0.751193;-0.688366;0.451276;
20.320626;0.802890;-0.213180;1.008864;0.672754;-0.751803;-0.688164;0.452146;
20.321264;0.803514;-0.213177;1.008840;0.671355;-0.753021;-0.687757;0.453886;
20.321583;0.803827;-0.213175;1.008828;0.670654;-0.753629;-0.687552;0.454756;
20.322220;0.804451;-0.213171;1.008804;0.669251;-0.754843;-0.687139;0.456496;
20.323496;0.805700;-0.213164;1.008756;0.666438;-0.757264;-0.686300;0.459977;
20.324134;0.806325;-0.213161;1.008732;0.665029;-0.758470;-0.685875;0.461717;
20.325410;0.807574;-0.213154;1.008684;0.662203;-0.760874;-0.685013;0.465197;
20.326048;0.808198;-0.213151;1.008659;0.660787;-0.762073;-0.684575;0.466937;
20.326367;0.808510;-0.213149;1.008647;0.660078;-0.762671;-0.684355;0.467807;
20.327005;0.809134;-0.213146;1.008623;0.658658;-0.763865;-0.683912;0.469547;
20.327323;0.809446;-0.213144;1.008611;0.657948;-0.764461;-0.683688;0.470416;
20.327961;0.810070;-0.213141;1.008586;0.656525;-0.765651;-0.683239;0.472156;
20.328280;0.810382;-0.213139;1.008574;0.655813;-0.766245;-0.683013;0.473026;
20.328918;0.811006;-0.213136;1.008550;0.654386;-0.767432;-0.682557;0.474766;
20.329237;0.811318;-0.213134;1.008538;0.653673;-0.768024;-0.682328;0.475635;
20.329875;0.811942;-0.213131;1.008513;0.652243;-0.769206;-0.681866;0.477375;
20.331151;0.813190;-0.213124;1.008464;0.649378;-0.771562;-0.680930;0.480853;
20.331789;0.813813;-0.213121;1.008440;0.647943;-0.772736;-0.680457;0.482592;
20.333064;0.815061;-0.213115;1.008390;0.645065;-0.775076;-0.679497;0.486070;
20.333702;0.815684;-0.213112;1.008366;0.643623;-0.776242;-0.679011;0.487809;
20.334021;0.815996;-0.213110;1.008353;0.642901;-0.776824;-0.678766;0.488678;
20.334659;0.816619;-0.213107;1.008329;0.641455;-0.777986;-0.678274;0.490416;
20.334978;0.816931;-0.213106;1.008316;0.640732;-0.778566;-0.678026;0.491285;
20.335616;0.817554;-0.213103;1.008292;0.639283;-0.779724;-0.677528;0.493023;
20.335935;0.817866;-0.213101;1.008279;0.638558;-0.780301;-0.677277;0.493892;
20.336573;0.818489;-0.213098;1.008254;0.637107;-0.781455;-0.676773;0.495630;
20.336892;0.818801;-0.213097;1.008242;0.636380;-0.782031;-0.676519;0.496499;
20.337530;0.819424;-0.213094;1.008217;0.634925;-0.783180;-0.676009;0.498236;
20.337848;0.819735;-0.213092;1.008205;0.634197;-0.783754;-0.675752;0.499105;
20.338486;0.820358;-0.213090;1.008180;0.632739;-0.784900;-0.675235;0.500842;
20.339762;0.821604;-0.213084;1.008129;0.629817;-0.787182;-0.674190;0.504315;
20.340400;0.822227;-0.213081;1.008104;0.628352;-0.788320;-0.673661;0.506052;
20.341676;0.823472;-0.213075;1.008054;0.625418;-0.790586;-0.672591;0.509524;
20.342314;0.824095;-0.213073;1.008029;0.623947;-0.791715;-0.672050;0.511259;
20.342633;0.824406;-0.213071;1.008016;0.623211;-0.792278;-0.671778;0.512127;
20.343270;0.825029;-0.213069;1.007991;0.621738;-0.793403;-0.671230;0.513862;
20.343589;0.825340;-0.213067;1.007978;0.621000;-0.793964;-0.670955;0.514729;
20.344227;0.825963;-0.213064;1.007953;0.619524;-0.795085;-0.670402;0.516464;
20.344546;0.826274;-0.213063;1.007940;0.618785;-0.795644;-0.670124;0.517331;
20.345184;0.826896;-0.213060;1.007915;0.617305;-0.796760;-0.669564;0.519065;
20.345503;0.827207;-0.213059;1.007902;0.616565;-0.797318;-0.669283;0.519932;
20.346141;0.827829;-0.213057;1.007877;0.615082;-0.798430;-0.668717;0.521666;
20.346460;0.828141;-0.213055;1.007864;0.614340;-0.798985;-0.668433;0.522533;
20.347098;0.828763;-0.213053;1.007839;0.612854;-0.800093;-0.667861;0.524266;
20.347417;0.829074;-0.213051;1.007826;0.612110;-0.800646;-0.667574;0.525132;
20.348055;0.829696;-0.213049;1.007800;0.610622;-0.801750;-0.666996;0.526865;
20.348374;0.830007;-0.213047;1.007788;0.609877;-0.802301;-0.666705;0.527731;
20.349011;0.830629;-0.213045;1.007762;0.608385;-0.803400;-0.666121;0.529463;
20.349330;0.830940;-0.213044;1.007749;0.607638;-0.803949;-0.665828;0.530329;
20.349968;0.831562;-0.213041;1.007724;0.606144;-0.805045;-0.665238;0.532060;
20.350287;0.831873;-0.213040;1.007711;0.605395;-0.805591;-0.664941;0.532926;
20.350925;0.832494;-0.213037;1.007685;0.603898;-0.806683;-0.664345;0.534657;
20.351244;0.832805;-0.213036;1.007672;0.603148;-0.807227;-0.664045;0.535522;
20.351882;0.833427;-0.213034;1.007646;0.601647;-0.808314;-0.663442;0.537252;
20.352201;0.833738;-0.213032;1.007634;0.600896;-0.808857;-0.663140;0.538117;
20.352839;0.834359;-0.213030;1.007608;0.599393;-0.809939;-0.662531;0.539846;
20.353158;0.834670;-0.213029;1.007595;0.598640;-0.810480;-0.662225;0.540711;
20.353796;0.835291;-0.213026;1.007569;0.597133;-0.811558;-0.661611;0.542440;
20.354114;0.835602;-0.213025;1.007556;0.596379;-0.812096;-0.661302;0.543304;
20.354752;0.836223;-0.213023;1.007530;0.594870;-0.813171;-0.660681;0.545032;
20.355071;0.836534;-0.213022;1.007517;0.594114;-0.813707;-0.660369;0.545896;
20.355709;0.837155;-0.213019;1.007491;0.592602;-0.814777;-0.659742;0.547624;
20.356028;0.837466;-0.213018;1.007478;0.591845;-0.815311;-0.659427;0.548487;
20.356666;0.838087;-0.213016;1.007452;0.590330;-0.816377;-0.658794;0.550214;
20.356985;0.838398;-0.213015;1.007439;0.589571;-0.816908;-0.658475;0.551077;
20.357623;0.839019;-0.213013;1.007413;0.588053;-0.817970;-0.657836;0.552803;
20.357942;0.839329;-0.213011;1.007400;0.587293;-0.818499;-0.657515;0.553666;
20.358580;0.839950;-0.213009;1.007374;0.585772;-0.819557;-0.656870;0.555391;
20.358899;0.840261;-0.213008;1.007361;0.585010;-0.820084;-0.656545;0.556254;
20.359536;0.840882;-0.213006;1.007334;0.583486;-0.821137;-0.655894;0.557978;
20.359855;0.841192;-0.213005;1.007321;0.582724;-0.821662;-0.655566;0.558840;
20.360493;0.841813;-0.213003;1.007295;0.581197;-0.822711;-0.654909;0.560564;
20.360812;0.842123;-0.213001;1.007282;0.580433;-0.823234;-0.654578;0.561426;
20.361450;0.842744;-0.212999;1.007255;0.578903;-0.824279;-0.653914;0.563148;
20.361769;0.843054;-0.212998;1.007242;0.578137;-0.824800;-0.653581;0.564010;
20.362407;0.843675;-0.212996;1.007216;0.576605;-0.825840;-0.652911;0.565732;
20.362726;0.843985;-0.212995;1.007203;0.575838;-0.826358;-0.652574;0.566592;
20.363364;0.844606;-0.212993;1.007176;0.574302;-0.827394;-0.651898;0.568313;
20.363683;0.844916;-0.212992;1.007163;0.573534;-0.827911;-0.651558;0.569174;
20.364321;0.845536;-0.212990;1.007137;0.571996;-0.828942;-0.650876;0.570894;
20.364639;0.845846;-0.212989;1.007123;0.571226;-0.829457;-0.650533;0.571754;
20.365277;0.846467;-0.212987;1.007097;0.569685;-0.830484;-0.649845;0.573473;
20.365596;0.846777;-0.212986;1.007083;0.568914;-0.830996;-0.649499;0.574333;
20.366234;0.847397;-0.212984;1.007057;0.567370;-0.832019;-0.648804;0.576051;
20.366553;0.847707;-0.212982;1.007044;0.566597;-0.832529;-0.648455;0.576910;
20.367191;0.848327;-0.212980;1.007017;0.565050;-0.833547;-0.647755;0.578627;
20.367510;0.848637;-0.212979;1.007004;0.564276;-0.834055;-0.647403;0.579486;
20.368148;0.849257;-0.212977;1.006977;0.562727;-0.835069;-0.646696;0.581202;
20.368467;0.849567;-0.212976;1.006964;0.561952;-0.835575;-0.646341;0.582060;
20.369105;0.850187;-0.212974;1.006937;0.560400;-0.836585;-0.645628;0.583776;
20.369424;0.850497;-0.212974;1.006923;0.559623;-0.837088;-0.645269;0.584633;
20.370061;0.851117;-0.212972;1.006897;0.558068;-0.838094;-0.644550;0.586348;
20.370380;0.851427;-0.212971;1.006883;0.557290;-0.838595;-0.644189;0.587204;
20.371018;0.852046;-0.212969;1.006856;0.555732;-0.839596;-0.643464;0.588918;
20.371337;0.852356;-0.212968;1.006843;0.554953;-0.840095;-0.643099;0.589774;
20.371975;0.852976;-0.212966;1.006816;0.553393;-0.841092;-0.642368;0.591487;
20.372294;0.853286;-0.212965;1.006802;0.552612;-0.841589;-0.642000;0.592343;
20.372932;0.853905;-0.212963;1.006775;0.551049;-0.842581;-0.641263;0.594054;
20.373251;0.854215;-0.212962;1.006762;0.550267;-0.843076;-0.640892;0.594909;
20.373889;0.854834;-0.212960;1.006735;0.548701;-0.844063;-0.640148;0.596619;
20.374208;0.855144;-0.212959;1.006721;0.547917;-0.844556;-0.639775;0.597474;
20.374846;0.855763;-0.212957;1.006694;0.546349;-0.845539;-0.639025;0.599183;
20.375165;0.856073;-0.212956;1.006681;0.545564;-0.846029;-0.638648;0.600037;
20.375802;0.856692;-0.212955;1.006654;0.543993;-0.847008;-0.637892;0.601745;
20.376121;0.857002;-0.212954;1.006640;0.543207;-0.847496;-0.637513;0.602599;
20.376759;0.857621;-0.212952;1.006613;0.541633;-0.848471;-0.636750;0.604306;
20.377078;0.857930;-0.212951;1.006599;0.540846;-0.848957;-0.636368;0.605159;
20.377716;0.858549;-0.212949;1.006572;0.539269;-0.849927;-0.635599;0.606864;
20.378035;0.858859;-0.212948;1.006558;0.538481;-0.850411;-0.635213;0.607717;
20.378673;0.859478;-0.212947;1.006531;0.536902;-0.851376;-0.634439;0.609421;
20.378992;0.859787;-0.212946;1.006517;0.536111;-0.851858;-0.634050;0.610273;
20.379630;0.860406;-0.212944;1.006490;0.534530;-0.852819;-0.633269;0.611976;
20.379949;0.860715;-0.212943;1.006476;0.533738;-0.853298;-0.632877;0.612828;
20.380587;0.861334;-0.212941;1.006449;0.532154;-0.854255;-0.632090;0.614530;
20.380905;0.861644;-0.212941;1.006435;0.531362;-0.854732;-0.631695;0.615380;
20.381543;0.862262;-0.212939;1.006408;0.529775;-0.855684;-0.630902;0.617081;
20.381862;0.862571;-0.212938;1.006394;0.528981;-0.856159;-0.630504;0.617931;
20.382500;0.863190;-0.212936;1.006366;0.527391;-0.857106;-0.629705;0.619630;
20.382819;0.863499;-0.212936;1.006353;0.526596;-0.857579;-0.629304;0.620480;
20.383457;0.864118;-0.212934;1.006325;0.525004;-0.858522;-0.628498;0.622178;
20.383776;0.864427;-0.212933;1.006311;0.524208;-0.858993;-0.628094;0.623026;
20.384414;0.865045;-0.212931;1.006284;0.522613;-0.859931;-0.627283;0.624723;
20.384733;0.865354;-0.212931;1.006270;0.521815;-0.860400;-0.626875;0.625571;
20.385371;0.865972;-0.212929;1.006242;0.520218;-0.861334;-0.626058;0.627266;
20.385690;0.866282;-0.212928;1.006228;0.519419;-0.861800;-0.625647;0.628114;
20.386327;0.866900;-0.212927;1.006200;0.517820;-0.862729;-0.624823;0.629808;
20.386646;0.867209;-0.212926;1.006187;0.517019;-0.863193;-0.624410;0.630654;
20.387284;0.867827;-0.212924;1.006159;0.515417;-0.864118;-0.623580;0.632347;
20.387603;0.868136;-0.212923;1.006145;0.514616;-0.864580;-0.623164;0.633193;
20.388241;0.868754;-0.212922;1.006117;0.513011;-0.865500;-0.622327;0.634884;
20.388560;0.869063;-0.212921;1.006103;0.512208;-0.865960;-0.621908;0.635730;
20.389198;0.869680;-0.212919;1.006075;0.510601;-0.866876;-0.621066;0.637419;
20.389517;0.869989;-0.212919;1.006061;0.509797;-0.867333;-0.620643;0.638264;
20.390155;0.870607;-0.212917;1.006033;0.508188;-0.868244;-0.619795;0.639952;
20.390474;0.870916;-0.212916;1.006019;0.507383;-0.868699;-0.619369;0.640796;
20.391112;0.871533;-0.212915;1.005991;0.505771;-0.869606;-0.618514;0.642483;
20.391431;0.871842;-0.212914;1.005977;0.504964;-0.870058;-0.618086;0.643326;
20.392068;0.872460;-0.212913;1.005949;0.503350;-0.870961;-0.617225;0.645011;
20.392387;0.872769;-0.212912;1.005935;0.502542;-0.871411;-0.616793;0.645854;
20.393025;0.873386;-0.212910;1.005907;0.500925;-0.872309;-0.615926;0.647538;
20.393344;0.873695;-0.212910;1.005893;0.500116;-0.872757;-0.615491;0.648379;
20.393982;0.874312;-0.212908;1.005865;0.498497;-0.873650;-0.614619;0.650062;
20.394301;0.874621;-0.212907;1.005851;0.497687;-0.874096;-0.614181;0.650902;
20.394939;0.875238;-0.212906;1.005823;0.496065;-0.874985;-0.613302;0.652583;
20.395258;0.875546;-0.212905;1.005808;0.495254;-0.875428;-0.612861;0.653423;
20.395896;0.876164;-0.212904;1.005780;0.493630;-0.876313;-0.611975;0.655102;
20.396215;0.876472;-0.212903;1.005766;0.492817;-0.876754;-0.611531;0.655942;
20.396852;0.877089;-0.212902;1.005738;0.491191;-0.877633;-0.610640;0.657619;
20.397171;0.877398;-0.212901;1.005724;0.490377;-0.878072;-0.610193;0.658458;
20.397809;0.878014;-0.212900;1.005695;0.488748;-0.878947;-0.609295;0.660134;
20.398128;0.878323;-0.212899;1.005681;0.487933;-0.879384;-0.608845;0.660971;
20.398766;0.878940;-0.212897;1.005653;0.486302;-0.880254;-0.607942;0.662646;
20.399085;0.879248;-0.212897;1.005638;0.485486;-0.880688;-0.607488;0.663482;
20.399723;0.879865;-0.212895;1.005610;0.483852;-0.881554;-0.606579;0.665155;
20.400042;0.880173;-0.212895;1.005596;0.483035;-0.881986;-0.606122;0.665991;
20.400680;0.880790;-0.212893;1.005567;0.481399;-0.882848;-0.605207;0.667662;
20.400999;0.881098;-0.212893;1.005553;0.480581;-0.883277;-0.604747;0.668497;
20.401637;0.881715;-0.212891;1.005524;0.478943;-0.884134;-0.603825;0.670166;
20.401956;0.882023;-0.212891;1.005510;0.478123;-0.884561;-0.603363;0.671001;
20.402593;0.882639;-0.212889;1.005481;0.476482;-0.885414;-0.602435;0.672668;
20.402912;0.882947;-0.212889;1.005467;0.475662;-0.885839;-0.601969;0.673502;
20.403550;0.883564;-0.212887;1.005438;0.474019;-0.886686;-0.601035;0.675167;
20.403869;0.883872;-0.212887;1.005424;0.473197;-0.887109;-0.600567;0.676000;
20.404507;0.884488;-0.212885;1.005395;0.471552;-0.887952;-0.599626;0.677664;
20.404826;0.884796;-0.212885;1.005381;0.470729;-0.888372;-0.599155;0.678496;
20.405464;0.885412;-0.212883;1.005352;0.469082;-0.889210;-0.598208;0.680158;
20.405783;0.885720;-0.212883;1.005338;0.468258;-0.889628;-0.597734;0.680989;
20.406421;0.886336;-0.212881;1.005309;0.466608;-0.890462;-0.596781;0.682649;
20.406740;0.886644;-0.212881;1.005294;0.465783;-0.890878;-0.596304;0.683479;
20.407378;0.887260;-0.212880;1.005266;0.464131;-0.891707;-0.595345;0.685138;
20.407696;0.887568;-0.212879;1.005251;0.463305;-0.892120;-0.594864;0.685967;
20.408334;0.888184;-0.212878;1.005222;0.461651;-0.892945;-0.593900;0.687623;
20.408653;0.888492;-0.212877;1.005208;0.460823;-0.893356;-0.593416;0.688451;
20.409291;0.889107;-0.212876;1.005179;0.459167;-0.894175;-0.592445;0.690106;
20.409610;0.889415;-0.212875;1.005164;0.458338;-0.894584;-0.591958;0.690933;
20.410248;0.890031;-0.212874;1.005135;0.456680;-0.895399;-0.590981;0.692587;
20.410567;0.890339;-0.212873;1.005121;0.455850;-0.895806;-0.590491;0.693413;
20.411205;0.890954;-0.212872;1.005091;0.454190;-0.896616;-0.589509;0.695064;
20.411524;0.891262;-0.212871;1.005077;0.453359;-0.897020;-0.589016;0.695889;
20.412162;0.891877;-0.212870;1.005048;0.451696;-0.897826;-0.588027;0.697538;
20.412481;0.892185;-0.212870;1.005033;0.450864;-0.898228;-0.587531;0.698362;
20.413118;0.892800;-0.212868;1.005004;0.449199;-0.899029;-0.586536;0.700010;
20.414394;0.894031;-0.212866;1.004945;0.445865;-0.900622;-0.584533;0.703300;
20.416946;0.896490;-0.212862;1.004828;0.439180;-0.903770;-0.580480;0.709866;
20.417265;0.896798;-0.212861;1.004813;0.438343;-0.904160;-0.579969;0.710685;
20.417903;0.897413;-0.212860;1.004784;0.436667;-0.904938;-0.578944;0.712322;
20.418222;0.897720;-0.212859;1.004769;0.435829;-0.905325;-0.578429;0.713140;
20.418859;0.898335;-0.212858;1.004739;0.434152;-0.906098;-0.577398;0.714775;
20.419178;0.898642;-0.212858;1.004725;0.433312;-0.906483;-0.576881;0.715592;
20.419816;0.899257;-0.212857;1.004695;0.431633;-0.907252;-0.575843;0.717225;
20.420135;0.899564;-0.212856;1.004680;0.430792;-0.907635;-0.575323;0.718041;
20.420773;0.900178;-0.212855;1.004651;0.429111;-0.908398;-0.574279;0.719672;
20.421092;0.900485;-0.212854;1.004636;0.428269;-0.908779;-0.573756;0.720487;
20.421730;0.901100;-0.212853;1.004606;0.426586;-0.909537;-0.572706;0.722116;
20.422049;0.901407;-0.212853;1.004591;0.425743;-0.909916;-0.572180;0.722930;
20.422687;0.902021;-0.212852;1.004562;0.424058;-0.910670;-0.571124;0.724557;
20.423006;0.902328;-0.212851;1.004547;0.423214;-0.911046;-0.570595;0.725369;
20.423643;0.902943;-0.212850;1.004517;0.421527;-0.911795;-0.569533;0.726994;
20.423962;0.903250;-0.212849;1.004502;0.420682;-0.912168;-0.569001;0.727806;
20.424600;0.903864;-0.212848;1.004472;0.418992;-0.912913;-0.567933;0.729428;
20.424919;0.904171;-0.212848;1.004457;0.418147;-0.913284;-0.567397;0.730238;
20.425557;0.904785;-0.212847;1.004428;0.416455;-0.914024;-0.566324;0.731859;
20.425876;0.905092;-0.212846;1.004413;0.415609;-0.914393;-0.565785;0.732668;
20.426514;0.905705;-0.212845;1.004383;0.413915;-0.915128;-0.564705;0.734286;
20.426833;0.906012;-0.212845;1.004368;0.413068;-0.915494;-0.564164;0.735094;
20.427471;0.906626;-0.212844;1.004338;0.411372;-0.916224;-0.563078;0.736710;
20.427790;0.906933;-0.212843;1.004323;0.410524;-0.916588;-0.562533;0.737517;
20.428428;0.907546;-0.212842;1.004293;0.408826;-0.917314;-0.561442;0.739130;
20.428747;0.907853;-0.212842;1.004278;0.407977;-0.917675;-0.560894;0.739936;
20.429384;0.908467;-0.212841;1.004248;0.406278;-0.918396;-0.559796;0.741547;
20.429703;0.908774;-0.212840;1.004233;0.405427;-0.918755;-0.559246;0.742352;
20.430341;0.909387;-0.212839;1.004202;0.403726;-0.919471;-0.558142;0.743961;
20.430660;0.909694;-0.212839;1.004187;0.402875;-0.919828;-0.557588;0.744764;
20.431298;0.910307;-0.212838;1.004157;0.401171;-0.920539;-0.556478;0.746371;
20.431617;0.910614;-0.212837;1.004142;0.400319;-0.920894;-0.555922;0.747173;
20.432255;0.911227;-0.212836;1.004112;0.398614;-0.921600;-0.554806;0.748777;
20.432574;0.911533;-0.212836;1.004097;0.397761;-0.921952;-0.554246;0.749579;
20.433212;0.912147;-0.212835;1.004066;0.396054;-0.922654;-0.553124;0.751180;
20.433531;0.912453;-0.212834;1.004051;0.395200;-0.923004;-0.552562;0.751980;
20.434169;0.913066;-0.212833;1.004021;0.393491;-0.923701;-0.551434;0.753579;
20.434487;0.913373;-0.212833;1.004006;0.392636;-0.924048;-0.550868;0.754378;
20.435125;0.913985;-0.212832;1.003975;0.390925;-0.924740;-0.549734;0.755975;
20.435444;0.914292;-0.212831;1.003960;0.390069;-0.925085;-0.549166;0.756773;
20.436082;0.914905;-0.212830;1.003930;0.388357;-0.925772;-0.548026;0.758367;
20.436401;0.915211;-0.212830;1.003914;0.387500;-0.926114;-0.547455;0.759164;
20.437039;0.915824;-0.212829;1.003884;0.385785;-0.926797;-0.546309;0.760755;
20.437358;0.916130;-0.212828;1.003869;0.384928;-0.927137;-0.545734;0.761551;
20.437996;0.916743;-0.212827;1.003838;0.383211;-0.927815;-0.544582;0.763140;
20.438315;0.917049;-0.212827;1.003823;0.382353;-0.928152;-0.544005;0.763934;
20.438953;0.917661;-0.212826;1.003792;0.380635;-0.928825;-0.542847;0.765521;
20.439272;0.917968;-0.212826;1.003777;0.379775;-0.929160;-0.542267;0.766314;
20.439909;0.918580;-0.212825;1.003746;0.378056;-0.929828;-0.541103;0.767898;
20.440228;0.918886;-0.212824;1.003731;0.377195;-0.930161;-0.540519;0.768689;
20.440866;0.919498;-0.212823;1.003700;0.375474;-0.930824;-0.539349;0.770271;
20.441185;0.919804;-0.212823;1.003685;0.374612;-0.931155;-0.538763;0.771061;
20.441823;0.920417;-0.212822;1.003654;0.372889;-0.931813;-0.537587;0.772640;
20.442142;0.920723;-0.212821;1.003639;0.372027;-0.932141;-0.536998;0.773429;
20.442780;0.921335;-0.212820;1.003608;0.370302;-0.932795;-0.535816;0.775006;
20.443099;0.921641;-0.212820;1.003593;0.369439;-0.933120;-0.535224;0.775793;
20.443737;0.922253;-0.212819;1.003562;0.367712;-0.933769;-0.534036;0.777367;
20.444056;0.922559;-0.212819;1.003546;0.366848;-0.934092;-0.533441;0.778154;
20.444694;0.923171;-0.212818;1.003515;0.365120;-0.934736;-0.532247;0.779725;
20.445013;0.923476;-0.212817;1.003500;0.364255;-0.935056;-0.531649;0.780510;
20.445650;0.924088;-0.212817;1.003469;0.362525;-0.935695;-0.530449;0.782078;
20.445969;0.924394;-0.212816;1.003454;0.361659;-0.936014;-0.529848;0.782862;
20.446607;0.925006;-0.212815;1.003423;0.359927;-0.936648;-0.528643;0.784428;
20.446926;0.925311;-0.212815;1.003407;0.359061;-0.936964;-0.528038;0.785210;
20.446972;0.925355;-0.212815;1.003405;0.358936;-0.937009;-0.527951;0.785323;
20.446972;0.925353;-0.212813;1.003402;0.358936;-0.937006;-0.527951;0.785323;
20.447004;0.925382;-0.212813;1.003400;0.358850;-0.937037;-0.527891;0.785400;
20.447004;0.925382;-0.212813;1.003400;0.358850;-0.937037;-0.527891;0.785400;
20.447004;0.925386;-0.212815;1.003403;0.358850;-0.937040;-0.527892;0.785400;
20.448752;0.927038;-0.212798;1.003318;0.354092;-0.938744;-0.524546;0.789673;
20.448752;0.927038;-0.212798;1.003318;0.354092;-0.938744;-0.524546;0.789673;
20.448752;0.927062;-0.212812;1.003318;0.354096;-0.938756;-0.524561;0.789680;
20.449613;0.927887;-0.212811;1.003276;0.351750;-0.939593;-0.522909;0.791784;
20.451336;0.929538;-0.212809;1.003192;0.347052;-0.941248;-0.519583;0.795981;
20.452172;0.930321;-0.212798;1.003151;0.344769;-0.942033;-0.517949;0.798006;
20.452172;0.930328;-0.212803;1.003139;0.344771;-0.942031;-0.517960;0.798011;
20.452172;0.930328;-0.212803;1.003139;0.344771;-0.942031;-0.517960;0.798011;
20.452172;0.930328;-0.212803;1.003139;0.344771;-0.942031;-0.517960;0.798011;
20.452968;0.931100;-0.212807;1.003112;0.342598;-0.942793;-0.516408;0.799942;
20.454559;0.932624;-0.212805;1.003033;0.338245;-0.944281;-0.513285;0.803795;
20.457743;0.935671;-0.212801;1.002876;0.329519;-0.947194;-0.506965;0.811466;
20.464109;0.941759;-0.212794;1.002559;0.311993;-0.952777;-0.494036;0.826661;
20.464232;0.941864;-0.212787;1.002552;0.311653;-0.952875;-0.493776;0.826947;
20.464232;0.941869;-0.212790;1.002545;0.311654;-0.952873;-0.493784;0.826951;
20.464232;0.941869;-0.212790;1.002545;0.311654;-0.952873;-0.493784;0.826951;
20.464232;0.941869;-0.212790;1.002545;0.311654;-0.952873;-0.493784;0.826951;
20.467254;0.944196;-0.212881;1.002403;0.303163;-0.955460;-0.487300;0.833593;
20.473297;0.947198;-0.213192;1.002148;0.285714;-0.960556;-0.473375;0.845290;
20.479340;0.949155;-0.213499;1.001948;0.267919;-0.965464;-0.458634;0.855836;
20.491427;0.951366;-0.213808;1.001735;0.231644;-0.974584;-0.427268;0.874621;
20.503514;0.952796;-0.213847;1.001646;0.194851;-0.982511;-0.394461;0.891528;
20.509557;0.953370;-0.213811;1.001626;0.176311;-0.985986;-0.377676;0.899385;
20.509746;0.953388;-0.213810;1.001625;0.175731;-0.986089;-0.377149;0.899626;
20.510124;0.953423;-0.213808;1.001624;0.174570;-0.986294;-0.376093;0.900105;
20.510879;0.953491;-0.213802;1.001622;0.172246;-0.986701;-0.373979;0.901058;
20.511257;0.953524;-0.213799;1.001621;0.171084;-0.986902;-0.372920;0.901532;
20.511446;0.953541;-0.213797;1.001621;0.170502;-0.987002;-0.372391;0.901768;
20.511823;0.953573;-0.213794;1.001620;0.169339;-0.987202;-0.371331;0.902240;
20.512012;0.953590;-0.213792;1.001620;0.168758;-0.987301;-0.370800;0.902475;
20.512390;0.953622;-0.213788;1.001619;0.167594;-0.987498;-0.369739;0.902944;
20.512579;0.953638;-0.213786;1.001619;0.167013;-0.987597;-0.369208;0.903178;
20.512957;0.953669;-0.213782;1.001618;0.165849;-0.987792;-0.368145;0.903644;
20.513145;0.953684;-0.213780;1.001618;0.165266;-0.987890;-0.367613;0.903877;
20.513523;0.953715;-0.213776;1.001618;0.164102;-0.988083;-0.366548;0.904340;
20.513712;0.953730;-0.213774;1.001618;0.163519;-0.988180;-0.366015;0.904572;
20.514090;0.953760;-0.213769;1.001617;0.162354;-0.988372;-0.364949;0.905033;
20.514278;0.953775;-0.213767;1.001617;0.161772;-0.988467;-0.364416;0.905263;
20.514656;0.953804;-0.213762;1.001617;0.160606;-0.988657;-0.363348;0.905722;
20.514845;0.953819;-0.213760;1.001617;0.160023;-0.988752;-0.362814;0.905950;
20.515223;0.953847;-0.213755;1.001617;0.158857;-0.988940;-0.361745;0.906407;
20.515412;0.953861;-0.213752;1.001617;0.158274;-0.989033;-0.361210;0.906634;
20.515789;0.953889;-0.213747;1.001617;0.157107;-0.989219;-0.360140;0.907088;
20.515978;0.953903;-0.213745;1.001617;0.156524;-0.989312;-0.359604;0.907314;
20.516356;0.953930;-0.213739;1.001618;0.155357;-0.989496;-0.358532;0.907765;
20.516545;0.953944;-0.213736;1.001618;0.154773;-0.989588;-0.357996;0.907990;
20.516922;0.953970;-0.213731;1.001618;0.153605;-0.989770;-0.356923;0.908438;
20.517111;0.953983;-0.213728;1.001618;0.153021;-0.989860;-0.356386;0.908662;
20.517489;0.954009;-0.213722;1.001619;0.151853;-0.990041;-0.355312;0.909108;
20.517678;0.954022;-0.213719;1.001619;0.151269;-0.990130;-0.354774;0.909330;
20.518056;0.954047;-0.213713;1.001619;0.150100;-0.990309;-0.353698;0.909774;
20.518244;0.954059;-0.213710;1.001620;0.149516;-0.990397;-0.353160;0.909995;
20.518622;0.954084;-0.213704;1.001620;0.148347;-0.990574;-0.352082;0.910436;
20.518811;0.954096;-0.213700;1.001621;0.147762;-0.990661;-0.351544;0.910656;
20.519189;0.954120;-0.213694;1.001621;0.146592;-0.990836;-0.350465;0.911094;
20.519378;0.954132;-0.213691;1.001622;0.146007;-0.990923;-0.349925;0.911312;
20.519755;0.954155;-0.213684;1.001622;0.144837;-0.991095;-0.348846;0.911748;
