time;WPP3_WPP3_injector_PInjPu;WPP3_WPP3_injector_QInjPu;WPP3_WPP3_injector_terminal_V_re;WPP3_WPP3_injector_terminal_i_re;WPP3_WPP3_injector_terminal_V_im;WPP3_WPP3_injector_terminal_i_im;WPP3_WPP3_pll_omegaPLLPu;WPP3_WPP3_wecc_wtgt_PePu;
3.397003;0.682431;0.372774;1.043551;-0.682425;0.102369;0.290273;1.000003;0.682425;
3.426494;0.682735;0.373380;1.043626;-0.682730;0.102415;0.290773;1.000005;0.682730;
3.453036;0.683131;0.373919;1.043690;-0.683126;0.102474;0.291194;1.000007;0.683126;
3.479578;0.683635;0.374453;1.043749;-0.683629;0.102550;0.291591;1.000009;0.683629;
3.503466;0.684174;0.374929;1.043799;-0.684169;0.102631;0.291926;1.000010;0.684169;
3.527354;0.684789;0.375401;1.043847;-0.684783;0.102723;0.292244;1.000012;0.684783;
3.551242;0.685472;0.375868;1.043892;-0.685466;0.102825;0.292544;1.000013;0.685466;
3.575130;0.686216;0.376331;1.043935;-0.686211;0.102937;0.292829;1.000014;0.686211;
3.599017;0.687016;0.376789;1.043975;-0.687010;0.103057;0.293099;1.000015;0.687010;
3.622905;0.687864;0.377243;1.044014;-0.687859;0.103184;0.293355;1.000016;0.687859;
3.646793;0.688755;0.377692;1.044050;-0.688749;0.103318;0.293599;1.000017;0.688749;
3.670681;0.689680;0.378138;1.044085;-0.689675;0.103457;0.293833;1.000018;0.689675;
3.718457;0.691602;0.379015;1.044151;-0.691597;0.103745;0.294273;1.000018;0.691597;
3.766233;0.693580;0.379874;1.044213;-0.693575;0.104042;0.294685;1.000019;0.693575;
3.814008;0.695564;0.380716;1.044272;-0.695558;0.104339;0.295079;1.000018;0.695558;
3.861784;0.697503;0.381541;1.044330;-0.697497;0.104630;0.295464;1.000018;0.697497;
3.909560;0.699350;0.382348;1.044388;-0.699345;0.104907;0.295849;1.000017;0.699345;
3.957336;0.701062;0.383137;1.044447;-0.701057;0.105164;0.296244;1.000015;0.701057;
4.000334;0.702457;0.383832;1.044502;-0.702452;0.105373;0.296612;1.000014;0.702452;
4.043332;0.703688;0.384513;1.044560;-0.703683;0.105558;0.296999;1.000012;0.703683;
4.082030;0.704641;0.385113;1.044615;-0.704635;0.105701;0.297366;1.000010;0.704635;
4.120729;0.705434;0.385702;1.044673;-0.705428;0.105820;0.297752;1.000008;0.705428;
4.155557;0.706006;0.386222;1.044728;-0.706000;0.105906;0.298119;1.000006;0.706000;
4.190386;0.706441;0.386733;1.044786;-0.706435;0.105971;0.298503;1.000004;0.706435;
4.225214;0.706739;0.387235;1.044847;-0.706733;0.106015;0.298906;1.000002;0.706733;
4.260043;0.706902;0.387728;1.044910;-0.706896;0.106040;0.299326;1.000001;0.706896;
4.291388;0.706937;0.388164;1.044969;-0.706931;0.106045;0.299720;0.999999;0.706931;
4.322734;0.706871;0.388593;1.045030;-0.706865;0.106035;0.300126;0.999998;0.706865;
4.354080;0.706710;0.389014;1.045092;-0.706704;0.106011;0.300544;0.999996;0.706704;
4.385425;0.706461;0.389429;1.045157;-0.706455;0.105974;0.300972;0.999995;0.706455;
4.416771;0.706132;0.389836;1.045222;-0.706126;0.105924;0.301410;0.999994;0.706126;
4.448117;0.705733;0.390237;1.045289;-0.705727;0.105865;0.301855;0.999993;0.705727;
4.479462;0.705271;0.390631;1.045356;-0.705266;0.105795;0.302305;0.999992;0.705266;
4.510808;0.704758;0.391018;1.045425;-0.704752;0.105718;0.302760;0.999992;0.704752;
4.542154;0.704203;0.391398;1.045493;-0.704197;0.105635;0.303216;0.999991;0.704197;
4.573499;0.703616;0.391772;1.045562;-0.703610;0.105547;0.303673;0.999991;0.703610;
4.636191;0.702397;0.392501;1.045697;-0.702391;0.105364;0.304576;0.999990;0.702391;
4.698882;0.701167;0.393206;1.045830;-0.701161;0.105180;0.305459;0.999990;0.701161;
4.761573;0.699990;0.393886;1.045957;-0.699984;0.105003;0.306309;0.999991;0.699984;
4.817995;0.699020;0.394479;1.046066;-0.699015;0.104858;0.307038;0.999992;0.699015;
4.868775;0.698250;0.394997;1.046160;-0.698244;0.104742;0.307660;0.999993;0.698244;
4.914477;0.697656;0.395450;1.046239;-0.697650;0.104653;0.308189;0.999994;0.697650;
4.960179;0.697167;0.395892;1.046314;-0.697161;0.104579;0.308687;0.999995;0.697161;
5.001311;0.696822;0.396281;1.046377;-0.696816;0.104528;0.309109;0.999996;0.696816;
5.042443;0.696570;0.396660;1.046436;-0.696564;0.104490;0.309504;0.999997;0.696564;
5.079462;0.696422;0.396994;1.046486;-0.696416;0.104468;0.309838;0.999998;0.696416;
5.116480;0.696348;0.397321;1.046533;-0.696342;0.104457;0.310151;0.999999;0.696342;
5.153499;0.696344;0.397641;1.046577;-0.696339;0.104456;0.310445;1.000000;0.696339;
5.190517;0.696408;0.397954;1.046619;-0.696402;0.104466;0.310719;1.000001;0.696402;
5.227536;0.696534;0.398261;1.046657;-0.696528;0.104484;0.310975;1.000002;0.696528;
5.264555;0.696716;0.398561;1.046693;-0.696710;0.104512;0.311215;1.000002;0.696710;
5.301573;0.696947;0.398854;1.046727;-0.696942;0.104547;0.311439;1.000003;0.696942;
5.338592;0.697222;0.399140;1.046758;-0.697217;0.104588;0.311648;1.000003;0.697217;
5.375610;0.697533;0.399421;1.046787;-0.697527;0.104634;0.311845;1.000004;0.697527;
5.412629;0.697872;0.399694;1.046815;-0.697866;0.104685;0.312030;1.000004;0.697866;
5.449648;0.698232;0.399962;1.046842;-0.698226;0.104739;0.312206;1.000004;0.698226;
5.523685;0.698973;0.400478;1.046891;-0.698967;0.104850;0.312536;1.000004;0.698967;
5.597722;0.699707;0.400969;1.046937;-0.699701;0.104960;0.312844;1.000004;0.699701;
5.671759;0.700386;0.401436;1.046982;-0.700380;0.105062;0.313140;1.000004;0.700380;
5.737515;0.700913;0.401831;1.047021;-0.700907;0.105141;0.313400;1.000003;0.700907;
5.796695;0.701304;0.402170;1.047056;-0.701298;0.105200;0.313635;1.000003;0.701298;
5.849957;0.701578;0.402463;1.047088;-0.701572;0.105241;0.313850;1.000002;0.701572;
5.897893;0.701757;0.402717;1.047118;-0.701751;0.105268;0.314048;1.000001;0.701751;
5.945829;0.701870;0.402961;1.047148;-0.701864;0.105285;0.314249;1.000001;0.701864;
5.988972;0.701916;0.403173;1.047176;-0.701910;0.105292;0.314434;1.000000;0.701910;
5.999999;0.701913;0.403225;1.047183;-0.701907;0.105291;0.314482;1.000000;0.701907;
6.000000;0.701913;0.403225;1.047183;-0.701907;0.105291;0.314482;0.999998;0.701907;
6.000001;0.701912;0.403227;1.047183;-0.701907;0.105294;0.314482;1.000007;0.701906;
6.000003;0.701910;0.403231;1.047183;-0.701907;0.105300;0.314482;1.000026;0.701904;
6.000007;0.701906;0.403240;1.047183;-0.701907;0.105313;0.314482;1.000063;0.701900;
6.000015;0.701899;0.403258;1.047183;-0.701907;0.105338;0.314482;1.000138;0.701893;
6.000031;0.701883;0.403292;1.047183;-0.701908;0.105388;0.314481;1.000285;0.701877;
6.000063;0.701853;0.403360;1.047183;-0.701909;0.105489;0.314478;1.000572;0.701847;
6.000127;0.701795;0.403489;1.047181;-0.701914;0.105691;0.314466;1.001122;0.701789;
6.000255;0.701688;0.403723;1.047173;-0.701934;0.106096;0.314419;1.002131;0.701682;
6.000511;0.701508;0.404114;1.047146;-0.702007;0.106911;0.314246;1.003835;0.701502;
6.000539;0.701491;0.404152;1.047143;-0.702018;0.107001;0.314222;1.004000;0.701485;
6.000540;0.701490;0.404153;1.047143;-0.702018;0.107004;0.314221;1.004006;0.701484;
6.000541;0.701489;0.404154;1.047142;-0.702019;0.107008;0.314220;1.004011;0.701483;
6.000543;0.701488;0.404157;1.047142;-0.702019;0.107014;0.314218;1.004023;0.701482;
6.000547;0.701486;0.404162;1.047142;-0.702021;0.107027;0.314214;1.004045;0.701480;
6.000555;0.701481;0.404172;1.047140;-0.702024;0.107052;0.314207;1.004090;0.701475;
6.000571;0.701472;0.404192;1.047138;-0.702030;0.107104;0.314192;1.004178;0.701466;
6.000575;0.701469;0.404197;1.047137;-0.702032;0.107116;0.314188;1.004200;0.701464;
6.000576;0.701469;0.404198;1.047137;-0.702033;0.107119;0.314187;1.004205;0.701463;
6.000577;0.701468;0.404199;1.047137;-0.702033;0.107123;0.314186;1.004211;0.701462;
6.000579;0.701467;0.404202;1.047137;-0.702034;0.107129;0.314184;1.004222;0.701461;
6.000583;0.701465;0.404207;1.047136;-0.702035;0.107142;0.314180;1.004244;0.701459;
6.000591;0.701460;0.404216;1.047135;-0.702039;0.107167;0.314172;1.004287;0.701454;
6.000607;0.701451;0.404236;1.047132;-0.702045;0.107219;0.314156;1.004372;0.701445;
6.000639;0.701433;0.404273;1.047127;-0.702059;0.107321;0.314123;1.004540;0.701428;
6.000703;0.701399;0.404344;1.047116;-0.702089;0.107527;0.314054;1.004860;0.701394;
6.000831;0.701337;0.404474;1.047093;-0.702153;0.107939;0.313902;1.005447;0.701331;
6.001087;0.701231;0.404687;1.047038;-0.702300;0.108765;0.313552;1.006440;0.701226;
6.001599;0.701078;0.404978;1.046906;-0.702651;0.110426;0.312719;1.007879;0.701072;
6.002111;0.700981;0.405135;1.046751;-0.703058;0.112096;0.311751;1.008772;0.700975;
6.002623;0.700922;0.405206;1.046581;-0.703500;0.113770;0.310696;1.009311;0.700916;
6.003135;0.700886;0.405224;1.046400;-0.703963;0.115448;0.309588;1.009630;0.700880;
6.003647;0.700864;0.405212;1.046212;-0.704438;0.117128;0.308448;1.009817;0.700858;
6.004671;0.700839;0.405152;1.045823;-0.705401;0.120489;0.306131;1.010017;0.700833;
6.005695;0.700827;0.405066;1.045418;-0.706369;0.123851;0.303784;1.010078;0.700821;
6.006719;0.700820;0.404976;1.045002;-0.707334;0.127212;0.301430;1.010085;0.700815;
6.008767;0.700806;0.404816;1.044141;-0.709240;0.133930;0.296730;1.010083;0.700800;
6.012863;0.700738;0.404607;1.042305;-0.712925;0.147343;0.287404;1.010062;0.700732;
6.016959;0.700621;0.404459;1.040307;-0.716442;0.160725;0.278100;1.010050;0.700616;
6.021055;0.700453;0.404354;1.038145;-0.719788;0.174072;0.268806;1.010042;0.700448;
6.029247;0.699984;0.404209;1.033321;-0.725997;0.200659;0.250194;1.010029;0.699978;
6.037439;0.699296;0.404137;1.027838;-0.731519;0.227081;0.231577;1.010010;0.699290;
6.045631;0.698384;0.404107;1.021695;-0.736355;0.253323;0.212951;1.009994;0.698378;
6.062015;0.696035;0.404082;1.007440;-0.744113;0.305220;0.175657;1.009969;0.696029;
6.076760;0.693473;0.404081;0.992387;-0.749078;0.351189;0.142094;1.009955;0.693468;
6.091506;0.690697;0.404083;0.975254;-0.752342;0.396391;0.108547;1.009947;0.690691;
6.106252;0.687865;0.404086;0.956067;-0.754061;0.440753;0.075027;1.009944;0.687859;
6.120997;0.685071;0.404089;0.934860;-0.754328;0.484194;0.041555;1.009943;0.685065;
6.135743;0.682346;0.404096;0.911674;-0.753177;0.526626;0.008176;1.009943;0.682341;
6.150488;0.679679;0.404107;0.886559;-0.750604;0.567957;-0.025045;1.009942;0.679673;
6.165234;0.677035;0.404121;0.859569;-0.746593;0.608096;-0.058028;1.009940;0.677030;
6.179980;0.674381;0.404138;0.830765;-0.741135;0.646953;-0.090689;1.009937;0.674375;
6.194725;0.671693;0.404157;0.800209;-0.734234;0.684444;-0.122949;1.009934;0.671688;
6.224216;0.666227;0.404202;0.734105;-0.716220;0.755018;-0.186018;1.009929;0.666221;
6.250759;0.661262;0.404248;0.669298;-0.695404;0.813111;-0.240839;1.009926;0.661257;
6.277301;0.656337;0.404298;0.599905;-0.670471;0.865662;-0.293553;1.009925;0.656331;
6.303843;0.651512;0.404350;0.526392;-0.641647;0.912312;-0.343911;1.009926;0.651506;
6.330385;0.646818;0.404406;0.449252;-0.609150;0.952741;-0.391665;1.009927;0.646811;
6.356927;0.642261;0.404462;0.369011;-0.573203;0.986666;-0.436564;1.009928;0.642256;
6.383469;0.637826;0.404501;0.286216;-0.534020;1.013847;-0.478357;1.009929;0.637877;
6.410011;0.633508;0.404526;0.201435;-0.491861;1.034094;-0.516811;1.009931;0.633619;
6.436553;0.629322;0.404548;0.115245;-0.447006;1.047262;-0.551730;1.009933;0.629489;
6.463095;0.625289;0.404569;0.028234;-0.399739;1.053258;-0.582956;1.009936;0.625507;
6.489637;0.621423;0.404584;-0.059005;-0.350342;1.052032;-0.610338;1.009939;0.621690;
6.499999;0.619963;0.404585;-0.092960;-0.330561;1.049594;-0.619947;1.009940;0.620247;
6.499999;0.619959;0.404585;-0.092997;-0.330539;1.049591;-0.619954;1.009884;0.619954;
6.500000;0.619960;0.404583;-0.092997;-0.330537;1.049591;-0.619955;1.009875;0.619955;
6.500001;0.619961;0.404581;-0.092998;-0.330535;1.049590;-0.619956;1.009866;0.619956;
6.500003;0.619962;0.404577;-0.092998;-0.330531;1.049590;-0.619958;1.009847;0.619958;
6.500007;0.619966;0.404569;-0.092998;-0.330524;1.049589;-0.619961;1.009810;0.619961;
6.500015;0.619973;0.404554;-0.092999;-0.330509;1.049587;-0.619968;1.009736;0.619968;
6.500031;0.619987;0.404524;-0.093001;-0.330479;1.049582;-0.619982;1.009590;0.619982;
6.500063;0.620014;0.404465;-0.093006;-0.330421;1.049573;-0.620009;1.009304;0.620009;
6.500127;0.620066;0.404353;-0.093013;-0.330310;1.049557;-0.620061;1.008757;0.620061;
6.500255;0.620159;0.404149;-0.093027;-0.330109;1.049526;-0.620154;1.007754;0.620154;
6.500511;0.620310;0.403809;-0.093050;-0.329774;1.049476;-0.620305;1.006060;0.620305;
6.500871;0.620466;0.403447;-0.093073;-0.329418;1.049423;-0.620461;1.004200;0.620461;
6.500872;0.620466;0.403446;-0.093073;-0.329417;1.049423;-0.620461;1.004196;0.620461;
6.500873;0.620466;0.403445;-0.093073;-0.329416;1.049423;-0.620461;1.004192;0.620461;
6.500875;0.620467;0.403444;-0.093074;-0.329415;1.049422;-0.620462;1.004184;0.620462;
6.500879;0.620468;0.403441;-0.093074;-0.329412;1.049422;-0.620463;1.004168;0.620463;
6.500887;0.620471;0.403435;-0.093074;-0.329406;1.049421;-0.620466;1.004136;0.620466;
6.500903;0.620475;0.403423;-0.093075;-0.329394;1.049419;-0.620470;1.004073;0.620470;
6.500922;0.620481;0.403409;-0.093076;-0.329381;1.049417;-0.620476;1.004000;0.620476;
6.500923;0.620481;0.403409;-0.093076;-0.329380;1.049417;-0.620476;1.003996;0.620476;
6.500924;0.620481;0.403408;-0.093076;-0.329380;1.049417;-0.620476;1.003993;0.620476;
6.500926;0.620482;0.403406;-0.093076;-0.329378;1.049417;-0.620477;1.003985;0.620477;
6.500930;0.620483;0.403404;-0.093076;-0.329375;1.049416;-0.620478;1.003970;0.620478;
6.500938;0.620485;0.403398;-0.093076;-0.329370;1.049416;-0.620480;1.003939;0.620480;
6.500954;0.620490;0.403387;-0.093077;-0.329359;1.049414;-0.620485;1.003879;0.620485;
6.500986;0.620498;0.403365;-0.093078;-0.329338;1.049411;-0.620494;1.003761;0.620494;
6.501050;0.620515;0.403324;-0.093081;-0.329297;1.049405;-0.620510;1.003535;0.620510;
6.501178;0.620543;0.403249;-0.093085;-0.329225;1.049394;-0.620538;1.003122;0.620538;
6.501434;0.620585;0.403129;-0.093091;-0.329108;1.049376;-0.620580;1.002423;0.620580;
6.501946;0.620627;0.402971;-0.093097;-0.328958;1.049354;-0.620622;1.001409;0.620622;
6.502970;0.620611;0.402852;-0.093095;-0.328851;1.049338;-0.620606;1.000293;0.620606;
6.503994;0.620518;0.402883;-0.093081;-0.328896;1.049345;-0.620513;0.999902;0.620513;
6.506042;0.620276;0.403042;-0.093045;-0.329082;1.049372;-0.620271;0.999665;0.620271;
6.510138;0.619770;0.403371;-0.092969;-0.329466;1.049430;-0.619765;0.999837;0.619765;
6.514234;0.619328;0.403598;-0.092903;-0.329748;1.049472;-0.619323;0.999878;0.619323;
6.518330;0.618945;0.403767;-0.092845;-0.329966;1.049505;-0.618940;0.999894;0.618940;
6.526522;0.618319;0.404017;-0.092751;-0.330300;1.049555;-0.618314;0.999915;0.618314;
6.534714;0.617920;0.404168;-0.092691;-0.330504;1.049586;-0.617916;0.999930;0.617916;
6.542906;0.617754;0.404262;-0.092666;-0.330618;1.049603;-0.617749;0.999946;0.617749;
6.559290;0.617983;0.404397;-0.092701;-0.330702;1.049615;-0.617978;0.999972;0.617978;
6.575674;0.618771;0.404496;-0.092819;-0.330659;1.049609;-0.618766;0.999990;0.618766;
6.592058;0.619870;0.404590;-0.092984;-0.330558;1.049594;-0.619865;1.000000;0.619865;
6.608442;0.621090;0.404682;-0.093167;-0.330436;1.049576;-0.621085;1.000004;0.621085;
6.624826;0.622326;0.404774;-0.093352;-0.330309;1.049557;-0.622321;1.000006;0.622321;
6.641210;0.623552;0.404861;-0.093536;-0.330181;1.049537;-0.623547;1.000009;0.623547;
6.657594;0.624792;0.404944;-0.093722;-0.330045;1.049517;-0.624787;1.000012;0.624787;
6.673978;0.626087;0.405023;-0.093917;-0.329895;1.049495;-0.626082;1.000016;0.626082;
6.690362;0.627469;0.405097;-0.094124;-0.329727;1.049469;-0.627464;1.000021;0.627464;
6.706746;0.628953;0.405168;-0.094346;-0.329537;1.049441;-0.628948;1.000026;0.628948;
6.723130;0.630532;0.405236;-0.094583;-0.329327;1.049409;-0.630527;1.000031;0.630527;
6.739514;0.632185;0.405301;-0.094831;-0.329101;1.049375;-0.632180;1.000034;0.632180;
6.755898;0.633889;0.405364;-0.095087;-0.328863;1.049340;-0.633884;1.000037;0.633884;
6.772282;0.635621;0.405424;-0.095347;-0.328618;1.049303;-0.635616;1.000038;0.635616;
6.805050;0.639108;0.405539;-0.095870;-0.328116;1.049228;-0.639102;1.000041;0.639102;
6.834541;0.642257;0.405635;-0.096342;-0.327652;1.049158;-0.642252;1.000042;0.642252;
6.864032;0.645403;0.405726;-0.096814;-0.327182;1.049088;-0.645398;1.000043;0.645398;
6.893524;0.648538;0.405812;-0.097284;-0.326706;1.049016;-0.648532;1.000044;0.648532;
6.923015;0.651648;0.405894;-0.097751;-0.326228;1.048945;-0.651643;1.000044;0.651643;
6.952506;0.654720;0.405971;-0.098212;-0.325750;1.048873;-0.654715;1.000044;0.654715;
6.981997;0.657740;0.406045;-0.098665;-0.325275;1.048802;-0.657735;1.000044;0.657735;
7.011488;0.660697;0.406115;-0.099108;-0.324806;1.048731;-0.660691;1.000043;0.660691;
7.038031;0.663299;0.406175;-0.099499;-0.324390;1.048669;-0.663294;1.000043;0.663294;
7.064573;0.665842;0.406233;-0.099880;-0.323981;1.048608;-0.665837;1.000042;0.665837;
7.088461;0.668077;0.406283;-0.100216;-0.323619;1.048553;-0.668072;1.000041;0.668072;
7.112348;0.670261;0.406332;-0.100543;-0.323264;1.048500;-0.670255;1.000040;0.670255;
7.136236;0.672391;0.406378;-0.100863;-0.322915;1.048448;-0.672386;1.000040;0.672386;
7.160124;0.674467;0.406423;-0.101174;-0.322574;1.048397;-0.674462;1.000039;0.674462;
7.184012;0.676487;0.406467;-0.101477;-0.322240;1.048347;-0.676482;1.000038;0.676482;
7.207900;0.678450;0.406509;-0.101772;-0.321914;1.048298;-0.678445;1.000037;0.678445;
7.231788;0.680355;0.406549;-0.102057;-0.321597;1.048250;-0.680349;1.000036;0.680349;
7.255676;0.682200;0.406588;-0.102334;-0.321288;1.048204;-0.682194;1.000034;0.682194;
7.279563;0.683984;0.406625;-0.102602;-0.320989;1.048159;-0.683978;1.000033;0.683978;
7.327339;0.687362;0.406695;-0.103109;-0.320419;1.048074;-0.687357;1.000031;0.687357;
7.375115;0.690483;0.406760;-0.103577;-0.319889;1.047994;-0.690477;1.000029;0.690477;
7.422891;0.693337;0.406819;-0.104005;-0.319403;1.047921;-0.693331;1.000026;0.693331;
7.470666;0.695916;0.406872;-0.104392;-0.318961;1.047855;-0.695910;1.000023;0.695910;
7.518442;0.698211;0.406921;-0.104736;-0.318567;1.047796;-0.698205;1.000021;0.698205;
7.566218;0.700215;0.406964;-0.105037;-0.318223;1.047744;-0.700209;1.000018;0.700209;
7.609216;0.701767;0.406998;-0.105270;-0.317956;1.047704;-0.701762;1.000015;0.701762;
7.652214;0.703080;0.407028;-0.105466;-0.317731;1.047670;-0.703074;1.000013;0.703074;
7.690913;0.704058;0.407052;-0.105613;-0.317564;1.047645;-0.704052;1.000010;0.704052;
7.725741;0.704775;0.407070;-0.105721;-0.317442;1.047627;-0.704769;1.000008;0.704769;
7.760570;0.705341;0.407086;-0.105806;-0.317347;1.047613;-0.705335;1.000006;0.705335;
7.791915;0.705726;0.407098;-0.105863;-0.317284;1.047604;-0.705720;1.000005;0.705720;
7.823261;0.705997;0.407108;-0.105904;-0.317241;1.047597;-0.705991;1.000003;0.705991;
7.851472;0.706148;0.407115;-0.105927;-0.317218;1.047594;-0.706142;1.000002;0.706142;
7.879683;0.706216;0.407121;-0.105937;-0.317210;1.047592;-0.706210;1.000000;0.706210;
7.907894;0.706205;0.407125;-0.105935;-0.317216;1.047593;-0.706199;0.999999;0.706199;
7.936105;0.706121;0.407128;-0.105923;-0.317235;1.047596;-0.706115;0.999998;0.706115;
7.964317;0.705970;0.407129;-0.105900;-0.317265;1.047601;-0.705964;0.999997;0.705964;
7.992528;0.705757;0.407128;-0.105868;-0.317306;1.047607;-0.705751;0.999996;0.705751;
8.020739;0.705490;0.407127;-0.105828;-0.317356;1.047614;-0.705484;0.999995;0.705484;
8.048950;0.705173;0.407124;-0.105780;-0.317415;1.047623;-0.705167;0.999994;0.705167;
8.077161;0.704815;0.407119;-0.105727;-0.317480;1.047633;-0.704809;0.999994;0.704809;
8.105372;0.704421;0.407114;-0.105668;-0.317551;1.047643;-0.704415;0.999993;0.704415;
8.161794;0.703561;0.407099;-0.105539;-0.317703;1.047666;-0.703555;0.999993;0.703555;
8.218216;0.702639;0.407080;-0.105400;-0.317863;1.047690;-0.702633;0.999992;0.702633;
8.274639;0.701700;0.407057;-0.105259;-0.318023;1.047714;-0.701694;0.999992;0.701694;
8.331061;0.700786;0.407030;-0.105122;-0.318174;1.047737;-0.700780;0.999993;0.700780;
8.387483;0.699933;0.406999;-0.104994;-0.318309;1.047757;-0.699927;0.999993;0.699927;
8.443905;0.699172;0.406966;-0.104880;-0.318424;1.047775;-0.699166;0.999994;0.699166;
8.494685;0.698583;0.406933;-0.104792;-0.318507;1.047787;-0.698578;0.999995;0.698578;
8.545465;0.698100;0.406898;-0.104719;-0.318568;1.047796;-0.698094;0.999996;0.698094;
8.591167;0.697760;0.406865;-0.104668;-0.318603;1.047801;-0.697754;0.999997;0.697754;
8.636869;0.697515;0.406831;-0.104632;-0.318618;1.047804;-0.697509;0.999998;0.697509;
8.682571;0.697362;0.406795;-0.104609;-0.318614;1.047803;-0.697356;0.999999;0.697356;
8.728273;0.697299;0.406757;-0.104599;-0.318592;1.047800;-0.697293;1.000000;0.697293;
8.773975;0.697322;0.406718;-0.104603;-0.318553;1.047794;-0.697316;1.000001;0.697316;
8.819677;0.697422;0.406678;-0.104618;-0.318497;1.047785;-0.697416;1.000001;0.697416;
8.865379;0.697591;0.406637;-0.104643;-0.318427;1.047775;-0.697585;1.000002;0.697585;
8.911081;0.697819;0.406595;-0.104677;-0.318345;1.047763;-0.697813;1.000003;0.697813;
8.956783;0.698096;0.406551;-0.104719;-0.318252;1.047749;-0.698090;1.000003;0.698090;
9.002485;0.698410;0.406506;-0.104766;-0.318151;1.047733;-0.698404;1.000003;0.698404;
9.048187;0.698749;0.406460;-0.104817;-0.318044;1.047717;-0.698743;1.000004;0.698743;
9.093889;0.699103;0.406413;-0.104870;-0.317934;1.047701;-0.699097;1.000004;0.699097;
9.152932;0.699561;0.406351;-0.104938;-0.317789;1.047679;-0.699555;1.000004;0.699555;
9.211975;0.700002;0.406286;-0.105005;-0.317645;1.047658;-0.699996;1.000003;0.699996;
9.271018;0.700408;0.406220;-0.105066;-0.317507;1.047637;-0.700402;1.000003;0.700402;
9.324157;0.700731;0.406159;-0.105114;-0.317389;1.047619;-0.700725;1.000003;0.700725;
9.377296;0.701003;0.406096;-0.105155;-0.317280;1.047603;-0.700997;1.000002;0.700997;
9.425121;0.701199;0.406038;-0.105184;-0.317189;1.047589;-0.701193;1.000002;0.701193;
9.472946;0.701345;0.405980;-0.105206;-0.317107;1.047577;-0.701339;1.000001;0.701339;
9.520771;0.701441;0.405920;-0.105221;-0.317034;1.047566;-0.701435;1.000001;0.701435;
9.568595;0.701487;0.405859;-0.105227;-0.316970;1.047556;-0.701481;1.000000;0.701481;
9.616420;0.701484;0.405797;-0.105227;-0.316914;1.047548;-0.701478;1.000000;0.701478;
9.664245;0.701436;0.405734;-0.105220;-0.316865;1.047541;-0.701430;0.999999;0.701430;
9.712070;0.701348;0.405670;-0.105207;-0.316824;1.047534;-0.701342;0.999999;0.701342;
9.759895;0.701225;0.405605;-0.105188;-0.316788;1.047529;-0.701219;0.999999;0.701219;
9.807720;0.701073;0.405539;-0.105165;-0.316758;1.047524;-0.701067;0.999998;0.701067;
9.855545;0.700900;0.405473;-0.105139;-0.316731;1.047520;-0.700894;0.999998;0.700894;
9.903370;0.700711;0.405406;-0.105111;-0.316706;1.047517;-0.700705;0.999998;0.700705;
9.951195;0.700514;0.405339;-0.105082;-0.316682;1.047513;-0.700508;0.999998;0.700508;
10.046845;0.700129;0.405203;-0.105024;-0.316632;1.047506;-0.700123;0.999998;0.700123;
10.142494;0.699782;0.405065;-0.104972;-0.316572;1.047497;-0.699776;0.999998;0.699776;
10.228579;0.699528;0.404940;-0.104934;-0.316507;1.047487;-0.699522;0.999999;0.699522;
10.306056;0.699362;0.404828;-0.104909;-0.316436;1.047476;-0.699356;0.999999;0.699356;
10.375784;0.699269;0.404726;-0.104895;-0.316361;1.047465;-0.699263;1.000000;0.699263;
10.445513;0.699230;0.404625;-0.104889;-0.316276;1.047452;-0.699224;1.000000;0.699224;
10.508269;0.699240;0.404533;-0.104890;-0.316190;1.047439;-0.699234;1.000000;0.699234;
10.571025;0.699288;0.404442;-0.104898;-0.316098;1.047425;-0.699282;1.000001;0.699282;
10.633781;0.699367;0.404350;-0.104909;-0.315999;1.047411;-0.699361;1.000001;0.699361;
10.696536;0.699472;0.404259;-0.104925;-0.315896;1.047395;-0.699466;1.000001;0.699466;
10.759292;0.699595;0.404169;-0.104944;-0.315789;1.047379;-0.699589;1.000001;0.699589;
10.822048;0.699727;0.404078;-0.104963;-0.315681;1.047363;-0.699721;1.000001;0.699721;
10.884804;0.699861;0.403988;-0.104984;-0.315573;1.047347;-0.699855;1.000001;0.699855;
10.970583;0.700034;0.403865;-0.105009;-0.315428;1.047325;-0.700028;1.000001;0.700028;
11.056361;0.700182;0.403742;-0.105032;-0.315287;1.047304;-0.700177;1.000001;0.700177;
11.142140;0.700298;0.403621;-0.105049;-0.315154;1.047284;-0.700292;1.000001;0.700292;
11.227918;0.700373;0.403500;-0.105060;-0.315029;1.047265;-0.700367;1.000000;0.700367;
11.313697;0.700407;0.403379;-0.105065;-0.314913;1.047248;-0.700401;1.000000;0.700401;
11.399475;0.700400;0.403260;-0.105064;-0.314805;1.047232;-0.700395;1.000000;0.700395;
11.485254;0.700359;0.403142;-0.105058;-0.314704;1.047216;-0.700353;1.000000;0.700353;
11.571032;0.700291;0.403024;-0.105048;-0.314610;1.047202;-0.700285;1.000000;0.700285;
11.656811;0.700205;0.402908;-0.105035;-0.314521;1.047189;-0.700199;1.000000;0.700199;
11.742589;0.700111;0.402793;-0.105021;-0.314434;1.047176;-0.700105;1.000000;0.700105;
11.828368;0.700019;0.402680;-0.105007;-0.314348;1.047163;-0.700013;1.000000;0.700013;
