time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;
2.046699;0.811809;0.346842;1.035909;-0.811809;0.121773;0.239389;1.000179;
2.048410;0.812269;0.344939;1.035627;-0.812269;0.121842;0.237509;1.000194;
2.050121;0.812802;0.343405;1.035394;-0.812802;0.121922;0.235955;1.000203;
2.051831;0.813388;0.342179;1.035202;-0.813388;0.122010;0.234676;1.000209;
2.055253;0.814639;0.340393;1.034909;-0.814639;0.122197;0.232722;1.000212;
2.058674;0.815930;0.339301;1.034711;-0.815930;0.122391;0.231406;1.000205;
2.061835;0.817100;0.338709;1.034588;-0.817100;0.122567;0.230584;1.000194;
2.061836;0.817100;0.338709;1.034588;-0.817100;0.122567;0.230584;1.000194;
2.061837;0.817101;0.338709;1.034588;-0.817101;0.122567;0.230584;1.000194;
2.061839;0.817101;0.338709;1.034588;-0.817101;0.122567;0.230584;1.000194;
2.061843;0.817103;0.338708;1.034588;-0.817103;0.122567;0.230583;1.000194;
2.061851;0.817106;0.338707;1.034588;-0.817106;0.122568;0.230581;1.000194;
2.061867;0.817112;0.338705;1.034587;-0.817112;0.122568;0.230578;1.000194;
2.061899;0.817123;0.338702;1.034586;-0.817123;0.122570;0.230572;1.000194;
2.061963;0.817147;0.338694;1.034584;-0.817147;0.122574;0.230560;1.000193;
2.062091;0.817194;0.338679;1.034581;-0.817194;0.122581;0.230535;1.000193;
2.062347;0.817287;0.338651;1.034574;-0.817287;0.122595;0.230487;1.000192;
2.062859;0.817473;0.338599;1.034560;-0.817473;0.122623;0.230396;1.000189;
2.063883;0.817837;0.338509;1.034535;-0.817837;0.122677;0.230228;1.000184;
2.065931;0.818536;0.338380;1.034492;-0.818536;0.122782;0.229947;1.000174;
2.070027;0.819812;0.338266;1.034433;-0.819812;0.122973;0.229547;1.000153;
2.074123;0.820917;0.338291;1.034398;-0.820917;0.123139;0.229316;1.000131;
2.078219;0.821850;0.338394;1.034380;-0.821850;0.123279;0.229197;1.000110;
2.082315;0.822620;0.338539;1.034374;-0.822620;0.123395;0.229155;1.000090;
2.086411;0.823235;0.338700;1.034375;-0.823235;0.123487;0.229164;1.000073;
2.090507;0.823710;0.338866;1.034382;-0.823710;0.123558;0.229209;1.000057;
2.094603;0.824060;0.339030;1.034393;-0.824060;0.123611;0.229282;1.000042;
2.102795;0.824451;0.339345;1.034423;-0.824451;0.123669;0.229486;1.000018;
2.110168;0.824497;0.339613;1.034459;-0.824497;0.123676;0.229727;1.000001;
2.117541;0.824308;0.339870;1.034502;-0.824308;0.123648;0.230010;0.999987;
2.124914;0.823929;0.340116;1.034550;-0.823929;0.123591;0.230328;0.999976;
2.132286;0.823391;0.340352;1.034601;-0.823391;0.123510;0.230673;0.999967;
2.139659;0.822721;0.340578;1.034656;-0.822721;0.123410;0.231039;0.999958;
2.146694;0.821973;0.340787;1.034712;-0.821973;0.123298;0.231407;0.999952;
2.146695;0.821973;0.340787;1.034712;-0.821973;0.123298;0.231407;0.999952;
2.146696;0.821973;0.340787;1.034712;-0.821973;0.123298;0.231407;0.999952;
2.146698;0.821973;0.340787;1.034712;-0.821973;0.123298;0.231407;0.999952;
2.146702;0.821972;0.340787;1.034712;-0.821972;0.123298;0.231408;0.999952;
2.146710;0.821971;0.340788;1.034712;-0.821971;0.123297;0.231408;0.999952;
2.146726;0.821970;0.340788;1.034712;-0.821970;0.123297;0.231409;0.999952;
2.146758;0.821966;0.340789;1.034712;-0.821966;0.123297;0.231411;0.999951;
2.146822;0.821959;0.340791;1.034713;-0.821959;0.123295;0.231414;0.999951;
2.146950;0.821944;0.340795;1.034714;-0.821944;0.123293;0.231421;0.999951;
2.147206;0.821915;0.340802;1.034716;-0.821915;0.123289;0.231435;0.999951;
2.147718;0.821856;0.340817;1.034720;-0.821856;0.123280;0.231462;0.999951;
2.148742;0.821736;0.340846;1.034728;-0.821736;0.123262;0.231517;0.999950;
2.150790;0.821492;0.340906;1.034745;-0.821492;0.123225;0.231629;0.999948;
2.154886;0.820982;0.341023;1.034779;-0.820982;0.123149;0.231856;0.999945;
2.163078;0.819884;0.341256;1.034849;-0.819884;0.122984;0.232326;0.999938;
2.171270;0.818689;0.341488;1.034923;-0.818689;0.122805;0.232818;0.999933;
2.179462;0.817406;0.341720;1.035000;-0.817406;0.122613;0.233330;0.999928;
2.187654;0.816043;0.341954;1.035079;-0.816043;0.122408;0.233860;0.999923;
2.195846;0.814606;0.342188;1.035162;-0.814606;0.122193;0.234407;0.999919;
2.212230;0.811546;0.342658;1.035332;-0.811546;0.121734;0.235543;0.999911;
2.228614;0.808267;0.343131;1.035510;-0.808267;0.121242;0.236729;0.999905;
2.244998;0.804809;0.343604;1.035693;-0.804809;0.120723;0.237952;0.999900;
2.261382;0.801211;0.344079;1.035881;-0.801211;0.120183;0.239204;0.999897;
2.277766;0.797507;0.344554;1.036072;-0.797507;0.119628;0.240476;0.999894;
2.294150;0.793729;0.345029;1.036265;-0.793729;0.119061;0.241760;0.999892;
2.310534;0.789904;0.345504;1.036458;-0.789904;0.118487;0.243050;0.999891;
2.343302;0.782245;0.346452;1.036843;-0.782245;0.117338;0.245616;0.999891;
2.376070;0.774671;0.347395;1.037222;-0.774671;0.116202;0.248141;0.999893;
2.408838;0.767306;0.348334;1.037590;-0.767306;0.115097;0.250599;0.999896;
2.441606;0.760248;0.349267;1.037946;-0.760248;0.114039;0.252970;0.999901;
2.474374;0.753570;0.350193;1.038286;-0.753570;0.113037;0.255240;0.999907;
2.507142;0.747319;0.351113;1.038611;-0.747319;0.112099;0.257400;0.999913;
2.539910;0.741526;0.352025;1.038918;-0.741526;0.111230;0.259448;0.999920;
2.605446;0.731344;0.353828;1.039481;-0.731344;0.109703;0.263205;0.999933;
2.670982;0.722973;0.355598;1.039981;-0.722973;0.108447;0.266537;0.999946;
2.736518;0.716280;0.357337;1.040423;-0.716280;0.107443;0.269484;0.999958;
2.802054;0.711073;0.359041;1.040814;-0.711073;0.106662;0.272091;0.999967;
2.867590;0.707137;0.360710;1.041162;-0.707137;0.106072;0.274408;0.999976;
2.933126;0.704249;0.362344;1.041473;-0.704249;0.105639;0.276482;0.999982;
2.998662;0.702201;0.363942;1.041754;-0.702201;0.105332;0.278355;0.999988;
3.064198;0.700808;0.365502;1.042010;-0.700808;0.105123;0.280066;0.999992;
3.129734;0.699909;0.367026;1.042247;-0.699909;0.104988;0.281645;0.999994;
3.195270;0.699374;0.368513;1.042468;-0.699374;0.104908;0.283119;0.999997;
3.260806;0.699096;0.369962;1.042677;-0.699096;0.104866;0.284509;0.999998;
3.326342;0.698994;0.371375;1.042875;-0.698994;0.104851;0.285830;0.999999;
3.391878;0.699004;0.372751;1.043065;-0.699004;0.104852;0.287095;1.000000;
3.457414;0.699082;0.374090;1.043248;-0.699082;0.104864;0.288313;1.000000;
3.588486;0.699299;0.376662;1.043596;-0.699299;0.104896;0.290637;1.000000;
3.719558;0.699535;0.379093;1.043925;-0.699535;0.104932;0.292827;1.000000;
3.850630;0.699731;0.381387;1.044235;-0.699731;0.104961;0.294897;1.000000;
3.981702;0.699868;0.383548;1.044529;-0.699868;0.104982;0.296856;1.000000;
4.243846;0.700010;0.387495;1.045068;-0.700010;0.105003;0.300451;0.999999;
4.505990;0.700040;0.390965;1.045545;-0.700040;0.105008;0.303627;0.999999;
4.768134;0.700028;0.393992;1.045961;-0.700028;0.105006;0.306403;0.999999;
5.030278;0.700009;0.396611;1.046321;-0.700009;0.105003;0.308804;1.000000;
5.554566;0.699993;0.400799;1.046896;-0.699993;0.105000;0.312638;1.000000;
5.999999;0.699990;0.403385;1.047251;-0.699990;0.105000;0.315002;1.000000;
5.999999;0.699991;0.403385;1.047251;-0.699991;0.105000;0.315002;1.000000;
6.000000;0.699991;0.403385;1.047251;-0.699990;0.104999;0.315002;0.999998;
6.000001;0.699990;0.403387;1.047251;-0.699990;0.105003;0.315002;1.000007;
6.000003;0.699987;0.403392;1.047251;-0.699990;0.105009;0.315002;1.000027;
6.000007;0.699984;0.403400;1.047251;-0.699990;0.105021;0.315002;1.000063;
6.000015;0.699976;0.403418;1.047251;-0.699990;0.105047;0.315002;1.000138;
6.000031;0.699960;0.403452;1.047251;-0.699991;0.105097;0.315001;1.000285;
6.000063;0.699930;0.403520;1.047250;-0.699992;0.105198;0.314998;1.000572;
6.000127;0.699872;0.403648;1.047248;-0.699997;0.105399;0.314986;1.001122;
6.000255;0.699765;0.403882;1.047241;-0.700018;0.105805;0.314939;1.002131;
6.000511;0.699585;0.404272;1.047214;-0.700091;0.106620;0.314767;1.003835;
6.000539;0.699568;0.404309;1.047211;-0.700102;0.106710;0.314743;1.004000;
6.000540;0.699567;0.404311;1.047210;-0.700102;0.106713;0.314742;1.004006;
6.000541;0.699567;0.404312;1.047210;-0.700103;0.106716;0.314741;1.004011;
6.000543;0.699566;0.404315;1.047210;-0.700103;0.106722;0.314739;1.004023;
6.000547;0.699563;0.404320;1.047209;-0.700105;0.106735;0.314735;1.004045;
6.000555;0.699558;0.404330;1.047208;-0.700108;0.106761;0.314728;1.004090;
6.000571;0.699549;0.404350;1.047206;-0.700115;0.106812;0.314712;1.004178;
6.000575;0.699547;0.404354;1.047205;-0.700116;0.106825;0.314709;1.004200;
6.000576;0.699546;0.404356;1.047205;-0.700117;0.106828;0.314708;1.004205;
6.000577;0.699546;0.404357;1.047205;-0.700117;0.106831;0.314707;1.004211;
6.000579;0.699545;0.404359;1.047205;-0.700118;0.106838;0.314705;1.004222;
6.000583;0.699542;0.404364;1.047204;-0.700120;0.106850;0.314701;1.004244;
6.000591;0.699538;0.404374;1.047203;-0.700123;0.106876;0.314693;1.004287;
6.000607;0.699529;0.404393;1.047200;-0.700130;0.106927;0.314677;1.004372;
6.000639;0.699511;0.404430;1.047195;-0.700144;0.107030;0.314644;1.004540;
6.000703;0.699477;0.404501;1.047184;-0.700174;0.107235;0.314575;1.004860;
6.000831;0.699416;0.404631;1.047161;-0.700239;0.107647;0.314423;1.005448;
6.001087;0.699313;0.404843;1.047106;-0.700389;0.108474;0.314075;1.006441;
6.001599;0.699168;0.405135;1.046974;-0.700750;0.110137;0.313242;1.007883;
6.002111;0.699087;0.405292;1.046820;-0.701173;0.111809;0.312274;1.008780;
6.002623;0.699049;0.405363;1.046649;-0.701637;0.113487;0.311218;1.009323;
6.003135;0.699040;0.405382;1.046468;-0.702128;0.115169;0.310109;1.009647;
6.003647;0.699052;0.405371;1.046280;-0.702638;0.116854;0.308966;1.009839;
6.004159;0.699078;0.405343;1.046086;-0.703160;0.118540;0.307804;1.009953;
6.005183;0.699156;0.405268;1.045687;-0.704223;0.121916;0.305456;1.010078;
6.006207;0.699261;0.405182;1.045274;-0.705305;0.125295;0.303089;1.010121;
6.008255;0.699517;0.405021;1.044416;-0.707491;0.132055;0.298342;1.010152;
6.010303;0.699831;0.404892;1.043518;-0.709703;0.138819;0.293596;1.010142;
6.012351;0.700137;0.404773;1.042566;-0.711883;0.145575;0.288845;1.010138;
6.016447;0.700768;0.404631;1.040573;-0.716152;0.159070;0.279377;1.010134;
6.020133;0.701274;0.404532;1.038628;-0.719833;0.171185;0.270845;1.010126;
6.023820;0.701713;0.404460;1.036549;-0.723347;0.183265;0.262308;1.010116;
6.027506;0.702075;0.404407;1.034334;-0.726687;0.195310;0.253765;1.010106;
6.034879;0.702614;0.404334;1.029499;-0.732888;0.219291;0.236638;1.010083;
6.042252;0.702865;0.404295;1.024127;-0.738409;0.243110;0.219485;1.010061;
6.049624;0.702830;0.404286;1.018222;-0.743259;0.266758;0.202328;1.010040;
6.064370;0.702076;0.404272;1.004819;-0.751120;0.313518;0.167973;1.010007;
6.079116;0.700594;0.404283;0.989320;-0.756728;0.359509;0.133660;1.009984;
6.093861;0.698580;0.404297;0.971755;-0.760295;0.404665;0.099442;1.009966;
6.108607;0.696181;0.404302;0.952159;-0.761978;0.448915;0.065365;1.009952;
6.123352;0.693501;0.404302;0.930572;-0.761899;0.492183;0.031495;1.009942;
6.138098;0.690606;0.404303;0.907039;-0.760144;0.534388;-0.002105;1.009933;
6.152844;0.687543;0.404307;0.881609;-0.756784;0.575451;-0.035372;1.009926;
6.167589;0.684347;0.404315;0.854335;-0.751876;0.615291;-0.068249;1.009921;
6.182335;0.681048;0.404326;0.825273;-0.745476;0.653828;-0.100679;1.009916;
6.197080;0.677672;0.404339;0.794482;-0.737636;0.690987;-0.132612;1.009912;
6.226572;0.670813;0.404382;0.727967;-0.717863;0.760875;-0.194819;1.009905;
6.253114;0.664585;0.404431;0.662857;-0.695626;0.818335;-0.248657;1.009904;
6.279656;0.658394;0.404479;0.593223;-0.669443;0.870241;-0.300222;1.009903;
6.306198;0.652318;0.404526;0.519526;-0.639565;0.916244;-0.349304;1.009904;
6.332740;0.646417;0.404575;0.442257;-0.606235;0.956028;-0.395705;1.009906;
6.359282;0.640740;0.404627;0.361932;-0.569688;0.989319;-0.439243;1.009910;
6.385824;0.635322;0.404682;0.279089;-0.530154;1.015880;-0.479743;1.009913;
6.412366;0.630184;0.404733;0.194289;-0.487858;1.035521;-0.517033;1.009918;
6.438908;0.625336;0.404770;0.108106;-0.443024;1.048093;-0.550946;1.009921;
6.465450;0.620786;0.404793;0.021129;-0.395895;1.053500;-0.581320;1.009927;
6.499999;0.615365;0.404829;-0.092091;-0.331668;1.049739;-0.615305;1.009934;
6.499999;0.615349;0.404869;-0.092304;-0.331578;1.049737;-0.615349;1.009956;
6.500000;0.615350;0.404867;-0.092304;-0.331576;1.049737;-0.615350;1.009947;
6.500001;0.615351;0.404865;-0.092304;-0.331575;1.049737;-0.615351;1.009938;
6.500003;0.615353;0.404861;-0.092304;-0.331571;1.049736;-0.615353;1.009919;
6.500007;0.615356;0.404854;-0.092305;-0.331563;1.049735;-0.615356;1.009881;
6.500015;0.615363;0.404838;-0.092306;-0.331548;1.049733;-0.615363;1.009807;
6.500031;0.615377;0.404808;-0.092308;-0.331518;1.049728;-0.615377;1.009660;
6.500063;0.615405;0.404749;-0.092312;-0.331460;1.049720;-0.615405;1.009372;
6.500127;0.615456;0.404637;-0.092320;-0.331349;1.049703;-0.615456;1.008821;
6.500255;0.615549;0.404432;-0.092334;-0.331147;1.049673;-0.615549;1.007810;
6.500511;0.615699;0.404090;-0.092356;-0.330811;1.049622;-0.615699;1.006103;
6.500878;0.615853;0.403720;-0.092379;-0.330449;1.049568;-0.615853;1.004200;
6.500879;0.615853;0.403719;-0.092379;-0.330448;1.049568;-0.615853;1.004196;
6.500880;0.615854;0.403719;-0.092379;-0.330447;1.049568;-0.615854;1.004192;
6.500882;0.615854;0.403717;-0.092379;-0.330446;1.049568;-0.615854;1.004184;
6.500886;0.615855;0.403714;-0.092380;-0.330443;1.049567;-0.615855;1.004168;
6.500894;0.615858;0.403708;-0.092380;-0.330437;1.049566;-0.615858;1.004136;
6.500910;0.615862;0.403696;-0.092381;-0.330425;1.049564;-0.615862;1.004072;
6.500928;0.615867;0.403683;-0.092381;-0.330412;1.049563;-0.615867;1.004000;
6.500929;0.615868;0.403682;-0.092381;-0.330411;1.049562;-0.615868;1.003996;
6.500930;0.615868;0.403681;-0.092381;-0.330411;1.049562;-0.615868;1.003992;
6.500932;0.615868;0.403680;-0.092382;-0.330409;1.049562;-0.615868;1.003985;
6.500936;0.615869;0.403677;-0.092382;-0.330407;1.049562;-0.615869;1.003969;
6.500944;0.615872;0.403672;-0.092382;-0.330401;1.049561;-0.615872;1.003939;
6.500960;0.615876;0.403660;-0.092383;-0.330390;1.049559;-0.615876;1.003879;
6.500992;0.615884;0.403639;-0.092384;-0.330369;1.049556;-0.615884;1.003760;
6.501056;0.615899;0.403597;-0.092386;-0.330329;1.049550;-0.615899;1.003534;
6.501184;0.615924;0.403522;-0.092390;-0.330257;1.049539;-0.615924;1.003119;
6.501440;0.615960;0.403401;-0.092395;-0.330140;1.049522;-0.615960;1.002418;
6.501952;0.615985;0.403241;-0.092399;-0.329990;1.049499;-0.615985;1.001401;
6.502976;0.615920;0.403115;-0.092389;-0.329887;1.049484;-0.615920;1.000276;
6.504000;0.615755;0.403140;-0.092364;-0.329937;1.049491;-0.615755;0.999875;
6.505024;0.615538;0.403222;-0.092332;-0.330048;1.049508;-0.615538;0.999774;
6.507072;0.615048;0.403395;-0.092258;-0.330288;1.049544;-0.615048;0.999724;
6.511168;0.613932;0.403661;-0.092091;-0.330717;1.049608;-0.613932;0.999794;
6.514789;0.612955;0.403834;-0.091945;-0.331038;1.049656;-0.612955;0.999810;
6.518409;0.612020;0.403966;-0.091804;-0.331315;1.049698;-0.612020;0.999819;
6.522029;0.611141;0.404069;-0.091672;-0.331555;1.049734;-0.611141;0.999828;
6.529270;0.609536;0.404230;-0.091432;-0.331968;1.049796;-0.609536;0.999847;
6.536511;0.608199;0.404335;-0.091231;-0.332286;1.049844;-0.608199;0.999869;
6.543752;0.607148;0.404406;-0.091073;-0.332525;1.049879;-0.607148;0.999890;
6.558233;0.605786;0.404513;-0.090869;-0.332848;1.049928;-0.605786;0.999927;
6.572714;0.605254;0.404596;-0.090789;-0.333011;1.049952;-0.605254;0.999955;
6.587196;0.605356;0.404675;-0.090805;-0.333065;1.049960;-0.605356;0.999976;
6.601677;0.605941;0.404753;-0.090892;-0.333040;1.049957;-0.605941;0.999992;
6.616159;0.606902;0.404830;-0.091037;-0.332951;1.049943;-0.606902;1.000006;
6.630640;0.608168;0.404905;-0.091226;-0.332810;1.049922;-0.608168;1.000017;
6.645122;0.609689;0.404979;-0.091455;-0.332624;1.049894;-0.609689;1.000027;
6.659603;0.611426;0.405049;-0.091715;-0.332399;1.049861;-0.611426;1.000036;
6.674085;0.613348;0.405118;-0.092003;-0.332140;1.049822;-0.613348;1.000043;
6.688566;0.615428;0.405184;-0.092315;-0.331851;1.049778;-0.615428;1.000050;
6.703047;0.617639;0.405248;-0.092647;-0.331537;1.049731;-0.617639;1.000055;
6.717529;0.619960;0.405310;-0.092995;-0.331202;1.049681;-0.619960;1.000060;
6.746492;0.624820;0.405429;-0.093724;-0.330485;1.049573;-0.624820;1.000067;
6.772558;0.629376;0.405530;-0.094408;-0.329797;1.049470;-0.629376;1.000071;
6.798625;0.634009;0.405626;-0.095103;-0.329085;1.049363;-0.634009;1.000074;
6.824692;0.638649;0.405718;-0.095799;-0.328363;1.049255;-0.638649;1.000075;
6.850758;0.643233;0.405806;-0.096486;-0.327640;1.049147;-0.643233;1.000074;
6.876825;0.647714;0.405889;-0.097158;-0.326926;1.049040;-0.647714;1.000073;
6.902891;0.652052;0.405969;-0.097809;-0.326229;1.048935;-0.652052;1.000071;
6.928958;0.656216;0.406046;-0.098434;-0.325554;1.048834;-0.656216;1.000068;
6.955025;0.660184;0.406118;-0.099029;-0.324906;1.048737;-0.660184;1.000065;
6.981091;0.663941;0.406188;-0.099593;-0.324290;1.048644;-0.663941;1.000062;
7.007158;0.667476;0.406254;-0.100123;-0.323706;1.048557;-0.667476;1.000058;
7.059291;0.673865;0.406378;-0.101081;-0.322647;1.048398;-0.673865;1.000051;
7.111424;0.679363;0.406489;-0.101906;-0.321732;1.048260;-0.679363;1.000043;
7.163557;0.684009;0.406590;-0.102603;-0.320957;1.048144;-0.684009;1.000036;
7.215691;0.687867;0.406681;-0.103182;-0.320316;1.048048;-0.687867;1.000030;
7.267824;0.691018;0.406763;-0.103654;-0.319795;1.047970;-0.691018;1.000024;
7.319957;0.693546;0.406836;-0.104033;-0.319383;1.047908;-0.693546;1.000019;
7.372090;0.695539;0.406900;-0.104332;-0.319062;1.047860;-0.695539;1.000015;
7.424223;0.697080;0.406957;-0.104563;-0.318820;1.047824;-0.697080;1.000011;
7.476356;0.698246;0.407006;-0.104738;-0.318643;1.047797;-0.698246;1.000008;
7.528490;0.699107;0.407049;-0.104867;-0.318517;1.047778;-0.699107;1.000006;
7.580623;0.699723;0.407086;-0.104960;-0.318433;1.047766;-0.699723;1.000004;
7.684889;0.700469;0.407142;-0.105072;-0.318341;1.047752;-0.700469;1.000002;
7.778729;0.700726;0.407175;-0.105110;-0.318322;1.047749;-0.700726;1.000000;
7.872569;0.700755;0.407194;-0.105115;-0.318333;1.047751;-0.700755;1.000000;
7.966409;0.700668;0.407198;-0.105102;-0.318354;1.047754;-0.700668;0.999999;
8.060248;0.700535;0.407190;-0.105082;-0.318372;1.047756;-0.700535;0.999999;
8.154088;0.700397;0.407170;-0.105061;-0.318380;1.047758;-0.700397;0.999999;
8.341767;0.700183;0.407099;-0.105029;-0.318357;1.047754;-0.700183;1.000000;
8.529447;0.700050;0.406990;-0.105009;-0.318283;1.047743;-0.700050;1.000000;
8.904806;0.699946;0.406683;-0.104993;-0.318022;1.047704;-0.699946;1.000000;
9.280165;0.699952;0.406278;-0.104994;-0.317652;1.047648;-0.699952;1.000000;
9.655524;0.699979;0.405803;-0.104998;-0.317213;1.047583;-0.699979;1.000000;
10.030883;0.699997;0.405282;-0.105001;-0.316734;1.047511;-0.699997;1.000000;
10.781601;0.700005;0.404202;-0.105002;-0.315745;1.047362;-0.700005;1.000000;
11.532319;0.700003;0.403134;-0.105002;-0.314770;1.047216;-0.700003;1.000000;
12.283037;0.700000;0.402149;-0.105002;-0.313871;1.047081;-0.700000;1.000000;
13.033755;0.700000;0.401291;-0.105001;-0.313087;1.046964;-0.700000;1.000000;
13.784473;0.700000;0.400578;-0.105001;-0.312434;1.046866;-0.700000;1.000000;
14.535191;0.700000;0.400010;-0.105001;-0.311915;1.046788;-0.700000;1.000000;
16.036627;0.700000;0.399241;-0.105001;-0.311212;1.046682;-0.700000;1.000000;
17.538063;0.700000;0.398859;-0.105001;-0.310862;1.046630;-0.700000;1.000000;
19.039499;0.700000;0.398731;-0.105001;-0.310746;1.046612;-0.700000;1.000000;
20.000000;0.700000;0.398740;-0.105001;-0.310754;1.046614;-0.700000;1.000000;
