time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;
1.013218;0.780168;0.233515;1.191018;-0.666807;0.100028;0.140062;0.999024;
1.014242;0.776601;0.224724;1.190004;-0.663758;0.099570;0.133305;0.999028;
1.015266;0.773098;0.216266;1.189028;-0.660764;0.099121;0.126801;0.999038;
1.015753;0.771454;0.212290;1.188569;-0.659359;0.098911;0.123739;0.999044;
1.015754;0.771451;0.212282;1.188568;-0.659356;0.098910;0.123733;0.999044;
1.015755;0.771447;0.212274;1.188567;-0.659353;0.098910;0.123727;0.999044;
1.015757;0.771441;0.212258;1.188565;-0.659347;0.098909;0.123714;0.999044;
1.015761;0.771427;0.212225;1.188561;-0.659336;0.098907;0.123689;0.999044;
1.015769;0.771400;0.212161;1.188554;-0.659313;0.098904;0.123640;0.999044;
1.015785;0.771347;0.212032;1.188539;-0.659267;0.098897;0.123541;0.999044;
1.015817;0.771239;0.211775;1.188509;-0.659175;0.098883;0.123342;0.999045;
1.015881;0.771024;0.211259;1.188450;-0.658991;0.098855;0.122945;0.999046;
1.016009;0.770595;0.210227;1.188331;-0.658625;0.098800;0.122150;0.999048;
1.016265;0.769740;0.208160;1.188092;-0.657894;0.098691;0.120557;0.999052;
1.016777;0.768041;0.204018;1.187612;-0.656441;0.098473;0.117359;0.999060;
1.017801;0.764693;0.195734;1.186650;-0.653580;0.098044;0.110946;0.999080;
1.018825;0.761422;0.187489;1.185689;-0.650784;0.097624;0.104544;0.999103;
1.020873;0.755151;0.171365;1.183803;-0.645425;0.096821;0.091970;0.999153;
1.021323;0.753827;0.167913;1.183398;-0.644293;0.096651;0.089270;0.999165;
1.021324;0.753824;0.167905;1.183397;-0.644291;0.096650;0.089264;0.999165;
1.021325;0.753821;0.167898;1.183396;-0.644288;0.096650;0.089258;0.999165;
1.021327;0.753815;0.167882;1.183394;-0.644283;0.096649;0.089246;0.999165;
1.021331;0.753804;0.167851;1.183391;-0.644273;0.096648;0.089221;0.999166;
1.021339;0.753780;0.167790;1.183384;-0.644253;0.096645;0.089173;0.999166;
1.021355;0.753733;0.167667;1.183369;-0.644213;0.096639;0.089077;0.999166;
1.021387;0.753640;0.167421;1.183340;-0.644133;0.096627;0.088884;0.999167;
1.021451;0.753452;0.166929;1.183282;-0.643973;0.096603;0.088499;0.999169;
1.021579;0.753079;0.165948;1.183167;-0.643654;0.096555;0.087731;0.999172;
1.021835;0.752338;0.163996;1.182938;-0.643020;0.096460;0.086201;0.999179;
1.022347;0.750875;0.160131;1.182483;-0.641770;0.096272;0.083169;0.999194;
1.023371;0.748030;0.152573;1.181592;-0.639339;0.095908;0.077231;0.999223;
1.025419;0.742672;0.138215;1.179894;-0.634759;0.095221;0.065915;0.999283;
1.027467;0.737757;0.124928;1.178317;-0.630558;0.094591;0.055403;0.999343;
1.029515;0.733282;0.112765;1.176869;-0.626733;0.094017;0.045750;0.999402;
1.031563;0.729233;0.101745;1.175553;-0.623273;0.093498;0.036979;0.999459;
1.033611;0.725593;0.091852;1.174369;-0.620162;0.093032;0.029086;0.999513;
1.035659;0.722340;0.083046;1.173313;-0.617381;0.092614;0.022047;0.999564;
1.037707;0.719446;0.075269;1.172379;-0.614908;0.092243;0.015821;0.999612;
1.039755;0.716884;0.068452;1.171560;-0.612718;0.091915;0.010358;0.999656;
1.041803;0.714626;0.062519;1.170846;-0.610788;0.091626;0.005599;0.999696;
1.043851;0.712643;0.057391;1.170229;-0.609094;0.091371;0.001485;0.999732;
1.045899;0.710910;0.052988;1.169699;-0.607612;0.091149;-0.002047;0.999765;
1.047947;0.709399;0.049234;1.169247;-0.606321;0.090956;-0.005058;0.999794;
1.049995;0.708087;0.046054;1.168865;-0.605200;0.090787;-0.007606;0.999820;
1.052043;0.706951;0.043380;1.168544;-0.604229;0.090642;-0.009746;0.999844;
1.054091;0.705971;0.041147;1.168277;-0.603391;0.090516;-0.011529;0.999864;
1.056139;0.705126;0.039297;1.168055;-0.602669;0.090408;-0.013003;0.999883;
1.058187;0.704400;0.037777;1.167874;-0.602048;0.090315;-0.014211;0.999899;
1.060235;0.703778;0.036539;1.167727;-0.601517;0.090235;-0.015191;0.999913;
1.062283;0.703246;0.035541;1.167609;-0.601062;0.090167;-0.015977;0.999925;
1.064331;0.702792;0.034745;1.167516;-0.600674;0.090109;-0.016600;0.999935;
1.066379;0.702405;0.034119;1.167443;-0.600343;0.090059;-0.017086;0.999944;
1.068427;0.702075;0.033633;1.167387;-0.600061;0.090017;-0.017460;0.999952;
1.070475;0.701794;0.033264;1.167345;-0.599821;0.089981;-0.017739;0.999959;
1.072523;0.701555;0.032990;1.167314;-0.599616;0.089950;-0.017943;0.999965;
1.074571;0.701351;0.032793;1.167293;-0.599443;0.089924;-0.018086;0.999970;
1.076619;0.701178;0.032657;1.167279;-0.599295;0.089902;-0.018180;0.999974;
1.078667;0.701031;0.032570;1.167271;-0.599169;0.089883;-0.018235;0.999978;
1.080715;0.700905;0.032522;1.167267;-0.599061;0.089867;-0.018260;0.999981;
1.082763;0.700798;0.032502;1.167266;-0.598969;0.089853;-0.018262;0.999984;
1.086859;0.700624;0.032516;1.167272;-0.598821;0.089831;-0.018227;0.999988;
1.090545;0.700507;0.032572;1.167281;-0.598721;0.089815;-0.018164;0.999991;
1.094231;0.700416;0.032646;1.167293;-0.598643;0.089804;-0.018088;0.999993;
1.097918;0.700345;0.032726;1.167304;-0.598582;0.089795;-0.018010;0.999995;
1.101604;0.700289;0.032803;1.167315;-0.598534;0.089788;-0.017937;0.999996;
1.105291;0.700244;0.032872;1.167325;-0.598496;0.089782;-0.017872;0.999997;
1.108977;0.700207;0.032931;1.167333;-0.598464;0.089777;-0.017816;0.999998;
1.112663;0.700176;0.032980;1.167340;-0.598438;0.089773;-0.017770;0.999999;
1.116350;0.700150;0.033018;1.167346;-0.598416;0.089770;-0.017734;0.999999;
1.120036;0.700128;0.033048;1.167350;-0.598397;0.089767;-0.017706;0.999999;
1.121323;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121324;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121325;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121327;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121331;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121339;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121355;0.700121;0.033056;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121387;0.700121;0.033057;1.167351;-0.598391;0.089766;-0.017697;0.999999;
1.121451;0.700120;0.033057;1.167351;-0.598390;0.089766;-0.017697;1.000000;
1.121579;0.700120;0.033058;1.167351;-0.598390;0.089766;-0.017696;1.000000;
1.121835;0.700118;0.033059;1.167352;-0.598389;0.089766;-0.017694;1.000000;
1.122347;0.700116;0.033062;1.167352;-0.598387;0.089765;-0.017691;1.000000;
1.123371;0.700111;0.033068;1.167353;-0.598382;0.089765;-0.017686;1.000000;
1.125419;0.700102;0.033077;1.167354;-0.598374;0.089764;-0.017677;1.000000;
1.127467;0.700093;0.033085;1.167355;-0.598367;0.089762;-0.017669;1.000000;
1.131563;0.700078;0.033097;1.167357;-0.598354;0.089761;-0.017657;1.000000;
1.135249;0.700066;0.033104;1.167358;-0.598344;0.089759;-0.017649;1.000000;
1.138936;0.700056;0.033108;1.167359;-0.598335;0.089758;-0.017644;1.000000;
1.142622;0.700047;0.033110;1.167360;-0.598328;0.089757;-0.017641;1.000001;
1.146308;0.700040;0.033111;1.167360;-0.598322;0.089756;-0.017639;1.000001;
1.149995;0.700034;0.033111;1.167360;-0.598316;0.089755;-0.017639;1.000001;
1.153681;0.700028;0.033111;1.167360;-0.598312;0.089754;-0.017638;1.000001;
1.157368;0.700024;0.033110;1.167360;-0.598308;0.089754;-0.017639;1.000001;
1.161054;0.700020;0.033108;1.167360;-0.598305;0.089753;-0.017639;1.000001;
1.164740;0.700017;0.033107;1.167360;-0.598302;0.089753;-0.017640;1.000001;
1.168427;0.700014;0.033106;1.167360;-0.598300;0.089752;-0.017641;1.000001;
1.171323;0.700013;0.033105;1.167360;-0.598298;0.089752;-0.017641;1.000001;
1.171323;0.000000;0.000000;1.170000;0.000000;-0.000000;0.000000;0.730946;
1.171324;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.731240;
1.171325;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.731533;
1.171327;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.732119;
1.171331;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.733287;
1.171339;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.735609;
1.171355;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.740192;
1.171387;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.749126;
1.171451;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.766099;
1.171515;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.781935;
1.171643;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.810566;
1.171755;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.832614;
1.171868;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.852124;
1.171980;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.869369;
1.172093;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.884608;
1.172205;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.898072;
1.172318;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.909967;
1.172430;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.920475;
1.172542;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.929757;
1.172655;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.937957;
1.172767;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.945199;
1.172880;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.951597;
1.172992;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.957248;
1.173105;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.962240;
1.173217;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.966649;
1.173330;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.970543;
1.173442;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.973983;
1.173554;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.977021;
1.173667;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.979705;
1.173779;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.982075;
1.173892;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.984169;
1.174004;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.986018;
1.174117;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.987651;
1.174229;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.989094;
1.174342;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.990368;
1.174454;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.991494;
1.174566;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.992488;
1.174679;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.993366;
1.174791;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.994142;
1.174904;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.994827;
1.175016;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.995432;
1.175129;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.995967;
1.175353;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.996864;
1.175556;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.997501;
1.175758;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.998010;
1.175961;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.998417;
1.176163;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.998741;
1.176365;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.998999;
1.176568;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999205;
1.176770;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999369;
1.176973;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999500;
1.177377;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999692;
1.177782;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999814;
1.178187;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999891;
1.178592;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999938;
1.178997;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999966;
1.179401;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;0.999984;
1.180211;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.181021;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000010;
1.182640;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000014;
1.184259;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000013;
1.187497;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000011;
1.190736;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000010;
1.193974;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000010;
1.197212;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000009;
1.200451;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000009;
1.203689;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000009;
1.206927;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000009;
1.210166;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000009;
1.213404;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000008;
1.216642;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000008;
1.219880;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000008;
1.223119;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000008;
1.226357;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000008;
1.229595;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000008;
1.232834;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.236072;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.239310;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.242549;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.245787;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.249025;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.252264;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000007;
1.255502;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.258740;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.261979;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.265217;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.268455;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.271694;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.274932;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000006;
1.278170;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.281409;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.284647;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.287885;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.291124;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.294362;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.297600;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.300839;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.304077;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000005;
1.307315;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.310554;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.313792;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.317030;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.320269;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.323507;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.326745;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.329984;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.333222;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.336460;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.339699;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.342937;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000004;
1.346175;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.349414;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.352652;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.355890;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.359129;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.365605;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.371434;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.377263;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.383092;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385228;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385229;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385230;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385232;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385236;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385244;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385260;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385292;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385356;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385484;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.385740;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.386252;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.387276;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.389324;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.393420;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000003;
1.397516;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.401612;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.405708;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.409804;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.413900;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.417996;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.422092;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.426188;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
1.430284;-0.000000;0.000000;1.170000;0.000000;0.000000;0.000000;1.000002;
