time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
1.00023;0.0252445;0.0252452;0.902974;0.903;0.00191927;4.38778;1.00003;1.22408;-9.20633e-16;27.9942;-9.20633e-14;2799.42;0.434696;64.3994;3.72555;0.434696;27.9942;0.508069;
1.00045;0.0251642;0.0251656;0.902949;0.903;0.00274071;6.26573;1.00006;1.22408;-9.13124e-16;27.9059;-9.13124e-14;2790.59;0.43401;64.2978;3.73256;0.43401;27.9059;0.506709;
1.0009;0.0250074;0.0250102;0.902899;0.903;0.00306189;7;1.00011;1.2241;0;27.7336;0;2773.36;0.432668;64.099;3.74663;0.432668;27.7336;0.503996;
1.00134;0.0248538;0.024858;0.902848;0.903;0.00306189;7;1.00017;1.22412;-2.08437e-15;27.5648;-2.08437e-13;2756.48;0.431349;63.9036;3.76046;0.431349;27.5648;0.501294;
1.00224;0.0245579;0.0245648;0.902747;0.903;0.00306189;7;1.00028;1.2242;-5.7046e-16;27.2396;-5.7046e-14;2723.96;0.428798;63.5256;3.78721;0.428798;27.2396;0.495956;
1.00304;0.0243011;0.0243104;0.902656;0.903;0.00306189;7;1.00038;1.2243;-7.21245e-17;26.9575;-7.21245e-15;2695.75;0.426572;63.1958;3.81058;0.426572;26.9575;0.491188;
1.00384;0.0240535;0.0240651;0.902565;0.903;0.00306189;7;1.00048;1.22442;-5.85219e-16;26.6855;-5.85219e-14;2668.55;0.424414;62.8761;3.83325;0.424414;26.6855;0.486461;
1.00464;0.0238146;0.0238285;0.902475;0.903;0.00306189;7;1.00058;1.22456;-5.32572e-16;26.4231;-5.32572e-14;2642.31;0.422322;62.5663;3.85526;0.422322;26.4231;0.481776;
1.00625;0.0233578;0.0233761;0.902293;0.903;0.00306189;7;1.00078;1.22492;1.14961e-15;25.9215;1.14961e-13;2592.15;0.418294;61.9695;3.89778;0.418294;25.9215;0.472477;
1.00785;0.0229312;0.0229538;0.902111;0.903;0.00306189;7;1.00099;1.22536;-2.81281e-16;25.4533;-2.81281e-14;2545.33;0.414499;61.4072;3.93798;0.414499;25.4533;0.463332;
1.00946;0.0225338;0.0225605;0.901929;0.903;0.00306189;7;1.00119;1.22591;5.57253e-17;25.0171;5.57253e-15;2501.71;0.410933;60.879;3.97587;0.410933;25.0171;0.454376;
1.01267;0.0218186;0.0218533;0.901566;0.903;0.00306189;7;1.00159;1.22731;1.77636e-15;24.2329;1.77636e-13;2423.29;0.40444;59.9171;4.04532;0.40444;24.2329;0.437022;
1.01556;0.0212565;0.0212981;0.901239;0.903;0.00306189;7;1.00195;1.22892;1.58716e-17;23.6172;1.58716e-15;2361.72;0.399269;59.151;4.10113;0.399269;23.6172;0.422089;
1.01845;0.0207616;0.0208098;0.900913;0.903;0.00306189;7;1.00232;1.23086;1.87938e-15;23.0757;1.87938e-13;2307.57;0.394666;58.469;4.15132;0.394666;23.0757;0.407816;
1.02134;0.0203258;0.0203803;0.900586;0.903;0.00306189;7;1.00268;1.23313;-6.62173e-16;22.5994;-6.62173e-14;2259.94;0.390572;57.8626;4.19648;0.390572;22.5994;0.394212;
1.02423;0.0199417;0.0200024;0.90026;0.903;0.00306189;7;1.00304;1.23573;6.80955e-16;22.1805;6.80955e-14;2218.05;0.386936;57.3238;4.23714;0.386936;22.1805;0.381273;
1.02712;0.0196033;0.0196701;0.899934;0.903;0.00306189;7;1.00341;1.23866;1.45735e-15;21.8119;1.45735e-13;2181.19;0.383708;56.8456;4.2738;0.383708;21.8119;0.36899;
1.03001;0.0193049;0.0193777;0.899608;0.903;0.00306189;7;1.00377;1.24191;-1.00433e-15;21.4877;-1.00433e-13;2148.77;0.380845;56.4215;4.30689;0.380845;21.4877;0.357348;
1.0329;0.0190417;0.0191204;0.899283;0.903;0.00306189;7;1.00413;1.2455;2.34055e-15;21.2024;2.34055e-13;2120.24;0.378309;56.0458;4.33681;0.378309;21.2024;0.34633;
1.03579;0.0188095;0.0188941;0.898957;0.903;0.00306189;7;1.0045;1.24942;-2.08407e-15;20.9515;-2.08407e-13;2095.15;0.376064;55.7132;4.36389;0.376064;20.9515;0.335915;
1.03868;0.0186048;0.0186952;0.898632;0.903;0.00306189;7;1.00486;1.25367;-8.24467e-16;20.7309;-8.24467e-14;2073.09;0.374079;55.4192;4.38846;0.374079;20.7309;0.32608;
1.04156;0.0184242;0.0185205;0.898308;0.903;0.00306189;7;1.00522;1.25824;8.84446e-16;20.5371;8.84446e-14;2053.71;0.372327;55.1595;4.41078;0.372327;20.5371;0.316799;
1.04445;0.018265;0.0183671;0.897983;0.903;0.00306189;7;1.00559;1.26315;-3.32716e-16;20.3671;-3.32716e-14;2036.71;0.370782;54.9306;4.4311;0.370782;20.3671;0.308046;
1.04734;0.0181248;0.0182326;0.897659;0.903;0.00306189;7;1.00595;1.26839;1.93822e-15;20.218;1.93822e-13;2021.8;0.369422;54.7292;4.44964;0.369422;20.218;0.299795;
1.05312;0.0178916;0.018011;0.897012;0.903;0.00306189;7;1.00668;1.27985;-1.64455e-15;19.9722;-1.64455e-13;1997.22;0.367168;54.3953;4.48233;0.367168;19.9722;0.284636;
1.0589;0.017711;0.0178421;0.896366;0.903;0.00306189;7;1.0074;1.29263;8.87582e-16;19.7849;8.87582e-14;1978.49;0.365442;54.1396;4.50997;0.365442;19.7849;0.271175;
1.06468;0.0175727;0.0177156;0.895721;0.903;0.00306189;7;1.00813;1.30672;7.70792e-16;19.6446;7.70792e-14;1964.46;0.364145;53.9474;4.53354;0.364145;19.6446;0.259215;
1.06613;0.0175445;0.0176903;0.89556;0.903;0.00306189;7;1.00831;1.31045;-1.25695e-27;19.6166;-1.25688e-25;1961.66;0.363884;53.9088;4.53885;0.363884;19.6166;0.256446;
1.06901;0.0174931;0.0176447;0.895238;0.903;0.00306189;7;1.00867;1.31816;-1.77636e-15;19.5661;-1.77636e-13;1956.61;0.363416;53.8394;4.54893;0.363416;19.5661;0.251149;
1.06938;0.0174872;0.0176396;0.895198;0.903;0.00306189;7;1.00872;1.31914;-4.66688e-16;19.5603;-4.66688e-14;1956.03;0.363362;53.8315;4.55013;0.363362;19.5603;0.250509;
1.06975;0.0174812;0.0176343;0.895157;0.903;0.00306189;7;1.00876;1.32017;1.77494e-30;19.5546;1.51461e-28;1955.46;0.363309;53.8235;4.55137;0.363309;19.5546;0.249853;
1.06982;0.0174801;0.0176334;0.895149;0.903;0.00306189;7;1.00877;1.32036;-1.31086e-15;19.5535;-1.31086e-13;1955.35;0.363299;53.8221;4.5516;0.363299;19.5535;0.249734;
1.06995;0.017478;0.0176316;0.895134;0.903;0.00306189;7;1.00879;1.32073;-8.41382e-17;19.5515;-8.41382e-15;1955.15;0.36328;53.8192;4.55204;0.36328;19.5515;0.249497;
1.07;0.259348;0.261629;0.895131;0.903;0.00306189;7;1.00879;1.32086;5.48505;16.0978;548.505;1609.78;0.473184;47.675;4.27814;0.473184;16.0978;0.335022;
1.07007;0.814857;0.822021;0.895131;0.903;0.00306189;7;1.00879;1.32107;18.1781;5.61226;1817.81;561.226;0.831623;22.8767;3.26988;0.831623;5.61226;0.53114;
1.07015;0.81513;0.822297;0.89513;0.903;0.00306189;7;1.00879;1.32127;18.1843;5.62239;1818.43;562.239;0.831924;22.879;3.26786;0.831924;5.62239;0.53137;
1.0703;0.815675;0.822848;0.895128;0.903;0.00306189;7;1.00879;1.32168;18.1965;5.6426;1819.65;564.26;0.832525;22.8837;3.26385;0.832525;5.6426;0.53183;
1.07059;0.816759;0.823945;0.895125;0.903;0.00306189;7;1.0088;1.3225;18.2208;5.68283;1822.08;568.283;0.833715;22.8932;3.25593;0.833715;5.68283;0.532743;
1.07118;0.818904;0.826114;0.89512;0.903;0.00306189;7;1.0088;1.32413;18.2688;5.76247;1826.88;576.247;0.836055;22.9124;3.24049;0.836055;5.76247;0.534552;
1.07177;0.821028;0.828261;0.895114;0.903;0.00306189;7;1.00881;1.32577;18.3163;5.84149;1831.63;584.149;0.838356;22.9321;3.22544;0.838356;5.84149;0.536339;
1.07237;0.823131;0.830388;0.895109;0.903;0.00306189;7;1.00882;1.32741;18.3634;5.91988;1836.34;591.988;0.840619;22.9522;3.21078;0.840619;5.91988;0.538105;
1.07355;0.827298;0.834601;0.895098;0.903;0.00306189;7;1.00883;1.33069;18.4567;6.07553;1845.67;607.553;0.845056;22.9937;3.18233;0.845056;6.07553;0.541583;
1.07473;0.831397;0.838746;0.895089;0.903;0.00306189;7;1.00884;1.33397;18.5484;6.22903;1854.84;622.903;0.849356;23.0368;3.15523;0.849356;6.22903;0.544985;
1.0771;0.839379;0.846815;0.895071;0.903;0.00306189;7;1.00886;1.34055;18.727;6.52853;1872.7;652.853;0.857532;23.1272;3.10514;0.857532;6.52853;0.551562;
1.07946;0.847092;0.854611;0.895055;0.903;0.00306189;7;1.00888;1.34714;18.8995;6.81818;1889.95;681.818;0.865173;23.2228;3.06019;0.865173;6.81818;0.557853;
1.08183;0.854557;0.862155;0.895042;0.903;0.00306189;7;1.00889;1.35374;19.0663;7.09811;1906.63;709.811;0.872309;23.3228;3.01999;0.872309;7.09811;0.563877;
1.0842;0.861793;0.869467;0.895031;0.903;0.00306189;7;1.0089;1.36035;19.228;7.36858;1922.8;736.858;0.878973;23.4268;2.98417;0.878973;7.36858;0.569649;
1.08656;0.86882;0.876565;0.895022;0.903;0.00306189;7;1.00891;1.36698;19.3849;7.62992;1938.49;762.992;0.885195;23.5343;2.95236;0.885195;7.62992;0.575185;
1.08893;0.875655;0.883468;0.895015;0.903;0.00306189;7;1.00892;1.37361;19.5374;7.88248;1953.74;788.248;0.891003;23.6448;2.92423;0.891003;7.88248;0.580497;
1.09129;0.882314;0.890191;0.89501;0.903;0.00306189;7;1.00893;1.38024;19.686;8.12663;1968.6;812.663;0.896425;23.7581;2.89948;0.896425;8.12663;0.585598;
1.09366;0.888811;0.896749;0.895007;0.903;0.00306189;7;1.00893;1.38687;19.8308;8.36274;1983.08;836.274;0.901486;23.8739;2.87782;0.901486;8.36274;0.590499;
1.09603;0.895158;0.903153;0.895006;0.903;0.00306189;7;1.00893;1.39351;19.9722;8.59118;1997.22;859.118;0.906208;23.9919;2.85901;0.906208;8.59118;0.59521;
1.09839;0.901367;0.909417;0.895007;0.903;0.00306189;7;1.00893;1.40015;20.1105;8.81232;2011.05;881.232;0.910613;24.1118;2.84279;0.910613;8.81232;0.59974;
1.10312;0.913431;0.921581;0.895015;0.903;0.00306189;7;1.00892;1.41342;20.3789;9.2352;2037.89;923.52;0.918576;24.3571;2.81708;0.918576;9.2352;0.608295;
1.10786;0.925046;0.933285;0.895029;0.903;0.00306189;7;1.00891;1.42667;20.6371;9.63299;2063.71;963.299;0.925496;24.608;2.79938;0.925496;9.63299;0.616227;
1.11259;0.936263;0.944579;0.89505;0.903;0.00306189;7;1.00888;1.43989;20.8861;10.0081;2088.61;1000.81;0.931492;24.8635;2.78846;0.931492;10.0081;0.623589;
1.11732;0.947123;0.955506;0.895078;0.903;0.00306189;7;1.00885;1.45307;21.1269;10.363;2112.69;1036.3;0.936671;25.1227;2.78325;0.936671;10.363;0.630428;
1.12205;0.95766;0.966099;0.895113;0.903;0.00306189;7;1.00881;1.46619;21.3603;10.6997;2136.03;1069.97;0.941128;25.3848;2.78282;0.941128;10.6997;0.636786;
1.12678;0.967899;0.976384;0.895153;0.903;0.00306189;7;1.00877;1.47925;21.5868;11.0202;2158.68;1102.02;0.944947;25.6491;2.78638;0.944947;11.0202;0.642701;
1.13152;0.97786;0.986381;0.8952;0.903;0.00306189;7;1.00871;1.49224;21.8069;11.3263;2180.69;1132.63;0.948202;25.9152;2.79327;0.948202;11.3263;0.648205;
1.13625;0.987557;0.996104;0.895252;0.903;0.00306189;7;1.00865;1.50515;22.0209;11.6194;2202.09;1161.94;0.950955;26.1825;2.80291;0.950955;11.6194;0.65333;
1.14098;0.997003;1.00557;0.89531;0.903;0.00306189;7;1.00859;1.51797;22.229;11.901;2222.9;1190.1;0.953265;26.4505;2.81484;0.953265;11.901;0.658104;
1.15044;1.01521;1.02377;0.895443;0.903;0.00306189;7;1.00844;1.54327;22.6294;12.4362;2262.94;1243.62;0.956803;26.9872;2.84363;0.956803;12.4362;0.666706;
1.15991;1.03245;1.04098;0.895597;0.903;0.00306189;7;1.00827;1.56809;23.0074;12.9371;2300.74;1293.71;0.959088;27.5213;2.87756;0.959088;12.9371;0.674177;
1.16937;1.04875;1.05721;0.895771;0.903;0.00306189;7;1.00807;1.59236;23.3638;13.4094;2336.38;1340.94;0.96037;28.0502;2.91491;0.96037;13.4094;0.680649;
1.17884;1.06413;1.07249;0.895963;0.903;0.00306189;7;1.00785;1.61602;23.6989;13.8576;2369.89;1385.76;0.96086;28.5716;2.95433;0.96086;13.8576;0.686239;
1.1883;1.0786;1.08682;0.896174;0.903;0.00306189;7;1.00762;1.639;24.0131;14.2851;2401.31;1428.51;0.960732;29.0832;2.99484;0.960732;14.2851;0.691047;
1.19776;1.09218;1.10022;0.896401;0.903;0.00306189;7;1.00736;1.66126;24.3067;14.6945;2430.67;1469.45;0.960127;29.5831;3.0357;0.960127;14.6945;0.69516;
1.20723;1.10488;1.11271;0.896644;0.903;0.00306189;7;1.00709;1.68273;24.5801;15.0875;2458.01;1508.75;0.959165;30.0694;3.07638;0.959165;15.0875;0.69865;
1.22616;1.1278;1.13512;0.897171;0.903;0.00306189;7;1.0065;1.72306;25.07;15.8309;2507;1583.09;0.956628;30.9943;3.15545;0.956628;15.8309;0.704051;
1.24508;1.14747;1.15419;0.897749;0.903;0.00306189;7;1.00585;1.75969;25.4861;16.5191;2548.61;1651.91;0.953635;31.8484;3.23041;0.953635;16.5191;0.707597;
1.26401;1.16429;1.17029;0.898369;0.903;0.00306189;7;1.00515;1.79234;25.8371;17.1541;2583.71;1715.41;0.950614;32.6253;3.30011;0.950614;17.1541;0.709592;
1.28294;1.17868;1.18389;0.899028;0.903;0.00306189;7;1.00442;1.82074;26.1328;17.7373;2613.28;1773.73;0.947927;33.32;3.36384;0.947927;17.7373;0.710298;
1.30187;1.19103;1.19538;0.899718;0.903;0.00306189;7;1.00365;1.84467;26.3823;18.2693;2638.23;1826.93;0.945862;33.9284;3.42114;0.945862;18.2693;0.709931;
1.32079;1.20136;1.20478;0.900435;0.903;0.00289919;6.62804;1.00285;1.86394;26.5863;18.7343;2658.63;1873.43;0.944424;34.4389;3.46882;0.944424;18.7343;0.708867;
1.33972;1.2086;1.21104;0.901172;0.903;0.00219986;5.02926;1.00203;1.87841;26.7217;19.0719;2672.17;1907.19;0.943;34.8145;3.49666;0.943;19.0719;0.707999;
1.35865;1.21261;1.21406;0.901923;0.903;0.00156959;3.58835;1.0012;1.88797;26.7864;19.2497;2678.64;1924.97;0.941425;35.0398;3.50499;0.941425;19.2497;0.707758;
1.37758;1.21342;1.21386;0.902678;0.903;0.00101146;2.31238;1.00036;1.89257;26.7812;19.2585;2678.12;1925.85;0.939572;35.1082;3.49658;0.939572;19.2585;0.708297;
1.39651;1.21128;1.21071;0.903432;0.903;0.000535782;1.22489;0.999523;1.89222;26.712;19.1201;2671.2;1912.01;0.937801;35.029;3.47439;0.937801;19.1201;0.70963;
1.41543;1.20635;1.20478;0.904176;0.903;9.72462e-05;0.222322;0.9987;1.88694;26.5825;18.8338;2658.25;1883.38;0.93608;34.8028;3.44002;0.93608;18.8338;0.711716;
1.45329;1.18879;1.18538;0.905603;0.903;-0.000637707;-1.45791;0.997127;1.86229;26.1596;17.8978;2615.96;1789.78;0.933542;33.9527;3.34073;0.933542;17.8978;0.717608;
1.48736;1.16381;1.15894;0.906789;0.903;-0.00114369;-2.61467;0.995822;1.82479;25.5835;16.7066;2558.35;1670.66;0.932541;32.7657;3.22017;0.932541;16.7066;0.724195;
1.52143;1.12949;1.12347;0.907841;0.903;-0.00150251;-3.435;0.994668;1.77423;24.8096;15.2852;2480.96;1528.52;0.932993;31.233;3.07565;0.932993;15.2852;0.730911;
1.5555;1.08545;1.07862;0.908717;0.903;-0.00168932;-3.86207;0.99371;1.7125;23.8285;13.7366;2382.85;1373.66;0.934909;29.4193;2.91385;0.934909;13.7366;0.736572;
1.58957;1.0321;1.02487;0.909373;0.903;-0.00166887;-3.81533;0.992992;1.64191;22.6504;12.1659;2265.04;1216.59;0.938162;27.4055;2.74324;0.938162;12.1659;0.739956;
1.62364;0.971213;0.963981;0.909775;0.903;-0.00141713;-3.23979;0.992553;1.56525;21.3134;10.6769;2131.34;1067.69;0.942615;25.2894;2.57386;0.942615;10.6769;0.739956;
1.6543;0.912429;0.905512;0.909899;0.903;-0.000994222;-2.27296;0.992419;1.49347;20.0274;9.47918;2002.74;947.918;0.947578;23.3831;2.43083;0.947578;9.47918;0.736405;
1.68497;0.853057;0.846693;0.909788;0.903;-0.000414837;-0.948389;0.99254;1.42163;18.7337;8.47434;1873.37;847.434;0.953478;21.5645;2.30441;0.953478;8.47434;0.729138;
1.71563;0.79642;0.790772;0.909449;0.903;0.000268507;0.613854;0.99291;1.35215;17.502;7.69854;1750.2;769.854;0.960364;19.9094;2.20025;0.960364;7.69854;0.718236;
1.74629;0.745976;0.741134;0.9089;0.903;0.000978154;2.23623;0.993509;1.28731;16.4069;7.16003;1640.69;716.003;0.968433;18.4847;2.12128;0.968433;7.16003;0.704315;
1.77696;0.703715;0.699708;0.908172;0.903;0.00164392;3.75827;0.994306;1.22912;15.4927;6.86073;1549.27;686.073;0.977609;17.3319;2.06823;0.977609;6.86073;0.688156;
1.80762;0.671367;0.668185;0.907301;0.903;0.00220358;5.03776;0.99526;1.17929;14.7972;6.78066;1479.72;678.066;0.987817;16.4775;2.0395;0.987817;6.78066;0.670905;
1.83828;0.64977;0.647385;0.906328;0.903;0.00261377;5.97553;0.996328;1.1391;14.3379;6.89214;1433.79;689.214;0.998788;15.9277;2.03193;0.998788;6.89214;0.653792;
1.86895;0.638999;0.637377;0.905299;0.903;0.00285557;6.52833;0.997461;1.1094;14.1169;7.16132;1411.69;716.132;1.01009;15.6713;2.04152;1.01009;7.16132;0.63798;
1.89961;0.638604;0.63772;0.904253;0.903;0.00293352;6.70652;0.998615;1.0906;14.1241;7.55174;1412.41;755.174;1.02117;15.6842;2.06422;1.02117;7.55174;0.624452;
1.93027;0.647687;0.647523;0.90323;0.903;0.00287037;6.56216;0.999746;1.08271;14.3408;8.02781;1434.08;802.781;1.03145;15.9337;2.09644;1.03145;8.02781;0.613933;
1.96094;0.665117;0.665663;0.902265;0.903;0.00270048;6.17375;1.00082;1.08531;14.7416;8.556;1474.16;855.6;1.04034;16.3833;2.13537;1.04034;8.556;0.606822;
1.9916;0.689524;0.690764;0.901387;0.903;0.00246149;5.62739;1.00179;1.09768;15.2958;9.10786;1529.58;910.786;1.04741;16.9955;2.17909;1.04741;9.10786;0.603255;
2.02226;0.719374;0.721285;0.900619;0.903;0.00218883;5.00403;1.00264;1.11878;15.9693;9.66112;1596.93;966.112;1.05233;17.7348;2.22637;1.05233;9.66112;0.603126;
2.05293;0.753058;0.755597;0.899978;0.903;0.00191233;4.37192;1.00336;1.14739;16.7264;10.1996;1672.64;1019.96;1.05495;18.5685;2.27646;1.05495;10.1996;0.606132;
2.08359;0.788967;0.792069;0.899475;0.903;0.0016548;3.78315;1.00392;1.1821;17.531;10.7125;1753.1;1071.25;1.05529;19.4667;2.32884;1.05529;10.7125;0.611829;
2.11425;0.825583;0.82916;0.899115;0.903;0.00143158;3.27283;1.00432;1.22141;18.3494;11.1931;1834.94;1119.31;1.05347;20.4015;2.38305;1.05347;11.1931;0.619683;
2.14491;0.861556;0.865496;0.898898;0.903;0.00125083;2.85961;1.00456;1.26383;19.1513;11.6375;1915.13;1163.75;1.04975;21.3477;2.43851;1.04975;11.6375;0.629115;
2.17558;0.89576;0.899934;0.898817;0.903;0.00111421;2.54728;1.00465;1.30785;19.9115;12.0436;1991.15;1204.36;1.04443;22.2817;2.49447;1.04443;12.0436;0.63955;
2.20624;0.927318;0.931587;0.898865;0.903;0.00101798;2.32727;1.0046;1.35208;20.6101;12.4097;2061.01;1240.97;1.0379;23.1821;2.54995;1.0379;12.4097;0.650448;
2.2369;0.9556;0.959821;0.899029;0.903;0.000954342;2.18179;1.00442;1.39519;21.2329;12.7341;2123.29;1273.41;1.03054;24.0294;2.60373;1.03054;12.7341;0.661337;
2.26757;0.980194;0.98423;0.899295;0.903;0.000913106;2.08752;1.00412;1.43602;21.7707;13.0139;2177.07;1301.39;1.02271;24.8061;2.65445;1.02271;13.0139;0.671832;
2.29823;1.00087;1.0046;0.899648;0.903;0.000883306;2.01939;1.00373;1.47356;22.2189;13.2455;2221.89;1324.55;1.01478;25.4968;2.70064;1.01478;13.2455;0.681645;
2.32889;1.01755;1.02085;0.900074;0.903;0.000854729;1.95406;1.00325;1.50695;22.5757;13.4238;2257.57;1342.38;1.00705;26.0879;2.74082;1.00705;13.4238;0.690589;
2.35956;1.03023;1.03302;0.900556;0.903;0.000819154;1.87273;1.00271;1.53551;22.8422;13.5431;2284.22;1354.31;0.999758;26.5679;2.7736;0.999758;13.5431;0.698567;
2.39022;1.03899;1.0412;0.901079;0.903;0.000771212;1.76312;1.00213;1.55873;23.0204;13.5978;2302.04;1359.78;0.993103;26.9276;2.79777;0.993103;13.5978;0.705556;
2.42088;1.04392;1.0455;0.901627;0.903;0.000708864;1.62058;1.00152;1.57625;23.1133;13.5828;2311.33;1358.28;0.987223;27.1602;2.81239;0.987223;13.5828;0.711586;
2.45155;1.04513;1.04607;0.902186;0.903;0.000633482;1.44825;1.0009;1.58789;23.1243;13.4947;2312.43;1349.47;0.982205;27.2618;2.81685;0.982205;13.4947;0.716714;
2.48221;1.04275;1.04304;0.902741;0.903;0.000549557;1.25638;1.00029;1.59361;23.0564;13.3327;2305.64;1333.27;0.978092;27.2316;2.81094;0.978092;13.3327;0.721004;
2.54354;1.02802;1.02715;0.903769;0.903;0.000395648;0.904519;0.999149;1.58846;22.7055;12.8142;2270.55;1281.42;0.972575;26.8071;2.77073;0.972575;12.8142;0.727264;
2.59873;1.00452;1.0028;0.904553;0.903;0.000307389;0.702745;0.998284;1.56674;22.1703;12.1654;2217.03;1216.54;0.970514;26.057;2.70694;0.970514;12.1654;0.730225;
2.65392;0.973239;0.97094;0.905139;0.903;0.000306705;0.701179;0.997638;1.5322;21.4701;11.4258;2147.01;1142.58;0.970959;25.0485;2.62603;0.970959;11.4258;0.730494;
2.7036;0.940468;0.937911;0.905462;0.903;0.000400743;0.916166;0.997281;1.49336;20.7437;10.7546;2074.37;1075.46;0.973225;24.0087;2.54695;0.973225;10.7546;0.72825;
2.75327;0.906166;0.903592;0.905572;0.903;0.000582747;1.33226;0.99716;1.45088;19.9884;10.1494;1998.84;1014.94;0.97699;22.9455;2.47075;0.97699;10.1494;0.723612;
2.79798;0.876393;0.873984;0.90549;0.903;0.000802526;1.83471;0.997251;1.41234;19.3364;9.70549;1933.64;970.549;0.981458;22.044;2.41042;0.981458;9.70549;0.717563;
2.84269;0.85009;0.847978;0.905249;0.903;0.00104306;2.38461;0.997516;1.37624;18.7632;9.38744;1876.32;938.744;0.986733;21.2622;2.36224;0.986733;9.38744;0.710156;
2.88739;0.82912;0.827401;0.904876;0.903;0.0012699;2.9032;0.997927;1.3448;18.3095;9.20725;1830.95;920.725;0.992557;20.6475;2.32838;0.992557;9.20725;0.702007;
2.9321;0.814771;0.813504;0.904406;0.903;0.00145361;3.32321;0.998445;1.31976;18.0032;9.16205;1800.32;916.205;0.998603;20.2283;2.30928;0.998603;9.16205;0.693855;
2.97681;0.807584;0.806799;0.903879;0.903;0.00157662;3.60443;0.999028;1.30232;17.8568;9.237;1785.68;923.7;1.00448;20.0147;2.30402;1.00448;9.237;0.686445;
3.02151;0.807591;0.807293;0.903335;0.903;0.00163203;3.7311;0.99963;1.29304;17.8679;9.41059;1786.79;941.059;1.0098;19.9986;2.31089;1.0098;9.41059;0.680451;
3.06622;0.814083;0.814254;0.902812;0.903;0.00162583;3.71693;1.00021;1.2919;18.0215;9.65664;1802.15;965.664;1.01417;20.16;2.32766;1.01417;9.65664;0.676323;
