time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
11.881689;0.997794;4.019705;0.842216;0.997430;
11.914457;0.997799;4.019749;0.842308;0.997415;
11.947225;0.997803;4.019788;0.842399;0.997400;
11.979993;0.997807;4.019822;0.842489;0.997385;
12.012761;0.997810;4.019851;0.842577;0.997370;
12.045529;0.997812;4.019877;0.842663;0.997356;
12.111065;0.997817;4.019894;0.842829;0.997328;
12.170047;0.997821;4.019924;0.842971;0.997304;
12.229030;0.997824;4.019950;0.843106;0.997281;
12.288012;0.997827;4.019972;0.843235;0.997259;
12.346995;0.997829;4.019992;0.843359;0.997238;
12.405977;0.997832;4.020010;0.843478;0.997218;
12.464959;0.997834;4.020026;0.843592;0.997198;
12.582924;0.997837;4.020055;0.843812;0.997161;
12.689093;0.997840;4.020079;0.844000;0.997131;
12.795261;0.997843;4.020099;0.844182;0.997102;
12.901429;0.997845;4.020120;0.844359;0.997076;
13.007598;0.997848;4.020138;0.844532;0.997052;
13.113766;0.997850;4.020157;0.844702;0.997030;
13.219934;0.997852;4.020173;0.844868;0.997010;
13.326102;0.997854;4.020192;0.845031;0.996993;
13.432271;0.997856;4.020207;0.845190;0.996977;
13.538439;0.997858;4.020225;0.845346;0.996963;
13.644607;0.997860;4.020239;0.845499;0.996951;
13.750776;0.997862;4.020256;0.845647;0.996941;
13.856944;0.997864;4.020269;0.845792;0.996933;
13.963112;0.997866;4.020286;0.845932;0.996926;
14.069281;0.997868;4.020298;0.846067;0.996921;
14.175449;0.997869;4.020313;0.846197;0.996918;
14.281617;0.997871;4.020324;0.846323;0.996917;
14.387786;0.997873;4.020339;0.846443;0.996917;
14.493954;0.997874;4.020349;0.846558;0.996918;
14.600122;0.997875;4.020363;0.846668;0.996921;
14.706291;0.997877;4.020372;0.846772;0.996925;
14.812459;0.997878;4.020384;0.846870;0.996930;
14.918627;0.997879;4.020392;0.846963;0.996937;
15.000000;0.997880;4.020401;0.847031;0.996943;
