time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UUelPu;
1.353257;6.082493;16.809786;1.018368;8.959925;-8.176678;2.158679;0.721607;3.148698;0.892857;0.000000;
1.353260;6.082558;16.809784;1.018368;8.960002;-8.176628;2.158697;0.721608;3.148692;0.892857;0.000000;
1.353260;6.082563;16.809783;1.018368;8.960001;-8.176628;2.158697;0.721608;3.148692;0.892857;0.000000;
1.353260;6.082563;16.809783;1.018368;8.960002;-8.176627;2.158697;0.721608;3.148692;0.892857;0.000000;
1.353260;6.082563;16.809783;1.018368;8.960002;-8.176627;2.158697;0.721608;3.148692;0.892857;0.000000;
1.353355;6.084579;16.809717;1.018360;8.962417;-8.175075;2.159246;0.721655;3.148511;0.892857;0.000000;
1.353450;6.086594;16.809661;1.018351;8.964827;-8.173530;2.159795;0.721702;3.148907;0.892857;0.000000;
1.353641;6.090618;16.809576;1.018335;8.969638;-8.170456;2.160892;0.721794;3.149365;0.892857;0.000000;
1.354021;6.098638;16.809565;1.018303;8.979126;-8.164461;2.163081;0.721971;3.150271;0.892857;0.000000;
1.354783;6.114575;16.810095;1.018237;8.997696;-8.152956;2.167444;0.722307;3.151976;0.892857;0.000000;
1.356306;6.146036;16.813234;1.018106;9.033232;-8.131839;2.176107;0.722899;3.155141;0.892857;0.000000;
1.357829;6.177049;16.818619;1.017974;9.067437;-8.112507;2.184707;0.723413;3.157625;0.892857;0.000000;
1.359352;6.207614;16.826059;1.017840;9.100253;-8.094933;2.193243;0.723853;3.160495;0.892857;0.000000;
1.360875;6.237724;16.835397;1.017706;9.131655;-8.079080;2.201715;0.724222;3.161830;0.892857;0.000000;
1.362398;6.267381;16.846492;1.017571;9.161626;-8.064909;2.210123;0.724523;3.163218;0.892857;0.000000;
1.365444;6.325001;16.873849;1.017299;9.215024;-8.043104;2.226677;0.724876;3.165363;0.892857;0.000000;
1.368185;6.375362;16.902969;1.017051;9.258650;-8.028341;2.241363;0.725001;3.165532;0.892857;0.000000;
1.370927;6.424239;16.935710;1.016802;9.297583;-8.018256;2.255834;0.724949;3.165070;0.892857;0.000000;
1.373668;6.471599;16.971865;1.016551;9.331750;-8.012825;2.270077;0.724722;3.163802;0.892857;0.000000;
1.379151;6.562614;17.049432;1.016046;9.389707;-8.011065;2.298074;0.723940;3.158630;0.892857;0.000000;
1.384634;6.648022;17.134014;1.015536;9.430183;-8.023825;2.325247;0.722647;3.151931;0.892857;0.000000;
1.390117;6.727707;17.222367;1.015023;9.452282;-8.050108;2.351556;0.720906;3.142426;0.892857;0.000000;
1.395600;6.801709;17.311860;1.014509;9.456337;-8.088279;2.376988;0.718788;3.131601;0.892857;0.000000;
1.401083;6.870097;17.399803;1.013995;9.442585;-8.136626;2.401536;0.716370;3.119237;0.892857;0.000000;
1.406565;6.933104;17.485872;1.013483;9.413204;-8.193621;2.425202;0.713705;3.104441;0.892857;0.000000;
1.412048;6.990828;17.568464;1.012974;9.369369;-8.257363;2.447989;0.710861;3.090984;0.892857;0.000000;
1.417531;7.043466;17.645659;1.012469;9.311536;-8.326458;2.469903;0.707900;3.076079;0.892857;0.000000;
1.423014;7.091157;17.716783;1.011971;9.240846;-8.399636;2.490953;0.704865;3.060648;0.892857;0.000000;
1.433980;7.172819;17.842249;1.010996;9.070390;-8.553030;2.530530;0.698735;3.028977;0.892857;0.000000;
1.440106;7.210990;17.900932;1.010467;8.960002;-8.640591;2.551209;0.695358;3.011689;0.892857;0.000000;
1.440106;7.210914;17.900968;1.010467;8.959973;-8.640636;2.551209;0.695357;3.011689;0.892857;0.000000;
1.440142;7.211141;17.901288;1.010464;8.959284;-8.641160;2.551327;0.695337;3.012386;0.892857;0.000000;
1.440178;7.211348;17.901608;1.010461;8.958594;-8.641683;2.551445;0.695317;3.012380;0.892857;0.000000;
1.440250;7.211761;17.902248;1.010455;8.957214;-8.642729;2.551680;0.695277;3.012251;0.892857;0.000000;
1.440393;7.212584;17.903522;1.010442;8.954448;-8.644822;2.552151;0.695198;3.011803;0.892857;0.000000;
1.440680;7.214220;17.906054;1.010418;8.948897;-8.649010;2.553091;0.695039;3.010993;0.892857;0.000000;
1.441254;7.217450;17.911052;1.010369;8.937723;-8.657389;2.554961;0.694722;3.009379;0.892857;0.000000;
1.442403;7.223745;17.920789;1.010271;8.915092;-8.674159;2.558667;0.694090;3.006159;0.892857;0.000000;
1.444700;7.235688;17.939225;1.010078;8.868777;-8.707695;2.565939;0.692837;2.999748;0.892857;0.000000;
1.449293;7.257085;17.971984;1.009699;8.772513;-8.774426;2.579936;0.690383;2.987064;0.892857;0.000000;
1.453887;7.275960;18.000294;1.009328;8.672977;-8.840204;2.593397;0.688003;2.974855;0.892857;0.000000;
1.458480;7.292440;18.024276;1.008965;8.570701;-8.904785;2.606333;0.685703;2.962382;0.892857;0.000000;
1.467667;7.319917;18.061692;1.008257;8.360930;-9.029734;2.631013;0.681340;2.941086;0.892857;0.000000;
1.475936;7.337763;18.082485;1.007648;8.166882;-9.136812;2.651638;0.677715;2.922546;0.892857;0.000000;
1.484204;7.349437;18.091530;1.007065;7.969818;-9.238076;2.670749;0.674397;2.905584;0.892857;0.000000;
1.492472;7.355455;18.089861;1.006510;7.771971;-9.333124;2.688388;0.671395;2.890347;0.892857;0.000000;
1.500741;7.356318;18.078269;1.005983;7.575218;-9.421478;2.704621;0.668716;2.877147;0.892857;0.000000;
1.509009;7.352607;18.057767;1.005484;7.381206;-9.503047;2.719521;0.666357;2.864526;0.892857;0.000000;
1.517277;7.344753;18.029190;1.005012;7.191218;-9.577738;2.733160;0.664310;2.854831;0.892857;0.000000;
1.525446;7.333383;17.993907;1.004572;7.008551;-9.644913;2.745464;0.662582;2.845056;0.892857;0.000000;
1.525446;7.333330;17.993870;1.004572;7.008571;-9.644921;2.745464;0.662583;2.845056;0.892857;0.000000;
1.525532;7.333218;17.993462;1.004567;7.006673;-9.645595;2.745588;0.662567;2.845354;0.892857;0.000000;
1.525618;7.333079;17.993054;1.004563;7.004775;-9.646268;2.745711;0.662550;2.845230;0.892857;0.000000;
1.525790;7.332801;17.992235;1.004554;7.000982;-9.647612;2.745958;0.662517;2.845065;0.892857;0.000000;
1.526135;7.332238;17.990585;1.004536;6.993407;-9.650289;2.746449;0.662451;2.844710;0.892857;0.000000;
1.526824;7.331091;17.987245;1.004500;6.978300;-9.655603;2.747423;0.662321;2.844029;0.892857;0.000000;
1.528203;7.328713;17.980405;1.004429;6.948257;-9.666065;2.749341;0.662068;2.842691;0.892857;0.000000;
1.530959;7.323628;17.966105;1.004291;6.888877;-9.686336;2.753057;0.661590;2.840104;0.892857;0.000000;
1.536473;7.312242;17.935172;1.004025;6.773069;-9.724303;2.760029;0.660746;2.835286;0.892857;0.000000;
1.541986;7.299689;17.901874;1.003770;6.660379;-9.759467;2.766560;0.660020;2.831437;0.892857;0.000000;
1.547500;7.286056;17.866453;1.003525;6.550898;-9.791958;2.772666;0.659405;2.827035;0.892857;0.000000;
1.553013;7.271444;17.829102;1.003291;6.444704;-9.821878;2.778366;0.658896;2.824997;0.892857;0.000000;
1.558526;7.255926;17.789981;1.003066;6.341843;-9.849326;2.783677;0.658488;2.822833;0.892857;0.000000;
1.564040;7.239574;17.749243;1.002851;6.242347;-9.874402;2.788615;0.658176;2.821145;0.892857;0.000000;
1.575067;7.205125;17.664507;1.002442;6.051439;-9.918995;2.797665;0.657773;2.820195;0.892857;0.000000;
1.586093;7.168090;17.574702;1.002065;5.873212;-9.955371;2.805455;0.657691;2.818634;0.892857;0.000000;
1.592057;7.147112;17.524443;1.001875;5.782229;-9.971890;2.809158;0.657768;2.819082;0.892857;0.000000;
1.592057;7.147099;17.524326;1.001875;5.782248;-9.971822;2.809158;0.657771;2.819082;0.892857;0.000000;
1.592059;7.147093;17.524313;1.001875;5.782226;-9.971825;2.809159;0.657771;2.819083;0.892857;0.000000;
1.592059;7.147094;17.524313;1.001875;5.782228;-9.971824;2.809159;0.657771;2.819083;0.892857;0.000000;
1.592264;7.146357;17.522553;1.001869;5.779162;-9.972351;2.809280;0.657775;2.819182;0.892857;0.000000;
1.592470;7.145619;17.520792;1.001863;5.776100;-9.972876;2.809400;0.657780;2.819215;0.892857;0.000000;
1.592881;7.144142;17.517267;1.001850;5.769988;-9.973918;2.809640;0.657789;2.819250;0.892857;0.000000;
1.593704;7.141175;17.510192;1.001825;5.757851;-9.975959;2.810111;0.657809;2.819314;0.892857;0.000000;
1.595348;7.135197;17.495962;1.001775;5.733862;-9.979889;2.811028;0.657854;2.819470;0.892857;0.000000;
1.597768;7.126282;17.474801;1.001704;5.699412;-9.985240;2.812304;0.657937;2.819749;0.892857;0.000000;
1.597768;7.126282;17.474813;1.001704;5.699405;-9.985256;2.812304;0.657937;2.819749;0.892857;-0.000000;
1.597974;7.125522;17.473008;1.001698;5.696448;-9.985716;2.812414;0.657944;2.819833;0.892857;0.000397;
1.598060;7.125207;17.472258;1.001695;5.695223;-9.985906;2.812460;0.657947;2.819856;0.892857;0.000559;
1.598060;7.125207;17.472258;1.001695;5.695223;-9.985906;2.812460;0.657947;2.819856;0.892857;0.000559;
1.598324;7.124234;17.469950;1.001687;5.691456;-9.986489;2.812600;0.657956;2.819877;0.892857;0.001063;
1.598588;7.123261;17.467640;1.001680;5.687696;-9.987068;2.812739;0.657965;2.819949;0.892857;0.001560;
1.599117;7.121311;17.463014;1.001664;5.680194;-9.988215;2.813016;0.657984;2.820035;0.892857;0.002564;
1.600173;7.117392;17.453728;1.001633;5.665330;-9.990441;2.813558;0.658025;2.820185;0.892857;0.004567;
1.602286;7.109491;17.435040;1.001573;5.636067;-9.994658;2.814603;0.658114;2.820536;0.892857;0.008561;
1.606513;7.093448;17.397230;1.001457;5.579375;-10.002182;2.816537;0.658328;2.821344;0.892857;0.016506;
1.610739;7.077181;17.359003;1.001345;5.524521;-10.008761;2.818322;0.658576;2.822448;0.892857;0.024409;
1.619191;7.043873;17.281181;1.001135;5.421809;-10.018630;2.821336;0.659192;2.824837;0.892857;0.040057;
1.626799;7.013349;17.210157;1.000958;5.334936;-10.024811;2.823626;0.659842;2.827981;0.892857;0.054021;
1.634406;6.982328;17.138212;1.000792;5.253718;-10.028372;2.825499;0.660583;2.831424;0.892857;0.067870;
1.642013;6.950897;17.065592;1.000636;5.177608;-10.029628;2.827002;0.661402;2.834486;0.892857;0.081616;
1.657227;6.887318;16.919300;1.000345;5.036491;-10.027109;2.829228;0.663203;2.844223;0.892857;0.108905;
1.670920;6.829201;16.786145;1.000111;4.924371;-10.018443;2.830200;0.665029;2.852778;0.892857;0.133195;
1.684613;6.770424;16.652030;0.999902;4.825907;-10.004206;2.830240;0.667028;2.862307;0.892857;0.157258;
1.698306;6.711197;16.517235;0.999714;4.740296;-9.984883;2.829433;0.669178;2.872860;0.892857;0.181131;
1.725692;6.592243;16.247359;0.999389;4.602393;-9.933544;2.825675;0.673829;2.895650;0.892857;0.228484;
1.730431;6.571639;16.200696;0.999339;4.582556;-9.923149;2.824763;0.674673;2.899713;0.892857;0.236639;
1.730431;6.571642;16.200703;0.999339;4.582604;-9.923132;2.824763;0.674673;2.899713;0.892857;0.236639;
1.730488;6.571395;16.200143;0.999338;4.582378;-9.923003;2.824752;0.674683;2.899243;0.892857;0.236637;
1.730545;6.571147;16.199583;0.999338;4.582153;-9.922873;2.824740;0.674694;2.899259;0.892857;0.236637;
1.730658;6.570653;16.198462;0.999337;4.581704;-9.922615;2.824716;0.674714;2.899329;0.892857;0.236637;
1.730885;6.569663;16.196222;0.999334;4.580807;-9.922096;2.824669;0.674755;2.899545;0.892857;0.236637;
1.731339;6.567683;16.191742;0.999330;4.579025;-9.921056;2.824573;0.674837;2.899941;0.892857;0.236637;
1.732246;6.563724;16.182783;0.999321;4.575503;-9.918960;2.824379;0.675002;2.900732;0.892857;0.236637;
1.734061;6.555807;16.164869;0.999303;4.568623;-9.914711;2.823982;0.675333;2.902318;0.892857;0.236637;
1.737691;6.539981;16.129060;0.999267;4.555512;-9.905986;2.823146;0.676001;2.905508;0.892857;0.236637;
1.744950;6.508365;16.057536;0.999200;4.531768;-9.887676;2.821321;0.677359;2.911959;0.892857;0.236637;
1.752210;6.476797;15.986135;0.999135;4.510343;-9.868507;2.819349;0.678737;2.918593;0.892857;0.236637;
1.759469;6.445281;15.914858;0.999073;4.491116;-9.848518;2.817234;0.680132;2.925121;0.892857;0.236637;
1.773988;6.382385;15.772616;0.998953;4.457257;-9.806652;2.812688;0.682960;2.939009;0.892857;0.236637;
1.788507;6.319734;15.630905;0.998840;4.430684;-9.761963;2.807648;0.685846;2.952807;0.892857;0.236637;
1.803026;6.257363;15.489738;0.998733;4.411109;-9.714531;2.802116;0.688786;2.967018;0.892857;0.236637;
1.832064;6.133534;15.209054;0.998528;4.390535;-9.612074;2.789638;0.694806;2.996085;0.892857;0.236637;
1.861102;6.010778;14.929931;0.998327;4.391896;-9.499876;2.775302;0.701005;3.025827;0.892857;0.236637;
1.890140;5.888827;14.651478;0.998120;4.412034;-9.378180;2.759090;0.707381;3.056553;0.892857;0.236637;
1.919177;5.767213;14.372413;0.997899;4.448352;-9.246811;2.740910;0.713946;3.087792;0.892857;0.236637;
1.948215;5.645278;14.090961;0.997657;4.498671;-9.105124;2.720600;0.720730;3.120184;0.892857;0.236637;
1.977253;5.522157;13.804867;0.997386;4.561095;-8.952019;2.697932;0.727778;3.153923;0.892857;0.236637;
2.006291;5.396754;13.511340;0.997081;4.633779;-8.785954;2.672622;0.735147;3.189199;0.892857;0.236637;
2.035329;5.267727;13.206999;0.996737;4.714677;-8.604938;2.644339;0.742910;3.226380;0.892857;0.236637;
2.064367;5.133465;12.887827;0.996350;4.801251;-8.406558;2.612715;0.751147;3.265899;0.892857;0.236637;
2.093405;4.992075;12.549133;0.995919;4.890165;-8.188026;2.577357;0.759950;3.308208;0.892857;0.236637;
2.122442;4.841382;12.185557;0.995444;4.976941;-7.946272;2.537864;0.769409;3.353782;0.892857;0.236637;
2.151480;4.678956;11.791152;0.994927;5.055623;-7.678123;2.493849;0.779613;3.403082;0.892857;0.236637;
2.180518;4.502192;11.359585;0.994375;5.118498;-7.380585;2.444968;0.790633;3.456493;0.892857;0.236637;
2.209556;4.308462;10.884513;0.993798;5.155952;-7.051266;2.390958;0.802510;3.514246;0.892857;0.236637;
2.238594;4.095364;10.360209;0.993213;5.156618;-6.688957;2.331680;0.815233;3.576323;0.892857;0.236637;
2.267632;3.861094;9.782485;0.992642;5.107981;-6.294346;2.267172;0.828723;3.642336;0.892857;0.236637;
2.296670;3.604924;9.149909;0.992113;4.997613;-5.870786;2.197706;0.842813;3.711421;0.892857;0.236637;
2.325707;3.327733;8.465231;0.991661;4.815119;-5.424934;2.123838;0.857239;3.782173;0.892857;0.236637;
2.354745;3.032510;7.736795;0.991324;4.554667;-4.967012;2.046448;0.871647;3.852668;0.892857;0.236637;
2.383783;2.724655;6.979546;0.991138;4.217665;-4.510388;1.966758;0.885620;3.920616;0.892857;0.236637;
2.412821;2.411807;6.215095;0.991140;3.814753;-4.070260;1.886309;0.898727;3.983648;0.892857;0.236637;
2.428566;2.241991;5.824752;0.991222;3.599263;-3.853680;1.842790;0.905291;4.011542;0.892857;0.236637;
2.442736;2.090522;5.462064;0.991351;3.375736;-3.655655;1.804066;0.910989;4.037476;0.892857;0.236637;
2.454344;1.968824;5.173160;0.991498;3.188561;-3.501036;1.772835;0.915382;4.059172;0.892857;0.236637;
2.465952;1.852359;4.901685;0.991702;3.005313;-3.358190;1.742573;0.919396;4.079340;0.892857;0.236637;
2.477559;1.740367;4.642649;0.991942;2.824515;-3.223406;1.713187;0.923141;4.096356;0.892857;0.236637;
2.489167;1.633555;4.397727;0.992218;2.648411;-3.097011;1.684808;0.926613;4.111141;0.892857;0.236637;
2.500775;1.530551;4.162354;0.992518;2.474391;-2.976297;1.657175;0.929892;4.125962;0.892857;0.236637;
2.512382;1.432985;3.941499;0.992848;2.306934;-2.863438;1.630576;0.932925;4.140435;0.892857;0.236637;
2.523990;1.341856;3.737533;0.993210;2.148877;-2.759095;1.605195;0.935698;4.153232;0.892857;0.236637;
2.535598;1.258056;3.551990;0.993602;2.002656;-2.663429;1.581209;0.938209;4.164417;0.892857;0.236637;
2.547205;1.182035;3.385178;0.994021;1.870615;-2.575930;1.558689;0.940483;4.174478;0.892857;0.236637;
2.558813;1.114155;3.237246;0.994466;1.754373;-2.496246;1.537745;0.942534;4.183372;0.892857;0.236637;
2.582028;1.004532;2.996177;0.995412;1.573969;-2.357370;1.500950;0.946049;4.198888;0.892857;0.236637;
2.605244;0.931184;2.824648;0.996414;1.468688;-2.242081;1.471250;0.948894;4.210708;0.892857;0.236637;
2.628459;0.894589;2.717905;0.997441;1.442533;-2.145438;1.448907;0.951213;4.219265;0.892857;0.236637;
2.651674;0.894367;2.673382;0.998461;1.495727;-2.062899;1.433975;0.953126;4.226552;0.892857;0.236637;
2.670123;0.918979;2.682524;0.999244;1.592207;-2.004885;1.427276;0.954414;4.229988;0.892857;0.236637;
2.670123;0.918960;2.682320;0.999244;1.591980;-2.004856;1.427276;0.954416;4.229988;0.892857;0.236637;
2.670147;0.919006;2.682361;0.999245;1.592138;-2.004786;1.427270;0.954418;4.231224;0.892857;0.236637;
2.670171;0.919053;2.682402;0.999246;1.592296;-2.004717;1.427264;0.954419;4.231595;0.892857;0.236637;
2.670219;0.919146;2.682485;0.999248;1.592611;-2.004578;1.427253;0.954422;4.231849;0.892857;0.236637;
2.670315;0.919333;2.682653;0.999252;1.593244;-2.004299;1.427231;0.954428;4.231787;0.892857;0.236637;
2.670506;0.919709;2.682991;0.999260;1.594515;-2.003743;1.427186;0.954440;4.231820;0.892857;0.236637;
2.670888;0.920471;2.683686;0.999276;1.597075;-2.002633;1.427099;0.954464;4.231901;0.892857;0.236637;
2.671654;0.922031;2.685144;0.999309;1.602276;-2.000422;1.426933;0.954512;4.232062;0.892857;0.236637;
2.673184;0.925296;2.688334;0.999372;1.612991;-1.996035;1.426631;0.954606;4.232382;0.892857;0.236637;
2.676244;0.932397;2.695808;0.999499;1.635656;-1.987397;1.426149;0.954790;4.233006;0.892857;0.236637;
2.682365;0.948826;2.715101;0.999746;1.685773;-1.970632;1.425661;0.955141;4.234200;0.892857;0.236637;
2.688487;0.967419;2.738943;0.999988;1.740509;-1.954308;1.425637;0.955475;4.235245;0.892857;0.236637;
2.694608;0.988109;2.767399;1.000223;1.799702;-1.938429;1.426065;0.955793;4.236375;0.892857;0.236637;
2.706850;1.034183;2.835960;1.000676;1.928007;-1.907689;1.427941;0.956389;4.237898;0.892857;0.236637;
2.719092;1.087353;2.922110;1.001103;2.071172;-1.878609;1.431364;0.956921;4.239177;0.892857;0.236637;
2.731334;1.147613;3.026717;1.001498;2.228977;-1.851533;1.436346;0.957376;4.240890;0.892857;0.236637;
2.755818;1.285879;3.285035;1.002176;2.579376;-1.803369;1.450306;0.958064;4.241308;0.892857;0.236637;
2.777331;1.424086;3.561051;1.002642;2.918629;-1.768936;1.466395;0.958381;4.240983;0.892857;0.236637;
2.798844;1.573580;3.872127;1.002978;3.276427;-1.742777;1.485178;0.958413;4.238917;0.892857;0.236637;
2.820357;1.730008;4.206190;1.003179;3.642117;-1.725490;1.505766;0.958154;4.235427;0.892857;0.236637;
2.841870;1.888956;4.550593;1.003245;4.005133;-1.717182;1.527253;0.957619;4.230584;0.892857;0.236637;
2.863383;2.046083;4.892864;1.003178;4.355353;-1.717329;1.548734;0.956843;4.224599;0.892857;0.236637;
2.884896;2.197205;5.221285;1.002985;4.683513;-1.724600;1.569344;0.955885;4.217748;0.892857;0.236637;
2.890275;2.233863;5.300563;1.002918;4.761687;-1.727412;1.574321;0.955622;4.216060;0.892857;0.236637;
2.890947;2.238406;5.310374;1.002909;4.771335;-1.727789;1.574937;0.955589;4.215855;0.892857;0.236637;
2.891031;2.238973;5.311598;1.002908;4.772538;-1.727836;1.575013;0.955585;4.215827;0.892857;0.236637;
2.891073;2.239256;5.312210;1.002907;4.773140;-1.727860;1.575052;0.955582;4.215813;0.892857;0.236637;
2.891157;2.239823;5.313434;1.002906;4.774342;-1.727907;1.575129;0.955578;4.215784;0.892857;0.236637;
2.891168;2.239894;5.313586;1.002906;4.774493;-1.727913;1.575138;0.955578;4.215781;0.892857;0.236637;
2.891189;2.240035;5.313892;1.002905;4.774793;-1.727925;1.575157;0.955577;4.215773;0.892857;0.236637;
2.891191;2.240053;5.313930;1.002905;4.774831;-1.727926;1.575160;0.955577;4.215772;0.892857;0.236637;
2.891197;2.240088;5.314007;1.002905;4.774906;-1.727929;1.575165;0.955576;4.215707;0.892857;0.236637;
2.891207;2.240159;5.314160;1.002905;4.775056;-1.727935;1.575174;0.955576;4.215535;0.892857;0.236637;
2.891228;2.240301;5.314465;1.002905;4.775357;-1.727947;1.575193;0.955575;4.215134;0.892857;0.236637;
2.891270;2.240584;5.315077;1.002904;4.775957;-1.727971;1.575232;0.955573;4.214291;0.892857;0.236637;
2.891354;2.241149;5.316298;1.002903;4.777158;-1.728019;1.575308;0.955569;4.212588;0.892857;0.236637;
2.891522;2.242279;5.318739;1.002901;4.779556;-1.728115;1.575461;0.955560;4.209177;0.892857;0.236637;
2.891858;2.244532;5.323611;1.002896;4.784341;-1.728308;1.575767;0.955543;4.202360;0.892857;0.236637;
2.892531;2.249011;5.333312;1.002887;4.793864;-1.728701;1.576377;0.955510;4.188770;0.892857;0.236637;
2.893875;2.257862;5.352545;1.002868;4.812719;-1.729515;1.577588;0.955442;4.161687;0.892857;0.236637;
2.896564;2.275143;5.390308;1.002828;4.849647;-1.731242;1.579978;0.955306;4.107986;0.892857;0.236637;
2.901943;2.308059;5.462890;1.002742;4.920280;-1.735051;1.584611;0.955032;4.006126;0.892857;0.236637;
2.906783;2.336363;5.525753;1.002659;4.981143;-1.738768;1.588655;0.954783;3.916867;0.892857;0.236637;
2.911623;2.363363;5.586060;1.002572;5.039247;-1.742730;1.592565;0.954534;3.830974;0.892857;0.236637;
2.916464;2.389075;5.643730;1.002479;5.094547;-1.746900;1.596336;0.954285;3.748592;0.892857;0.236637;
2.926145;2.437539;5.752763;1.002285;5.198467;-1.755661;1.603529;0.953791;3.592574;0.892857;0.236637;
2.935825;2.481270;5.851298;1.002075;5.291551;-1.764848;1.610133;0.953310;3.450784;0.892857;0.236637;
2.945506;2.520177;5.938661;1.001850;5.373339;-1.774194;1.616091;0.952853;3.323439;0.892857;0.236637;
2.964868;2.583846;6.078451;1.001367;5.502687;-1.791678;1.625822;0.952056;3.118831;0.892857;0.236637;
2.982294;2.625487;6.164519;1.000901;5.581049;-1.804743;1.631986;0.951509;2.986442;0.892857;0.236637;
2.999719;2.653028;6.213575;1.000416;5.624972;-1.813626;1.635561;0.951163;2.903860;0.892857;0.236637;
3.017145;2.667155;6.226874;0.999923;5.636409;-1.817018;1.636471;0.951047;2.860424;0.892857;0.236637;
3.032828;2.669076;6.209743;0.999479;5.620769;-1.814580;1.634991;0.951153;2.857971;0.892857;0.236637;
3.048511;2.661501;6.166861;0.999041;5.582575;-1.806385;1.631350;0.951465;2.884709;0.892857;0.236637;
3.064194;2.645173;6.100202;0.998617;5.523824;-1.792165;1.625594;0.951981;2.937524;0.892857;0.236637;
3.079877;2.620889;6.011936;0.998211;5.446572;-1.771873;1.617800;0.952694;3.013362;0.892857;0.236637;
3.095560;2.589501;5.904394;0.997829;5.352922;-1.745663;1.608070;0.953591;3.109304;0.892857;0.236637;
3.111243;2.551909;5.780037;0.997473;5.245016;-1.713860;1.596526;0.954652;3.222572;0.892857;0.236637;
3.126925;2.509059;5.641426;0.997149;5.125035;-1.676927;1.583313;0.955859;3.350503;0.892857;0.236637;
3.142608;2.461929;5.491193;0.996858;4.995193;-1.635434;1.568589;0.957187;3.490513;0.892857;0.236637;
3.158291;2.411518;5.332008;0.996604;4.857734;-1.590023;1.552528;0.958614;3.640054;0.892857;0.236637;
3.173974;2.358837;5.166552;0.996389;4.714920;-1.541375;1.535313;0.960113;3.796581;0.892857;0.236637;
3.189657;2.304885;4.997473;0.996213;4.569015;-1.490172;1.517135;0.961663;3.957524;0.892857;0.236637;
3.205340;2.250639;4.827355;0.996077;4.422264;-1.437077;1.498189;0.963241;4.120279;0.892857;0.236637;
3.209261;2.237080;4.784771;0.996049;4.385543;-1.423522;1.493341;0.963639;4.161188;0.892857;0.236637;
3.217103;2.210172;4.700110;0.996001;4.312561;-1.396234;1.483557;0.964435;4.242897;0.892857;0.236637;
3.217348;2.209334;4.697473;0.996000;4.310288;-1.395377;1.483249;0.964460;4.244904;0.892857;0.236637;
3.217838;2.207661;4.692200;0.995997;4.305744;-1.393661;1.482633;0.964510;4.249929;0.892857;0.236637;
3.218010;2.207073;4.690352;0.995996;4.304151;-1.393059;1.482417;0.964527;4.249216;0.892857;0.236637;
3.218353;2.205897;4.686655;0.995994;4.300965;-1.391856;1.481984;0.964562;4.249314;0.892857;0.236637;
3.219040;2.203540;4.679263;0.995991;4.294593;-1.389451;1.481119;0.964632;4.249599;0.892857;0.236637;
3.220415;2.198806;4.664484;0.995984;4.281848;-1.384643;1.479384;0.964772;4.250170;0.892857;0.236637;
3.223164;2.189265;4.634955;0.995972;4.256364;-1.375044;1.475905;0.965050;4.251310;0.892857;0.236637;
3.228662;2.169961;4.576087;0.995952;4.205490;-1.355935;1.468913;0.965602;4.253580;0.892857;0.236637;
3.239658;2.130936;4.459760;0.995932;4.104698;-1.318246;1.454859;0.966685;4.258069;0.892857;0.236637;
3.250654;2.091928;4.345374;0.995931;4.005251;-1.281264;1.440801;0.967742;4.262374;0.892857;0.236637;
3.261650;2.053350;4.233647;0.995948;3.907832;-1.245143;1.426804;0.968766;4.266780;0.892857;0.236637;
3.283642;1.978397;4.018303;0.996026;3.719414;-1.175268;1.399149;0.970728;4.274182;0.892857;0.236637;
3.305634;1.908155;3.819079;0.996169;3.544501;-1.109839;1.372278;0.972537;4.281433;0.892857;0.236637;
3.327625;1.844610;3.640363;0.996375;3.387598;-1.049181;1.346562;0.974182;4.287316;0.892857;0.236637;
3.349617;1.789781;3.486858;0.996636;3.253714;-0.993372;1.322429;0.975664;4.293186;0.892857;0.236637;
3.371609;1.745342;3.362171;0.996942;3.146876;-0.941913;1.300295;0.976993;4.297487;0.892857;0.236637;
3.393601;1.712466;3.268187;0.997285;3.069401;-0.893841;1.280380;0.978191;4.301637;0.892857;0.236637;
3.415593;1.691530;3.205778;0.997650;3.022456;-0.848640;1.262917;0.979274;4.304959;0.892857;0.236637;
3.437585;1.683182;3.175648;0.998028;3.007159;-0.804885;1.248003;0.980275;4.308254;0.892857;0.236637;
3.459577;1.686924;3.175928;0.998405;3.021535;-0.762363;1.235686;0.981202;4.310532;0.892857;0.236637;
3.481569;1.702461;3.205695;0.998770;3.064894;-0.719745;1.225917;0.982087;4.313023;0.892857;0.236637;
3.503561;1.728926;3.262413;0.999114;3.134534;-0.676729;1.218585;0.982938;4.315415;0.892857;0.236637;
3.519301;1.754122;3.318182;0.999342;3.199102;-0.645402;1.214738;0.983535;4.316967;0.892857;0.236637;
3.519301;1.754116;3.317982;0.999342;3.198876;-0.645443;1.214738;0.983533;4.316967;0.892857;0.236637;
3.519301;1.754116;3.317982;0.999342;3.198876;-0.645443;1.214738;0.983533;4.316967;0.892857;0.236637;
3.519301;1.754134;3.317982;0.999342;3.198875;-0.645464;1.214738;0.983533;4.316967;0.892857;0.236637;
3.519532;1.754544;3.318898;0.999345;3.199916;-0.645003;1.214690;0.983542;4.316968;0.892857;0.236637;
