time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
7.211030;1.010760;5.034335;1.086334;0.989219;
7.211032;1.010760;5.034335;1.086334;0.989219;
7.211036;1.010760;5.034335;1.086334;0.989219;
7.211044;1.010760;5.034335;1.086334;0.989219;
7.211060;1.010760;5.034335;1.086334;0.989219;
7.211092;1.010760;5.034335;1.086334;0.989219;
7.211156;1.010760;5.034335;1.086334;0.989219;
7.211284;1.010760;5.034334;1.086335;0.989219;
7.211540;1.010760;5.034334;1.086335;0.989220;
7.212052;1.010760;5.034334;1.086337;0.989222;
7.213076;1.010759;5.034332;1.086340;0.989225;
7.215124;1.010759;5.034330;1.086346;0.989232;
7.219220;1.010759;5.034324;1.086357;0.989245;
7.219506;1.010759;5.034324;1.086358;0.989246;
7.227412;1.010757;5.034313;1.086380;0.989271;
7.243796;1.010755;5.034289;1.086425;0.989323;
7.276564;1.010749;5.034237;1.086511;0.989428;
7.342100;1.010741;5.034158;1.086666;0.989638;
7.473172;1.010739;5.034147;1.086912;0.990062;
7.604244;1.010742;5.034165;1.087072;0.990489;
7.669780;1.010742;5.034165;1.087121;0.990703;
7.800852;1.010737;5.034118;1.087158;0.991132;
7.866388;1.010734;5.034089;1.087147;0.991346;
7.997460;1.010732;5.034076;1.087066;0.991774;
8.062996;1.010731;5.034067;1.086997;0.991988;
8.194068;1.010729;5.034047;1.086805;0.992413;
8.456212;1.010742;5.034184;1.086216;0.993248;
8.587284;1.010735;5.034095;1.085822;0.993659;
8.652820;1.010724;5.033996;1.085601;0.993861;
8.783892;1.010710;5.033866;1.085116;0.994262;
9.046036;1.010715;5.033917;1.083988;0.995036;
9.308180;1.010717;5.033931;1.082669;0.995771;
9.439252;1.010709;5.033853;1.081944;0.996123;
9.701396;1.010718;5.033934;1.080391;0.996791;
9.963540;1.010704;5.033810;1.078719;0.997408;
10.225684;1.010681;5.033580;1.076958;0.997972;
10.487828;1.010690;5.033665;1.075134;0.998480;
10.749972;1.010691;5.033685;1.073276;0.998931;
11.274260;1.010686;5.033575;1.069581;0.999662;
11.595116;1.011804;5.044696;1.067389;1.000000;
11.595116;1.010665;5.033434;1.067389;1.000000;
11.595117;1.010665;5.033434;1.067389;1.000000;
11.595118;1.010665;5.033434;1.067389;1.000000;
11.595120;1.010665;5.033434;1.067389;1.000000;
11.595124;1.010665;5.033434;1.067389;1.000000;
11.595132;1.010665;5.033434;1.067389;1.000000;
11.595148;1.010665;5.033434;1.067389;1.000000;
11.595180;1.010665;5.033434;1.067389;1.000000;
11.595244;1.010665;5.033434;1.067388;1.000000;
11.595372;1.010665;5.033434;1.067387;1.000000;
11.595552;1.010665;5.033434;1.067386;1.000000;
11.595553;1.010665;5.033434;1.067386;1.000000;
11.595554;1.010665;5.033434;1.067386;1.000000;
11.595556;1.010665;5.033434;1.067386;1.000000;
11.595560;1.010665;5.033434;1.067386;1.000000;
11.595568;1.010665;5.033434;1.067386;1.000000;
11.595584;1.010665;5.033434;1.067386;1.000000;
11.595616;1.010665;5.033434;1.067386;1.000000;
11.595680;1.010665;5.033434;1.067385;1.000000;
11.595808;1.010665;5.033434;1.067384;1.000000;
11.596064;1.010665;5.033434;1.067383;1.000001;
11.596576;1.010665;5.033433;1.067379;1.000001;
11.597600;1.010665;5.033433;1.067372;1.000002;
11.599648;1.010664;5.033432;1.067358;1.000004;
11.603744;1.010664;5.033430;1.067330;1.000008;
11.611936;1.010664;5.033427;1.067274;1.000015;
11.628320;1.010664;5.033427;1.067162;1.000030;
11.661088;1.010667;5.033458;1.066940;1.000058;
11.726624;1.010674;5.033521;1.066500;1.000111;
11.857696;1.010677;5.033552;1.065639;1.000204;
12.119840;1.010676;5.033540;1.064008;1.000338;
12.381984;1.010983;5.036596;1.062480;1.000425;
12.906272;1.010676;5.033542;1.059892;1.000437;
13.430560;1.010685;5.033618;1.057800;1.000319;
13.954848;1.010679;5.033571;1.056206;1.000101;
14.163454;1.010672;5.033504;1.055662;1.000000;
14.163454;1.010681;5.033588;1.055662;1.000000;
14.163455;1.010681;5.033588;1.055662;1.000000;
14.163456;1.010681;5.033588;1.055662;1.000000;
14.163458;1.010681;5.033588;1.055662;1.000000;
14.163462;1.010681;5.033588;1.055662;1.000000;
14.163470;1.010681;5.033588;1.055662;1.000000;
14.163486;1.010681;5.033588;1.055662;1.000000;
14.163518;1.010681;5.033588;1.055662;1.000000;
14.163582;1.010681;5.033588;1.055662;1.000000;
14.163710;1.010681;5.033588;1.055662;1.000000;
14.163966;1.010681;5.033588;1.055661;1.000000;
14.164288;1.010681;5.033588;1.055660;1.000000;
14.164289;1.010681;5.033588;1.055660;1.000000;
14.164290;1.010681;5.033588;1.055660;1.000000;
14.164292;1.010681;5.033588;1.055660;1.000000;
14.164296;1.010681;5.033588;1.055660;1.000000;
14.164304;1.010681;5.033588;1.055660;1.000000;
14.164320;1.010681;5.033588;1.055660;1.000000;
14.164352;1.010681;5.033588;1.055660;1.000000;
14.164416;1.010681;5.033588;1.055660;1.000000;
14.164544;1.010681;5.033588;1.055659;1.000000;
14.164800;1.010681;5.033588;1.055659;1.000000;
14.165312;1.010681;5.033588;1.055657;0.999999;
14.166336;1.010681;5.033588;1.055655;0.999999;
14.168384;1.010681;5.033588;1.055649;0.999998;
14.172480;1.010681;5.033588;1.055638;0.999996;
14.180672;1.010681;5.033589;1.055617;0.999992;
14.197056;1.010681;5.033589;1.055574;0.999984;
14.229824;1.010681;5.033591;1.055489;0.999968;
14.295360;1.010681;5.033594;1.055326;0.999934;
14.426432;1.010682;5.033600;1.055023;0.999864;
14.688576;1.010684;5.033614;1.054505;0.999710;
15.000000;1.010691;5.033683;1.054042;0.999510;
