time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
1.064927;0.017567;0.017711;0.895694;0.903000;0.003062;7.000000;1.008158;1.307280;0.000000;19.639538;0.000000;1963.953793;0.364097;53.940348;4.534004;0.364094;19.639538;0.258774;
1.068613;0.017499;0.017649;0.895283;0.903000;0.003062;7.000000;1.008620;1.316995;0.000000;19.571734;0.000000;1957.173412;0.363468;53.847156;4.547171;0.363465;19.571734;0.251896;
1.070000;0.017476;0.017629;0.895129;0.903000;0.003062;7.000000;1.008794;1.320788;0.000000;19.549271;0.000000;1954.927147;0.363260;53.816246;4.551865;0.363257;19.549271;0.249426;
1.070000;0.814479;0.821641;0.895129;0.903000;0.003062;7.000000;1.008794;1.320788;18.169735;5.598187;1816.973497;559.818659;0.831195;22.873810;3.272210;0.831195;5.598187;0.530810;
1.070001;0.814486;0.821648;0.895129;0.903000;0.003062;7.000000;1.008794;1.320791;18.169889;5.598435;1816.988907;559.843479;0.831202;22.873880;3.272149;0.831202;5.598435;0.530813;
1.070002;0.814490;0.821652;0.895129;0.903000;0.003062;7.000000;1.008794;1.320793;18.169972;5.598572;1816.997212;559.857215;0.831206;22.873911;3.272122;0.831206;5.598572;0.530816;
1.070004;0.814497;0.821659;0.895129;0.903000;0.003062;7.000000;1.008794;1.320799;18.170134;5.598840;1817.013391;559.884016;0.831214;22.873971;3.272069;0.831214;5.598840;0.530822;
1.070008;0.814512;0.821675;0.895129;0.903000;0.003062;7.000000;1.008794;1.320810;18.170470;5.599396;1817.047049;559.939648;0.831231;22.874099;3.271957;0.831231;5.599396;0.530835;
1.070016;0.814541;0.821705;0.895129;0.903000;0.003062;7.000000;1.008794;1.320832;18.171135;5.600495;1817.113489;560.049545;0.831264;22.874351;3.271737;0.831264;5.600495;0.530860;
1.070032;0.814601;0.821765;0.895128;0.903000;0.003062;7.000000;1.008794;1.320876;18.172463;5.602693;1817.246340;560.269302;0.831329;22.874854;3.271297;0.831329;5.602693;0.530910;
1.070064;0.814719;0.821885;0.895128;0.903000;0.003062;7.000000;1.008795;1.320965;18.175119;5.607087;1817.511930;560.708674;0.831460;22.875861;3.270419;0.831460;5.607087;0.531010;
1.070128;0.814956;0.822124;0.895127;0.903000;0.003062;7.000000;1.008795;1.321141;18.180427;5.615868;1818.042665;561.586843;0.831722;22.877878;3.268667;0.831722;5.615868;0.531209;
1.070256;0.815429;0.822603;0.895126;0.903000;0.003062;7.000000;1.008797;1.321495;18.191024;5.633409;1819.102360;563.340887;0.832243;22.881931;3.265176;0.832243;5.633409;0.531608;
1.070512;0.816373;0.823556;0.895124;0.903000;0.003062;7.000000;1.008800;1.322203;18.212147;5.668398;1821.214700;566.839820;0.833281;22.890100;3.258253;0.833281;5.668398;0.532401;
1.071024;0.818246;0.825452;0.895118;0.903000;0.003062;7.000000;1.008805;1.323619;18.254116;5.738012;1825.411608;573.801232;0.835333;22.906696;3.244637;0.835333;5.738012;0.533977;
1.072048;0.821947;0.829194;0.895109;0.903000;0.003062;7.000000;1.008816;1.326453;18.336976;5.875796;1833.697631;587.579619;0.839348;22.940886;3.218300;0.839348;5.875796;0.537079;
1.074096;0.829168;0.836496;0.895091;0.903000;0.003062;7.000000;1.008837;1.332132;18.498633;6.145698;1849.863349;614.569827;0.847033;23.013020;3.169026;0.847033;6.145698;0.543098;
1.076144;0.836162;0.843566;0.895074;0.903000;0.003062;7.000000;1.008855;1.337823;18.655119;6.407948;1865.511906;640.794771;0.854278;23.089660;3.124068;0.854278;6.407948;0.548883;
1.078192;0.842943;0.850421;0.895060;0.903000;0.003062;7.000000;1.008871;1.343525;18.806797;6.662619;1880.679733;666.261890;0.861106;23.170310;3.083132;0.861106;6.662619;0.554447;
1.080240;0.849528;0.857077;0.895047;0.903000;0.003062;7.000000;1.008886;1.349237;18.954026;6.909860;1895.402551;690.985986;0.867541;23.254546;3.045935;0.867541;6.909860;0.559803;
1.082288;0.855932;0.863548;0.895036;0.903000;0.003062;7.000000;1.008898;1.354958;19.097135;7.149854;1909.713477;714.985402;0.873605;23.341995;3.012208;0.873605;7.149854;0.564963;
1.084336;0.862168;0.869848;0.895027;0.903000;0.003062;7.000000;1.008909;1.360686;19.236430;7.382808;1923.643032;738.280841;0.879320;23.432331;2.981703;0.879320;7.382808;0.569936;
1.086384;0.868248;0.875990;0.895019;0.903000;0.003062;7.000000;1.008917;1.366420;19.372191;7.608945;1937.219129;760.894500;0.884705;23.525266;2.954187;0.884705;7.608945;0.574732;
1.088432;0.874184;0.881985;0.895013;0.903000;0.003062;7.000000;1.008924;1.372160;19.504672;7.828496;1950.467228;782.849551;0.889780;23.620546;2.929444;0.889780;7.828496;0.579360;
1.090480;0.879986;0.887843;0.895008;0.903000;0.003062;7.000000;1.008930;1.377903;19.634105;8.041698;1963.410514;804.169757;0.894561;23.717946;2.907273;0.894561;8.041698;0.583828;
1.092528;0.885663;0.893575;0.895005;0.903000;0.003062;7.000000;1.008933;1.383649;19.760701;8.248792;1976.070073;824.879166;0.899065;23.817267;2.887489;0.899065;8.248792;0.588142;
1.094576;0.891224;0.899187;0.895004;0.903000;0.003062;7.000000;1.008935;1.389397;19.884651;8.450019;1988.465063;845.001874;0.903307;23.918331;2.869919;0.903307;8.450019;0.592311;
1.098672;0.902046;0.910105;0.895004;0.903000;0.003062;7.000000;1.008934;1.400893;20.125675;8.836558;2012.567460;883.655826;0.911084;24.125281;2.840604;0.911084;8.836558;0.600237;
1.102768;0.912486;0.920632;0.895011;0.903000;0.003062;7.000000;1.008927;1.412383;20.357988;9.202498;2035.798846;920.249797;0.917980;24.337457;2.818348;0.917980;9.202498;0.607651;
1.106864;0.922586;0.930810;0.895022;0.903000;0.003062;7.000000;1.008914;1.423859;20.582506;9.549457;2058.250574;954.945706;0.924083;24.553959;2.802207;0.924084;9.549457;0.614593;
1.110960;0.932381;0.940675;0.895039;0.903000;0.003062;7.000000;1.008895;1.435316;20.800036;9.879100;2080.003615;987.910004;0.929476;24.774079;2.791335;0.929476;9.879100;0.621099;
1.115056;0.941900;0.950255;0.895061;0.903000;0.003062;7.000000;1.008870;1.446744;21.011230;10.192989;2101.123017;1019.298862;0.934230;24.997196;2.784987;0.934231;10.192989;0.627202;
1.119152;0.951168;0.959576;0.895088;0.903000;0.003062;7.000000;1.008840;1.458137;21.216623;10.492582;2121.662345;1049.258206;0.938412;25.222787;2.782519;0.938413;10.492582;0.632929;
1.123248;0.960202;0.968656;0.895119;0.903000;0.003062;7.000000;1.008805;1.469488;21.416646;10.779218;2141.664642;1077.921834;0.942081;25.450398;2.783373;0.942082;10.779218;0.638308;
1.127344;0.969019;0.977511;0.895155;0.903000;0.003062;7.000000;1.008764;1.480790;21.611641;11.054113;2161.164107;1105.411347;0.945287;25.679621;2.787068;0.945288;11.054113;0.643360;
1.131440;0.977629;0.986153;0.895196;0.903000;0.003062;7.000000;1.008719;1.492037;21.801876;11.318366;2180.187624;1131.836596;0.948077;25.910092;2.793188;0.948078;11.318366;0.648109;
1.135536;0.986043;0.994590;0.895241;0.903000;0.003062;7.000000;1.008668;1.503222;21.987561;11.572964;2198.756095;1157.296353;0.950492;26.141472;2.801374;0.950494;11.572964;0.652573;
1.143728;1.002340;1.010913;0.895343;0.903000;0.003062;7.000000;1.008552;1.525372;22.346600;12.058266;2234.659997;1205.826587;0.954386;26.605967;2.822432;0.954386;12.058266;0.660730;
1.151920;1.017901;1.026470;0.895462;0.903000;0.003062;7.000000;1.008418;1.547199;22.688613;12.513936;2268.861254;1251.393611;0.957172;27.070202;2.848579;0.957175;12.513936;0.667948;
1.160112;1.032747;1.041284;0.895597;0.903000;0.003062;7.000000;1.008267;1.568658;23.014098;12.944546;2301.409763;1294.454567;0.959045;27.532319;2.878380;0.959050;12.944546;0.674329;
1.168304;1.046897;1.055375;0.895747;0.903000;0.003062;7.000000;1.008098;1.589705;23.323485;13.354026;2332.348499;1335.402650;0.960173;27.990693;2.910688;0.960181;13.354026;0.679963;
1.176496;1.060358;1.068749;0.895911;0.903000;0.003062;7.000000;1.007914;1.610298;23.616951;13.745303;2361.695054;1374.530332;0.960696;28.443639;2.944617;0.960705;13.745303;0.684930;
1.184688;1.073136;1.081415;0.896088;0.903000;0.003062;7.000000;1.007714;1.630398;23.894678;14.120688;2389.467790;1412.068803;0.960730;28.889663;2.979492;0.960740;14.120688;0.689295;
1.192880;1.085240;1.093379;0.896278;0.903000;0.003062;7.000000;1.007500;1.649965;24.156864;14.481943;2415.686427;1448.194301;0.960372;29.327413;3.014801;0.960383;14.481943;0.693117;
1.201072;1.096678;1.104654;0.896481;0.903000;0.003062;7.000000;1.007272;1.668966;24.403752;14.830393;2440.375171;1483.039318;0.959705;29.755668;3.050156;0.959716;14.830393;0.696447;
1.217456;1.117656;1.125235;0.896918;0.903000;0.003062;7.000000;1.006781;1.705090;24.853849;15.494620;2485.384947;1549.461972;0.957788;30.578965;3.119641;0.957788;15.494620;0.701836;
1.233840;1.136111;1.143205;0.897397;0.903000;0.003062;7.000000;1.006245;1.738559;25.246455;16.114380;2524.645538;1611.438034;0.955319;31.351729;3.186615;0.955332;16.114380;0.705707;
1.250224;1.152266;1.158798;0.897910;0.903000;0.003062;7.000000;1.005669;1.769168;25.586602;16.693218;2558.660193;1669.321817;0.952642;32.069313;3.250110;0.952668;16.693218;0.708287;
1.266608;1.166381;1.172282;0.898455;0.903000;0.003062;7.000000;1.005059;1.796730;25.880214;17.233486;2588.021440;1723.348558;0.950042;32.728093;3.309476;0.950072;17.233486;0.709767;
1.282992;1.178700;1.183909;0.899027;0.903000;0.003062;7.000000;1.004419;1.821082;26.133063;17.735434;2613.306273;1773.543376;0.947735;33.324677;3.364288;0.947766;17.735434;0.710308;
1.299376;1.189491;1.193956;0.899624;0.903000;0.003062;7.000000;1.003754;1.842080;26.351271;18.199105;2635.127085;1819.910489;0.945898;33.856651;3.414276;0.945927;18.199105;0.710048;
1.315760;1.199015;1.202691;0.900241;0.903000;0.003062;7.000000;1.003066;1.859598;26.540860;18.624317;2654.086033;1862.431667;0.944679;34.322218;3.459275;0.944705;18.624317;0.709105;
1.332144;1.207517;1.210364;0.900876;0.903000;0.003062;7.000000;1.002358;1.873529;26.707463;19.010788;2670.746250;1901.078760;0.944199;34.719993;3.499172;0.944223;19.010788;0.707582;
1.364912;1.222368;1.223460;0.902194;0.903000;0.003062;7.000000;1.000893;1.890142;26.992362;19.668218;2699.236236;1966.821794;0.945951;35.306275;3.563298;0.945951;19.668218;0.703172;
1.397680;1.235146;1.234368;0.903569;0.903000;0.003062;7.000000;0.999370;1.891359;27.231803;20.164533;2723.180289;2016.453270;0.951630;35.607114;3.606229;0.951634;20.164533;0.697271;
1.430448;1.246317;1.243572;0.904994;0.903000;0.003062;7.000000;0.997798;1.876649;27.435966;20.499141;2743.596642;2049.914075;0.961677;35.613116;3.627514;0.961676;20.499141;0.690156;
1.463216;1.255197;1.250408;0.906459;0.903000;0.003062;7.000000;0.996185;1.845563;27.590046;20.668480;2759.004611;2066.847984;0.976314;35.309462;3.626472;0.976291;20.668480;0.681836;
1.478816;1.257939;1.252164;0.907165;0.903000;0.003062;7.000000;0.995409;1.824902;27.631206;20.682919;2763.120592;2068.291930;0.984805;35.047260;3.617856;0.984856;20.682919;0.677346;
1.478816;1.258035;1.252260;0.907165;0.903000;0.003062;7.000001;0.995409;1.824902;27.634153;20.688785;2763.415302;2068.878477;0.984894;35.050071;3.617936;0.984894;20.688785;0.677377;
1.478817;1.258035;1.252260;0.907165;0.903000;0.003062;6.999898;0.995409;1.824900;27.634155;20.688785;2763.415508;2068.878490;0.984895;35.050052;3.617935;0.984895;20.688785;0.677376;
1.478818;1.258036;1.252260;0.907165;0.903000;0.003062;6.999794;0.995409;1.824899;27.634157;20.688785;2763.415714;2068.878503;0.984895;35.050033;3.617934;0.984895;20.688785;0.677376;
1.478820;1.258036;1.252260;0.907165;0.903000;0.003062;6.999586;0.995409;1.824896;27.634161;20.688785;2763.416126;2068.878529;0.984896;35.049995;3.617933;0.984896;20.688785;0.677375;
1.478824;1.258037;1.252260;0.907165;0.903000;0.003062;6.999170;0.995409;1.824890;27.634169;20.688786;2763.416950;2068.878580;0.984899;35.049919;3.617930;0.984899;20.688786;0.677374;
1.478832;1.258038;1.252261;0.907166;0.903000;0.003061;6.998339;0.995408;1.824879;27.634186;20.688787;2763.418595;2068.878680;0.984903;35.049767;3.617924;0.984903;20.688787;0.677372;
1.478848;1.258040;1.252263;0.907167;0.903000;0.003060;6.996677;0.995407;1.824856;27.634219;20.688789;2763.421882;2068.878871;0.984913;35.049464;3.617913;0.984913;20.688789;0.677367;
1.478880;1.258045;1.252265;0.907168;0.903000;0.003059;6.993352;0.995406;1.824809;27.634284;20.688792;2763.428435;2068.879218;0.984931;35.048856;3.617890;0.984931;20.688792;0.677358;
1.478944;1.258054;1.252271;0.907171;0.903000;0.003056;6.986699;0.995403;1.824717;27.634415;20.688798;2763.441460;2068.879770;0.984969;35.047639;3.617844;0.984969;20.688798;0.677339;
1.479072;1.258073;1.252281;0.907177;0.903000;0.003050;6.973383;0.995396;1.824532;27.634672;20.688803;2763.467188;2068.880302;0.985043;35.045199;3.617750;0.985043;20.688803;0.677301;
1.479328;1.258110;1.252302;0.907188;0.903000;0.003039;6.946711;0.995383;1.824161;27.635173;20.688791;2763.517345;2068.879072;0.985192;35.040295;3.617559;0.985192;20.688791;0.677226;
1.479840;1.258181;1.252340;0.907212;0.903000;0.003015;6.893208;0.995358;1.823417;27.636124;20.688674;2763.612421;2068.867367;0.985490;35.030391;3.617155;0.985490;20.688674;0.677075;
