time;Load2_load_PPu;Load2_load_QPu;Bus1_bus_U;
24.7851562500;0.0404153318;0.0051046308;1.9861495204;
24.8046875000;0.0404158141;0.0051047595;1.9861726667;
24.8242187500;0.0404162784;0.0051048838;1.9861949160;
24.8437500000;0.0404167251;0.0051050039;1.9862162798;
24.8632812500;0.0404171545;0.0051051198;1.9862367709;
24.8828125000;0.0404175667;0.0051052315;1.9862564031;
24.9023437500;0.0404179622;0.0051053392;1.9862751910;
24.9218750000;0.0404183413;0.0051054429;1.9862931497;
24.9414062500;0.0404187042;0.0051055428;1.9863102946;
24.9609375000;0.0404190514;0.0051056388;1.9863266414;
24.9804687500;0.0404193831;0.0051057311;1.9863422061;
25.0000000000;0.0404196996;0.0051058198;1.9863570044;
25.0195312500;0.0404200014;0.0051059050;1.9863710524;
25.0390625000;0.0404202888;0.0051059867;1.9863843658;
25.0585937500;0.0404205620;0.0051060651;1.9863969604;
25.0781250000;0.0404208214;0.0051061402;1.9864088517;
25.0976562500;0.0404210674;0.0051062121;1.9864200553;
25.1171875000;0.0404213003;0.0051062810;1.9864305863;
25.1367187500;0.0404215204;0.0051063468;1.9864404596;
25.1562500000;0.0404217280;0.0051064098;1.9864496902;
25.1757812500;0.0404219234;0.0051064698;1.9864582924;
25.1953125000;0.0404221069;0.0051065272;1.9864662806;
25.2148437500;0.0404222789;0.0051065818;1.9864736687;
25.2343750000;0.0404224396;0.0051066339;1.9864804705;
25.2539062500;0.0404225893;0.0051066834;1.9864866993;
25.2734375000;0.0404227283;0.0051067305;1.9864923683;
25.2929687500;0.0404228569;0.0051067753;1.9864974903;
25.3125000000;0.0404229754;0.0051068177;1.9865020780;
25.3320312500;0.0404230840;0.0051068580;1.9865061435;
25.3515625000;0.0404231830;0.0051068961;1.9865096988;
25.3710937500;0.0404232726;0.0051069321;1.9865127556;
25.3906250000;0.0404233532;0.0051069661;1.9865153252;
25.4101562500;0.0404234249;0.0051069982;1.9865174186;
25.4296875000;0.0404234879;0.0051070284;1.9865190467;
25.4492187500;0.0404235426;0.0051070568;1.9865202198;
25.4687500000;0.0404235892;0.0051070835;1.9865209482;
25.4882812500;0.0404236278;0.0051071085;1.9865212416;
25.5078125000;0.0404236588;0.0051071318;1.9865211096;
25.5273437500;0.0404236822;0.0051071536;1.9865205614;
25.5468750000;0.0404236984;0.0051071739;1.9865196061;
25.5664062500;0.0404237075;0.0051071928;1.9865182522;
25.5859375000;0.0404237097;0.0051072103;1.9865165082;
25.6054687500;0.0404237052;0.0051072265;1.9865143821;
25.6250000000;0.0404236943;0.0051072413;1.9865118817;
25.6445312500;0.0404236770;0.0051072550;1.9865090146;
25.6640625000;0.0404236535;0.0051072675;1.9865057878;
25.6835937500;0.0404236241;0.0051072788;1.9865022085;
25.7031250000;0.0404235889;0.0051072891;1.9864982832;
25.7226562500;0.0404235480;0.0051072984;1.9864940183;
25.7421875000;0.0404235017;0.0051073066;1.9864894199;
25.7617187500;0.0404234500;0.0051073140;1.9864844939;
25.7812500000;0.0404233931;0.0051073204;1.9864792458;
25.8007812500;0.0404233311;0.0051073260;1.9864736810;
25.8203125000;0.0404232643;0.0051073308;1.9864678044;
25.8398437500;0.0404231927;0.0051073348;1.9864616209;
25.8593750000;0.0404231164;0.0051073381;1.9864551350;
25.8789062500;0.0404230356;0.0051073408;1.9864483509;
25.8984375000;0.0404229505;0.0051073427;1.9864412728;
25.9179687500;0.0404228610;0.0051073441;1.9864339042;
25.9375000000;0.0404227673;0.0051073449;1.9864262489;
25.9570312500;0.0404226696;0.0051073451;1.9864183099;
25.9765625000;0.0404225680;0.0051073448;1.9864100905;
25.9960937500;0.0404224624;0.0051073441;1.9864015934;
26.0156250000;0.0404223531;0.0051073429;1.9863928212;
26.0351562500;0.0404222402;0.0051073413;1.9863837762;
26.0546875000;0.0404221236;0.0051073394;1.9863744605;
26.0742187500;0.0404220036;0.0051073371;1.9863648760;
26.0937500000;0.0404218801;0.0051073344;1.9863550245;
26.1132812500;0.0404217533;0.0051073315;1.9863449072;
26.1328125000;0.0404216233;0.0051073283;1.9863345256;
26.1523437500;0.0404214900;0.0051073249;1.9863238805;
26.1718750000;0.0404213537;0.0051073213;1.9863129728;
26.1914062500;0.0404212143;0.0051073175;1.9863018032;
26.2109375000;0.0404210719;0.0051073135;1.9862903719;
26.2304687500;0.0404209265;0.0051073094;1.9862786792;
26.2500000000;0.0404207784;0.0051073052;1.9862667251;
26.2695312500;0.0404206273;0.0051073009;1.9862545094;
26.2890625000;0.0404204736;0.0051072965;1.9862420317;
26.3085937500;0.0404203171;0.0051072921;1.9862292913;
26.3281250000;0.0404201579;0.0051072877;1.9862162875;
26.3476562500;0.0404199962;0.0051072833;1.9862030194;
26.3671875000;0.0404198318;0.0051072788;1.9861894857;
26.3867187500;0.0404196649;0.0051072744;1.9861756852;
26.4062500000;0.0404194955;0.0051072701;1.9861616163;
26.4257812500;0.0404193236;0.0051072659;1.9861472772;
26.4453125000;0.0404191493;0.0051072617;1.9861326662;
26.4648437500;0.0404189726;0.0051072576;1.9861177812;
26.4843750000;0.0404187936;0.0051072537;1.9861026200;
26.5039062500;0.0404339455;0.0051088454;1.9870948472;
26.5234375000;0.0404376985;0.0051097900;1.9872794500;
26.5429687500;0.0404402295;0.0051104238;1.9874043890;
26.5625000000;0.0404418773;0.0051108343;1.9874859377;
26.5820312500;0.0404428892;0.0051110839;1.9875362520;
26.6015625000;0.0404434428;0.0051112175;1.9875640659;
26.6210937500;0.0404436663;0.0051112675;1.9875756725;
26.6406250000;0.0404436521;0.0051112573;1.9875756205;
26.6601562500;0.0404434675;0.0051112039;1.9875672089;
26.6796875000;0.0404431612;0.0051111195;1.9875528385;
26.6992187500;0.0404427689;0.0051110133;1.9875342632;
26.7187500000;0.0404423168;0.0051108918;1.9875127691;
26.7382812500;0.0404418241;0.0051107599;1.9874893030;
26.7578125000;0.0404413051;0.0051106212;1.9874645643;
26.7773437500;0.0404407703;0.0051104784;1.9874390715;
26.7968750000;0.0404402275;0.0051103334;1.9874132103;
26.8164062500;0.0404396825;0.0051101877;1.9873872680;
26.8359375000;0.0404391398;0.0051100424;1.9873614591;
26.8554687500;0.0404386025;0.0051098983;1.9873359437;
26.8750000000;0.0404380732;0.0051097561;1.9873108411;
26.8945312500;0.0404375534;0.0051096161;1.9872862399;
26.9140625000;0.0404370447;0.0051094788;1.9872622052;
26.9335937500;0.0404365479;0.0051093443;1.9872387846;
26.9531250000;0.0404360637;0.0051092128;1.9872160118;
26.9726562500;0.0404355926;0.0051090845;1.9871939103;
26.9921875000;0.0404351349;0.0051089594;1.9871724952;
27.0117187500;0.0404346907;0.0051088376;1.9871517756;
27.0312500000;0.0404342600;0.0051087190;1.9871317554;
27.0507812500;0.0404338430;0.0051086037;1.9871124350;
27.0703125000;0.0404334395;0.0051084916;1.9870938117;
27.0898437500;0.0404330495;0.0051083827;1.9870758803;
27.1093750000;0.0404326726;0.0051082771;1.9870586339;
27.1289062500;0.0404323088;0.0051081745;1.9870420643;
27.1484375000;0.0404319579;0.0051080750;1.9870261620;
27.1679687500;0.0404316197;0.0051079785;1.9870109166;
27.1875000000;0.0404312938;0.0051078850;1.9869963173;
27.2070312500;0.0404309800;0.0051077944;1.9869823525;
27.2265625000;0.0404306782;0.0051077066;1.9869690104;
27.2460937500;0.0404303879;0.0051076215;1.9869562789;
27.2656250000;0.0404301090;0.0051075392;1.9869441457;
27.2851562500;0.0404298412;0.0051074594;1.9869325983;
27.3046875000;0.0404295843;0.0051073822;1.9869216243;
27.3242187500;0.0404293378;0.0051073075;1.9869112112;
27.3437500000;0.0404291016;0.0051072351;1.9869013465;
27.3632812500;0.0404288754;0.0051071652;1.9868920178;
27.3828125000;0.0404286590;0.0051070975;1.9868832126;
27.4023437500;0.0404284520;0.0051070319;1.9868749189;
27.4218750000;0.0404282542;0.0051069686;1.9868671242;
27.4414062500;0.0404280653;0.0051069073;1.9868598167;
27.4609375000;0.0404278850;0.0051068480;1.9868529845;
27.4804687500;0.0404277132;0.0051067906;1.9868466157;
27.5000000000;0.0404275495;0.0051067351;1.9868406988;
27.5195312500;0.0404273938;0.0051066814;1.9868352223;
27.5390625000;0.0404272456;0.0051066295;1.9868301748;
27.5585937500;0.0404271049;0.0051065793;1.9868255454;
27.5781250000;0.0404269713;0.0051065306;1.9868213229;
27.5976562500;0.0404268446;0.0051064836;1.9868174966;
27.6171875000;0.0404267246;0.0051064380;1.9868140559;
27.6367187500;0.0404266111;0.0051063939;1.9868109902;
27.6562500000;0.0404265037;0.0051063511;1.9868082894;
27.6757812500;0.0404264024;0.0051063097;1.9868059431;
27.6953125000;0.0404263068;0.0051062696;1.9868039416;
27.7148437500;0.0404262167;0.0051062307;1.9868022750;
27.7343750000;0.0404261319;0.0051061930;1.9868009337;
27.7539062500;0.0404260523;0.0051061564;1.9867999082;
27.7734375000;0.0404259775;0.0051061209;1.9867991892;
27.7929687500;0.0404259074;0.0051060863;1.9867987676;
27.8125000000;0.0404258418;0.0051060528;1.9867986345;
27.8320312500;0.0404257805;0.0051060201;1.9867987809;
27.8515625000;0.0404257232;0.0051059883;1.9867991983;
27.8710937500;0.0404256698;0.0051059574;1.9867998782;
27.8906250000;0.0404256201;0.0051059272;1.9868008121;
27.9101562500;0.0404255739;0.0051058978;1.9868019919;
27.9296875000;0.0404255310;0.0051058690;1.9868034096;
27.9492187500;0.0404254912;0.0051058409;1.9868050571;
27.9687500000;0.0404254544;0.0051058134;1.9868069268;
27.9882812500;0.0404254203;0.0051057864;1.9868090109;
28.0078125000;0.0404253888;0.0051057600;1.9868113020;
28.0273437500;0.0404253598;0.0051057341;1.9868137927;
28.0468750000;0.0404253329;0.0051057086;1.9868164758;
28.0664062500;0.0404253081;0.0051056835;1.9868193440;
28.0859375000;0.0404252853;0.0051056588;1.9868223905;
28.1054687500;0.0404252641;0.0051056344;1.9868256082;
28.1250000000;0.0404252446;0.0051056103;1.9868289905;
28.1445312500;0.0404252265;0.0051055865;1.9868325306;
28.1640625000;0.0404252096;0.0051055629;1.9868362221;
28.1835937500;0.0404251939;0.0051055395;1.9868400584;
28.2031250000;0.0404251791;0.0051055162;1.9868440331;
28.2226562500;0.0404251651;0.0051054931;1.9868481401;
28.2421875000;0.0404251517;0.0051054701;1.9868523732;
28.2617187500;0.0404251389;0.0051054472;1.9868567262;
28.2812500000;0.0404251264;0.0051054243;1.9868611932;
28.3007812500;0.0404251142;0.0051054015;1.9868657682;
28.3203125000;0.0404174632;0.0051050696;1.9862496471;
28.3398437500;0.0404151860;0.0051044960;1.9861370992;
28.3593750000;0.0404136488;0.0051041098;1.9860611795;
28.3789062500;0.0404126486;0.0051038591;1.9860116524;
28.3984375000;0.0404120367;0.0051037065;1.9859812040;
28.4179687500;0.0404117058;0.0051036248;1.9859645646;
28.4375000000;0.0404115783;0.0051035944;1.9859579256;
28.4570312500;0.0404115981;0.0051036012;1.9859585247;
28.4765625000;0.0404117242;0.0051036347;1.9859643514;
28.4960937500;0.0404119268;0.0051036876;1.9859739368;
28.5156250000;0.0404121838;0.0051037542;1.9859862037;
28.5351562500;0.0404124793;0.0051038304;1.9860003589;
28.5546875000;0.0404128011;0.0051039133;1.9860158160;
28.5742187500;0.0404131405;0.0051040005;1.9860321402;
28.5937500000;0.0404134909;0.0051040905;1.9860490077;
28.6132812500;0.0404138473;0.0051041819;1.9860661769;
28.6328125000;0.0404142061;0.0051042739;1.9860834672;
28.6523437500;0.0404145644;0.0051043657;1.9861007433;
28.6718750000;0.0404149202;0.0051044568;1.9861179040;
28.6914062500;0.0404152720;0.0051045469;1.9861348740;
28.7109375000;0.0404156186;0.0051046356;1.9861515971;
28.7304687500;0.0404159591;0.0051047227;1.9861680322;
28.7500000000;0.0404162930;0.0051048080;1.9861841495;
28.7695312500;0.0404166197;0.0051048915;1.9861999279;
28.7890625000;0.0404169390;0.0051049731;1.9862153531;
28.8085937500;0.0404172507;0.0051050526;1.9862304161;
28.8281250000;0.0404175546;0.0051051301;1.9862451119;
28.8476562500;0.0404178508;0.0051052056;1.9862594387;
28.8671875000;0.0404181391;0.0051052790;1.9862733974;
28.8867187500;0.0404184196;0.0051053504;1.9862869906;
28.9062500000;0.0404186924;0.0051054198;1.9863002227;
28.9257812500;0.0404189576;0.0051054871;1.9863130990;
28.9453125000;0.0404192153;0.0051055525;1.9863256261;
28.9648437500;0.0404194656;0.0051056159;1.9863378112;
28.9843750000;0.0404197087;0.0051056774;1.9863496620;
29.0039062500;0.0404199446;0.0051057370;1.9863611867;
29.0234375000;0.0404201736;0.0051057948;1.9863723940;
29.0429687500;0.0404203958;0.0051058507;1.9863832926;
29.0625000000;0.0404206113;0.0051059049;1.9863938915;
29.0820312500;0.0404208203;0.0051059573;1.9864041998;
29.1015625000;0.0404210229;0.0051060080;1.9864142268;
29.1210937500;0.0404212194;0.0051060571;1.9864239818;
29.1406250000;0.0404214099;0.0051061045;1.9864334739;
29.1601562500;0.0404215944;0.0051061504;1.9864427125;
29.1796875000;0.0404217733;0.0051061947;1.9864517067;
29.1992187500;0.0404219466;0.0051062375;1.9864604657;
29.2187500000;0.0404221145;0.0051062788;1.9864689987;
29.2382812500;0.0404222771;0.0051063187;1.9864773147;
29.2578125000;0.0404224346;0.0051063572;1.9864854225;
29.2773437500;0.0404225871;0.0051063943;1.9864933311;
29.2968750000;0.0404227348;0.0051064301;1.9865010492;
29.3164062500;0.0404228778;0.0051064645;1.9865085855;
29.3359375000;0.0404230162;0.0051064978;1.9865159484;
29.3554687500;0.0404231501;0.0051065297;1.9865231464;
29.3750000000;0.0404232798;0.0051065605;1.9865301877;
29.3945312500;0.0404234052;0.0051065901;1.9865370806;
29.4140625000;0.0404235266;0.0051066186;1.9865438330;
29.4335937500;0.0404236441;0.0051066460;1.9865504529;
29.4531250000;0.0404237576;0.0051066722;1.9865569481;
29.4726562500;0.0404238675;0.0051066975;1.9865633262;
29.4921875000;0.0404239737;0.0051067217;1.9865695947;
29.5117187500;0.0404240763;0.0051067449;1.9865757610;
29.5312500000;0.0404241756;0.0051067671;1.9865818325;
29.5507812500;0.0404242715;0.0051067884;1.9865878162;
29.5703125000;0.0404243641;0.0051068087;1.9865937191;
29.5898437500;0.0404244535;0.0051068282;1.9865995480;
29.6093750000;0.0404245399;0.0051068467;1.9866053098;
29.6289062500;0.0404246233;0.0051068644;1.9866110110;
29.6484375000;0.0404247037;0.0051068813;1.9866166580;
29.6679687500;0.0404247812;0.0051068973;1.9866222573;
29.6875000000;0.0404248559;0.0051069126;1.9866278149;
29.7265625000;0.0404371994;0.0051074555;1.9871321681;
29.7460937500;0.0404258229;0.0051071482;1.9866804682;
29.7851562500;0.0404355537;0.0051073566;1.9870424019;
29.8046875000;0.0404254915;0.0051070521;1.9866711503;
29.8437500000;0.0404325512;0.0051070320;1.9868840309;
29.8632812500;0.0404245666;0.0051068052;1.9866338287;
29.9023437500;0.0404292899;0.0051066513;1.9867131179;
29.9218750000;0.0404235251;0.0051065285;1.9865920194;
29.9609375000;0.0404260957;0.0051062906;1.9865458575;
29.9804687500;0.0404225841;0.0051062769;1.9865565060;
30.0195312500;0.0404231052;0.0051059835;1.9863890961;
30.0195312500;0.0398857177;0.0049714684;1.9601369060;
30.0390625000;0.0400006791;0.0050003712;1.9657605245;
30.0585937500;0.0400690338;0.0050174546;1.9690851865;
30.0976562500;0.0401349478;0.0050303858;1.9721832744;
30.1171875000;0.0401309422;0.0050329481;1.9720773410;
30.1562500000;0.0401384543;0.0050327074;1.9723574387;
30.1757812500;0.0401266491;0.0050318557;1.9718467828;
30.2148437500;0.0401227716;0.0050293429;1.9715856541;
30.2343750000;0.0401124876;0.0050282983;1.9711436029;
30.2734375000;0.0401104576;0.0050264534;1.9709791590;
30.2929687500;0.0401031456;0.0050259534;1.9706822989;
30.3320312500;0.0401052352;0.0050252266;1.9707211482;
30.3515625000;0.0401005239;0.0050252942;1.9705533173;
30.3906250000;0.0401061507;0.0050255040;1.9707649126;
30.4101562500;0.0401033757;0.0050260072;1.9706942325;
30.4492187500;0.0401115184;0.0050268880;1.9710276283;
30.4687500000;0.0401101191;0.0050276958;1.9710268288;
30.5078125000;0.0401199205;0.0050290307;1.9714395900;
30.5273437500;0.0401194941;0.0050300446;1.9714889789;
30.5664062500;0.0401303378;0.0050316788;1.9719506931;
30.5859375000;0.0401306079;0.0050328301;1.9720367136;
30.6250000000;0.0401420702;0.0050346570;1.9725265035;
30.6445312500;0.0401428468;0.0050358986;1.9726398060;
30.6835937500;0.0401546362;0.0050378448;1.9731433498;
30.7031250000;0.0401557851;0.0050391437;1.9732773091;
30.7421875000;0.0401676974;0.0050411570;1.9737845915;
30.7617187500;0.0401691202;0.0050424895;1.9739343259;
30.8007812500;0.0401810083;0.0050445318;1.9744381537;
30.8203125000;0.0401826299;0.0050458803;1.9745999167;
30.8593750000;0.0401943848;0.0050479230;1.9750949878;
30.8789062500;0.0401961460;0.0050492739;1.9752657983;
30.9179687500;0.0402076851;0.0050512948;1.9757481269;
30.9375000000;0.0402095378;0.0050526376;1.9759255462;
30.9765625000;0.0402207983;0.0050546191;1.9763921044;
30.9960937500;0.0402227028;0.0050559453;1.9765740997;
31.0351562500;0.0402336360;0.0050578739;1.9770225885;
31.0546875000;0.0402355593;0.0050591767;1.9772074455;
31.0937500000;0.0402461285;0.0050610413;1.9776361418;
31.1132812500;0.0402480429;0.0050623153;1.9778224077;
31.1523437500;0.0402582207;0.0050641074;1.9782300571;
31.1718750000;0.0402601030;0.0050653485;1.9784164998;
31.2109375000;0.0402698699;0.0050670616;1.9788022369;
31.2304687500;0.0402717009;0.0050682663;1.9789878152;
31.2695312500;0.0402810442;0.0050698955;1.9793511013;
31.2890625000;0.0402828079;0.0050710614;1.9795349406;
31.3281250000;0.0402917202;0.0050726033;1.9798755128;
31.3476562500;0.0402934039;0.0050737286;1.9800568855;
31.3867187500;0.0403018828;0.0050751812;1.9803747147;
31.4062500000;0.0403034761;0.0050762647;1.9805530229;
31.4453125000;0.0403115232;0.0050776268;1.9808482764;
31.4648437500;0.0403130181;0.0050786678;1.9810230371;
31.5039062500;0.0403206383;0.0050799393;1.9812960471;
31.5234375000;0.0403220289;0.0050809377;1.9814668787;
31.5625000000;0.0403292299;0.0050821192;1.9817181143;
31.5820312500;0.0403305121;0.0050830752;1.9818847245;
31.6210937500;0.0403373041;0.0050841680;1.9821147668;
31.6406250000;0.0403384750;0.0050850820;1.9822769418;
31.6796875000;0.0403448701;0.0050860879;1.9824864622;
31.6992187500;0.0403459284;0.0050869608;1.9826440567;
31.7382812500;0.0403519400;0.0050878821;1.9828337981;
31.7578125000;0.0403528856;0.0050887148;1.9829867260;
31.7968750000;0.0403585285;0.0050895541;1.9831574857;
31.8164062500;0.0403593621;0.0050903479;1.9833057126;
31.8554687500;0.0403646519;0.0050911081;1.9834583274;
31.8750000000;0.0403653749;0.0050918644;1.9836018628;
31.9140625000;0.0403703279;0.0050925487;1.9837371966;
31.9335937500;0.0403709427;0.0050932688;1.9838760876;
31.9726562500;0.0403755754;0.0050938805;1.9839950197;
31.9921875000;0.0403760849;0.0050945660;1.9841293448;
32.0312500000;0.0403804141;0.0050951085;1.9842327609;
32.0507812500;0.0403808215;0.0050957611;1.9843626249;
32.0898437500;0.0403848641;0.0050962379;1.9844514084;
32.1093750000;0.0403851730;0.0050968591;1.9845769376;
32.1484375000;0.0403889458;0.0050972738;1.9846519627;
32.1679687500;0.0403891602;0.0050978653;1.9847733005;
32.2070312500;0.0403926796;0.0050982214;1.9848354266;
32.2265625000;0.0403928035;0.0050987849;1.9849527302;
32.2656250000;0.0403960858;0.0050990858;1.9850027967;
32.2851562500;0.0403961236;0.0050996229;1.9851162332;
32.3242187500;0.0403991844;0.0050998721;1.9851550557;
32.3437500000;0.0403991404;0.0051003844;1.9852647997;
32.3828125000;0.0404019950;0.0051005853;1.9852931668;
32.4023437500;0.0404018735;0.0051010744;1.9853993977;
32.4414062500;0.0404045368;0.0051012302;1.9854180683;
32.4609375000;0.0404043422;0.0051016977;1.9855209681;
32.5000000000;0.0404068281;0.0051018115;1.9855306695;
32.5195312500;0.0404065649;0.0051022589;1.9856304210;
32.5585937500;0.0404088870;0.0051023337;1.9856318480;
32.5781250000;0.0404085593;0.0051027625;1.9857286328;
32.6171875000;0.0404107306;0.0051028013;1.9857224462;
32.6367187500;0.0404103426;0.0051032128;1.9858164440;
32.6757812500;0.0404123752;0.0051032184;1.9858032705;
32.6953125000;0.0404119310;0.0051036139;1.9858946574;
32.7343750000;0.0404138365;0.0051035890;1.9858750893;
32.7539062500;0.0404133400;0.0051039697;1.9859640369;
32.7929687500;0.0404151294;0.0051039167;1.9859386325;
32.8125000000;0.0404145844;0.0051042840;1.9860253075;
32.8515625000;0.0404162679;0.0051042053;1.9859945910;
32.8710937500;0.0404156780;0.0051045602;1.9860791542;
32.9101562500;0.0404172653;0.0051044581;1.9860436170;
32.9296875000;0.0404166340;0.0051048017;1.9861262229;
32.9687500000;0.0404181342;0.0051046782;1.9860863240;
32.9882812500;0.0404174647;0.0051050115;1.9861671206;
33.0273437500;0.0404188861;0.0051048686;1.9861232876;
33.0468750000;0.0404181816;0.0051051926;1.9862024160;
33.0859375000;0.0404195322;0.0051050322;1.9861550464;
33.1054687500;0.0404187956;0.0051053476;1.9862326406;
33.1445312500;0.0404200825;0.0051051714;1.9861821027;
33.1640625000;0.0404193166;0.0051054793;1.9862582896;
33.2031250000;0.0404205467;0.0051052888;1.9862049239;
33.2226562500;0.0404197541;0.0051055898;1.9862798235;
33.2617187500;0.0404209335;0.0051053866;1.9862239438;
33.2812500000;0.0404201167;0.0051056814;1.9862976688;
33.3203125000;0.0404212511;0.0051054668;1.9862395638;
33.3398437500;0.0404204123;0.0051057561;1.9863122201;
33.3789062500;0.0404215071;0.0051055314;1.9862521545;
33.3984375000;0.0404206485;0.0051058157;1.9863238412;
33.4375000000;0.0404217084;0.0051055821;1.9862620571;
33.4570312500;0.0404208320;0.0051058621;1.9863328666;
33.4960937500;0.0404218613;0.0051056205;1.9862695848;
33.5156250000;0.0404209689;0.0051058967;1.9863396031;
33.5546875000;0.0404219718;0.0051056482;1.9862750245;
33.5742187500;0.0404210651;0.0051059210;1.9863443315;
33.6132812500;0.0404220452;0.0051056665;1.9862786382;
33.6328125000;0.0404211257;0.0051059363;1.9863473078;
33.6718750000;0.0404220862;0.0051056766;1.9862806645;
33.6914062500;0.0404211555;0.0051059439;1.9863487649;
33.7304687500;0.0404220993;0.0051056796;1.9862813201;
33.7500000000;0.0404211586;0.0051059447;1.9863489141;
33.7890625000;0.0404220886;0.0051056766;1.9862808011;
33.8085937500;0.0404211391;0.0051059398;1.9863479464;
33.8476562500;0.0404220576;0.0051056684;1.9862792845;
33.8671875000;0.0404211004;0.0051059300;1.9863460340;
33.9062500000;0.0404220095;0.0051056559;1.9862769297;
33.9257812500;0.0404210457;0.0051059162;1.9863433316;
33.9648437500;0.0404219473;0.0051056399;1.9862738794;
33.9843750000;0.0404209777;0.0051058990;1.9863399778;
34.0234375000;0.0404218735;0.0051056209;1.9862702613;
34.0429687500;0.0404208990;0.0051058791;1.9863360961;
34.0820312500;0.0404217905;0.0051055996;1.9862661889;
34.1015625000;0.0404208117;0.0051058571;1.9863317962;
34.1406250000;0.0404217003;0.0051055765;1.9862617627;
34.1601562500;0.0404207180;0.0051058335;1.9863271752;
34.1992187500;0.0404216047;0.0051055520;1.9862570716;
34.2187500000;0.0404206195;0.0051058086;1.9863223186;
34.2578125000;0.0404215053;0.0051055266;1.9862521934;
34.2773437500;0.0404205177;0.0051057829;1.9863173012;
34.3164062500;0.0404214035;0.0051055006;1.9862471960;
34.3359375000;0.0404204139;0.0051057567;1.9863121883;
34.3750000000;0.0404213005;0.0051054743;1.9862421385;
34.3945312500;0.0404203094;0.0051057303;1.9863070362;
34.4335937500;0.0404211973;0.0051054479;1.9862370717;
34.4531250000;0.0404202050;0.0051057039;1.9863018934;
34.4921875000;0.0404210948;0.0051054218;1.9862320390;
34.5117187500;0.0404201017;0.0051056778;1.9862968010;
34.5507812500;0.0404209938;0.0051053960;1.9862270771;
34.5703125000;0.0404200000;0.0051056522;1.9862917939;
34.6093750000;0.0404208948;0.0051053707;1.9862222168;
34.6289062500;0.0404199007;0.0051056271;1.9862869009;
34.6679687500;0.0404207984;0.0051053461;1.9862174835;
34.6875000000;0.0404198042;0.0051056027;1.9862821458;
34.7265625000;0.0404207050;0.0051053223;1.9862128978;
34.7460937500;0.0404197109;0.0051055792;1.9862775477;
34.7851562500;0.0404206150;0.0051052994;1.9862084760;
34.8046875000;0.0404196211;0.0051055565;1.9862731216;
34.8437500000;0.0404205285;0.0051052773;1.9862042307;
34.8632812500;0.0404195349;0.0051055347;1.9862688788;
34.9023437500;0.0404204459;0.0051052562;1.9862001713;
34.9218750000;0.0404194527;0.0051055140;1.9862648276;
34.9609375000;0.0404203671;0.0051052362;1.9861963040;
34.9804687500;0.0404193745;0.0051054942;1.9862609732;
35.0195312500;0.0404202924;0.0051052171;1.9861926327;
35.0390625000;0.0404193003;0.0051054755;1.9862573187;
35.0781250000;0.0404202217;0.0051051991;1.9861891591;
35.0976562500;0.0404192302;0.0051054578;1.9862538649;
35.1367187500;0.0404201550;0.0051051821;1.9861858829;
35.1562500000;0.0404191641;0.0051054411;1.9862506109;
35.1953125000;0.0404200922;0.0051051661;1.9861828024;
35.2148437500;0.0404191021;0.0051054254;1.9862475542;
35.2539062500;0.0404200334;0.0051051511;1.9861799142;
35.2734375000;0.0404190440;0.0051054107;1.9862446912;
35.3125000000;0.0404199784;0.0051051371;1.9861772141;
35.3320312500;0.0404189897;0.0051053970;1.9862420171;
35.3710937500;0.0404199272;0.0051051240;1.9861746969;
35.3906250000;0.0404189391;0.0051053843;1.9862395261;
35.4296875000;0.0404198795;0.0051051119;1.9861723566;
35.4492187500;0.0404188921;0.0051053724;1.9862372120;
35.4882812500;0.0404198354;0.0051051006;1.9861701865;
35.5078125000;0.0404188486;0.0051053614;1.9862350679;
35.5468750000;0.0404197945;0.0051050902;1.9861681798;
35.5664062500;0.0404188084;0.0051053513;1.9862330866;
35.6054687500;0.0404197568;0.0051050806;1.9861663290;
35.6250000000;0.0404187713;0.0051053419;1.9862312605;
35.6640625000;0.0404197221;0.0051050717;1.9861646266;
35.6835937500;0.0404187373;0.0051053333;1.9862295818;
35.7226562500;0.0404196903;0.0051050636;1.9861630649;
35.7421875000;0.0404187060;0.0051053254;1.9862280428;
35.7812500000;0.0404196613;0.0051050562;1.9861616363;
35.8007812500;0.0404186775;0.0051053182;1.9862266356;
35.8398437500;0.0404196347;0.0051050494;1.9861603329;
35.8593750000;0.0404186514;0.0051053116;1.9862253525;
35.8984375000;0.0404196106;0.0051050432;1.9861591473;
35.9179687500;0.0404186277;0.0051053056;1.9862241859;
35.9570312500;0.0404195887;0.0051050376;1.9861580720;
35.9765625000;0.0404186063;0.0051053002;1.9862231282;
36.0156250000;0.0404195689;0.0051050326;1.9861570997;
36.0351562500;0.0404185869;0.0051052953;1.9862221721;
36.0742187500;0.0404195510;0.0051050280;1.9861562234;
36.0937500000;0.0404185694;0.0051052909;1.9862213106;
36.1328125000;0.0404195350;0.0051050239;1.9861554363;
36.1523437500;0.0404185537;0.0051052869;1.9862205369;
36.1914062500;0.0404195206;0.0051050202;1.9861547317;
36.2109375000;0.0404185396;0.0051052834;1.9862198444;
36.2500000000;0.0404195078;0.0051050169;1.9861541035;
36.2695312500;0.0404185271;0.0051052802;1.9862192269;
36.3085937500;0.0404194965;0.0051050140;1.9861535456;
36.3281250000;0.0404185160;0.0051052774;1.9862186785;
36.3671875000;0.0404194864;0.0051050114;1.9861530523;
