"time","generatorSynchronous.PGenPu","generatorSynchronous.PmPu_in","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","avr.EfdPu","generatorSynchronous.PmPu.value"
0.26,4.034407833489003,0.8002246010358373,0.9996169958166227,2.01163772762784,2.01163772762784,0.8002246010358373
0.27,4.036008459920803,0.8002725438584066,0.9998152720920791,1.987800292577478,1.987800292577478,0.8002725438584066
0.28,4.037394990645734,0.8003274323144626,0.9999869956610454,1.964146839248859,1.964146839248859,0.8003274323144626
0.29,4.038554701414211,0.800385016505309,1.000130604649443,1.941352756021063,1.941352756021063,0.800385016505309
0.3,4.039482963718045,0.8004497209535386,1.000245538117813,1.919975851508319,1.919975851508319,0.8004497209535386
0.31,4.040182262736721,0.8005219376546111,1.00033211361024,1.900466757134677,1.900466757134677,0.8005219376546111
0.32,4.04066130671695,0.8005965705994126,1.000391416488449,1.883162337692925,1.883162337692925,0.8005965705994126
0.33,4.040933798659431,0.8006787268460592,1.000425147848732,1.868290025651735,1.868290025651735,0.8006787268460592
0.34,4.041017684236905,0.8007688058112891,1.000435531686961,1.855981175519285,1.855981175519285,0.8007688058112891
0.35,4.040936013150939,0.8008591116048875,1.000425421972585,1.846270065167121,1.846270065167121,0.8008591116048875
0.36,4.040710608611204,0.8009572664936726,1.000397519578715,1.839111923468012,1.839111923468012,0.8009572664936726
0.37,4.040366472723536,0.8010636775877449,1.000354918158784,1.834387372508922,1.834387372508922,0.8010636775877449
0.38,4.039925484062972,0.8011690088253832,1.000300324446016,1.831950492011868,1.831950492011868,0.8011690088253832
0.39,4.039411506208841,0.8012849189898501,1.00023669102383,1.83160047722349,1.83160047722349,0.8012849189898501
0.4,4.038848235364496,0.8014031832283335,1.000166950195642,1.833097706734745,1.833097706734745,0.8014031832283335
0.41,4.038256502301323,0.8015333085721061,1.000093680107539,1.836193790660347,1.836193790660347,0.8015333085721061
0.42,4.037656065936384,0.801667296126187,1.000019326864181,1.840620151017217,1.840620151017217,0.801667296126187
0.43,4.037066537218174,0.801804830963312,0.9999463189577085,1.846065773403622,1.846065773403622,0.801804830963312
0.44,4.0365018274205,0.8019544138409954,0.9998763796556617,1.85227805613691,1.85227805613691,0.8019544138409954
0.45,4.035973985041534,0.8021092991655052,0.9998110019592553,1.85900933485817,1.85900933485817,0.8021092991655052
0.46,4.035493043904779,0.8022676393118295,0.9997514296518745,1.866018417101577,1.866018417101577,0.8022676393118295
0.47,4.035066720289246,0.8024276751090406,0.999698619636238,1.873080105436824,1.873080105436824,0.8024276751090406
0.48,4.034699976631805,0.8025892782070432,0.9996531877407282,1.880002229981591,1.880002229981591,0.8025892782070432
0.49,4.034395605885552,0.8027645617370083,0.9996154809809897,1.886623683216297,1.886623683216297,0.8027645617370083
0.5,4.03415447767294,0.8029434300748006,0.9995856079690887,1.892807236357126,1.892807236357126,0.8029434300748006
0.51,4.033975627107779,0.8031245379802515,0.999563449864656,1.8984436994645,1.8984436994645,0.8031245379802515
0.52,4.033856481835206,0.803307114705716,0.9995486884791051,1.903451738170568,1.903451738170568,0.803307114705716
0.53,4.033793284993235,0.8035027584263303,0.9995408586804738,1.907778231160857,1.907778231160857,0.8035027584263303
0.54,4.033781271215577,0.8037016687364907,0.9995393702216304,1.911394295319111,1.911394295319111,0.8037016687364907
0.55,4.033814846575808,0.8039024377830992,0.9995435300684751,1.914292852519239,1.914292852519239,0.8039024377830992
0.5600000000000001,4.033888022782583,0.8041062026023736,0.9995525962347599,1.916486317249533,1.916486317249533,0.8041062026023736
0.57,4.033994070308816,0.8043211497588506,0.9995657348472994,1.918006412848975,1.918006412848975,0.8043211497588506
0.58,4.03412657168648,0.8045373337226545,0.9995821506807231,1.918898354862635,1.918898354862635,0.8045373337226545
0.59,4.034279064763411,0.8047520489499844,0.9996010429879716,1.919218069057895,1.919218069057895,0.8047520489499844
0.6,4.034445323433055,0.8049772575893652,0.9996216403022241,1.919031720998765,1.919031720998765,0.8049772575893652
0.61,4.034619882074983,0.8052033116317333,0.999643265419753,1.91840600789941,1.91840600789941,0.8052033116317333
0.62,4.034797357989018,0.8054278430296882,0.9996652514626084,1.917414532609337,1.917414532609337,0.8054278430296882
0.63,4.034973404192304,0.8056653745758585,0.9996870599125547,1.916125741594304,1.916125741594304,0.8056653745758585
0.64,4.035143496024226,0.8059041999853829,0.9997081302882928,1.91462031797699,1.91462031797699,0.8059041999853829
0.65,4.035304358598194,0.8061421468546253,0.9997280569675424,1.912964665926024,1.912964665926024,0.8061421468546253
0.66,4.035453399568128,0.8063830628771397,0.9997465189037757,1.911220730617405,1.911220730617405,0.8063830628771397
0.67,4.035588451142837,0.8066260404448568,0.9997632476574876,1.909449201280468,1.909449201280468,0.8066260404448568
0.68,4.035705908879952,0.8068710721196962,0.9997777968460002,1.907709799985848,1.907709799985848,0.8068710721196962
0.6899999999999999,4.035805119130726,0.8071299129017663,0.9997900856002605,1.906062657403016,1.906062657403016,0.8071299129017663
0.7,4.035888094746889,0.8073916651983475,0.9998003633229874,1.90453633605536,1.90453633605536,0.8073916651983475
0.71,4.035955377569261,0.8076480465130157,0.9998086971900708,1.903153175597641,1.903153175597641,0.8076480465130157
0.72,4.036008369828394,0.8079134985099448,0.9998152609330628,1.901923433303058,1.901923433303058,0.8079134985099448
0.73,4.036047877802642,0.8081782690450434,0.999820154453504,1.900857863373552,1.900857863373552,0.8081782690450434
0.74,4.036074014106167,0.8084425384906081,0.9998233917244077,1.899978514355715,1.899978514355715,0.8084425384906081
0.75,4.036089703145401,0.8087108500959618,0.9998253349807903,1.899263583126026,1.899263583126026,0.8087108500959618
0.76,4.036095812080999,0.8089846222236302,0.9998260916371977,1.898718635314018,1.898718635314018,0.8089846222236302
0.77,4.03609329048041,0.809251169011052,0.9998257793103138,1.898348888840951,1.898348888840951,0.809251169011052
0.78,4.036084329254916,0.8095189379430148,0.9998246693670356,1.898132820529138,1.898132820529138,0.8095189379430148
0.79,4.036070828704142,0.8097923956811717,0.9998229971776187,1.898047974083094,1.898047974083094,0.8097923956811717
0.8,4.036054285646783,0.8100740342641504,0.9998209481369996,1.898076582481817,1.898076582481817,0.8100740342641504
0.8100000000000001,4.0360358089656,0.8103533338171479,0.9998186595907197,1.89820484635469,1.89820484635469,0.8103533338171479
0.82,4.036016671997047,0.8106420604465945,0.9998162892548464,1.89841928384898,1.89841928384898,0.8106420604465945
0.83,4.035998175362185,0.8109264059195048,0.999813998226399,1.898707315725255,1.898707315725255,0.8109264059195048
0.84,4.0359811293803,0.8112082101839573,0.9998118868739457,1.899039533031544,1.899039533031544,0.8112082101839573
0.85,4.035966128875931,0.8114878019223535,0.9998100288751061,1.89940207993978,1.89940207993978,0.8114878019223535
0.86,4.035953958068282,0.811769405472309,0.9998085213668249,1.899781435849365,1.899781435849365,0.811769405472309
0.87,4.035944906050246,0.81205435576989,0.9998074001585634,1.900164267606936,1.900164267606936,0.81205435576989
0.88,4.035939314917826,0.8123430044435317,0.999806707624642,1.900539370854594,1.900539370854594,0.8123430044435317
0.89,4.035937320885104,0.8126369818960044,0.9998064606378342,1.900897335355472,1.900897335355472,0.8126369818960044
0.9,4.035939034825764,0.8129372304960288,0.9998066729316121,1.901230518621266,1.901230518621266,0.8129372304960288
0.91,4.035944167766178,0.8132327140421912,0.9998073087125791,1.901534182713551,1.901534182713551,0.8132327140421912
0.92,4.035953168860133,0.813522362152049,0.9998084236133473,1.90179653073899,1.90179653073899,0.813522362152049
0.93,4.035965628783361,0.8138206557120777,0.9998099669323681,1.90201578389498,1.90201578389498,0.8138206557120777
0.9399999999999999,4.035980820575238,0.8141152878741422,0.999811848624637,1.902195562813433,1.902195562813433,0.8141152878741422
0.95,4.035998592108734,0.8144090387953706,0.9998140498454786,1.902333361681959,1.902333361681959,0.8144090387953706
0.96,4.036018701533083,0.8147069162139763,0.9998165406367284,1.902429054395872,1.902429054395872,0.8147069162139763
0.97,4.036040739750938,0.8150078605242671,0.9998192703248551,1.902485079244311,1.902485079244311,0.8150078605242671
0.98,4.036064406647122,0.815313748702575,0.9998222017353278,1.902504050404019,1.902504050404019,0.815313748702575
0.99,4.036089232642274,0.8156125993748721,0.9998252767039684,1.902489630056949,1.902489630056949,0.8156125993748721
1,4.036115024464261,0.8159176607445031,0.9998284712907172,1.902442872740885,1.902442872740885,0.8159176607445031
1.01,4.036141377288322,0.8162147796171118,0.9998317353528942,1.902365388176918,1.902365388176918,0.8162147796171118
1.02,4.036167802719232,0.8165001907922033,0.9998350083974593,1.902264031287685,1.902264031287685,0.8165001907922033
1.03,4.036194151215379,0.8168015965683695,0.9998382719022439,1.902144422996067,1.902144422996067,0.8168015965683695
1.04,4.036220189357158,0.8170993015962412,0.9998414969563068,1.902010493894343,1.902010493894343,0.8170993015962412
1.05,4.036245749648669,0.8173991307254594,0.9998446628142715,1.90186509236881,1.90186509236881,0.8173991307254594
1.06,4.036270699857947,0.8177007975512984,0.9998477530987313,1.901712123008408,1.901712123008408,0.8177007975512984
1.07,4.036294964667572,0.8180059502579918,0.9998507584817599,1.901554590273163,1.901554590273163,0.8180059502579918
1.08,4.036318487208803,0.8183134316305073,0.9998536719205238,1.901394999373206,1.901394999373206,0.8183134316305073
1.09,4.036340986745825,0.8186111749269419,0.999856458644791,1.901236081689707,1.901236081689707,0.8186111749269419
1.1,4.036362473086051,0.8189135479862867,0.9998591198703328,1.901080565648232,1.901080565648232,0.8189135479862867
1.11,4.036383065913096,0.8192064519257509,0.9998616704217018,1.90092912769668,1.90092912769668,0.8192064519257509
1.12,4.03640270649762,0.8195115194399857,0.9998641030257734,1.900784408546947,1.900784408546947,0.8195115194399857
1.13,4.036421512475943,0.8198128857033229,0.9998664322533199,1.900646204161885,1.900646204161885,0.8198128857033229
1.14,4.036439556606892,0.8201171966947074,0.9998686671166286,1.900515552649481,1.900515552649481,0.8201171966947074
1.15,4.036456838113632,0.8204216883809494,0.9998708075201169,1.900392950876916,1.900392950876916,0.8204216883809494
1.16,4.036473403363046,0.8207171915238204,0.9998728592071507,1.900277846249106,1.900277846249106,0.8207171915238204
1.17,4.036489360392153,0.8210190354038643,0.9998748355591486,1.900170455846205,1.900170455846205,0.8210190354038643
1.18,4.036504788113311,0.8213242919235454,0.9998767463501897,1.900071051548955,1.900071051548955,0.8213242919235454
1.19,4.036519654781956,0.8216199769387325,0.9998785876489579,1.899979481712055,1.899979481712055,0.8216199769387325
1.2,4.036533977626537,0.821902922078333,0.9998803615896458,1.899894562299191,1.899894562299191,0.821902922078333
1.21,4.036547979807274,0.8222003101970934,0.9998820958118119,1.899815506649634,1.899815506649634,0.8222003101970934
1.22,4.036561672656131,0.8224930211354423,0.9998837917191653,1.899741563663622,1.899741563663622,0.8224930211354423
1.23,4.036575159643225,0.8227867287874824,0.9998854621270055,1.8996723243783,1.8996723243783,0.8227867287874824
1.24,4.0365885070539,0.8230813359781624,0.9998871152450984,1.899606735076234,1.899606735076234,0.8230813359781624
1.25,4.036601780424691,0.8233780170209272,0.9998887591904119,1.899544001849762,1.899544001849762,0.8233780170209272
1.26,4.036615034753111,0.8236766143039147,0.9998904007745759,1.899483260694538,1.899483260694538,0.8236766143039147
1.27,4.036628228608993,0.823964111676512,0.9998920348663771,1.899423907248277,1.899423907248277,0.823964111676512
1.28,4.036641438180447,0.8242564423197695,0.9998936709019156,1.899365011537298,1.899365011537298,0.8242564423197695
1.29,4.036654577264455,0.8245371431378828,0.9998952982047677,1.899306097799708,1.899306097799708,0.8245371431378828
1.3,4.036667784485469,0.824829747416862,0.9998969339438605,1.899246658408853,1.899246658408853,0.824829747416862
1.31,4.036680996082174,0.8251173717942853,0.9998985702222136,1.899186460770109,1.899186460770109,0.8251173717942853
1.32,4.03669426781228,0.8254047880567763,0.9999002139454931,1.899124944742607,1.899124944742607,0.8254047880567763
1.33,4.036707528423494,0.8256894122488655,0.9999018562889828,1.899062108324349,1.899062108324349,0.8256894122488655
1.34,4.036720888025891,0.8259782541777863,0.9999035108899279,1.898997501664694,1.898997501664694,0.8259782541777863
1.35,4.036734303882014,0.8262684386671949,0.9999051724552014,1.898931141347408,1.898931141347408,0.8262684386671949
1.36,4.036747693464785,0.8265471649880896,0.9999068307637451,1.898862414744496,1.898862414744496,0.8265471649880896
1.37,4.036761076322739,0.8268305281753913,0.9999084882366672,1.898791569760813,1.898791569760813,0.8268305281753913
1.38,4.0367743371288,0.8271015952704849,0.9999101305906983,1.898718929643402,1.898718929643402,0.8271015952704849
1.39,4.036787570418912,0.8273840889012697,0.9999117695341831,1.898644582287786,1.898644582287786,0.8273840889012697
1.4,4.036800703376234,0.8276610510040727,0.9999133960487923,1.898568848447236,1.898568848447236,0.8276610510040727
1.41,4.036813750849003,0.8279371662658637,0.9999150119735336,1.898491717950599,1.898491717950599,0.8279371662658637
1.42,4.036826645953808,0.8282097879451999,0.9999166090249924,1.898413601134134,1.898413601134134,0.8282097879451999
1.43,4.036839449524987,0.8284846951937661,0.9999181947375392,1.898334528086692,1.898334528086692,0.8284846951937661
1.44,4.036852158598177,0.8287606744912056,0.9999197687440953,1.898254739864353,1.898254739864353,0.8287606744912056
1.45,4.03686478012551,0.8290379214922154,0.9999213319057285,1.898174360714584,1.898174360714584,0.8290379214922154
1.46,4.036877323800585,0.8293163025371421,0.9999228854230283,1.898093370713658,1.898093370713658,0.8293163025371421
1.47,4.036889674005192,0.8295837194053485,0.9999244149769125,1.89801183683054,1.89801183683054,0.8295837194053485
1.48,4.03690185722466,0.8298535726644182,0.9999259238476509,1.897929998614271,1.897929998614271,0.8298535726644182
1.49,4.036913797254925,0.8301119367107089,0.9999274025976167,1.89784814107754,1.89784814107754,0.8301119367107089
1.5,4.036925570783716,0.8303798191133372,0.9999288607245512,1.897766529049704,1.897766529049704,0.8303798191133372
1.51,4.036937130968117,0.8306418031516588,0.99993029242716,1.897685334858682,1.897685334858682,0.8306418031516588
1.52,4.036948485191312,0.8309021730280515,0.9999316986199454,1.897604783088455,1.897604783088455,0.8309021730280515
1.53,4.036959591019086,0.8311583774333409,0.9999330740476519,1.897525036294044,1.897525036294044,0.8311583774333409
1.54,4.036970507466592,0.8314160294073691,0.9999344260192639,1.897446279904278,1.897446279904278,0.8314160294073691
1.55,4.036981229373774,0.8316730284356167,0.9999357538958196,1.897368562172006,1.897368562172006,0.8316730284356167
1.56,4.036991775215692,0.8319294885613124,0.9999370599654919,1.897291908067526,1.897291908067526,0.8319294885613124
1.57,4.037002158348756,0.8321852951760407,0.9999383458825126,1.897216298306964,1.897216298306964,0.8321852951760407
1.58,4.03701239084701,0.8324403393629508,0.9999396131422876,1.897141680722855,1.897141680722855,0.8324403393629508
1.59,4.037022483653574,0.8326945228851959,0.9999408631001536,1.897067978795845,1.897067978795845,0.8326945228851959
1.6,4.037032446444792,0.832947755492025,0.9999420969545527,1.896995100478312,1.896995100478312,0.832947755492025
1.61,4.037042287516806,0.8331999544346843,0.9999433157329896,1.896922945954761,1.896922945954761,0.8331999544346843
1.62,4.037052013726451,0.8334510438262687,0.9999445202847098,1.896851414102517,1.896851414102517,0.8334510438262687
1.63,4.03706163048026,0.8337009540438893,0.999945711279341,1.896780407677102,1.896780407677102,0.8337009540438893
1.64,4.037071141766008,0.8339496211860704,0.9999468892107995,1.896709837319725,1.896709837319725,0.8339496211860704
1.65,4.037080547988116,0.8341967790324377,0.9999480541292177,1.896639628095729,1.896639628095729,0.8341967790324377
1.66,4.037089751095758,0.8344331865524546,0.999949193891507,1.896569848009019,1.896569848009019,0.8344331865524546
1.67,4.037098762165807,0.8346687890217561,0.9999503098695702,1.896500627992561,1.896500627992561,0.8346687890217561
1.68,4.037107601294003,0.8349038336551693,0.9999514045522447,1.896432085823901,1.896432085823901,0.8349038336551693
1.69,4.037116280256698,0.8351382081272167,0.9999524793980414,1.896364314580314,1.896364314580314,0.8351382081272167
1.7,4.037124809573884,0.8353717989974323,0.9999535357098702,1.896297369764778,1.896297369764778,0.8353717989974323
1.71,4.037133199001107,0.8356045029270759,0.9999545746959623,1.89623126914396,1.89623126914396,0.8356045029270759
1.72,4.03714145744126,0.8358362258294444,0.9999555974589454,1.896165999174558,1.896165999174558,0.8358362258294444
1.73,4.03714959283373,0.8360668820425671,0.999956604982118,1.896101523059391,1.896101523059391,0.8360668820425671
1.74,4.037157612068741,0.8362963935734858,0.999957598118841,1.896037788592648,1.896037788592648,0.8362963935734858
1.75,4.037165520934634,0.8365246894130464,0.9999585775860093,1.895974735065785,1.895974735065785,0.8365246894130464
1.76,4.037173324099415,0.8367517049152842,0.9999595439617678,1.895912298994252,1.895912298994252,0.8367517049152842
1.77,4.037181023782858,0.8369772610693154,0.9999604975210595,1.895850422233466,1.895850422233466,0.8369772610693154
1.78,4.037188531721665,0.8371928522752665,0.9999614273330609,1.895789171148777,1.895789171148777,0.8371928522752665
1.79,4.037195859161885,0.8374075468218027,0.9999623347905899,1.895728658690733,1.895728658690733,0.8374075468218027
1.8,4.03720302581146,0.83762157203453,0.9999632223344088,1.89566898509376,1.89566898509376,0.83762157203453
1.81,4.037210043638219,0.8378348227187188,0.9999640914467082,1.89561022546917,1.89561022546917,0.8378348227187188
1.82,4.037216923383013,0.8380471933682181,0.9999649434577194,1.895552418848678,1.895552418848678,0.8380471933682181
1.83,4.037223675000364,0.8382585884799143,0.999965779600286,1.895495568710023,1.895495568710023,0.8382585884799143
1.84,4.037230307566293,0.8384689215077948,0.9999666009984507,1.895439649412748,1.895439649412748,0.8384689215077948
1.85,4.037236829168593,0.8386781140479165,0.9999674086538671,1.895384614019342,1.895384614019342,0.8386781140479165
1.86,4.037243246824442,0.8388860951009349,0.9999682034355964,1.895330401833669,1.895330401833669,0.8388860951009349
1.87,4.037249566431848,0.8390928004037556,0.999968986074096,1.895276945002401,1.895276945002401,0.8390928004037556
1.88,4.037255792755513,0.8392981718242513,0.9999697571594671,1.895224173969438,1.895224173969438,0.8392981718242513
1.89,4.037261928939482,0.8395021108225748,0.9999705170811042,1.89517202343823,1.89517202343823,0.8395021108225748
1.9,4.037267895636786,0.8396968810586586,0.9999712560124999,1.895120545625361,1.895120545625361,0.8396968810586586
1.91,4.037273702994699,0.8398906634366267,0.9999719752103644,1.895069829460418,1.895069829460418,0.8398906634366267
1.92,4.037279369009373,0.840083668542425,0.9999726769034267,1.895019956671785,1.895019956671785,0.840083668542425
1.93,4.037284904514692,0.8402758025441023,0.9999733624334174,1.894970987918135,1.894970987918135,0.8402758025441023
1.94,4.037290319154091,0.840466971604846,0.9999740329946334,1.89492295281504,1.89492295281504,0.840466971604846
1.95,4.037295621801928,0.8406570913400488,0.9999746896861246,1.89487585029763,1.89487585029763,0.8406570913400488
1.96,4.037300820495918,0.8408460856239903,0.9999753335033261,1.89482965429973,1.89482965429973,0.8408460856239903
1.97,4.03730592235159,0.8410338858265544,0.9999759653274631,1.894784320663374,1.894784320663374,0.8410338858265544
1.98,4.037310933500442,0.8412204301296227,0.9999765859178956,1.894739793781034,1.894739793781034,0.8412204301296227
1.99,4.037315859057464,0.8414056629077953,0.9999771959080938,1.894696012387502,1.894696012387502,0.8414056629077953
2,4.037320703118394,0.841589534167573,0.9999777958053004,1.894652914317645,1.894652914317645,0.841589534167573
2.01,4.037325468784673,0.84177199903947,0.9999783859936214,1.894610440233678,1.894610440233678,0.84177199903947
2.02,4.037330155315369,0.8419527494237521,0.9999789663813159,1.894568546568125,1.894568546568125,0.8419527494237521
2.03,4.037334694653777,0.8421254658609266,0.9999795285401534,1.894527275851546,1.894527275851546,0.8421254658609266
2.04,4.037339095707591,0.8422971244393072,0.9999800735733068,1.894486719996362,1.894486719996362,0.8422971244393072
2.05,4.037343372972701,0.8424678900352318,0.9999806032759951,1.894446960220742,1.894446960220742,0.8424678900352318
2.06,4.037347535263121,0.8426376851447156,0.9999811187397826,1.894408058825119,1.894408058825119,0.8426376851447156
2.07,4.037351590506935,0.8428064326287893,0.9999816209465152,1.894370050573168,1.894370050573168,0.8428064326287893
2.08,4.037355546075054,0.8429740629415309,0.9999821108090353,1.894332942929439,1.894332942929439,0.8429740629415309
2.09,4.037359408716731,0.8431405136620012,0.9999825891631967,1.894296720831989,1.894296720831989,0.8431405136620012
2.1,4.037363184482125,0.8433057288505301,0.9999830567582745,1.894261352553367,1.894261352553367,0.8433057288505301
2.11,4.037366878663125,0.843469658455106,0.9999835142496364,1.894226795366095,1.894226795366095,0.843469658455106
2.12,4.037370495757767,0.8436322577731004,0.9999839621943378,1.894193000507506,1.894193000507506,0.8436322577731004
2.13,4.037374039459166,0.8437934869637894,0.9999844010497503,1.894159917282421,1.894159917282421,0.8437934869637894
2.14,4.03737751061105,0.8439531231390607,0.9999848309203735,1.894127505584123,1.894127505584123,0.8439531231390607
2.15,4.037380850246565,0.8441055446332202,0.9999852445037154,1.894095798044092,1.894095798044092,0.8441055446332202
2.16,4.03738406705849,0.8442569019064793,0.9999856428763162,1.894064865470854,1.894064865470854,0.8442569019064793
2.17,4.037387174848391,0.8444073443705101,0.9999860277473901,1.894034769639428,1.894034769639428,0.8444073443705101
2.18,4.037390182271626,0.844556804244425,0.9999864001888386,1.894005554782241,1.894005554782241,0.844556804244425
2.19,4.037393097119226,0.8447052143568493,0.9999867611655218,1.893977240399324,1.893977240399324,0.8447052143568493
2.2,4.037395926606388,0.8448525145486885,0.9999871115709861,1.89394982181919,1.89394982181919,0.8448525145486885
2.21,4.037398677311553,0.8449986510967628,0.999987452219921,1.893923274706149,1.893923274706149,0.8449986510967628
2.22,4.037401355106071,0.8451435761241015,0.9999877838394473,1.893897560469993,1.893897560469993,0.8451435761241015
2.23,4.037403965102611,0.845287247060905,0.9999881070627293,1.893872631450682,1.893872631450682,0.845287247060905
2.24,4.037406511626685,0.8454296261559308,0.9999884224254485,1.893848435437937,1.893848435437937,0.8454296261559308
2.25,4.037408998211609,0.8455706800340109,0.9999887303651798,1.893824919388016,1.893824919388016,0.8455706800340109
2.26,4.037411426340224,0.8457102583843354,0.9999890310655656,1.893802038766337,1.893802038766337,0.8457102583843354
2.27,4.037413744699978,0.845843417162924,0.9999893181720487,1.893779817430868,1.893779817430868,0.845843417162924
2.28,4.037415960785388,0.8459755203745535,0.9999895926127641,1.893758308398398,1.893758308398398,0.8459755203745535
2.29,4.03741808670707,0.8461067028800865,0.9999898558875043,1.893737559874445,1.893737559874445,0.8461067028800865
2.3,4.037420129969154,0.8462369070232534,0.9999901089255916,1.89371760595081,1.89371760595081,0.8462369070232534
2.31,4.037422097269267,0.8463660758424079,0.9999903525564686,1.893698460246966,1.893698460246966,0.8463660758424079
2.32,4.037423994766813,0.8464941587123683,0.9999905875429242,1.893680116296043,1.893680116296043,0.8464941587123683
2.33,4.037425828040969,0.8466211106817682,0.9999908145758906,1.893662551365272,1.893662551365272,0.8466211106817682
2.34,4.037427602038631,0.8467468919455221,0.9999910342679974,1.89364573105376,1.89364573105376,0.8467468919455221
2.35,4.037429321037955,0.8468714673673687,0.9999912471490566,1.893629613689584,1.893629613689584,0.8468714673673687
2.36,4.037430988631105,0.8469948060472365,0.9999914536639265,1.893614154147128,1.893614154147128,0.8469948060472365
2.37,4.037432607726346,0.8471168809294691,0.9999916541727706,1.893599306968184,1.893599306968184,0.8471168809294691
2.38,4.037434179881235,0.8472376011184977,0.9999918488684806,1.893585032537197,1.893585032537197,0.8472376011184977
2.39,4.037435660748377,0.8473526688774817,0.9999920322590782,1.893571354888503,1.893571354888503,0.8473526688774817
2.4,4.037437056522767,0.8474667093461109,0.9999922051117581,1.893558318022873,1.893558318022873,0.8474667093461109
2.41,4.037438377594827,0.8475798430664298,0.9999923687132752,1.893545963761955,1.893545963761955,0.8475798430664298
2.42,4.037439630342852,0.8476920219144771,0.9999925238535213,1.893534321956289,1.893534321956289,0.8476920219144771
2.43,4.037440820457591,0.8478031984808491,0.9999926712372428,1.893523404926646,1.893523404926646,0.8478031984808491
2.44,4.037441953180864,0.8479133310117721,0.9999928115135888,1.893513207727967,1.893513207727967,0.8479133310117721
2.45,4.037443033271533,0.8480223826782107,0.9999929452718996,1.8935037113852,1.8935037113852,0.8480223826782107
2.46,4.037444064961261,0.8481303211105653,0.9999930730362269,1.893494886805611,1.893494886805611,0.8481303211105653
2.47,4.037445051923219,0.8482371179822957,0.9999931952614569,1.893486698525552,1.893486698525552,0.8482371179822957
2.48,4.037445997256879,0.8483427486327982,0.9999933123314306,1.89347910796586,1.89347910796586,0.8483427486327982
2.49,4.03744690348905,0.84844719172591,0.9999934245590691,1.89347207609572,1.89347207609572,0.84844719172591
2.5,4.037447772336821,0.8485504032710788,0.9999935321570181,1.893465567037441,1.893465567037441,0.8485504032710788
