"time","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","avr.EfdPu"
0,0.9999999176467789,0.999999968727969,0.999999968727969
0.004,0.999999910282876,1.000000128723632,1.000000128723632
0.008,0.999999903688889,1.000000499355988,1.000000499355988
0.012,0.9999998979191939,1.000001006064082,1.000001006064082
0.016,0.9999998929737911,1.000001648847913,1.000001648847913
0.02,0.9999998888244324,1.000002295070705,1.000002295070705
0.024,0.9999998854805344,1.000002988944718,1.000002988944718
0.028,0.9999998829420967,1.000003730469953,1.000003730469953
0.032,0.9999998812091192,1.00000451964641,1.00000451964641
0.036,0.9999998837332509,1.000004925392243,1.000004925392243
0.04,0.9999998862573893,1.000005331138083,1.000005331138083
0.044,0.9999998887815278,1.000005736883925,1.000005736883925
0.048,0.9999998913056468,1.00000614262975,1.00000614262975
0.052,0.9999998938297657,1.000006548375578,1.000006548375578
0.056,0.9999998963539106,1.000006954121432,1.000006954121432
0.06,0.9999998988780555,1.000007359867288,1.000007359867288
0.064,0.9999999014021743,1.00000776561312,1.00000776561312
0.068,0.9999999051220263,1.000007681511827,1.000007681511827
0.07199999999999999,0.9999999088418783,1.000007597410534,1.000007597410534
0.076,0.9999999125617303,1.00000751330924,1.00000751330924
0.08,0.9999999162815822,1.000007429207945,1.000007429207945
0.08400000000000001,0.9999999200014342,1.000007345106649,1.000007345106649
0.08799999999999999,0.9999999237212862,1.000007261005353,1.000007261005353
0.092,0.9999999274411382,1.000007176904057,1.000007176904057
0.096,0.9999999311609902,1.000007092802759,1.000007092802759
0.1,0.9999999348808422,1.000007008701461,1.000007008701461
0.1000000001100028,0.9999999348808422,1.000007008701459,1.000007008701459
0.1000000001100028,0.9999999348808422,1.000007008701459,1.000007008701459
0.104,1.000181692055379,1.901945551809926,1.901945551809926
0.108,1.000703546603637,2.644509377726211,2.644509377726211
0.112,1.001533444191692,3.255507173871975,3.255507173871975
0.116,1.0026418629004,3.756931406022738,3.756931406022738
0.12,1.004001421176371,4.166154112951905,4.166154112951905
0.124,1.005586240525599,4.497043675937091,4.497043675937091
0.128,1.007372099514827,4.76053441007863,4.76053441007863
0.132,1.009335875242901,4.965448445089505,4.965448445089505
0.136,1.011455304319029,5.118986387322922,5.118986387322922
0.14,1.013708961325325,5.22705813296777,5.22705813296777
0.144,1.016076187525222,5.294577119958269,5.294577119958269
0.148,1.018537048475118,5.325689909893708,5.325689909893708
0.152,1.021072314874434,5.323954516660382,5.323954516660382
0.156,1.023663460617638,5.292478658164247,5.292478658164247
0.16,1.026292673316957,5.234026612775558,5.234026612775558
0.164,1.028942873571966,5.151101432655887,5.151101432655887
0.168,1.031597740036408,5.046007775925395,5.046007775925395
0.172,1.034241384192965,4.920951785800987,4.920951785800987
0.176,1.036859346800085,4.777934945001491,4.777934945001491
0.18,1.03943784029921,4.618896257259004,4.618896257259004
0.184,1.04196398038143,4.445698982745895,4.445698982745895
0.188,1.0444256622729,4.260165410755508,4.260165410755508
0.192,1.046811701721806,4.064067879160492,4.064067879160492
0.196,1.04911184069811,3.859136288174545,3.859136288174545
0.2,1.051316879712014,3.647038090764051,3.647038090764051
0.204,1.053418517932188,3.429407146048649,3.429407146048649
0.208,1.055409429549376,3.207830448111824,3.207830448111824
0.212,1.057283273064738,2.983843526636325,2.983843526636325
0.216,1.05903472378547,2.758914700254786,2.758914700254786
0.22,1.060659383381646,2.534460320462798,2.534460320462798
0.224,1.062153804664049,2.311832336467236,2.311832336467236
0.228,1.063515483475155,2.092309315189028,2.092309315189028
0.232,1.064742828080857,1.877087962947995,1.877087962947995
0.236,1.065835110959391,1.6672907075399,1.6672907075399
0.24,1.066792454016102,1.463956989757326,1.463956989757326
0.244,1.067615788312253,1.268034854226836,1.268034854226836
0.248,1.06830679810884,1.080379556137886,1.080379556137886
0.252,1.068867891005357,0.9017572204785185,0.9017572204785185
0.256,1.069302158575969,0.7328407521074529,0.7328407521074529
0.26,1.069613298887434,0.5742050965798534,0.5742050965798534
0.264,1.069805567437271,0.4263308214523295,0.4263308214523295
0.268,1.069883759327796,0.2896068783386637,0.2896068783386637
0.272,1.069853689906816,0.1643439955627179,0.1643439955627179
0.276,1.069720381910855,0.05071791701629841,0.05071791701629841
0.28,1.069490230677882,-0.05114890223265928,-0.05114890223265928
0.284,1.069169013508594,-0.1412246246214802,-0.1412246246214802
0.288,1.068763640073463,-0.219554045132475,-0.219554045132475
0.292,1.06828038824917,-0.2862479411665387,-0.2862479411665387
0.296,1.067726467450538,-0.3415022069470875,-0.3415022069470875
0.3,1.067108419444726,-0.385556755670183,-0.385556755670183
0.304,1.066433514087458,-0.4187355284359732,-0.4187355284359732
0.308,1.065708384957614,-0.4413897133684295,-0.4413897133684295
0.312,1.064939990858272,-0.4539345623923837,-0.4539345623923837
0.316,1.06413506970495,-0.4568231770984215,-0.4568231770984215
0.32,1.063300316866471,-0.4505500658232782,-0.4505500658232782
0.324,1.062442349604622,-0.435649700327655,-0.435649700327655
0.328,1.061567385488203,-0.4126679141550854,-0.4126679141550854
0.332,1.060681470941281,-0.3821751380346466,-0.3821751380346466
0.336,1.059790430390821,-0.3447603048059186,-0.3447603048059186
0.34,1.058899787930137,-0.3010207050080204,-0.3010207050080204
0.344,1.058014751772001,-0.2515568345727243,-0.2515568345727243
0.348,1.057140250133718,-0.1969739403677503,-0.1969739403677503
0.352,1.056280887651432,-0.1378749500031415,-0.1378749500031415
0.356,1.055440934874517,-0.07485670312694623,-0.07485670312694623
0.36,1.054624320505213,-0.008506491835795719,-0.008506491835795719
0.364,1.053834626249975,0.06060108801593854,0.06060108801593854
0.368,1.05307508414482,0.1319069759354774,0.1319069759354774
0.372,1.052348595140987,0.2048661419846627,0.2048661419846627
0.376,1.051657664240404,0.2789633039275246,0.2789633039275246
0.38,1.051004483226659,0.3536999497889816,0.3536999497889816
0.384,1.050390905375953,0.4286014282165277,0.4286014282165277
0.388,1.049818452700754,0.5032183860299632,0.5032183860299632
0.392,1.049288324899546,0.5771279251004592,0.5771279251004592
0.396,1.048801409711464,0.649934520688594,0.649934520688594
0.4,1.048358294523806,0.7212707156251892,0.7212707156251892
0.404,1.04795927887478,0.7907961925538392,0.7907961925538392
0.408,1.047604385620492,0.8582019649810126,0.8582019649810126
0.412,1.047293382089546,0.9232081985740948,0.9232081985740948
0.416,1.047025792148316,0.9855624729887962,0.9855624729887962
0.42,1.046800910896444,1.045041046305941,1.045041046305941
0.424,1.046617820837327,1.101448506400971,1.101448506400971
0.428,1.046475408376082,1.154617293266385,1.154617293266385
0.432,1.046372380535072,1.204407103874706,1.204407103874706
0.436,1.046307280472023,1.250704120431904,1.250704120431904
0.44,1.046278359486584,1.293415564034493,1.293415564034493
0.444,1.046283921777638,1.332481968603751,1.332481968603751
0.448,1.046322509448802,1.367874601520695,1.367874601520695
0.452,1.046392133867904,1.399569808396153,1.399569808396153
0.456,1.046490670782161,1.427566629333586,1.427566629333586
0.46,1.046615970044779,1.451888484929073,1.451888484929073
0.464,1.046765870141443,1.472580685753442,1.472580685753442
0.468,1.046938193941197,1.489707723323726,1.489707723323726
0.472,1.04713070185118,1.503353398189606,1.503353398189606
0.476,1.047341225117636,1.513614541806462,1.513614541806462
0.48,1.047567325508211,1.520617452232339,1.520617452232339
0.484,1.047806942194467,1.524483151068523,1.524483151068523
0.488,1.048058147688358,1.525336338257564,1.525336338257564
0.492,1.048318849198617,1.523322725612163,1.523322725612163
0.496,1.048586973698748,1.518598909752977,1.518598909752977
0.5,1.048860531340559,1.511327859637011,1.511327859637011
0.504,1.049137606989123,1.501678674970421,1.501678674970421
0.508,1.049416325085417,1.489829475092374,1.489829475092374
0.512,1.049694891627206,1.47596340097587,1.47596340097587
0.516,1.049971694187229,1.460256699835145,1.460256699835145
0.52,1.050245157331899,1.442892934698579,1.442892934698579
0.524,1.050513791758684,1.424057742228316,1.424057742228316
0.528,1.050776215333803,1.403936410272987,1.403936410272987
0.532,1.051031162622037,1.382710992447766,1.382710992447766
0.536,1.051277511298411,1.360555199678044,1.360555199678044
0.54,1.051514201324365,1.337645936265222,1.337645936265222
0.544,1.051740239568534,1.314164418973597,1.314164418973597
0.548,1.051954842913035,1.290268407229062,1.290268407229062
0.552,1.052157291071276,1.266117352935776,1.266117352935776
0.556,1.052346935196906,1.241873822513824,1.241873822513824
0.5600000000000001,1.052523280538453,1.217682014792596,1.217682014792596
0.5639999999999999,1.052685931466034,1.193678211134145,1.193678211134145
0.5679999999999999,1.052834576086455,1.169996156566803,1.169996156566803
0.572,1.052969000325285,1.146764139217633,1.146764139217633
0.576,1.053089101010374,1.124090945686858,1.124090945686858
0.58,1.053194851672195,1.102081427355956,1.102081427355956
0.584,1.05328631908949,1.08083807943211,1.08083807943211
0.588,1.053363646335583,1.06044410648926,1.06044410648926
0.592,1.05342704809151,1.040975917086294,1.040975917086294
0.596,1.053476820382096,1.02250354838493,1.02250354838493
0.6,1.053513331052811,1.005087289661041,1.005087289661041
0.604,1.053536981667912,0.9887744595516065,0.9887744595516065
0.608,1.053548236616094,0.9736057051772163,0.9736057051772163
0.612,1.053547699288496,0.9596161058957969,0.9596161058957969
0.616,1.053536111845378,0.9468305573180074,0.9468305573180074
0.62,1.05351395814711,0.9352550349279367,0.9352550349279367
