"time","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","avr.EfdPu"
0,0.9999998954013306,1.817234171161608,1.817234171161608
0.004545364403123036,0.9999998761008643,1.81723443410919,1.81723443410919
0.004545364403123036,0.9999998761008643,1.81723443410919,1.81723443410919
0.03,0.9999998021214414,1.817241034383655,1.817241034383655
0.06,0.9999998004217683,1.817248339709258,1.817248339709258
0.09,0.999999831215021,1.817250173157756,1.817250173157756
0.1000000001100005,0.9999998441187457,1.817250170434611,1.817250170434611
0.1000000001100005,0.9984862300984697,1.835435038093006,1.835435038093006
0.1000005507444561,0.998486203917051,1.835435049322642,1.835435049322642
0.1000005507444561,0.998486203917051,1.835435049322642,1.835435049322642
0.12,0.9977621151617374,1.887809778318033,1.887809778318033
0.15,0.9974467415696884,2.01413880039147,2.01413880039147
0.18,0.9977921215809504,2.085061525012143,2.085061525012143
0.21,0.9984804536147202,2.087376821588005,2.087376821588005
0.24,0.9992367012543424,2.042093253032507,2.042093253032507
0.27,0.9998676548487855,1.975839224146226,1.975839224146226
0.3,1.000273392089003,1.910961037026325,1.910961037026325
0.33,1.000436599679749,1.861888076541925,1.861888076541925
0.36,1.000399553881846,1.834666821630398,1.834666821630398
0.39,1.000232834680534,1.82848723108762,1.82848723108762
0.42,1.000012240597763,1.83832189146522,1.83832189146522
0.45,0.9998016378954347,1.857240254493322,1.857240254493322
0.48,0.9996424879683554,1.878573171446974,1.878573171446974
0.51,0.9995525979063272,1.897231958983127,1.897231958983127
0.54,0.9995298248650581,1.910265153640538,1.910265153640538
0.57,0.9995592187705087,1.916809944092951,1.916809944092951
0.6,0.9996198239556955,1.9175781649947,1.9175781649947
0.63,0.9996905210485818,1.914271995350343,1.914271995350343
0.66,0.9997554859271528,1.908845708672658,1.908845708672658
0.6899999999999999,0.9998049318800504,1.903070036740329,1.903070036740329
0.72,0.9998354733575828,1.898204911642344,1.898204911642344
0.75,0.9998487647922549,1.894913663484561,1.894913663484561
0.78,0.9998494589757586,1.893292033830238,1.893292033830238
0.8100000000000001,0.9998428166085738,1.893086382957546,1.893086382957546
0.84,0.9998338931424504,1.893861786378044,1.893861786378044
0.87,0.9998266715046389,1.89511625105791,1.89511625105791
0.9,0.9998235115148733,1.896399003910033,1.896399003910033
0.93,0.9998251004384412,1.897409048717586,1.897409048717586
0.96,0.9998309511646204,1.897988146110383,1.897988146110383
0.99,0.9998396629083758,1.898122213066468,1.898122213066468
1.02,0.9998498845354279,1.8978902197194,1.8978902197194
1.05,0.9998603441938164,1.897409826161341,1.897409826161341
1.08,0.999870039217315,1.896809717309234,1.896809717309234
1.11,0.9998783490371209,1.89620924251065,1.89620924251065
1.14,0.9998850878715521,1.895690653703077,1.895690653703077
1.17,0.9998904230244595,1.895300277704684,1.895300277704684
1.2,0.9998947433739632,1.895038551529928,1.895038551529928
1.23,0.9998985001432819,1.894879124120997,1.894879124120997
1.26,0.9999021037845193,1.894781458327646,1.894781458327646
1.29,0.9999058213188904,1.894706961421582,1.894706961421582
1.32,0.9999098084430804,1.894620678925472,1.894620678925472
1.35,0.9999140816780284,1.894503506782114,1.894503506782114
1.38,0.9999185297086718,1.894348145391148,1.894348145391148
1.41,0.9999230784731369,1.894157762534603,1.894157762534603
1.44,0.9999276445507378,1.893938594999827,1.893938594999827
1.47,0.9999321236636856,1.893700176628553,1.893700176628553
1.5,0.9999364524192436,1.89345200686618,1.89345200686618
1.53,0.9999406073690944,1.893199963682219,1.893199963682219
1.56,0.9999445710001289,1.892949866024354,1.892949866024354
1.59,0.9999483470232311,1.892705536223275,1.892705536223275
1.62,0.9999519562370942,1.892468302285913,1.892468302285913
1.65,0.9999554320702078,1.892237111955586,1.892237111955586
1.68,0.999958796052574,1.892010260384054,1.892010260384054
1.71,0.9999620725032381,1.891785593973348,1.891785593973348
1.74,0.9999652800972234,1.891560716966965,1.891560716966965
1.77,0.9999684291739021,1.891333602166825,1.891333602166825
1.8,0.9999715210906414,1.891102994066777,1.891102994066777
1.83,0.999974552268506,1.890868691894412,1.890868691894412
1.86,0.999977517122786,1.890630712298011,1.890630712298011
1.89,0.999980407723243,1.890389659749657,1.890389659749657
1.92,0.9999832160280863,1.890146538267977,1.890146538267977
1.95,0.9999859361626616,1.889902477900739,1.889902477900739
1.98,0.9999885657495461,1.889658226465902,1.889658226465902
2.01,0.9999911031696316,1.889414595305408,1.889414595305408
2.04,0.9999935490962106,1.889172179086867,1.889172179086867
2.07,0.9999959061147546,1.888931332578522,1.888931332578522
2.098317594385525,0.9999980525067675,1.888705535010763,1.888705535010763
2.098317594385525,0.9999980525067675,1.888705535010763,1.888705535010763
2.098319578714263,0.9999980526541887,1.88870551924208,1.88870551924208
2.098319578714263,0.9999980526541887,1.88870551924208,1.88870551924208
2.1,0.9999981774408491,1.888692167016765,1.888692167016765
2.13,1.00000036387823,1.888454721001132,1.888454721001132
2.16,1.000002471986909,1.888218952791858,1.888218952791858
2.19,1.000004503553132,1.88798477146059,1.88798477146059
2.22,1.000006460290343,1.88775221081888,1.88775221081888
2.25,1.000008342322634,1.887521285168193,1.887521285168193
2.28,1.00001014979007,1.88729219521401,1.88729219521401
2.31,1.000011882425394,1.887064984939888,1.887064984939888
2.34,1.000013540836255,1.886840047437093,1.886840047437093
2.37,1.000015124648086,1.886617413335473,1.886617413335473
2.4,1.000016634848609,1.886397518692891,1.886397518692891
2.43,1.000018070758474,1.886180308927664,1.886180308927664
2.46,1.000019434542196,1.885966298360628,1.885966298360628
2.49,1.000020725054611,1.885755358344503,1.885755358344503
2.52,1.00002194551961,1.885547954247252,1.885547954247252
2.55,1.000023094510775,1.885343962843779,1.885343962843779
2.58,1.000024175664651,1.885143743032728,1.885143743032728
2.61,1.000025187652569,1.88494721743406,1.88494721743406
2.64,1.000026133995719,1.884754655966719,1.884754655966719
2.67,1.000027013612038,1.88456601943627,1.88456601943627
2.7,1.000027829616443,1.884381523865601,1.884381523865601
2.73,1.000028581277713,1.884201161136517,1.884201161136517
2.76,1.00002927119948,1.884025114382435,1.884025114382435
2.79,1.000029899073179,1.883853402207526,1.883853402207526
2.82,1.000030466996875,1.883686179927679,1.883686179927679
2.85,1.000030975146342,1.883523489908174,1.883523489908174
2.88,1.000031425138765,1.883365455845972,1.883365455845972
2.91,1.000031817698269,1.883212140328438,1.883212140328438
2.94,1.000032153950227,1.883063631127568,1.883063631127568
2.97,1.000032435231078,1.882920006166385,1.882920006166385
3,1.000032662121113,1.88278131727426,1.88278131727426
3.03,1.000032836623309,1.882647652114739,1.882647652114739
3.06,1.000032958699856,1.882519031201047,1.882519031201047
3.09,1.000033031057826,1.882395546781868,1.882395546781868
3.12,1.000033052974812,1.882277195101314,1.882277195101314
3.15,1.000033027883818,1.882164068921039,1.882164068921039
3.18,1.000032954340567,1.882056147470394,1.882056147470394
3.21,1.000032836490584,1.881953520244565,1.881953520244565
3.24,1.000032672430696,1.88185615996695,1.88185615996695
3.27,1.000032466233338,1.881764137388028,1.881764137388028
3.3,1.000032216322811,1.881677434044387,1.881677434044387
3.33,1.000031926411378,1.881596099116121,1.881596099116121
3.36,1.000031595288997,1.881520120696229,1.881520120696229
3.39,1.000031226275637,1.881449528674243,1.881449528674243
3.42,1.000030818560027,1.88138431526006,1.88138431526006
3.45,1.000030375039483,1.881324493446114,1.881324493446114
3.48,1.000029895330125,1.88127005676994,1.88127005676994
3.51,1.000029381876729,1.881221004399358,1.881221004399358
3.54,1.000028834746353,1.881177328030184,1.881177328030184
3.57,1.000028255903957,1.881139016857967,1.881139016857967
3.6,1.000027645885069,1.881106057265439,1.881106057265439
3.63,1.000027006153208,1.881078432886573,1.881078432886573
3.66,1.000026337723336,1.881056121122046,1.881056121122046
3.69,1.000025641543592,1.881039104708972,1.881039104708972
3.72,1.000024919112759,1.881027348266398,1.881027348266398
3.75,1.000024170857842,1.881020838340309,1.881020838340309
3.78,1.000023398759608,1.881019522855807,1.881019522855807
3.81,1.000022602725708,1.881023396842123,1.881023396842123
3.84,1.000021782713987,1.881032410228182,1.881032410228182
3.87,1.000020916520069,1.881046878279174,1.881046878279174
3.9,1.00001991453199,1.88107013358811,1.88107013358811
3.93,1.000018691051439,1.881109038652436,1.881109038652436
3.96,1.000017194738075,1.88117175656447,1.88117175656447
3.99,1.000015409745212,1.881264741906326,1.881264741906326
4.02,1.000013349390982,1.88139213002236,1.88139213002236
4.05,1.000011053285116,1.881554907402307,1.881554907402307
4.08,1.000008574200876,1.881751009853712,1.881751009853712
4.11,1.000005964994923,1.881976580523357,1.881976580523357
4.14,1.000003275289698,1.882226716114183,1.882226716114183
4.17,1.000000545690559,1.88249622551344,1.88249622551344
4.2,0.9999978004399094,1.882781118977106,1.882781118977106
4.23,0.9999950547007888,1.883078182675681,1.883078182675681
4.26,0.9999923149982937,1.883385195557056,1.883385195557056
4.29,0.9999895818143836,1.883701119554222,1.883701119554222
4.32,0.9999868538405995,1.884025524695988,1.884025524695988
4.35,0.9999841300648037,1.88435834478944,1.88435834478944
4.38,0.9999814115490513,1.884699617381563,1.884699617381563
4.41,0.9999787018155928,1.885049263048854,1.885049263048854
4.44,0.9999760066897067,1.885406984707703,1.885406984707703
4.47,0.9999733342592686,1.885772178986707,1.885772178986707
4.5,0.9999706924770692,1.886144095852272,1.886144095852272
4.53,0.9999680894717459,1.886521829661966,1.886521829661966
4.56,0.9999655329626703,1.886904360798713,1.886904360798713
4.59,0.9999630289820753,1.887290756151747,1.887290756151747
4.62,0.9999605822081326,1.887680177291406,1.887680177291406
4.65,0.9999581962749639,1.888071859449862,1.888071859449862
4.68,0.9999558737976021,1.888465147506845,1.888465147506845
4.71,0.9999536165436171,1.888859542195825,1.888859542195825
4.74,0.999951425974924,1.889254595518385,1.889254595518385
4.77,0.999949303433455,1.889649878581908,1.889649878581908
4.8,0.9999472502808452,1.890044980145122,1.890044980145122
4.83,0.9999452678960769,1.890439508439256,1.890439508439256
4.86,0.9999433575585018,1.890833114335126,1.890833114335126
4.89,0.9999415202953184,1.89122553422027,1.89122553422027
4.905202184569438,0.9999406176591573,1.891423774039698,1.891423774039698
4.905202184569438,0.9999406176591573,1.891423774039698,1.891423774039698
4.92,0.999939757463104,1.891616429727706,1.891616429727706
4.95,0.9999380698531461,1.892005411391055,1.892005411391055
4.98,0.9999364586668036,1.892391960985514,1.892391960985514
5.01,0.9999349245202872,1.892775788716412,1.892775788716412
5.04,0.9999334678787707,1.893156566523321,1.893156566523321
5.07,0.9999320890117163,1.893533985132142,1.893533985132142
5.1,0.999930788016798,1.893907751038739,1.893907751038739
5.13,0.9999295648416746,1.894277588289243,1.894277588289243
5.16,0.99992841929585,1.89464323244343,1.89464323244343
5.19,0.9999273511023464,1.895004442973075,1.895004442973075
5.22,0.9999263594017975,1.895360841730919,1.895360841730919
5.25,0.9999254442469656,1.895712361090493,1.895712361090493
5.28,0.9999246048869906,1.896058735101879,1.896058735101879
5.31,0.9999238414226022,1.896399930774962,1.896399930774962
5.34,0.9999231522993658,1.89673553717871,1.89673553717871
5.37,0.9999225377320576,1.897065562147404,1.897065562147404
5.4,0.9999219959506769,1.89738963509765,1.89738963509765
5.43,0.9999215274882135,1.89770783263572,1.89770783263572
5.46,0.9999211298588145,1.898019730879693,1.898019730879693
5.49,0.9999208038727253,1.89832544939784,1.89832544939784
5.52,0.9999205468536557,1.898624609927607,1.898624609927607
5.55,0.9999203594465769,1.898917298431811,1.898917298431811
5.58,0.9999202389867836,1.899203202277321,1.899203202277321
5.61,0.9999201859044204,1.899482376618269,1.899482376618269
5.64,0.9999201976221957,1.899754569771618,1.899754569771618
5.67,0.9999202743067976,1.900019809660279,1.900019809660279
5.679362010799383,0.9999203109387689,1.900101110282722,1.900101110282722
5.679362010799383,0.9999203109387689,1.900101110282722,1.900101110282722
5.7,0.9999204150282943,1.900277982374545,1.900277982374545
5.73,0.9999206180748296,1.900529011802096,1.900529011802096
5.76,0.999920881577345,1.90077275721953,1.90077275721953
5.79,0.9999212044375466,1.901009159755003,1.901009159755003
5.82,0.9999215853437152,1.901238158743011,1.901238158743011
5.85,0.9999220229670244,1.901459701370007,1.901459701370007
5.88,0.9999225159465015,1.90167374119993,1.90167374119993
5.91,0.9999230628952617,1.901880238582307,1.901880238582307
5.94,0.9999236624039856,1.902079160834394,1.902079160834394
5.97,0.999924313043648,1.902270482243251,1.902270482243251
6,0.9999250133680277,1.902454183955092,1.902454183955092
6.03,0.9999257618823225,1.902630253674096,1.902630253674096
6.06,0.9999265571356929,1.902798686217936,1.902798686217936
6.09,0.9999273976604004,1.902959482284354,1.902959482284354
6.12,0.9999282819625938,1.903112648578286,1.903112648578286
6.15,0.9999292085403673,1.90325819781692,1.90325819781692
6.18,0.9999301758849001,1.903396148603647,1.903396148603647
6.21,0.9999311824814809,1.903526525319828,1.903526525319828
6.24,0.9999322268104857,1.903649358028481,1.903649358028481
6.27,0.9999333073483633,1.903764682383178,1.903764682383178
6.3,0.9999344225686519,1.903872539535931,1.903872539535931
6.33,0.9999355709430684,1.903972976039558,1.903972976039558
6.36,0.9999367509426318,1.90406604374191,1.90406604374191
6.365252396852197,0.9999369606443874,1.904081585482676,1.904081585482676
6.365252396852197,0.9999369606443874,1.904081585482676,1.904081585482676
6.39,0.9999379614897292,1.904151762081339,1.904151762081339
6.42,0.9999392003691441,1.904230253673097,1.904230253673097
6.45,0.999940466098687,1.904301574518423,1.904301574518423
6.48,0.9999417573394799,1.904365785937061,1.904365785937061
6.51,0.999943072578688,1.904422963470082,1.904422963470082
6.54,0.9999444103179684,1.904473187370014,1.904473187370014
6.57,0.9999457690586168,1.904516542899944,1.904516542899944
6.6,0.9999471473077409,1.904553119778743,1.904553119778743
6.63,0.9999485435811332,1.904583011863741,1.904583011863741
6.66,0.9999499564048666,1.904606316951322,1.904606316951322
6.69,0.9999513843163668,1.904623136628381,1.904623136628381
6.72,0.9999528258652692,1.904633576142587,1.904633576142587
6.75,0.9999542796142162,1.904637744278011,1.904637744278011
6.78,0.9999557441086235,1.904635755867898,1.904635755867898
6.81,0.9999572179578194,1.904627725067741,1.904627725067741
6.84,0.9999586997881029,1.904613768818253,1.904613768818253
6.87,0.9999601882222104,1.904594008702081,1.904594008702081
6.9,0.9999616819000359,1.904568569174183,1.904568569174183
6.93,0.9999631794794884,1.904537577414238,1.904537577414238
6.96,0.9999646796373318,1.904501163176236,1.904501163176236
6.99,0.9999661810699961,1.904459458636663,1.904459458636663
7.02,0.9999676824943525,1.904412598242543,1.904412598242543
7.05,0.999969182648449,1.904360718560305,1.904360718560305
7.08,0.9999706802922117,1.904303958126005,1.904303958126005
7.11,0.999972174208112,1.904242457297058,1.904242457297058
7.14,0.9999736632018039,1.904176358105465,1.904176358105465
7.17,0.999975146102737,1.904105804112116,1.904105804112116
7.2,0.999976621764744,1.904030940262041,1.904030940262041
7.23,0.9999780890666103,1.90395191274033,1.90395191274033
7.26,0.9999795468872629,1.903868872208587,1.903868872208587
7.29,0.9999809941728234,1.903781965015138,1.903781965015138
7.32,0.9999824298963205,1.903691338043338,1.903691338043338
7.35,0.9999838530413097,1.90359714098445,1.90359714098445
7.38,0.9999852626187729,1.903499524062463,1.903499524062463
7.41,0.9999866576675435,1.903398637894472,1.903398637894472
7.44,0.9999880372547004,1.903294633352507,1.903294633352507
7.47,0.9999894004759341,1.903187661426993,1.903187661426993
7.5,0.9999907464558835,1.903077873092051,1.903077873092051
7.53,0.9999920743484436,1.902965419172796,1.902965419172796
7.56,0.9999933833370453,1.902850450214673,1.902850450214673
7.59,0.999994672634906,1.90273311635489,1.90273311635489
7.62,0.9999959413941094,1.902613585123333,1.902613585123333
7.65,0.9999971883622442,1.902492109593883,1.902492109593883
7.68,0.99999841369272,1.902368676827217,1.902368676827217
7.71,0.9999996161290516,1.902243555465652,1.902243555465652
7.74,1.000000796003163,1.902116697109672,1.902116697109672
7.77,1.000001951568957,1.901988485973981,1.901988485973981
7.8,1.000003083235794,1.901858856599828,1.901858856599828
7.83,1.000004189724172,1.901728111265901,1.901728111265901
7.86,1.000005271208524,1.901596235897848,1.901596235897848
7.89,1.0000063266039,1.901463509020671,1.901463509020671
7.92,1.000007355969788,1.90132994516367,1.90132994516367
7.95,1.000008358463671,1.901195783570343,1.901195783570343
7.98,1.000009334025085,1.901061073969135,1.901061073969135
8.01,1.000010282042352,1.900926013329093,1.900926013329093
8.039999999999999,1.000011202355769,1.900790687543036,1.900790687543036
8.07,1.000012094564306,1.900655248541709,1.900655248541709
8.1,1.000012958433637,1.900519819233583,1.900519819233583
8.130000000000001,1.00001379374418,1.900384505189807,1.900384505189807
8.16,1.000014600216079,1.900249466486165,1.900249466486165
8.19,1.000015377776511,1.900114761946947,1.900114761946947
8.220000000000001,1.000016126132737,1.899980588421512,1.899980588421512
8.25,1.000016845320451,1.899846958286109,1.899846958286109
8.279999999999999,1.000017535070043,1.899714104234697,1.899714104234697
8.31,1.000018195484681,1.899581993061842,1.899581993061842
8.34,1.000018826357193,1.899450891813528,1.899450891813528
8.369999999999999,1.000019427809454,1.899320733042226,1.899320733042226
8.4,1.000019999754142,1.899191786295743,1.899191786295743
8.43,1.000020542281244,1.899063986743478,1.899063986743478
8.460000000000001,1.000021055440366,1.898937578528379,1.898937578528379
8.49,1.000021539291325,1.898812516652912,1.898812516652912
8.52,1.000021994002785,1.898689013551034,1.898689013551034
8.550000000000001,1.000022419626049,1.898567044255798,1.898567044255798
8.58,1.000022816421757,1.89844678926346,1.89844678926346
8.609999999999999,1.000023184457263,1.8983282433377,1.8983282433377
8.640000000000001,1.000023524054963,1.89821155538601,1.89821155538601
8.67,1.000023835325258,1.898096739110496,1.898096739110496
