"time","generatorSynchronous.PGenPu","generatorSynchronous.PmPu_in","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","avr.EfdPu","generatorSynchronous.PmPu.value"
0.3,4.039450832841606,0.7996830635876571,1.000241560030767,1.920028446007278,1.920028446007278,0.7996830635876571
0.32,4.040614497365612,0.7996446067765077,1.000385621916056,1.883407866610877,1.883407866610877,0.7996446067765077
0.34,4.040959104815581,0.7996200841372968,1.000428280401334,1.856424955708765,1.856424955708765,0.7996200841372968
0.36,4.04064179175457,0.7996131220290126,1.000389000717496,1.839730812561084,1.839730812561084,0.7996131220290126
0.38,4.039844440968608,0.7996268834922432,1.000290291112421,1.832744403345825,1.832744403345825,0.7996268834922432
0.4,4.038754732731695,0.7996642329850028,1.000155372788063,1.834075677377855,1.834075677377855,0.7996642329850028
0.42,4.037551866369985,0.7997277706864092,1.000006423059246,1.84176617669474,1.84176617669474,0.7997277706864092
0.44,4.036386006696691,0.799819739181404,0.9998620346557467,1.853617238095707,1.853617238095707,0.799819739181404
0.46,4.03536703173892,0.7999419876341041,0.9997358204282822,1.867533908450749,1.867533908450749,0.7999419876341041
0.48,4.034564526715783,0.8000960121608373,0.9996364077970464,1.881697756937911,1.881697756937911,0.8000960121608373
0.5,4.034010843298332,0.800282978961499,0.9995678128979695,1.894676123230202,1.894676123230202,0.800282978961499
0.52,4.03370604957875,0.8005037341860893,0.9995300505122845,1.905481114196637,1.905481114196637,0.8005037341860893
0.54,4.033630044371806,0.8007594386228007,0.9995206336329594,1.913518105184588,1.913518105184588,0.8007594386228007
0.56,4.033732928579941,0.8010488801957281,0.9995333807406566,1.918732658238749,1.918732658238749,0.8010488801957281
0.58,4.033967781414598,0.8013718194879533,0.9995624778369739,1.921258409716464,1.921258409716464,0.8013718194879533
0.6,4.034284054302602,0.8017267251203886,0.9996016611339844,1.921495329036766,1.921495329036766,0.8017267251203886
0.62,4.034635059149761,0.8021116200875286,0.9996451456026162,1.919966646975451,1.919966646975451,0.8021116200875286
0.64,4.034980839712878,0.8025242185726367,0.9996879810078797,1.917256433878955,1.917256433878955,0.8025242185726367
0.66,4.035291957517582,0.8029621531856517,0.9997265208110782,1.9139199790961,1.9139199790961,0.8029621531856517
0.68,4.035549114158622,0.8034230193956384,0.999758375038859,1.910447844183906,1.910447844183906,0.8034230193956384
0.7,4.035743107379001,0.8039044679337445,0.999782404484486,1.907226752897588,1.907226752897588,0.8039044679337445
0.72,4.035873285816522,0.8044042748381418,0.999798529031848,1.904523434030885,1.904523434030885,0.8044042748381418
0.74,4.035947021870327,0.8049200835896281,0.9998076622300667,1.902493299866109,1.902493299866109,0.8049200835896281
0.76,4.035973893450429,0.8054501894718475,0.9998109906145596,1.901163169230154,1.901163169230154,0.8054501894718475
0.78,4.035965771668286,0.8059928677809058,0.9998099846304587,1.900500433751688,1.900500433751688,0.8059928677809058
0.8,4.035935961813672,0.8065464112146177,0.9998062922991799,1.900410942905816,1.900410942905816,0.8065464112146177
0.82,4.035896211807761,0.8071093614450096,0.9998013687319752,1.900768494020719,1.900768494020719,0.8071093614450096
0.84,4.035856447255745,0.8076804124065278,0.9997964433387818,1.901434208315861,1.901434208315861,0.8076804124065278
0.86,4.035824711949388,0.8082583335075377,0.9997925124620012,1.902264626862716,1.902264626862716,0.8082583335075377
0.88,4.035806455837101,0.8088419957334277,0.999790251171396,1.903128378777499,1.903128378777499,0.8088419957334277
0.9,4.035804183231943,0.8094304767373373,0.9997899696751413,1.9039290081312,1.9039290081312,0.8094304767373373
0.92,4.035818503128205,0.8100229096085978,0.9997917434078722,1.904592382375405,1.904592382375405,0.8100229096085978
0.94,4.035848072104725,0.8106184590386735,0.9997954059566728,1.905071306017072,1.905071306017072,0.8106184590386735
0.96,4.035890419475357,0.8112164629527252,0.9998006512725015,1.905351341780065,1.905351341780065,0.8112164629527252
0.98,4.035941414669895,0.8118161491843887,0.9998069677060959,1.905446173424644,1.905446173424644,0.8118161491843887
1,4.035998165299077,0.8124170421200827,0.9998139969799616,1.905376009775852,1.905376009775852,0.8124170421200827
1.02,4.036057785725506,0.8130186948213867,0.9998213816608104,1.905173620082449,1.905173620082449,0.8130186948213867
1.04,4.036117627056924,0.8136206407857784,0.9998287936484556,1.904876416956464,1.904876416956464,0.8136206407857784
1.06,4.036175733060847,0.8142225219833386,0.9998359906446882,1.904513883122999,1.904513883122999,0.8142225219833386
1.08,4.036230513473873,0.8148239740915633,0.9998427756865578,1.904117952872218,1.904117952872218,0.8148239740915633
1.1,4.036280612808762,0.8154245370066409,0.9998489808949136,1.90372694130413,1.90372694130413,0.8154245370066409
1.12,4.036325781051991,0.8160239595373749,0.999854575314622,1.903358101201953,1.903358101201953,0.8160239595373749
1.14,4.036365911853902,0.8166214922932538,0.9998595457838486,1.903021057632682,1.903021057632682,0.8166214922932538
1.16,4.036401254413178,0.8172135440428913,0.9998639231766175,1.902736201057546,1.902736201057546,0.8172135440428913
1.18,4.036432593306451,0.8177960253962171,0.9998678046747616,1.902506133243826,1.902506133243826,0.8177960253962171
1.2,4.036460789221049,0.8183658406005876,0.9998712968844474,1.902326224185579,1.902326224185579,0.8183658406005876
1.22,4.036486610179119,0.8189207871990062,0.9998744949327988,1.902189626510192,1.902189626510192,0.8189207871990062
1.24,4.036510788545697,0.8194591818713688,0.9998774895291153,1.902087335523118,1.902087335523118,0.8194591818713688
1.26,4.036533877793484,0.8199800131528701,0.9998803492249398,1.902010445556376,1.902010445556376,0.8199800131528701
1.28,4.036556280155478,0.8204826999755215,0.9998831238393905,1.901950746867635,1.901950746867635,0.8204826999755215
1.3,4.036578246998656,0.8209670252941629,0.9998858445057669,1.901901091015012,1.901901091015012,0.8209670252941629
1.32,4.036599872189453,0.821433063650159,0.9998885228501319,1.901856613212774,1.901856613212774,0.821433063650159
1.34,4.036621148112673,0.8218810978816404,0.9998911579296645,1.901813892970996,1.901813892970996,0.8218810978816404
1.36,4.036641981525976,0.8223115814261495,0.9998937381964408,1.901771360988691,1.901771360988691,0.8223115814261495
1.38,4.036662240753472,0.8227250587661948,0.9998962473425813,1.901728841846788,1.901728841846788,0.8227250587661948
1.4,4.036681756816408,0.8231222633427903,0.9998986644403397,1.901687407414159,1.901687407414159,0.8231222633427903
1.42,4.036700399075674,0.8235038557020207,0.9999009733105633,1.901648547623001,1.901648547623001,0.8235038557020207
1.44,4.036718089253114,0.8238703462282424,0.9999031642591738,1.90161357298754,1.90161357298754,0.8238703462282424
1.46,4.036734727300836,0.82422260858625,0.9999052248959402,1.901584661536245,1.901584661536245,0.82422260858625
1.48,4.036750281425661,0.8245612985002588,0.999907151284067,1.901563250712105,1.901563250712105,0.8245612985002588
1.5,4.036764739190008,0.8248872212824407,0.999908941883932,1.901550861045132,1.901550861045132,0.8248872212824407
1.52,4.036778138637636,0.8252011640664401,0.9999106014079874,1.901548509466339,1.901548509466339,0.8252011640664401
1.54,4.036790564207627,0.825503869815373,0.999912140314657,1.90155652417782,1.90155652417782,0.825503869815373
1.56,4.036802145097085,0.8257961162719336,0.9999135746055221,1.901574460017225,1.901574460017225,0.8257961162719336
1.58,4.036812989873867,0.8260784622502461,0.9999149177271124,1.90160149141335,1.90160149141335,0.8260784622502461
1.6,4.036823215081431,0.8263515166514686,0.9999161841136321,1.901636569050344,1.901636569050344,0.8263515166514686
1.62,4.036832935475669,0.82661588388581,0.9999173879778027,1.90167839058936,1.90167839058936,0.82661588388581
1.64,4.03684225022042,0.8268721362716389,0.9999185416012022,1.901725587289225,1.901725587289225,0.8268721362716389
1.66,4.036851243146533,0.8271208576897204,0.9999196553663678,1.901776776327879,1.901776776327879,0.8271208576897204
1.68,4.036859964648446,0.8273625178445965,0.999920735514725,1.901830962107894,1.901830962107894,0.8273625178445965
1.7,4.036868452600462,0.8275975532466409,0.9999217867370656,1.901887325111381,1.901887325111381,0.8275975532466409
1.72,4.036876735986469,0.82782641909057,0.9999228126230939,1.901945138775539,1.901945138775539,0.82782641909057
1.74,4.03688483111015,0.8280495411736958,0.9999238151920739,1.902003890413158,1.902003890413158,0.8280495411736958
1.76,4.036892746066315,0.828267335385247,0.9999247954466038,1.902063245430709,1.902063245430709,0.828267335385247
1.78,4.036900484277837,0.8284801773688184,0.9999257538106665,1.902123036672134,1.902123036672134,0.8284801773688184
1.8,4.036908048419335,0.8286883619843435,0.9999266906155709,1.902183186115175,1.902183186115175,0.8286883619843435
1.82,4.036915442026457,0.8288922172629042,0.999927606299261,1.902243638957015,1.902243638957015,0.8288922172629042
1.84,4.036922670204709,0.8290920481701997,0.9999285014941005,1.902304374897869,1.902304374897869,0.8290920481701997
1.86,4.036929740778443,0.8292881402738923,0.999929377169173,1.902365374062605,1.902365374062605,0.8292881402738923
1.88,4.036936665882784,0.8294807860807714,0.9999302348274364,1.902426585179606,1.902426585179606,0.8294807860807714
1.9,4.036943456137817,0.8296701772687625,0.9999310757842084,1.902487943464904,1.902487943464904,0.8296701772687625
1.92,4.03695012523071,0.8298565448997751,0.999931901734652,1.902549352503087,1.902549352503087,0.8298565448997751
1.94,4.036956687848598,0.8300401029409437,0.9999327144977669,1.902610687065394,1.902610687065394,0.8300401029409437
1.96,4.036963158781766,0.8302210494610004,0.9999335159053215,1.902671798824419,1.902671798824419,0.8302210494610004
1.98,4.03696955355819,0.8303995882103268,0.9999343078804387,1.902732506576126,1.902732506576126,0.8303995882103268
2,4.03697589125931,0.8305760042853185,0.9999350927863205,1.902792535483167,1.902792535483167,0.8305760042853185
2.02,4.036982179044493,0.83075040045113,0.99993587150965,1.902851787613771,1.902851787613771,0.83075040045113
2.04,4.036988418495313,0.830922815740272,0.9999366442463138,1.902910231219039,1.902910231219039,0.830922815740272
2.06,4.036994618813813,0.8310934308575012,0.9999374121359696,1.90296770675581,1.90296770675581,0.8310934308575012
2.08,4.037000777258411,0.8312621871542951,0.9999381748390924,1.903024269001819,1.903024269001819,0.8312621871542951
2.1,4.037006912347516,0.8314294939090112,0.9999389346491357,1.903079587987194,1.903079587987194,0.8314294939090112
2.12,4.037013017001866,0.8315951847925607,0.9999396906893645,1.903133797912299,1.903133797912299,0.8315951847925607
2.14,4.037019101429886,0.8317595610166217,0.9999404442240639,1.903186697211653,1.903186697211653,0.8317595610166217
2.16,4.037025164013708,0.8319225635748877,0.9999411950528725,1.903238325458381,1.903238325458381,0.8319225635748877
2.18,4.037031208349877,0.8320843537456809,0.9999419436212148,1.903288603998896,1.903288603998896,0.8320843537456809
2.2,4.037037236258853,0.832244999577288,0.9999426901545529,1.903337498029371,1.903337498029371,0.832244999577288
2.22,4.037043247997275,0.8324045368802382,0.9999434346846749,1.903385004590399,1.903385004590399,0.8324045368802382
2.24,4.037049245783217,0.8325631092071185,0.9999441774862847,1.903431072904347,1.903431072904347,0.8325631092071185
2.26,4.037055229192402,0.8327206770999871,0.9999449185068414,1.903475722006627,1.903475722006627,0.8327206770999871
2.28,4.037061199780274,0.8328774196665375,0.999945657938984,1.903518912784515,1.903518912784515,0.8328774196665375
2.3,4.037067157349446,0.8330332590673462,0.9999463957582705,1.903560662345653,1.903560662345653,0.8330332590673462
2.32,4.0370731026906,0.8331883796119234,0.999947132062627,1.903600948814864,1.903600948814864,0.8331883796119234
2.34,4.037079035975672,0.8333427129847462,0.9999478668733499,1.903639780406742,1.903639780406742,0.8333427129847462
2.36,4.037084957388672,0.8334963686619308,0.9999486002132321,1.903677151690313,1.903677151690313,0.8334963686619308
2.38,4.037090867265309,0.8336493540089654,0.9999493321238518,1.903713062370711,1.903713062370711,0.8336493540089654
2.4,4.037096765579277,0.8338017067922845,0.9999500626019552,1.9037475140054,1.9037475140054,0.8338017067922845
2.42,4.03710265233766,0.833953478086751,0.999950791648422,1.903780506985705,1.903780506985705,0.833953478086751
2.44,4.037108527694254,0.8341046627058734,0.9999515192823027,1.903812043364697,1.903812043364697,0.8341046627058734
2.46,4.037114390887974,0.8342553330986365,0.9999522454093438,1.903842129127666,1.903842129127666,0.8342553330986365
2.48,4.037120242624889,0.8344054611999954,0.9999529701169916,1.903870762824949,1.903870762824949,0.8344054611999954
2.5,4.037126080996186,0.8345551258406911,0.9999536931688525,1.903897960894056,1.903897960894056,0.8345551258406911
2.52,4.037131907271505,0.8347042953264722,0.9999544147221683,1.903923716841566,1.903923716841566,0.8347042953264722
2.54,4.037137719043744,0.8348530280936752,0.999955134478836,1.903948054766933,1.903948054766933,0.8348530280936752
2.56,4.037143517123762,0.8350013146726432,0.9999558525392794,1.903970970861566,1.903970970861566,0.8350013146726432
2.58,4.037149297987838,0.8351491994519324,0.9999565684671095,1.90399251022419,1.90399251022419,0.8351491994519324
2.6,4.037155060239109,0.8352967037580186,0.9999572820893374,1.904012693093038,1.904012693093038,0.8352967037580186
2.62,4.037160805711041,0.8354438099081444,0.9999579936330319,1.90403150284322,1.90403150284322,0.8354438099081444
2.64,4.037166534767733,0.8355905179023102,0.9999587031432889,1.904048939558582,1.904048939558582,0.8355905179023102
2.66,4.037172245950098,0.835736840569177,0.9999594104394137,1.904065026291413,1.904065026291413,0.835736840569177
2.68,4.037177931848616,0.8358828327241362,0.999960114603787,1.904079861271108,1.904079861271108,0.8358828327241362
2.7,4.037183598527595,0.8360284542373819,0.9999608163874425,1.904093372732559,1.904093372732559,0.8360284542373819
2.72,4.037189246349037,0.8361737051089141,0.9999615158352168,1.904105560759244,1.904105560759244,0.8361737051089141
2.74,4.037194875671959,0.8363185853387327,0.9999622129915769,1.904116425433939,1.904116425433939,0.8363185853387327
2.76,4.037200476127298,0.8364631541588805,0.9999629065723854,1.904126111631896,1.904126111631896,0.8364631541588805
2.78,4.037206050478126,0.8366073983782319,0.9999635969198384,1.904134587194054,1.904134587194054,0.8366073983782319
2.8,4.037211601941325,0.8367513022379992,0.9999642844323323,1.904141813681966,1.904141813681966,0.8367513022379992
2.82,4.03721713087492,0.8368948657381825,0.9999649691542117,1.904147791178361,1.904147791178361,0.8368948657381825
2.84,4.037222633743464,0.8370381029862283,0.9999656506476419,1.904152577447038,1.904152577447038,0.8370381029862283
2.86,4.037228102377408,0.8371810449318724,0.9999663279008852,1.904156299118363,1.904156299118363,0.8371810449318724
2.88,4.037233544176542,0.8373236660568154,0.9999670018303645,1.904158851938539,1.904158851938539,0.8373236660568154
2.9,4.037238959495578,0.8374659663610577,0.9999676724800142,1.904160235989716,1.904160235989716,0.8374659663610577
2.92,4.037244348685586,0.8376079458445991,0.9999683398933188,1.904160451353198,1.904160451353198,0.8376079458445991
2.94,4.037249700771121,0.837749629685807,0.9999690027110543,1.90415968242527,1.90415968242527,0.837749629685807
2.96,4.037255020894437,0.8378910072550579,0.9999696615700607,1.904157851477042,1.904157851477042,0.8378910072550579
2.98,4.037260310957425,0.8380320751015409,0.9999703167058814,1.904154933328459,1.904154933328459,0.8380320751015409
3,4.03726557130524,0.8381728332252554,0.9999709681612686,1.904150928059642,1.904150928059642,0.8381728332252554
3.02,4.037270797857165,0.8383132867420486,0.9999716154308627,1.904145914348802,1.904145914348802,0.8383132867420486
3.04,4.037275985797186,0.8384534416268,0.9999722579182456,1.904139984074141,1.904139984074141,0.8384534416268
3.06,4.037281140582483,0.83859329196441,0.9999728962992562,1.904133046437262,1.904133046437262,0.83859329196441
3.08,4.037286262550198,0.8387328377548782,0.9999735306156546,1.904125101516604,1.904125101516604,0.8387328377548782
3.1,4.03729135203336,0.8388720789982047,0.9999741609086921,1.904116149389643,1.904116149389643,0.8388720789982047
3.12,4.03729639918414,0.8390110191767164,0.9999747859587997,1.904106387867331,1.904106387867331,0.8390110191767164
3.14,4.037301410235851,0.8391496562735059,0.999975406537934,1.904095702504353,1.904095702504353,0.8391496562735059
3.16,4.03730638587253,0.8392879901665673,0.9999760227308152,1.904084086449305,1.904084086449305,0.8392879901665673
3.18,4.037311326417186,0.8394260208559006,0.9999766345774541,1.904071539777499,1.904071539777499,0.8394260208559006
3.2,4.037316227904585,0.839563747162954,0.9999772415867964,1.904058154251246,1.904058154251246,0.839563747162954
3.22,4.037321088276421,0.8397011684325769,0.9999778435039469,1.904043980915056,1.904043980915056,0.8397011684325769
3.24,4.037325911130727,0.8398382855672134,0.9999784407745012,1.904028949635593,1.904028949635593,0.8398382855672134
3.26,4.037330696778945,0.8399750985668634,0.9999790334370369,1.90401306048563,1.90401306048563,0.8399750985668634
3.28,4.037335445128653,0.8401116071357478,0.9999796214801169,1.903996323097981,1.903996323097981,0.8401116071357478
3.3,4.037340149334161,0.8402478059777629,0.9999802040559689,1.903978908741386,1.903978908741386,0.8402478059777629
3.32,4.037344814399712,0.8403836985716758,0.9999807817843349,1.903960705036236,1.903960705036236,0.8403836985716758
3.34,4.037349440623872,0.840519284917486,0.999981354702198,1.903941712052437,1.903941712052437,0.840519284917486
3.36,4.037354028300783,0.8406545650151936,0.9999819228459933,1.903921929858856,1.903921929858856,0.8406545650151936
3.38,4.037358572648464,0.8407895321490388,0.999982485623523,1.903901529476202,1.903901529476202,0.8407895321490388
3.4,4.037363073207312,0.840924185319152,0.9999830429778783,1.903880536426181,1.903880536426181,0.840924185319152
3.42,4.037367532827639,0.8410585279176517,0.9999835952620539,1.90385886442866,1.90385886442866,0.8410585279176517
3.44,4.037371951791886,0.8411925599445376,0.9999841425110362,1.903836513549985,1.903836513549985,0.8411925599445376
3.46,4.037376330377993,0.8413262813998099,0.9999846847592533,1.903813483855445,1.903813483855445,0.8413262813998099
3.48,4.037380668859385,0.8414596922834684,0.9999852220405749,1.903789775409268,1.903789775409268,0.8414596922834684
3.5,4.037384967504956,0.8415927925955133,0.9999857543883089,1.903765388274617,1.903765388274617,0.8415927925955133
3.52,4.037389226579101,0.8417255823359446,0.9999862818352064,1.903740322513597,1.903740322513597,0.8417255823359446
3.54,4.037393446341686,0.8418580615047621,0.9999868044134567,1.903714578187247,1.903714578187247,0.8418580615047621
3.56,4.037397621161493,0.8419902212520904,0.9999873214256941,1.903688386094673,1.903688386094673,0.8419902212520904
3.58,4.037401753396065,0.8421220647300719,0.9999878331638868,1.903661664113051,1.903661664113051,0.8421220647300719
3.6,4.037405845378248,0.8422535950686164,0.9999883399169437,1.903634330696662,1.903634330696662,0.8422535950686164
3.62,4.037409897353158,0.842384812267724,0.9999888417152273,1.903606385903204,1.903606385903204,0.842384812267724
3.64,4.037413909561389,0.8425157163273946,0.9999893385885403,1.903577829789309,1.903577829789309,0.8425157163273946
3.66,4.037417882239022,0.8426463072476285,0.9999898305661269,1.903548662410549,1.903548662410549,0.8426463072476285
3.68,4.037421815617621,0.8427765850284255,0.9999903176766707,1.903518883821429,1.903518883821429,0.8427765850284255
3.7,4.037425709924231,0.8429065496697852,0.9999907999482965,1.903488494075394,1.903488494075394,0.8429065496697852
3.72,4.037429565381391,0.8430362011717084,0.9999912774085701,1.903457493224822,1.903457493224822,0.8430362011717084
3.74,4.037433375225008,0.8431655294335937,0.9999917492198334,1.903426245366392,1.903426245366392,0.8431655294335937
3.76,4.037437143539156,0.8432945400361254,0.9999922158878657,1.903394549415175,1.903394549415175,0.8432945400361254
3.78,4.037440871910389,0.8434232349647317,0.9999926776091529,1.903362333863052,1.903362333863052,0.8434232349647317
3.8,4.037444560547308,0.8435516142194128,0.999993134409535,1.903329598759277,1.903329598759277,0.8435516142194128
3.82,4.037448209654054,0.8436796778001688,0.9999935863142996,1.903296344152054,1.903296344152054,0.8436796778001688
3.84,4.037451819430281,0.8438074257069995,0.9999940333481787,1.903262570088527,1.903262570088527,0.8438074257069995
3.86,4.037455390071194,0.8439348579399051,0.9999944755353523,1.903228276614792,1.903228276614792,0.8439348579399051
3.88,4.037458921767499,0.8440619744988853,0.9999949128994445,1.903193463775882,1.903193463775882,0.8440619744988853
3.9,4.037462414705453,0.8441887753839403,0.999995345463527,1.903158131615783,1.903158131615783,0.8441887753839403
3.92,4.037465866114705,0.844315256731465,0.9999957728845278,1.90312265309989,1.90312265309989,0.844315256731465
3.94,4.037469278264993,0.844441421265797,0.9999961954435358,1.903086765314817,1.903086765314817,0.844441421265797
3.96,4.037472651552351,0.8445672692742026,0.9999966131896024,1.903050440574931,1.903050440574931,0.8445672692742026
3.98,4.037475986148624,0.8446928007566816,0.9999970261440143,1.903013678920936,1.903013678920936,0.8446928007566816
4,4.03747928222124,0.844818015713234,0.9999974343275125,1.902976480392492,1.902976480392492,0.844818015713234
4.02,4.037482539933282,0.8449429141438599,0.9999978377602979,1.902938845028233,1.902938845028233,0.8449429141438599
4.04,4.037485759443427,0.8450674960485594,0.9999982364620273,1.902900772865751,1.902900772865751,0.8450674960485594
4.06,4.037488940905979,0.8451917614273323,0.999998630451815,1.902862263941607,1.902862263941607,0.8451917614273323
4.08,4.037492084516752,0.8453157103856229,0.9999990197539161,1.902823326714115,1.902823326714115,0.8453157103856229
4.1,4.037495192241241,0.8454393470952346,0.9999994046117412,1.902784294459248,1.902784294459248,0.8454393470952346
4.12,4.037498262748237,0.8455626681598299,0.9999997848604398,1.902744895915283,1.902744895915283,0.8455626681598299
4.14,4.037501296177417,0.8456856735794086,1.000000160517314,1.902705131115404,1.902705131115404,0.8456856735794086
4.16,4.037504292664198,0.8458083633539706,1.00000053159914,1.902665000091792,1.902665000091792,0.8458083633539706
4.18,4.037507252339743,0.8459307374835161,1.000000898122165,1.902624502875616,1.902624502875616,0.8459307374835161
4.2,4.037510175330947,0.8460527959680448,1.00000126010211,1.902583639497044,1.902583639497044,0.8460527959680448
4.22,4.037513061760458,0.8461745388075569,1.000001617554166,1.902542409985232,1.902542409985232,0.8461745388075569
4.24,4.037515911746655,0.8462959660020526,1.000001970493001,1.90250081436833,1.90250081436833,0.8462959660020526
4.26,4.037518726084427,0.846417078963039,1.000002319017055,1.902458887326216,1.902458887326216,0.846417078963039
4.28,4.037521509413565,0.8465378870744427,1.000002663700919,1.90241685926295,1.90241685926295,0.8465378870744427
4.3,4.03752425779733,0.8466583819444957,1.000003004057077,1.902374524185739,1.902374524185739,0.8466583819444957
4.32,4.037526971339761,0.8467785635731985,1.000003340098417,1.902331882119391,1.902331882119391,0.8467785635731985
4.34,4.037529650140771,0.8468984319605506,1.000003671837317,1.902288933087733,1.902288933087733,0.8468984319605506
4.36,4.03753229429616,0.8470179871065525,1.000003999285645,1.902245677113626,1.902245677113626,0.8470179871065525
4.38,4.037534903897607,0.8471372290112039,1.000004322454758,1.902202114218951,1.902202114218951,0.8471372290112039
4.4,4.037537479032694,0.8472561576745048,1.000004641355507,1.90215824442462,1.90215824442462,0.8472561576745048
4.42,4.037540019784873,0.8473747730964553,1.00000495599823,1.90211406775057,1.90211406775057,0.8473747730964553
4.44,4.037542528041809,0.8474930791310418,1.000005266616696,1.902069637186739,1.902069637186739,0.8474930791310418
4.46,4.037545009061295,0.8476110868142612,1.000005573862026,1.902025104436062,1.902025104436062,0.8476110868142612
4.48,4.037547457629809,0.8477287848734367,1.000005877088589,1.9019803145798,1.9019803145798,0.8477287848734367
4.5,4.037549873817012,0.8478461733085678,1.000006176305015,1.901935267634649,1.901935267634649,0.8478461733085678
4.52,4.037552257688613,0.8479632521196548,1.000006471519445,1.901889963616368,1.901889963616368,0.8479632521196548
4.54,4.037554609306357,0.8480800213066975,1.00000676273953,1.901844402539781,1.901844402539781,0.8480800213066975
4.56,4.037556928728031,0.8481964808696962,1.000007049972428,1.901798584418771,1.901798584418771,0.8481964808696962
4.58,4.037559216007465,0.8483126308086507,1.00000733322481,1.901752509266287,1.901752509266287,0.8483126308086507
4.6,4.037561471194537,0.848428471123561,1.000007612502856,1.90170617709434,1.90170617709434,0.848428471123561
4.62,4.037563697571009,0.8485440088341059,1.000007888212976,1.901659653451155,1.901659653451155,0.8485440088341059
4.64,4.03756589971492,0.8486592537697456,1.000008160922108,1.901613030117913,1.901613030117913,0.8486592537697456
4.66,4.037568071983787,0.8487741935976495,1.000008429931501,1.901566191963094,1.901566191963094,0.8487741935976495
4.68,4.037570214414449,0.8488888283178178,1.000008695245719,1.901519138995624,1.901519138995624,0.8488888283178178
4.7,4.037572327039944,0.8490031579302499,1.000008956868859,1.901471871223539,1.901471871223539,0.8490031579302499
4.72,4.037574409889517,0.8491171824349464,1.000009214804543,1.90142438865397,1.90142438865397,0.8491171824349464
4.74,4.037576462988621,0.8492309018319069,1.000009469055927,1.90137669129315,1.90137669129315,0.8492309018319069
4.76,4.037578486358909,0.8493443161211316,1.000009719625694,1.901328779146419,1.901328779146419,0.8493443161211316
4.78,4.037580480018251,0.8494574253026205,1.000009966516062,1.901280652218214,1.901280652218214,0.8494574253026205
4.8,4.037582448834185,0.8495702399342231,1.000010210329817,1.90123238402406,1.90123238402406,0.8495702399342231
4.82,4.037584395849329,0.8496827665992224,1.000010451443753,1.901184020405949,1.901184020405949,0.8496827665992224
4.84,4.03758631555814,0.8497949932970564,1.000010689176077,1.901135477809445,1.901135477809445,0.8497949932970564
4.86,4.037588207966322,0.8499069200277256,1.000010923527499,1.9010867562361,1.9010867562361,0.8499069200277256
4.88,4.037590073075941,0.8500185467912296,1.000011154498277,1.901037855686603,1.901037855686603,0.8500185467912296
4.9,4.037591910885455,0.8501298735875684,1.000011382088221,1.90098877616079,1.90098877616079,0.8501298735875684
4.92,4.037593721389666,0.8502409004167423,1.000011606296692,1.900939517657632,1.900939517657632,0.8502409004167423
4.94,4.03759550457977,0.850351627278751,1.000011827122601,1.900890080175245,1.900890080175245,0.850351627278751
4.96,4.037597260443317,0.8504620541735946,1.000012044564407,1.900840463710884,1.900840463710884,0.8504620541735946
4.98,4.037598995533907,0.8505721953194669,1.000012259433696,1.900790746168305,1.900790746168305,0.8505721953194669
5,4.037600710770564,0.8506820527322565,1.000012471844278,1.900740938590601,1.900740938590601,0.8506820527322565
5.02,4.037602401195902,0.8507916157231388,1.000012681182244,1.900690982405075,1.900690982405075,0.8507916157231388
