time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
0.000000;1.000000;3.800000;0.800000;1.000000;
0.000001;1.000000;3.800000;0.800000;1.000000;
0.000002;1.000000;3.800000;0.800000;1.000000;
0.000004;1.000000;3.800000;0.800000;1.000000;
0.000008;1.000000;3.800000;0.800000;1.000000;
0.000016;1.000000;3.800000;0.800000;1.000000;
0.000032;1.000000;3.800000;0.800000;1.000000;
0.000064;1.000000;3.800000;0.800000;1.000000;
0.000128;1.000000;3.800000;0.800000;1.000000;
0.000256;1.000000;3.800000;0.800000;1.000000;
0.000512;1.000000;3.800000;0.800000;1.000000;
0.001024;1.000000;3.800000;0.800000;1.000000;
0.002048;1.000000;3.800000;0.800000;1.000000;
0.004096;1.000000;3.800000;0.800000;1.000000;
0.008192;1.000000;3.800000;0.800000;1.000000;
0.016384;1.000000;3.800000;0.800000;1.000000;
0.032768;1.000000;3.800000;0.800000;1.000000;
0.065536;1.000000;3.800000;0.800000;1.000000;
0.100000;1.000000;3.800000;0.800000;1.000000;
0.100000;0.998408;4.024735;0.800000;1.000000;
0.100001;0.998410;4.024667;0.800000;1.000000;
0.100002;0.998409;4.024667;0.800000;1.000000;
0.100004;0.998409;4.024665;0.800000;1.000000;
0.100008;0.998409;4.024664;0.800000;1.000000;
0.100016;0.998409;4.024661;0.800000;1.000000;
0.100032;0.998408;4.024655;0.800000;1.000000;
0.100036;0.998408;4.024653;0.800000;1.000000;
0.100036;0.998408;4.024653;0.800000;1.000000;
0.100037;0.998408;4.024652;0.800000;1.000000;
0.100038;0.998408;4.024652;0.800000;1.000000;
0.100040;0.998408;4.024651;0.800000;1.000000;
0.100044;0.998407;4.024650;0.800000;1.000000;
0.100052;0.998407;4.024646;0.800000;1.000000;
0.100068;0.998406;4.024640;0.800000;1.000000;
0.100100;0.998405;4.024627;0.800000;0.999999;
0.100164;0.998401;4.024601;0.800000;0.999999;
0.100292;0.998395;4.024550;0.800000;0.999998;
0.100548;0.998382;4.024447;0.800000;0.999997;
0.100804;0.998370;4.024346;0.800000;0.999995;
0.101316;0.998345;4.024145;0.800000;0.999993;
0.101777;0.998323;4.023966;0.800000;0.999990;
0.102238;0.998301;4.023790;0.800000;0.999987;
0.102699;0.998279;4.023615;0.800000;0.999985;
0.103620;0.998236;4.023271;0.800000;0.999980;
0.104542;0.998195;4.022935;0.800000;0.999975;
0.105464;0.998154;4.022607;0.800000;0.999969;
0.107307;0.998076;4.021976;0.800000;0.999959;
0.109150;0.998001;4.021378;0.800000;0.999949;
0.110993;0.997931;4.020812;0.800000;0.999939;
0.112836;0.997865;4.020279;0.800000;0.999929;
0.114680;0.997803;4.019777;0.800000;0.999919;
0.116523;0.997745;4.019308;0.800000;0.999908;
0.118366;0.997690;4.018869;0.800000;0.999898;
0.120209;0.997639;4.018461;0.800000;0.999888;
0.122052;0.997593;4.018084;0.800000;0.999878;
0.123896;0.997549;4.017736;0.800000;0.999868;
0.125739;0.997510;4.017418;0.800000;0.999858;
0.127582;0.997474;4.017129;0.799999;0.999848;
0.129425;0.997442;4.016869;0.799999;0.999838;
0.131268;0.997413;4.016636;0.799999;0.999828;
0.133112;0.997387;4.016430;0.799999;0.999818;
0.134955;0.997365;4.016252;0.799998;0.999808;
0.136798;0.997346;4.016099;0.799998;0.999798;
0.138641;0.997330;4.015972;0.799998;0.999788;
0.142328;0.997308;4.015792;0.799997;0.999768;
0.145645;0.997298;4.015712;0.799996;0.999750;
0.148963;0.997297;4.015706;0.799995;0.999733;
0.152281;0.997305;4.015769;0.799993;0.999715;
0.155599;0.997321;4.015899;0.799992;0.999697;
0.158916;0.997345;4.016091;0.799990;0.999679;
0.162234;0.997376;4.016342;0.799988;0.999661;
0.165552;0.997414;4.016649;0.799985;0.999643;
0.168870;0.997459;4.017007;0.799982;0.999625;
0.172187;0.997509;4.017412;0.799979;0.999607;
0.175505;0.997565;4.017862;0.799976;0.999589;
0.178823;0.997626;4.018352;0.799972;0.999571;
0.182141;0.997691;4.018879;0.799968;0.999552;
0.185458;0.997761;4.019439;0.799963;0.999534;
0.188776;0.997834;4.020030;0.799959;0.999516;
0.192094;0.997911;4.020646;0.799953;0.999498;
0.193223;0.997937;4.020861;0.799951;0.999491;
0.193223;0.997937;4.020861;0.799951;0.999491;
0.193224;0.997937;4.020861;0.799951;0.999491;
0.193225;0.997937;4.020862;0.799951;0.999491;
0.193227;0.997937;4.020862;0.799951;0.999491;
0.193231;0.997938;4.020863;0.799951;0.999491;
0.193239;0.997938;4.020864;0.799951;0.999491;
0.193255;0.997938;4.020867;0.799951;0.999491;
0.193287;0.997939;4.020874;0.799951;0.999491;
0.193351;0.997940;4.020886;0.799951;0.999491;
0.193479;0.997943;4.020911;0.799951;0.999490;
0.193735;0.997950;4.020960;0.799950;0.999489;
0.194247;0.997962;4.021059;0.799950;0.999486;
0.195271;0.997987;4.021259;0.799948;0.999480;
0.197319;0.998037;4.021664;0.799944;0.999469;
0.201415;0.998140;4.022493;0.799936;0.999446;
0.205511;0.998245;4.023343;0.799928;0.999423;
0.209607;0.998353;4.024209;0.799919;0.999400;
0.213703;0.998461;4.025085;0.799909;0.999377;
0.217799;0.998571;4.025968;0.799900;0.999354;
0.221895;0.998680;4.026851;0.799890;0.999331;
0.225991;0.998789;4.027731;0.799879;0.999307;
0.230087;0.998898;4.028603;0.799868;0.999284;
0.234183;0.999004;4.029463;0.799858;0.999260;
0.238279;0.999109;4.030307;0.799846;0.999237;
0.242375;0.999211;4.031132;0.799835;0.999213;
0.246471;0.999311;4.031935;0.799824;0.999189;
0.250567;0.999407;4.032713;0.799812;0.999165;
0.254663;0.999500;4.033464;0.799801;0.999141;
0.258759;0.999589;4.034184;0.799789;0.999117;
0.262855;0.999675;4.034873;0.799778;0.999093;
0.266951;0.999756;4.035527;0.799767;0.999069;
0.271047;0.999832;4.036147;0.799755;0.999045;
0.275143;0.999905;4.036730;0.799744;0.999020;
0.279239;0.999972;4.037276;0.799734;0.998996;
0.283335;1.000035;4.037784;0.799723;0.998971;
0.287431;1.000093;4.038254;0.799713;0.998947;
0.291527;1.000147;4.038684;0.799703;0.998922;
0.295623;1.000195;4.039075;0.799693;0.998898;
0.299719;1.000239;4.039428;0.799684;0.998873;
0.303815;1.000278;4.039742;0.799675;0.998848;
0.307911;1.000312;4.040018;0.799666;0.998823;
0.316103;1.000366;4.040459;0.799651;0.998774;
0.324295;1.000403;4.040759;0.799638;0.998724;
0.332487;1.000424;4.040925;0.799627;0.998674;
0.340679;1.000429;4.040969;0.799620;0.998625;
0.348871;1.000421;4.040901;0.799615;0.998575;
0.357063;1.000401;4.040735;0.799613;0.998525;
0.365255;1.000369;4.040483;0.799615;0.998475;
0.373447;1.000329;4.040158;0.799620;0.998426;
0.381639;1.000282;4.039775;0.799629;0.998376;
0.389831;1.000228;4.039345;0.799642;0.998327;
0.398023;1.000171;4.038882;0.799659;0.998277;
0.406215;1.000111;4.038398;0.799681;0.998228;
0.414407;1.000050;4.037903;0.799707;0.998179;
0.422599;0.999989;4.037408;0.799738;0.998130;
0.430791;0.999928;4.036922;0.799774;0.998081;
0.438983;0.999870;4.036454;0.799814;0.998032;
0.447175;0.999815;4.036009;0.799860;0.997984;
0.455367;0.999764;4.035594;0.799911;0.997935;
0.463559;0.999717;4.035214;0.799967;0.997887;
0.471751;0.999674;4.034872;0.800029;0.997838;
0.479943;0.999637;4.034571;0.800096;0.997790;
0.488135;0.999605;4.034311;0.800168;0.997742;
0.496327;0.999578;4.034095;0.800246;0.997694;
0.504519;0.999557;4.033920;0.800330;0.997647;
0.512711;0.999540;4.033788;0.800419;0.997599;
0.520903;0.999529;4.033695;0.800514;0.997552;
0.529095;0.999522;4.033640;0.800615;0.997504;
0.529804;0.999521;4.033636;0.800624;0.997500;
0.529804;0.999521;4.033636;0.800624;0.997500;
0.529805;0.999521;4.033636;0.800624;0.997500;
0.529806;0.999521;4.033636;0.800624;0.997500;
0.529808;0.999521;4.033636;0.800624;0.997500;
0.529812;0.999521;4.033636;0.800625;0.997500;
0.529820;0.999521;4.033636;0.800625;0.997500;
0.529836;0.999521;4.033636;0.800625;0.997500;
0.529868;0.999521;4.033636;0.800625;0.997500;
0.529932;0.999521;4.033636;0.800626;0.997499;
0.530060;0.999521;4.033635;0.800628;0.997499;
0.530316;0.999521;4.033634;0.800631;0.997497;
0.530828;0.999521;4.033632;0.800638;0.997494;
0.531852;0.999521;4.033629;0.800651;0.997488;
0.533900;0.999520;4.033625;0.800678;0.997476;
0.535948;0.999520;4.033623;0.800705;0.997465;
0.537996;0.999520;4.033623;0.800732;0.997453;
0.542092;0.999520;4.033628;0.800788;0.997429;
0.546188;0.999522;4.033639;0.800845;0.997405;
0.550284;0.999524;4.033657;0.800904;0.997382;
0.558476;0.999531;4.033713;0.801026;0.997335;
0.566668;0.999541;4.033792;0.801153;0.997288;
0.574860;0.999553;4.033890;0.801286;0.997241;
0.583052;0.999567;4.034004;0.801424;0.997194;
0.591244;0.999583;4.034131;0.801568;0.997148;
0.599436;0.999600;4.034267;0.801716;0.997101;
0.607628;0.999617;4.034409;0.801870;0.997055;
0.615820;0.999635;4.034554;0.802029;0.997009;
0.624012;0.999653;4.034700;0.802192;0.996962;
0.632204;0.999671;4.034843;0.802360;0.996916;
0.640396;0.999688;4.034982;0.802533;0.996871;
0.648588;0.999705;4.035116;0.802709;0.996825;
0.656780;0.999720;4.035241;0.802890;0.996779;
0.664972;0.999735;4.035359;0.803075;0.996734;
0.673164;0.999748;4.035466;0.803263;0.996689;
0.681356;0.999760;4.035563;0.803455;0.996643;
0.689548;0.999771;4.035649;0.803650;0.996599;
0.705932;0.999788;4.035788;0.804050;0.996509;
0.722316;0.999800;4.035887;0.804463;0.996421;
0.738700;0.999808;4.035949;0.804885;0.996333;
0.755084;0.999811;4.035979;0.805318;0.996246;
0.771468;0.999811;4.035982;0.805759;0.996159;
0.787852;0.999809;4.035968;0.806208;0.996074;
0.804236;0.999805;4.035941;0.806664;0.995990;
0.820620;0.999801;4.035909;0.807126;0.995906;
0.837004;0.999796;4.035877;0.807594;0.995823;
0.853388;0.999793;4.035849;0.808066;0.995742;
0.869772;0.999790;4.035830;0.808542;0.995661;
0.886156;0.999788;4.035820;0.809022;0.995581;
0.902540;0.999788;4.035822;0.809505;0.995502;
0.918924;0.999788;4.035835;0.809990;0.995424;
0.935308;0.999791;4.035858;0.810478;0.995347;
0.951692;0.999794;4.035891;0.810967;0.995271;
0.968076;0.999798;4.035931;0.811458;0.995196;
0.984460;0.999803;4.035977;0.811950;0.995122;
1.000844;0.999808;4.036027;0.812442;0.995049;
1.017228;0.999813;4.036078;0.812935;0.994976;
1.033612;0.999819;4.036130;0.813428;0.994905;
1.049996;0.999824;4.036180;0.813922;0.994834;
1.066380;0.999828;4.036229;0.814415;0.994765;
1.082764;0.999833;4.036274;0.814907;0.994696;
1.099148;0.999836;4.036316;0.815399;0.994629;
1.115532;0.999840;4.036354;0.815891;0.994562;
1.126331;0.999840;4.036377;0.816214;0.994519;
1.126331;0.999844;4.036243;0.816214;0.994519;
1.126332;0.999844;4.036243;0.816214;0.994519;
1.126333;0.999844;4.036243;0.816214;0.994519;
1.126335;0.999844;4.036243;0.816214;0.994519;
1.126339;0.999844;4.036243;0.816214;0.994518;
1.126347;0.999844;4.036243;0.816214;0.994518;
1.126363;0.999844;4.036243;0.816215;0.994518;
1.126395;0.999844;4.036244;0.816216;0.994518;
1.126459;0.999844;4.036244;0.816218;0.994518;
1.126587;0.999844;4.036244;0.816221;0.994518;
1.126843;0.999844;4.036244;0.816229;0.994516;
1.127355;0.999845;4.036245;0.816244;0.994514;
1.128379;0.999845;4.036246;0.816275;0.994510;
1.130427;0.999845;4.036249;0.816336;0.994502;
1.132475;0.999845;4.036252;0.816397;0.994494;
1.134523;0.999846;4.036255;0.816459;0.994486;
1.138619;0.999846;4.036260;0.816581;0.994470;
1.142715;0.999847;4.036266;0.816703;0.994453;
1.146811;0.999848;4.036272;0.816825;0.994437;
1.155003;0.999849;4.036284;0.817067;0.994405;
1.163195;0.999851;4.036298;0.817308;0.994373;
1.171387;0.999853;4.036313;0.817547;0.994342;
1.179579;0.999855;4.036329;0.817785;0.994310;
1.195963;0.999859;4.036362;0.818253;0.994248;
1.212347;0.999863;4.036403;0.818711;0.994187;
1.228731;0.999868;4.036448;0.819159;0.994127;
1.245115;0.999872;4.036493;0.819595;0.994067;
1.261499;0.999877;4.036536;0.820019;0.994008;
1.277883;0.999880;4.036577;0.820431;0.993951;
1.294267;0.999884;4.036614;0.820831;0.993894;
1.310651;0.999887;4.036648;0.821218;0.993837;
1.327035;0.999889;4.036678;0.821593;0.993782;
1.343419;0.999891;4.036704;0.821957;0.993727;
1.359803;0.999892;4.036726;0.822308;0.993672;
1.376187;0.999892;4.036744;0.822648;0.993619;
1.392571;0.999893;4.036760;0.822977;0.993566;
1.408955;0.999892;4.036773;0.823296;0.993514;
1.425339;0.999892;4.036784;0.823604;0.993462;
1.441723;0.999891;4.036794;0.823902;0.993411;
1.458107;0.999890;4.036803;0.824191;0.993361;
1.474491;0.999889;4.036812;0.824470;0.993311;
