time;WPP3_WPP3_injector_PInjPu;WPP3_WPP3_injector_QInjPu;WPP3_WPP3_injector_terminal_V_re;WPP3_WPP3_injector_terminal_i_re;WPP3_WPP3_injector_terminal_V_im;WPP3_WPP3_injector_terminal_i_im;WPP3_WPP3_pll_omegaPLLPu;WPP3_WPP3_wecc_wtgt_PePu;
2.002462;1.007215;1.054634;1.120799;-1.007198;0.151084;0.805196;0.973324;1.007198;
2.002463;1.007205;1.054627;1.120799;-1.007188;0.151082;0.805192;0.973348;1.007188;
2.002464;1.007195;1.054619;1.120798;-1.007179;0.151081;0.805189;0.973372;1.007179;
2.002466;1.007176;1.054605;1.120797;-1.007159;0.151078;0.805181;0.973420;1.007159;
2.002470;1.007137;1.054575;1.120795;-1.007120;0.151072;0.805167;0.973516;1.007120;
2.002478;1.007059;1.054514;1.120790;-1.007043;0.151060;0.805137;0.973707;1.007043;
2.002494;1.006905;1.054391;1.120781;-1.006888;0.151037;0.805076;0.974084;1.006888;
2.002526;1.006598;1.054136;1.120761;-1.006582;0.150991;0.804944;0.974823;1.006582;
2.002590;1.005997;1.053586;1.120717;-1.005980;0.150901;0.804648;0.976234;1.005980;
2.002718;1.004834;1.052341;1.120609;-1.004817;0.150727;0.803928;0.978815;1.004817;
2.002974;1.002632;1.049331;1.120325;-1.002616;0.150396;0.802036;0.983152;1.002616;
2.003230;1.000560;1.045688;1.119960;-1.000543;0.150086;0.799601;0.986544;1.000543;
2.003486;0.998571;1.041493;1.119524;-0.998554;0.149787;0.796697;0.989179;0.998554;
2.003742;0.996628;1.036813;1.119028;-0.996612;0.149496;0.793388;0.991215;0.996612;
2.003998;0.994704;1.031708;1.118479;-0.994687;0.149207;0.789728;0.992782;0.994687;
2.004254;0.992774;1.026225;1.117883;-0.992758;0.148918;0.785758;0.993982;0.992758;
2.004766;0.988833;1.014324;1.116579;-0.988818;0.148327;0.777066;0.995654;0.988818;
2.005278;0.984741;1.001325;1.115144;-0.984726;0.147713;0.767496;0.996596;0.984726;
2.005790;0.980465;0.987412;1.113599;-0.980449;0.147072;0.757199;0.997082;0.980449;
2.006302;0.975992;0.972737;1.111963;-0.975977;0.146401;0.746295;0.997298;0.975977;
2.006814;0.971328;0.957423;1.110251;-0.971313;0.145701;0.734880;0.997359;0.971313;
2.007838;0.961511;0.925377;1.106651;-0.961497;0.144229;0.710885;0.997317;0.961497;
2.008862;0.951152;0.891840;1.102860;-0.951138;0.142675;0.685614;0.997165;0.951138;
2.009886;0.940408;0.857321;1.098931;-0.940395;0.141064;0.659427;0.997009;0.940395;
2.010678;0.931938;0.830248;1.095831;-0.931925;0.139794;0.638758;0.996913;0.931925;
2.010678;0.931937;0.830249;1.095831;-0.931924;0.139794;0.638759;0.996913;0.931924;
2.010679;0.931926;0.830214;1.095827;-0.931914;0.139792;0.638732;0.996913;0.931914;
2.010680;0.931916;0.830180;1.095823;-0.931903;0.139790;0.638706;0.996912;0.931903;
2.010682;0.931894;0.830111;1.095815;-0.931881;0.139787;0.638653;0.996912;0.931881;
2.010686;0.931851;0.829973;1.095799;-0.931838;0.139781;0.638548;0.996912;0.931838;
2.010694;0.931764;0.829697;1.095768;-0.931752;0.139768;0.638337;0.996911;0.931752;
2.010710;0.931591;0.829146;1.095704;-0.931579;0.139742;0.637915;0.996909;0.931579;
2.010742;0.931245;0.828045;1.095578;-0.931233;0.139690;0.637072;0.996906;0.931233;
2.010806;0.930554;0.825847;1.095325;-0.930541;0.139586;0.635388;0.996899;0.930541;
2.010934;0.929171;0.821467;1.094822;-0.929158;0.139379;0.632032;0.996886;0.929158;
2.011190;0.926409;0.812768;1.093821;-0.926397;0.138964;0.625360;0.996863;0.926397;
2.011702;0.920903;0.795619;1.091844;-0.920891;0.138139;0.612183;0.996825;0.920891;
2.011835;0.919476;0.791208;1.091335;-0.919464;0.137925;0.608788;0.996817;0.919464;
2.011836;0.919465;0.791175;1.091331;-0.919453;0.137923;0.608763;0.996817;0.919453;
2.011837;0.919454;0.791142;1.091327;-0.919442;0.137921;0.608737;0.996817;0.919442;
2.011839;0.919433;0.791076;1.091319;-0.919421;0.137918;0.608686;0.996817;0.919421;
2.011843;0.919390;0.790944;1.091304;-0.919378;0.137912;0.608585;0.996817;0.919378;
2.011851;0.919305;0.790680;1.091274;-0.919293;0.137899;0.608382;0.996817;0.919293;
2.011867;0.919134;0.790153;1.091213;-0.919122;0.137873;0.607975;0.996816;0.919122;
2.011899;0.918794;0.789099;1.091091;-0.918782;0.137822;0.607163;0.996815;0.918782;
2.011963;0.918119;0.786996;1.090848;-0.918107;0.137721;0.605541;0.996817;0.918107;
2.012091;0.916792;0.782807;1.090362;-0.916780;0.137522;0.602304;0.996827;0.916780;
2.012347;0.914227;0.774499;1.089395;-0.914215;0.137137;0.595859;0.996877;0.914215;
2.012859;0.909438;0.758149;1.087478;-0.909426;0.136419;0.583080;0.997052;0.909426;
2.013883;0.901134;0.726474;1.083710;-0.901123;0.135174;0.557959;0.997557;0.901123;
2.014907;0.894404;0.696123;1.080031;-0.894393;0.134164;0.533436;0.998147;0.894393;
2.015931;0.889071;0.667058;1.076446;-0.889060;0.133365;0.509537;0.998725;0.889060;
2.016955;0.884965;0.639254;1.072959;-0.884954;0.132749;0.486297;0.999247;0.884954;
2.017979;0.881930;0.612687;1.069577;-0.881920;0.132294;0.463748;0.999704;0.881920;
2.019003;0.879829;0.587334;1.066302;-0.879819;0.131979;0.441917;1.000097;0.879819;
2.020027;0.878538;0.563168;1.063137;-0.878529;0.131786;0.420821;1.000435;0.878529;
2.021051;0.877951;0.540159;1.060085;-0.877941;0.131698;0.400473;1.000725;0.877941;
2.022075;0.878039;0.518889;1.057226;-0.878030;0.131711;0.381416;1.000972;0.878030;
2.023099;0.878747;0.499581;1.054595;-0.878738;0.131818;0.363882;1.001182;0.878738;
2.024123;0.880005;0.482185;1.052193;-0.879996;0.132007;0.347864;1.001360;0.879996;
2.026171;0.883795;0.452390;1.047993;-0.883786;0.132575;0.319870;1.001636;0.883786;
2.027960;0.888265;0.431197;1.044921;-0.888257;0.133246;0.299391;1.001801;0.888257;
2.029749;0.893516;0.413736;1.042318;-0.893507;0.134034;0.282040;1.001908;0.893507;
2.031538;0.899310;0.399379;1.040113;-0.899301;0.134903;0.267336;1.001969;0.899301;
2.033327;0.905453;0.387599;1.038243;-0.905444;0.135825;0.254870;1.001991;0.905444;
2.034424;0.909315;0.381432;1.037236;-0.909306;0.136404;0.248158;1.001990;0.909306;
2.034425;0.909319;0.381427;1.037235;-0.909310;0.136405;0.248152;1.001990;0.909310;
2.034426;0.909322;0.381421;1.037234;-0.909313;0.136405;0.248147;1.001990;0.909313;
2.034428;0.909329;0.381411;1.037232;-0.909320;0.136407;0.248135;1.001990;0.909320;
2.034432;0.909344;0.381390;1.037229;-0.909335;0.136409;0.248112;1.001990;0.909335;
2.034440;0.909372;0.381349;1.037222;-0.909363;0.136413;0.248066;1.001990;0.909363;
2.034456;0.909429;0.381266;1.037208;-0.909421;0.136422;0.247975;1.001990;0.909421;
2.034488;0.909544;0.381101;1.037181;-0.909535;0.136439;0.247792;1.001990;0.909535;
2.034552;0.909772;0.380772;1.037126;-0.909763;0.136473;0.247428;1.001989;0.909763;
2.034680;0.910228;0.380122;1.037018;-0.910219;0.136541;0.246707;1.001986;0.910219;
2.034936;0.911133;0.378848;1.036806;-0.911124;0.136677;0.245290;1.001979;0.911124;
2.035448;0.912920;0.376405;1.036396;-0.912911;0.136945;0.242558;1.001956;0.912911;
2.036472;0.916403;0.371909;1.035633;-0.916394;0.137468;0.237472;1.001894;0.916394;
2.038520;0.923019;0.364284;1.034308;-0.923010;0.138460;0.228640;1.001750;0.923010;
2.040568;0.929187;0.358249;1.033219;-0.929178;0.139386;0.221381;1.001604;0.929178;
2.042616;0.934931;0.353513;1.032326;-0.934922;0.140247;0.215429;1.001469;0.934922;
2.044664;0.940273;0.349823;1.031594;-0.940264;0.141049;0.210548;1.001348;0.940264;
2.046712;0.945235;0.346967;1.030993;-0.945226;0.141793;0.206539;1.001237;0.945226;
2.048760;0.949838;0.344774;1.030498;-0.949828;0.142484;0.203241;1.001136;0.949828;
2.050808;0.954100;0.343105;1.030090;-0.954090;0.143123;0.200519;1.001043;0.954090;
2.051321;0.955117;0.342752;1.029999;-0.955107;0.143276;0.199911;1.001021;0.955107;
2.051322;0.955118;0.342750;1.029998;-0.955108;0.143276;0.199909;1.001021;0.955108;
2.051323;0.955120;0.342750;1.029998;-0.955110;0.143276;0.199908;1.001021;0.955110;
2.051325;0.955124;0.342748;1.029998;-0.955114;0.143277;0.199906;1.001021;0.955114;
2.051329;0.955132;0.342746;1.029997;-0.955122;0.143278;0.199902;1.001021;0.955122;
2.051337;0.955147;0.342741;1.029996;-0.955138;0.143280;0.199892;1.001021;0.955138;
2.051353;0.955178;0.342731;1.029993;-0.955169;0.143285;0.199874;1.001020;0.955169;
2.051385;0.955241;0.342710;1.029988;-0.955232;0.143294;0.199838;1.001018;0.955232;
2.051449;0.955366;0.342670;1.029977;-0.955356;0.143313;0.199766;1.001016;0.955356;
2.051577;0.955615;0.342590;1.029956;-0.955605;0.143350;0.199624;1.001010;0.955605;
2.051833;0.956109;0.342435;1.029914;-0.956100;0.143424;0.199344;1.001000;0.956100;
2.052345;0.957083;0.342141;1.029832;-0.957074;0.143571;0.198802;1.000978;0.957074;
2.052615;0.957590;0.341993;1.029791;-0.957580;0.143647;0.198526;1.000967;0.957580;
2.052615;0.957590;0.341993;1.029791;-0.957581;0.143647;0.198526;1.000967;0.957581;
2.052616;0.957592;0.341992;1.029791;-0.957582;0.143647;0.198524;1.000967;0.957582;
2.052617;0.957594;0.341992;1.029790;-0.957584;0.143647;0.198523;1.000967;0.957584;
2.052619;0.957598;0.341991;1.029790;-0.957588;0.143648;0.198521;1.000967;0.957588;
2.052623;0.957605;0.341989;1.029790;-0.957595;0.143649;0.198517;1.000967;0.957595;
2.052631;0.957620;0.341984;1.029788;-0.957610;0.143651;0.198509;1.000967;0.957610;
2.052647;0.957650;0.341976;1.029786;-0.957640;0.143656;0.198493;1.000966;0.957640;
2.052679;0.957709;0.341959;1.029781;-0.957700;0.143665;0.198461;1.000965;0.957700;
2.052743;0.957828;0.341925;1.029772;-0.957818;0.143682;0.198397;1.000962;0.957818;
2.052871;0.958065;0.341859;1.029753;-0.958055;0.143718;0.198270;1.000957;0.958055;
2.052911;0.958137;0.341839;1.029747;-0.958128;0.143729;0.198232;1.000956;0.958128;
2.052912;0.958139;0.341838;1.029747;-0.958130;0.143729;0.198231;1.000955;0.958130;
2.052913;0.958141;0.341838;1.029746;-0.958132;0.143729;0.198230;1.000955;0.958132;
2.052915;0.958145;0.341837;1.029746;-0.958135;0.143730;0.198228;1.000955;0.958135;
2.052919;0.958152;0.341835;1.029746;-0.958143;0.143731;0.198224;1.000955;0.958143;
2.052927;0.958167;0.341831;1.029744;-0.958157;0.143733;0.198216;1.000955;0.958157;
2.052943;0.958196;0.341822;1.029742;-0.958187;0.143738;0.198200;1.000954;0.958187;
2.052975;0.958255;0.341806;1.029737;-0.958246;0.143746;0.198169;1.000953;0.958246;
2.053039;0.958373;0.341774;1.029728;-0.958363;0.143764;0.198107;1.000950;0.958363;
2.053167;0.958607;0.341710;1.029709;-0.958597;0.143799;0.197983;1.000945;0.958597;
2.053423;0.959071;0.341587;1.029673;-0.959062;0.143869;0.197740;1.000935;0.959062;
2.053935;0.959986;0.341352;1.029602;-0.959977;0.144006;0.197270;1.000915;0.959977;
2.054959;0.961762;0.340932;1.029470;-0.961753;0.144273;0.196390;1.000877;0.961753;
2.057007;0.965106;0.340258;1.029238;-0.965096;0.144774;0.194840;1.000804;0.965096;
2.061103;0.971032;0.339397;1.028872;-0.971022;0.145663;0.192400;1.000673;0.971022;
2.061836;0.971995;0.339294;1.028818;-0.971985;0.145808;0.192037;1.000652;0.971985;
2.061836;0.971995;0.339293;1.028818;-0.971985;0.145808;0.192037;1.000652;0.971985;
2.061837;0.971996;0.339293;1.028817;-0.971986;0.145808;0.192036;1.000652;0.971986;
2.061838;0.971997;0.339293;1.028817;-0.971987;0.145808;0.192036;1.000652;0.971987;
2.061840;0.972000;0.339293;1.028817;-0.971990;0.145808;0.192035;1.000652;0.971990;
2.061844;0.972005;0.339293;1.028817;-0.971995;0.145809;0.192033;1.000652;0.971995;
2.061852;0.972015;0.339292;1.028816;-0.972005;0.145811;0.192029;1.000652;0.972005;
2.061868;0.972036;0.339290;1.028815;-0.972026;0.145814;0.192022;1.000651;0.972026;
2.061900;0.972077;0.339287;1.028813;-0.972067;0.145820;0.192008;1.000650;0.972067;
2.061964;0.972158;0.339280;1.028809;-0.972148;0.145832;0.191979;1.000649;0.972148;
2.062092;0.972321;0.339268;1.028800;-0.972311;0.145856;0.191922;1.000645;0.972311;
2.062348;0.972643;0.339243;1.028784;-0.972633;0.145905;0.191811;1.000638;0.972633;
2.062860;0.973277;0.339199;1.028751;-0.973268;0.146000;0.191593;1.000624;0.973268;
2.063884;0.974506;0.339125;1.028690;-0.974496;0.146184;0.191184;1.000596;0.974496;
2.065932;0.976809;0.339028;1.028580;-0.976799;0.146530;0.190455;1.000545;0.976799;
2.070028;0.980860;0.338977;1.028404;-0.980850;0.147138;0.189281;1.000454;0.980850;
2.071163;0.981865;0.338986;1.028364;-0.981855;0.147288;0.189010;1.000431;0.981855;
2.071164;0.981866;0.338986;1.028364;-0.981856;0.147288;0.189009;1.000431;0.981856;
2.071165;0.981867;0.338986;1.028363;-0.981857;0.147288;0.189009;1.000431;0.981857;
2.071167;0.981869;0.338986;1.028363;-0.981859;0.147289;0.189009;1.000431;0.981859;
2.071171;0.981872;0.338986;1.028363;-0.981862;0.147289;0.189008;1.000431;0.981862;
2.071179;0.981879;0.338987;1.028363;-0.981869;0.147290;0.189006;1.000431;0.981869;
2.071195;0.981892;0.338987;1.028363;-0.981882;0.147292;0.189003;1.000431;0.981882;
2.071227;0.981919;0.338988;1.028361;-0.981909;0.147296;0.188996;1.000430;0.981909;
2.071291;0.981973;0.338989;1.028359;-0.981963;0.147304;0.188982;1.000429;0.981963;
2.071419;0.982079;0.338992;1.028355;-0.982069;0.147320;0.188955;1.000425;0.982069;
2.071675;0.982286;0.338997;1.028347;-0.982276;0.147351;0.188902;1.000417;0.982276;
2.072187;0.982676;0.339007;1.028333;-0.982666;0.147410;0.188803;1.000398;0.982666;
2.073211;0.983365;0.339028;1.028307;-0.983355;0.147513;0.188631;1.000351;0.983355;
2.075259;0.984399;0.339082;1.028271;-0.984389;0.147668;0.188392;1.000248;0.984389;
2.079355;0.985224;0.339224;1.028257;-0.985214;0.147792;0.188297;1.000051;0.985214;
2.083451;0.984556;0.339402;1.028310;-0.984546;0.147692;0.188651;0.999879;0.984546;
2.087547;0.982610;0.339594;1.028419;-0.982600;0.147400;0.189377;0.999735;0.982600;
2.091643;0.979583;0.339788;1.028573;-0.979573;0.146946;0.190404;0.999615;0.979573;
2.095739;0.975649;0.339975;1.028763;-0.975639;0.146356;0.191671;0.999516;0.975639;
2.099835;0.970961;0.340151;1.028982;-0.970951;0.145652;0.193132;0.999433;0.970951;
2.103931;0.965646;0.340315;1.029224;-0.965636;0.144855;0.194747;0.999365;0.965636;
2.108027;0.959812;0.340467;1.029484;-0.959803;0.143980;0.196482;0.999309;0.959803;
2.112123;0.953551;0.340608;1.029759;-0.953542;0.143041;0.198311;0.999263;0.953542;
2.120315;0.940105;0.340863;1.030335;-0.940096;0.141024;0.202155;0.999192;0.940096;
2.127688;0.927147;0.341063;1.030876;-0.927138;0.139080;0.205764;0.999150;0.927138;
2.135060;0.913621;0.341241;1.031429;-0.913612;0.137051;0.209447;0.999120;0.913612;
2.142433;0.899701;0.341400;1.031985;-0.899692;0.134963;0.213158;0.999101;0.899692;
2.146907;0.891122;0.341490;1.032323;-0.891114;0.133676;0.215408;0.999092;0.891114;
2.146908;0.891120;0.341491;1.032323;-0.891112;0.133675;0.215408;0.999092;0.891112;
2.146909;0.891118;0.341491;1.032323;-0.891110;0.133675;0.215409;0.999092;0.891110;
2.146911;0.891114;0.341491;1.032323;-0.891106;0.133674;0.215410;0.999092;0.891106;
2.146915;0.891106;0.341491;1.032323;-0.891098;0.133673;0.215412;0.999092;0.891098;
2.146923;0.891091;0.341491;1.032324;-0.891083;0.133671;0.215416;0.999092;0.891083;
2.146939;0.891060;0.341491;1.032325;-0.891052;0.133666;0.215424;0.999092;0.891052;
2.146971;0.890998;0.341492;1.032328;-0.890990;0.133657;0.215440;0.999092;0.890990;
2.147035;0.890874;0.341493;1.032332;-0.890866;0.133638;0.215472;0.999092;0.890866;
2.147163;0.890627;0.341495;1.032342;-0.890618;0.133601;0.215537;0.999091;0.890618;
2.147419;0.890131;0.341500;1.032361;-0.890123;0.133527;0.215666;0.999091;0.890123;
2.147931;0.889140;0.341510;1.032400;-0.889132;0.133378;0.215923;0.999090;0.889132;
2.148955;0.887154;0.341530;1.032477;-0.887146;0.133080;0.216439;0.999089;0.887146;
2.151003;0.883174;0.341568;1.032632;-0.883166;0.132483;0.217467;0.999086;0.883166;
2.155099;0.875180;0.341644;1.032939;-0.875172;0.131284;0.219517;0.999081;0.875172;
2.163291;0.859088;0.341793;1.033549;-0.859081;0.128870;0.223582;0.999074;0.859081;
2.171483;0.842889;0.341939;1.034150;-0.842881;0.126440;0.227593;0.999070;0.842881;
2.179675;0.826615;0.342086;1.034742;-0.826608;0.123999;0.231543;0.999068;0.826608;
2.187867;0.810291;0.342233;1.035325;-0.810284;0.121550;0.235427;0.999067;0.810284;
2.196059;0.793935;0.342383;1.035897;-0.793928;0.119096;0.239241;0.999066;0.793928;
2.204251;0.777557;0.342535;1.036458;-0.777550;0.116640;0.242983;0.999066;0.777550;
2.212443;0.761166;0.342688;1.037008;-0.761160;0.114181;0.246651;0.999067;0.761160;
2.213127;0.759797;0.342701;1.037054;-0.759791;0.113975;0.246954;0.999067;0.759791;
2.213128;0.759795;0.342702;1.037054;-0.759789;0.113975;0.246954;0.999067;0.759789;
2.213129;0.759793;0.342702;1.037054;-0.759787;0.113975;0.246955;0.999067;0.759787;
2.213131;0.759789;0.342702;1.037054;-0.759783;0.113974;0.246956;0.999067;0.759783;
2.213135;0.759781;0.342702;1.037054;-0.759775;0.113973;0.246957;0.999067;0.759775;
2.213143;0.759765;0.342702;1.037055;-0.759759;0.113970;0.246961;0.999067;0.759759;
2.213159;0.759733;0.342702;1.037056;-0.759726;0.113966;0.246968;0.999067;0.759726;
2.213191;0.759669;0.342703;1.037058;-0.759662;0.113956;0.246982;0.999067;0.759662;
2.213255;0.759541;0.342704;1.037062;-0.759534;0.113937;0.247010;0.999067;0.759534;
2.213383;0.759284;0.342707;1.037071;-0.759278;0.113898;0.247067;0.999067;0.759278;
2.213639;0.758772;0.342711;1.037088;-0.758766;0.113822;0.247180;0.999067;0.758766;
2.214151;0.757748;0.342721;1.037121;-0.757742;0.113668;0.247406;0.999067;0.757742;
2.214663;0.756726;0.342731;1.037155;-0.756720;0.113515;0.247631;0.999068;0.756720;
2.215687;0.754698;0.342752;1.037222;-0.754691;0.113210;0.248079;0.999073;0.754691;
2.215861;0.754355;0.342755;1.037234;-0.754349;0.113159;0.248154;0.999075;0.754349;
2.215862;0.754353;0.342755;1.037234;-0.754347;0.113159;0.248155;0.999075;0.754347;
2.215863;0.754351;0.342755;1.037234;-0.754345;0.113158;0.248155;0.999075;0.754345;
2.215865;0.754347;0.342755;1.037234;-0.754341;0.113158;0.248156;0.999075;0.754341;
2.215869;0.754340;0.342755;1.037234;-0.754333;0.113157;0.248158;0.999075;0.754333;
2.215877;0.754324;0.342756;1.037235;-0.754318;0.113154;0.248161;0.999075;0.754318;
2.215893;0.754292;0.342756;1.037236;-0.754286;0.113150;0.248168;0.999075;0.754286;
2.215925;0.754229;0.342757;1.037238;-0.754223;0.113140;0.248182;0.999075;0.754223;
2.215989;0.754104;0.342758;1.037242;-0.754097;0.113121;0.248210;0.999076;0.754097;
2.216117;0.753853;0.342761;1.037250;-0.753846;0.113084;0.248265;0.999077;0.753846;
2.216373;0.753352;0.342766;1.037267;-0.753346;0.113008;0.248375;0.999080;0.753346;
2.216885;0.752359;0.342777;1.037300;-0.752352;0.112859;0.248595;0.999086;0.752352;
2.217909;0.750409;0.342800;1.037364;-0.750403;0.112567;0.249025;0.999104;0.750403;
2.219773;0.747027;0.342844;1.037476;-0.747020;0.112060;0.249773;0.999149;0.747020;
2.219774;0.747025;0.342844;1.037476;-0.747019;0.112059;0.249773;0.999149;0.747019;
2.219775;0.747023;0.342844;1.037476;-0.747017;0.112059;0.249773;0.999149;0.747017;
2.219777;0.747020;0.342844;1.037477;-0.747013;0.112059;0.249774;0.999149;0.747013;
2.219781;0.747013;0.342844;1.037477;-0.747006;0.112057;0.249776;0.999149;0.747006;
2.219789;0.746998;0.342844;1.037477;-0.746992;0.112055;0.249779;0.999150;0.746992;
2.219805;0.746970;0.342845;1.037478;-0.746964;0.112051;0.249785;0.999150;0.746964;
2.219837;0.746914;0.342846;1.037480;-0.746908;0.112043;0.249798;0.999151;0.746908;
2.219901;0.746802;0.342847;1.037484;-0.746796;0.112026;0.249822;0.999153;0.746796;
2.220029;0.746578;0.342850;1.037491;-0.746572;0.111992;0.249872;0.999157;0.746572;
2.220285;0.746134;0.342857;1.037506;-0.746128;0.111926;0.249970;0.999165;0.746128;
2.220797;0.745262;0.342869;1.037535;-0.745256;0.111795;0.250164;0.999182;0.745256;
2.221821;0.743582;0.342895;1.037591;-0.743576;0.111543;0.250536;0.999218;0.743576;
2.223869;0.740501;0.342945;1.037694;-0.740495;0.111081;0.251221;0.999299;0.740495;
2.227965;0.735523;0.343044;1.037861;-0.735517;0.110334;0.252338;0.999477;0.735517;
2.232061;0.732152;0.343139;1.037978;-0.732146;0.109828;0.253115;0.999664;0.732146;
2.236157;0.730355;0.343229;1.038045;-0.730349;0.109559;0.253566;0.999845;0.730349;
2.240253;0.730030;0.343318;1.038068;-0.730024;0.109510;0.253715;1.000012;0.730024;
2.244349;0.731035;0.343408;1.038049;-0.731029;0.109661;0.253593;1.000160;0.731029;
2.248445;0.733211;0.343499;1.037996;-0.733205;0.109987;0.253235;1.000290;0.733205;
2.252541;0.736398;0.343595;1.037911;-0.736392;0.110465;0.252671;1.000400;0.736392;
2.253574;0.737337;0.343620;1.037886;-0.737331;0.110606;0.252501;1.000426;0.737331;
2.253575;0.737338;0.343621;1.037886;-0.737332;0.110606;0.252501;1.000426;0.737332;
2.253576;0.737339;0.343621;1.037886;-0.737333;0.110606;0.252501;1.000426;0.737333;
2.253578;0.737341;0.343621;1.037885;-0.737335;0.110607;0.252500;1.000426;0.737335;
2.253582;0.737345;0.343621;1.037885;-0.737339;0.110607;0.252500;1.000426;0.737339;
2.253590;0.737352;0.343621;1.037885;-0.737346;0.110608;0.252498;1.000426;0.737346;
2.253606;0.737368;0.343621;1.037885;-0.737361;0.110611;0.252496;1.000426;0.737361;
2.253638;0.737398;0.343622;1.037884;-0.737392;0.110615;0.252490;1.000427;0.737392;
2.253702;0.737459;0.343624;1.037882;-0.737453;0.110624;0.252479;1.000429;0.737453;
2.253830;0.737583;0.343627;1.037879;-0.737577;0.110643;0.252456;1.000432;0.737577;
2.254086;0.737831;0.343633;1.037872;-0.737825;0.110680;0.252411;1.000438;0.737825;
2.254598;0.738338;0.343646;1.037858;-0.738332;0.110756;0.252319;1.000449;0.738332;
2.255622;0.739385;0.343671;1.037829;-0.739379;0.110913;0.252126;1.000471;0.739379;
2.256646;0.740473;0.343697;1.037799;-0.740467;0.111077;0.251926;1.000492;0.740467;
2.258694;0.742749;0.343748;1.037736;-0.742743;0.111418;0.251503;1.000525;0.742743;
2.260742;0.745130;0.343801;1.037669;-0.745124;0.111775;0.251057;1.000550;0.745124;
2.264838;0.750024;0.343909;1.037531;-0.750018;0.112509;0.250137;1.000574;0.750018;
2.268934;0.754937;0.344021;1.037392;-0.754930;0.113246;0.249209;1.000570;0.754930;
2.273030;0.759669;0.344138;1.037258;-0.759663;0.113956;0.248318;1.000543;0.759663;
2.277126;0.764059;0.344261;1.037135;-0.764053;0.114615;0.247499;1.000498;0.764053;
2.281222;0.767980;0.344389;1.037028;-0.767974;0.115203;0.246779;1.000440;0.767974;
2.283937;0.770271;0.344477;1.036966;-0.770265;0.115547;0.246368;1.000397;0.770265;
2.283938;0.770272;0.344477;1.036966;-0.770265;0.115547;0.246369;1.000397;0.770265;
2.283939;0.770273;0.344477;1.036966;-0.770266;0.115547;0.246368;1.000397;0.770266;
2.283941;0.770274;0.344477;1.036966;-0.770268;0.115547;0.246368;1.000396;0.770268;
2.283945;0.770278;0.344478;1.036966;-0.770271;0.115547;0.246368;1.000396;0.770271;
2.283953;0.770284;0.344478;1.036966;-0.770278;0.115548;0.246366;1.000396;0.770278;
2.283969;0.770297;0.344478;1.036965;-0.770290;0.115550;0.246364;1.000396;0.770290;
2.284001;0.770323;0.344479;1.036965;-0.770316;0.115554;0.246360;1.000395;0.770316;
2.284065;0.770374;0.344481;1.036963;-0.770367;0.115562;0.246350;1.000394;0.770367;
2.284193;0.770476;0.344486;1.036961;-0.770469;0.115577;0.246332;1.000392;0.770469;
2.284449;0.770678;0.344494;1.036955;-0.770672;0.115608;0.246297;1.000388;0.770672;
2.284961;0.771075;0.344511;1.036945;-0.771069;0.115667;0.246227;1.000379;0.771069;
2.285985;0.771840;0.344544;1.036925;-0.771833;0.115782;0.246093;1.000361;0.771833;
2.288033;0.773247;0.344612;1.036889;-0.773240;0.115993;0.245852;1.000324;0.773240;
2.292129;0.775570;0.344749;1.036832;-0.775563;0.116341;0.245478;1.000249;0.775563;
2.296225;0.777242;0.344888;1.036797;-0.777236;0.116592;0.245244;1.000174;0.777236;
2.304417;0.778785;0.345167;1.036786;-0.778779;0.116824;0.245168;1.000036;0.778779;
2.311790;0.778327;0.345416;1.036836;-0.778320;0.116755;0.245500;0.999930;0.778320;
2.319162;0.776470;0.345660;1.036930;-0.776463;0.116476;0.246131;0.999848;0.776463;
2.326535;0.773606;0.345898;1.037057;-0.773599;0.116047;0.246972;0.999793;0.773599;
2.333908;0.770132;0.346128;1.037201;-0.770125;0.115526;0.247936;0.999763;0.770125;
2.341281;0.766413;0.346351;1.037352;-0.766407;0.114968;0.248941;0.999756;0.766407;
2.348654;0.762759;0.346568;1.037499;-0.762752;0.114420;0.249922;0.999768;0.762752;
2.356026;0.759402;0.346779;1.037635;-0.759396;0.113916;0.250831;0.999793;0.759396;
2.363399;0.756498;0.346986;1.037756;-0.756492;0.113480;0.251638;0.999826;0.756492;
2.370772;0.754124;0.347191;1.037860;-0.754118;0.113124;0.252329;0.999862;0.754118;
2.378145;0.752294;0.347396;1.037946;-0.752287;0.112850;0.252904;0.999897;0.752287;
2.378804;0.752154;0.347414;1.037953;-0.752148;0.112829;0.252950;0.999900;0.752148;
2.378805;0.752154;0.347414;1.037953;-0.752148;0.112829;0.252950;0.999900;0.752148;
2.378806;0.752154;0.347414;1.037953;-0.752148;0.112829;0.252950;0.999900;0.752148;
2.378808;0.752154;0.347415;1.037953;-0.752147;0.112829;0.252950;0.999900;0.752147;
2.378812;0.752153;0.347415;1.037953;-0.752147;0.112829;0.252951;0.999900;0.752147;
2.378820;0.752151;0.347415;1.037953;-0.752145;0.112828;0.252951;0.999900;0.752145;
2.378836;0.752148;0.347415;1.037953;-0.752142;0.112828;0.252952;0.999900;0.752142;
2.378868;0.752141;0.347416;1.037954;-0.752135;0.112827;0.252955;0.999900;0.752135;
2.378932;0.752128;0.347418;1.037954;-0.752122;0.112825;0.252959;0.999901;0.752122;
2.379060;0.752102;0.347422;1.037956;-0.752096;0.112821;0.252968;0.999901;0.752096;
