time;WECCPVVSource_photovoltaics_HvMeasurements_PPu;WECCPVVSource_photovoltaics_HvMeasurements_QPu;WECCPVVSource_photovoltaics_HvMeasurements_UPu;WECCPVVSource_photovoltaics_LvMeasurements_PPu;WECCPVVSource_photovoltaics_LvMeasurements_QPu;WECCPVVSource_photovoltaics_LvMeasurements_UPu;WECCPVVSource_photovoltaics_injector_PInjPu;WECCPVVSource_photovoltaics_injector_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
4.025690;0.482087;0.204722;0.535470;0.482087;0.348230;0.608006;0.482097;0.443912;0.409484;-0.964175;0.530307;-0.164590;1.016082;
4.026063;0.484681;0.207739;0.536318;0.484681;0.352751;0.609680;0.484690;0.449435;0.409496;-0.969361;0.533160;-0.164567;1.017411;
4.026656;0.488844;0.212412;0.537556;0.488844;0.359879;0.612218;0.488853;0.458199;0.409234;-0.977687;0.537739;-0.165044;1.019488;
4.026669;0.488936;0.212513;0.537582;0.488936;0.360034;0.612272;0.488945;0.458392;0.409225;-0.977871;0.537841;-0.165060;1.019533;
4.026682;0.489027;0.212613;0.537608;0.489027;0.360190;0.612326;0.489037;0.458584;0.409215;-0.978055;0.537942;-0.165078;1.019578;
4.026708;0.489211;0.212815;0.537659;0.489211;0.360500;0.612433;0.489221;0.458968;0.409195;-0.978422;0.538144;-0.165114;1.019667;
4.026760;0.489578;0.213216;0.537761;0.489578;0.361121;0.612647;0.489588;0.459734;0.409154;-0.979156;0.538547;-0.165189;1.019843;
4.026863;0.490310;0.214013;0.537961;0.490310;0.362357;0.613072;0.490320;0.461263;0.409067;-0.980621;0.539353;-0.165347;1.020185;
4.027071;0.491769;0.215590;0.538351;0.491769;0.364810;0.613907;0.491779;0.464300;0.408872;-0.983537;0.540957;-0.165702;1.020831;
4.027300;0.493368;0.217301;0.538765;0.493368;0.367489;0.614806;0.493378;0.467624;0.408626;-0.986736;0.542716;-0.166150;1.021485;
4.027415;0.494162;0.218144;0.538965;0.494162;0.368815;0.615246;0.494173;0.469273;0.408490;-0.988325;0.543590;-0.166396;1.021789;
4.027530;0.494954;0.218979;0.539162;0.494954;0.370133;0.615680;0.494964;0.470912;0.408348;-0.989907;0.544460;-0.166656;1.022077;
4.027544;0.495052;0.219083;0.539186;0.495052;0.370297;0.615734;0.495062;0.471116;0.408329;-0.990104;0.544569;-0.166689;1.022113;
4.027573;0.495249;0.219290;0.539234;0.495249;0.370624;0.615841;0.495259;0.471524;0.408292;-0.990498;0.544786;-0.166757;1.022182;
4.027630;0.495642;0.219702;0.539329;0.495642;0.371276;0.616054;0.495652;0.472336;0.408216;-0.991284;0.545218;-0.166895;1.022316;
4.027638;0.495698;0.219760;0.539343;0.495698;0.371369;0.616085;0.495708;0.472452;0.408205;-0.991396;0.545279;-0.166916;1.022334;
4.027639;0.495704;0.219767;0.539344;0.495704;0.371379;0.616088;0.495714;0.472465;0.408204;-0.991408;0.545286;-0.166918;1.022336;
4.027641;0.495716;0.219779;0.539347;0.495716;0.371399;0.616094;0.495726;0.472489;0.408201;-0.991432;0.545299;-0.166922;1.022340;
4.027644;0.495740;0.219804;0.539353;0.495740;0.371439;0.616107;0.495750;0.472539;0.408196;-0.991480;0.545326;-0.166930;1.022348;
4.027651;0.495788;0.219855;0.539365;0.495788;0.371519;0.616133;0.495798;0.472638;0.408187;-0.991576;0.545378;-0.166947;1.022364;
4.027665;0.495884;0.219955;0.539388;0.495884;0.371678;0.616185;0.495894;0.472836;0.408168;-0.991767;0.545484;-0.166981;1.022396;
4.027693;0.496074;0.220155;0.539434;0.496074;0.371994;0.616288;0.496084;0.473231;0.408131;-0.992149;0.545693;-0.167049;1.022456;
4.027749;0.496453;0.220552;0.539526;0.496453;0.372623;0.616494;0.496463;0.474015;0.408058;-0.992905;0.546109;-0.167183;1.022565;
4.027862;0.497197;0.221335;0.539707;0.497197;0.373863;0.616898;0.497207;0.475559;0.407914;-0.994394;0.546928;-0.167444;1.022741;
4.028086;0.498634;0.222858;0.540062;0.498634;0.376269;0.617686;0.498644;0.478554;0.407645;-0.997268;0.548509;-0.167932;1.022933;
4.028310;0.500018;0.224338;0.540412;0.500018;0.378602;0.618454;0.500028;0.481454;0.407401;-1.000036;0.550031;-0.168378;1.022970;
4.028535;0.501346;0.225778;0.540756;0.501346;0.380859;0.619204;0.501357;0.484257;0.407184;-1.002693;0.551493;-0.168771;1.022860;
4.028983;0.503869;0.228564;0.541440;0.503869;0.385200;0.620663;0.503879;0.489633;0.406832;-1.007737;0.554267;-0.169412;1.022316;
4.029432;0.506170;0.231207;0.542121;0.506170;0.389256;0.622065;0.506181;0.494633;0.406629;-1.012340;0.556799;-0.169780;1.021279;
4.029881;0.508235;0.233710;0.542810;0.508235;0.393017;0.623419;0.508245;0.499232;0.406615;-1.016469;0.559070;-0.169806;1.019774;
4.030778;0.511626;0.238365;0.544269;0.511626;0.399683;0.626048;0.511637;0.507239;0.407311;-1.023252;0.562801;-0.168540;1.015607;
4.031675;0.514045;0.242640;0.545892;0.514045;0.405283;0.628639;0.514056;0.513724;0.409096;-1.028090;0.565462;-0.165295;1.010161;
4.032520;0.515458;0.246435;0.547632;0.515458;0.409702;0.631128;0.515469;0.518561;0.411899;-1.030917;0.567016;-0.160199;1.004200;
4.032521;0.515458;0.246439;0.547634;0.515458;0.409707;0.631130;0.515469;0.518562;0.411903;-1.030916;0.567016;-0.160192;1.004193;
4.032523;0.515460;0.246447;0.547638;0.515460;0.409715;0.631135;0.515471;0.518571;0.411910;-1.030921;0.567018;-0.160179;1.004179;
4.032526;0.515464;0.246463;0.547646;0.515464;0.409732;0.631146;0.515475;0.518589;0.411925;-1.030929;0.567023;-0.160153;1.004152;
4.032534;0.515473;0.246494;0.547662;0.515473;0.409766;0.631167;0.515484;0.518625;0.411954;-1.030946;0.567032;-0.160100;1.004097;
4.032546;0.515487;0.246550;0.547690;0.515487;0.409826;0.631205;0.515498;0.518688;0.412005;-1.030975;0.567048;-0.160007;1.004000;
4.032547;0.515488;0.246554;0.547692;0.515488;0.409831;0.631208;0.515499;0.518693;0.412008;-1.030977;0.567049;-0.160001;1.003993;
4.032549;0.515490;0.246562;0.547695;0.515490;0.409839;0.631213;0.515501;0.518702;0.412016;-1.030981;0.567051;-0.159987;1.003980;
4.032553;0.515495;0.246577;0.547703;0.515495;0.409856;0.631224;0.515505;0.518720;0.412030;-1.030989;0.567056;-0.159961;1.003952;
4.032560;0.515503;0.246609;0.547719;0.515503;0.409890;0.631246;0.515514;0.518755;0.412059;-1.031005;0.567065;-0.159908;1.003898;
4.032574;0.515519;0.246671;0.547751;0.515519;0.409958;0.631289;0.515530;0.518826;0.412118;-1.031037;0.567082;-0.159802;1.003788;
4.032603;0.515550;0.246797;0.547815;0.515550;0.410092;0.631375;0.515561;0.518966;0.412236;-1.031099;0.567117;-0.159587;1.003568;
4.032661;0.515608;0.247047;0.547944;0.515608;0.410357;0.631548;0.515619;0.519241;0.412478;-1.031216;0.567181;-0.159146;1.003126;
4.032777;0.515710;0.247546;0.548206;0.515710;0.410875;0.631897;0.515720;0.519772;0.412986;-1.031419;0.567292;-0.158224;1.002234;
4.033008;0.515854;0.248540;0.548753;0.515854;0.411864;0.632606;0.515865;0.520758;0.414091;-1.031708;0.567452;-0.156214;1.000426;
4.033238;0.515942;0.249534;0.549322;0.515942;0.412810;0.633329;0.515953;0.521673;0.415287;-1.031884;0.567548;-0.154040;0.998598;
4.033700;0.515900;0.251529;0.550548;0.515900;0.414552;0.634835;0.515911;0.523245;0.418040;-1.031799;0.567501;-0.149034;0.994904;
4.034116;0.515693;0.253345;0.551727;0.515693;0.416020;0.636245;0.515704;0.524480;0.420805;-1.031386;0.567274;-0.144006;0.991576;
4.034532;0.515325;0.255191;0.552981;0.515325;0.417403;0.637712;0.515336;0.525555;0.423853;-1.030650;0.566869;-0.138465;0.988268;
4.034948;0.514803;0.257075;0.554309;0.514803;0.418719;0.639240;0.514814;0.526492;0.427176;-1.029606;0.566295;-0.132424;0.985006;
4.035779;0.513413;0.260960;0.557138;0.513413;0.421248;0.642444;0.513423;0.528117;0.434432;-1.026825;0.564765;-0.119231;0.978648;
4.036611;0.511496;0.265047;0.560234;0.511496;0.423657;0.645885;0.511506;0.529407;0.442619;-1.022991;0.562657;-0.104346;0.972636;
4.037443;0.509079;0.269372;0.563587;0.509079;0.426027;0.649570;0.509089;0.530474;0.451678;-1.018157;0.559997;-0.087874;0.967105;
4.038274;0.506208;0.273956;0.567172;0.506208;0.428439;0.653486;0.506218;0.531439;0.461499;-1.012416;0.556839;-0.070019;0.962170;
4.039106;0.502940;0.278804;0.570953;0.502940;0.430964;0.657611;0.502950;0.532414;0.471943;-1.005880;0.553244;-0.051030;0.957928;
4.039937;0.499336;0.283904;0.574886;0.499336;0.433652;0.661913;0.499346;0.533494;0.482860;-0.998672;0.549280;-0.031182;0.954449;
4.040769;0.495463;0.289233;0.578926;0.495463;0.436540;0.666350;0.495473;0.534756;0.494089;-0.990927;0.545020;-0.010765;0.951784;
4.041601;0.491393;0.294752;0.583022;0.491393;0.439647;0.670877;0.491402;0.536254;0.505469;-0.982785;0.540542;0.009926;0.949958;
4.042432;0.487199;0.300418;0.587125;0.487199;0.442976;0.675445;0.487209;0.538025;0.516841;-0.974399;0.535929;0.030602;0.948978;
4.043264;0.482963;0.306175;0.591185;0.482963;0.446517;0.680004;0.482972;0.540087;0.528051;-0.965925;0.531268;0.050983;0.948827;
4.044095;0.478763;0.311966;0.595156;0.478763;0.450247;0.684503;0.478773;0.542442;0.538954;-0.957527;0.526649;0.070807;0.949474;
4.044927;0.474706;0.317790;0.599017;0.474706;0.454210;0.688928;0.474715;0.545165;0.549455;-0.949412;0.522185;0.089900;0.950869;
4.044927;0.474704;0.317793;0.599020;0.474704;0.454212;0.688930;0.474713;0.545167;0.549461;-0.949408;0.522183;0.089910;0.950870;
4.044928;0.474699;0.317801;0.599025;0.474699;0.454218;0.688936;0.474708;0.545171;0.549475;-0.949398;0.522177;0.089935;0.950871;
4.044931;0.474688;0.317816;0.599035;0.474688;0.454228;0.688948;0.474697;0.545179;0.549502;-0.949376;0.522166;0.089985;0.950876;
4.044935;0.474667;0.317848;0.599055;0.474667;0.454250;0.688971;0.474676;0.545194;0.549557;-0.949334;0.522142;0.090085;0.950885;
4.044944;0.474625;0.317910;0.599096;0.474625;0.454294;0.689018;0.474634;0.545225;0.549667;-0.949250;0.522096;0.090284;0.950904;
4.044962;0.474540;0.318034;0.599177;0.474540;0.454381;0.689112;0.474549;0.545288;0.549885;-0.949081;0.522003;0.090682;0.950942;
4.044997;0.474372;0.318283;0.599338;0.474372;0.454556;0.689299;0.474381;0.545414;0.550323;-0.948744;0.521818;0.091477;0.951019;
4.045068;0.474038;0.318783;0.599661;0.474038;0.454909;0.689672;0.474047;0.545669;0.551193;-0.948077;0.521451;0.093060;0.951178;
4.045209;0.473381;0.319785;0.600305;0.473381;0.455627;0.690419;0.473390;0.546198;0.552922;-0.946762;0.520727;0.096203;0.951515;
4.045493;0.472108;0.321802;0.601580;0.472108;0.457106;0.691907;0.472117;0.547318;0.556323;-0.944216;0.519327;0.102387;0.952257;
4.045683;0.471278;0.323165;0.602428;0.471278;0.458129;0.692902;0.471287;0.548108;0.558571;-0.942557;0.518415;0.106473;0.952799;
4.045684;0.471275;0.323172;0.602434;0.471275;0.458134;0.692909;0.471284;0.548117;0.558584;-0.942551;0.518411;0.106498;0.952802;
4.045686;0.471265;0.323189;0.602444;0.471265;0.458146;0.692921;0.471274;0.548127;0.558611;-0.942531;0.518400;0.106547;0.952809;
4.045691;0.471245;0.323221;0.602464;0.471245;0.458170;0.692944;0.471254;0.548146;0.558666;-0.942490;0.518378;0.106646;0.952821;
4.045700;0.471205;0.323286;0.602505;0.471205;0.458219;0.692992;0.471214;0.548183;0.558774;-0.942410;0.518334;0.106842;0.952847;
4.045718;0.471124;0.323417;0.602586;0.471124;0.458317;0.693088;0.471133;0.548259;0.558990;-0.942248;0.518245;0.107236;0.952897;
4.045755;0.470963;0.323678;0.602749;0.470963;0.458512;0.693279;0.470972;0.548411;0.559422;-0.941926;0.518068;0.108021;0.952999;
4.045828;0.470643;0.324201;0.603074;0.470643;0.458905;0.693660;0.470652;0.548717;0.560283;-0.941286;0.517715;0.109586;0.953202;
4.045974;0.470009;0.325247;0.603720;0.470009;0.459697;0.694421;0.470018;0.549339;0.561993;-0.940017;0.517018;0.112695;0.953608;
4.046266;0.468766;0.327339;0.605000;0.468766;0.461301;0.695932;0.468774;0.550619;0.565365;-0.937531;0.515650;0.118827;0.954422;
4.046850;0.466375;0.331496;0.607501;0.466375;0.464562;0.698903;0.466384;0.553283;0.571909;-0.932751;0.513021;0.130723;0.956052;
4.047434;0.464061;0.335610;0.609932;0.464061;0.467858;0.701810;0.464070;0.556026;0.578238;-0.928122;0.510475;0.142231;0.957688;
4.048018;0.461824;0.339664;0.612289;0.461824;0.471163;0.704643;0.461833;0.558826;0.584344;-0.923648;0.508014;0.153333;0.959327;
4.049187;0.457506;0.347586;0.616812;0.457506;0.477743;0.710110;0.457514;0.564521;0.596010;-0.915011;0.503264;0.174544;0.962613;
4.050355;0.453483;0.355139;0.621014;0.453483;0.484179;0.715232;0.453492;0.570214;0.606774;-0.906966;0.498838;0.194115;0.965904;
4.051523;0.449802;0.362216;0.624861;0.449802;0.490346;0.719955;0.449811;0.575772;0.616563;-0.899604;0.494789;0.211913;0.969198;
4.053860;0.443576;0.374619;0.631404;0.443576;0.501453;0.728067;0.443585;0.586017;0.633059;-0.887153;0.487940;0.241904;0.975753;
4.056197;0.439051;0.384528;0.636417;0.439051;0.510679;0.734377;0.439059;0.594785;0.645461;-0.878102;0.482962;0.264454;0.982217;
4.058533;0.436392;0.391857;0.639934;0.436392;0.517856;0.738901;0.436401;0.601865;0.653857;-0.872784;0.480037;0.279718;0.988520;
4.060870;0.435680;0.396691;0.642042;0.435680;0.523023;0.741739;0.435688;0.607268;0.658441;-0.871360;0.479254;0.288053;0.994567;
4.063206;0.436882;0.399243;0.642865;0.436882;0.526369;0.743046;0.436891;0.611156;0.659503;-0.873765;0.480577;0.289984;1.000230;
4.064896;0.438856;0.399846;0.642751;0.438856;0.527820;0.743155;0.438865;0.613172;0.658301;-0.877712;0.482748;0.287799;1.004000;
4.064896;0.438844;0.399850;0.642748;0.438844;0.527825;0.743153;0.438852;0.613150;0.658303;-0.877687;0.482734;0.287802;1.004002;
4.064923;0.438882;0.399851;0.642741;0.438882;0.527840;0.743149;0.438890;0.613175;0.658270;-0.877764;0.482776;0.287742;1.004058;
4.064949;0.438920;0.399851;0.642734;0.438920;0.527855;0.743144;0.438929;0.613200;0.658237;-0.877841;0.482818;0.287682;1.004115;
4.064988;0.438979;0.399850;0.642723;0.438979;0.527878;0.743137;0.438988;0.613238;0.658186;-0.877959;0.482883;0.287589;1.004200;
4.065018;0.439023;0.399849;0.642715;0.439023;0.527894;0.743131;0.439032;0.613266;0.658147;-0.878047;0.482932;0.287519;1.004264;
4.065047;0.439068;0.399848;0.642707;0.439068;0.527911;0.743126;0.439076;0.613294;0.658108;-0.878136;0.482981;0.287448;1.004327;
4.065107;0.439157;0.399846;0.642689;0.439157;0.527943;0.743113;0.439166;0.613349;0.658029;-0.878315;0.483079;0.287304;1.004454;
4.065114;0.439169;0.399845;0.642687;0.439169;0.527947;0.743112;0.439177;0.613356;0.658019;-0.878337;0.483091;0.287285;1.004469;
4.065129;0.439191;0.399845;0.642682;0.439191;0.527955;0.743109;0.439200;0.613370;0.657999;-0.878382;0.483116;0.287249;1.004501;
4.065158;0.439237;0.399843;0.642673;0.439237;0.527970;0.743102;0.439245;0.613397;0.657958;-0.878473;0.483166;0.287175;1.004564;
4.065217;0.439328;0.399837;0.642654;0.439328;0.528000;0.743088;0.439337;0.613451;0.657874;-0.878657;0.483267;0.287023;1.004690;
4.065335;0.439516;0.399823;0.642614;0.439516;0.528058;0.743058;0.439525;0.613556;0.657700;-0.879032;0.483474;0.286706;1.004939;
4.065572;0.439908;0.399776;0.642523;0.439908;0.528159;0.742985;0.439916;0.613756;0.657324;-0.879816;0.483905;0.286022;1.005432;
4.066044;0.440753;0.399617;0.642303;0.440753;0.528312;0.742793;0.440762;0.614117;0.656461;-0.881507;0.484835;0.284453;1.006389;
4.066517;0.441658;0.399394;0.642045;0.441658;0.528418;0.742559;0.441667;0.614443;0.655492;-0.883316;0.485830;0.282691;1.007317;
4.066990;0.442619;0.399111;0.641752;0.442619;0.528480;0.742283;0.442628;0.614736;0.654421;-0.885238;0.486887;0.280744;1.008214;
4.067935;0.444662;0.398412;0.641084;0.444662;0.528509;0.741638;0.444671;0.615249;0.652051;-0.889324;0.489134;0.276436;1.009935;
4.068881;0.446888;0.397511;0.640295;0.446888;0.528393;0.740853;0.446897;0.615657;0.649334;-0.893776;0.491583;0.271496;1.011534;
4.070771;0.451800;0.395171;0.638387;0.451800;0.527778;0.738905;0.451809;0.616192;0.642964;-0.903601;0.496987;0.259913;1.014315;
4.072662;0.457177;0.392219;0.636099;0.457177;0.526733;0.736523;0.457185;0.616410;0.635522;-0.914353;0.502901;0.246382;1.016521;
4.074553;0.462819;0.388800;0.633516;0.462819;0.525358;0.733804;0.462828;0.616381;0.627266;-0.925637;0.509107;0.231372;1.018132;
4.076444;0.468534;0.385055;0.630727;0.468534;0.523738;0.730849;0.468543;0.616164;0.618469;-0.937068;0.515395;0.215377;1.019147;
4.078334;0.474144;0.381116;0.627822;0.474144;0.521951;0.727754;0.474154;0.615800;0.609402;-0.948288;0.521566;0.198891;1.019577;
4.080008;0.478894;0.377572;0.625224;0.478894;0.520286;0.724976;0.478903;0.615380;0.601370;-0.957788;0.526791;0.184289;1.019495;
4.080008;0.478928;0.377569;0.625233;0.478928;0.520274;0.724974;0.478920;0.615425;0.601378;-0.957821;0.526810;0.184303;1.019503;
4.080041;0.479002;0.377498;0.625182;0.479002;0.520243;0.724923;0.479011;0.615416;0.601221;-0.958003;0.526910;0.184017;1.019484;
4.080074;0.479092;0.377428;0.625130;0.479092;0.520209;0.724868;0.479102;0.615406;0.601064;-0.958185;0.527009;0.183731;1.019477;
4.080139;0.479274;0.377288;0.625028;0.479274;0.520141;0.724758;0.479282;0.615387;0.600750;-0.958546;0.527208;0.183161;1.019461;
4.080270;0.479628;0.377007;0.624825;0.479628;0.520003;0.724540;0.479637;0.615343;0.600128;-0.959256;0.527599;0.182029;1.019412;
4.080532;0.480317;0.376443;0.624422;0.480317;0.519714;0.724104;0.480326;0.615238;0.598900;-0.960634;0.528356;0.179798;1.019272;
4.081056;0.481601;0.375312;0.623632;0.481601;0.519095;0.723241;0.481611;0.614960;0.596531;-0.963202;0.529769;0.175490;1.018833;
4.081580;0.482784;0.374183;0.622863;0.482784;0.518436;0.722393;0.482793;0.614613;0.594257;-0.965567;0.531070;0.171356;1.018254;
4.082104;0.483861;0.373062;0.622117;0.483861;0.517740;0.721561;0.483871;0.614198;0.592089;-0.967722;0.532255;0.167413;1.017555;
4.083152;0.485763;0.370852;0.620692;0.485763;0.516272;0.719950;0.485773;0.613229;0.588023;-0.971526;0.534348;0.160022;1.015932;
4.084200;0.487264;0.368716;0.619383;0.487264;0.514705;0.718435;0.487274;0.612040;0.584422;-0.974529;0.535999;0.153474;1.014015;
4.085248;0.488365;0.366691;0.618212;0.488365;0.513071;0.717043;0.488375;0.610667;0.581336;-0.976730;0.537210;0.147862;1.011904;
4.086296;0.489088;0.364816;0.617194;0.489088;0.511417;0.715796;0.489098;0.609161;0.578786;-0.978176;0.538005;0.143227;1.009702;
4.087344;0.489470;0.363125;0.616338;0.489470;0.509795;0.714710;0.489479;0.607585;0.576774;-0.978939;0.538425;0.139569;1.007507;
4.088392;0.489556;0.361648;0.615649;0.489556;0.508257;0.713799;0.489566;0.606006;0.575285;-0.979112;0.538520;0.136861;1.005398;
4.089024;0.489490;0.360872;0.615314;0.489490;0.507392;0.713338;0.489499;0.605083;0.574625;-0.978979;0.538447;0.135662;1.004200;
4.089094;0.489475;0.360791;0.615281;0.489475;0.507299;0.713291;0.489485;0.604981;0.574565;-0.978951;0.538431;0.135552;1.004070;
4.089131;0.489467;0.360749;0.615263;0.489467;0.507249;0.713266;0.489477;0.604926;0.574533;-0.978934;0.538422;0.135494;1.004000;
4.089202;0.489451;0.360669;0.615231;0.489451;0.507157;0.713220;0.489461;0.604824;0.574476;-0.978903;0.538405;0.135390;1.003871;
4.089272;0.489435;0.360591;0.615200;0.489435;0.507065;0.713175;0.489445;0.604723;0.574420;-0.978870;0.538387;0.135289;1.003743;
4.089412;0.489399;0.360438;0.615139;0.489399;0.506883;0.713088;0.489409;0.604522;0.574314;-0.978799;0.538348;0.135097;1.003488;
4.089693;0.489319;0.360145;0.615026;0.489319;0.506529;0.712922;0.489328;0.604127;0.574127;-0.978637;0.538259;0.134756;1.002990;
4.090255;0.489121;0.359614;0.614834;0.489121;0.505861;0.712630;0.489131;0.603369;0.573844;-0.978242;0.538042;0.134242;1.002042;
4.091379;0.488610;0.358778;0.614580;0.488610;0.504708;0.712202;0.488620;0.602005;0.573619;-0.977221;0.537480;0.133832;1.000350;
4.092503;0.487984;0.358236;0.614488;0.487984;0.503813;0.711971;0.487994;0.600874;0.573801;-0.975969;0.536791;0.134163;0.998937;
4.094751;0.486621;0.357963;0.614699;0.486621;0.502835;0.712021;0.486631;0.599427;0.575051;-0.973243;0.535292;0.136436;0.996919;
4.096774;0.485400;0.358541;0.615259;0.485400;0.502844;0.712566;0.485410;0.599055;0.576941;-0.970800;0.533949;0.139872;0.995943;
4.098797;0.484334;0.359736;0.616057;0.484334;0.503596;0.713461;0.484344;0.599512;0.579230;-0.968669;0.532776;0.144034;0.995614;
4.100820;0.483504;0.361372;0.616993;0.483504;0.504944;0.714582;0.483514;0.600667;0.581662;-0.967008;0.531863;0.148457;0.995760;
4.102843;0.482937;0.363272;0.617980;0.482937;0.506710;0.715819;0.482947;0.602345;0.584045;-0.965874;0.531239;0.152789;0.996212;
4.104866;0.482621;0.365277;0.618952;0.482621;0.508719;0.717078;0.482631;0.604356;0.586245;-0.965243;0.530892;0.156788;0.996825;
4.106889;0.482522;0.367258;0.619858;0.482522;0.510809;0.718285;0.482531;0.606519;0.588182;-0.965044;0.530782;0.160310;0.997488;
4.108912;0.482589;0.369113;0.620666;0.482589;0.512848;0.719389;0.482599;0.608680;0.589818;-0.965179;0.530856;0.163285;0.998125;
4.110934;0.482783;0.370780;0.621360;0.482783;0.514746;0.720359;0.482793;0.610733;0.591144;-0.965566;0.531069;0.165696;0.998699;
4.112957;0.483064;0.372224;0.621934;0.483064;0.516445;0.721180;0.483073;0.612603;0.592170;-0.966127;0.531378;0.167561;0.999193;
4.117003;0.483758;0.374425;0.622744;0.483758;0.519167;0.722391;0.483768;0.615672;0.593446;-0.967516;0.532142;0.169882;0.999972;
4.121049;0.484578;0.375810;0.623163;0.484578;0.521065;0.723093;0.484588;0.617911;0.593840;-0.969157;0.533044;0.170598;1.000527;
4.125095;0.485472;0.376547;0.623280;0.485472;0.522297;0.723399;0.485482;0.619473;0.593564;-0.970944;0.534027;0.170095;1.000920;
4.129141;0.486410;0.376834;0.623188;0.486410;0.523063;0.723428;0.486420;0.620558;0.592826;-0.972820;0.535059;0.168754;1.001180;
4.133187;0.487363;0.376852;0.622972;0.487363;0.523545;0.723294;0.487373;0.621350;0.591822;-0.974726;0.536107;0.166929;1.001317;
4.137233;0.488297;0.376748;0.622707;0.488297;0.523889;0.723091;0.488306;0.621991;0.590724;-0.976593;0.537134;0.164932;1.001337;
4.141279;0.489178;0.376635;0.622449;0.489178;0.524199;0.722889;0.489187;0.622582;0.589670;-0.978355;0.538103;0.163016;1.001255;
4.145325;0.489982;0.376588;0.622237;0.489982;0.524543;0.722737;0.489992;0.623188;0.588757;-0.979964;0.538988;0.161355;1.001103;
4.149371;0.490701;0.376650;0.622094;0.490701;0.524965;0.722664;0.490711;0.623851;0.588034;-0.981403;0.539780;0.160041;1.000920;
4.157463;0.491944;0.377117;0.622005;0.491944;0.526084;0.722752;0.491954;0.625405;0.587112;-0.983888;0.541146;0.158365;1.000613;
4.164745;0.492914;0.377835;0.622091;0.492914;0.527342;0.723031;0.492924;0.627023;0.586716;-0.985829;0.542214;0.157645;1.000448;
4.172028;0.493833;0.378690;0.622250;0.493833;0.528723;0.723400;0.493843;0.628754;0.586500;-0.987667;0.543225;0.157252;1.000399;
4.179310;0.494750;0.379548;0.622410;0.494750;0.530106;0.723770;0.494760;0.630488;0.586288;-0.989500;0.544233;0.156866;1.000424;
4.186593;0.495677;0.380324;0.622531;0.495677;0.531407;0.724089;0.495687;0.632139;0.585986;-0.991354;0.545253;0.156317;1.000473;
4.193876;0.496604;0.380990;0.622602;0.496604;0.532590;0.724342;0.496614;0.633667;0.585580;-0.993208;0.546273;0.155579;1.000512;
4.201158;0.497513;0.381562;0.622636;0.497513;0.533665;0.724541;0.497523;0.635076;0.585105;-0.995026;0.547273;0.154716;1.000525;
4.215724;0.499227;0.382575;0.622669;0.499227;0.535622;0.724877;0.499238;0.637663;0.584142;-0.998455;0.549159;0.152964;1.000498;
4.230289;0.500777;0.383761;0.622818;0.500777;0.537685;0.725341;0.500787;0.640310;0.583515;-1.001553;0.550863;0.151825;1.000383;
4.244854;0.502112;0.385437;0.623235;0.502112;0.540170;0.726129;0.502123;0.643334;0.583579;-1.004225;0.552332;0.151940;1.000204;
4.255241;0.502937;0.386613;0.623555;0.502937;0.541857;0.726699;0.502948;0.645364;0.583748;-1.005874;0.553239;0.152248;1.000170;
4.265627;0.503759;0.387656;0.623816;0.503759;0.543401;0.727190;0.503769;0.647241;0.583795;-1.007518;0.554143;0.152334;1.000221;
4.276014;0.504595;0.388539;0.624002;0.504595;0.544780;0.727583;0.504606;0.648951;0.583675;-1.009191;0.555064;0.152115;1.000274;
4.286400;0.505414;0.389292;0.624135;0.505414;0.546011;0.727901;0.505424;0.650500;0.583453;-1.010828;0.555964;0.151711;1.000289;
4.296787;0.506185;0.389965;0.624243;0.506185;0.547131;0.728178;0.506196;0.651919;0.583207;-1.012370;0.556812;0.151264;1.000271;
4.307173;0.506905;0.390589;0.624342;0.506905;0.548174;0.728435;0.506915;0.653240;0.582974;-1.013810;0.557604;0.150840;1.000248;
4.327946;0.508235;0.391717;0.624512;0.508235;0.550073;0.728892;0.508246;0.655655;0.582514;-1.016470;0.559067;0.150005;1.000225;
4.348719;0.509443;0.392674;0.624637;0.509443;0.551729;0.729268;0.509453;0.657776;0.582032;-1.018886;0.560396;0.149128;1.000215;
4.369492;0.510541;0.393476;0.624719;0.510541;0.553161;0.729568;0.510551;0.659629;0.581526;-1.021081;0.561603;0.148208;1.000203;
4.390265;0.511534;0.394147;0.624769;0.511534;0.554401;0.729807;0.511544;0.661247;0.581016;-1.023067;0.562696;0.147280;1.000189;
4.411038;0.512430;0.394714;0.624796;0.512430;0.555478;0.729999;0.512441;0.662665;0.580515;-1.024860;0.563682;0.146370;1.000174;
4.431811;0.513240;0.395192;0.624805;0.513240;0.556416;0.730152;0.513251;0.663909;0.580030;-1.026480;0.564573;0.145488;1.000160;
4.473356;0.514640;0.395952;0.624789;0.514640;0.557968;0.730376;0.514651;0.665989;0.579123;-1.029281;0.566113;0.143838;1.000135;
4.514902;0.515783;0.396498;0.624743;0.515783;0.559157;0.730515;0.515794;0.667607;0.578310;-1.031566;0.567370;0.142360;1.000113;
