time;IBG_ibg_injector_PInjPuSn;IBG_ibg_injector_QInjPuSn;IBG_ibg_currentLimitsCalculation1_ipCmdPu;IBG_ibg_currentLimitsCalculation1_ipMaxPu;IBG_ibg_currentLimitsCalculation1_ipMinPu;IBG_ibg_currentLimitsCalculation1_iqCmdPu;IBG_ibg_currentLimitsCalculation1_iqMaxPu;IBG_ibg_currentLimitsCalculation1_iqMinPu;
2.035891;0.397290;0.295627;0.525608;1.067520;0.000000;0.265364;1.100000;-1.100000;
2.036431;0.398105;0.291318;0.524227;1.068779;0.000000;0.260213;1.100000;-1.100000;
2.036972;0.398379;0.287109;0.522869;1.069964;0.000000;0.255299;1.100000;-1.100000;
2.037512;0.398259;0.282999;0.521536;1.071072;0.000000;0.250610;1.100000;-1.100000;
2.038053;0.397891;0.278985;0.520226;1.072109;0.000000;0.246134;1.100000;-1.100000;
2.038594;0.397382;0.275064;0.518941;1.073082;0.000000;0.241860;1.100000;-1.100000;
2.039134;0.396802;0.271234;0.517680;1.073993;0.000000;0.237779;1.100000;-1.100000;
2.039675;0.396191;0.267494;0.516443;1.074849;0.000000;0.233880;1.100000;-1.100000;
2.040756;0.394970;0.260268;0.514042;1.076411;0.000000;0.226583;1.100000;-1.100000;
2.041837;0.393779;0.253373;0.511737;1.077794;0.000000;0.219912;1.100000;-1.100000;
2.042919;0.392644;0.246794;0.509526;1.079021;0.000000;0.213810;1.100000;-1.100000;
2.044000;0.391574;0.240515;0.507410;1.080113;0.000000;0.208224;1.100000;-1.100000;
2.045081;0.390566;0.234522;0.505385;1.081088;0.000000;0.203103;1.100000;-1.100000;
2.046162;0.389618;0.228802;0.503449;1.081960;0.000000;0.198405;1.100000;-1.100000;
2.047244;0.388724;0.223342;0.501600;1.082743;0.000000;0.194090;1.100000;-1.100000;
2.048325;0.387882;0.218131;0.499835;1.083447;0.000000;0.190121;1.100000;-1.100000;
2.049406;0.387087;0.213155;0.498153;1.084081;0.000000;0.186468;1.100000;-1.100000;
2.050487;0.386337;0.208405;0.496549;1.084655;0.000000;0.183100;1.100000;-1.100000;
2.052650;0.384959;0.199526;0.493562;1.085651;0.000000;0.177093;1.100000;-1.100000;
2.054596;0.383847;0.192207;0.491116;1.086401;0.000000;0.172435;1.100000;-1.100000;
2.056542;0.382844;0.185467;0.488881;1.087039;0.000000;0.168369;1.100000;-1.100000;
2.058488;0.381938;0.179264;0.486841;1.087584;0.000000;0.164812;1.100000;-1.100000;
2.060435;0.381120;0.173552;0.484983;1.088053;0.000000;0.161688;1.100000;-1.100000;
2.062381;0.380382;0.168294;0.483290;1.088458;0.000000;0.158935;1.100000;-1.100000;
2.064327;0.379714;0.163451;0.481750;1.088811;0.000000;0.156499;1.100000;-1.100000;
2.066273;0.379111;0.158991;0.480350;1.089120;0.000000;0.154336;1.100000;-1.100000;
2.068220;0.378566;0.154884;0.479078;1.089391;0.000000;0.152410;1.100000;-1.100000;
2.070166;0.378072;0.151100;0.477923;1.089631;0.000000;0.150687;1.100000;-1.100000;
2.072112;0.377626;0.147614;0.476874;1.089843;0.000000;0.149143;1.100000;-1.100000;
2.074058;0.377222;0.144402;0.475921;1.090032;0.000000;0.147755;1.100000;-1.100000;
2.076005;0.376857;0.141443;0.475057;1.090201;0.000000;0.146504;1.100000;-1.100000;
2.077951;0.376526;0.138716;0.474274;1.090352;0.000000;0.145373;1.100000;-1.100000;
2.079897;0.376227;0.136203;0.473563;1.090488;0.000000;0.144349;1.100000;-1.100000;
2.083790;0.375707;0.131735;0.472327;1.090723;0.000000;0.142563;1.100000;-1.100000;
2.087293;0.375320;0.128292;0.471404;1.090897;0.000000;0.141220;1.100000;-1.100000;
2.090796;0.374995;0.125318;0.470630;1.091044;0.000000;0.140081;1.100000;-1.100000;
2.094299;0.374724;0.122750;0.469982;1.091168;0.000000;0.139112;1.100000;-1.100000;
2.097802;0.374497;0.120535;0.469440;1.091273;0.000000;0.138286;1.100000;-1.100000;
2.101306;0.374307;0.118623;0.468986;1.091362;0.000000;0.137580;1.100000;-1.100000;
2.104809;0.374148;0.116973;0.468607;1.091438;0.000000;0.136976;1.100000;-1.100000;
2.108312;0.374015;0.115550;0.468290;1.091503;0.000000;0.136458;1.100000;-1.100000;
2.111815;0.373904;0.114322;0.468025;1.091559;0.000000;0.136014;1.100000;-1.100000;
2.115319;0.373811;0.113263;0.467803;1.091606;0.000000;0.135632;1.100000;-1.100000;
2.118822;0.373733;0.112349;0.467617;1.091647;0.000000;0.135305;1.100000;-1.100000;
2.122325;0.373668;0.111562;0.467462;1.091682;0.000000;0.135023;1.100000;-1.100000;
2.125828;0.373614;0.110882;0.467332;1.091712;0.000000;0.134781;1.100000;-1.100000;
2.132835;0.373529;0.109777;0.467129;1.091760;0.000000;0.134390;1.100000;-1.100000;
2.139841;0.373469;0.108955;0.466986;1.091795;0.000000;0.134102;1.100000;-1.100000;
2.146848;0.373427;0.108347;0.466887;1.091821;0.000000;0.133890;1.100000;-1.100000;
2.153854;0.373398;0.107898;0.466819;1.091840;0.000000;0.133736;1.100000;-1.100000;
2.160860;0.373378;0.107568;0.466771;1.091854;0.000000;0.133623;1.100000;-1.100000;
2.167867;0.373365;0.107325;0.466739;1.091864;0.000000;0.133542;1.100000;-1.100000;
2.174873;0.373355;0.107148;0.466716;1.091871;0.000000;0.133483;1.100000;-1.100000;
2.181880;0.373349;0.107018;0.466701;1.091876;0.000000;0.133441;1.100000;-1.100000;
2.195893;0.373340;0.106843;0.466681;1.091883;0.000000;0.133385;1.100000;-1.100000;
2.209906;0.373337;0.106750;0.466672;1.091886;0.000000;0.133356;1.100000;-1.100000;
2.223918;0.373335;0.106704;0.466668;1.091888;0.000000;0.133343;1.100000;-1.100000;
2.237931;0.373334;0.106682;0.466667;1.091889;0.000000;0.133337;1.100000;-1.100000;
2.251944;0.373334;0.106672;0.466666;1.091889;0.000000;0.133334;1.100000;-1.100000;
2.279970;0.373334;0.106664;0.466666;1.091889;0.000000;0.133332;1.100000;-1.100000;
2.336022;0.373334;0.106666;0.466666;1.091889;0.000000;0.133333;1.100000;-1.100000;
2.448125;0.373334;0.106667;0.466666;1.091889;0.000000;0.133333;1.100000;-1.100000;
2.672331;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
3.120743;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
4.017568;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
5.811218;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
5.999999;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000000;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000001;0.373334;0.106668;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000003;0.373333;0.106670;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000007;0.373332;0.106675;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000015;0.373329;0.106684;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000031;0.373324;0.106703;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000063;0.373314;0.106738;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000127;0.373294;0.106807;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000255;0.373258;0.106933;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000383;0.373226;0.107045;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000511;0.373198;0.107143;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000639;0.373173;0.107231;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000767;0.373150;0.107309;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.000895;0.373130;0.107377;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.001023;0.373113;0.107438;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.001151;0.373097;0.107492;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.001279;0.373084;0.107540;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.001407;0.373072;0.107582;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.001663;0.373051;0.107653;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.001893;0.373037;0.107703;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.002124;0.373025;0.107743;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.002354;0.373016;0.107776;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.002584;0.373008;0.107801;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.002815;0.373002;0.107822;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.003045;0.372998;0.107838;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.003276;0.372994;0.107851;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.003736;0.372989;0.107869;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.004197;0.372985;0.107880;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.004658;0.372983;0.107887;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.005119;0.372983;0.107890;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.005580;0.372982;0.107891;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.006501;0.372982;0.107891;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.007423;0.372983;0.107889;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.009266;0.372985;0.107882;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.012952;0.372989;0.107867;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.016639;0.372993;0.107853;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.024012;0.373002;0.107824;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.030647;0.373010;0.107799;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.037283;0.373017;0.107775;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.043918;0.373024;0.107751;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.057189;0.373037;0.107703;0.466666;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.070460;0.373048;0.107658;0.466666;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.083731;0.373060;0.107615;0.466665;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.110273;0.373084;0.107534;0.466665;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.136815;0.373099;0.107460;0.466659;1.091889;0.000000;0.133332;1.100000;-1.100000;
6.163358;0.373105;0.107392;0.466646;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.189900;0.373105;0.107327;0.466626;1.091890;0.000000;0.133326;1.100000;-1.100000;
6.216442;0.373104;0.107263;0.466603;1.091891;0.000000;0.133320;1.100000;-1.100000;
6.242984;0.373102;0.107202;0.466581;1.091892;0.000000;0.133314;1.100000;-1.100000;
6.269526;0.373100;0.107143;0.466558;1.091892;0.000000;0.133307;1.100000;-1.100000;
6.296068;0.373097;0.107087;0.466537;1.091893;0.000000;0.133301;1.100000;-1.100000;
6.322610;0.373095;0.107034;0.466516;1.091894;0.000000;0.133295;1.100000;-1.100000;
6.349152;0.373093;0.106983;0.466496;1.091895;0.000000;0.133289;1.100000;-1.100000;
6.402236;0.373184;0.106962;0.466572;1.091894;0.000000;0.133299;1.100000;-1.100000;
6.450012;0.373244;0.106928;0.466640;1.091891;0.000000;0.133317;1.100000;-1.100000;
6.497788;0.373269;0.106898;0.466667;1.091890;0.000000;0.133329;1.100000;-1.100000;
6.499999;0.373269;0.106896;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.499999;0.373270;0.106896;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500000;0.373269;0.106896;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500001;0.373270;0.106895;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500003;0.373270;0.106892;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500007;0.373272;0.106888;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500015;0.373274;0.106879;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500031;0.373280;0.106860;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500063;0.373290;0.106824;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500127;0.373309;0.106755;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500255;0.373345;0.106629;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.500511;0.373406;0.106417;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.501023;0.373493;0.106110;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.501535;0.373547;0.105921;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.502559;0.373605;0.105716;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.503583;0.373623;0.105652;0.466668;1.091890;0.000000;0.133330;1.100000;-1.100000;
6.504607;0.373626;0.105643;0.466668;1.091890;0.000000;0.133331;1.100000;-1.100000;
6.505631;0.373624;0.105650;0.466668;1.091890;0.000000;0.133331;1.100000;-1.100000;
6.507679;0.373619;0.105665;0.466668;1.091890;0.000000;0.133331;1.100000;-1.100000;
6.511775;0.373614;0.105682;0.466668;1.091890;0.000000;0.133331;1.100000;-1.100000;
6.515871;0.373610;0.105697;0.466668;1.091889;0.000000;0.133332;1.100000;-1.100000;
6.524063;0.373603;0.105723;0.466668;1.091889;0.000000;0.133332;1.100000;-1.100000;
6.532255;0.373595;0.105749;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.540447;0.373588;0.105774;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.556831;0.373575;0.105822;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.573215;0.373562;0.105867;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.589599;0.373550;0.105910;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.605983;0.373538;0.105951;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.638751;0.373517;0.106025;0.466666;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.671519;0.373498;0.106092;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.704287;0.373481;0.106152;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.737055;0.373466;0.106206;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.769823;0.373452;0.106254;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.802591;0.373440;0.106297;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.835359;0.373429;0.106335;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.868127;0.373419;0.106370;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.900895;0.373410;0.106401;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.933663;0.373402;0.106429;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.966431;0.373395;0.106454;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
6.999199;0.373389;0.106476;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.031967;0.373383;0.106496;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.064735;0.373378;0.106514;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.097503;0.373373;0.106530;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.163039;0.373366;0.106557;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.222021;0.373360;0.106577;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.281004;0.373355;0.106593;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.339986;0.373351;0.106607;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.398968;0.373348;0.106618;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.457951;0.373346;0.106627;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.516933;0.373344;0.106634;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.575916;0.373342;0.106640;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.634898;0.373340;0.106645;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.693880;0.373339;0.106649;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.811845;0.373338;0.106655;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
7.929810;0.373336;0.106659;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.047775;0.373336;0.106662;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.165740;0.373335;0.106664;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.283704;0.373335;0.106665;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.401669;0.373335;0.106665;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.519634;0.373334;0.106666;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.755564;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
8.991493;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
9.227423;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
9.699282;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
10.643000;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
12.530437;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
16.305311;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
20.000000;0.373334;0.106667;0.466667;1.091889;0.000000;0.133333;1.100000;-1.100000;
