time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
12.153882;0.783244;0.579233;1.203647;1.195564;0.139263;-0.702034;0.402710;
12.153882;0.783244;0.579233;1.203647;1.195564;0.139263;-0.702034;0.402710;
12.153882;0.783244;0.579233;1.203647;1.195564;0.139263;-0.702034;0.402710;
12.154044;0.780264;0.568561;1.201477;1.193433;0.138795;-0.699739;0.395029;
12.154368;0.774154;0.547124;1.197098;1.189138;0.137822;-0.695011;0.379549;
12.154956;0.762685;0.508190;1.189075;1.181276;0.135965;-0.686073;0.351237;
12.154956;0.762682;0.508191;1.189075;1.181276;0.135964;-0.686069;0.351239;
12.154956;0.762681;0.508190;1.189075;1.181276;0.135964;-0.686069;0.351238;
12.154956;0.762681;0.508190;1.189075;1.181276;0.135964;-0.686069;0.351238;
12.155128;0.759307;0.496816;1.186713;1.178961;0.135416;-0.683434;0.342902;
12.155474;0.752481;0.474149;1.181980;1.174326;0.134300;-0.678084;0.326215;
12.156033;0.741312;0.437944;1.174352;1.166859;0.132451;-0.669285;0.299348;
12.156033;0.730183;0.368271;1.159222;1.151734;0.131548;-0.661873;0.244156;
12.156211;0.728487;0.368295;1.159257;1.151819;0.131115;-0.660309;0.244586;
12.156367;0.726975;0.368312;1.159288;1.151893;0.130729;-0.658914;0.244964;
12.156367;0.726975;0.368313;1.159288;1.151894;0.130729;-0.658914;0.244965;
12.156548;0.725221;0.368334;1.159324;1.151980;0.130281;-0.657296;0.245404;
12.156901;0.721751;0.368371;1.159393;1.152150;0.129395;-0.654096;0.246265;
12.156901;0.721751;0.368371;1.159393;1.152150;0.129395;-0.654096;0.246265;
12.157087;0.719917;0.368390;1.159429;1.152238;0.128927;-0.652405;0.246717;
12.157136;0.719425;0.368394;1.159439;1.152262;0.128802;-0.651951;0.246838;
12.157136;0.719425;0.368395;1.159439;1.152262;0.128802;-0.651951;0.246838;
12.157314;0.715907;0.357412;1.157051;1.149926;0.128211;-0.649153;0.238436;
12.157314;0.715907;0.357412;1.157051;1.149926;0.128211;-0.649152;0.238436;
12.157314;0.715907;0.357411;1.157051;1.149926;0.128211;-0.649152;0.238435;
12.157314;0.715907;0.357411;1.157051;1.149926;0.128211;-0.649152;0.238435;
12.157314;0.715907;0.357410;1.157051;1.149926;0.128211;-0.649152;0.238435;
12.157314;0.715907;0.357410;1.157051;1.149926;0.128211;-0.649152;0.238435;
12.157502;0.712215;0.345942;1.154548;1.147477;0.127590;-0.646212;0.229627;
12.157877;0.704883;0.323359;1.149591;1.142626;0.126352;-0.640361;0.212184;
12.158628;0.690530;0.279798;1.139915;1.133160;0.123916;-0.628866;0.178150;
12.160129;0.663646;0.200025;1.121783;1.115419;0.119320;-0.607210;0.114372;
12.161631;0.639066;0.128500;1.105032;1.099021;0.115098;-0.587291;0.055417;
12.163132;0.616982;0.065070;1.089750;1.084050;0.111299;-0.569307;0.001574;
12.164633;0.597256;0.009347;1.075963;1.070540;0.107893;-0.553163;-0.047019;
12.166135;0.579952;-0.039208;1.063653;1.058467;0.104909;-0.538951;-0.090460;
12.167636;0.564898;-0.081198;1.052767;1.047784;0.102315;-0.526548;-0.128911;
12.169137;0.551929;-0.117254;1.043230;1.038419;0.100085;-0.515834;-0.162633;
12.170639;0.540863;-0.148003;1.034950;1.030282;0.098187;-0.506673;-0.191940;
12.172140;0.531509;-0.174047;1.027825;1.023277;0.096590;-0.498918;-0.217182;
12.173641;0.523681;-0.195948;1.021750;1.017300;0.095259;-0.492421;-0.238726;
12.175143;0.517198;-0.214229;1.016619;1.012249;0.094164;-0.487037;-0.256943;
12.176644;0.511889;-0.229363;1.012327;1.008022;0.093274;-0.482629;-0.272196;
12.178145;0.507597;-0.241778;1.008776;1.004521;0.092561;-0.479067;-0.284833;
12.181148;0.502025;-0.258519;1.003941;0.999748;0.091656;-0.474457;-0.302082;
12.183850;0.498847;-0.268626;1.000993;0.996834;0.091158;-0.471842;-0.312628;
12.186553;0.496997;-0.275084;0.999097;0.994954;0.090887;-0.470337;-0.319443;
12.189255;0.496082;-0.278916;0.997965;0.993828;0.090772;-0.469612;-0.323541;
12.191958;0.495799;-0.280909;0.997371;0.993233;0.090762;-0.469413;-0.325718;
12.194660;0.495922;-0.281657;0.997145;0.993000;0.090816;-0.469550;-0.326585;
12.197362;0.496287;-0.281601;0.997155;0.993003;0.090907;-0.469884;-0.326602;
12.202767;0.497282;-0.280237;0.997547;0.993377;0.091119;-0.470760;-0.325287;
12.208172;0.498212;-0.278615;0.998018;0.993833;0.091305;-0.471568;-0.323667;
12.213577;0.498955;-0.277173;0.998437;0.994241;0.091450;-0.472208;-0.322212;
12.224386;0.499754;-0.275462;0.998936;0.994727;0.091600;-0.472892;-0.320469;
12.235196;0.500126;-0.274590;0.999190;0.994977;0.091668;-0.473208;-0.319574;
12.256815;0.500345;-0.274067;0.999343;0.995126;0.091708;-0.473394;-0.319035;
12.300053;0.500598;-0.273811;0.999415;0.995193;0.091764;-0.473619;-0.318805;
12.386530;0.500986;-0.273532;0.999492;0.995262;0.091855;-0.473969;-0.318578;
12.559484;0.501140;-0.273122;0.999612;0.995380;0.091881;-0.474098;-0.318153;
12.905390;0.501093;-0.272622;0.999762;0.995533;0.091854;-0.474039;-0.317583;
13.597204;0.501049;-0.272180;0.999895;0.995669;0.091829;-0.473984;-0.317078;
14.980832;0.500990;-0.271930;0.999970;0.995747;0.091806;-0.473922;-0.316787;
16.364459;0.500936;-0.271862;0.999992;0.995770;0.091790;-0.473870;-0.316698;
19.131715;0.500839;-0.271844;0.999999;0.995779;0.091765;-0.473780;-0.316657;
19.999996;0.500814;-0.271845;0.999999;0.995780;0.091759;-0.473758;-0.316652;
19.999996;0.500814;-0.271845;0.999999;0.995780;0.091759;-0.473758;-0.316652;
20.003168;0.498526;-0.274854;0.999136;0.995787;0.081363;-0.474912;-0.314821;
20.003168;0.498544;-0.274863;0.999136;0.995818;0.081367;-0.474914;-0.314822;
20.003764;0.498160;-0.275354;0.998995;0.995825;0.079422;-0.475174;-0.314406;
20.003764;0.498165;-0.275357;0.998995;0.995833;0.079422;-0.475174;-0.314407;
20.004037;0.497994;-0.275574;0.998932;0.995837;0.078534;-0.475297;-0.314210;
20.004037;0.497997;-0.275576;0.998932;0.995841;0.078534;-0.475297;-0.314210;
20.004127;0.497941;-0.275646;0.998912;0.995842;0.078241;-0.475339;-0.314143;
20.004127;0.497942;-0.275647;0.998912;0.995843;0.078241;-0.475339;-0.314144;
20.004186;0.497905;-0.275693;0.998899;0.995844;0.078048;-0.475366;-0.314099;
20.004186;0.497906;-0.275693;0.998899;0.995845;0.078047;-0.475366;-0.314099;
20.004303;0.497834;-0.275784;0.998873;0.995847;0.077666;-0.475421;-0.314012;
20.004303;0.497835;-0.275785;0.998873;0.995849;0.077666;-0.475421;-0.314012;
20.006965;0.496239;-0.277838;0.998285;0.995898;0.069005;-0.476664;-0.312010;
20.012289;0.494362;-0.280047;0.997655;0.996301;0.051954;-0.480234;-0.306129;
20.017612;0.493308;-0.281103;0.997356;0.996739;0.035066;-0.484401;-0.299064;
20.028259;0.492571;-0.281468;0.997259;0.997258;0.001545;-0.493487;-0.283006;
20.038906;0.492367;-0.281307;0.997314;0.996801;-0.031870;-0.502456;-0.266145;
20.060200;0.492316;-0.280781;0.997469;0.992595;-0.098490;-0.518948;-0.231383;
20.081493;0.492263;-0.280445;0.997561;0.983886;-0.164671;-0.533098;-0.195815;
20.124081;0.492364;-0.279764;0.997774;0.953317;-0.294516;-0.554239;-0.122238;
20.209256;0.492407;-0.278754;0.998076;0.841748;-0.536298;-0.566155;0.029549;
20.379606;0.492478;-0.277229;0.998532;0.450695;-0.891033;-0.470358;0.314792;
20.379689;0.492478;-0.277228;0.998532;0.450462;-0.891151;-0.470274;0.314915;
20.379855;0.492478;-0.277227;0.998533;0.449996;-0.891387;-0.470108;0.315162;
20.380188;0.492478;-0.277224;0.998533;0.449065;-0.891858;-0.469776;0.315654;
20.380853;0.492478;-0.277218;0.998535;0.447200;-0.892796;-0.469109;0.316638;
20.382184;0.492479;-0.277206;0.998539;0.443464;-0.894662;-0.467768;0.318602;
20.382850;0.492479;-0.277200;0.998541;0.441593;-0.895588;-0.467095;0.319581;
20.384180;0.492480;-0.277188;0.998544;0.437846;-0.897430;-0.465743;0.321536;
20.384846;0.492480;-0.277182;0.998546;0.435970;-0.898345;-0.465063;0.322511;
20.385179;0.492480;-0.277179;0.998547;0.435031;-0.898801;-0.464723;0.322999;
20.385844;0.492481;-0.277173;0.998548;0.433151;-0.899711;-0.464041;0.323972;
20.386177;0.492481;-0.277171;0.998549;0.432211;-0.900164;-0.463699;0.324458;
20.386842;0.492481;-0.277165;0.998551;0.430329;-0.901067;-0.463013;0.325429;
20.387175;0.492481;-0.277162;0.998552;0.429387;-0.901517;-0.462670;0.325914;
20.387840;0.492481;-0.277156;0.998554;0.427502;-0.902414;-0.461981;0.326882;
20.388173;0.492481;-0.277153;0.998555;0.426559;-0.902862;-0.461636;0.327366;
20.388838;0.492482;-0.277147;0.998556;0.424671;-0.903753;-0.460945;0.328333;
20.389171;0.492482;-0.277144;0.998557;0.423726;-0.904197;-0.460598;0.328816;
20.389837;0.492482;-0.277138;0.998559;0.421835;-0.905083;-0.459904;0.329780;
20.390169;0.492482;-0.277135;0.998560;0.420889;-0.905524;-0.459556;0.330262;
20.390835;0.492483;-0.277130;0.998562;0.418996;-0.906404;-0.458858;0.331224;
20.391167;0.492483;-0.277127;0.998562;0.418049;-0.906842;-0.458509;0.331705;
20.391833;0.492483;-0.277121;0.998564;0.416152;-0.907716;-0.457808;0.332665;
20.392166;0.492483;-0.277118;0.998565;0.415204;-0.908151;-0.457457;0.333144;
20.392831;0.492483;-0.277112;0.998567;0.413305;-0.909019;-0.456754;0.334102;
20.393164;0.492484;-0.277109;0.998568;0.412354;-0.909451;-0.456401;0.334580;
20.393829;0.492484;-0.277103;0.998569;0.410453;-0.910313;-0.455695;0.335536;
20.394162;0.492484;-0.277100;0.998570;0.409501;-0.910742;-0.455341;0.336013;
20.394827;0.492484;-0.277095;0.998572;0.407597;-0.911598;-0.454631;0.336966;
20.395160;0.492484;-0.277092;0.998573;0.406644;-0.912024;-0.454276;0.337442;
20.395825;0.492485;-0.277086;0.998575;0.404737;-0.912874;-0.453563;0.338394;
20.396158;0.492485;-0.277083;0.998575;0.403783;-0.913298;-0.453206;0.338869;
20.396824;0.492485;-0.277077;0.998577;0.401873;-0.914141;-0.452491;0.339817;
20.397156;0.492485;-0.277074;0.998578;0.400918;-0.914562;-0.452133;0.340291;
20.397822;0.492486;-0.277069;0.998580;0.399005;-0.915400;-0.451414;0.341238;
20.398154;0.492486;-0.277066;0.998581;0.398049;-0.915817;-0.451054;0.341710;
20.398820;0.492486;-0.277060;0.998582;0.396134;-0.916649;-0.450333;0.342655;
20.399153;0.492486;-0.277057;0.998583;0.395176;-0.917063;-0.449971;0.343126;
20.399818;0.492486;-0.277051;0.998585;0.393258;-0.917889;-0.449247;0.344068;
20.400151;0.492486;-0.277048;0.998586;0.392299;-0.918300;-0.448884;0.344539;
20.400816;0.492487;-0.277043;0.998588;0.390378;-0.919120;-0.448157;0.345478;
20.401149;0.492487;-0.277040;0.998588;0.389418;-0.919528;-0.447792;0.345948;
20.401814;0.492487;-0.277034;0.998590;0.387495;-0.920342;-0.447062;0.346885;
20.402147;0.492487;-0.277031;0.998591;0.386533;-0.920748;-0.446696;0.347353;
20.402812;0.492488;-0.277026;0.998593;0.384608;-0.921555;-0.445963;0.348288;
20.403145;0.492488;-0.277023;0.998594;0.383644;-0.921958;-0.445596;0.348755;
20.403811;0.492488;-0.277017;0.998595;0.381717;-0.922759;-0.444860;0.349688;
20.404143;0.492488;-0.277014;0.998596;0.380752;-0.923159;-0.444491;0.350153;
20.404809;0.492488;-0.277008;0.998598;0.378822;-0.923954;-0.443752;0.351084;
20.405141;0.492489;-0.277006;0.998599;0.377856;-0.924351;-0.443382;0.351548;
20.405807;0.492489;-0.277000;0.998600;0.375923;-0.925140;-0.442640;0.352476;
20.406140;0.492489;-0.276997;0.998601;0.374956;-0.925533;-0.442268;0.352940;
20.406805;0.492489;-0.276991;0.998603;0.373021;-0.926317;-0.441524;0.353866;
20.407138;0.492489;-0.276989;0.998604;0.372053;-0.926707;-0.441150;0.354328;
20.407803;0.492490;-0.276983;0.998605;0.370115;-0.927485;-0.440403;0.355251;
20.408136;0.492490;-0.276980;0.998606;0.369146;-0.927872;-0.440028;0.355712;
20.408801;0.492490;-0.276974;0.998608;0.367205;-0.928643;-0.439278;0.356633;
20.409134;0.492490;-0.276972;0.998609;0.366235;-0.929027;-0.438902;0.357093;
20.409799;0.492491;-0.276966;0.998610;0.364292;-0.929792;-0.438148;0.358012;
20.410132;0.492491;-0.276963;0.998611;0.363320;-0.930174;-0.437771;0.358470;
20.410798;0.492491;-0.276958;0.998613;0.361375;-0.930933;-0.437014;0.359387;
20.411130;0.492491;-0.276955;0.998614;0.360402;-0.931311;-0.436636;0.359844;
20.411796;0.492491;-0.276949;0.998615;0.358455;-0.932064;-0.435876;0.360758;
20.412128;0.492492;-0.276946;0.998616;0.357481;-0.932439;-0.435496;0.361214;
20.412794;0.492492;-0.276941;0.998618;0.355531;-0.933186;-0.434734;0.362126;
20.413127;0.492492;-0.276938;0.998619;0.354556;-0.933558;-0.434352;0.362581;
20.413792;0.492492;-0.276932;0.998621;0.352604;-0.934298;-0.433587;0.363490;
20.414125;0.492492;-0.276929;0.998621;0.351627;-0.934667;-0.433204;0.363943;
20.414790;0.492493;-0.276924;0.998623;0.349673;-0.935402;-0.432436;0.364850;
20.415123;0.492493;-0.276921;0.998624;0.348695;-0.935768;-0.432052;0.365303;
20.415788;0.492493;-0.276915;0.998626;0.346738;-0.936496;-0.431281;0.366207;
20.416121;0.492493;-0.276913;0.998626;0.345759;-0.936859;-0.430895;0.366658;
20.416786;0.492494;-0.276907;0.998628;0.343800;-0.937582;-0.430122;0.367560;
20.417119;0.492494;-0.276904;0.998629;0.342820;-0.937941;-0.429735;0.368010;
20.417785;0.492494;-0.276899;0.998631;0.340859;-0.938657;-0.428958;0.368909;
20.418117;0.492494;-0.276896;0.998631;0.339878;-0.939014;-0.428569;0.369358;
20.418783;0.492494;-0.276890;0.998633;0.337915;-0.939724;-0.427790;0.370255;
20.419115;0.492495;-0.276888;0.998634;0.336932;-0.940078;-0.427400;0.370703;
20.419781;0.492495;-0.276882;0.998635;0.334967;-0.940782;-0.426618;0.371597;
20.420114;0.492495;-0.276879;0.998636;0.333983;-0.941132;-0.426227;0.372044;
20.420779;0.492495;-0.276874;0.998638;0.332015;-0.941830;-0.425442;0.372936;
20.421112;0.492495;-0.276871;0.998639;0.331031;-0.942177;-0.425049;0.373381;
20.421777;0.492496;-0.276866;0.998640;0.329061;-0.942869;-0.424262;0.374270;
20.422110;0.492496;-0.276863;0.998641;0.328075;-0.943213;-0.423867;0.374714;
20.422775;0.492496;-0.276857;0.998643;0.326103;-0.943898;-0.423077;0.375601;
20.423108;0.492496;-0.276855;0.998644;0.325117;-0.944240;-0.422681;0.376044;
20.423773;0.492497;-0.276849;0.998645;0.323142;-0.944919;-0.421888;0.376928;
20.424106;0.492497;-0.276846;0.998646;0.322154;-0.945257;-0.421491;0.377370;
20.424772;0.492497;-0.276841;0.998648;0.320178;-0.945930;-0.420696;0.378252;
20.425104;0.492497;-0.276838;0.998649;0.319189;-0.946265;-0.420297;0.378692;
20.425770;0.492497;-0.276833;0.998650;0.317211;-0.946932;-0.419499;0.379571;
20.426102;0.492498;-0.276830;0.998651;0.316221;-0.947264;-0.419099;0.380010;
20.426768;0.492498;-0.276824;0.998653;0.314240;-0.947924;-0.418297;0.380887;
20.427101;0.492498;-0.276822;0.998654;0.313249;-0.948253;-0.417896;0.381325;
20.427766;0.492498;-0.276816;0.998655;0.311267;-0.948907;-0.417092;0.382199;
20.428099;0.492498;-0.276813;0.998656;0.310275;-0.949233;-0.416690;0.382635;
20.428764;0.492499;-0.276808;0.998658;0.308290;-0.949881;-0.415883;0.383507;
20.429097;0.492499;-0.276805;0.998658;0.307297;-0.950204;-0.415479;0.383942;
20.429762;0.492499;-0.276800;0.998660;0.305310;-0.950846;-0.414669;0.384811;
20.430095;0.492499;-0.276797;0.998661;0.304316;-0.951165;-0.414264;0.385245;
20.430760;0.492500;-0.276792;0.998662;0.302327;-0.951801;-0.413452;0.386112;
20.431093;0.492500;-0.276789;0.998663;0.301333;-0.952117;-0.413045;0.386545;
20.431759;0.492500;-0.276783;0.998665;0.299342;-0.952747;-0.412230;0.387409;
20.432091;0.492500;-0.276781;0.998666;0.298346;-0.953060;-0.411822;0.387840;
20.432757;0.492500;-0.276775;0.998667;0.296353;-0.953683;-0.411005;0.388701;
20.433089;0.492501;-0.276773;0.998668;0.295356;-0.953993;-0.410595;0.389131;
20.433755;0.492501;-0.276767;0.998670;0.293361;-0.954610;-0.409775;0.389990;
20.434088;0.492501;-0.276765;0.998671;0.292364;-0.954917;-0.409364;0.390419;
20.434753;0.492501;-0.276759;0.998672;0.290367;-0.955528;-0.408541;0.391275;
20.435086;0.492501;-0.276756;0.998673;0.289368;-0.955831;-0.408129;0.391703;
20.435751;0.492502;-0.276751;0.998675;0.287370;-0.956436;-0.407304;0.392556;
20.436084;0.492502;-0.276748;0.998675;0.286370;-0.956737;-0.406890;0.392983;
20.436749;0.492502;-0.276743;0.998677;0.284369;-0.957335;-0.406062;0.393834;
20.437082;0.492502;-0.276740;0.998678;0.283369;-0.957632;-0.405647;0.394258;
20.437747;0.492503;-0.276735;0.998679;0.281366;-0.958224;-0.404816;0.395107;
20.438080;0.492503;-0.276732;0.998680;0.280365;-0.958519;-0.404400;0.395530;
20.438746;0.492503;-0.276727;0.998682;0.278361;-0.959104;-0.403567;0.396376;
20.439078;0.492503;-0.276724;0.998683;0.277358;-0.959395;-0.403149;0.396798;
20.439744;0.492504;-0.276719;0.998684;0.275352;-0.959975;-0.402313;0.397642;
20.440076;0.492504;-0.276716;0.998685;0.274349;-0.960263;-0.401894;0.398062;
20.440742;0.492504;-0.276711;0.998687;0.272341;-0.960836;-0.401055;0.398903;
20.441075;0.492504;-0.276708;0.998687;0.271336;-0.961121;-0.400635;0.399323;
20.441740;0.492504;-0.276703;0.998689;0.269327;-0.961687;-0.399794;0.400160;
20.442073;0.492505;-0.276700;0.998690;0.268321;-0.961969;-0.399373;0.400579;
20.442738;0.492505;-0.276695;0.998691;0.266310;-0.962530;-0.398528;0.401414;
20.443071;0.492505;-0.276692;0.998692;0.265304;-0.962808;-0.398106;0.401831;
20.443736;0.492505;-0.276687;0.998694;0.263291;-0.963362;-0.397259;0.402663;
20.444069;0.492505;-0.276684;0.998695;0.262284;-0.963638;-0.396835;0.403079;
20.444734;0.492506;-0.276679;0.998696;0.260269;-0.964186;-0.395986;0.403909;
20.445067;0.492506;-0.276676;0.998697;0.259261;-0.964458;-0.395561;0.404323;
20.445733;0.492506;-0.276671;0.998698;0.257244;-0.964999;-0.394709;0.405150;
20.446065;0.492506;-0.276668;0.998699;0.256236;-0.965269;-0.394282;0.405563;
20.446731;0.492507;-0.276663;0.998701;0.254217;-0.965804;-0.393428;0.406387;
20.447063;0.492507;-0.276661;0.998702;0.253208;-0.966070;-0.393000;0.406799;
20.447729;0.492507;-0.276655;0.998703;0.251188;-0.966599;-0.392143;0.407621;
20.448062;0.492507;-0.276653;0.998704;0.250178;-0.966861;-0.391714;0.408031;
20.448727;0.492508;-0.276647;0.998706;0.248156;-0.967384;-0.390854;0.408850;
20.449060;0.492508;-0.276645;0.998706;0.247145;-0.967643;-0.390424;0.409259;
20.449725;0.492508;-0.276639;0.998708;0.245122;-0.968160;-0.389562;0.410075;
20.450058;0.492508;-0.276637;0.998709;0.244109;-0.968416;-0.389130;0.410483;
20.450723;0.492509;-0.276632;0.998710;0.242085;-0.968926;-0.388265;0.411296;
20.451056;0.492509;-0.276629;0.998711;0.241072;-0.969179;-0.387832;0.411702;
20.451721;0.492509;-0.276624;0.998713;0.239045;-0.969683;-0.386965;0.412513;
20.452054;0.492509;-0.276621;0.998713;0.238032;-0.969933;-0.386531;0.412918;
20.452720;0.492509;-0.276616;0.998715;0.236004;-0.970430;-0.385661;0.413726;
20.453052;0.492510;-0.276613;0.998716;0.234989;-0.970677;-0.385225;0.414129;
20.453718;0.492510;-0.276608;0.998717;0.232960;-0.971167;-0.384353;0.414935;
20.454050;0.492510;-0.276606;0.998718;0.231945;-0.971411;-0.383916;0.415337;
20.454716;0.492510;-0.276600;0.998720;0.229913;-0.971895;-0.383042;0.416139;
20.455049;0.492511;-0.276598;0.998720;0.228898;-0.972136;-0.382604;0.416540;
20.455714;0.492511;-0.276593;0.998722;0.226865;-0.972614;-0.381726;0.417340;
20.456047;0.492511;-0.276590;0.998723;0.225848;-0.972851;-0.381287;0.417739;
20.456712;0.492511;-0.276585;0.998724;0.223814;-0.973323;-0.380407;0.418536;
20.457045;0.492511;-0.276582;0.998725;0.222797;-0.973557;-0.379967;0.418934;
20.457710;0.492512;-0.276577;0.998727;0.220761;-0.974022;-0.379084;0.419728;
20.458043;0.492512;-0.276574;0.998727;0.219743;-0.974253;-0.378643;0.420125;
20.458708;0.492512;-0.276569;0.998729;0.217706;-0.974712;-0.377758;0.420916;
20.459041;0.492512;-0.276567;0.998730;0.216687;-0.974940;-0.377315;0.421311;
20.459707;0.492513;-0.276561;0.998731;0.214649;-0.975392;-0.376428;0.422100;
20.460039;0.492513;-0.276559;0.998732;0.213629;-0.975617;-0.375983;0.422494;
20.460705;0.492513;-0.276554;0.998733;0.211589;-0.976063;-0.375094;0.423280;
20.461037;0.492513;-0.276551;0.998734;0.210569;-0.976284;-0.374648;0.423672;
20.461703;0.492514;-0.276546;0.998736;0.208527;-0.976724;-0.373756;0.424455;
20.462036;0.492514;-0.276543;0.998737;0.207506;-0.976942;-0.373309;0.424846;
20.462701;0.492514;-0.276538;0.998738;0.205464;-0.977375;-0.372415;0.425626;
20.463034;0.492514;-0.276536;0.998739;0.204442;-0.977590;-0.371967;0.426015;
20.463699;0.492515;-0.276531;0.998740;0.202398;-0.978017;-0.371070;0.426793;
20.464032;0.492515;-0.276528;0.998741;0.201376;-0.978229;-0.370621;0.427181;
20.464697;0.492515;-0.276523;0.998743;0.199330;-0.978649;-0.369721;0.427955;
20.465030;0.492515;-0.276520;0.998743;0.198307;-0.978858;-0.369271;0.428342;
20.465695;0.492515;-0.276515;0.998745;0.196261;-0.979272;-0.368369;0.429114;
20.466028;0.492516;-0.276513;0.998746;0.195237;-0.979477;-0.367918;0.429499;
20.466694;0.492516;-0.276508;0.998747;0.193189;-0.979885;-0.367013;0.430268;
20.467026;0.492516;-0.276505;0.998748;0.192165;-0.980087;-0.366561;0.430652;
20.467692;0.492516;-0.276500;0.998749;0.190116;-0.980488;-0.365654;0.431418;
20.468024;0.492517;-0.276498;0.998750;0.189091;-0.980687;-0.365200;0.431800;
20.468690;0.492517;-0.276492;0.998752;0.187040;-0.981082;-0.364291;0.432563;
20.469023;0.492517;-0.276490;0.998753;0.186015;-0.981277;-0.363836;0.432944;
20.469688;0.492517;-0.276485;0.998754;0.183963;-0.981666;-0.362925;0.433704;
20.470021;0.492518;-0.276482;0.998755;0.182937;-0.981858;-0.362468;0.434084;
20.470686;0.492518;-0.276477;0.998756;0.180884;-0.982240;-0.361554;0.434841;
20.471019;0.492518;-0.276475;0.998757;0.179857;-0.982429;-0.361097;0.435219;
20.471684;0.492518;-0.276470;0.998759;0.177803;-0.982804;-0.360181;0.435974;
20.472017;0.492519;-0.276467;0.998759;0.176776;-0.982991;-0.359722;0.436350;
20.472682;0.492519;-0.276462;0.998761;0.174721;-0.983359;-0.358804;0.437102;
20.473015;0.492519;-0.276460;0.998762;0.173693;-0.983542;-0.358344;0.437477;
20.473681;0.492519;-0.276455;0.998763;0.171636;-0.983905;-0.357423;0.438226;
20.474013;0.492519;-0.276452;0.998764;0.170608;-0.984084;-0.356962;0.438600;
20.474679;0.492520;-0.276447;0.998765;0.168550;-0.984440;-0.356039;0.439345;
20.475011;0.492520;-0.276445;0.998766;0.167521;-0.984617;-0.355576;0.439718;
20.475677;0.492520;-0.276440;0.998768;0.165462;-0.984966;-0.354651;0.440461;
20.476010;0.492520;-0.276437;0.998768;0.164433;-0.985140;-0.354188;0.440831;
20.476675;0.492521;-0.276432;0.998770;0.162373;-0.985483;-0.353260;0.441571;
20.477008;0.492521;-0.276430;0.998771;0.161343;-0.985653;-0.352795;0.441941;
20.477673;0.492521;-0.276425;0.998772;0.159282;-0.985989;-0.351865;0.442678;
20.478006;0.492521;-0.276422;0.998773;0.158251;-0.986156;-0.351399;0.443046;
20.478671;0.492522;-0.276417;0.998774;0.156189;-0.986486;-0.350467;0.443780;
20.479004;0.492522;-0.276415;0.998775;0.155158;-0.986650;-0.350000;0.444146;
20.479669;0.492522;-0.276410;0.998776;0.153095;-0.986973;-0.349065;0.444877;
20.480002;0.492522;-0.276407;0.998777;0.152064;-0.987133;-0.348598;0.445242;
20.480668;0.492523;-0.276402;0.998779;0.150000;-0.987451;-0.347661;0.445970;
20.481000;0.492523;-0.276400;0.998779;0.148968;-0.987608;-0.347191;0.446334;
20.481666;0.492523;-0.276395;0.998781;0.146903;-0.987918;-0.346252;0.447059;
20.481998;0.492523;-0.276392;0.998782;0.145870;-0.988072;-0.345782;0.447421;
20.482664;0.492524;-0.276387;0.998783;0.143804;-0.988376;-0.344840;0.448143;
20.482997;0.492524;-0.276385;0.998784;0.142771;-0.988527;-0.344369;0.448504;
20.483662;0.492524;-0.276380;0.998785;0.140704;-0.988825;-0.343425;0.449223;
20.483995;0.492524;-0.276378;0.998786;0.139670;-0.988972;-0.342953;0.449582;
20.484660;0.492525;-0.276373;0.998788;0.137603;-0.989263;-0.342007;0.450298;
20.484993;0.492525;-0.276370;0.998788;0.136569;-0.989407;-0.341533;0.450656;
20.485658;0.492525;-0.276365;0.998790;0.134500;-0.989692;-0.340585;0.451369;
20.485991;0.492525;-0.276363;0.998790;0.133465;-0.989833;-0.340110;0.451725;
20.486656;0.492526;-0.276358;0.998792;0.131396;-0.990111;-0.339160;0.452435;
20.486989;0.492526;-0.276355;0.998793;0.130361;-0.990249;-0.338684;0.452790;
20.487655;0.492526;-0.276350;0.998794;0.128290;-0.990521;-0.337731;0.453497;
20.487987;0.492526;-0.276348;0.998795;0.127255;-0.990655;-0.337254;0.453850;
20.488653;0.492527;-0.276343;0.998796;0.125184;-0.990920;-0.336299;0.454555;
20.488985;0.492527;-0.276341;0.998797;0.124148;-0.991051;-0.335821;0.454906;
20.489651;0.492527;-0.276336;0.998798;0.122076;-0.991310;-0.334864;0.455607;
20.489984;0.492527;-0.276333;0.998799;0.121039;-0.991438;-0.334385;0.455957;
20.490649;0.492528;-0.276329;0.998801;0.118967;-0.991690;-0.333426;0.456656;
20.490982;0.492528;-0.276326;0.998801;0.117930;-0.991815;-0.332946;0.457004;
20.491647;0.492528;-0.276321;0.998803;0.115856;-0.992061;-0.331984;0.457699;
20.491980;0.492528;-0.276319;0.998804;0.114819;-0.992182;-0.331503;0.458046;
20.492645;0.492529;-0.276314;0.998805;0.112745;-0.992421;-0.330539;0.458739;
20.492978;0.492529;-0.276311;0.998806;0.111707;-0.992539;-0.330057;0.459084;
20.493643;0.492529;-0.276307;0.998807;0.109632;-0.992772;-0.329091;0.459773;
20.493976;0.492529;-0.276304;0.998808;0.108594;-0.992887;-0.328608;0.460117;
