time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
0.000000;2.678816;4.309139;1.000000;3.999998;2.000029;0.781862;1.037829;2.678810;0.892857;
0.005194;2.678817;4.309139;1.000000;3.999999;2.000028;0.781862;1.037829;2.678830;0.892857;
0.010389;2.678817;4.309139;1.000000;3.999999;2.000028;0.781862;1.037829;2.678846;0.892857;
0.020777;2.678818;4.309140;1.000000;4.000001;2.000026;0.781862;1.037829;2.678870;0.892857;
0.041555;2.678821;4.309143;1.000000;4.000003;2.000027;0.781862;1.037829;2.678887;0.892857;
0.083109;2.678825;4.309148;1.000000;4.000008;2.000030;0.781862;1.037829;2.678894;0.892857;
0.166219;2.678829;4.309153;1.000000;4.000011;2.000037;0.781861;1.037829;2.678888;0.892857;
0.332438;2.678831;4.309150;1.000000;4.000004;2.000047;0.781859;1.037829;2.678871;0.892857;
0.664875;2.678832;4.309148;1.000000;3.999998;2.000057;0.781857;1.037829;2.678856;0.892857;
1.000000;2.678834;4.309151;1.000000;3.999998;2.000063;0.781856;1.037829;2.678853;0.892857;
1.000000;5.833704;22.210413;1.000000;0.000000;3.329791;0.781856;0.149920;2.460277;0.892857;
1.000000;5.833704;22.210411;1.000000;0.000000;3.329791;0.781856;0.149920;2.460277;0.892857;
1.000000;5.833704;22.210411;1.000000;0.000000;3.329791;0.781856;0.149920;2.460277;0.892857;
1.000000;5.833705;22.210409;1.000000;0.000000;3.329790;0.781856;0.149920;2.460276;0.892857;
1.000000;5.833705;22.210408;1.000000;-0.000000;3.329790;0.781856;0.149920;2.460276;0.892857;
1.000000;5.833706;22.210404;1.000000;-0.000000;3.329789;0.781856;0.149920;2.460276;0.892857;
1.000000;5.833707;22.210397;1.000000;0.000000;3.329787;0.781856;0.149920;2.460275;0.892857;
1.000000;5.833710;22.210383;1.000000;-0.000000;3.329782;0.781856;0.149920;2.460274;0.892857;
1.000000;5.833715;22.210354;1.000000;0.000000;3.329774;0.781856;0.149920;2.460271;0.892857;
1.000000;5.833727;22.210296;1.000000;0.000000;3.329756;0.781856;0.149919;2.460265;0.892857;
1.000001;5.833749;22.210181;1.000000;-0.000000;3.329722;0.781856;0.149919;2.460253;0.892857;
1.000001;5.833757;22.210138;1.000000;-0.000000;3.329709;0.781856;0.149918;2.460249;0.892857;
1.000001;5.833757;22.210138;1.000000;-0.000000;3.329709;0.781856;0.149918;2.460249;0.892857;
1.000001;5.833757;22.210138;1.000000;-0.000000;3.329709;0.781856;0.149918;2.460249;0.892857;
1.000001;5.833757;22.210138;1.000000;-0.000000;3.329709;0.781856;0.149918;2.460249;0.892857;
1.000001;5.833757;22.210136;1.000000;0.000000;3.329709;0.781856;0.149918;2.460248;0.892857;
1.000001;5.833758;22.210134;1.000000;-0.000000;3.329708;0.781856;0.149918;2.460248;0.892857;
1.000001;5.833759;22.210130;1.000000;-0.000000;3.329707;0.781856;0.149918;2.460248;0.892857;
1.000001;5.833760;22.210123;1.000000;0.000000;3.329705;0.781856;0.149918;2.460247;0.892857;
1.000001;5.833763;22.210108;1.000000;0.000000;3.329700;0.781856;0.149918;2.460245;0.892857;
1.000001;5.833763;22.210106;1.000000;0.000000;3.329699;0.781856;0.149918;2.460245;0.892857;
1.000001;5.833763;22.210106;1.000000;0.000000;3.329699;0.781856;0.149918;2.460245;0.892857;
1.000001;5.833764;22.210104;1.000000;0.000000;3.329699;0.781856;0.149918;2.460245;0.892857;
1.000001;5.833764;22.210102;1.000000;0.000000;3.329698;0.781856;0.149918;2.460245;0.892857;
1.000001;5.833765;22.210098;1.000000;-0.000000;3.329697;0.781856;0.149918;2.460245;0.892857;
1.000001;5.833766;22.210090;1.000000;0.000000;3.329695;0.781856;0.149918;2.460244;0.892857;
1.000001;5.833769;22.210075;1.000000;0.000000;3.329690;0.781856;0.149918;2.460243;0.892857;
1.000001;5.833771;22.210066;1.000000;-0.000000;3.329687;0.781856;0.149918;2.460242;0.892857;
1.000001;5.833771;22.210066;1.000000;-0.000000;3.329687;0.781856;0.149918;2.460242;0.892857;
1.000001;5.833771;22.210064;1.000000;0.000000;3.329687;0.781856;0.149918;2.460242;0.892857;
1.000001;5.833772;22.210062;1.000000;0.000000;3.329686;0.781856;0.149918;2.460242;0.892857;
1.000002;5.833773;22.210058;1.000000;-0.000000;3.329685;0.781856;0.149918;2.460242;0.892857;
1.000002;5.833774;22.210050;1.000000;0.000000;3.329683;0.781856;0.149918;2.460241;0.892857;
1.000002;5.833777;22.210035;1.000000;0.000000;3.329678;0.781856;0.149918;2.460240;0.892857;
1.000002;5.833783;22.210004;1.000000;0.000000;3.329669;0.781856;0.149918;2.460238;0.892857;
1.000002;5.833784;22.209999;1.000000;0.000000;3.329668;0.781856;0.149917;2.460238;0.892857;
1.000002;5.833784;22.209999;1.000000;0.000000;3.329668;0.781856;0.149917;2.460238;0.892857;
1.000002;5.833784;22.209997;1.000000;-0.000000;3.329667;0.781856;0.149917;2.460238;0.892857;
1.000002;5.833785;22.209996;1.000000;-0.000000;3.329666;0.781856;0.149917;2.460238;0.892857;
