time;NETWORK__KANA___1_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____1_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____9_SM_generator_UStatorPu;GEN___12_SM_generator_UStatorPu;
1.000064;1.023425;1.002951;0.976605;0.977368;0.998402;0.961757;0.906547;528.376932;31.084530;75.986693;13.617976;475.952863;80.009994;0.000000;181.739642;24.604931;25.107873;7.931322;79.167506;64.526848;0.000000;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;1.034250;1.004440;0.978750;0.978094;1.005721;0.965837;0.000000;
1.000128;1.023420;1.002948;0.976603;0.977367;0.998399;0.961752;0.906542;528.371651;31.085843;75.988605;13.619412;475.955619;80.001228;0.000000;181.733848;24.607998;25.108898;7.933338;79.169311;64.523159;0.000000;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;1.034246;1.004437;0.978747;0.978092;1.005718;0.965832;0.000000;
1.000256;1.023412;1.002942;0.976598;0.977364;0.998394;0.961743;0.906534;528.361116;31.088466;75.992416;13.622285;475.961134;79.983701;0.000000;181.722284;24.614119;25.110944;7.937363;79.172910;64.515801;0.000000;0.999999;0.999999;0.999998;0.999999;0.999998;0.999998;0.999999;1.034236;1.004431;0.978742;0.978090;1.005713;0.965822;0.000000;
1.000512;1.023394;1.002929;0.976588;0.977358;0.998383;0.961724;0.906518;528.340153;31.093702;75.999988;13.628045;475.972179;79.948672;0.000000;181.699256;24.626310;25.115022;7.945381;79.180067;64.501172;0.000000;0.999998;0.999998;0.999998;0.999999;0.999998;0.999997;0.999999;1.034218;1.004419;0.978733;0.978085;1.005702;0.965802;0.000000;
1.001024;1.023359;1.002905;0.976568;0.977346;0.998360;0.961686;0.906485;528.298646;31.104138;76.014933;13.639610;475.994331;79.878705;0.000000;181.653593;24.650488;25.123122;7.961291;79.194218;64.472259;0.000000;0.999997;0.999998;0.999996;0.999998;0.999997;0.999995;0.999999;1.034181;1.004396;0.978714;0.978074;1.005682;0.965763;0.000000;
1.002048;1.023291;1.002857;0.976529;0.977323;0.998316;0.961612;0.906420;528.217296;31.124870;76.044033;13.662927;476.038880;79.739135;0.000000;181.563817;24.698044;25.139100;7.992608;79.221877;64.415793;0.000000;0.999994;0.999996;0.999993;0.999997;0.999995;0.999991;0.999999;1.034108;1.004351;0.978676;0.978054;1.005641;0.965685;0.000000;
1.004096;1.023158;1.002763;0.976453;0.977278;0.998231;0.961468;0.906295;528.061069;31.165822;76.099137;13.710297;476.128958;79.461389;0.000000;181.390307;24.790034;25.170200;8.053275;79.274700;64.308174;0.000000;0.999988;0.999992;0.999988;0.999995;0.999991;0.999982;0.999999;1.033967;1.004263;0.978603;0.978015;1.005560;0.965534;0.000000;
1.008192;1.022908;1.002586;0.976308;0.977194;0.998068;0.961194;0.906057;527.773164;31.246065;76.197409;13.807942;476.313011;78.911028;0.000000;181.066258;24.962152;25.229239;8.167054;79.370922;64.113155;0.000000;0.999976;0.999986;0.999976;0.999990;0.999983;0.999964;0.999999;1.033700;1.004097;0.978463;0.977941;1.005407;0.965250;0.000000;
1.016384;1.022464;1.002271;0.976048;0.977043;0.997774;0.960704;0.905632;527.285725;31.402670;76.349576;14.014598;476.696415;77.827634;0.000000;180.501338;25.263501;25.336510;8.366642;79.529723;63.796562;0.000000;0.999953;0.999972;0.999954;0.999981;0.999966;0.999930;0.999999;1.033228;1.003800;0.978213;0.977808;1.005130;0.964742;0.000000;
1.032768;1.021763;1.001772;0.975627;0.976807;0.997295;0.959917;0.904947;526.598105;31.717981;76.499695;14.472132;477.520437;75.709782;0.000000;179.646520;25.724547;25.519513;8.669318;79.739465;63.407423;0.000000;0.999909;0.999944;0.999909;0.999962;0.999932;0.999863;0.999999;1.032485;1.003331;0.977809;0.977600;1.004676;0.963932;0.000000;
1.065536;1.020908;1.001169;0.975086;0.976536;0.996667;0.958899;0.904064;525.987244;32.446860;76.327980;15.559306;479.350634;71.567828;0.000000;178.710851;26.246632;25.819253;8.980214;79.876931;63.319270;0.000000;0.999821;0.999889;0.999819;0.999922;0.999862;0.999735;0.999999;1.031585;1.002760;0.977294;0.977358;1.004071;0.962912;0.000000;
1.098304;1.020585;1.000960;0.974849;0.976472;0.996372;0.958422;0.903654;526.033529;33.375892;75.676799;16.870475;481.353293;67.474521;0.000000;178.506788;26.386995;26.078954;8.988172;79.774934;63.880746;0.000000;0.999735;0.999832;0.999733;0.999879;0.999788;0.999617;0.999999;1.031254;1.002559;0.977079;0.977295;1.003777;0.962471;0.000000;
1.131072;1.020585;1.001001;0.974809;0.976547;0.996296;0.958276;0.903535;526.365904;34.556604;74.717879;18.394441;483.425200;63.381895;0.000000;178.734078;26.295500;26.337628;8.788655;79.567076;64.817626;0.000000;0.999649;0.999775;0.999649;0.999833;0.999709;0.999507;0.999999;1.031267;1.002595;0.977061;0.977352;1.003691;0.962383;0.000000;
1.134396;1.020595;1.001013;0.974812;0.976559;0.996296;0.958272;0.903532;526.402283;34.690708;74.611079;18.559840;483.633311;62.967322;0.000000;178.770563;26.278505;26.364558;8.760590;79.544622;64.923512;0.000000;0.999641;0.999769;0.999640;0.999828;0.999701;0.999496;0.999999;1.031280;1.002607;0.977066;0.977362;1.003690;0.962386;0.000000;
1.134396;1.020595;1.001013;0.974812;0.976559;0.996296;0.958272;0.903532;526.402283;34.690708;74.611079;18.559840;483.633311;62.967322;0.000000;178.770563;26.278505;26.364558;8.760590;79.544622;64.923512;0.000000;0.999641;0.999769;0.999640;0.999828;0.999701;0.999496;0.999999;1.031280;1.002607;0.977066;0.977362;1.003690;0.962386;0.000000;
1.163840;1.020770;1.001193;0.974891;0.976709;0.996357;0.958322;0.903583;526.745848;35.993487;73.588729;20.111395;485.459573;59.300898;0.000000;179.201642;26.065965;26.608580;8.449142;79.334775;65.948392;0.000000;0.999565;0.999716;0.999569;0.999783;0.999627;0.999406;0.999999;1.031477;1.002773;0.977165;0.977483;1.003739;0.962500;0.000000;
1.229376;1.021333;1.001752;0.975210;0.977146;0.996667;0.958644;0.903871;527.130327;39.423573;71.331753;23.936891;488.941905;51.487953;0.000000;180.394688;25.418957;27.153076;7.551932;78.968190;68.313023;0.000000;0.999398;0.999591;0.999420;0.999671;0.999453;0.999228;0.999999;1.032103;1.003293;0.977528;0.977838;1.004027;0.962968;0.000000;
1.294912;1.022019;1.002423;0.975650;0.977652;0.997128;0.959151;0.904305;526.940627;43.282100;69.414733;28.042250;491.334174;44.511906;0.000000;181.763302;24.611380;27.637613;6.475687;78.770862;70.609485;0.000000;0.999237;0.999457;0.999285;0.999541;0.999269;0.999079;0.999999;1.032859;1.003915;0.978007;0.978247;1.004476;0.963617;0.000000;
1.360448;1.022700;1.003089;0.976127;0.978149;0.997648;0.959736;0.904783;526.213741;47.117743;68.211923;32.061520;492.347734;38.848963;0.000000;183.126352;23.745684;27.983859;5.349929;78.755539;72.627395;0.000000;0.999081;0.999314;0.999161;0.999392;0.999083;0.998957;0.999999;1.033609;1.004527;0.978511;0.978642;1.004993;0.964326;0.000000;
1.425984;1.023329;1.003695;0.976608;0.978591;0.998181;0.960364;0.905274;525.155129;50.512484;67.924558;35.632158;491.925223;34.838497;0.000000;184.386864;22.888470;28.139794;4.268241;78.887220;74.266129;0.000000;0.998933;0.999161;0.999044;0.999228;0.998900;0.998854;0.999999;1.034302;1.005081;0.979004;0.978986;1.005531;0.965054;0.000000;
1.491520;1.023899;1.004222;0.977079;0.978956;0.998705;0.961025;0.905772;524.028250;53.152288;68.578517;38.449672;490.228632;32.619582;0.000000;185.494168;22.086922;28.091721;3.301060;79.110510;75.500534;0.000000;0.998793;0.999003;0.998928;0.999052;0.998727;0.998764;0.999999;1.034926;1.005560;0.979470;0.979263;1.006063;0.965789;0.000000;
1.557056;1.024412;1.004668;0.977532;0.979232;0.999202;0.961710;0.906275;523.081620;54.855193;70.044997;40.300053;487.589440;32.134658;0.000000;186.422134;21.375717;27.860857;2.500526;79.362585;76.354114;0.000000;0.998661;0.998841;0.998811;0.998868;0.998569;0.998681;0.999999;1.035485;1.005963;0.979903;0.979467;1.006569;0.966525;0.000000;
1.622592;1.024877;1.005036;0.977959;0.979418;0.999660;0.962404;0.906779;522.502854;55.580008;72.075987;41.080445;484.444723;33.156810;0.000000;187.163506;20.776925;27.495419;1.900374;79.583013;76.882482;0.000000;0.998535;0.998679;0.998689;0.998682;0.998429;0.998600;0.999999;1.035985;1.006295;0.980299;0.979599;1.007031;0.967248;0.000000;
1.753664;1.025681;1.005582;0.978671;0.979559;1.000394;0.963701;0.907735;522.700707;54.815321;76.181186;39.837263;478.910800;37.765133;0.000000;188.177035;19.919182;26.691141;1.303080;79.709913;77.369611;0.000000;0.998293;0.998370;0.998424;0.998331;0.998201;0.998423;0.999999;1.036839;1.006788;0.980944;0.979684;1.007749;0.968570;0.000000;
1.871629;1.026276;1.005898;0.979126;0.979482;1.000828;0.964695;0.908494;524.115607;52.503925;78.898057;36.367737;475.931501;43.320363;0.000000;188.681444;19.470287;26.087458;1.340399;79.407802;77.447155;0.000000;0.998082;0.998114;0.998170;0.998053;0.998041;0.998241;0.999999;1.037458;1.007076;0.981349;0.979610;1.008145;0.969565;0.000000;
1.989593;1.026764;1.006106;0.979395;0.979309;1.001060;0.965458;0.909119;526.040274;49.889010;79.721135;32.064010;475.748484;48.365424;0.000000;188.993018;19.208774;25.793254;1.693312;78.721936;77.521109;0.000000;0.997871;0.997884;0.997914;0.997823;0.997901;0.998036;0.999999;1.037961;1.007268;0.981593;0.979468;1.008318;0.970329;0.000000;
2.107558;1.027160;1.006256;0.979508;0.979139;1.001139;0.965981;0.909597;527.696314;47.857808;78.574267;28.283454;478.096697;51.828552;0.000000;189.276226;19.016234;25.828536;2.104380;77.782371;77.771628;0.000000;0.997661;0.997677;0.997673;0.997640;0.997757;0.997817;0.999999;1.038371;1.007405;0.981708;0.979335;1.008326;0.970866;0.000000;
2.225523;1.027479;1.006381;0.979526;0.979049;1.001136;0.966304;0.909945;528.479369;46.794159;76.112834;26.029200;481.895346;53.401334;0.000000;189.634671;18.808725;26.075363;2.355120;76.782034;78.235166;0.000000;0.997453;0.997488;0.997458;0.997492;0.997595;0.997593;0.999999;1.038708;1.007518;0.981745;0.979267;1.008253;0.971216;0.000000;
2.343488;1.027734;1.006499;0.979515;0.979077;1.001118;0.966490;0.910192;528.157793;46.598938;73.374569;25.730611;485.760842;53.370441;0.000000;190.097291;18.553981;26.351124;2.319448;75.911700;78.845056;0.000000;0.997256;0.997312;0.997275;0.997361;0.997410;0.997374;0.999999;1.038986;1.007620;0.981756;0.979292;1.008176;0.971440;0.000000;
2.461453;1.027934;1.006610;0.979528;0.979214;1.001127;0.966606;0.910368;526.911496;46.878760;71.350005;27.212237;488.524701;52.330420;0.000000;190.629710;18.266489;26.491722;1.984925;75.303796;79.492528;0.000000;0.997073;0.997144;0.997120;0.997231;0.997206;0.997168;0.999999;1.039212;1.007713;0.981780;0.979398;1.008144;0.971595;0.000000;
2.579417;1.028087;1.006705;0.979588;0.979414;1.001178;0.966697;0.910496;525.223305;47.195116;70.638824;29.833238;489.579027;50.903233;0.000000;191.163082;17.987017;26.412015;1.440479;75.001252;80.083665;0.000000;0.996909;0.996983;0.996982;0.997089;0.996998;0.996979;0.999999;1.039390;1.007792;0.981833;0.979549;1.008173;0.971723;0.000000;
2.697382;1.028197;1.006776;0.979689;0.979614;1.001255;0.966789;0.910589;523.683024;47.266248;71.299287;32.732788;488.967629;49.550224;0.000000;191.627379;17.757036;26.125928;0.836916;74.958204;80.572223;0.000000;0.996763;0.996829;0.996851;0.996929;0.996797;0.996805;0.999999;1.039523;1.007849;0.981909;0.979694;1.008244;0.971845;0.000000;
2.815347;1.028270;1.006820;0.979801;0.979756;1.001329;0.966884;0.910648;522.783118;47.054862;72.911723;35.098108;487.242649;48.504829;0.000000;191.976851;17.598453;25.726950;0.333300;75.068455;80.961834;0.000000;0.996631;0.996682;0.996717;0.996753;0.996616;0.996647;0.999999;1.039613;1.007883;0.981988;0.979792;1.008321;0.971964;0.000000;
2.933312;1.028313;1.006840;0.979889;0.979807;1.001371;0.966972;0.910674;522.774355;46.732111;74.798903;36.378433;485.180494;47.805540;0.000000;192.201281;17.505755;25.343254;0.047058;75.208798;81.286031;0.000000;0.996509;0.996543;0.996575;0.996570;0.996459;0.996502;0.999999;1.039669;1.007897;0.982045;0.979816;1.008367;0.972072;0.000000;
3.051277;1.028339;1.006847;0.979933;0.979764;1.001365;0.967042;0.910672;523.597837;46.564468;76.289792;36.414501;483.490342;47.376261;0.000000;192.325792;17.448698;25.085568;0.022147;75.277475;81.578244;0.000000;0.996390;0.996412;0.996426;0.996391;0.996324;0.996366;0.999999;1.039701;1.007900;0.982064;0.979771;1.008364;0.972161;0.000000;
3.169241;1.028355;1.006850;0.979914;0.979639;1.001315;0.967093;0.910651;524.988338;46.737712;77.004890;35.386268;482.543795;47.133256;0.000000;192.391263;17.396100;25.011135;0.223851;75.234312;81.866375;0.000000;0.996270;0.996287;0.996276;0.996225;0.996206;0.996239;0.999999;1.039722;1.007899;0.982040;0.979667;1.008308;0.972229;0.000000;
3.287206;1.028371;1.006858;0.979848;0.979474;1.001236;0.967127;0.910623;526.558422;47.308503;76.865017;33.710517;482.403456;47.012997;0.000000;192.443288;17.320723;25.108683;0.570928;75.078138;82.146545;0.000000;0.996147;0.996165;0.996131;0.996078;0.996098;0.996119;0.999999;1.039742;1.007901;0.981985;0.979536;1.008215;0.972280;0.000000;
3.405171;1.028393;1.006874;0.979761;0.979314;1.001149;0.967152;0.910602;527.925919;48.171521;76.079199;31.896508;482.864682;46.990332;0.000000;192.517804;17.209932;25.313915;0.958599;74.843127;82.401564;0.000000;0.996021;0.996044;0.995997;0.995954;0.995995;0.996006;0.999999;1.039770;1.007911;0.981917;0.979412;1.008110;0.972320;0.000000;
3.523136;1.028426;1.006898;0.979681;0.979195;1.001074;0.967178;0.910602;528.812717;49.103076;75.023967;30.403915;483.590329;47.064120;0.000000;192.632633;17.067773;25.537311;1.288246;74.578395;82.611636;0.000000;0.995895;0.995924;0.995876;0.995851;0.995891;0.995897;0.999999;1.039812;1.007928;0.981856;0.979322;1.008015;0.972359;0.000000;
3.641101;1.028471;1.006927;0.979631;0.979138;1.001024;0.967211;0.910627;529.098909;49.842653;74.093301;29.538293;484.256983;47.231398;0.000000;192.786129;16.911855;25.694826;1.491565;74.327390;82.762801;0.000000;0.995772;0.995804;0.995769;0.995763;0.995788;0.995793;0.999999;1.039866;1.007948;0.981820;0.979282;1.007946;0.972401;0.000000;
3.759065;1.028524;1.006954;0.979623;0.979148;1.001002;0.967254;0.910677;528.826186;50.181768;73.568013;29.403086;484.662098;47.469654;0.000000;192.962223;16.766628;25.734405;1.542568;74.116314;82.854536;0.000000;0.995654;0.995687;0.995673;0.995683;0.995685;0.995692;0.999999;1.039930;1.007967;0.981814;0.979293;1.007909;0.972449;0.000000;
3.994995;1.028630;1.006984;0.979696;0.979272;1.001005;0.967341;0.910804;527.541883;49.577000;73.759971;30.562182;484.781538;47.932783;0.000000;193.278087;16.590678;25.518820;1.338387;73.809880;82.945467;0.000000;0.995448;0.995472;0.995494;0.995522;0.995491;0.995500;0.999999;1.040051;1.007987;0.981867;0.979398;1.007887;0.972542;0.000000;
4.230925;1.028709;1.006979;0.979795;0.979420;1.001018;0.967404;0.910916;526.228619;48.057839;74.681066;32.342574;484.620594;48.215899;0.000000;193.490463;16.566179;25.156694;0.986878;73.595962;83.009088;0.000000;0.995276;0.995289;0.995323;0.995352;0.995315;0.995321;0.999999;1.040140;1.007982;0.981935;0.979515;1.007882;0.972609;0.000000;
4.466854;1.028751;1.006960;0.979844;0.979496;1.001005;0.967432;0.910976;525.664999;46.746651;75.288022;33.462273;484.697590;48.263493;0.000000;193.584717;16.617157;24.912113;0.762953;73.418154;83.107485;0.000000;0.995132;0.995138;0.995159;0.995176;0.995154;0.995156;0.999999;1.040187;1.007966;0.981964;0.979572;1.007855;0.972643;0.000000;
4.702784;1.028762;1.006958;0.979813;0.979459;1.000966;0.967433;0.910971;526.118117;46.691949;75.069318;33.192985;484.914523;48.138014;0.000000;193.600155;16.628754;24.926570;0.827164;73.305660;83.230758;0.000000;0.995007;0.995014;0.995015;0.995017;0.995011;0.995014;0.999999;1.040197;1.007963;0.981934;0.979539;1.007808;0.972652;0.000000;
4.915120;1.028767;1.006967;0.979778;0.979410;1.000934;0.967434;0.910954;526.631423;47.080757;74.818390;32.695368;484.914047;48.005502;0.000000;193.634955;16.594984;24.983813;0.949360;73.248681;83.332956;0.000000;0.994899;0.994907;0.994900;0.994894;0.994893;0.994897;0.999999;1.040205;1.007970;0.981904;0.979501;1.007772;0.972659;0.000000;
5.127457;1.028774;1.006981;0.979752;0.979369;1.000908;0.967436;0.910936;527.080226;47.567103;74.678212;32.232642;484.758208;47.856103;0.000000;193.689437;16.539834;25.029692;1.072643;73.214978;83.425492;0.000000;0.994794;0.994804;0.994796;0.994787;0.994785;0.994790;0.999999;1.040216;1.007981;0.981882;0.979472;1.007743;0.972667;0.000000;
5.552130;1.028804;1.007002;0.979747;0.979356;1.000876;0.967446;0.910935;527.366202;47.866473;74.750587;32.034898;484.548145;47.640849;0.000000;193.815085;16.461173;25.008099;1.163554;73.124414;83.561061;0.000000;0.994614;0.994621;0.994619;0.994614;0.994611;0.994614;0.999999;1.040253;1.007997;0.981875;0.979467;1.007703;0.972685;0.000000;
5.976804;1.028837;1.007017;0.979755;0.979368;1.000857;0.967461;0.910954;527.397689;47.812825;74.803137;32.088850;484.550090;47.578014;0.000000;193.911510;16.419312;24.962535;1.186137;73.018493;83.648874;0.000000;0.994461;0.994466;0.994467;0.994466;0.994463;0.994464;0.999999;1.040291;1.008009;0.981879;0.979481;1.007675;0.972706;0.000000;
6.401477;1.028865;1.007028;0.979762;0.979382;1.000846;0.967477;0.910975;527.384259;47.689519;74.810047;32.162687;484.613467;47.589745;0.000000;193.979139;16.397639;24.923400;1.192644;72.928965;83.705505;0.000000;0.994333;0.994337;0.994337;0.994338;0.994335;0.994336;0.999999;1.040322;1.008019;0.981883;0.979495;1.007657;0.972725;0.000000;
7.250823;1.028902;1.007046;0.979770;0.979398;1.000837;0.967500;0.911001;527.441082;47.588324;74.808779;32.200501;484.659812;47.584022;0.000000;194.058808;16.374927;24.878112;1.213904;72.828774;83.779512;0.000000;0.994144;0.994146;0.994147;0.994147;0.994145;0.994146;0.999999;1.040363;1.008036;0.981887;0.979514;1.007639;0.972753;0.000000;
8.100170;1.028927;1.007062;0.979777;0.979410;1.000833;0.967517;0.911018;527.515733;47.556462;74.815554;32.204303;484.666865;47.551379;0.000000;194.109582;16.361832;24.849643;1.234691;72.769971;83.833132;0.000000;0.994004;0.994006;0.994006;0.994006;0.994005;0.994005;0.999999;1.040392;1.008051;0.981892;0.979527;1.007631;0.972773;0.000000;
8.949517;1.028946;1.007075;0.979784;0.979421;1.000833;0.967530;0.911030;527.572787;47.537164;74.822454;32.206493;484.670296;47.523537;0.000000;194.142057;16.355510;24.829841;1.249483;72.732157;83.870424;0.000000;0.993901;0.993902;0.993902;0.993902;0.993901;0.993901;0.999999;1.040412;1.008063;0.981897;0.979539;1.007628;0.972788;0.000000;
10.648210;1.028968;1.007091;0.979793;0.979435;1.000837;0.967546;0.911046;527.635470;47.510248;74.830167;32.212576;484.677983;47.495116;0.000000;194.170646;16.354806;24.808043;1.264201;72.694796;83.909399;0.000000;0.993779;0.993779;0.993780;0.993779;0.993779;0.993779;0.999999;1.040436;1.008079;0.981904;0.979555;1.007629;0.972807;0.000000;
12.346903;1.028980;1.007102;0.979799;0.979444;1.000841;0.967557;0.911056;527.671738;47.494025;74.834692;32.216758;484.683027;47.479390;0.000000;194.182288;16.357934;24.796258;1.271831;72.676240;83.930424;0.000000;0.993708;0.993708;0.993708;0.993708;0.993708;0.993708;0.999999;1.040449;1.008090;0.981910;0.979565;1.007631;0.972819;0.000000;
15.744289;1.028990;1.007111;0.979806;0.979453;1.000846;0.967566;0.911064;527.701966;47.480895;74.838596;32.220373;484.687226;47.466523;0.000000;194.186931;16.363986;24.787551;1.277406;72.663565;83.946667;0.000000;0.993648;0.993648;0.993648;0.993648;0.993648;0.993648;0.999999;1.040459;1.008099;0.981915;0.979574;1.007635;0.972829;0.000000;
19.141675;1.028994;1.007115;0.979808;0.979457;1.000848;0.967570;0.911068;527.714533;47.475532;74.840260;32.221916;484.688979;47.461234;0.000000;194.187136;16.367684;24.784318;1.279487;72.659062;83.953106;0.000000;0.993623;0.993623;0.993623;0.993623;0.993623;0.993623;0.999999;1.040463;1.008104;0.981917;0.979578;1.007637;0.972833;0.000000;
25.936448;1.028996;1.007117;0.979810;0.979459;1.000850;0.967573;0.911069;527.721118;47.472754;74.841149;32.222745;484.689905;47.458489;0.000000;194.186339;16.370245;24.782834;1.280470;72.657009;83.956373;0.000000;0.993610;0.993610;0.993610;0.993610;0.993610;0.993610;0.999999;1.040465;1.008106;0.981919;0.979580;1.007638;0.972836;0.000000;
30.000000;1.028997;1.007117;0.979810;0.979459;1.000850;0.967573;0.911070;527.722584;47.472139;74.841350;32.222932;484.690112;47.457880;0.000000;194.186025;16.370911;24.782535;1.280674;72.656589;83.957090;0.000000;0.993608;0.993608;0.993608;0.993608;0.993608;0.993608;0.999999;1.040465;1.008107;0.981919;0.979580;1.007639;0.972836;0.000000;
