time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;
2.0121604572;0.9157947972;0.7806587911;1.0901098281;-0.9157947972;0.1373711117;0.6007239131;0.9999999294;
2.0124804572;0.9124877520;0.7702863224;1.0889055621;-0.9124877520;0.1368750481;0.5926955835;0.9999999301;
2.0131204572;0.9061257802;0.7499281261;1.0865290453;-0.9061257802;0.1359207392;0.5768523566;0.9999999321;
2.0144004572;0.8943469410;0.7107593568;1.0819090187;-0.8943469410;0.1341538890;0.5460526037;0.9999999375;
2.0156804572;0.8837473622;0.6736348635;1.0774715800;-0.8837473622;0.1325639302;0.5164700863;0.9999999434;
2.0169604572;0.8742252183;0.6385240844;1.0732219371;-0.8742252183;0.1311355890;0.4881395239;0.9999999491;
2.0182404572;0.8656857374;0.6053841165;1.0691631035;-0.8656857374;0.1298546492;0.4610810055;0.9999999544;
2.0195204572;0.8580420383;0.5741613046;1.0652960397;-0.8580420383;0.1287080785;0.4353009354;0.9999999593;
2.0212539689;0.8489129999;0.5347767140;1.0603592299;-0.8489129999;0.1273387039;0.4023893232;0.9999999651;
2.0212539689;0.8489163864;0.5347761713;1.0603590418;-0.8489163864;0.1273392119;0.4023880694;0.9999999651;
2.0212544768;0.8489139457;0.5347651332;1.0603576476;-0.8489139457;0.1273388458;0.4023787749;0.9999999651;
2.0212544768;0.8489139457;0.5347651332;1.0603576476;-0.8489139457;0.1273388458;0.4023787749;0.9999999651;
2.0212644768;0.8488659035;0.5345479379;1.0603302140;-0.8488659035;0.1273316394;0.4021958869;0.9999999652;
2.0212744768;0.8488179081;0.5343309868;1.0603028101;-0.8488179081;0.1273244400;0.4020131966;0.9999999652;
2.0212944768;0.8487220597;0.5338976460;1.0602480683;-0.8487220597;0.1273100625;0.4016482560;0.9999999652;
2.0213344768;0.8485310094;0.5330336754;1.0601389084;-0.8485310094;0.1272814046;0.4009205335;0.9999999654;
2.0214144768;0.8481515793;0.5313165905;1.0599218835;-0.8481515793;0.1272244893;0.3994737212;0.9999999656;
2.0215744768;0.8474033639;0.5279258058;1.0594930171;-0.8474033639;0.1271122554;0.3966146508;0.9999999661;
2.0218944768;0.8459487150;0.5213140531;1.0586556040;-0.8459487150;0.1268940551;0.3910319737;0.9999999672;
2.0225344768;0.8432000367;0.5087399493;1.0570587142;-0.8432000367;0.1264817476;0.3803861882;0.9999999693;
2.0238144768;0.8382957787;0.4859672710;1.0541516158;-0.8382957787;0.1257460988;0.3610057998;0.9999999734;
2.0250944768;0.8341206141;0.4660858728;1.0515966603;-0.8341206141;0.1251198155;0.3439729976;0.9999999773;
2.0276544768;0.8275634427;0.4333154692;1.0473467027;-0.8275634427;0.1241362262;0.3156403373;0.9999999839;
2.0299584768;0.8234360703;0.4106649656;1.0443749778;-0.8234360703;0.1235171119;0.2958291103;0.9999999887;
2.0322624768;0.8206259451;0.3930450303;1.0420378612;-0.8206259451;0.1230955873;0.2802485481;0.9999999924;
2.0345664768;0.8188676090;0.3794263229;1.0402102120;-0.8188676090;0.1228318332;0.2680643875;0.9999999954;
2.0368704768;0.8179300169;0.3689510645;1.0387859438;-0.8179300169;0.1226911925;0.2585693972;0.9999999976;
2.0391744768;0.8176225632;0.3609350442;1.0376794475;-0.8176225632;0.1226450738;0.2511928566;0.9999999994;
2.0414784768;0.8177894558;0.3548349567;1.0368221505;-0.8177894558;0.1226701080;0.2454776219;1.0000000007;
2.0437824768;0.8183046185;0.3502218048;1.0361595604;-0.8183046185;0.1227473835;0.2410604154;1.0000000016;
2.0460864768;0.8190669533;0.3467581084;1.0356486038;-0.8190669533;0.1228617353;0.2376540849;1.0000000023;
2.0483904768;0.8199961955;0.3441792754;1.0352553839;-0.8199961955;0.1230011235;0.2350326556;1.0000000028;
2.0529984768;0.8220689179;0.3407324423;1.0347005817;-0.8220689179;0.1233120362;0.2313340250;1.0000000032;
2.0576064768;0.8242442011;0.3389482147;1.0343748638;-0.8242442011;0.1236383331;0.2291626024;1.0000000032;
2.0622144768;0.8263300351;0.3381499029;1.0341903041;-0.8263300351;0.1239512125;0.2279322211;1.0000000030;
2.0668224768;0.8282141719;0.3378981888;1.0340892998;-0.8282141719;0.1242338370;0.2272588686;1.0000000026;
2.0714304768;0.8298444053;0.3379279027;1.0340365321;-0.8298444053;0.1244783753;0.2269070889;1.0000000022;
2.0806464768;0.8323329299;0.3382283505;1.0339915866;-0.8323329299;0.1248516592;0.2266074562;1.0000000015;
2.0898624768;0.8339058990;0.3386739842;1.0339989586;-0.8339058990;0.1250876078;0.2266566018;1.0000000009;
2.0990784768;0.8347303727;0.3391076116;1.0340308770;-0.8347303727;0.1252112805;0.2268693885;1.0000000004;
2.1082944768;0.8349752138;0.3394924323;1.0340763082;-0.8349752138;0.1252480072;0.2271722588;1.0000000000;
2.1146521453;0.8348884311;0.3397343785;1.0341133364;-0.8348884311;0.1252349896;0.2274191099;0.9999999998;
2.1146521453;0.8348884311;0.3397343785;1.0341133364;-0.8348884311;0.1252349896;0.2274191099;0.9999999998;
2.1146621453;0.8348880957;0.3397346262;1.0341133829;-0.8348880957;0.1252349393;0.2274194204;0.9999999998;
2.1146721453;0.8348877558;0.3397349867;1.0341134455;-0.8348877558;0.1252348883;0.2274198376;0.9999999998;
2.1146921453;0.8348870768;0.3397356591;1.0341135638;-0.8348870768;0.1252347865;0.2274206263;0.9999999998;
2.1147321453;0.8348857088;0.3397371486;1.0341138211;-0.8348857088;0.1252345813;0.2274223414;0.9999999998;
2.1148121453;0.8348829578;0.3397400293;1.0341143224;-0.8348829578;0.1252341686;0.2274256831;0.9999999998;
2.1149721453;0.8348773816;0.3397457844;1.0341153266;-0.8348773816;0.1252333322;0.2274323781;0.9999999998;
2.1150434513;0.8348748647;0.3397483466;1.0341157749;-0.8348748647;0.1252329546;0.2274353667;0.9999999998;
2.1150434513;0.8348748647;0.3397483466;1.0341157749;-0.8348748647;0.1252329546;0.2274353667;0.9999999998;
2.1150534513;0.8348745099;0.3397487057;1.0341158378;-0.8348745099;0.1252329014;0.2274357861;0.9999999998;
2.1150634513;0.8348741548;0.3397490649;1.0341159007;-0.8348741548;0.1252328482;0.2274362056;0.9999999998;
2.1150834513;0.8348734436;0.3397497831;1.0341160266;-0.8348734436;0.1252327415;0.2274370447;0.9999999998;
2.1151234513;0.8348720167;0.3397512190;1.0341162784;-0.8348720167;0.1252325274;0.2274387235;0.9999999998;
2.1152034513;0.8348691445;0.3397540894;1.0341167825;-0.8348691445;0.1252320966;0.2274420840;0.9999999998;
2.1153634513;0.8348633267;0.3397598240;1.0341177924;-0.8348633267;0.1252312239;0.2274488163;0.9999999998;
2.1156834513;0.8348513984;0.3397712682;1.0341198189;-0.8348513984;0.1252294347;0.2274623261;0.9999999998;
2.1163234513;0.8348263855;0.3397940596;1.0341238989;-0.8348263855;0.1252256827;0.2274895260;0.9999999998;
2.1176034513;0.8347718483;0.3398392723;1.0341321655;-0.8347718483;0.1252175020;0.2275446355;0.9999999997;
2.1201634513;0.8346455682;0.3399283341;1.0341491113;-0.8346455682;0.1251985597;0.2276576062;0.9999999997;
2.1252834513;0.8343299213;0.3401017045;1.0341845491;-0.8343299213;0.1251512120;0.2278938549;0.9999999996;
2.1355234513;0.8334810910;0.3404329840;1.0342608717;-0.8334810910;0.1250238857;0.2284026650;0.9999999994;
2.1457634513;0.8323773060;0.3407468170;1.0343436418;-0.8323773060;0.1248583157;0.2289544586;0.9999999992;
2.1461094699;0.8323362432;0.3407571749;1.0343465349;-0.8323362432;0.1248521562;0.2289737455;0.9999999992;
2.1461094699;0.8323362432;0.3407571749;1.0343465349;-0.8323362432;0.1248521562;0.2289737455;0.9999999992;
2.1461194699;0.8323350370;0.3407574871;1.0343466210;-0.8323350370;0.1248519752;0.2289743195;0.9999999992;
2.1461294699;0.8323338271;0.3407577846;1.0343467052;-0.8323338271;0.1248517938;0.2289748806;0.9999999992;
2.1461494699;0.8323314084;0.3407583859;1.0343468743;-0.8323314084;0.1248514309;0.2289760084;0.9999999992;
2.1461894699;0.8323265643;0.3407595694;1.0343472102;-0.8323265643;0.1248507043;0.2289782476;0.9999999992;
2.1462694699;0.8323168699;0.3407619484;1.0343478839;-0.8323168699;0.1248492501;0.2289827388;0.9999999992;
2.1464294699;0.8322974436;0.3407667041;1.0343492323;-0.8322974436;0.1248463361;0.2289917276;0.9999999992;
2.1467494699;0.8322584419;0.3407762065;1.0343519329;-0.8322584419;0.1248404858;0.2290097314;0.9999999992;
2.1473894699;0.8321798456;0.3407951775;1.0343573499;-0.8321798456;0.1248286962;0.2290458442;0.9999999992;
2.1486694699;0.8320203117;0.3408329979;1.0343682479;-0.8320203117;0.1248047658;0.2291184965;0.9999999992;
2.1512294699;0.8316921065;0.3409082451;1.0343903047;-0.8316921065;0.1247555343;0.2292655401;0.9999999992;
2.1563494699;0.8310008163;0.3410577001;1.0344354766;-0.8310008163;0.1246518394;0.2295666818;0.9999999991;
2.1665894699;0.8294901647;0.3413548028;1.0345299671;-0.8294901647;0.1244252385;0.2301966098;0.9999999990;
2.1870694699;0.8260301794;0.3419483224;1.0347337657;-0.8260301794;0.1239062336;0.2315552483;0.9999999988;
2.2075494699;0.8220666096;0.3425432134;1.0349545933;-0.8220666096;0.1233116899;0.2330274122;0.9999999987;
2.2280294699;0.8177003958;0.3431400306;1.0351887849;-0.8177003958;0.1226567488;0.2345886684;0.9999999985;
2.2485094699;0.8130221661;0.3437379387;1.0354328883;-0.8130221661;0.1219550047;0.2362160015;0.9999999985;
2.2689894699;0.8081125616;0.3443358618;1.0356838180;-0.8081125616;0.1212185539;0.2378888435;0.9999999984;
2.2894694699;0.8030432454;0.3449330279;1.0359388976;-0.8030432454;0.1204581460;0.2395893503;0.9999999983;
2.3304294699;0.7927353297;0.3461233098;1.0364505222;-0.7927353297;0.1189119373;0.2430001342;0.9999999983;
2.3713894699;0.7824388222;0.3473046395;1.0369555825;-0.7824388222;0.1173674399;0.2463671563;0.9999999983;
2.4123494699;0.7724419017;0.3484765030;1.0374447223;-0.7724419017;0.1158678812;0.2496280438;0.9999999984;
2.4533094699;0.7629604164;0.3496390922;1.0379115001;-0.7629604164;0.1144456388;0.2527398530;0.9999999985;
2.4942694699;0.7541411381;0.3507912334;1.0383517976;-0.7541411381;0.1131227288;0.2556751291;0.9999999986;
2.5352294699;0.7460726409;0.3519322897;1.0387635631;-0.7460726409;0.1119124376;0.2584201943;0.9999999988;
2.6171494699;0.7323008465;0.3541790748;1.0395009812;-0.7323008465;0.1098466400;0.2633362472;0.9999999990;
2.6990694699;0.7215447109;0.3563760300;1.0401321281;-0.7215447109;0.1082331974;0.2675438353;0.9999999993;
2.7809894699;0.7135029905;0.3585226493;1.0406703024;-0.7135029905;0.1070269227;0.2711316151;0.9999999995;
2.8629094699;0.7077556248;0.3606162656;1.0411305008;-0.7077556248;0.1061648060;0.2741995617;0.9999999996;
2.9448294699;0.7038452259;0.3626545349;1.0415276218;-0.7038452259;0.1055782381;0.2768469986;0.9999999998;
3.0267494699;0.7013354181;0.3646361108;1.0418752249;-0.7013354181;0.1052017618;0.2791643206;0.9999999999;
3.1086694699;0.6998444457;0.3665602486;1.0421848305;-0.6998444457;0.1049781128;0.2812283300;0.9999999999;
3.1905894699;0.6990593467;0.3684266279;1.0424657253;-0.6990593467;0.1048603463;0.2831009361;1.0000000000;
3.2725094699;0.6987370060;0.3702352182;1.0427250625;-0.6987370060;0.1048119946;0.2848298268;1.0000000000;
3.3544294699;0.6986975772;0.3719862620;1.0429681330;-0.6986975772;0.1048060802;0.2864502742;1.0000000000;
3.4363494699;0.6988143119;0.3736801705;1.0431986860;-0.6988143119;0.1048235906;0.2879872733;1.0000000000;
3.6001894699;0.6991616749;0.3768996891;1.0436329833;-0.6991616749;0.1048756958;0.2908825486;1.0000000000;
3.7640294699;0.6995010179;0.3798067579;1.0440240872;-0.6995010179;0.1049265979;0.2934898721;1.0000000000;
3.9278694699;0.6997304365;0.3825386289;1.0443939482;-0.6997304365;0.1049610112;0.2959555781;1.0000000000;
4.2555494699;0.6999028839;0.3871719701;1.0450269266;-0.6999028839;0.1049868787;0.3001753763;1.0000000000;
4.5468449818;0.6999648720;0.3907508179;1.0455173992;-0.6999648720;0.1049961770;0.3034451483;1.0000000000;
4.8381404937;0.6999878257;0.3938098490;1.0459371491;-0.6999878257;0.1049996201;0.3062434425;1.0000000000;
5.1294360055;0.6999946680;0.3964247799;1.0462960738;-0.6999946680;0.1050006465;0.3086362411;1.0000000000;
5.7120270293;0.6999981413;0.4007626909;1.0468912017;-0.6999981413;0.1050011675;0.3126037055;1.0000000000;
5.9999999999;0.6999980182;0.4024240041;1.0471189914;-0.6999980182;0.1050011490;0.3141222828;1.0000000000;
5.9999999999;0.6999980136;0.4024239976;1.0471189907;-0.6999980136;0.1050011483;0.3141222777;1.0000000000;
6.0000000033;0.6999980136;0.4024239976;1.0471189895;-0.6999980170;0.1050011596;0.3141222701;1.0000000322;
6.0000000033;0.6999980136;0.4024239976;1.0471189895;-0.6999980170;0.1050011596;0.3141222701;1.0000000322;
6.0000100033;0.6999980110;0.4024240547;1.0471156982;-0.7000078823;0.1050340550;0.3141003318;1.0000934048;
6.0000200033;0.6999980108;0.4024241059;1.0471124050;-0.7000177496;0.1050669511;0.3140783871;1.0001859129;
6.0000400033;0.6999980105;0.4024242079;1.0471058154;-0.7000374821;0.1051327429;0.3140344963;1.0003689221;
6.0000800033;0.6999980097;0.4024244131;1.0470926239;-0.7000769385;0.1052643251;0.3139467122;1.0007250539;
6.0001600033;0.6999980082;0.4024248226;1.0470661912;-0.7001558185;0.1055274846;0.3137711283;1.0013996667;
6.0003200033;0.6999980052;0.4024256418;1.0470131274;-0.7003134464;0.1060537838;0.3134199012;1.0026108368;
6.0005352308;0.6999980013;0.4024267435;1.0469413302;-0.7005252051;0.1067617045;0.3129473152;1.0040000000;
6.0005352308;0.6999980013;0.4024267435;1.0469413302;-0.7005252051;0.1067617045;0.3129473152;1.0040000000;
6.0005352344;0.6999980013;0.4024267435;1.0469413290;-0.7005252086;0.1067617162;0.3129473074;1.0040000200;
6.0005352344;0.6999980013;0.4024267435;1.0469413290;-0.7005252086;0.1067617162;0.3129473074;1.0040000200;
6.0005452344;0.6999980011;0.4024267947;1.0469379815;-0.7005350397;0.1067946068;0.3129253464;1.0040563079;
6.0005552344;0.6999980009;0.4024268459;1.0469346329;-0.7005448701;0.1068274973;0.3129033851;1.0041120739;
6.0005752344;0.6999980005;0.4024269482;1.0469279327;-0.7005645288;0.1068932779;0.3128594616;1.0042223960;
6.0006152344;0.6999979998;0.4024271530;1.0469145200;-0.7006038380;0.1070248378;0.3127716108;1.0044370802;
6.0006952344;0.6999979983;0.4024275624;1.0468876448;-0.7006824233;0.1072879527;0.3125958945;1.0048437510;
6.0008552344;0.6999979954;0.4024283813;1.0468336961;-0.7008394617;0.1078141621;0.3122444025;1.0055738667;
6.0011752344;0.6999979890;0.4024300188;1.0467250051;-0.7011530090;0.1088664993;0.3115411819;1.0067588410;
6.0018152344;0.6999979665;0.4024332928;1.0465044499;-0.7017779766;0.1109708425;0.3101337978;1.0083558861;
6.0024552344;0.6999979138;0.4024365657;1.0462796649;-0.7024000891;0.1130747344;0.3087251650;1.0092256052;
6.0037352344;0.6999975216;0.4024431092;1.0458174152;-0.7036355431;0.1172811009;0.3059042176;1.0100576728;
6.0050152344;0.6999969920;0.4024501469;1.0453389600;-0.7048590830;0.1214854980;0.3030787164;1.0100644728;
6.0075752344;0.6999861247;0.4024627384;1.0443295627;-0.7072636798;0.1298870676;0.2974140962;1.0100671047;
6.0126952344;0.6999244072;0.4024889341;1.0421110631;-0.7118956324;0.1466584981;0.2860380245;1.0100661420;
6.0229352344;0.6995916151;0.4025410018;1.0368749554;-0.7204036158;0.1800528649;0.2631274538;1.0100621186;
6.0331752344;0.6990279323;0.4026015479;1.0305803567;-0.7279505747;0.2132285790;0.2400411377;1.0100582082;
6.0536552344;0.6971631196;0.4026882603;1.0148497825;-0.7401127065;0.2787842164;0.1934833339;1.0100510863;
6.0741352344;0.6945195387;0.4028499607;0.9950120827;-0.7485996976;0.3430943294;0.1467415843;1.0100451785;
6.0946152344;0.6913629134;0.4030088358;0.9711393752;-0.7536854497;0.4059391449;0.0999428211;1.0100395788;
6.1355752344;0.6844003152;0.4029555415;0.9116138167;-0.7544586958;0.5263519629;0.0064114058;1.0100308251;
6.1765352344;0.6763045989;0.4031936435;0.8374029096;-0.7430740859;0.6380681877;-0.0847122586;1.0100222956;
6.2174952344;0.6674225257;0.4033373253;0.7496463063;-0.7202859290;0.7393855625;-0.1723902197;1.0100172951;
6.2584552344;0.6582215951;0.4034078995;0.6497472116;-0.6871352569;0.8287096407;-0.2555266254;1.0100126887;
6.2994152344;0.6490135925;0.4033750166;0.5392899860;-0.6445432336;0.9046186290;-0.3331988436;1.0100096778;
6.3403752344;0.6401337942;0.4032949454;0.4200217711;-0.5934958094;0.9658995761;-0.4046514181;1.0100076084;
6.3813352344;0.6318264135;0.4031813532;0.2938339841;-0.5348844456;1.0115462682;-0.4692412010;1.0100053718;
6.4222952344;0.6241370263;0.4029935988;0.1627589902;-0.4695022854;1.0407775043;-0.5262616709;1.0100033957;
6.4999999999;0.6119895834;0.4037705645;-0.0915945833;-0.3312688468;1.0496608967;-0.6119424067;1.0100029070;
6.4999999999;0.6119741403;0.4038254527;-0.0917973854;-0.3311941639;1.0496798089;-0.6119741403;1.0100069219;
6.5000099999;0.6119727776;0.4038256518;-0.0917971810;-0.3311945726;1.0496798702;-0.6119727776;1.0099135052;
6.5000199999;0.6119714150;0.4038258509;-0.0917969766;-0.3311949813;1.0496799315;-0.6119714150;1.0098209546;
6.5000360009;0.6119692349;0.4038261695;-0.0917966496;-0.3311956351;1.0496800296;-0.6119692349;1.0096742559;
6.5000360009;0.6119692349;0.4038261695;-0.0917966496;-0.3311956351;1.0496800296;-0.6119692349;1.0096742559;
6.5000460009;0.6119678726;0.4038263686;-0.0917964453;-0.3311960437;1.0496800908;-0.6119678726;1.0095839294;
6.5000560009;0.6119665104;0.4038265677;-0.0917962409;-0.3311964523;1.0496801521;-0.6119665104;1.0094944463;
6.5000760009;0.6119637862;0.4038269658;-0.0917958323;-0.3311972694;1.0496802747;-0.6119637862;1.0093174350;
6.5001160009;0.6119583389;0.4038277621;-0.0917950152;-0.3311989034;1.0496805198;-0.6119583389;1.0089730413;
6.5001960009;0.6119474490;0.4038293543;-0.0917933817;-0.3312021703;1.0496810098;-0.6119474490;1.0083209111;
6.5003560009;0.6119256876;0.4038325372;-0.0917901174;-0.3312086994;1.0496819892;-0.6119256876;1.0071509712;
6.5006760009;0.6118822368;0.4038388937;-0.0917835997;-0.3312217369;1.0496839449;-0.6118822368;1.0052547778;
6.5009405577;0.6118463861;0.4038441344;-0.0917782220;-0.3312324899;1.0496855578;-0.6118463861;1.0040000200;
6.5009405577;0.6118463861;0.4038441344;-0.0917782220;-0.3312324899;1.0496855578;-0.6118463861;1.0040000200;
6.5009405630;0.6118463854;0.4038441345;-0.0917782219;-0.3312324901;1.0496855579;-0.6118463854;1.0040000000;
6.5009405630;0.6118463854;0.4038441345;-0.0917782219;-0.3312324901;1.0496855579;-0.6118463854;1.0040000000;
6.5009505630;0.6118450316;0.4038443325;-0.0917780189;-0.3312328963;1.0496856188;-0.6118450316;1.0039626531;
6.5009605630;0.6118436779;0.4038445305;-0.0917778158;-0.3312333024;1.0496856797;-0.6118436779;1.0039256547;
6.5009653342;0.6118430321;0.4038446250;-0.0917777189;-0.3312334961;1.0496857088;-0.6118430321;1.0039081003;
6.5009653342;0.6118430321;0.4038446250;-0.0917777189;-0.3312334961;1.0496857088;-0.6118430321;1.0039081003;
6.5009653342;0.6118430321;0.4038446250;-0.0917777189;-0.3312334961;1.0496857088;-0.6118430321;1.0039081003;
6.5009653342;0.6118430321;0.4038446250;-0.0917777189;-0.3312334961;1.0496857088;-0.6118430321;1.0039081003;
6.5009753342;0.6118416785;0.4038448229;-0.0917775159;-0.3312339022;1.0496857697;-0.6118416785;1.0038716113;
6.5009853342;0.6118403250;0.4038450208;-0.0917773129;-0.3312343082;1.0496858306;-0.6118403250;1.0038354629;
6.5010053342;0.6118376183;0.4038454167;-0.0917769069;-0.3312351201;1.0496859524;-0.6118376183;1.0037639845;
6.5010453342;0.6118322060;0.4038462080;-0.0917760950;-0.3312367436;1.0496861959;-0.6118322060;1.0036248659;
6.5011253342;0.6118213856;0.4038477898;-0.0917744719;-0.3312399889;1.0496866827;-0.6118213856;1.0033614496;
6.5012853342;0.6117997623;0.4038509488;-0.0917712284;-0.3312464725;1.0496876553;-0.6117997623;1.0028888347;
6.5016053342;0.6117565865;0.4038572468;-0.0917647519;-0.3312594092;1.0496895958;-0.6117565865;1.0021228400;
6.5022453342;0.6116705288;0.4038697452;-0.0917518431;-0.3312851431;1.0496934559;-0.6116705288;1.0010929979;
6.5035253342;0.6114997130;0.4038942382;-0.0917262204;-0.3313359293;1.0497010740;-0.6114997130;1.0001015720;
6.5048053342;0.6113308074;0.4039179399;-0.0917008842;-0.3313856683;1.0497085349;-0.6113308074;0.9998731300;
6.5073653342;0.6110000199;0.4039623846;-0.0916512654;-0.3314812589;1.0497228737;-0.6110000199;0.9997954781;
6.5124853342;0.6103989490;0.4040308160;-0.0915611035;-0.3316436599;1.0497472342;-0.6103989490;0.9999648911;
6.5227253342;0.6094324422;0.4041218205;-0.0914161255;-0.3318872667;1.0497837757;-0.6094324422;0.9999967031;
6.5329653342;0.6087082227;0.4041846462;-0.0913074911;-0.3320647482;1.0498103983;-0.6087082227;0.9999996900;
6.5432053342;0.6082211195;0.4042314364;-0.0912344246;-0.3321881586;1.0498289101;-0.6082211195;0.9999999706;
6.5636853342;0.6077665091;0.4043079588;-0.0911662321;-0.3323331496;1.0498506591;-0.6077665091;0.9999999732;
6.5841653342;0.6080768637;0.4043696502;-0.0912127859;-0.3323377775;1.0498513533;-0.6080768637;1.0000000874;
6.6251253342;0.6106158282;0.4044926170;-0.0915936358;-0.3320275239;1.0498048146;-0.6106158282;1.0000000053;
6.6660853342;0.6151606787;0.4046182053;-0.0922753728;-0.3313817207;1.0497079428;-0.6151606787;1.0000000000;
6.7070453342;0.6210584429;0.4047477732;-0.0931600496;-0.3305047079;1.0495763890;-0.6210584429;1.0000000010;
6.7480053342;0.6277643467;0.4048794914;-0.0941659490;-0.3294815298;1.0494229102;-0.6277643467;1.0000000011;
6.7889653342;0.6348516620;0.4050108039;-0.0952290610;-0.3283793080;1.0492575747;-0.6348516620;1.0000000012;
6.8299253342;0.6419982994;0.4051400462;-0.0963010713;-0.3272507435;1.0490882877;-0.6419982994;1.0000000012;
6.8708853342;0.6489687653;0.4052660147;-0.0973466556;-0.3261361389;1.0489210947;-0.6489687653;1.0000000011;
6.9118453342;0.6555975253;0.4053877976;-0.0983409833;-0.3250653515;1.0487604743;-0.6555975253;1.0000000010;
6.9528053342;0.6617748020;0.4055047116;-0.0992675876;-0.3240595206;1.0486095976;-0.6617748020;1.0000000010;
7.0347253342;0.6725303363;0.4057226071;-0.1008809400;-0.3222957204;1.0483450239;-0.6725303363;1.0000000008;
7.1166453342;0.6811567666;0.4059162264;-0.1021749223;-0.3208747803;1.0481318800;-0.6811567666;1.0000000006;
7.1985653342;0.6877683117;0.4060877068;-0.1031666677;-0.3197926315;1.0479695555;-0.6877683117;1.0000000005;
7.2804853342;0.6926117909;0.4062377664;-0.1038931996;-0.3190143753;1.0478528154;-0.6926117909;1.0000000003;
7.3624053342;0.6959965275;0.4063670262;-0.1044009171;-0.3184888671;1.0477739881;-0.6959965275;1.0000000002;
7.4443253342;0.6982396145;0.4064769655;-0.1047373848;-0.3181610017;1.0477248076;-0.6982396145;1.0000000001;
7.5262453342;0.6996313268;0.4065693191;-0.1049461445;-0.3179789116;1.0476974937;-0.6996313268;1.0000000001;
7.6081653342;0.7004176990;0.4066457907;-0.1050641020;-0.3178979585;1.0476853506;-0.7004176990;1.0000000000;
7.6900853342;0.7007951972;0.4067079079;-0.1051207275;-0.3178822312;1.0476829915;-0.7007951972;1.0000000000;
7.7720053342;0.7009128714;0.4067569741;-0.1051383789;-0.3179044375;1.0476863225;-0.7009128714;1.0000000000;
7.8539253342;0.7008784643;0.4067940767;-0.1051332177;-0.3179449143;1.0476923941;-0.7008784643;1.0000000000;
8.0177653342;0.7006675358;0.4068363366;-0.1051015780;-0.3180239765;1.0477042535;-0.7006675358;1.0000000000;
8.1816053342;0.7004048436;0.4068247152;-0.1050621737;-0.3180637669;1.0477102222;-0.7004048436;1.0000000000;
8.5092853342;0.7001584092;0.4066858272;-0.1050252080;-0.3179842393;1.0476982929;-0.7001584092;1.0000000000;
8.8369653342;0.7000541276;0.4064574947;-0.1050095655;-0.3177957823;1.0476700240;-0.7000541276;1.0000000000;
9.4923253342;0.7000077694;0.4057830200;-0.1050026117;-0.3171888529;1.0475789833;-0.7000077694;1.0000000000;
10.1476853342;0.6999999264;0.4049959491;-0.1050014352;-0.3164716038;1.0474713944;-0.6999999264;1.0000000000;
10.8030453342;0.6999994128;0.4041724753;-0.1050013582;-0.3157195547;1.0473585855;-0.6999994128;1.0000000000;
12.1137653342;0.7000000261;0.4025895145;-0.1050014502;-0.3142731506;1.0471416219;-0.7000000261;1.0000000000;
13.4244853342;0.7000001218;0.4012066524;-0.1050014645;-0.3130091983;1.0469520264;-0.7000001218;1.0000000000;
16.0459253342;0.7000003385;0.3994113094;-0.1050014970;-0.3113675619;1.0467057776;-0.7000003385;1.0000000000;
18.4052213342;0.7000001812;0.3987171799;-0.1050014734;-0.3107327076;1.0466105482;-0.7000001812;1.0000000000;
20.0000000000;0.7000000737;0.3986206075;-0.1050014573;-0.3106443897;1.0465973003;-0.7000000737;1.0000000000;
