time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;
1.250992;3.913854;13.573562;1.014658;8.754565;-6.430779;1.461503;0.800280;-3.081079;0.892857;0.000000;
1.253160;3.910842;13.412983;1.014481;8.756525;-6.310780;1.471425;0.804716;-3.098156;0.892857;0.000000;
1.255111;3.909605;13.278164;1.014321;8.760402;-6.205718;1.480252;0.808524;-3.112818;0.892857;0.000000;
1.257062;3.909646;13.152027;1.014161;8.766097;-6.103481;1.488981;0.812165;-3.126836;0.892857;0.000000;
1.259013;3.910864;13.034104;1.014001;8.773403;-6.004152;1.497612;0.815645;-3.140234;0.892857;0.000000;
1.260964;3.913161;12.923944;1.013840;8.782155;-5.907757;1.506144;0.818970;-3.153033;0.892857;0.000000;
1.262916;3.916444;12.821118;1.013679;8.792196;-5.814310;1.514578;0.822145;-3.165259;0.892857;0.000000;
1.264867;3.920624;12.725203;1.013518;8.803373;-5.723819;1.522914;0.825177;-3.176931;0.892857;0.000000;
1.266818;3.925617;12.635797;1.013356;8.815541;-5.636282;1.531150;0.828071;-3.188072;0.892857;0.000000;
1.268769;3.931346;12.552513;1.013194;8.828567;-5.551685;1.539287;0.830832;-3.198704;0.892857;0.000000;
1.270720;3.937735;12.474982;1.013032;8.842323;-5.470004;1.547324;0.833466;-3.208845;0.892857;0.000000;
1.272671;3.944714;12.402848;1.012869;8.856690;-5.391212;1.555262;0.835978;-3.218516;0.892857;0.000000;
1.276573;3.960114;12.273314;1.012541;8.886929;-5.241900;1.570836;0.840662;-3.236547;0.892857;0.000000;
1.280475;3.977117;12.161446;1.012211;8.918345;-5.103614;1.586008;0.844915;-3.252923;0.892857;0.000000;
1.284378;3.995313;12.064988;1.011879;8.950211;-4.975977;1.600773;0.848772;-3.267773;0.892857;0.000000;
1.285581;4.001087;12.037961;1.011776;8.960002;-4.938679;1.605243;0.849888;-3.272069;0.892857;0.000000;
1.285581;4.001091;12.038059;1.011776;8.960110;-4.938602;1.605243;0.849888;-3.272069;0.892857;0.000000;
1.285621;4.001288;12.037175;1.011772;8.960439;-4.937371;1.605393;0.849925;-3.272211;0.892857;0.000000;
1.285662;4.001486;12.036292;1.011769;8.960768;-4.936137;1.605543;0.849962;-3.272352;0.892857;0.000000;
1.285743;4.001882;12.034529;1.011762;8.961425;-4.933671;1.605842;0.850035;-3.272635;0.892857;0.000000;
1.285905;4.002674;12.031020;1.011748;8.962739;-4.928753;1.606442;0.850182;-3.273200;0.892857;0.000000;
1.286230;4.004263;12.024065;1.011720;8.965365;-4.918966;1.607638;0.850473;-3.274321;0.892857;0.000000;
1.286879;4.007452;12.010411;1.011665;8.970610;-4.899596;1.610022;0.851048;-3.276537;0.892857;0.000000;
1.288177;4.013875;11.984089;1.011553;8.981057;-4.861660;1.614756;0.852171;-3.280860;0.892857;0.000000;
1.290773;4.026845;11.935146;1.011329;9.001725;-4.788916;1.624088;0.854310;-3.289092;0.892857;0.000000;
1.293369;4.039922;11.890743;1.011105;9.021946;-4.720271;1.633237;0.856310;-3.296794;0.892857;0.000000;
1.298562;4.065995;11.813555;1.010653;9.060689;-4.594326;1.650982;0.859939;-3.310764;0.892857;0.000000;
1.303235;4.089085;11.755238;1.010243;9.092802;-4.493507;1.666320;0.862808;-3.321812;0.892857;0.000000;
1.307908;4.111422;11.705182;1.009831;9.121757;-4.403545;1.681054;0.865347;-3.331587;0.892857;0.000000;
1.312581;4.132722;11.661557;1.009416;9.147028;-4.323691;1.695181;0.867588;-3.340215;0.892857;0.000000;
1.317254;4.152675;11.622580;1.008999;9.168273;-4.252944;1.708697;0.869571;-3.347849;0.892857;0.000000;
1.321928;4.171075;11.587020;1.008580;9.185304;-4.190481;1.721601;0.871323;-3.354593;0.892857;0.000000;
1.326601;4.187690;11.553334;1.008160;9.197723;-4.135486;1.733889;0.872878;-3.360579;0.892857;0.000000;
1.331274;4.202365;11.520650;1.007739;9.205527;-4.087124;1.745560;0.874260;-3.365901;0.892857;0.000000;
1.335947;4.214961;11.487995;1.007318;9.208566;-4.044680;1.756612;0.875495;-3.370654;0.892857;0.000000;
1.340620;4.225354;11.454535;1.006896;9.206739;-4.007464;1.767046;0.876604;-3.374926;0.892857;0.000000;
1.345294;4.233445;11.419586;1.006475;9.200016;-3.974814;1.776861;0.877609;-3.378796;0.892857;0.000000;
1.349967;4.239158;11.382561;1.006054;9.188391;-3.946118;1.786058;0.878529;-3.382335;0.892857;0.000000;
1.359313;4.243161;11.300286;1.005215;9.150999;-3.897579;1.802605;0.880195;-3.388750;0.892857;0.000000;
1.367725;4.238160;11.214815;1.004467;9.100786;-3.862303;1.815401;0.881552;-3.393974;0.892857;0.000000;
1.373601;4.229753;11.147688;1.003949;9.056711;-3.840740;1.823174;0.882465;-3.397489;0.892857;0.000000;
1.373601;4.229759;11.147760;1.003949;9.056791;-3.840707;1.823174;0.882465;-3.397489;0.892857;0.000000;
1.373786;4.229423;11.145538;1.003932;9.055259;-3.840092;1.823404;0.882493;-3.397596;0.892857;0.000000;
1.373972;4.229086;11.143310;1.003916;9.053721;-3.839477;1.823632;0.882520;-3.397703;0.892857;0.000000;
1.374344;4.228404;11.138838;1.003883;9.050628;-3.838248;1.824087;0.882576;-3.397917;0.892857;0.000000;
1.375087;4.226989;11.129815;1.003818;9.044357;-3.835810;1.824986;0.882687;-3.398346;0.892857;0.000000;
1.376573;4.223968;11.111454;1.003688;9.031479;-3.830998;1.826738;0.882910;-3.399202;0.892857;0.000000;
1.379545;4.217141;11.073433;1.003429;9.004368;-3.821603;1.830060;0.883356;-3.400921;0.892857;0.000000;
1.384041;4.204840;11.012561;1.003039;8.960002;-3.807760;1.834628;0.884039;-3.403552;0.892857;0.000000;
1.384041;4.204841;11.012566;1.003039;8.960013;-3.807755;1.834628;0.884040;-3.403552;0.892857;0.000000;
1.384042;4.204837;11.012551;1.003039;8.960002;-3.807752;1.834629;0.884040;-3.403553;0.892857;0.000000;
1.384042;4.204836;11.012551;1.003039;8.960002;-3.807750;1.834629;0.884040;-3.403553;0.892857;0.000000;
1.384042;4.204836;11.012551;1.003039;8.960002;-3.807750;1.834629;0.884040;-3.403553;0.892857;0.000000;
1.384042;4.204836;11.012551;1.003039;8.960002;-3.807750;1.834629;0.884040;-3.403553;0.892857;0.000000;
1.384234;4.204257;11.009861;1.003022;8.958011;-3.807176;1.834811;0.884069;-3.403666;0.892857;0.000000;
1.384425;4.203672;11.007163;1.003006;8.956014;-3.806602;1.834992;0.884098;-3.403778;0.892857;0.000000;
1.384809;4.202494;11.001750;1.002973;8.952002;-3.805455;1.835352;0.884157;-3.404004;0.892857;0.000000;
1.385576;4.200086;10.990836;1.002907;8.943892;-3.803168;1.836060;0.884274;-3.404456;0.892857;0.000000;
1.387110;4.195066;10.968647;1.002775;8.927328;-3.798608;1.837428;0.884511;-3.405366;0.892857;0.000000;
1.390177;4.184202;10.922806;1.002513;8.892818;-3.789523;1.839976;0.884990;-3.407212;0.892857;0.000000;
1.396313;4.159196;10.825201;1.001994;8.818390;-3.771198;1.844320;0.885982;-3.411030;0.892857;0.000000;
1.402448;4.129861;10.719615;1.001483;8.736826;-3.752381;1.847674;0.887023;-3.415040;0.892857;0.000000;
1.408583;4.096256;10.605996;1.000981;8.648282;-3.732680;1.850053;0.888123;-3.419274;0.892857;0.000000;
1.414718;4.058453;10.484348;1.000489;8.552930;-3.711742;1.851475;0.889288;-3.423759;0.892857;0.000000;
1.426989;3.970713;10.217389;0.999537;8.342960;-3.664563;1.851553;0.891842;-3.433593;0.892857;0.000000;
1.439260;3.867320;9.919559;0.998633;8.107676;-3.609747;1.848064;0.894692;-3.444565;0.892857;0.000000;
1.451530;3.749084;9.592219;0.997780;7.848022;-3.546566;1.841197;0.897831;-3.456651;0.892857;0.000000;
1.463801;3.616917;9.237151;0.996986;7.564935;-3.474854;1.831161;0.901237;-3.469766;0.892857;0.000000;
1.476071;3.471821;8.856570;0.996253;7.259353;-3.395029;1.818187;0.904873;-3.483764;0.892857;0.000000;
1.488342;3.314893;8.453088;0.995589;6.932312;-3.307997;1.802526;0.908688;-3.498454;0.892857;0.000000;
1.492188;3.263515;8.322526;0.995395;6.825638;-3.279505;1.797119;0.909908;-3.503154;0.892857;0.000000;
1.492188;3.263550;8.322511;0.995395;6.825965;-3.279293;1.797119;0.909920;-3.503191;0.892857;0.000000;
1.492332;3.261594;8.317555;0.995388;6.821910;-3.278208;1.796910;0.909966;-3.503369;0.892857;0.000000;
1.492477;3.259637;8.312596;0.995381;6.817852;-3.277122;1.796700;0.910012;-3.503547;0.892857;0.000000;
1.492765;3.255720;8.302673;0.995367;6.809730;-3.274949;1.796281;0.910105;-3.503904;0.892857;0.000000;
1.493343;3.247857;8.282777;0.995338;6.793441;-3.270586;1.795435;0.910290;-3.504618;0.892857;0.000000;
1.494498;3.232044;8.242822;0.995283;6.760703;-3.261809;1.793724;0.910663;-3.506051;0.892857;0.000000;
1.496136;3.209362;8.185685;0.995205;6.713814;-3.249215;1.791239;0.911194;-3.508097;0.892857;0.000000;
1.496136;3.209363;8.185686;0.995205;6.713839;-3.249209;1.791239;0.911195;-3.508099;0.892857;0.000000;
1.496278;3.207395;8.180724;0.995198;6.709762;-3.248117;1.791024;0.911241;-3.508192;0.892857;0.000000;
1.496421;3.205425;8.175760;0.995192;6.705683;-3.247025;1.790809;0.911287;-3.508202;0.892857;0.000000;
1.496706;3.201482;8.165826;0.995178;6.697519;-3.244840;1.790378;0.911379;-3.508028;0.892857;0.000000;
1.497276;3.193583;8.145931;0.995151;6.681160;-3.240461;1.789511;0.911563;-3.506712;0.892857;0.000000;
1.498416;3.177732;8.106038;0.995098;6.648329;-3.231671;1.787765;0.911932;-3.500361;0.892857;0.000000;
1.500697;3.145865;8.025884;0.994993;6.582253;-3.213963;1.784216;0.912672;-3.473726;0.892857;0.000000;
1.502977;3.113824;7.945294;0.994891;6.515673;-3.196086;1.780592;0.913414;-3.429967;0.892857;0.000000;
1.505258;3.081673;7.864345;0.994792;6.448660;-3.178047;1.776897;0.914157;-3.371060;0.892857;0.000000;
1.507538;3.049471;7.783110;0.994695;6.381278;-3.159851;1.773132;0.914900;-3.298991;0.892857;0.000000;
1.509819;3.017268;7.701661;0.994601;6.313591;-3.141506;1.769298;0.915645;-3.215675;0.892857;0.000000;
1.512099;2.985106;7.620061;0.994510;6.245654;-3.123018;1.765398;0.916389;-3.122925;0.892857;0.000000;
1.514380;2.953020;7.538369;0.994422;6.177521;-3.104397;1.761434;0.917133;-3.022432;0.892857;0.000000;
1.516660;2.921040;7.456641;0.994336;6.109238;-3.085651;1.757407;0.917876;-2.915752;0.892857;0.000000;
1.518940;2.889187;7.374926;0.994253;6.040847;-3.066789;1.753320;0.918617;-2.804302;0.892857;0.000000;
1.521221;2.857480;7.293268;0.994172;5.972387;-3.047822;1.749174;0.919357;-2.689358;0.892857;0.000000;
1.523501;2.825930;7.211707;0.994095;5.903890;-3.028759;1.744972;0.920095;-2.572054;0.892857;0.000000;
1.525782;2.794548;7.130281;0.994020;5.835387;-3.009611;1.740714;0.920831;-2.453387;0.892857;0.000000;
1.528062;2.763337;7.049023;0.993948;5.766904;-2.990390;1.736405;0.921564;-2.334219;0.892857;0.000000;
1.530343;2.732302;6.967963;0.993878;5.698465;-2.971106;1.732044;0.922293;-2.215287;0.892857;0.000000;
1.531262;2.719839;6.935344;0.993851;5.670889;-2.963316;1.730272;0.922587;-2.167576;0.892857;0.000000;
1.531262;2.719839;6.935344;0.993851;5.670889;-2.963316;1.730272;0.922587;-2.167576;0.892857;0.000000;
1.531294;2.719409;6.934218;0.993850;5.669938;-2.963046;1.730211;0.922597;-2.165938;0.892857;0.000000;
1.531326;2.718979;6.933091;0.993849;5.668985;-2.962777;1.730150;0.922607;-2.164297;0.892857;0.000000;
1.531389;2.718119;6.930838;0.993847;5.667080;-2.962238;1.730027;0.922627;-2.161024;0.892857;0.000000;
1.531516;2.716400;6.926334;0.993844;5.663270;-2.961160;1.729781;0.922668;-2.154528;0.892857;0.000000;
1.531770;2.712962;6.917326;0.993836;5.655650;-2.959005;1.729289;0.922749;-2.141730;0.892857;0.000000;
1.532279;2.706092;6.899319;0.993821;5.640412;-2.954692;1.728304;0.922910;-2.116909;0.892857;0.000000;
1.533295;2.692372;6.863338;0.993792;5.609942;-2.946062;1.726326;0.923233;-2.070277;0.892857;0.000000;
1.535328;2.664982;6.791488;0.993736;5.549009;-2.928787;1.722344;0.923877;-1.988301;0.892857;0.000000;
1.537361;2.637629;6.719774;0.993682;5.488064;-2.911503;1.718326;0.924517;-1.920407;0.892857;0.000000;
1.539394;2.610275;6.648175;0.993630;5.427076;-2.894220;1.714274;0.925153;-1.865247;0.892857;0.000000;
1.541427;2.582883;6.576676;0.993580;5.366020;-2.876953;1.710190;0.925787;-1.821457;0.892857;0.000000;
1.543460;2.555425;6.505260;0.993532;5.304872;-2.859712;1.706075;0.926416;-1.787709;0.892857;0.000000;
1.545493;2.527875;6.433917;0.993487;5.243612;-2.842509;1.701929;0.927041;-1.762732;0.892857;0.000000;
1.547526;2.500213;6.362639;0.993443;5.182224;-2.825356;1.697756;0.927662;-1.745327;0.892857;0.000000;
1.549559;2.472425;6.291423;0.993402;5.120693;-2.808263;1.693555;0.928278;-1.734376;0.892857;0.000000;
1.551593;2.444500;6.220265;0.993363;5.059012;-2.791242;1.689329;0.928890;-1.728848;0.892857;0.000000;
1.553626;2.416429;6.149170;0.993327;4.997171;-2.774302;1.685079;0.929497;-1.727800;0.892857;0.000000;
1.555659;2.388210;6.078140;0.993292;4.935169;-2.757453;1.680806;0.930098;-1.730378;0.892857;0.000000;
1.557692;2.359841;6.007183;0.993260;4.873004;-2.740705;1.676512;0.930695;-1.735818;0.892857;0.000000;
1.559725;2.331324;5.936308;0.993230;4.810677;-2.724067;1.672197;0.931285;-1.743440;0.892857;0.000000;
1.561758;2.302664;5.865528;0.993202;4.748193;-2.707548;1.667864;0.931870;-1.752648;0.892857;0.000000;
1.565824;2.244950;5.724324;0.993153;4.622791;-2.674909;1.659151;0.933021;-1.773308;0.892857;0.000000;
1.569483;2.192596;5.597724;0.993116;4.509480;-2.646022;1.651260;0.934034;-1.793046;0.892857;0.000000;
1.573143;2.139914;5.471696;0.993087;4.395817;-2.617642;1.643332;0.935026;-1.812092;0.892857;0.000000;
1.576802;2.086968;5.346362;0.993065;4.281884;-2.589811;1.635374;0.935994;-1.829234;0.892857;0.000000;
1.580462;2.033831;5.221855;0.993051;4.167776;-2.562565;1.627395;0.936938;-1.843691;0.892857;0.000000;
1.584121;1.980574;5.098312;0.993044;4.053596;-2.535941;1.619404;0.937857;-1.855031;0.892857;0.000000;
1.587781;1.927269;4.975878;0.993044;3.939452;-2.509972;1.611409;0.938750;-1.863092;0.892857;0.000000;
1.591440;1.873988;4.854699;0.993052;3.825459;-2.484686;1.603419;0.939617;-1.867910;0.892857;0.000000;
1.595100;1.820800;4.734925;0.993067;3.711731;-2.460113;1.595441;0.940456;-1.869660;0.892857;0.000000;
1.598759;1.767773;4.616714;0.993089;3.598386;-2.436281;1.587485;0.941267;-1.868619;0.892857;0.000000;
1.602419;1.714968;4.500210;0.993118;3.485551;-2.413206;1.579559;0.942049;-1.865086;0.892857;0.000000;
1.609737;1.610318;4.273032;0.993199;3.261981;-2.369439;1.563840;0.943527;-1.852174;0.892857;0.000000;
1.617056;1.507236;4.054491;0.993308;3.041854;-2.328925;1.548341;0.944886;-1.832949;0.892857;0.000000;
1.624375;1.406102;3.845703;0.993445;2.826071;-2.291741;1.533127;0.946126;-1.809238;0.892857;0.000000;
1.631694;1.307272;3.647752;0.993609;2.615522;-2.257928;1.518259;0.947249;-1.782442;0.892857;0.000000;
1.639013;1.211079;3.461661;0.993800;2.411062;-2.227491;1.503799;0.948256;-1.753506;0.892857;0.000000;
1.646332;1.117832;3.288352;0.994017;2.213509;-2.200390;1.489807;0.949149;-1.722989;0.892857;0.000000;
1.653651;1.027821;3.128619;0.994258;2.023642;-2.176552;1.476342;0.949933;-1.691166;0.892857;0.000000;
1.660970;0.941318;2.983089;0.994524;1.842188;-2.155861;1.463459;0.950613;-1.658130;0.892857;0.000000;
1.668289;0.858575;2.852179;0.994812;1.669823;-2.138172;1.451212;0.951195;-1.623886;0.892857;0.000000;
1.682927;0.705559;2.634777;0.995449;1.355271;-2.110950;1.428882;0.952095;-1.551627;0.892857;0.000000;
1.697565;0.570216;2.474214;0.996160;1.083661;-2.093264;1.409665;0.952689;-1.474585;0.892857;0.000000;
1.712203;0.453792;2.364003;0.996934;0.858003;-2.083171;1.393859;0.953043;-1.393391;0.892857;0.000000;
1.712699;0.450197;2.361026;0.996961;0.851199;-2.082926;1.393388;0.953052;-1.390584;0.892857;0.000000;
1.712699;0.450168;2.360936;0.996961;0.851159;-2.082901;1.393388;0.953054;-1.390575;0.892857;0.000000;
1.712717;0.450033;2.360827;0.996962;0.850904;-2.082893;1.393370;0.953054;-1.392063;0.892857;0.000000;
1.712736;0.449898;2.360717;0.996963;0.850650;-2.082885;1.393352;0.953055;-1.393549;0.892857;0.000000;
1.712773;0.449628;2.360498;0.996965;0.850141;-2.082869;1.393317;0.953055;-1.396519;0.892857;0.000000;
1.712847;0.449088;2.360060;0.996969;0.849123;-2.082837;1.393246;0.953057;-1.402442;0.892857;0.000000;
1.712995;0.448008;2.359187;0.996977;0.847089;-2.082773;1.393105;0.953059;-1.414221;0.892857;0.000000;
1.713292;0.445844;2.357452;0.996994;0.843026;-2.082649;1.392824;0.953064;-1.437509;0.892857;0.000000;
1.713886;0.441503;2.354026;0.997026;0.834927;-2.082415;1.392266;0.953073;-1.483004;0.892857;0.000000;
1.715074;0.432778;2.347347;0.997092;0.818834;-2.081999;1.391169;0.953090;-1.569696;0.892857;0.000000;
1.716261;0.424004;2.340899;0.997159;0.802889;-2.081651;1.390097;0.953105;-1.650700;0.892857;0.000000;
1.718637;0.406385;2.328689;0.997292;0.771487;-2.081148;1.388027;0.953130;-1.796168;0.892857;0.000000;
1.720774;0.390498;2.318474;0.997414;0.743817;-2.080902;1.386249;0.953147;-1.908788;0.892857;0.000000;
1.722912;0.374664;2.308981;0.997536;0.716764;-2.080837;1.384554;0.953159;-2.005058;0.892857;0.000000;
1.725049;0.358947;2.300195;0.997659;0.690375;-2.080936;1.382940;0.953166;-2.085975;0.892857;0.000000;
1.727187;0.343410;2.292096;0.997784;0.664697;-2.081187;1.381410;0.953170;-2.152678;0.892857;0.000000;
1.729325;0.328108;2.284666;0.997909;0.639775;-2.081573;1.379964;0.953169;-2.206366;0.892857;0.000000;
1.731462;0.313091;2.277880;0.998035;0.615651;-2.082081;1.378602;0.953165;-2.248273;0.892857;0.000000;
1.733600;0.298406;2.271712;0.998162;0.592364;-2.082697;1.377325;0.953158;-2.279632;0.892857;0.000000;
1.735738;0.284090;2.266136;0.998290;0.569951;-2.083409;1.376134;0.953148;-2.301652;0.892857;0.000000;
1.737875;0.270178;2.261123;0.998418;0.548444;-2.084204;1.375029;0.953136;-2.315501;0.892857;0.000000;
1.740013;0.256698;2.256643;0.998548;0.527872;-2.085071;1.374010;0.953121;-2.322287;0.892857;0.000000;
1.742151;0.243673;2.252666;0.998678;0.508260;-2.085999;1.373079;0.953105;-2.322998;0.892857;0.000000;
1.744288;0.231124;2.249162;0.998809;0.489632;-2.086978;1.372235;0.953086;-2.318638;0.892857;0.000000;
1.746426;0.219068;2.246100;0.998940;0.472006;-2.087997;1.371479;0.953067;-2.310099;0.892857;0.000000;
1.748564;0.207516;2.243450;0.999072;0.455401;-2.089050;1.370811;0.953046;-2.298184;0.892857;0.000000;
1.750701;0.196478;2.241183;0.999205;0.439829;-2.090126;1.370233;0.953024;-2.283605;0.892857;0.000000;
1.754976;0.175973;2.237680;0.999472;0.411839;-2.092315;1.369344;0.952979;-2.249532;0.892857;0.000000;
1.758824;0.159315;2.235563;0.999713;0.390265;-2.094298;1.368852;0.952937;-2.215067;0.892857;0.000000;
1.762672;0.144361;2.234286;0.999956;0.372145;-2.096260;1.368653;0.952894;-2.179281;0.892857;0.000000;
1.766520;0.131103;2.233725;1.000201;0.357487;-2.098172;1.368748;0.952852;-2.143795;0.892857;0.000000;
1.770368;0.119521;2.233779;1.000446;0.346287;-2.100009;1.369139;0.952810;-2.109721;0.892857;0.000000;
1.774215;0.109594;2.234366;1.000691;0.338532;-2.101748;1.369826;0.952771;-2.077748;0.892857;0.000000;
1.778063;0.101296;2.235420;1.000937;0.334200;-2.103374;1.370810;0.952733;-2.048230;0.892857;0.000000;
1.781911;0.094597;2.236899;1.001183;0.333261;-2.104869;1.372092;0.952698;-2.021265;0.892857;0.000000;
1.785759;0.089473;2.238777;1.001429;0.335683;-2.106223;1.373670;0.952665;-1.996772;0.892857;0.000000;
1.789606;0.085898;2.241050;1.001674;0.341432;-2.107425;1.375545;0.952636;-1.974561;0.892857;0.000000;
1.797302;0.083277;2.246832;1.002163;0.362709;-2.109345;1.380182;0.952587;-1.935554;0.892857;0.000000;
1.804997;0.086590;2.254562;1.002648;0.396798;-2.110607;1.385996;0.952550;-1.902204;0.892857;0.000000;
1.812693;0.095696;2.264800;1.003127;0.443374;-2.111223;1.392973;0.952525;-1.872521;0.892857;0.000000;
1.820388;0.110465;2.278321;1.003599;0.502094;-2.111238;1.401100;0.952510;-1.844856;0.892857;0.000000;
1.828084;0.130771;2.296086;1.004062;0.572596;-2.110735;1.410355;0.952501;-1.818007;0.892857;0.000000;
1.835779;0.156486;2.319194;1.004514;0.654497;-2.109833;1.420716;0.952496;-1.791196;0.892857;0.000000;
1.843475;0.187476;2.348826;1.004955;0.747395;-2.108689;1.432157;0.952489;-1.763981;0.892857;0.000000;
1.851170;0.223593;2.386189;1.005383;0.850859;-2.107494;1.444646;0.952473;-1.736149;0.892857;0.000000;
1.857339;0.256017;2.422533;1.005714;0.940801;-2.106768;1.455368;0.952446;-1.713324;0.892857;0.000000;
1.857339;0.256009;2.422461;1.005714;0.940796;-2.106748;1.455368;0.952448;-1.713326;0.892857;0.000000;
1.857358;0.256114;2.422582;1.005715;0.941084;-2.106745;1.455402;0.952448;-1.711627;0.892857;0.000000;
1.857377;0.256219;2.422703;1.005716;0.941371;-2.106743;1.455436;0.952448;-1.709929;0.892857;0.000000;
1.857415;0.256430;2.422945;1.005718;0.941948;-2.106738;1.455504;0.952447;-1.706537;0.892857;0.000000;
1.857491;0.256852;2.423431;1.005722;0.943101;-2.106728;1.455641;0.952447;-1.699770;0.892857;0.000000;
1.857643;0.257701;2.424406;1.005730;0.945413;-2.106707;1.455914;0.952446;-1.686305;0.892857;0.000000;
1.857946;0.259413;2.426370;1.005746;0.950058;-2.106665;1.456461;0.952445;-1.659655;0.892857;0.000000;
1.858553;0.262899;2.430355;1.005778;0.959429;-2.106578;1.457560;0.952442;-1.607478;0.892857;0.000000;
1.859768;0.270112;2.438556;1.005842;0.978494;-2.106392;1.459777;0.952437;-1.507589;0.892857;0.000000;
1.860982;0.277633;2.447071;1.005906;0.997981;-2.106192;1.462018;0.952431;-1.413601;0.892857;0.000000;
1.863411;0.293520;2.465062;1.006031;1.038166;-2.105766;1.466572;0.952420;-1.242762;0.892857;0.000000;
1.865597;0.308725;2.482382;1.006143;1.075672;-2.105366;1.470752;0.952408;-1.107936;0.892857;0.000000;
1.867783;0.324701;2.500798;1.006253;1.114377;-2.104968;1.475008;0.952395;-0.989972;0.892857;0.000000;
1.869969;0.341377;2.520335;1.006362;1.154223;-2.104588;1.479339;0.952380;-0.887792;0.892857;0.000000;
1.872155;0.358686;2.541009;1.006469;1.195150;-2.104242;1.483745;0.952363;-0.800170;0.892857;0.000000;
1.874341;0.376564;2.562835;1.006574;1.237099;-2.103945;1.488223;0.952343;-0.725820;0.892857;0.000000;
1.876527;0.394957;2.585823;1.006678;1.280014;-2.103714;1.492773;0.952319;-0.663423;0.892857;0.000000;
1.878713;0.413814;2.609978;1.006781;1.323841;-2.103561;1.497394;0.952293;-0.611667;0.892857;0.000000;
1.880899;0.433090;2.635304;1.006881;1.368529;-2.103501;1.502085;0.952262;-0.569268;0.892857;0.000000;
1.883085;0.452748;2.661800;1.006980;1.414030;-2.103547;1.506844;0.952227;-0.534995;0.892857;0.000000;
1.885271;0.472753;2.689463;1.007077;1.460300;-2.103710;1.511671;0.952188;-0.507683;0.892857;0.000000;
1.887457;0.493077;2.718286;1.007173;1.507296;-2.104004;1.516563;0.952144;-0.486244;0.892857;0.000000;
1.889642;0.513695;2.748262;1.007266;1.554979;-2.104439;1.521520;0.952095;-0.469679;0.892857;0.000000;
1.891828;0.534586;2.779380;1.007358;1.603312;-2.105026;1.526541;0.952040;-0.457075;0.892857;0.000000;
1.894014;0.555735;2.811628;1.007448;1.652263;-2.105775;1.531625;0.951980;-0.447650;0.892857;0.000000;
1.894760;0.563001;2.822879;1.007478;1.669086;-2.106070;1.533372;0.951958;-0.444988;0.892857;0.000000;
1.894760;0.563001;2.822879;1.007478;1.669086;-2.106070;1.533372;0.951958;-0.444988;0.892857;0.000000;
1.894814;0.563534;2.823707;1.007480;1.670320;-2.106092;1.533500;0.951956;-0.444827;0.892857;0.000000;
1.894869;0.564066;2.824536;1.007482;1.671554;-2.106115;1.533628;0.951955;-0.444681;0.892857;0.000000;
1.894978;0.565133;2.826196;1.007487;1.674023;-2.106160;1.533884;0.951952;-0.444422;0.892857;0.000000;
1.895196;0.567267;2.829524;1.007495;1.678965;-2.106251;1.534398;0.951945;-0.444080;0.892857;0.000000;
1.895632;0.571541;2.836213;1.007513;1.688866;-2.106440;1.535426;0.951932;-0.444082;0.892857;0.000000;
1.896504;0.580112;2.849719;1.007548;1.708728;-2.106839;1.537489;0.951904;-0.446766;0.892857;0.000000;
1.898249;0.597321;2.877231;1.007616;1.748673;-2.107729;1.541645;0.951846;-0.462120;0.892857;0.000000;
1.899993;0.614592;2.905390;1.007684;1.788878;-2.108749;1.545837;0.951784;-0.489835;0.892857;0.000000;
1.901738;0.631892;2.934164;1.007750;1.829301;-2.109904;1.550066;0.951718;-0.528608;0.892857;0.000000;
1.903482;0.649191;2.963524;1.007815;1.869898;-2.111202;1.554331;0.951647;-0.577131;0.892857;0.000000;
1.905227;0.666462;2.993439;1.007879;1.910631;-2.112647;1.558632;0.951572;-0.634143;0.892857;0.000000;
1.906971;0.683682;3.023877;1.007941;1.951462;-2.114246;1.562966;0.951492;-0.698435;0.892857;0.000000;
1.908716;0.700831;3.054809;1.008003;1.992358;-2.116003;1.567335;0.951407;-0.768867;0.892857;0.000000;
1.910460;0.717893;3.086204;1.008063;2.033288;-2.117923;1.571737;0.951317;-0.844369;0.892857;0.000000;
1.912205;0.734857;3.118036;1.008121;2.074223;-2.120010;1.576172;0.951223;-0.923944;0.892857;0.000000;
1.913949;0.751711;3.150276;1.008179;2.115138;-2.122265;1.580639;0.951123;-1.006671;0.892857;0.000000;
1.915694;0.768449;3.182898;1.008235;2.156011;-2.124694;1.585136;0.951019;-1.091702;0.892857;0.000000;
1.917438;0.785067;3.215877;1.008290;2.196820;-2.127298;1.589665;0.950910;-1.178265;0.892857;0.000000;
1.919183;0.801561;3.249189;1.008344;2.237548;-2.130079;1.594223;0.950795;-1.265664;0.892857;0.000000;
1.920927;0.817931;3.282813;1.008397;2.278179;-2.133039;1.598810;0.950676;-1.353272;0.892857;0.000000;
1.922672;0.834177;3.316726;1.008448;2.318699;-2.136180;1.603426;0.950551;-1.440534;0.892857;0.000000;
1.924416;0.850302;3.350910;1.008498;2.359094;-2.139503;1.608069;0.950421;-1.526959;0.892857;0.000000;
