Time;U_NGEN;E_FD;P_GEN;Q_GEN;w_GEN;VOTHSG;P_LOAD;Q_LOAD;POWERFACTORY
1,725176;1,004177;4,000000;0,832981;1,043572;0,998358;0,073643;1,014897;0,494041;
1,726176;1,004342;4,000000;0,832793;1,045194;0,998377;0,073656;1,015079;0,494130;
1,727176;1,004506;4,000000;0,832614;1,046816;0,998397;0,073666;1,015260;0,494218;
1,728176;1,004670;4,000000;0,832443;1,048436;0,998417;0,073671;1,015441;0,494306;
1,729176;1,004834;4,000000;0,832281;1,050055;0,998436;0,073672;1,015621;0,494393;
1,730176;1,004997;4,000000;0,832128;1,051673;0,998456;0,073670;1,015800;0,494481;
1,731176;1,005159;4,000000;0,831983;1,053290;0,998475;0,073663;1,015979;0,494568;
1,732176;1,005321;4,000000;0,831847;1,054905;0,998495;0,073652;1,016157;0,494655;
1,733176;1,005482;4,000000;0,831720;1,056519;0,998515;0,073637;1,016335;0,494741;
1,734176;1,005643;4,000000;0,831601;1,058132;0,998534;0,073618;1,016512;0,494828;
1,735176;1,005804;4,000000;0,831491;1,059744;0,998554;0,073595;1,016689;0,494914;
1,736176;1,005964;4,000000;0,831389;1,061355;0,998574;0,073567;1,016865;0,494999;
1,737176;1,006123;4,000000;0,831297;1,062964;0,998594;0,073536;1,017041;0,495085;
1,738176;1,006282;4,000000;0,831212;1,064572;0,998613;0,073500;1,017216;0,495170;
1,739176;1,006440;4,000000;0,831137;1,066178;0,998633;0,073461;1,017391;0,495255;
1,740176;1,006598;4,000000;0,831070;1,067784;0,998653;0,073417;1,017565;0,495340;
1,741176;1,006756;4,000000;0,831012;1,069388;0,998673;0,073369;1,017738;0,495424;
1,742176;1,006913;4,000000;0,830962;1,070990;0,998692;0,073317;1,017911;0,495508;
1,743176;1,007069;4,000000;0,830921;1,072592;0,998712;0,073261;1,018083;0,495592;
1,744176;1,007225;4,000000;0,830889;1,074192;0,998732;0,073201;1,018255;0,495676;
1,745176;1,007380;4,000000;0,830866;1,075791;0,998752;0,073137;1,018426;0,495759;
1,746176;1,007535;4,000000;0,830851;1,077388;0,998771;0,073069;1,018597;0,495842;
1,747176;1,007690;4,000000;0,830845;1,078984;0,998791;0,072996;1,018767;0,495925;
1,748176;1,007844;4,000000;0,830847;1,080579;0,998811;0,072920;1,018937;0,496008;
1,749176;1,007997;4,000000;0,830858;1,082172;0,998831;0,072839;1,019106;0,496090;
1,750176;1,008150;4,000000;0,830878;1,083764;0,998851;0,072755;1,019275;0,496172;
1,751176;1,008303;4,000000;0,830907;1,085355;0,998870;0,072666;1,019443;0,496254;
1,752176;1,008455;4,000000;0,830944;1,086944;0,998890;0,072573;1,019610;0,496336;
1,753176;1,008606;4,000000;0,830990;1,088532;0,998910;0,072476;1,019777;0,496417;
1,754176;1,008757;4,000000;0,831044;1,090118;0,998930;0,072375;1,019944;0,496498;
1,755176;1,008908;4,000000;0,831108;1,091703;0,998949;0,072270;1,020110;0,496579;
1,756176;1,009058;4,000000;0,831179;1,093287;0,998969;0,072161;1,020275;0,496659;
1,757176;1,009207;4,000000;0,831260;1,094869;0,998989;0,072048;1,020440;0,496739;
1,758176;1,009356;4,000000;0,831349;1,096449;0,999009;0,071931;1,020604;0,496819;
1,759176;1,009505;4,000000;0,831447;1,098029;0,999028;0,071810;1,020768;0,496899;
1,760176;1,009653;4,000000;0,831553;1,099607;0,999048;0,071684;1,020931;0,496979;
1,761176;1,009801;4,000000;0,831668;1,101183;0,999068;0,071555;1,021094;0,497058;
1,762176;1,009948;4,000000;0,831792;1,102758;0,999087;0,071422;1,021256;0,497137;
1,763176;1,010094;4,000000;0,831924;1,104331;0,999107;0,071284;1,021418;0,497216;
1,764176;1,010240;4,000000;0,832065;1,105903;0,999127;0,071143;1,021579;0,497294;
1,765176;1,010386;4,000000;0,832214;1,107474;0,999146;0,070997;1,021740;0,497372;
1,766176;1,010531;4,000000;0,832372;1,109043;0,999166;0,070848;1,021900;0,497450;
1,767176;1,010676;4,000000;0,832539;1,110610;0,999185;0,070695;1,022059;0,497528;
1,768176;1,010820;4,000000;0,832714;1,112176;0,999205;0,070537;1,022218;0,497605;
1,769176;1,010964;4,000000;0,832898;1,113741;0,999224;0,070376;1,022377;0,497682;
1,770176;1,011107;4,000000;0,833090;1,115304;0,999244;0,070211;1,022535;0,497759;
1,771176;1,011249;4,000000;0,833291;1,116865;0,999263;0,070042;1,022692;0,497836;
1,772176;1,011392;4,000000;0,833500;1,118425;0,999283;0,069869;1,022849;0,497912;
1,773176;1,011533;4,000000;0,833718;1,119983;0,999302;0,069692;1,023006;0,497988;
1,774176;1,011674;4,000000;0,833944;1,121540;0,999322;0,069511;1,023161;0,498064;
1,775176;1,011815;4,000000;0,834178;1,123095;0,999341;0,069326;1,023317;0,498140;
1,776176;1,011955;4,000000;0,834422;1,124649;0,999361;0,069137;1,023471;0,498215;
1,777176;1,012095;4,000000;0,834673;1,126201;0,999380;0,068944;1,023626;0,498290;
1,778176;1,012234;4,000000;0,834933;1,127752;0,999399;0,068748;1,023779;0,498365;
1,779176;1,012373;4,000000;0,835201;1,129301;0,999418;0,068547;1,023933;0,498440;
1,780176;1,012512;4,000000;0,835478;1,130848;0,999438;0,068343;1,024085;0,498514;
1,781176;1,012649;4,000000;0,835763;1,132394;0,999457;0,068135;1,024237;0,498588;
1,782176;1,012787;4,000000;0,836057;1,133939;0,999476;0,067923;1,024389;0,498662;
1,783176;1,012924;4,000000;0,836359;1,135481;0,999495;0,067708;1,024540;0,498735;
1,784176;1,013060;4,000000;0,836669;1,137022;0,999514;0,067488;1,024691;0,498809;
1,785176;1,013196;4,000000;0,836987;1,138562;0,999533;0,067265;1,024841;0,498882;
1,786176;1,013331;4,000000;0,837314;1,140100;0,999552;0,067038;1,024990;0,498954;
1,787176;1,013466;4,000000;0,837649;1,141636;0,999571;0,066807;1,025139;0,499027;
1,788176;1,013600;4,000000;0,837992;1,143171;0,999590;0,066573;1,025287;0,499099;
1,789176;1,013734;4,000000;0,838343;1,144704;0,999609;0,066335;1,025435;0,499171;
1,790176;1,013868;4,000000;0,838703;1,146235;0,999628;0,066093;1,025582;0,499243;
1,791176;1,014001;4,000000;0,839070;1,147765;0,999647;0,065847;1,025729;0,499314;
1,792176;1,014133;4,000000;0,839446;1,149293;0,999666;0,065598;1,025876;0,499385;
1,793176;1,014265;4,000000;0,839830;1,150819;0,999684;0,065345;1,026021;0,499456;
1,794176;1,014397;4,000000;0,840222;1,152344;0,999703;0,065088;1,026166;0,499527;
1,795176;1,014528;4,000000;0,840622;1,153867;0,999722;0,064828;1,026311;0,499597;
1,796176;1,014658;4,000000;0,841030;1,155388;0,999740;0,064564;1,026455;0,499668;
1,797176;1,014788;4,000000;0,841447;1,156908;0,999759;0,064297;1,026599;0,499737;
1,798176;1,014918;4,000000;0,841871;1,158426;0,999777;0,064026;1,026742;0,499807;
1,799176;1,015047;4,000000;0,842303;1,159943;0,999796;0,063752;1,026884;0,499877;
1,800176;1,015176;4,000000;0,842743;1,161457;0,999814;0,063474;1,027026;0,499946;
1,801176;1,015304;4,000000;0,843191;1,162970;0,999832;0,063192;1,027168;0,500014;
1,802176;1,015431;4,000000;0,843647;1,164482;0,999850;0,062907;1,027309;0,500083;
1,803176;1,015558;4,000000;0,844110;1,165991;0,999869;0,062619;1,027449;0,500151;
1,804176;1,015685;4,000000;0,844582;1,167499;0,999887;0,062327;1,027589;0,500219;
1,805176;1,015811;4,000000;0,845061;1,169005;0,999905;0,062031;1,027728;0,500287;
1,806176;1,015937;4,000000;0,845548;1,170510;0,999923;0,061732;1,027867;0,500355;
1,807176;1,016062;4,000000;0,846043;1,172012;0,999941;0,061430;1,028005;0,500422;
1,808176;1,016187;4,000000;0,846546;1,173513;0,999959;0,061124;1,028143;0,500489;
1,809176;1,016311;4,000000;0,847056;1,175013;0,999977;0,060815;1,028280;0,500556;
1,810176;1,016435;4,000000;0,847574;1,176510;0,999995;0,060503;1,028417;0,500622;
1,811176;1,016558;4,000000;0,848099;1,178006;1,000012;0,060187;1,028553;0,500689;
1,812176;1,016681;4,000000;0,848632;1,179500;1,000030;0,059868;1,028688;0,500755;
1,813176;1,016803;4,000000;0,849173;1,180992;1,000048;0,059546;1,028823;0,500820;
1,814176;1,016925;4,000000;0,849721;1,182483;1,000065;0,059220;1,028958;0,500886;
1,815176;1,017046;4,000000;0,850276;1,183972;1,000083;0,058891;1,029092;0,500951;
1,816176;1,017167;4,000000;0,850839;1,185459;1,000100;0,058559;1,029225;0,501016;
1,817176;1,017288;4,000000;0,851410;1,186944;1,000117;0,058223;1,029358;0,501081;
1,818176;1,017408;4,000000;0,851987;1,188427;1,000135;0,057885;1,029490;0,501145;
1,819176;1,017527;4,000000;0,852572;1,189909;1,000152;0,057542;1,029622;0,501209;
1,820176;1,017646;4,000000;0,853165;1,191389;1,000169;0,057197;1,029753;0,501273;
1,821176;1,017764;4,000000;0,853764;1,192867;1,000186;0,056848;1,029884;0,501337;
1,822176;1,017882;4,000000;0,854371;1,194343;1,000203;0,056497;1,030014;0,501400;
1,823176;1,018000;4,000000;0,854985;1,195818;1,000220;0,056142;1,030144;0,501463;
1,824176;1,018117;4,000000;0,855607;1,197291;1,000237;0,055783;1,030273;0,501526;
1,825176;1,018234;4,000000;0,856235;1,198761;1,000254;0,055422;1,030401;0,501588;
1,826176;1,018350;4,000000;0,856870;1,200231;1,000270;0,055057;1,030529;0,501651;
1,827176;1,018465;4,000000;0,857513;1,201698;1,000287;0,054690;1,030656;0,501713;
1,828176;1,018580;4,000000;0,858162;1,203163;1,000303;0,054319;1,030783;0,501774;
1,829176;1,018695;4,000000;0,858819;1,204627;1,000320;0,053945;1,030909;0,501836;
1,830176;1,018809;4,000000;0,859482;1,206089;1,000336;0,053568;1,031035;0,501897;
1,831176;1,018923;4,000000;0,860152;1,207549;1,000353;0,053188;1,031160;0,501958;
1,832176;1,019036;4,000000;0,860829;1,209007;1,000369;0,052805;1,031285;0,502019;
1,833176;1,019149;4,000000;0,861513;1,210463;1,000385;0,052419;1,031409;0,502079;
1,834176;1,019261;4,000000;0,862203;1,211918;1,000401;0,052030;1,031533;0,502139;
1,835176;1,019373;4,000000;0,862901;1,213370;1,000417;0,051638;1,031656;0,502199;
1,836176;1,019484;4,000000;0,863605;1,214821;1,000433;0,051243;1,031778;0,502259;
1,837176;1,019595;4,000000;0,864315;1,216270;1,000449;0,050845;1,031900;0,502318;
1,838176;1,019705;4,000000;0,865032;1,217717;1,000464;0,050444;1,032021;0,502377;
1,839176;1,019815;4,000000;0,865756;1,219162;1,000480;0,050041;1,032142;0,502436;
1,840176;1,019924;4,000000;0,866486;1,220606;1,000496;0,049634;1,032262;0,502494;
1,841176;1,020033;4,000000;0,867223;1,222047;1,000511;0,049225;1,032382;0,502553;
1,842176;1,020142;4,000000;0,867966;1,223487;1,000526;0,048813;1,032501;0,502611;
1,843176;1,020250;4,000000;0,868715;1,224925;1,000542;0,048399;1,032620;0,502668;
1,844176;1,020357;4,000000;0,869470;1,226360;1,000557;0,047981;1,032738;0,502726;
1,845176;1,020464;4,000000;0,870232;1,227794;1,000572;0,047561;1,032855;0,502783;
1,846176;1,020571;4,000000;0,871000;1,229227;1,000587;0,047138;1,032972;0,502840;
1,847176;1,020677;4,000000;0,871775;1,230657;1,000602;0,046713;1,033088;0,502896;
1,848176;1,020782;4,000000;0,872555;1,232085;1,000617;0,046285;1,033204;0,502953;
1,849176;1,020887;4,000000;0,873342;1,233512;1,000631;0,045855;1,033319;0,503009;
1,850176;1,020992;4,000000;0,874134;1,234936;1,000646;0,045422;1,033434;0,503065;
1,851176;1,021096;4,000000;0,874932;1,236359;1,000661;0,044986;1,033548;0,503120;
1,852176;1,021200;4,000000;0,875737;1,237779;1,000675;0,044548;1,033662;0,503176;
1,853176;1,021303;4,000000;0,876547;1,239198;1,000689;0,044108;1,033775;0,503231;
1,854176;1,021406;4,000000;0,877363;1,240615;1,000704;0,043665;1,033887;0,503285;
1,855176;1,021508;4,000000;0,878185;1,242030;1,000718;0,043220;1,033999;0,503340;
1,856176;1,021610;4,000000;0,879013;1,243443;1,000732;0,042772;1,034111;0,503394;
1,857176;1,021712;4,000000;0,879846;1,244854;1,000746;0,042322;1,034221;0,503448;
1,858176;1,021812;4,000000;0,880685;1,246264;1,000760;0,041870;1,034332;0,503502;
1,859176;1,021913;4,000000;0,881529;1,247671;1,000773;0,041416;1,034441;0,503555;
1,860176;1,022013;4,000000;0,882379;1,249076;1,000787;0,040959;1,034550;0,503608;
1,861176;1,022112;4,000000;0,883235;1,250480;1,000801;0,040500;1,034659;0,503661;
1,862176;1,022211;4,000000;0,884095;1,251881;1,000814;0,040039;1,034767;0,503714;
1,863176;1,022310;4,000000;0,884962;1,253281;1,000827;0,039576;1,034874;0,503766;
1,864176;1,022408;4,000000;0,885833;1,254678;1,000841;0,039111;1,034981;0,503818;
1,865176;1,022506;3,999775;0,886710;1,256074;1,000854;0,038643;1,035088;0,503870;
1,866176;1,022603;3,998993;0,887592;1,257468;1,000867;0,038174;1,035193;0,503921;
1,867176;1,022700;3,997553;0,888479;1,258859;1,000880;0,037702;1,035299;0,503972;
1,868176;1,022796;3,995465;0,889371;1,260248;1,000892;0,037229;1,035403;0,504023;
1,869176;1,022891;3,992740;0,890267;1,261633;1,000905;0,036754;1,035507;0,504074;
1,870176;1,022986;3,989390;0,891168;1,263014;1,000918;0,036277;1,035610;0,504124;
1,871176;1,023081;3,985426;0,892074;1,264392;1,000930;0,035798;1,035713;0,504174;
1,872176;1,023175;3,980857;0,892983;1,265765;1,000943;0,035317;1,035814;0,504223;
1,873176;1,023268;3,975695;0,893897;1,267134;1,000955;0,034835;1,035915;0,504273;
1,874176;1,023360;3,969951;0,894814;1,268497;1,000967;0,034352;1,036015;0,504321;
1,875176;1,023452;3,963634;0,895735;1,269855;1,000979;0,033867;1,036114;0,504370;
1,876176;1,023542;3,956756;0,896660;1,271208;1,000991;0,033381;1,036213;0,504417;
1,877176;1,023632;3,949326;0,897588;1,272554;1,001003;0,032893;1,036310;0,504465;
1,878176;1,023722;3,941356;0,898519;1,273894;1,001015;0,032405;1,036406;0,504512;
1,879176;1,023810;3,932854;0,899454;1,275227;1,001026;0,031915;1,036502;0,504558;
1,880176;1,023898;3,923833;0,900391;1,276552;1,001038;0,031425;1,036596;0,504604;
1,881176;1,023984;3,914301;0,901331;1,277871;1,001049;0,030934;1,036689;0,504649;
1,882176;1,024070;3,904270;0,902273;1,279181;1,001060;0,030442;1,036782;0,504694;
1,883176;1,024155;3,893749;0,903218;1,280483;1,001071;0,029950;1,036873;0,504739;
1,884176;1,024238;3,882748;0,904165;1,281777;1,001082;0,029457;1,036963;0,504782;
1,885176;1,024321;3,871278;0,905115;1,283062;1,001093;0,028964;1,037051;0,504826;
1,886176;1,024403;3,859348;0,906066;1,284337;1,001104;0,028471;1,037139;0,504868;
1,887176;1,024483;3,846969;0,907019;1,285603;1,001115;0,027978;1,037225;0,504910;
1,888176;1,024563;3,834151;0,907974;1,286859;1,001125;0,027485;1,037311;0,504952;
1,889176;1,024641;3,820903;0,908930;1,288105;1,001136;0,026992;1,037394;0,504993;
1,890176;1,024719;3,807237;0,909888;1,289340;1,001146;0,026499;1,037477;0,505033;
1,891176;1,024795;3,793160;0,910847;1,290565;1,001157;0,026007;1,037558;0,505072;
1,892176;1,024870;3,778685;0,911806;1,291778;1,001167;0,025516;1,037638;0,505111;
1,893176;1,024944;3,763820;0,912767;1,292980;1,001177;0,025025;1,037716;0,505149;
1,894176;1,025016;3,748575;0,913729;1,294170;1,001187;0,024534;1,037793;0,505187;
1,895176;1,025087;3,732960;0,914691;1,295348;1,001196;0,024045;1,037869;0,505224;
1,896176;1,025157;3,716985;0,915653;1,296513;1,001206;0,023557;1,037943;0,505260;
1,897176;1,025226;3,700660;0,916616;1,297666;1,001215;0,023070;1,038016;0,505295;
1,898176;1,025293;3,683995;0,917579;1,298806;1,001225;0,022584;1,038087;0,505330;
1,899176;1,025360;3,666998;0,918542;1,299932;1,001234;0,022099;1,038156;0,505364;
1,900176;1,025424;3,649680;0,919505;1,301045;1,001243;0,021616;1,038224;0,505397;
1,901176;1,025488;3,632051;0,920468;1,302144;1,001252;0,021135;1,038291;0,505429;
1,902176;1,025549;3,614120;0,921430;1,303229;1,001261;0,020655;1,038356;0,505461;
1,903176;1,025610;3,595896;0,922392;1,304300;1,001270;0,020176;1,038419;0,505491;
1,904176;1,025669;3,577389;0,923353;1,305356;1,001279;0,019700;1,038480;0,505521;
1,905176;1,025727;3,558608;0,924313;1,306397;1,001288;0,019226;1,038540;0,505550;
1,906176;1,025783;3,539564;0,925273;1,307423;1,001296;0,018753;1,038598;0,505579;
1,907176;1,025837;3,520264;0,926231;1,308433;1,001304;0,018283;1,038655;0,505606;
1,908176;1,025891;3,500719;0,927188;1,309428;1,001313;0,017815;1,038709;0,505633;
1,909176;1,025942;3,480938;0,928144;1,310407;1,001321;0,017350;1,038762;0,505659;
1,910176;1,025992;3,460929;0,929099;1,311370;1,001329;0,016887;1,038814;0,505684;
1,911176;1,026041;3,440702;0,930051;1,312317;1,001337;0,016426;1,038863;0,505708;
1,912176;1,026088;3,420267;0,931003;1,313247;1,001345;0,015968;1,038911;0,505731;
1,913176;1,026133;3,399631;0,931952;1,314161;1,001352;0,015512;1,038957;0,505753;
1,914176;1,026177;3,378804;0,932900;1,315057;1,001360;0,015060;1,039001;0,505775;
1,915176;1,026219;3,357796;0,933845;1,315937;1,001367;0,014610;1,039043;0,505795;
1,916176;1,026259;3,336613;0,934789;1,316799;1,001375;0,014163;1,039083;0,505815;
1,917176;1,026298;3,315266;0,935730;1,317643;1,001382;0,013719;1,039122;0,505833;
1,918176;1,026336;3,293763;0,936668;1,318470;1,001389;0,013278;1,039158;0,505851;
1,919176;1,026371;3,272113;0,937605;1,319279;1,001396;0,012840;1,039193;0,505868;
1,920176;1,026405;3,250324;0,938538;1,320070;1,001403;0,012405;1,039226;0,505884;
1,921176;1,026437;3,228404;0,939470;1,320843;1,001410;0,011974;1,039256;0,505899;
1,922176;1,026468;3,206362;0,940398;1,321597;1,001416;0,011546;1,039285;0,505913;
1,923176;1,026497;3,184206;0,941323;1,322333;1,001423;0,011121;1,039312;0,505926;
1,924176;1,026524;3,161944;0,942246;1,323050;1,001429;0,010699;1,039337;0,505938;
1,925176;1,026549;3,139585;0,943165;1,323748;1,001436;0,010281;1,039360;0,505950;
1,926176;1,026573;3,117136;0,944081;1,324427;1,001442;0,009867;1,039381;0,505960;
1,927176;1,026595;3,094606;0,944994;1,325088;1,001448;0,009456;1,039401;0,505969;
1,928176;1,026615;3,072001;0,945904;1,325729;1,001454;0,009049;1,039418;0,505978;
1,929176;1,026633;3,049331;0,946810;1,326351;1,001460;0,008646;1,039433;0,505985;
1,930176;1,026650;3,026602;0,947712;1,326953;1,001466;0,008246;1,039446;0,505991;
1,931176;1,026665;3,003822;0,948611;1,327536;1,001471;0,007850;1,039457;0,505997;
1,932176;1,026678;2,980999;0,949507;1,328099;1,001477;0,007457;1,039466;0,506001;
1,933176;1,026689;2,958140;0,950398;1,328643;1,001483;0,007069;1,039474;0,506005;
1,934176;1,026699;2,935252;0,951286;1,329167;1,001488;0,006684;1,039479;0,506007;
1,935176;1,026707;2,912343;0,952169;1,329671;1,001493;0,006304;1,039482;0,506009;
1,936176;1,026713;2,889419;0,953049;1,330155;1,001498;0,005927;1,039483;0,506009;
1,937176;1,026717;2,866487;0,953925;1,330619;1,001503;0,005554;1,039482;0,506009;
1,938176;1,026719;2,843555;0,954796;1,331063;1,001508;0,005185;1,039479;0,506007;
1,939176;1,026720;2,820629;0,955663;1,331487;1,001513;0,004820;1,039474;0,506005;
1,940176;1,026719;2,797716;0,956526;1,331891;1,001518;0,004459;1,039467;0,506002;
1,941176;1,026716;2,774823;0,957385;1,332274;1,001522;0,004103;1,039458;0,505997;
1,942176;1,026711;2,751955;0,958239;1,332637;1,001527;0,003750;1,039447;0,505992;
1,943176;1,026705;2,729119;0,959089;1,332980;1,001531;0,003401;1,039434;0,505986;
1,944176;1,026697;2,706322;0,959934;1,333303;1,001536;0,003057;1,039419;0,505978;
1,945176;1,026687;2,683570;0,960775;1,333606;1,001540;0,002716;1,039402;0,505970;
1,946176;1,026675;2,660868;0,961611;1,333888;1,001544;0,002380;1,039383;0,505961;
1,947176;1,026661;2,638223;0,962442;1,334149;1,001548;0,002048;1,039362;0,505950;
1,948176;1,026646;2,615641;0,963268;1,334391;1,001552;0,001720;1,039339;0,505939;
1,949176;1,026628;2,593126;0,964090;1,334612;1,001556;0,001396;1,039314;0,505927;
1,950176;1,026610;2,570686;0,964907;1,334813;1,001559;0,001077;1,039286;0,505914;
1,951176;1,026589;2,548324;0,965718;1,334993;1,001563;0,000761;1,039257;0,505899;
1,952176;1,026566;2,526048;0,966525;1,335153;1,001566;0,000450;1,039226;0,505884;
1,953176;1,026542;2,503861;0,967327;1,335293;1,001570;0,000143;1,039193;0,505868;
1,954176;1,026516;2,481770;0,968124;1,335413;1,001573;-0,000160;1,039158;0,505851;
1,955176;1,026488;2,459778;0,968916;1,335512;1,001576;-0,000459;1,039121;0,505833;
1,956176;1,026459;2,437892;0,969703;1,335591;1,001580;-0,000754;1,039082;0,505814;
1,957176;1,026428;2,416116;0,970484;1,335650;1,001583;-0,001045;1,039041;0,505794;
1,958176;1,026395;2,394455;0,971261;1,335689;1,001586;-0,001331;1,038998;0,505773;
1,959176;1,026360;2,372913;0,972032;1,335708;1,001588;-0,001613;1,038953;0,505752;
1,960176;1,026323;2,351495;0,972798;1,335707;1,001591;-0,001891;1,038907;0,505729;
1,961176;1,026285;2,330206;0,973558;1,335686;1,001594;-0,002166;1,038858;0,505705;
1,962176;1,026246;2,309048;0,974314;1,335645;1,001596;-0,002435;1,038807;0,505680;
1,963176;1,026204;2,288028;0,975064;1,335585;1,001599;-0,002701;1,038755;0,505655;
1,964176;1,026161;2,267149;0,975808;1,335505;1,001601;-0,002963;1,038701;0,505628;
1,965176;1,026116;2,246414;0,976548;1,335405;1,001603;-0,003221;1,038644;0,505601;
1,966176;1,026069;2,225829;0,977282;1,335285;1,001606;-0,003475;1,038586;0,505573;
1,967176;1,026021;2,205395;0,978010;1,335147;1,001608;-0,003724;1,038526;0,505544;
1,968176;1,025971;2,185118;0,978733;1,334988;1,001610;-0,003970;1,038464;0,505513;
1,969176;1,025920;2,165001;0,979451;1,334811;1,001612;-0,004212;1,038401;0,505483;
1,970176;1,025867;2,145046;0,980163;1,334614;1,001614;-0,004450;1,038335;0,505451;
1,971176;1,025812;2,125258;0,980869;1,334399;1,001615;-0,004684;1,038268;0,505418;
1,972176;1,025756;2,105640;0,981571;1,334164;1,001617;-0,004913;1,038199;0,505384;
1,973176;1,025698;2,086194;0,982266;1,333911;1,001619;-0,005140;1,038128;0,505350;
1,974176;1,025638;2,066924;0,982956;1,333639;1,001620;-0,005362;1,038055;0,505314;
1,975176;1,025577;2,047833;0,983641;1,333348;1,001622;-0,005580;1,037981;0,505278;
1,976176;1,025514;2,028923;0,984320;1,333039;1,001623;-0,005795;1,037905;0,505241;
1,977176;1,025450;2,010198;0,984994;1,332711;1,001624;-0,006006;1,037827;0,505203;
1,978176;1,025385;1,991659;0,985662;1,332366;1,001625;-0,006213;1,037748;0,505165;
1,979176;1,025317;1,973309;0,986324;1,332002;1,001627;-0,006416;1,037666;0,505125;
1,980176;1,025249;1,955151;0,986981;1,331620;1,001628;-0,006616;1,037584;0,505085;
1,981176;1,025178;1,937188;0,987633;1,331221;1,001628;-0,006812;1,037499;0,505044;
1,982176;1,025107;1,919420;0,988279;1,330803;1,001629;-0,007004;1,037413;0,505002;
1,983176;1,025033;1,901851;0,988919;1,330369;1,001630;-0,007193;1,037325;0,504959;
1,984176;1,024959;1,884482;0,989554;1,329916;1,001631;-0,007379;1,037236;0,504915;
1,985176;1,024883;1,867315;0,990183;1,329447;1,001631;-0,007561;1,037145;0,504871;
1,986176;1,024805;1,850352;0,990807;1,328961;1,001632;-0,007739;1,037052;0,504826;
1,987176;1,024726;1,833595;0,991426;1,328457;1,001633;-0,007914;1,036958;0,504780;
1,988176;1,024646;1,817045;0,992038;1,327937;1,001633;-0,008085;1,036862;0,504733;
1,989176;1,024564;1,800704;0,992646;1,327401;1,001633;-0,008254;1,036765;0,504686;
1,990176;1,024481;1,784574;0,993248;1,326848;1,001633;-0,008418;1,036666;0,504638;
1,991176;1,024397;1,768655;0,993844;1,326278;1,001634;-0,008580;1,036566;0,504589;
1,992176;1,024311;1,752949;0,994435;1,325693;1,001634;-0,008738;1,036464;0,504540;
1,993176;1,024224;1,737458;0,995021;1,325091;1,001634;-0,008893;1,036361;0,504490;
1,994176;1,024136;1,722181;0,995601;1,324474;1,001634;-0,009045;1,036256;0,504439;
1,995176;1,024046;1,707121;0,996175;1,323841;1,001634;-0,009194;1,036150;0,504387;
1,996176;1,023956;1,692278;0,996745;1,323193;1,001634;-0,009339;1,036043;0,504335;
1,997176;1,023863;1,677653;0,997309;1,322530;1,001633;-0,009482;1,035934;0,504282;
1,998176;1,023770;1,663247;0,997867;1,321851;1,001633;-0,009622;1,035824;0,504228;
1,999176;1,023675;1,649061;0,998420;1,321158;1,001633;-0,009758;1,035712;0,504174;
2,000176;1,023580;1,635094;0,998968;1,320450;1,001632;-0,009892;1,035599;0,504119;
2,001176;1,023483;1,621348;0,999511;1,319727;1,001632;-0,010023;1,035485;0,504063;
2,002176;1,023385;1,607823;1,000048;1,318990;1,001631;-0,010150;1,035370;0,504007;
2,003176;1,023285;1,594520;1,000580;1,318239;1,001630;-0,010276;1,035253;0,503950;
2,004176;1,023185;1,581438;1,001107;1,317474;1,001630;-0,010398;1,035135;0,503893;
2,005176;1,023083;1,568578;1,001629;1,316695;1,001629;-0,010517;1,035016;0,503835;
2,006176;1,022981;1,555940;1,002146;1,315902;1,001628;-0,010634;1,034895;0,503776;
2,007176;1,022877;1,543524;1,002657;1,315097;1,001627;-0,010749;1,034774;0,503717;
2,008176;1,022772;1,531330;1,003163;1,314278;1,001626;-0,010860;1,034651;0,503657;
2,009176;1,022666;1,519359;1,003664;1,313445;1,001625;-0,010969;1,034527;0,503597;
2,010176;1,022559;1,507609;1,004160;1,312600;1,001624;-0,011076;1,034402;0,503536;
2,011176;1,022451;1,496081;1,004651;1,311743;1,001623;-0,011180;1,034276;0,503475;
2,012176;1,022342;1,484774;1,005137;1,310873;1,001622;-0,011282;1,034149;0,503413;
2,013176;1,022233;1,473689;1,005618;1,309990;1,001621;-0,011381;1,034020;0,503350;
2,014176;1,022122;1,462824;1,006094;1,309096;1,001619;-0,011478;1,033891;0,503287;
2,015176;1,022010;1,452180;1,006565;1,308190;1,001618;-0,011572;1,033760;0,503224;
2,016176;1,021897;1,441755;1,007032;1,307272;1,001616;-0,011665;1,033629;0,503160;
2,017176;1,021783;1,431549;1,007493;1,306342;1,001615;-0,011755;1,033497;0,503095;
2,018176;1,021669;1,421562;1,007949;1,305402;1,001613;-0,011843;1,033363;0,503030;
2,019176;1,021553;1,411793;1,008401;1,304450;1,001612;-0,011928;1,033229;0,502965;
2,020176;1,021437;1,402241;1,008848;1,303487;1,001610;-0,012012;1,033093;0,502899;
2,021176;1,021320;1,392905;1,009290;1,302514;1,001608;-0,012094;1,032957;0,502833;
2,022176;1,021202;1,383785;1,009728;1,301530;1,001607;-0,012173;1,032820;0,502766;
2,023176;1,021083;1,374879;1,010160;1,300535;1,001605;-0,012251;1,032682;0,502699;
2,024176;1,020963;1,366187;1,010589;1,299531;1,001603;-0,012326;1,032543;0,502631;
2,025176;1,020843;1,357708;1,011012;1,298517;1,001601;-0,012400;1,032403;0,502563;
