"time","wPP4ACurrentSource.wPPControl.measurements.PGenNomPu","wPP4ACurrentSource.wPPControl.measurements.QGenNomPu","wPP4ACurrentSource.wPPControl.measurements.UPu"
5.99,0.4996932181063712,0.08446253769851045,1.096147318891614
5.991,0.4996937268983199,0.08446255486502957,1.09614731807422
5.992,0.4996942347860737,0.08446257200107526,1.096147317258272
5.993,0.4996947417696329,0.08446258910664688,1.096147316443771
5.994,0.4996952478489976,0.08446260618174378,1.096147315630716
5.995,0.4996957530241672,0.08446262322636532,1.096147314819106
5.996,0.4996962572951423,0.08446264024051084,1.096147314008942
5.997,0.4996967606619223,0.08446265722417967,1.096147313200225
5.998,0.4996972631245076,0.08446267417737122,1.096147312392952
5.999,0.4996977646828978,0.08446269110008478,1.096147311587126
6,0.4996982653370931,0.08446270799231975,1.096147310782745
6,0.4996982653370931,0.08446270799231975,1.096147310782745
6.000000000700119,0.499698265337425,0.08446270799220287,1.096147310782713
6.000000000700119,0.2965790360403329,0.07020338867261613,0.6592089013508839
6.000405145262688,0.3208072758352204,0.3043999270254547,0.734966873887463
6.000405145262688,0.3208072758352204,0.3043999270254547,0.734966873887463
6.001,0.3166069469268198,0.2531643881424475,0.7196075895836401
6.001702572631505,0.3176456954829314,0.2522361712079401,0.7192955935748672
6.001702572631505,0.3176456954829314,0.2522361712079401,0.7192955935748672
6.002,0.3180745798306752,0.251859199792878,0.7191685618563635
6.003,0.3194728821141466,0.2506567460653704,0.7187620140994537
6.004,0.3208083369613218,0.2495493747702369,0.7183855889916857
6.005,0.3220868566558648,0.248529803181108,0.7180370303440193
6.006,0.323313810754065,0.2475911755210366,0.7177142040379068
6.007,0.3641111452784223,0.5866348217211915,0.8106056373208695
6.008,0.3721691979523181,0.6453643573947176,0.8249369582601839
6.008297020217281,0.3729116451137865,0.6482460626852661,0.8256235017256078
6.008297020217281,0.3729116453068598,0.6482460643880414,0.8256235021353789
6.009,0.375910133870961,0.6661363544473813,0.8298934469770958
6.01,0.380010005152172,0.6904243242315298,0.8356331854850415
6.011,0.3838361803523247,0.7126518544638963,0.8408292187344668
6.012,0.3874067728946404,0.7329694930568817,0.8455325314441375
6.013,0.3907403474703053,0.7515250488979117,0.8497901756428999
6.014,0.3938541775365203,0.7684538203591398,0.8536436437723497
6.015,0.3967652163340643,0.7838850509954131,0.8571308788934261
6.016,0.3994897579672071,0.7979411547756018,0.8602865035277281
6.017,0.4020432227407453,0.8107366416499041,0.8631419111643035
6.018,0.4044400536484626,0.8223778108055346,0.8657254754523734
6.019,0.4066937278875761,0.8329632120762321,0.868062881151146
6.02,0.4088167959047264,0.8425841937773739,0.8701774305715102
6.021,0.4108208951838045,0.8513251749559179,0.8720902539476036
6.022,0.4127167106373764,0.8592634681485701,0.873820393826281
6.023,0.4145141058538312,0.8664703582451784,0.8753851435867335
6.024,0.4162221442278327,0.8730113081511485,0.8768001739942217
6.025,0.417849121119557,0.8789462319517292,0.8780796600090585
6.026,0.418928627591338,0.8802983467648767,0.8783588046940934
6.027,0.419840212799487,0.8802561600266205,0.8783341061959439
6.028,0.4207488006220828,0.8802157214508231,0.8783097583861185
6.029,0.4216545872096705,0.8801769121726767,0.8782857326701508
6.03,0.4225577614617722,0.8801396169981913,0.8782620013000431
6.031,0.423458497091993,0.8801037294790386,0.8782385386324786
6.032,0.4243569588751612,0.8800691484717195,0.8782153202715722
6.033,0.4252532970212998,0.8800357812934319,0.8781923238669
6.034,0.4261476534813612,0.880003540190061,0.8781695282333553
6.035,0.4270401595067613,0.87997234370533,0.8781469137002889
6.036,0.4279309366872124,0.8799421161058487,0.8781244619723902
6.037,0.4288200999540854,0.8799127856667642,0.8781021557039502
6.038,0.4297077537460081,0.8798842868665244,0.8780799790545467
6.039,0.4305939973885372,0.8798565573087878,0.8780579169199029
