time;WECCPV_photovoltaics_HvMeasurements_PPu;WECCPV_photovoltaics_HvMeasurements_QPu;WECCPV_photovoltaics_HvMeasurements_UPu;WECCPV_photovoltaics_LvMeasurements_PPu;WECCPV_photovoltaics_LvMeasurements_QPu;WECCPV_photovoltaics_LvMeasurements_UPu;WECCPV_photovoltaics_injector_PInjPu;WECCPV_photovoltaics_injector_QInjPu;WECCPV_photovoltaics_injector_terminal_V_re;WECCPV_photovoltaics_injector_terminal_i_re;WECCPV_photovoltaics_injector_terminal_V_im;WECCPV_photovoltaics_injector_terminal_i_im;WECCPV_photovoltaics_pll_omegaPLLPu;WECCPV_photovoltaics_LvTfo_RPu;WECCPV_photovoltaics_LvTfo_XPu;WECCPV_photovoltaics_HvTfo_RPu;WECCPV_photovoltaics_HvTfo_XPu;
1.042254;0.393541;0.351118;0.500001;0.393541;0.518012;0.616742;0.393552;0.518023;0.605351;-0.787082;0.118065;0.702231;0.989257;0.000010;0.000010;0.000000;0.150000;
1.042255;0.393535;0.351125;0.500001;0.393535;0.518020;0.616744;0.393546;0.518031;0.605353;-0.787070;0.118063;0.702246;0.989257;0.000010;0.000010;0.000000;0.150000;
1.042257;0.393523;0.351141;0.500001;0.393523;0.518036;0.616748;0.393534;0.518047;0.605358;-0.787046;0.118059;0.702276;0.989256;0.000010;0.000010;0.000000;0.150000;
1.042261;0.393500;0.351171;0.500001;0.393500;0.518067;0.616755;0.393511;0.518078;0.605367;-0.786999;0.118052;0.702337;0.989254;0.000010;0.000010;0.000000;0.150000;
1.042269;0.393452;0.351231;0.500001;0.393452;0.518131;0.616770;0.393463;0.518142;0.605385;-0.786905;0.118038;0.702457;0.989251;0.000010;0.000010;0.000000;0.150000;
1.042285;0.393358;0.351351;0.500001;0.393358;0.518257;0.616800;0.393369;0.518268;0.605421;-0.786715;0.118010;0.702698;0.989245;0.000010;0.000010;0.000000;0.150000;
1.042317;0.393168;0.351592;0.500001;0.393168;0.518510;0.616860;0.393179;0.518521;0.605493;-0.786336;0.117953;0.703179;0.989233;0.000010;0.000010;0.000000;0.150000;
1.042381;0.392788;0.352073;0.500001;0.392788;0.519015;0.616980;0.392799;0.519026;0.605638;-0.785577;0.117839;0.704141;0.989208;0.000010;0.000010;0.000000;0.150000;
1.042509;0.392025;0.353032;0.500001;0.392025;0.520020;0.617219;0.392036;0.520031;0.605925;-0.784049;0.117610;0.706059;0.989158;0.000010;0.000010;0.000000;0.150000;
1.042765;0.390482;0.354940;0.500001;0.390482;0.522015;0.617693;0.390493;0.522026;0.606498;-0.780964;0.117147;0.709876;0.989061;0.000010;0.000010;0.000000;0.150000;
1.043277;0.387338;0.358717;0.500001;0.387338;0.525941;0.618628;0.387349;0.525952;0.607631;-0.774675;0.116203;0.717430;0.988870;0.000010;0.000010;0.000000;0.150000;
1.044301;0.380832;0.366110;0.500002;0.380832;0.533551;0.620444;0.380843;0.533563;0.609849;-0.761665;0.114252;0.732216;0.988514;0.000010;0.000010;0.000000;0.150000;
1.045325;0.374061;0.373287;0.500002;0.374061;0.540845;0.622191;0.374072;0.540856;0.612002;-0.748122;0.112220;0.746570;0.988198;0.000010;0.000010;0.000000;0.150000;
1.047373;0.359881;0.386987;0.500002;0.359881;0.554550;0.625485;0.359892;0.554561;0.616112;-0.719762;0.107965;0.773969;0.987693;0.000010;0.000010;0.000000;0.150000;
1.049216;0.346518;0.398558;0.500002;0.346518;0.565911;0.628229;0.346529;0.565922;0.619583;-0.693035;0.103956;0.797112;0.987387;0.000010;0.000010;0.000000;0.150000;
1.051059;0.332766;0.409403;0.500002;0.332766;0.576415;0.630773;0.332777;0.576419;0.622837;-0.665532;0.099830;0.818801;0.987217;0.000010;0.000010;0.000000;0.150000;
1.052902;0.318771;0.419529;0.500002;0.318771;0.586107;0.633125;0.318782;0.586110;0.625874;-0.637541;0.095630;0.839053;0.987167;0.000010;0.000010;0.000000;0.150000;
1.054745;0.304664;0.428945;0.500002;0.304664;0.595042;0.635295;0.304675;0.595043;0.628699;-0.609329;0.091398;0.857885;0.987221;0.000010;0.000010;0.000000;0.150000;
1.056589;0.290563;0.437669;0.500002;0.290563;0.603266;0.637293;0.290574;0.603267;0.631316;-0.581126;0.087167;0.875333;0.987365;0.000010;0.000010;0.000000;0.150000;
1.058432;0.276568;0.445723;0.500002;0.276568;0.610828;0.639128;0.276579;0.610828;0.633733;-0.553135;0.082968;0.891442;0.987582;0.000010;0.000010;0.000000;0.150000;
1.060275;0.262764;0.453137;0.500002;0.262764;0.617772;0.640811;0.262775;0.617773;0.635957;-0.525527;0.078826;0.906269;0.987859;0.000010;0.000010;0.000000;0.150000;
1.062118;0.249223;0.459940;0.500002;0.249223;0.624142;0.642351;0.249234;0.624144;0.637998;-0.498445;0.074764;0.919876;0.988184;0.000010;0.000010;0.000000;0.150000;
1.063961;0.236004;0.466168;0.500002;0.236004;0.629980;0.643758;0.236015;0.629984;0.639866;-0.472008;0.070798;0.932331;0.988546;0.000010;0.000010;0.000000;0.150000;
1.065805;0.223155;0.471854;0.500002;0.223155;0.635325;0.645042;0.223165;0.635330;0.641571;-0.446309;0.066942;0.943703;0.988937;0.000010;0.000010;0.000000;0.150000;
1.067648;0.210712;0.477035;0.500002;0.210712;0.640215;0.646212;0.210723;0.640221;0.643125;-0.421425;0.063209;0.954065;0.989348;0.000010;0.000010;0.000000;0.150000;
1.069491;0.198706;0.481745;0.500002;0.198706;0.644684;0.647277;0.198717;0.644692;0.644538;-0.397412;0.059607;0.963486;0.989774;0.000010;0.000010;0.000000;0.150000;
1.071334;0.187155;0.486021;0.500002;0.187155;0.648767;0.648244;0.187166;0.648776;0.645821;-0.374311;0.056141;0.972037;0.990208;0.000010;0.000010;0.000000;0.150000;
1.072645;0.179228;0.488817;0.500002;0.179228;0.651454;0.648878;0.179239;0.651465;0.646660;-0.358456;0.053763;0.977630;0.990518;0.000010;0.000010;0.000000;0.150000;
1.072645;0.179226;0.488818;0.500002;0.179226;0.651456;0.648878;0.179237;0.651467;0.646660;-0.358453;0.053762;0.977632;0.990520;0.000010;0.000010;0.000000;0.150000;
1.072645;0.179225;0.488819;0.500002;0.179225;0.651457;0.648879;0.179236;0.651468;0.646660;-0.358450;0.053762;0.977633;0.990520;0.000010;0.000010;0.000000;0.150000;
1.072646;0.179219;0.488821;0.500002;0.179219;0.651459;0.648879;0.179230;0.651470;0.646661;-0.358438;0.053760;0.977637;0.990520;0.000010;0.000010;0.000000;0.150000;
1.072647;0.179213;0.488823;0.500002;0.179213;0.651461;0.648879;0.179224;0.651472;0.646662;-0.358426;0.053758;0.977642;0.990520;0.000010;0.000010;0.000000;0.150000;
1.072649;0.179201;0.488827;0.500002;0.179201;0.651465;0.648880;0.179212;0.651476;0.646663;-0.358402;0.053755;0.977650;0.990521;0.000010;0.000010;0.000000;0.150000;
1.072653;0.179177;0.488835;0.500002;0.179177;0.651473;0.648882;0.179188;0.651484;0.646665;-0.358355;0.053748;0.977666;0.990522;0.000010;0.000010;0.000000;0.150000;
1.072661;0.179130;0.488852;0.500002;0.179130;0.651489;0.648886;0.179140;0.651499;0.646670;-0.358259;0.053733;0.977699;0.990524;0.000010;0.000010;0.000000;0.150000;
1.072677;0.179034;0.488885;0.500002;0.179034;0.651520;0.648893;0.179045;0.651531;0.646680;-0.358068;0.053705;0.977765;0.990527;0.000010;0.000010;0.000000;0.150000;
1.072709;0.178843;0.488950;0.500002;0.178843;0.651583;0.648908;0.178854;0.651594;0.646700;-0.357687;0.053648;0.977896;0.990535;0.000010;0.000010;0.000000;0.150000;
1.072773;0.178463;0.489081;0.500002;0.178463;0.651709;0.648938;0.178473;0.651719;0.646739;-0.356925;0.053533;0.978157;0.990550;0.000010;0.000010;0.000000;0.150000;
1.072901;0.177703;0.489340;0.500002;0.177703;0.651958;0.648997;0.177713;0.651968;0.646817;-0.355405;0.053305;0.978675;0.990579;0.000010;0.000010;0.000000;0.150000;
1.073157;0.176190;0.489852;0.500002;0.176190;0.652449;0.649113;0.176201;0.652460;0.646970;-0.352381;0.052852;0.979699;0.990640;0.000010;0.000010;0.000000;0.150000;
1.073669;0.173199;0.490847;0.500002;0.173199;0.653402;0.649338;0.173210;0.653413;0.647269;-0.346398;0.051954;0.981689;0.990765;0.000010;0.000010;0.000000;0.150000;
1.074693;0.167374;0.492726;0.500002;0.167374;0.655200;0.649762;0.167385;0.655211;0.647832;-0.334748;0.050206;0.985447;0.991044;0.000010;0.000010;0.000000;0.150000;
1.075717;0.161791;0.494459;0.500002;0.161791;0.656857;0.650153;0.161801;0.656868;0.648352;-0.323581;0.048531;0.988913;0.991368;0.000010;0.000010;0.000000;0.150000;
1.076741;0.156487;0.496048;0.500002;0.156487;0.658379;0.650512;0.156498;0.658389;0.648829;-0.312974;0.046940;0.992093;0.991742;0.000010;0.000010;0.000000;0.150000;
1.077765;0.151498;0.497499;0.500002;0.151498;0.659772;0.650840;0.151508;0.659782;0.649264;-0.302995;0.045443;0.994993;0.992165;0.000010;0.000010;0.000000;0.150000;
1.078789;0.146848;0.498815;0.500002;0.146848;0.661042;0.651138;0.146858;0.661052;0.649659;-0.293695;0.044048;0.997625;0.992631;0.000010;0.000010;0.000000;0.150000;
1.079813;0.142554;0.500002;0.500002;0.142554;0.662195;0.651407;0.142564;0.662205;0.650015;-0.285107;0.042760;0.999999;0.993130;0.000010;0.000010;0.000000;0.150000;
1.081861;0.135060;0.502020;0.500002;0.135060;0.664178;0.651868;0.135071;0.664189;0.650620;-0.270120;0.040511;1.004036;0.994176;0.000010;0.000010;0.000000;0.150000;
1.083704;0.129539;0.503467;0.500002;0.129539;0.665621;0.652200;0.129549;0.665632;0.651054;-0.259077;0.038855;1.006929;0.995133;0.000010;0.000010;0.000000;0.150000;
1.085548;0.125112;0.504607;0.500002;0.125112;0.666776;0.652464;0.125122;0.666786;0.651396;-0.250223;0.037526;1.009210;0.996056;0.000010;0.000010;0.000000;0.150000;
1.087192;0.122035;0.505397;0.500002;0.122035;0.667587;0.652648;0.122046;0.667598;0.651633;-0.244070;0.036603;1.010790;0.996834;0.000010;0.000010;0.000000;0.150000;
1.088837;0.119711;0.505999;0.500002;0.119711;0.668217;0.652790;0.119721;0.668227;0.651814;-0.239421;0.035906;1.011993;0.997552;0.000010;0.000010;0.000000;0.150000;
1.090318;0.118202;0.506399;0.500002;0.118202;0.668645;0.652885;0.118212;0.668656;0.651934;-0.236403;0.035453;1.012794;0.998142;0.000010;0.000010;0.000000;0.150000;
1.091798;0.117190;0.506683;0.500002;0.117190;0.668958;0.652954;0.117201;0.668969;0.652019;-0.234381;0.035150;1.013361;0.998678;0.000010;0.000010;0.000000;0.150000;
1.093278;0.116624;0.506864;0.500002;0.116624;0.669170;0.652999;0.116635;0.669181;0.652073;-0.233248;0.034980;1.013724;0.999159;0.000010;0.000010;0.000000;0.150000;
1.094759;0.116452;0.506955;0.500002;0.116452;0.669293;0.653023;0.116463;0.669304;0.652100;-0.232904;0.034928;1.013906;0.999589;0.000010;0.000010;0.000000;0.150000;
1.096239;0.116628;0.506968;0.500002;0.116628;0.669338;0.653030;0.116639;0.669349;0.652104;-0.233256;0.034981;1.013932;0.999969;0.000010;0.000010;0.000000;0.150000;
1.097719;0.117108;0.506912;0.500002;0.117108;0.669316;0.653021;0.117119;0.669327;0.652088;-0.234216;0.035125;1.013820;1.000303;0.000010;0.000010;0.000000;0.150000;
1.099200;0.117852;0.506797;0.500002;0.117852;0.669236;0.652999;0.117862;0.669247;0.652053;-0.235703;0.035348;1.013591;1.000595;0.000010;0.000010;0.000000;0.150000;
1.100680;0.118822;0.506631;0.500002;0.118822;0.669106;0.652965;0.118833;0.669117;0.652003;-0.237644;0.035639;1.013258;1.000847;0.000010;0.000010;0.000000;0.150000;
1.102160;0.119979;0.506423;0.500002;0.119979;0.668937;0.652921;0.119989;0.668949;0.651941;-0.239957;0.035986;1.012842;1.001063;0.000010;0.000010;0.000000;0.150000;
1.103641;0.121297;0.506178;0.500002;0.121297;0.668733;0.652870;0.121308;0.668744;0.651867;-0.242595;0.036382;1.012351;1.001246;0.000010;0.000010;0.000000;0.150000;
1.105121;0.122749;0.505900;0.500002;0.122749;0.668500;0.652811;0.122760;0.668511;0.651784;-0.245498;0.036818;1.011796;1.001399;0.000010;0.000010;0.000000;0.150000;
1.106601;0.124310;0.505597;0.500002;0.124310;0.668244;0.652747;0.124321;0.668255;0.651693;-0.248620;0.037286;1.011190;1.001524;0.000010;0.000010;0.000000;0.150000;
1.108082;0.125956;0.505273;0.500002;0.125956;0.667971;0.652678;0.125967;0.667982;0.651596;-0.251913;0.037780;1.010542;1.001625;0.000010;0.000010;0.000000;0.150000;
1.109562;0.127668;0.504933;0.500002;0.127668;0.667684;0.652606;0.127679;0.667696;0.651494;-0.255337;0.038293;1.009861;1.001703;0.000010;0.000010;0.000000;0.150000;
1.112523;0.131201;0.504221;0.500002;0.131201;0.667090;0.652456;0.131212;0.667101;0.651280;-0.262402;0.039353;1.008437;1.001804;0.000010;0.000010;0.000000;0.150000;
1.115483;0.134798;0.503486;0.500002;0.134798;0.666486;0.652302;0.134809;0.666497;0.651060;-0.269596;0.040433;1.006967;1.001841;0.000010;0.000010;0.000000;0.150000;
1.118444;0.138367;0.502750;0.500002;0.138367;0.665890;0.652149;0.138378;0.665901;0.650839;-0.276734;0.041503;1.005495;1.001828;0.000010;0.000010;0.000000;0.150000;
1.121405;0.141833;0.502029;0.500002;0.141833;0.665318;0.652000;0.141844;0.665329;0.650623;-0.283667;0.042543;1.004054;1.001776;0.000010;0.000010;0.000000;0.150000;
1.124365;0.145142;0.501339;0.500002;0.145142;0.664782;0.651859;0.145153;0.664793;0.650416;-0.290284;0.043536;1.002673;1.001696;0.000010;0.000010;0.000000;0.150000;
1.127326;0.148254;0.500689;0.500002;0.148254;0.664288;0.651727;0.148265;0.664299;0.650221;-0.296509;0.044470;1.001373;1.001596;0.000010;0.000010;0.000000;0.150000;
1.130287;0.151144;0.500085;0.500002;0.151144;0.663842;0.651607;0.151155;0.663853;0.650040;-0.302288;0.045337;1.000166;1.001482;0.000010;0.000010;0.000000;0.150000;
1.133247;0.153796;0.499534;0.500002;0.153796;0.663445;0.651497;0.153807;0.663456;0.649875;-0.307592;0.046133;0.999063;1.001361;0.000010;0.000010;0.000000;0.150000;
1.136208;0.156205;0.499036;0.500002;0.156205;0.663098;0.651400;0.156216;0.663108;0.649725;-0.312410;0.046855;0.998068;1.001237;0.000010;0.000010;0.000000;0.150000;
1.139169;0.158370;0.498594;0.500002;0.158370;0.662798;0.651315;0.158381;0.662809;0.649593;-0.316740;0.047505;0.997183;1.001113;0.000010;0.000010;0.000000;0.150000;
1.142129;0.160298;0.498204;0.500002;0.160298;0.662544;0.651241;0.160309;0.662555;0.649476;-0.320596;0.048083;0.996403;1.000991;0.000010;0.000010;0.000000;0.150000;
1.145090;0.162000;0.497866;0.500002;0.162000;0.662333;0.651177;0.162011;0.662344;0.649374;-0.323999;0.048594;0.995727;1.000875;0.000010;0.000010;0.000000;0.150000;
1.148051;0.163487;0.497576;0.500002;0.163487;0.662160;0.651124;0.163498;0.662171;0.649287;-0.326975;0.049040;0.995147;1.000766;0.000010;0.000010;0.000000;0.150000;
1.151011;0.164776;0.497331;0.500002;0.164776;0.662023;0.651080;0.164787;0.662034;0.649214;-0.329552;0.049427;0.994657;1.000664;0.000010;0.000010;0.000000;0.150000;
1.153972;0.165881;0.497127;0.500002;0.165881;0.661916;0.651044;0.165892;0.661927;0.649153;-0.331763;0.049758;0.994249;1.000570;0.000010;0.000010;0.000000;0.150000;
1.156933;0.166820;0.496960;0.500002;0.166820;0.661837;0.651016;0.166831;0.661848;0.649103;-0.333640;0.050040;0.993915;1.000484;0.000010;0.000010;0.000000;0.150000;
1.159893;0.167608;0.496825;0.500002;0.167608;0.661781;0.650994;0.167619;0.661792;0.649062;-0.335217;0.050277;0.993646;1.000407;0.000010;0.000010;0.000000;0.150000;
1.162854;0.168263;0.496720;0.500002;0.168263;0.661744;0.650977;0.168274;0.661755;0.649031;-0.336526;0.050473;0.993435;1.000339;0.000010;0.000010;0.000000;0.150000;
1.168775;0.169252;0.496574;0.500002;0.169252;0.661712;0.650957;0.169263;0.661723;0.648987;-0.338504;0.050770;0.993144;1.000225;0.000010;0.000010;0.000000;0.150000;
1.174105;0.169831;0.496506;0.500002;0.169831;0.661721;0.650950;0.169842;0.661732;0.648967;-0.339661;0.050943;0.993008;1.000147;0.000010;0.000010;0.000000;0.150000;
1.179434;0.170191;0.496479;0.500002;0.170191;0.661752;0.650951;0.170202;0.661763;0.648959;-0.340382;0.051051;0.992954;1.000088;0.000010;0.000010;0.000000;0.150000;
1.184763;0.170389;0.496481;0.500002;0.170389;0.661795;0.650956;0.170400;0.661806;0.648959;-0.340779;0.051111;0.992957;1.000046;0.000010;0.000010;0.000000;0.150000;
1.190092;0.170475;0.496499;0.500002;0.170475;0.661842;0.650963;0.170486;0.661853;0.648964;-0.340950;0.051137;0.992994;1.000018;0.000010;0.000010;0.000000;0.150000;
1.195421;0.170486;0.496527;0.500002;0.170486;0.661888;0.650972;0.170498;0.661899;0.648973;-0.340973;0.051140;0.993049;1.000000;0.000010;0.000010;0.000000;0.150000;
1.200751;0.170453;0.496558;0.500002;0.170453;0.661930;0.650980;0.170464;0.661942;0.648982;-0.340906;0.051130;0.993111;0.999990;0.000010;0.000010;0.000000;0.150000;
1.206080;0.170396;0.496588;0.500002;0.170396;0.661967;0.650988;0.170407;0.661978;0.648991;-0.340793;0.051113;0.993171;0.999985;0.000010;0.000010;0.000000;0.150000;
1.216738;0.170276;0.496637;0.500002;0.170276;0.662021;0.651000;0.170287;0.662032;0.649006;-0.340552;0.051077;0.993269;0.999984;0.000010;0.000010;0.000000;0.150000;
1.227397;0.170173;0.496670;0.500002;0.170173;0.662052;0.651007;0.170184;0.662063;0.649016;-0.340346;0.051046;0.993335;0.999989;0.000010;0.000010;0.000000;0.150000;
1.238055;0.170105;0.496687;0.500002;0.170105;0.662066;0.651011;0.170116;0.662078;0.649021;-0.340211;0.051026;0.993370;0.999995;0.000010;0.000010;0.000000;0.150000;
1.248714;0.170073;0.496693;0.500002;0.170073;0.662070;0.651012;0.170084;0.662081;0.649023;-0.340146;0.051016;0.993382;1.000000;0.000010;0.000010;0.000000;0.150000;
1.259372;0.170067;0.496692;0.500002;0.170067;0.662067;0.651011;0.170078;0.662078;0.649022;-0.340134;0.051014;0.993380;1.000004;0.000010;0.000010;0.000000;0.150000;
1.280689;0.170083;0.496685;0.500002;0.170083;0.662058;0.651010;0.170094;0.662069;0.649020;-0.340165;0.051019;0.993366;1.000006;0.000010;0.000010;0.000000;0.150000;
1.292615;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292616;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292617;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292619;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292623;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292631;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292647;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170107;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292679;0.170096;0.496681;0.500002;0.170096;0.662054;0.651009;0.170108;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292743;0.170097;0.496681;0.500002;0.170097;0.662054;0.651009;0.170108;0.662065;0.649019;-0.340193;0.051023;0.993357;1.000005;0.000010;0.000010;0.000000;0.150000;
1.292871;0.170097;0.496681;0.500002;0.170097;0.662054;0.651009;0.170108;0.662065;0.649019;-0.340194;0.051023;0.993356;1.000005;0.000010;0.000010;0.000000;0.150000;
1.293127;0.170097;0.496680;0.500002;0.170097;0.662054;0.651009;0.170108;0.662065;0.649019;-0.340195;0.051023;0.993356;1.000005;0.000010;0.000010;0.000000;0.150000;
1.293639;0.170098;0.496680;0.500002;0.170098;0.662053;0.651009;0.170109;0.662064;0.649019;-0.340197;0.051024;0.993356;1.000005;0.000010;0.000010;0.000000;0.150000;
1.294663;0.170100;0.496680;0.500002;0.170100;0.662053;0.651008;0.170111;0.662064;0.649019;-0.340201;0.051024;0.993355;1.000005;0.000010;0.000010;0.000000;0.150000;
1.296711;0.170104;0.496679;0.500002;0.170104;0.662052;0.651008;0.170115;0.662063;0.649018;-0.340208;0.051025;0.993353;1.000005;0.000010;0.000010;0.000000;0.150000;
1.300807;0.170110;0.496677;0.500002;0.170110;0.662051;0.651008;0.170121;0.662062;0.649018;-0.340221;0.051027;0.993349;1.000005;0.000010;0.000010;0.000000;0.150000;
1.308999;0.170121;0.496674;0.500002;0.170121;0.662049;0.651007;0.170132;0.662060;0.649017;-0.340241;0.051030;0.993344;1.000004;0.000010;0.000010;0.000000;0.150000;
1.317191;0.170128;0.496672;0.500002;0.170128;0.662047;0.651007;0.170139;0.662058;0.649016;-0.340255;0.051032;0.993340;1.000003;0.000010;0.000010;0.000000;0.150000;
1.325383;0.170132;0.496671;0.500002;0.170132;0.662046;0.651007;0.170143;0.662057;0.649016;-0.340264;0.051034;0.993338;1.000003;0.000010;0.000010;0.000000;0.150000;
1.333575;0.170135;0.496671;0.500002;0.170135;0.662046;0.651007;0.170146;0.662057;0.649016;-0.340269;0.051035;0.993337;1.000002;0.000010;0.000010;0.000000;0.150000;
1.341767;0.170136;0.496670;0.500002;0.170136;0.662046;0.651006;0.170147;0.662057;0.649016;-0.340272;0.051035;0.993336;1.000002;0.000010;0.000010;0.000000;0.150000;
1.349959;0.170137;0.496670;0.500002;0.170137;0.662045;0.651006;0.170148;0.662056;0.649016;-0.340274;0.051035;0.993336;1.000002;0.000010;0.000010;0.000000;0.150000;
1.366343;0.170138;0.496670;0.500002;0.170138;0.662045;0.651006;0.170149;0.662056;0.649016;-0.340277;0.051036;0.993335;1.000002;0.000010;0.000010;0.000000;0.150000;
1.382727;0.170140;0.496669;0.500002;0.170140;0.662044;0.651006;0.170151;0.662055;0.649015;-0.340280;0.051036;0.993333;1.000001;0.000010;0.000010;0.000000;0.150000;
1.399111;0.170141;0.496668;0.500002;0.170141;0.662043;0.651006;0.170152;0.662055;0.649015;-0.340283;0.051037;0.993332;1.000001;0.000010;0.000010;0.000000;0.150000;
1.415495;0.170143;0.496668;0.500002;0.170143;0.662043;0.651006;0.170154;0.662054;0.649015;-0.340286;0.051037;0.993331;1.000001;0.000010;0.000010;0.000000;0.150000;
1.431879;0.170145;0.496667;0.500002;0.170145;0.662042;0.651006;0.170156;0.662053;0.649015;-0.340290;0.051038;0.993329;1.000001;0.000010;0.000010;0.000000;0.150000;
1.464647;0.170148;0.496666;0.500002;0.170148;0.662041;0.651005;0.170159;0.662052;0.649014;-0.340296;0.051039;0.993327;1.000001;0.000010;0.000010;0.000000;0.150000;
1.494138;0.170150;0.496665;0.500002;0.170150;0.662040;0.651005;0.170161;0.662051;0.649014;-0.340301;0.051039;0.993326;1.000001;0.000010;0.000010;0.000000;0.150000;
1.523630;0.170152;0.496665;0.500002;0.170152;0.662040;0.651005;0.170163;0.662051;0.649014;-0.340304;0.051040;0.993324;1.000001;0.000010;0.000010;0.000000;0.150000;
1.553121;0.170153;0.496664;0.500002;0.170153;0.662039;0.651005;0.170164;0.662050;0.649014;-0.340307;0.051040;0.993323;1.000000;0.000010;0.000010;0.000000;0.150000;
1.582612;0.170155;0.496664;0.500002;0.170155;0.662039;0.651005;0.170166;0.662050;0.649014;-0.340309;0.051041;0.993323;1.000000;0.000010;0.000010;0.000000;0.150000;
1.612103;0.170156;0.496663;0.500002;0.170156;0.662038;0.651005;0.170167;0.662049;0.649014;-0.340311;0.051041;0.993322;1.000000;0.000010;0.000010;0.000000;0.150000;
1.641594;0.170156;0.496663;0.500002;0.170156;0.662038;0.651005;0.170167;0.662049;0.649014;-0.340313;0.051041;0.993321;1.000000;0.000010;0.000010;0.000000;0.150000;
1.700577;0.170158;0.496663;0.500002;0.170158;0.662038;0.651005;0.170169;0.662049;0.649013;-0.340315;0.051041;0.993321;1.000000;0.000010;0.000010;0.000000;0.150000;
1.759559;0.170158;0.496662;0.500002;0.170158;0.662037;0.651005;0.170169;0.662048;0.649013;-0.340317;0.051042;0.993320;1.000000;0.000010;0.000010;0.000000;0.150000;
1.818542;0.170159;0.496662;0.500002;0.170159;0.662037;0.651005;0.170170;0.662048;0.649013;-0.340318;0.051042;0.993320;1.000000;0.000010;0.000010;0.000000;0.150000;
1.877524;0.170159;0.496662;0.500002;0.170159;0.662037;0.651005;0.170170;0.662048;0.649013;-0.340318;0.051042;0.993319;1.000000;0.000010;0.000010;0.000000;0.150000;
1.936506;0.170159;0.496662;0.500002;0.170159;0.662037;0.651005;0.170170;0.662048;0.649013;-0.340319;0.051042;0.993319;1.000000;0.000010;0.000010;0.000000;0.150000;
2.000000;0.170160;0.496662;0.500002;0.170160;0.662037;0.651004;0.170171;0.662048;0.649013;-0.340319;0.051042;0.993319;1.000000;0.000010;0.000010;0.000000;0.150000;
2.000000;0.340319;0.993321;1.000002;0.340319;1.158696;1.150133;0.340330;1.158707;1.149013;-0.340319;0.051042;0.993319;0.882378;0.000010;0.000010;0.000000;0.150000;
2.000001;0.340283;0.993334;1.000002;0.340283;1.158709;1.150135;0.340294;1.158720;1.149015;-0.340283;0.051037;0.993332;0.882488;0.000010;0.000010;0.000000;0.150000;
2.000002;0.340246;0.993346;1.000002;0.340246;1.158721;1.150137;0.340257;1.158733;1.149017;-0.340246;0.051031;0.993344;0.882598;0.000010;0.000010;0.000000;0.150000;
2.000004;0.340173;0.993372;1.000002;0.340173;1.158747;1.150140;0.340184;1.158758;1.149021;-0.340173;0.051020;0.993369;0.882816;0.000010;0.000010;0.000000;0.150000;
2.000008;0.340027;0.993421;1.000002;0.340027;1.158796;1.150146;0.340038;1.158807;1.149028;-0.340027;0.050998;0.993419;0.883253;0.000010;0.000010;0.000000;0.150000;
2.000016;0.339736;0.993520;1.000002;0.339736;1.158895;1.150159;0.339747;1.158906;1.149043;-0.339736;0.050955;0.993518;0.884121;0.000010;0.000010;0.000000;0.150000;
2.000032;0.339162;0.993715;1.000002;0.339162;1.159090;1.150185;0.339173;1.159101;1.149072;-0.339162;0.050868;0.993713;0.885838;0.000010;0.000010;0.000000;0.150000;
2.000064;0.338037;0.994092;1.000002;0.338037;1.159465;1.150234;0.338048;1.159476;1.149129;-0.338037;0.050700;0.994090;0.889197;0.000010;0.000010;0.000000;0.150000;
2.000128;0.335884;0.994799;1.000002;0.335884;1.160165;1.150325;0.335895;1.160176;1.149235;-0.335884;0.050377;0.994797;0.895626;0.000010;0.000010;0.000000;0.150000;
2.000256;0.331931;0.996033;1.000002;0.331931;1.161371;1.150485;0.331942;1.161382;1.149420;-0.331931;0.049784;0.996031;0.907417;0.000010;0.000010;0.000000;0.150000;
