"time","generatorSynchronous.omegaPu.value","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","pss.UpssPu","avr.EfdPu"
0.6,0.9881018091475471,0.9665284808426811,1.724387487981173,-0.01953849915948869,1.724387487981173
0.62,0.987947050230213,0.9754275110631441,2.902229938581301,0.03420083203728841,2.902229938581301
0.633765380072017,0.9879810440991525,0.9815743093139239,4,0.0689643624865659,4
0.633765380072017,0.9879810440991525,0.9815743093139239,4,0.0689643624865659,4
0.64,0.9880335372443055,0.9843555025727677,4,0.08378746551500638,4
0.66,0.9883531092078288,0.9926401002714876,4,0.1,4
0.68,0.9888996919098539,0.9998533808859333,4,0.1,4
0.7,0.9896620593683294,1.005984434458099,4,0.1,4
0.72,0.9906231726471429,1.011134117255322,4,0.1,4
0.74,0.9917605009092346,1.015475527366384,4,0.1,4
0.76,0.9930467858292444,1.019217608588909,4,0.1,4
0.78,0.9944510426568185,1.022572733118229,4,0.1,4
0.8,0.995939641234456,1.025729636470196,4,0.1,4
0.82,0.9974773601278865,1.028832910340946,4,0.1,4
0.84,0.9990283693936317,1.031969729927604,4,0.1,4
0.852648669011791,1.0000000000025,1.033984335007657,4,0.1,4
0.852648669011791,1.0000000000025,1.033984335007657,4,0.1,4
0.86,1.000557108329465,1.035163950899187,4,0.1,4
0.88,1.002028626807825,1.03837709564894,4,0.1,4
0.9,1.003409708457627,1.041515449499054,4,0.1,4
0.92,1.004669605927651,1.044443310767206,4,0.1,4
0.9399999999999999,1.005781030853012,1.046999463356945,4,0.1,4
0.96,1.006720768462352,1.049016108317637,4,0.1,4
0.98,1.007470362135688,1.050338633765481,4,0.08042729427826845,4
0.9884116339366928,1.00772544289637,1.050656388416255,4,0.06206767904779409,4
0.9884116339366928,1.00772544289637,1.050656388416255,4,0.06206767904779409,4
1,1.008016629814635,1.050812475103262,3.834930911578446,0.03672886071708792,3.834930911578446
1.02,1.008353536488804,1.049845918024329,2.936697744397081,-0.005692015185115862,2.936697744397081
1.04,1.008486395527539,1.046677477172764,1.573351445328045,-0.04348692633729567,1.573351445328045
1.06,1.008431735596536,1.040931530192366,0.06649754489539161,-0.07384232173730998,0.06649754489539161
1.060896900385465,1.008425260274157,1.040612634310797,0,-0.07500102947836562,0
1.060896900385465,1.008425260274157,1.040612634310797,0,-0.07500102947836562,0
1.08,1.008212612373461,1.033272685207167,0,-0.09632780937126484,0
1.1,1.007849011847213,1.024813888841823,0,-0.1,0
1.12,1.007359291379774,1.015921371032934,0,-0.1,0
1.14,1.006762336027293,1.006884648508635,0,-0.1,0
1.16,1.006077409705197,0.9979493994537267,0,-0.1,0
1.18,1.005323742870832,0.9893273825659705,0,-0.1,0
1.2,1.004520238330297,0.98119939646879,0,-0.1,0
1.22,1.003685117449524,0.9737137661612125,0,-0.1,0
1.24,1.002835757620523,0.9669843215323193,0,-0.1,0
1.26,1.001988551901393,0.9610884147001543,0,-0.1,0
1.28,1.001158810031086,0.9560661124124123,0,-0.1,0
1.3,1.000360778711239,0.9519210612867252,0,-0.1,0
1.32,0.9996075631911004,0.9486227655056492,0,-0.1,0
1.327112266373454,0.9993528210398799,0.9476432622819233,0,-0.1,0
1.327112266373454,0.9993528210398799,0.9476432622819233,0,-0.1,0
1.34,0.9989110864363751,0.9461125019768374,0.009917619756940943,-0.1,0.009917619756940943
1.36,0.9982820770108088,0.944344499237439,0.153286022650601,-0.08787954495679429,0.153286022650601
1.38,0.9977287195501123,0.9434110955270049,0.5762777612823736,-0.07194673784183137,0.5762777612823736
1.4,0.997255160475142,0.9434314243943821,1.178408810766235,-0.05641401839116633,1.178408810766235
1.42,0.9968619762235623,0.9444620639801332,1.864848973327315,-0.04213223729647309,1.864848973327315
1.44,0.9965471187866025,0.9464949237724342,2.559567267689449,-0.02947837695210531,2.559567267689449
1.46,0.9963068608374113,0.9494668468018543,3.208834442431588,-0.01845291828720286,3.208834442431588
1.48,0.9961366133534003,0.9532751532348617,3.780765665295573,-0.008833363551832174,3.780765665295573
1.488644123197701,0.9960834946010499,0.955148931153825,4,-0.005034241343490065,4
1.488644123197701,0.9960834946010499,0.955148931153825,4,-0.005034241343490065,4
1.5,0.9960318408585486,0.9577349178455586,4,-0.0002314379868877392,4
1.52,0.9959894400196085,0.9624150149156699,4,0.008545509538564089,4
1.54,0.9960088050878407,0.9671434331924488,4,0.01808320420665116,4
1.56,0.996088756822044,0.9718244774395253,4,0.02811735660520054,4
1.58,0.9962273229315967,0.976394316454503,4,0.03817027620704033,4
1.6,0.9964215207242811,0.9808109351049402,4,0.04777293435720695,4
1.62,0.9966672677138361,0.9850478174995226,4,0.05652180042395123,4
1.64,0.9969593791418707,0.989089666788429,4,0.06408522401677307,4
1.640210582608377,0.9969626804705153,0.989131156640048,4,0.06415739725698624,4
1.640210582608377,0.9969626804705153,0.989131156640048,4,0.06415739725698624,4
1.66,0.9972909952595376,0.9929284402853075,4,0.06982626329396681,4
1.68,0.9976539221979827,0.9965633779279653,4,0.07380850721968293,4
1.7,0.998040831216612,0.9999965279785771,4,0.07621123094095275,4
1.72,0.9984436435299202,1.003231811295948,4,0.07697547134896487,4
1.74,0.9988539225952443,1.006273383549113,4,0.0760431107846723,4
1.76,0.999263089203911,1.009124819005775,4,0.07341324693043905,4
1.78,0.9996626278806172,1.011788703843569,4,0.06914334787932086,4
1.79761644724082,1.0000000000025,1.01398106942542,4,0.06410837510958678,4
1.79761644724082,1.0000000000025,1.01398106942542,4,0.06410837510958678,4
1.8,1.000044275100503,1.0142663720561,4,0.06333853176102289,4
1.82,1.00040028957744,1.016559238419079,4,0.05612466909829039,4
1.84,1.000723210841556,1.018668534408264,4,0.04764845572295279,4
1.86,1.001006594944598,1.020596527680759,4,0.03812902332527235,4
1.863146862996981,1.001047208915614,1.020883636349434,4,0.03655250541813648,4
1.863146862996981,1.001047208915614,1.020883636349434,4,0.03655250541813648,4
1.88,1.001245024713606,1.022323247641761,3.908138865015404,0.02784266401450741,3.908138865015404
1.9,1.001434818892413,1.023682779079675,3.611143145526432,0.01742988761049735,3.611143145526432
1.92,1.001575304204144,1.024487354754001,3.189546957518193,0.007788677625884033,3.189546957518193
1.94,1.001668488021489,1.024620874137413,2.718655294167945,-0.0004157828350610515,2.718655294167945
1.96,1.001718363121918,1.024048633333575,2.260009311185826,-0.006871818862856094,2.260009311185826
1.98,1.001730149562044,1.022809218496156,1.857778677027591,-0.01157378463455377,1.857778677027591
2,1.001709602528047,1.020996592004323,1.538139341487442,-0.01472825724988672,1.538139341487442
2.02,1.001662429720085,1.01873811886376,1.311078114265535,-0.01665539347976516,1.311078114265535
2.04,1.001593836624047,1.016171997179722,1.174120933422045,-0.0177012121983264,1.174120933422045
2.06,1.001508438964386,1.013434138858585,1.116308153771352,-0.01818780138672466,1.116308153771352
2.08,1.001410096267903,1.01064461113357,1.122099506035048,-0.01837181454677278,1.122099506035048
2.1,1.001301961169662,1.007901716569704,1.174703578069244,-0.01843114601712023,1.174703578069244
2.12,1.001186581626194,1.00528016147443,1.258474858864179,-0.01846739151858984,1.258474858864179
2.14,1.001066031687419,1.002832378497046,1.360360999188735,-0.01851874619947697,1.360360999188735
2.16,1.000942042982372,1.000591769362019,1.470517686758844,-0.0185779060234772,1.470517686758844
2.18,1.000816117542466,0.9985767851263634,1.582288039281013,-0.01861062974102073,1.582288039281013
2.2,1.000689612510945,0.9967950464523896,1.691761300780368,-0.01857197467613105,1.691761300780368
2.22,1.000563810035547,0.9952469109288818,1.797118556556737,-0.01841808253454488,1.797118556556737
2.24,1.000439935920986,0.9939282328639057,1.897970516328432,-0.01811462999585102,1.897970516328432
2.26,1.000319115645653,0.9928327111385037,1.994669650813097,-0.01764175120839162,1.994669650813097
2.28,1.000202441655395,0.9919528164908868,2.087839793432638,-0.01699187306556403,2.087839793432638
2.3,1.000090940889546,0.9912803703516582,2.178081039833057,-0.01616927801714566,2.178081039833057
2.32,0.9999855387786614,0.9908069002046456,2.26576677256072,-0.01518766582211592,2.26576677256072
2.34,0.9998870553749807,0.9905235523642214,2.350975797661071,-0.01406712049888358,2.350975797661071
2.36,0.99979619489696,0.9904209144489567,2.433497365386195,-0.01283144446972517,2.433497365386195
2.38,0.9997135329885425,0.9904888960753373,2.51289033545616,-0.01150569741457198,2.51289033545616
2.4,0.9996395155109445,0.9907166004031823,2.588566707048401,-0.01011453483507374,2.588566707048401
2.42,0.9995744608548655,0.9910922103576909,2.659871344317522,-0.008681280166493721,2.659871344317522
2.44,0.9995185613266651,0.9916030840023224,2.726158168026954,-0.007227237933000397,2.726158168026954
2.46,0.9994718909246707,0.9922358299948993,2.786841791484678,-0.005771620079608381,2.786841791484678
2.48,0.999434412305911,0.9929763883946073,2.841429271774616,-0.004331707934237733,2.841429271774616
2.5,0.9994059852129628,0.9938103052167798,2.889540349907064,-0.002922930151701045,2.889540349907064
2.52,0.9993863756838438,0.9947228780687835,2.930908455271853,-0.001559147277294795,2.930908455271853
2.54,0.9993752632521196,0.9956992883032653,2.965375527812517,-0.000252860460910373,2.965375527812517
2.56,0.9993722522252412,0.9967248899080727,2.992883456099874,0.0009847768714565872,2.992883456099874
2.58,0.9993768795558409,0.9977853014304764,3.013461868875533,0.002143864438906094,3.013461868875533
2.6,0.9993886218541436,0.9988665080262507,3.027218754471355,0.003215763784568434,3.027218754471355
2.62,0.9994069085805538,0.9999550951293222,3.034330905841143,0.004193221521868504,3.034330905841143
2.64,0.9994311284826524,1.00103827377628,3.035037626484469,0.005070386551357452,3.035037626484469
2.66,0.9994606370689046,1.002103953926554,3.029636896868673,0.005842875160246574,3.029636896868673
2.68,0.9994947710469373,1.003140923525828,3.018478762325684,0.006507839041310148,3.018478762325684
2.7,0.9995328532471099,1.004138837777752,3.001963354634253,0.007063936763374717,3.001963354634253
2.719561443463756,0.9995732609859161,1.005068037541374,2.9810501868967,0.007501261702364429,2.9810501868967
2.719561443463756,0.9995732609859161,1.005068037541374,2.9810501868967,0.007501261702364429,2.9810501868967
2.72,0.9995742003240027,1.005088232587861,2.980526080871024,0.007509674067346999,2.980526080871024
2.74,0.9996180388015432,1.00598069098668,2.954158312679437,0.007795327254786738,2.954158312679437
2.76,0.9996635885889706,1.006807936919679,2.922714002768575,0.007962017631437109,2.922714002768575
2.78,0.9997102729729654,1.007562789945873,2.887436690215001,0.008058760639631905,2.887436690215001
2.8,0.9997575384192738,1.008239912331633,2.849736905057716,0.008092816228335811,2.849736905057716
2.82,0.9998048637504885,1.008835810755514,2.810676344481841,0.00806217240811944,2.810676344481841
2.84,0.9998517575660439,1.009348555423917,2.770973813242784,0.007964560237135702,2.770973813242784
2.86,0.9998977581164884,1.009777462203955,2.731109651756646,0.007799489102583365,2.731109651756646
2.88,0.9999424363124287,1.010122824044608,2.69142286537362,0.007568688008818422,2.69142286537362
2.9,0.9999853976411249,1.010385719371535,2.652185258209167,0.007276030322985884,2.652185258209167
2.907018635063253,1.0000000000025,1.010458733935906,2.638568617201942,0.007159671697167122,2.638568617201942
2.907018635063253,1.0000000000025,1.010458733935906,2.638568617201942,0.007159671697167122,2.638568617201942
2.92,1.0000262783672,1.010567569140853,2.613646729566339,0.00692624060854205,2.613646729566339
2.94,1.000064754756731,1.010671408062927,2.576003710037484,0.0065220755729671,2.576003710037484
2.96,1.000100543114809,1.010699683673332,2.53942017362225,0.006070086653136797,2.53942017362225
2.98,1.00013340696031,1.010655629576437,2.50413216853716,0.005580939613298017,2.50413216853716
3,1.000163162033379,1.010542967215972,2.470446115915287,0.00506561766207609,2.470446115915287
3.02,1.000189674882519,1.010365962826591,2.438702368839532,0.00453424464215902,2.438702368839532
3.04,1.000212861948861,1.010129422475565,2.409232389973109,0.003995698578904611,2.409232389973109
3.06,1.000232687344378,1.009838590572001,2.382322985779122,0.003457478045866484,2.382322985779122
3.08,1.000249158058576,1.009499126277866,2.358200444553972,0.002925909023471764,2.358200444553972
3.1,1.000262320268998,1.009116993520895,2.337020439912633,0.002406277347375911,2.337020439912633
3.12,1.000272254054333,1.00869828953581,2.318867238194461,0.001902972232247162,2.318867238194461
3.14,1.00027906998057,1.00824921149924,2.303760709527718,0.001419715793297568,2.303760709527718
3.16,1.000282904939721,1.007775919898944,2.291663936834424,0.0009596694910586692,2.291663936834424
3.18,1.000283918852221,1.007284460364971,2.282493013999216,0.0005255410671464143,2.282493013999216
3.2,1.000282289556823,1.006780632581509,2.276128193179669,0.0001196274708346219,2.276128193179669
3.22,1.000278210494678,1.006269969793318,2.272422549895634,-0.0002561304587140566,2.272422549895634
3.24,1.000271887924693,1.005757691961947,2.271209172404541,-0.0006001372357386375,2.271209172404541
3.26,1.000263537749855,1.005248658294589,2.272307374473097,-0.0009111477288041674,2.272307374473097
3.28,1.000253382906636,1.004747341863702,2.275527183875063,-0.00118827334248605,2.275527183875063
3.3,1.000241648519409,1.004257775333476,2.280674693986186,-0.001430989246516735,2.280674693986186
3.32,1.00022856229759,1.003783595250211,2.287552124584626,-0.001639123798885653,2.287552124584626
3.34,1.000214350951417,1.003328011283627,2.295960811508035,-0.001812857284737185,2.295960811508035
3.36,1.00019923853868,1.002893811838772,2.305702283617639,-0.001952710086387417,2.305702283617639
3.38,1.000183442433484,1.002483345927024,2.316581412143094,-0.00205951510910796,2.316581412143094
3.4,1.000167173051654,1.002098552880107,2.32840630488198,-0.002134393563141077,2.32840630488198
3.42,1.000150632308145,1.001740971354722,2.340989391792903,-0.0021787295423175,2.340989391792903
3.44,1.000134011767312,1.001411748017195,2.354148932309234,-0.002194138643895954,2.354148932309234
3.46,1.000117491438549,1.001111652941478,2.367710057101209,-0.002182438257697244,2.367710057101209
3.48,1.000101237176425,1.000841096183466,2.381507369666358,-0.002145595986897899,2.381507369666358
3.5,1.000085402070857,1.000600157078102,2.395383677409819,-0.002085723214544729,2.395383677409819
3.52,1.000070124736422,1.000388601371088,2.409191803951463,-0.002005035825149711,2.409191803951463
3.54,1.000055529092633,1.000205903204858,2.422794956062986,-0.001905831762647544,2.422794956062986
3.56,1.000041723050436,1.000051276806733,2.436068413407654,-0.001790442709476465,2.436068413407654
3.58,1.000028799345522,0.9999237010093313,2.448898899229506,-0.001661223789935148,2.448898899229506
3.6,1.000016835519519,0.9998219428021489,2.461184841098239,-0.001520531378739651,2.461184841098239
3.62,1.000005893879334,0.9997445845408653,2.472836746646717,-0.001370696223629772,2.472836746646717
3.64,0.9999960217893122,0.9996900488950229,2.483777230182443,-0.001214002978577922,2.483777230182443
3.66,0.9999872518931701,0.999656642111977,2.493941497293993,-0.001052649098029426,2.493941497293993
3.68,0.9999796033784761,0.9996424216304295,2.503273566782807,-0.0008888910668301813,2.503273566782807
3.7,0.9999730801460973,0.9996455758010198,2.511735094275668,-0.0007246551365942943,2.511735094275668
3.72,0.9999676748179865,0.9996642111753112,2.519297311738217,-0.00056177982721216,2.519297311738217
3.74,0.9999633691786174,0.999696364304166,2.5259410863024,-0.0004020124559202341,2.5259410863024
3.76,0.9999601346599047,0.9997400884469037,2.531658104982354,-0.0002469361183721,2.531658104982354
3.78,0.9999579334211182,0.9997934360581134,2.536449454196626,-9.800084151156442e-05,2.536449454196626
3.8,0.9999567177263669,0.9998544505309954,2.540326153180496,4.347998455489673e-05,2.540326153180496
3.82,0.9999564350801767,0.9999213176666986,2.543306908456194,0.0001764119985422658,2.543306908456194
3.84,0.9999570216782104,0.9999921416585581,2.545420608291879,0.0002997879492106174,2.545420608291879
3.86,0.9999584149736567,1.000065293746143,2.546700233543823,0.0004128612859662113,2.546700233543823
3.88,0.9999605402808139,1.00013904137291,2.547189597546598,0.0005149651701473576,2.547189597546598
3.9,0.9999633276604422,1.000211941026733,2.546933539235647,0.0006056646736302641,2.546933539235647
3.92,0.9999666973559135,1.000282506174964,2.545986690318887,0.000684634280929821,2.545986690318887
3.94,0.9999705746997958,1.000349493750349,2.544403505076617,0.00075172774374826,2.544403505076617
3.96,0.9999748796103296,1.000411700673979,2.542245345785511,0.0008069275978888294,2.542245345785511
3.98,0.9999795358873039,1.000468111422091,2.539573566337202,0.0008503552637038204,2.539573566337202
4,0.999984467032384,1.000517818506336,2.536452354519549,0.0008822521957685277,2.536452354519549
4.02,0.9999895982609041,1.000560052189779,2.532947182591093,0.0009029792974487513,2.532947182591093
4.04,0.9999948598163989,1.000594195676462,2.529121460141487,0.000912980319385753,2.529121460141487
4.06,1.000000180979431,1.000619734488923,2.525042017415625,0.0009128219288552855,2.525042017415625
4.08,1.000005500784819,1.000636321774228,2.520768661755079,0.000903093865894892,2.520768661755079
4.1,1.000010755698078,1.000643702230717,2.516366100475775,0.000884521358172987,2.516366100475775
4.12,1.000015893828437,1.000641766332564,2.511889367295981,0.0008577992796966845,2.511889367295981
4.14,1.000020862110177,1.000630505271821,2.507396983534353,0.0008237446623182605,2.507396983534353
4.16,1.000025617467908,1.000610018493458,2.502938733935697,0.0007831301710029426,2.502938733935697
4.18,1.000030118590773,1.000580509592943,2.498564645373119,0.0007368075882071062,2.498564645373119
4.2,1.000034331963337,1.000542263739902,2.4943178033646,0.0006855904445626886,2.4943178033646
4.22,1.000038228111971,1.000495653400564,2.49023860502242,0.0006303181868337424,2.49023860502242
4.24,1.00004178345492,1.000441122583432,2.486362357858962,0.0005718111214045498,2.486362357858962
4.26,1.000044979794287,1.000379166172767,2.482719404369862,0.0005108572177477686,2.482719404369862
4.28,1.000047803514384,1.000310357480177,2.479336565205911,0.0004482528176999396,2.479336565205911
4.3,1.000050246603894,1.0002352681946,2.476234364348754,0.000384705056417225,2.476234364348754
4.32,1.000052305144499,1.000154567672086,2.473430732069626,0.0003209570541563194,2.473430732069626
4.34,1.000053979906927,1.000068871066222,2.470937257983183,0.0002576236440068932,2.470937257983183
4.36,1.000055275875885,0.999978886991681,2.468762726941073,0.0001953499640395834,2.468762726941073
4.38,1.000056204428621,0.9998854167524835,2.466910693034846,0.0001347771541103746,2.466910693034846
4.4,1.00005677756184,0.9997890839761336,2.465380433396392,7.635600720660302e-05,2.465380433396392
4.42,1.000057007904211,0.9996904183595509,2.4641686379918,2.043279181000637e-05,2.4641686379918
4.44,1.000056915669928,0.9995901711209388,2.463268118348094,-3.253556864189159e-05,2.463268118348094
4.46,1.000056520974391,0.9994889488591117,2.462668893850229,-8.223934090899549e-05,2.462668893850229
4.48,1.000055841035742,0.9993872303853258,2.462361585310212,-0.0001284560836560264,2.462361585310212
4.5,1.000054901048572,0.999285647929305,2.462331175852564,-0.0001709250351627691,2.462331175852564
4.52,1.000053727231145,0.9991847806887719,2.462560585684554,-0.0002094481847005308,2.462560585684554
4.54,1.000052341800431,0.9990850613438266,2.463034053300557,-0.0002439325971141457,2.463034053300557
4.56,1.000050775903318,0.9989870368540984,2.463728607184397,-0.0002742811934161097,2.463728607184397
4.58,1.000049049714109,0.9988910257784717,2.46462848423269,-0.0003004857043046903,2.46462848423269
4.6,1.000047195824265,0.9987974854920676,2.465707479536428,-0.000322560846722839,2.465707479536428
4.62,1.000045232641145,0.9987066518818509,2.46695016955014,-0.0003405529755830904,2.46695016955014
4.64,1.000043191555194,0.9986188686339367,2.46832949316943,-0.000354574788496671,2.46832949316943
4.66,1.000041098783109,0.998534376377216,2.469821974239787,-0.0003647738841504537,2.469821974239787
4.68,1.000038975368398,0.9984533336253398,2.471408065416584,-0.0003713074685312743,2.471408065416584
4.7,1.000036844894429,0.9983758858210489,2.473065272857357,-0.0003743790302702331,2.473065272857357
4.72,1.000034727416705,0.998302119858454,2.474773773273422,-0.0003741989175873044,2.474773773273422
4.74,1.000032642307295,0.9982320897391859,2.476513863459902,-0.0003710004731388716,2.476513863459902
4.76,1.000030607548692,0.9981658109323477,2.478266599641699,-0.0003650354952664013,2.478266599641699
4.78,1.000028639407344,0.9981032625467552,2.480014184551704,-0.0003565670223181828,2.480014184551704
4.8,1.000026752716463,0.9980443877852636,2.481739665243904,-0.000345873191805257,2.481739665243904
4.82,1.00002496047812,0.9979890957431661,2.483427389455181,-0.0003332394871715209,2.483427389455181
4.84,1.000023273171301,0.9979372726877592,2.485063960289545,-0.0003189369599080364,2.485063960289545
4.86,1.000021699918704,0.9978887778496879,2.486636902800797,-0.0003032439702133904,2.486636902800797
4.88,1.000020248074365,0.997843448327959,2.488135198267375,-0.0002864350396444356,2.488135198267375
4.9,1.000018923260061,0.9978011021566893,2.489549303218415,-0.0002687782733657978,2.489549303218415
4.92,1.000017729513341,0.9977615325481319,2.490870877248666,-0.0002505434195278276,2.490870877248666
4.94,1.000016668987042,0.9977245290586189,2.492093517648972,-0.0002319758185658628,2.492093517648972
4.96,1.000015742351338,0.9976898739953578,2.493212259942387,-0.0002133060492528096,2.493212259942387
4.98,1.000014948896291,0.997657339652013,2.494223414709996,-0.0001947542488268971,2.494223414709996
5,1.000014285475913,0.9976266258824874,2.495124478575185,-0.0001765769398533869,2.495124478575185
5.02,1.00001374993956,0.9975975756575239,2.495914688183806,-0.000158900159756096,2.495914688183806
5.04,1.000013335845574,0.9975698787506972,2.496594785410491,-0.000141950324055392,2.496594785410491
5.06,1.000013042131553,0.9975435084240151,2.497165402572002,-0.000125734158356964,2.497165402572002
5.08,1.000012858955709,0.9975180684555268,2.497629276048535,-0.0001104996523948155,2.497629276048535
5.1,1.000012781206699,0.9974934272587451,2.497989399016111,-9.630336846603877e-05,2.497989399016111
5.12,1.000012801963228,0.9974693674692264,2.49824899176022,-8.326016255602239e-05,2.49824899176022
5.14,1.000012908105121,0.9974455821340726,2.498416150841472,-7.148662633204759e-05,2.498416150841472
5.16,1.000013097831361,0.9974220408827027,2.498492220033482,-6.098539340160854e-05,2.498492220033482
5.18,1.000013353389706,0.9973983921271007,2.498489398864845,-5.184128419973987e-05,2.498489398864845
5.2,1.000013671403808,0.9973746006117256,2.498410549017285,-4.404750422205557e-05,2.498410549017285
5.22,1.000014043025661,0.9973505261569499,2.498262354223129,-3.761737718608964e-05,2.498262354223129
5.24,1.000014458218756,0.9973260281951833,2.49805273488252,-3.254022569673903e-05,2.49805273488252
5.26,1.000014906935917,0.9973009877325596,2.497790225868686,-2.877486543390202e-05,2.497790225868686
5.28,1.00001538295668,0.9972753399779695,2.497480309011531,-2.629183297872865e-05,2.497480309011531
5.3,1.000015877288835,0.9972489959267872,2.497131006035667,-2.504447898225306e-05,2.497131006035667
5.32,1.000016380065641,0.9972218790101071,2.496751522688843,-2.496091220668701e-05,2.496751522688843
5.34,1.000016885041104,0.9971939562844819,2.496347982978822,-2.597934563317971e-05,2.496347982978822
5.36,1.000017385854854,0.9971651965165769,2.495926670519417,-2.8034407838575e-05,2.495926670519417
5.38,1.000017875396825,0.9971355758257404,2.495494825995879,-3.104150681170143e-05,2.495494825995879
5.4,1.000018345936151,0.9971050900996546,2.49506076111106,-3.488593310214038e-05,2.49506076111106
5.42,1.000018794320827,0.99707374994836,2.494628113347377,-3.950820999792985e-05,2.494628113347377
5.44,1.000019215344292,0.9970415697497974,2.494202828965178,-4.481331430671259e-05,2.494202828965178
5.46,1.000019604087344,0.997008581691465,2.493790905460425,-5.069214491507161e-05,2.493790905460425
5.48,1.000019956953324,0.996974831125315,2.493397174162093,-5.704226348889557e-05,2.493397174162093
5.5,1.000020271819436,0.9969403543067094,2.493024680421558,-6.37933676342326e-05,2.493024680421558
5.52,1.000020545974484,0.9969052060254803,2.492677488253707,-7.08468031582251e-05,2.492677488253707
5.54,1.0000207772698,0.9968694624360851,2.492359489682034,-7.809029240957079e-05,2.492359489682034
5.56,1.00002096502452,0.9968331799943952,2.492072580361979,-8.545460682529433e-05,2.492072580361979
5.58,1.000021108555178,0.9967964216401228,2.491818792198023,-9.286369670029337e-05,2.491818792198023
