time;WPP4A_WPP_wPPControl_measurements_PGenNomPu;WPP4A_WPP_wPPControl_measurements_QGenNomPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
0.013214;1.000092;-0.210083;1.000154;0.976162;0.217750;-0.930220;-0.422715;
0.013214;1.000092;-0.210083;1.000154;0.976162;0.217750;-0.930220;-0.422715;
0.013214;1.000092;-0.210083;1.000154;0.976162;0.217750;-0.930220;-0.422715;
0.013521;1.000090;-0.210083;1.000154;0.976162;0.217750;-0.930219;-0.422715;
0.013521;1.000090;-0.210083;1.000154;0.976162;0.217750;-0.930219;-0.422715;
0.013521;1.000090;-0.210083;1.000154;0.976162;0.217750;-0.930219;-0.422715;
0.014220;1.000087;-0.210084;1.000154;0.976162;0.217749;-0.930215;-0.422714;
0.015620;1.000080;-0.210085;1.000154;0.976163;0.217747;-0.930209;-0.422712;
0.018420;1.000068;-0.210084;1.000155;0.976164;0.217744;-0.930198;-0.422705;
0.021220;1.000058;-0.210081;1.000156;0.976166;0.217742;-0.930189;-0.422697;
0.024020;1.000049;-0.210079;1.000157;0.976168;0.217739;-0.930181;-0.422689;
0.029620;1.000036;-0.210074;1.000160;0.976171;0.217736;-0.930169;-0.422676;
0.035220;1.000026;-0.210069;1.000162;0.976174;0.217733;-0.930160;-0.422666;
0.040819;1.000019;-0.210067;1.000163;0.976176;0.217731;-0.930153;-0.422659;
0.052019;1.000010;-0.210063;1.000165;0.976178;0.217729;-0.930145;-0.422650;
0.063218;1.000005;-0.210058;1.000166;0.976180;0.217727;-0.930141;-0.422642;
0.085618;1.000002;-0.210051;1.000169;0.976183;0.217726;-0.930137;-0.422632;
0.108017;1.000001;-0.210043;1.000171;0.976185;0.217726;-0.930136;-0.422622;
0.152815;1.000000;-0.210032;1.000175;0.976189;0.217725;-0.930135;-0.422608;
0.242411;1.000001;-0.210014;1.000180;0.976195;0.217725;-0.930135;-0.422587;
0.421604;1.000000;-0.209998;1.000185;0.976200;0.217724;-0.930134;-0.422568;
0.779989;1.000000;-0.209992;1.000187;0.976202;0.217724;-0.930134;-0.422560;
1.496760;1.000000;-0.209995;1.000186;0.976201;0.217724;-0.930134;-0.422564;
2.000000;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
2.000000;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
2.000207;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
2.000207;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
2.000207;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
2.000629;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
2.001472;0.999999;-0.209997;1.000186;0.976201;0.217724;-0.930133;-0.422565;
2.003158;0.999988;-0.209999;1.000186;0.976201;0.217721;-0.930123;-0.422562;
2.004843;0.999964;-0.210004;1.000186;0.976203;0.217715;-0.930101;-0.422556;
2.008215;0.999815;-0.210025;1.000188;0.976213;0.217677;-0.929966;-0.422507;
2.011587;0.999524;-0.210069;1.000191;0.976233;0.217604;-0.929701;-0.422415;
2.014958;0.999062;-0.210130;1.000199;0.976267;0.217486;-0.929281;-0.422257;
2.018330;0.998406;-0.210199;1.000216;0.976322;0.217319;-0.928684;-0.422012;
2.021702;0.997541;-0.210271;1.000244;0.976399;0.217099;-0.927896;-0.421668;
2.025073;0.996459;-0.210344;1.000284;0.976502;0.216822;-0.926911;-0.421216;
2.031817;0.993454;-0.210447;1.000426;0.976819;0.216051;-0.924169;-0.419847;
2.038560;0.989661;-0.210551;1.000613;0.977224;0.215077;-0.920708;-0.418096;
2.045303;0.985173;-0.210664;1.000834;0.977704;0.213923;-0.916612;-0.416024;
2.058790;0.974177;-0.210903;1.001381;0.978877;0.211098;-0.906573;-0.410959;
2.072277;0.961754;-0.211133;1.001996;0.980190;0.207905;-0.895229;-0.405284;
2.099250;0.933805;-0.211535;1.003361;0.983079;0.200723;-0.869688;-0.392747;
2.126223;0.904104;-0.211862;1.004761;0.986032;0.193094;-0.842525;-0.379853;
2.180170;0.842151;-0.212245;1.007508;0.991805;0.177189;-0.785798;-0.354384;
2.234116;0.779411;-0.212574;1.009957;0.997026;0.161107;-0.728269;-0.330888;
2.342010;0.655360;-0.212123;1.014149;1.005866;0.129347;-0.614261;-0.289876;
2.449903;0.533275;-0.211610;1.017090;1.012341;0.098180;-0.501782;-0.257694;
2.498891;0.478756;-0.212060;1.017959;1.014346;0.084310;-0.451490;-0.246587;
2.498891;0.478933;-0.211232;1.018078;1.014580;0.084330;-0.451626;-0.245735;
2.500892;0.476702;-0.211211;1.018116;1.014665;0.083761;-0.449565;-0.245270;
2.500892;0.476703;-0.211209;1.018116;1.014665;0.083761;-0.449566;-0.245268;
2.500893;0.476702;-0.211209;1.018116;1.014665;0.083761;-0.449565;-0.245268;
2.500893;0.476702;-0.211209;1.018116;1.014665;0.083761;-0.449565;-0.245268;
2.503874;0.473445;-0.211173;1.018172;1.014789;0.082931;-0.446557;-0.244589;
2.503874;0.473446;-0.211171;1.018172;1.014789;0.082931;-0.446558;-0.244587;
2.509082;0.467951;-0.211099;1.018267;1.014998;0.081531;-0.441481;-0.243443;
2.519500;0.458663;-0.210946;1.018432;1.015351;0.079163;-0.432899;-0.241508;
2.529918;0.451264;-0.210800;1.018566;1.015630;0.077277;-0.426061;-0.239974;
2.550754;0.442486;-0.210535;1.018745;1.015978;0.075036;-0.417943;-0.238092;
2.571589;0.437758;-0.210303;1.018865;1.016186;0.073827;-0.413567;-0.236999;
2.592425;0.435573;-0.210100;1.018947;1.016309;0.073265;-0.411542;-0.236396;
2.613261;0.434958;-0.209918;1.019005;1.016380;0.073103;-0.410968;-0.236094;
2.654932;0.436529;-0.209632;1.019070;1.016416;0.073494;-0.412409;-0.236066;
2.696603;0.439320;-0.209405;1.019104;1.016399;0.074197;-0.414981;-0.236320;
2.779946;0.445858;-0.209156;1.019100;1.016273;0.075852;-0.421012;-0.237230;
2.863289;0.452130;-0.209078;1.019047;1.016100;0.077445;-0.426804;-0.238296;
3.029974;0.462385;-0.209051;1.018927;1.015777;0.080053;-0.436274;-0.240186;
3.196659;0.470318;-0.209665;1.018647;1.015333;0.082090;-0.443620;-0.242366;
3.363344;0.476806;-0.209432;1.018624;1.015177;0.083734;-0.449603;-0.243385;
3.530030;0.481837;-0.209551;1.018519;1.014965;0.085018;-0.454251;-0.244511;
3.863400;0.488315;-0.209675;1.018389;1.014694;0.086670;-0.460235;-0.245950;
4.196771;0.492470;-0.209814;1.018287;1.014501;0.087732;-0.464075;-0.246947;
4.530141;0.494993;-0.210278;1.018116;1.014271;0.088389;-0.466419;-0.247966;
5.196882;0.497665;-0.209990;1.018157;1.014254;0.089060;-0.468876;-0.248210;
5.863623;0.498734;-0.210345;1.018038;1.014111;0.089343;-0.469874;-0.248814;
5.999999;0.498828;-0.210306;1.018048;1.014118;0.089366;-0.469960;-0.248792;
5.999999;0.366834;-0.135330;0.735307;0.728769;0.097843;-0.469959;-0.248792;
6.000084;0.366764;-0.135453;0.735263;0.728727;0.097825;-0.469875;-0.248952;
6.000256;0.366665;-0.135628;0.735201;0.728667;0.097799;-0.469756;-0.249180;
6.000427;0.366606;-0.135734;0.735163;0.728631;0.097784;-0.469684;-0.249319;
6.000770;0.366639;-0.135690;0.735178;0.728645;0.097793;-0.469725;-0.249265;
6.000794;0.366652;-0.135670;0.735185;0.728652;0.097796;-0.469740;-0.249240;
6.000794;0.366652;-0.135670;0.735185;0.728652;0.097796;-0.469740;-0.249240;
6.000795;0.366652;-0.135670;0.735185;0.728652;0.097796;-0.469740;-0.249239;
6.000795;0.366652;-0.135670;0.735185;0.728652;0.097796;-0.469740;-0.249239;
6.000795;0.366652;-0.135670;0.735185;0.728652;0.097796;-0.469740;-0.249239;
6.000795;0.366652;-0.135670;0.735185;0.728652;0.097796;-0.469740;-0.249239;
6.001059;0.366708;-0.135492;0.735251;0.728716;0.097808;-0.469806;-0.248989;
6.001586;0.366904;-0.134669;0.735554;0.729018;0.097841;-0.470027;-0.247808;
6.002114;0.367177;-0.133432;0.736011;0.729473;0.097884;-0.470332;-0.246028;
6.003053;0.367889;-0.130134;0.737226;0.730684;0.097995;-0.471127;-0.241283;
6.003053;0.367888;-0.130134;0.737226;0.730684;0.097994;-0.471125;-0.241283;
6.003059;0.367893;-0.130110;0.737235;0.730693;0.097995;-0.471131;-0.241248;
6.003059;0.367893;-0.130110;0.737235;0.730693;0.097995;-0.471130;-0.241248;
6.003395;0.368179;-0.128801;0.737716;0.731172;0.098040;-0.471450;-0.239371;
6.003395;0.368178;-0.128801;0.737716;0.731172;0.098040;-0.471449;-0.239371;
6.003907;0.368648;-0.126663;0.738500;0.731953;0.098114;-0.471973;-0.236313;
6.004612;0.369402;-0.123301;0.739728;0.733177;0.098236;-0.472817;-0.231525;
6.004612;0.369398;-0.123301;0.739728;0.733177;0.098234;-0.472812;-0.231524;
6.005155;0.370000;-0.120653;0.740693;0.734137;0.098333;-0.473486;-0.227767;
6.005695;0.370655;-0.117871;0.741702;0.735140;0.098444;-0.474221;-0.223842;
6.005695;0.370650;-0.117872;0.741702;0.735140;0.098442;-0.474215;-0.223841;
6.005695;0.370650;-0.117872;0.741702;0.735140;0.098442;-0.474215;-0.223841;
6.005695;0.370650;-0.117872;0.741702;0.735140;0.098442;-0.474215;-0.223841;
6.006225;0.371551;-0.113432;0.743312;0.736747;0.098573;-0.475207;-0.217544;
6.007279;0.373625;-0.103194;0.746996;0.740423;0.098874;-0.477485;-0.203134;
6.007279;0.373625;-0.103194;0.746996;0.740423;0.098874;-0.477484;-0.203134;
6.007781;0.374676;-0.098052;0.748831;0.742254;0.099028;-0.478638;-0.195958;
6.007892;0.374921;-0.096874;0.749250;0.742672;0.099065;-0.478907;-0.194321;
6.007892;0.374919;-0.096874;0.749250;0.742672;0.099064;-0.478904;-0.194321;
6.007903;0.374942;-0.096762;0.749290;0.742712;0.099068;-0.478929;-0.194165;
6.007903;0.374942;-0.096762;0.749290;0.742712;0.099068;-0.478929;-0.194165;
6.008395;0.376019;-0.091539;0.751142;0.744559;0.099228;-0.480110;-0.186929;
6.009380;0.378237;-0.080965;0.754861;0.748265;0.099566;-0.482544;-0.172412;
6.010692;0.381069;-0.068274;0.759268;0.752650;0.100029;-0.485669;-0.155257;
6.010692;0.381055;-0.068275;0.759268;0.752650;0.100024;-0.485652;-0.155254;
6.011187;0.382212;-0.062948;0.761103;0.754477;0.100208;-0.486921;-0.148105;
6.012176;0.384695;-0.051377;0.765058;0.758415;0.100600;-0.489635;-0.132690;
6.014154;0.389967;-0.026807;0.773319;0.766637;0.101436;-0.495374;-0.100512;
6.016132;0.395305;-0.002325;0.781371;0.774645;0.102303;-0.501168;-0.069187;
6.017266;0.398040;0.009443;0.785177;0.778422;0.102776;-0.504155;-0.054433;
6.017266;0.398011;0.009440;0.785177;0.778423;0.102767;-0.504119;-0.054426;
6.017720;0.399207;0.014826;0.786908;0.780143;0.102966;-0.505414;-0.047701;
6.018628;0.401552;0.025271;0.790243;0.783455;0.103360;-0.507954;-0.034758;
6.020444;0.405960;0.044295;0.796242;0.789404;0.104126;-0.512741;-0.011521;
6.024076;0.413412;0.073512;0.805264;0.798319;0.105530;-0.520923;0.023223;
6.027707;0.419587;0.094368;0.811561;0.804501;0.106813;-0.527818;0.047222;
6.031339;0.424649;0.108076;0.815620;0.808441;0.107984;-0.533606;0.062411;
6.034971;0.428847;0.116236;0.817985;0.810682;0.109066;-0.538538;0.070928;
6.038602;0.432426;0.120426;0.819154;0.811724;0.110083;-0.542861;0.074737;
6.042234;0.435595;0.121986;0.819537;0.811978;0.111058;-0.546781;0.075448;
6.045866;0.438512;0.121954;0.819445;0.811754;0.112006;-0.550453;0.074283;
6.047182;0.439520;0.121631;0.819318;0.811579;0.112344;-0.551735;0.073494;
6.047182;0.439512;0.121630;0.819318;0.811580;0.112342;-0.551725;0.073496;
6.048596;0.440605;0.121343;0.819200;0.811410;0.112706;-0.553113;0.072718;
6.051424;0.442738;0.120437;0.818863;0.810969;0.113430;-0.555835;0.070765;
6.057079;0.446964;0.118406;0.818123;0.810018;0.114871;-0.561238;0.066586;
6.062735;0.451221;0.116615;0.817449;0.809132;0.116315;-0.566668;0.062663;
6.068390;0.455527;0.115173;0.816878;0.808344;0.117763;-0.572145;0.059128;
6.079701;0.464279;0.113236;0.816008;0.807036;0.120672;-0.583229;0.053103;
6.091012;0.473082;0.111764;0.815266;0.805845;0.123582;-0.594354;0.047543;
6.113634;0.490707;0.109299;0.813893;0.803541;0.129395;-0.616595;0.036731;
6.136257;0.508268;0.106997;0.812523;0.801199;0.135185;-0.638733;0.025773;
6.139203;0.510540;0.106686;0.812344;0.800884;0.135935;-0.641597;0.024312;
6.139203;0.510555;0.106723;0.812349;0.800895;0.135938;-0.641614;0.024352;
6.139204;0.510556;0.106723;0.812349;0.800895;0.135939;-0.641615;0.024351;
6.139204;0.510556;0.106723;0.812349;0.800895;0.135939;-0.641615;0.024351;
6.139204;0.510556;0.106723;0.812349;0.800895;0.135939;-0.641615;0.024351;
6.139204;0.510556;0.106723;0.812349;0.800895;0.135939;-0.641615;0.024351;
6.142083;0.511842;0.106283;0.812162;0.800631;0.136372;-0.643246;0.023184;
6.147839;0.512113;0.105209;0.811819;0.800261;0.136498;-0.643632;0.021687;
6.153595;0.511134;0.104135;0.811523;0.800010;0.136216;-0.642447;0.020779;
6.155546;0.510621;0.103793;0.811437;0.799949;0.136061;-0.641819;0.020584;
6.155546;0.510621;0.103792;0.811437;0.799948;0.136062;-0.641819;0.020583;
6.158962;0.509733;0.103191;0.811285;0.799840;0.135793;-0.640729;0.020234;
6.165794;0.507883;0.102089;0.811015;0.799661;0.135230;-0.638454;0.019697;
6.179459;0.505478;0.100090;0.810487;0.799246;0.134517;-0.635519;0.018270;
6.193123;0.504258;0.098162;0.809933;0.798740;0.134187;-0.634068;0.016374;
6.206788;0.503725;0.096254;0.809359;0.798176;0.134080;-0.633477;0.014180;
6.220452;0.503481;0.094358;0.808776;0.797587;0.134066;-0.633250;0.011861;
6.221804;0.503466;0.094174;0.808719;0.797529;0.134068;-0.633238;0.011632;
6.221804;0.503466;0.094174;0.808719;0.797529;0.134068;-0.633238;0.011632;
6.222431;0.503457;0.094087;0.808692;0.797501;0.134068;-0.633231;0.011524;
6.222431;0.503457;0.094087;0.808692;0.797501;0.134068;-0.633231;0.011524;
6.222431;0.503457;0.094087;0.808692;0.797501;0.134068;-0.633231;0.011524;
6.229421;0.503372;0.093122;0.808394;0.797198;0.134074;-0.633163;0.010325;
6.243401;0.503216;0.091210;0.807801;0.796594;0.134090;-0.633046;0.007940;
6.249557;0.503145;0.090378;0.807543;0.796332;0.134095;-0.632991;0.006903;
6.249557;0.503145;0.090378;0.807543;0.796332;0.134095;-0.632991;0.006903;
6.251971;0.503117;0.090055;0.807443;0.796230;0.134097;-0.632969;0.006500;
6.251971;0.503117;0.090055;0.807443;0.796230;0.134097;-0.632969;0.006500;
6.251971;0.503117;0.090055;0.807443;0.796230;0.134097;-0.632969;0.006500;
6.252026;0.503116;0.090047;0.807440;0.796227;0.134098;-0.632969;0.006490;
6.252026;0.503116;0.090047;0.807440;0.796227;0.134098;-0.632969;0.006490;
6.252059;0.503116;0.090043;0.807439;0.796226;0.134098;-0.632968;0.006485;
6.252059;0.503116;0.090043;0.807439;0.796226;0.134098;-0.632968;0.006485;
6.252059;0.503116;0.090043;0.807439;0.796226;0.134098;-0.632968;0.006485;
6.255164;0.503080;0.089624;0.807309;0.796094;0.134100;-0.632940;0.005962;
6.255164;0.503080;0.089624;0.807309;0.796094;0.134100;-0.632940;0.005962;
6.255164;0.503080;0.089624;0.807309;0.796094;0.134100;-0.632940;0.005962;
6.273909;0.502868;0.087128;0.806534;0.795304;0.134118;-0.632775;0.002844;
6.311398;0.502526;0.082294;0.805025;0.793764;0.134175;-0.632543;-0.003247;
6.335696;0.502380;0.079339;0.804097;0.792814;0.134231;-0.632480;-0.007012;
6.335696;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.335717;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.335759;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.335844;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.335928;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336098;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336267;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336436;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336606;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336758;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336758;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.336849;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337033;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337400;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337583;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337583;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337583;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337673;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337673;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337673;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337687;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337687;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337687;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.337832;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.338068;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.338068;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.338224;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.338536;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339160;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339226;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339226;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339233;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339233;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339403;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339501;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339501;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.339673;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340016;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340148;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340148;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340179;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340179;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340360;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.340724;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.341087;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.341087;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.341087;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.341450;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.342904;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.343369;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.343369;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.343532;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.343532;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.343758;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.344011;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.344011;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.344244;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.344711;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.345644;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.347510;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.349375;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.351241;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.353107;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.354973;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.356839;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.358704;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.362436;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.366168;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.369899;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.373631;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.377363;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.381094;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.388557;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.396021;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.399999;0.000000;-0.000000;0.782989;0.782578;-0.025371;0.000000;0.000000;
6.399999;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.400329;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.400619;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.400619;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.400917;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.401008;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.401008;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.401320;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.401534;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.401534;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.401853;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402051;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402051;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402070;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402070;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402388;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402434;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402434;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402438;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402438;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402631;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402631;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.402943;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.403567;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.404087;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.404087;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.404408;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.404431;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.404431;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.404753;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.405333;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.405333;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.405333;0.000000;-0.000000;1.073064;1.072196;-0.043153;0.000000;0.000000;
6.405333;0.734470;0.181337;1.115947;1.107392;0.137917;-0.673195;0.079911;
