time;WPP4A_WPP_wPPControl2015_qControl_PWPPu;WPP4A_WPP_wPPControl2015_qControl_QWPPu;WPP4A_WPP_wPPControl2015_qControl_UWPPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
12.150333;0.735898;0.266281;1.135949;1.127795;0.135867;-0.671213;0.155246;
12.150416;0.735897;0.266119;1.135912;1.127757;0.135871;-0.671219;0.155104;
12.150500;0.735884;0.265883;1.135858;1.127701;0.135875;-0.671216;0.154901;
12.150581;0.735860;0.265586;1.135789;1.127632;0.135877;-0.671206;0.154647;
12.150586;0.735858;0.265565;1.135784;1.127627;0.135877;-0.671205;0.154629;
12.150591;0.735856;0.265545;1.135780;1.127623;0.135877;-0.671204;0.154611;
12.150601;0.735852;0.265503;1.135770;1.127613;0.135877;-0.671202;0.154576;
12.150621;0.735844;0.265416;1.135750;1.127593;0.135878;-0.671198;0.154502;
12.150660;0.735826;0.265230;1.135707;1.127550;0.135878;-0.671188;0.154344;
12.150739;0.735781;0.264812;1.135611;1.127453;0.135879;-0.671163;0.153989;
12.150897;0.735661;0.263793;1.135377;1.127218;0.135877;-0.671093;0.153127;
12.151055;0.735502;0.262537;1.135089;1.126928;0.135872;-0.670996;0.152066;
12.151214;0.735306;0.261051;1.134748;1.126585;0.135864;-0.670874;0.150813;
12.151372;0.735074;0.259343;1.134356;1.126192;0.135853;-0.670727;0.149374;
12.151530;0.734808;0.257422;1.133915;1.125749;0.135839;-0.670557;0.147754;
12.151647;0.734589;0.255863;1.133556;1.125389;0.135828;-0.670417;0.146440;
12.151653;0.734577;0.255777;1.133537;1.125370;0.135827;-0.670409;0.146367;
12.151660;0.734565;0.255691;1.133517;1.125350;0.135826;-0.670401;0.146295;
12.151672;0.734541;0.255518;1.133477;1.125310;0.135825;-0.670385;0.146149;
12.151686;0.734513;0.255327;1.133433;1.125266;0.135823;-0.670368;0.145988;
12.151692;0.734501;0.255239;1.133413;1.125245;0.135823;-0.670360;0.145914;
12.151698;0.734489;0.255151;1.133393;1.125225;0.135822;-0.670352;0.145839;
12.151710;0.734463;0.254973;1.133352;1.125184;0.135821;-0.670336;0.145690;
12.151735;0.734413;0.254615;1.133270;1.125102;0.135818;-0.670303;0.145388;
12.151785;0.734309;0.253885;1.133102;1.124933;0.135812;-0.670236;0.144772;
12.151885;0.734093;0.252368;1.132753;1.124583;0.135800;-0.670096;0.143493;
12.152042;0.733728;0.249827;1.132168;1.123996;0.135779;-0.669860;0.141348;
12.152048;0.733713;0.249720;1.132143;1.123972;0.135778;-0.669850;0.141258;
12.152054;0.733697;0.249614;1.132119;1.123947;0.135777;-0.669840;0.141168;
12.152067;0.733666;0.249400;1.132069;1.123898;0.135775;-0.669820;0.140987;
12.152092;0.733604;0.248969;1.131970;1.123798;0.135771;-0.669779;0.140623;
12.152143;0.733478;0.248093;1.131768;1.123596;0.135764;-0.669697;0.139883;
12.152244;0.733217;0.246288;1.131352;1.123178;0.135748;-0.669527;0.138358;
12.152351;0.732929;0.244300;1.130893;1.122719;0.135731;-0.669339;0.136677;
12.152357;0.732911;0.244178;1.130865;1.122690;0.135730;-0.669328;0.136574;
12.152364;0.732893;0.244056;1.130837;1.122662;0.135729;-0.669316;0.136471;
12.152376;0.732858;0.243812;1.130781;1.122606;0.135727;-0.669293;0.136264;
12.152402;0.732786;0.243320;1.130667;1.122492;0.135723;-0.669247;0.135848;
12.152453;0.732641;0.242322;1.130437;1.122261;0.135714;-0.669152;0.135004;
12.152556;0.732343;0.240277;1.129964;1.121787;0.135696;-0.668957;0.133272;
12.152562;0.732324;0.240149;1.129935;1.121757;0.135695;-0.668945;0.133163;
12.152569;0.732305;0.240018;1.129904;1.121727;0.135694;-0.668933;0.133052;
12.152575;0.732286;0.239887;1.129874;1.121696;0.135692;-0.668920;0.132941;
12.152588;0.732248;0.239623;1.129813;1.121635;0.135690;-0.668895;0.132718;
12.152614;0.732171;0.239094;1.129691;1.121512;0.135685;-0.668845;0.132269;
12.152665;0.732014;0.238022;1.129443;1.121264;0.135676;-0.668742;0.131361;
12.152768;0.731694;0.235831;1.128935;1.120755;0.135656;-0.668533;0.129502;
12.152974;0.731026;0.231263;1.127877;1.119694;0.135616;-0.668095;0.125623;
12.153387;0.729588;0.221445;1.125595;1.117406;0.135527;-0.667152;0.117261;
12.153462;0.729312;0.219566;1.125157;1.116967;0.135511;-0.666971;0.115657;
12.153464;0.729304;0.219510;1.125144;1.116954;0.135510;-0.666966;0.115608;
12.153466;0.729296;0.219453;1.125131;1.116941;0.135510;-0.666960;0.115560;
12.153471;0.729279;0.219340;1.125104;1.116914;0.135509;-0.666949;0.115463;
12.153480;0.729246;0.219113;1.125051;1.116861;0.135506;-0.666928;0.115269;
12.153498;0.729179;0.218658;1.124945;1.116755;0.135502;-0.666884;0.114880;
12.153533;0.729045;0.217743;1.124732;1.116541;0.135494;-0.666796;0.114099;
12.153605;0.728774;0.215896;1.124301;1.116109;0.135478;-0.666618;0.112520;
12.153748;0.728222;0.212132;1.123422;1.115227;0.135444;-0.666255;0.109298;
12.154029;0.727101;0.204489;1.121632;1.113433;0.135376;-0.665518;0.102740;
12.154032;0.727090;0.204411;1.121614;1.113415;0.135375;-0.665511;0.102673;
12.154035;0.727079;0.204333;1.121596;1.113396;0.135374;-0.665503;0.102606;
12.154041;0.727056;0.204176;1.121559;1.113359;0.135373;-0.665488;0.102471;
12.154052;0.727010;0.203862;1.121485;1.113286;0.135370;-0.665458;0.102201;
12.154074;0.726917;0.203233;1.121338;1.113138;0.135364;-0.665397;0.101661;
12.154119;0.726732;0.201970;1.121041;1.112840;0.135353;-0.665275;0.100574;
12.154209;0.726359;0.199420;1.120443;1.112240;0.135330;-0.665030;0.098379;
12.154390;0.725599;0.194231;1.119222;1.111016;0.135285;-0.664530;0.093906;
12.154750;0.724034;0.183534;1.116697;1.108484;0.135191;-0.663499;0.084651;
12.155110;0.722416;0.172448;1.114070;1.105848;0.135095;-0.662433;0.075017;
12.155831;0.719061;0.149394;1.108565;1.100326;0.134900;-0.660220;0.054830;
12.156298;0.716825;0.133971;1.104851;1.096600;0.134772;-0.658744;0.041208;
12.156298;0.716825;0.133970;1.104851;1.096600;0.134772;-0.658744;0.041208;
12.156299;0.716821;0.133943;1.104844;1.096594;0.134772;-0.658741;0.041185;
12.156303;0.716800;0.133795;1.104809;1.096558;0.134771;-0.658727;0.041054;
12.156307;0.716778;0.133648;1.104773;1.096522;0.134770;-0.658713;0.040923;
12.156316;0.716735;0.133353;1.104702;1.096451;0.134767;-0.658685;0.040662;
12.156334;0.716649;0.132762;1.104559;1.096307;0.134762;-0.658627;0.040138;
12.156369;0.716474;0.131579;1.104273;1.096021;0.134752;-0.658511;0.039090;
12.156439;0.716117;0.129207;1.103700;1.095446;0.134729;-0.658272;0.036989;
12.156580;0.715376;0.124444;1.102547;1.094290;0.134677;-0.657768;0.032768;
12.156861;0.713788;0.114847;1.100218;1.091960;0.134549;-0.656666;0.024263;
12.157346;0.710764;0.098154;1.096151;1.087897;0.134259;-0.654504;0.009450;
12.157346;0.710764;0.098153;1.096150;1.087897;0.134259;-0.654504;0.009450;
12.157350;0.710735;0.097998;1.096112;1.087859;0.134256;-0.654482;0.009311;
12.157354;0.710705;0.097842;1.096074;1.087821;0.134253;-0.654461;0.009173;
12.157363;0.710645;0.097530;1.095998;1.087745;0.134247;-0.654418;0.008896;
12.157380;0.710526;0.096908;1.095846;1.087594;0.134235;-0.654331;0.008343;
12.157414;0.710288;0.095668;1.095543;1.087291;0.134210;-0.654158;0.007242;
12.157482;0.709809;0.093204;1.094940;1.086690;0.134159;-0.653808;0.005052;
12.157618;0.708845;0.088339;1.093748;1.085502;0.134054;-0.653101;0.000726;
12.157891;0.706894;0.078849;1.091417;1.083181;0.133831;-0.651655;-0.007721;
12.158436;0.702915;0.060765;1.086954;1.078744;0.133341;-0.648657;-0.023850;
12.158981;0.698854;0.043792;1.082738;1.074563;0.132799;-0.645538;-0.039025;
12.159526;0.694737;0.027834;1.078752;1.070619;0.132215;-0.642327;-0.053325;
12.160071;0.690589;0.012808;1.074976;1.066891;0.131597;-0.639050;-0.066820;
12.160616;0.686436;-0.001360;1.071398;1.063365;0.130953;-0.635733;-0.079569;
12.160984;0.683640;-0.010455;1.069091;1.061095;0.130507;-0.633483;-0.087767;
12.161351;0.680856;-0.019206;1.066863;1.058907;0.130054;-0.631231;-0.095665;
12.161719;0.678090;-0.027631;1.064713;1.056796;0.129597;-0.628982;-0.103277;
12.162454;0.672637;-0.043560;1.060625;1.052791;0.128676;-0.624522;-0.117707;
12.163115;0.667832;-0.056915;1.057179;1.049421;0.127846;-0.620565;-0.129835;
12.163777;0.663145;-0.069412;1.053938;1.046256;0.127021;-0.616683;-0.141211;
12.164439;0.658590;-0.081115;1.050887;1.043281;0.126207;-0.612894;-0.151892;
12.165100;0.654181;-0.092084;1.048014;1.040484;0.125409;-0.609211;-0.161929;
12.165762;0.649926;-0.102372;1.045307;1.037851;0.124630;-0.605644;-0.171368;
12.166424;0.645832;-0.112030;1.042755;1.035371;0.123875;-0.602203;-0.180252;
12.167085;0.641903;-0.121102;1.040348;1.033034;0.123145;-0.598892;-0.188621;
12.167747;0.638143;-0.129629;1.038075;1.030829;0.122441;-0.595717;-0.196511;
12.168408;0.634553;-0.137651;1.035929;1.028748;0.121767;-0.592680;-0.203956;
12.169070;0.631133;-0.145201;1.033901;1.026782;0.121122;-0.589783;-0.210986;
12.169732;0.627882;-0.152313;1.031984;1.024924;0.120507;-0.587025;-0.217630;
12.170393;0.624798;-0.159016;1.030170;1.023167;0.119922;-0.584407;-0.223912;
12.171055;0.621877;-0.165340;1.028454;1.021503;0.119368;-0.581926;-0.229860;
12.171716;0.619117;-0.171306;1.026828;1.019927;0.118845;-0.579580;-0.235492;
12.172378;0.616513;-0.176939;1.025288;1.018434;0.118352;-0.577367;-0.240831;
12.173040;0.614062;-0.182260;1.023829;1.017019;0.117888;-0.575283;-0.245893;
12.173701;0.611758;-0.187289;1.022444;1.015676;0.117453;-0.573325;-0.250698;
12.174363;0.609597;-0.192045;1.021131;1.014401;0.117046;-0.571489;-0.255259;
12.175025;0.607573;-0.196544;1.019886;1.013191;0.116667;-0.569771;-0.259593;
12.175686;0.605681;-0.200802;1.018703;1.012041;0.116314;-0.568166;-0.263712;
12.177009;0.602267;-0.208669;1.016508;1.009904;0.115684;-0.565275;-0.271374;
12.178333;0.599319;-0.215731;1.014524;1.007968;0.115147;-0.562784;-0.278322;
12.179656;0.596792;-0.222085;1.012730;1.006214;0.114697;-0.560657;-0.284630;
12.180979;0.594646;-0.227806;1.011106;1.004622;0.114325;-0.558863;-0.290364;
12.182302;0.592844;-0.232960;1.009635;1.003176;0.114023;-0.557366;-0.295582;
12.183625;0.591351;-0.237606;1.008302;1.001862;0.113785;-0.556137;-0.300335;
12.184949;0.590130;-0.241797;1.007094;1.000666;0.113603;-0.555145;-0.304667;
12.186272;0.589152;-0.245577;1.005999;0.999579;0.113470;-0.554363;-0.308617;
12.187595;0.588387;-0.248986;1.005005;0.998589;0.113380;-0.553765;-0.312218;
12.188918;0.587808;-0.252059;1.004106;0.997690;0.113327;-0.553328;-0.315501;
12.190242;0.587390;-0.254828;1.003291;0.996873;0.113306;-0.553029;-0.318491;
12.191565;0.587112;-0.257319;1.002555;0.996131;0.113312;-0.552851;-0.321211;
12.191758;0.587082;-0.257661;1.002454;0.996029;0.113315;-0.552833;-0.321587;
12.191758;0.587082;-0.257666;1.002454;0.996028;0.113315;-0.552834;-0.321587;
12.191808;0.587072;-0.257753;1.002428;0.996002;0.113316;-0.552830;-0.321684;
12.191858;0.587065;-0.257840;1.002402;0.995976;0.113317;-0.552826;-0.321780;
12.191959;0.587052;-0.258014;1.002350;0.995924;0.113319;-0.552819;-0.321971;
12.192160;0.587026;-0.258357;1.002248;0.995821;0.113323;-0.552807;-0.322350;
12.192562;0.586984;-0.259028;1.002049;0.995619;0.113333;-0.552788;-0.323093;
12.193367;0.586926;-0.260305;1.001668;0.995233;0.113358;-0.552775;-0.324513;
12.194976;0.586908;-0.262621;1.000975;0.994528;0.113425;-0.552830;-0.327116;
12.196585;0.587004;-0.264637;1.000367;0.993906;0.113512;-0.552979;-0.329418;
12.198195;0.587186;-0.266392;0.999837;0.993361;0.113613;-0.553202;-0.331444;
12.199804;0.587443;-0.267895;0.999378;0.992886;0.113725;-0.553483;-0.333214;
12.201127;0.587691;-0.268968;0.999049;0.992544;0.113821;-0.553744;-0.334494;
12.201127;0.587691;-0.268973;0.999049;0.992544;0.113821;-0.553744;-0.334494;
12.201181;0.587699;-0.269013;0.999037;0.992531;0.113826;-0.553756;-0.334543;
12.201235;0.587710;-0.269053;0.999025;0.992518;0.113830;-0.553767;-0.334591;
12.201343;0.587733;-0.269133;0.999000;0.992493;0.113838;-0.553790;-0.334687;
12.201559;0.587777;-0.269290;0.998952;0.992442;0.113854;-0.553836;-0.334877;
12.201991;0.587868;-0.269593;0.998858;0.992344;0.113887;-0.553929;-0.335245;
12.202856;0.588057;-0.270160;0.998683;0.992160;0.113953;-0.554120;-0.335937;
12.204584;0.588451;-0.271140;0.998378;0.991838;0.114084;-0.554514;-0.337152;
12.206313;0.588861;-0.271927;0.998130;0.991574;0.114212;-0.554914;-0.338156;
12.208042;0.589274;-0.272542;0.997934;0.991363;0.114337;-0.555313;-0.338964;
12.209771;0.589681;-0.272999;0.997787;0.991200;0.114455;-0.555701;-0.339592;
12.211499;0.590074;-0.273313;0.997682;0.991083;0.114565;-0.556073;-0.340054;
12.213228;0.590448;-0.273497;0.997618;0.991006;0.114666;-0.556424;-0.340362;
12.214957;0.590798;-0.273562;0.997589;0.990967;0.114758;-0.556748;-0.340531;
12.218415;0.591404;-0.273396;0.997625;0.990985;0.114907;-0.557301;-0.340503;
12.221872;0.591877;-0.272875;0.997770;0.991119;0.115012;-0.557721;-0.340041;
12.225330;0.592203;-0.272066;0.998006;0.991350;0.115070;-0.557996;-0.339211;
12.228787;0.592376;-0.271023;0.998317;0.991662;0.115082;-0.558124;-0.338071;
12.232245;0.592395;-0.269789;0.998688;0.992040;0.115049;-0.558105;-0.336677;
12.235702;0.592264;-0.268404;0.999109;0.992472;0.114972;-0.557941;-0.335073;
12.239160;0.591985;-0.266903;0.999567;0.992947;0.114854;-0.557639;-0.333299;
12.242617;0.591566;-0.265313;1.000055;0.993456;0.114698;-0.557204;-0.331390;
12.246075;0.591011;-0.263660;1.000565;0.993992;0.114505;-0.556642;-0.329375;
12.249532;0.590329;-0.261963;1.001091;0.994547;0.114278;-0.555962;-0.327279;
12.252990;0.589526;-0.260239;1.001626;0.995115;0.114020;-0.555168;-0.325125;
12.256448;0.588608;-0.258505;1.002167;0.995692;0.113732;-0.554269;-0.322931;
12.259905;0.587582;-0.256770;1.002709;0.996274;0.113416;-0.553270;-0.320713;
12.263363;0.586454;-0.255047;1.003250;0.996857;0.113075;-0.552178;-0.318484;
12.266820;0.585230;-0.253343;1.003786;0.997439;0.112710;-0.550998;-0.316255;
12.270278;0.583915;-0.251666;1.004316;0.998016;0.112323;-0.549734;-0.314035;
12.273735;0.582514;-0.250020;1.004838;0.998586;0.111914;-0.548392;-0.311832;
12.280650;0.579479;-0.246843;1.005850;0.999702;0.111042;-0.545496;-0.307508;
12.287565;0.576151;-0.243835;1.006815;1.000777;0.110100;-0.542335;-0.303310;
12.294480;0.572558;-0.241007;1.007730;1.001808;0.109096;-0.538935;-0.299261;
12.301396;0.568723;-0.238365;1.008592;1.002790;0.108036;-0.535318;-0.295375;
12.308311;0.564669;-0.235911;1.009401;1.003722;0.106927;-0.531505;-0.291657;
12.315226;0.560414;-0.233639;1.010158;1.004605;0.105772;-0.527511;-0.288109;
12.329056;0.551383;-0.229606;1.011523;1.006230;0.103345;-0.519058;-0.281495;
12.342886;0.541714;-0.226217;1.012706;1.007679;0.100779;-0.510043;-0.275488;
12.350717;0.536002;-0.224538;1.013304;1.008429;0.099272;-0.504723;-0.272329;
12.350717;0.536001;-0.224513;1.013304;1.008429;0.099272;-0.504723;-0.272328;
12.350868;0.535900;-0.224488;1.013315;1.008443;0.099242;-0.504618;-0.272269;
12.351019;0.535787;-0.224458;1.013326;1.008457;0.099212;-0.504514;-0.272210;
12.351321;0.535562;-0.224397;1.013348;1.008485;0.099153;-0.504304;-0.272092;
12.351926;0.535112;-0.224277;1.013391;1.008540;0.099035;-0.503885;-0.271857;
12.352129;0.534962;-0.224237;1.013406;1.008559;0.098995;-0.503745;-0.271779;
12.352280;0.534848;-0.224207;1.013416;1.008573;0.098966;-0.503640;-0.271720;
12.352432;0.534735;-0.224177;1.013427;1.008586;0.098936;-0.503535;-0.271662;
12.352736;0.534509;-0.224117;1.013449;1.008614;0.098876;-0.503324;-0.271545;
12.353343;0.534057;-0.223998;1.013492;1.008669;0.098757;-0.502903;-0.271312;
12.354558;0.533154;-0.223762;1.013577;1.008777;0.098520;-0.502063;-0.270849;
12.356988;0.531369;-0.223299;1.013744;1.008991;0.098051;-0.500402;-0.269937;
12.361847;0.527932;-0.222402;1.014068;1.009403;0.097148;-0.497204;-0.268182;
12.366706;0.524726;-0.221540;1.014375;1.009793;0.096305;-0.494218;-0.266526;
12.371565;0.521800;-0.220714;1.014666;1.010159;0.095534;-0.491493;-0.264977;
12.376424;0.519181;-0.219925;1.014940;1.010499;0.094843;-0.489051;-0.263541;
12.381283;0.516881;-0.219174;1.015197;1.010814;0.094234;-0.486905;-0.262221;
12.386142;0.514899;-0.218463;1.015437;1.011104;0.093707;-0.485054;-0.261017;
12.395860;0.511848;-0.217160;1.015864;1.011609;0.092890;-0.482197;-0.258946;
12.397946;0.511343;-0.216901;1.015948;1.011705;0.092754;-0.481723;-0.258556;
12.397946;0.511343;-0.216901;1.015948;1.011705;0.092754;-0.481723;-0.258557;
12.398268;0.511272;-0.216862;1.015960;1.011719;0.092735;-0.481656;-0.258499;
12.398589;0.511202;-0.216823;1.015973;1.011733;0.092716;-0.481590;-0.258442;
12.399233;0.511066;-0.216746;1.015997;1.011761;0.092678;-0.481461;-0.258328;
12.400519;0.510805;-0.216593;1.016046;1.011816;0.092608;-0.481216;-0.258107;
12.403091;0.510331;-0.216297;1.016139;1.011922;0.092478;-0.480769;-0.257685;
12.405663;0.509930;-0.216020;1.016225;1.012019;0.092367;-0.480390;-0.257300;
12.408235;0.509560;-0.215757;1.016307;1.012111;0.092265;-0.480040;-0.256936;
12.413379;0.508892;-0.215281;1.016456;1.012276;0.092080;-0.479408;-0.256279;
12.418524;0.508262;-0.214852;1.016590;1.012427;0.091907;-0.478813;-0.255681;
12.423668;0.507653;-0.214464;1.016711;1.012564;0.091740;-0.478239;-0.255132;
12.428813;0.507055;-0.214102;1.016825;1.012693;0.091576;-0.477675;-0.254614;
12.439101;0.505904;-0.213469;1.017026;1.012923;0.091264;-0.476593;-0.253686;
12.449390;0.504839;-0.212938;1.017197;1.013120;0.090977;-0.475592;-0.252887;
12.459679;0.503896;-0.212488;1.017341;1.013288;0.090723;-0.474707;-0.252204;
12.469967;0.503101;-0.212106;1.017464;1.013430;0.090509;-0.473962;-0.251624;
12.480256;0.502460;-0.211779;1.017568;1.013550;0.090336;-0.473359;-0.251138;
12.490545;0.501956;-0.211502;1.017656;1.013650;0.090199;-0.472885;-0.250733;
12.500833;0.501562;-0.211266;1.017729;1.013734;0.090091;-0.472514;-0.250397;
12.521411;0.500971;-0.210896;1.017845;1.013865;0.089930;-0.471956;-0.249874;
12.541988;0.500569;-0.210634;1.017927;1.013956;0.089819;-0.471577;-0.249508;
12.562566;0.500291;-0.210449;1.017984;1.014021;0.089743;-0.471314;-0.249251;
12.582305;0.500107;-0.210323;1.018023;1.014064;0.089692;-0.471140;-0.249077;
12.588124;0.500069;-0.210296;1.018032;1.014074;0.089682;-0.471105;-0.249040;
12.593943;0.500036;-0.210272;1.018039;1.014082;0.089673;-0.471074;-0.249006;
12.605582;0.499980;-0.210225;1.018053;1.014098;0.089657;-0.471020;-0.248946;
12.628859;0.499899;-0.210155;1.018075;1.014121;0.089634;-0.470943;-0.248853;
12.675413;0.499811;-0.210067;1.018101;1.014150;0.089609;-0.470859;-0.248740;
12.721967;0.499784;-0.210026;1.018114;1.014163;0.089601;-0.470833;-0.248690;
12.768521;0.499785;-0.210008;1.018119;1.014168;0.089601;-0.470833;-0.248672;
12.815075;0.499798;-0.210001;1.018120;1.014170;0.089604;-0.470844;-0.248667;
12.821796;0.499799;-0.210001;1.018121;1.014170;0.089604;-0.470846;-0.248667;
12.833974;0.499804;-0.210001;1.018121;1.014170;0.089605;-0.470850;-0.248668;
12.846153;0.499808;-0.210000;1.018121;1.014170;0.089606;-0.470854;-0.248668;
12.870509;0.499816;-0.210000;1.018120;1.014169;0.089608;-0.470861;-0.248670;
12.919222;0.499831;-0.210000;1.018120;1.014169;0.089612;-0.470875;-0.248673;
13.016647;0.499857;-0.210000;1.018120;1.014168;0.089619;-0.470899;-0.248678;
13.052696;0.499865;-0.210000;1.018120;1.014168;0.089621;-0.470907;-0.248680;
13.064644;0.499868;-0.210000;1.018120;1.014168;0.089621;-0.470909;-0.248680;
13.076591;0.499870;-0.210000;1.018120;1.014167;0.089622;-0.470911;-0.248681;
13.100485;0.499875;-0.210000;1.018120;1.014167;0.089623;-0.470916;-0.248682;
13.148275;0.499885;-0.210000;1.018119;1.014167;0.089626;-0.470925;-0.248684;
13.243853;0.499901;-0.210000;1.018119;1.014166;0.089630;-0.470940;-0.248687;
13.435010;0.499928;-0.210000;1.018119;1.014165;0.089637;-0.470965;-0.248693;
13.817324;0.499964;-0.210000;1.018118;1.014164;0.089646;-0.470998;-0.248701;
13.911821;0.499971;-0.210000;1.018118;1.014164;0.089648;-0.471005;-0.248702;
13.922909;0.499972;-0.210000;1.018118;1.014164;0.089648;-0.471005;-0.248702;
13.933997;0.499972;-0.210000;1.018118;1.014164;0.089648;-0.471006;-0.248702;
13.956174;0.499973;-0.210000;1.018118;1.014163;0.089648;-0.471007;-0.248702;
14.000526;0.499975;-0.210000;1.018118;1.014163;0.089649;-0.471008;-0.248703;
14.089232;0.499979;-0.210000;1.018118;1.014163;0.089650;-0.471011;-0.248704;
14.266643;0.499984;-0.210000;1.018118;1.014163;0.089651;-0.471016;-0.248705;
14.621464;0.499992;-0.210000;1.018118;1.014163;0.089653;-0.471023;-0.248706;
15.331108;0.499999;-0.210000;1.018118;1.014162;0.089655;-0.471030;-0.248708;
15.463221;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.468280;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.477812;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.487344;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.506407;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.544534;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.620788;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.739039;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.748300;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.757561;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.776083;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.799094;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.808295;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.817496;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.835898;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.872702;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.946309;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
16.093523;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
16.387952;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
16.976810;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
18.154526;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
19.999996;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
19.999998;0.499998;-0.210003;1.018117;1.014162;0.089649;-0.471031;-0.248708;
20.000057;0.499949;-0.210088;1.018093;1.014155;0.089462;-0.471031;-0.248707;
20.000121;0.499892;-0.210186;1.018066;1.014147;0.089249;-0.471032;-0.248706;
20.000144;0.499872;-0.210221;1.018056;1.014144;0.089170;-0.471032;-0.248706;
20.000189;0.499831;-0.210290;1.018037;1.014138;0.089018;-0.471033;-0.248704;
20.000235;0.499792;-0.210359;1.018018;1.014132;0.088865;-0.471034;-0.248703;
20.000325;0.499712;-0.210495;1.017980;1.014120;0.088561;-0.471036;-0.248699;
20.000507;0.499555;-0.210764;1.017905;1.014098;0.087952;-0.471042;-0.248687;
20.000688;0.499402;-0.211029;1.017832;1.014077;0.087343;-0.471051;-0.248671;
20.000869;0.499250;-0.211288;1.017760;1.014057;0.086735;-0.471062;-0.248650;
20.001050;0.499102;-0.211542;1.017689;1.014038;0.086128;-0.471076;-0.248625;
20.001413;0.498814;-0.212036;1.017551;1.014002;0.084915;-0.471111;-0.248560;
20.001775;0.498536;-0.212511;1.017419;1.013970;0.083705;-0.471155;-0.248478;
20.002138;0.498269;-0.212969;1.017292;1.013941;0.082497;-0.471209;-0.248380;
20.002500;0.498012;-0.213409;1.017169;1.013916;0.081291;-0.471272;-0.248265;
20.002863;0.497765;-0.213833;1.017051;1.013893;0.080088;-0.471344;-0.248135;
20.003225;0.497528;-0.214241;1.016937;1.013873;0.078886;-0.471425;-0.247990;
20.003950;0.497083;-0.215012;1.016722;1.013841;0.076490;-0.471612;-0.247658;
20.004675;0.496673;-0.215726;1.016523;1.013819;0.074101;-0.471830;-0.247273;
20.005400;0.496298;-0.216389;1.016338;1.013804;0.071719;-0.472078;-0.246839;
20.006125;0.495956;-0.217003;1.016166;1.013798;0.069345;-0.472355;-0.246359;
20.007575;0.495361;-0.218103;1.015859;1.013802;0.064615;-0.472984;-0.245280;
20.008731;0.494966;-0.218869;1.015644;1.013819;0.060861;-0.473553;-0.244313;
20.008746;0.494962;-0.218877;1.015641;1.013819;0.060814;-0.473561;-0.244301;
20.008760;0.494958;-0.218886;1.015639;1.013819;0.060768;-0.473568;-0.244288;
20.008789;0.494949;-0.218904;1.015634;1.013820;0.060675;-0.473583;-0.244263;
20.008846;0.494931;-0.218939;1.015624;1.013821;0.060490;-0.473613;-0.244212;
20.008960;0.494897;-0.219008;1.015605;1.013824;0.060119;-0.473673;-0.244111;
20.009138;0.494845;-0.219115;1.015575;1.013828;0.059544;-0.473767;-0.243951;
20.009154;0.494840;-0.219124;1.015572;1.013828;0.059491;-0.473776;-0.243936;
20.009171;0.494835;-0.219134;1.015569;1.013829;0.059437;-0.473785;-0.243922;
20.009204;0.494825;-0.219153;1.015564;1.013829;0.059331;-0.473803;-0.243892;
20.009270;0.494807;-0.219192;1.015553;1.013831;0.059117;-0.473838;-0.243832;
20.009402;0.494769;-0.219269;1.015531;1.013834;0.058690;-0.473910;-0.243711;
20.009666;0.494698;-0.219419;1.015489;1.013841;0.057836;-0.474055;-0.243467;
20.009829;0.494655;-0.219510;1.015464;1.013845;0.057309;-0.474146;-0.243314;
20.009848;0.494650;-0.219520;1.015461;1.013846;0.057247;-0.474157;-0.243296;
