time;Generator1_generator_UPu;Generator1_generator_UStatorPu;Generator1_generator_UStatorRefPu;Generator1_generator_PGenPu;Generator1_generator_QGenPu;Generator1_generator_QMaxPu;Generator1_generator_QMinPu;Generator1_reactivePowerControlLoop_level;Generator1_reactivePowerControlLoop_QStatorPu;Generator1_reactivePowerControlLoop_UStatorRefPu;Generator2_generator_UPu;Generator2_generator_UStatorPu;Generator2_generator_UStatorRefPu;Generator2_generator_PGenPu;Generator2_generator_QGenPu;Generator2_generator_QMaxPu;Generator2_generator_QMinPu;Generator2_reactivePowerControlLoop_level;Generator2_reactivePowerControlLoop_QStatorPu;Generator2_reactivePowerControlLoop_UStatorRefPu;SVC_UpPu;SVC_UpRefPu;SVC_level;Generator3_generator_UPu;Generator3_generator_UStatorPu;Generator3_generator_UStatorRefPu;Generator3_generator_PGenPu;Generator3_generator_QGenPu;Generator3_generator_QMaxPu;Generator3_generator_QMinPu;Generator3_reactivePowerControlLoop_level;Generator3_reactivePowerControlLoop_QStatorPu;Generator3_reactivePowerControlLoop_UStatorRefPu;Generator4_generator_UPu;Generator4_generator_UStatorPu;Generator4_generator_UStatorRefPu;Generator4_generator_PGenPu;Generator4_generator_QGenPu;Generator4_generator_QMaxPu;Generator4_generator_QMinPu;Generator4_reactivePowerControlLoop_level;Generator4_reactivePowerControlLoop_QStatorPu;Generator4_reactivePowerControlLoop_UStatorRefPu;SVC2_UpPu;SVC2_UpRefPu;SVC2_level;
480.000000;1.048036;1.079424;1.079424;1.600000;0.601271;0.620000;-2.000000;0.263750;0.367132;1.079424;1.048036;1.051755;1.080000;1.600000;0.019802;0.019802;-1.200000;0.263750;0.068178;1.080000;1.048036;1.050000;0.264272;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.272532;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.272532;0.068415;1.075000;1.045910;1.050000;0.273794;
490.000000;1.048102;1.079561;1.079561;1.600000;0.602809;0.620000;-2.000000;0.264272;0.367934;1.079561;1.048102;1.051820;1.080000;1.600000;0.019802;0.019802;-1.200000;0.264272;0.068170;1.080000;1.048102;1.050000;0.264777;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.273794;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.273794;0.068415;1.075000;1.045910;1.050000;0.275057;
500.000000;1.048165;1.079692;1.079692;1.600000;0.604294;0.620000;-2.000000;0.264777;0.368710;1.079692;1.048165;1.051882;1.080000;1.600000;0.019802;0.019802;-1.200000;0.264777;0.068163;1.080000;1.048165;1.050000;0.265265;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.275057;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.275057;0.068415;1.075000;1.045910;1.050000;0.276319;
510.000000;1.048226;1.079820;1.079820;1.600000;0.605731;0.620000;-2.000000;0.265265;0.369460;1.079820;1.048226;1.051943;1.080000;1.600000;0.019802;0.019802;-1.200000;0.265265;0.068156;1.080000;1.048226;1.050000;0.265737;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.276319;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.276319;0.068415;1.075000;1.045910;1.050000;0.277581;
520.000000;1.048286;1.079943;1.079943;1.600000;0.607119;0.620000;-2.000000;0.265737;0.370185;1.079943;1.048286;1.052002;1.080000;1.600000;0.019802;0.019802;-1.200000;0.265737;0.068150;1.080000;1.048286;1.050000;0.266193;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.277581;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.277581;0.068415;1.075000;1.045910;1.050000;0.278844;
530.000000;1.048343;1.080062;1.080062;1.600000;0.608460;0.620000;-2.000000;0.266193;0.370885;1.080062;1.048343;1.052058;1.080000;1.600000;0.019802;0.019802;-1.200000;0.266193;0.068143;1.080000;1.048343;1.050000;0.266634;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.278844;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.278844;0.068415;1.075000;1.045910;1.050000;0.280106;
530.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.266634;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.266634;0.068147;1.080000;1.048313;1.050000;0.266634;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.280106;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.280106;0.068415;1.075000;1.045910;1.050000;0.280106;
540.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.266634;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.266634;0.068147;1.080000;1.048313;1.050000;0.267191;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.280106;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.280106;0.068415;1.075000;1.045910;1.050000;0.281368;
550.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.267191;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.267191;0.068147;1.080000;1.048313;1.050000;0.267712;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.281368;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.281368;0.068415;1.075000;1.045910;1.050000;0.282631;
560.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.267712;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.267712;0.068147;1.080000;1.048313;1.050000;0.268233;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.282631;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.282631;0.068415;1.075000;1.045910;1.050000;0.283893;
570.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.268233;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.268233;0.068147;1.080000;1.048313;1.050000;0.268754;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.283893;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.283893;0.068415;1.075000;1.045910;1.050000;0.285155;
580.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.268754;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.268754;0.068147;1.080000;1.048313;1.050000;0.269274;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.285155;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.285155;0.068415;1.075000;1.045910;1.050000;0.286418;
590.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.269274;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.269274;0.068147;1.080000;1.048313;1.050000;0.269795;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.286418;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.286418;0.068415;1.075000;1.045910;1.050000;0.287680;
600.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.269795;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.269795;0.068147;1.080000;1.048313;1.050000;0.270316;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.287680;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.287680;0.068415;1.075000;1.045910;1.050000;0.288943;
610.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.270316;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.270316;0.068147;1.080000;1.048313;1.050000;0.270836;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.288943;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.288943;0.068415;1.075000;1.045910;1.050000;0.290205;
620.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.270836;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.270836;0.068147;1.080000;1.048313;1.050000;0.271357;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.290205;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.290205;0.068415;1.075000;1.045910;1.050000;0.291467;
630.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.271357;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.271357;0.068147;1.080000;1.048313;1.050000;0.271878;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.291467;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.291467;0.068415;1.075000;1.045910;1.050000;0.292730;
640.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.271878;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.271878;0.068147;1.080000;1.048313;1.050000;0.272399;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.292730;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.292730;0.068415;1.075000;1.045910;1.050000;0.293992;
650.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.272399;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.272399;0.068147;1.080000;1.048313;1.050000;0.272919;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.293992;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.293992;0.068415;1.075000;1.045910;1.050000;0.295254;
660.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.272919;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.272919;0.068147;1.080000;1.048313;1.050000;0.273440;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.295254;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.295254;0.068415;1.075000;1.045910;1.050000;0.296517;
670.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.273440;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.273440;0.068147;1.080000;1.048313;1.050000;0.273961;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.296517;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.296517;0.068415;1.075000;1.045910;1.050000;0.297779;
680.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.273961;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.273961;0.068147;1.080000;1.048313;1.050000;0.274481;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.297779;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.297779;0.068415;1.075000;1.045910;1.050000;0.299041;
690.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.274481;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.274481;0.068147;1.080000;1.048313;1.050000;0.275002;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.299041;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.299041;0.068415;1.075000;1.045910;1.050000;0.300304;
700.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.275002;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.275002;0.068147;1.080000;1.048313;1.050000;0.275523;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.300304;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.300304;0.068415;1.075000;1.045910;1.050000;0.301566;
710.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.275523;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.275523;0.068147;1.080000;1.048313;1.050000;0.276044;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.301566;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.301566;0.068415;1.075000;1.045910;1.050000;0.302828;
720.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.276044;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.276044;0.068147;1.080000;1.048313;1.050000;0.276564;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.302828;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.302828;0.068415;1.075000;1.045910;1.050000;0.304091;
730.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.276564;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.276564;0.068147;1.080000;1.048313;1.050000;0.277085;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.304091;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.304091;0.068415;1.075000;1.045910;1.050000;0.305353;
740.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.277085;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.277085;0.068147;1.080000;1.048313;1.050000;0.277606;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.305353;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.305353;0.068415;1.075000;1.045910;1.050000;0.306615;
750.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.277606;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.277606;0.068147;1.080000;1.048313;1.050000;0.278126;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.306615;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.306615;0.068415;1.075000;1.045910;1.050000;0.307878;
760.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.278126;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.278126;0.068147;1.080000;1.048313;1.050000;0.278647;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.307878;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.307878;0.068415;1.075000;1.045910;1.050000;0.309140;
770.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.278647;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.278647;0.068147;1.080000;1.048313;1.050000;0.279168;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.309140;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.309140;0.068415;1.075000;1.045910;1.050000;0.310402;
780.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.279168;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.279168;0.068147;1.080000;1.048313;1.050000;0.279689;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.310402;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.310402;0.068415;1.075000;1.045910;1.050000;0.311665;
790.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.279689;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.279689;0.068147;1.080000;1.048313;1.050000;0.280209;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.311665;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.311665;0.068415;1.075000;1.045910;1.050000;0.312927;
800.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.280209;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.280209;0.068147;1.080000;1.048313;1.050000;0.280730;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.312927;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.312927;0.068415;1.075000;1.045910;1.050000;0.314189;
810.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.280730;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.280730;0.068147;1.080000;1.048313;1.050000;0.281251;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.314189;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.314189;0.068415;1.075000;1.045910;1.050000;0.315452;
820.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.281251;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.281251;0.068147;1.080000;1.048313;1.050000;0.281771;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.315452;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.315452;0.068415;1.075000;1.045910;1.050000;0.316714;
830.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.281771;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.281771;0.068147;1.080000;1.048313;1.050000;0.282292;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.316714;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.316714;0.068415;1.075000;1.045910;1.050000;0.317976;
840.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.282292;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.282292;0.068147;1.080000;1.048313;1.050000;0.282813;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.317976;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.317976;0.068415;1.075000;1.045910;1.050000;0.319239;
850.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.282813;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.282813;0.068147;1.080000;1.048313;1.050000;0.283334;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.319239;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.319239;0.068415;1.075000;1.045910;1.050000;0.320501;
860.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.283334;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.283334;0.068147;1.080000;1.048313;1.050000;0.283854;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.320501;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.320501;0.068415;1.075000;1.045910;1.050000;0.321764;
870.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.283854;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.283854;0.068147;1.080000;1.048313;1.050000;0.284375;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.321764;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.321764;0.068415;1.075000;1.045910;1.050000;0.323026;
880.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.284375;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.284375;0.068147;1.080000;1.048313;1.050000;0.284896;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.323026;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.323026;0.068415;1.075000;1.045910;1.050000;0.324288;
890.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.284896;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.284896;0.068147;1.080000;1.048313;1.050000;0.285416;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.324288;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.324288;0.068415;1.075000;1.045910;1.050000;0.325551;
900.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.285416;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.285416;0.068147;1.080000;1.048313;1.050000;0.285937;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.325551;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.325551;0.068415;1.075000;1.045910;1.050000;0.326813;
910.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.285937;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.285937;0.068147;1.080000;1.048313;1.050000;0.286458;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.326813;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.326813;0.068415;1.075000;1.045910;1.050000;0.328075;
920.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.286458;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.286458;0.068147;1.080000;1.048313;1.050000;0.286979;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.328075;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.328075;0.068415;1.075000;1.045910;1.050000;0.329338;
930.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.286979;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.286979;0.068147;1.080000;1.048313;1.050000;0.287499;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.329338;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.329338;0.068415;1.075000;1.045910;1.050000;0.330600;
940.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.287499;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.287499;0.068147;1.080000;1.048313;1.050000;0.288020;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.330600;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.330600;0.068415;1.075000;1.045910;1.050000;0.331862;
950.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.288020;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.288020;0.068147;1.080000;1.048313;1.050000;0.288541;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.331862;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.331862;0.068415;1.075000;1.045910;1.050000;0.333125;
960.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.288541;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.288541;0.068147;1.080000;1.048313;1.050000;0.289061;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.333125;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.333125;0.068415;1.075000;1.045910;1.050000;0.334387;
970.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.289061;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.289061;0.068147;1.080000;1.048313;1.050000;0.289582;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.334387;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.334387;0.068415;1.075000;1.045910;1.050000;0.335649;
980.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.289582;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.289582;0.068147;1.080000;1.048313;1.050000;0.290103;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.335649;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.335649;0.068415;1.075000;1.045910;1.050000;0.336912;
990.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.290103;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.290103;0.068147;1.080000;1.048313;1.050000;0.290624;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.336912;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.336912;0.068415;1.075000;1.045910;1.050000;0.338174;
1000.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.290624;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.290624;0.068147;1.080000;1.048313;1.050000;0.291144;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.338174;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.338174;0.068415;1.075000;1.045910;1.050000;0.339436;
1010.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.291144;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.291144;0.068147;1.080000;1.048313;1.050000;0.291665;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.339436;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.339436;0.068415;1.075000;1.045910;1.050000;0.340699;
