time;WPP4B_WPP_wPPControl_measurements_PGenNomPu;WPP4B_WPP_wPPControl_measurements_QGenNomPu;WPP4B_WPP_wPPControl_measurements_UPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
20.344573;0.820217;-0.273242;0.989755;0.610328;-0.779176;-0.728352;0.482155;
20.345840;0.821451;-0.273153;0.989728;0.607460;-0.781379;-0.727300;0.485866;
20.346474;0.822068;-0.273108;0.989714;0.606022;-0.782477;-0.726767;0.487722;
20.347741;0.823302;-0.273019;0.989686;0.603142;-0.784664;-0.725689;0.491432;
20.348375;0.823920;-0.272974;0.989672;0.601699;-0.785754;-0.725143;0.493286;
20.349642;0.825154;-0.272884;0.989644;0.598807;-0.787925;-0.724038;0.496995;
20.350276;0.825771;-0.272839;0.989630;0.597358;-0.789007;-0.723479;0.498848;
20.351543;0.827005;-0.272749;0.989603;0.594454;-0.791162;-0.722348;0.502554;
20.352177;0.827621;-0.272704;0.989589;0.592999;-0.792236;-0.721775;0.504407;
20.353444;0.828855;-0.272613;0.989561;0.590084;-0.794375;-0.720617;0.508111;
20.354078;0.829472;-0.272567;0.989547;0.588623;-0.795441;-0.720032;0.509962;
20.355345;0.830706;-0.272476;0.989519;0.585696;-0.797564;-0.718847;0.513664;
20.355979;0.831323;-0.272430;0.989505;0.584229;-0.798621;-0.718248;0.515514;
20.357247;0.832556;-0.272338;0.989477;0.581291;-0.800728;-0.717037;0.519214;
20.357880;0.833173;-0.272292;0.989463;0.579819;-0.801778;-0.716425;0.521062;
20.359148;0.834406;-0.272199;0.989435;0.576869;-0.803868;-0.715187;0.524759;
20.359781;0.835023;-0.272153;0.989421;0.575391;-0.804910;-0.714562;0.526607;
20.361049;0.836256;-0.272060;0.989393;0.572430;-0.806984;-0.713298;0.530300;
20.361682;0.836873;-0.272013;0.989379;0.570946;-0.808017;-0.712659;0.532146;
20.362950;0.838106;-0.271920;0.989351;0.567974;-0.810075;-0.711368;0.535837;
20.363584;0.838723;-0.271873;0.989337;0.566485;-0.811100;-0.710716;0.537681;
20.364851;0.839956;-0.271779;0.989309;0.563502;-0.813141;-0.709398;0.541368;
20.365485;0.840573;-0.271732;0.989295;0.562007;-0.814158;-0.708733;0.543211;
20.366752;0.841806;-0.271637;0.989267;0.559013;-0.816183;-0.707389;0.546895;
20.367386;0.842422;-0.271590;0.989253;0.557513;-0.817191;-0.706710;0.548736;
20.368653;0.843655;-0.271495;0.989225;0.554507;-0.819199;-0.705340;0.552416;
20.369287;0.844271;-0.271447;0.989211;0.553002;-0.820199;-0.704648;0.554255;
20.370554;0.845504;-0.271352;0.989182;0.549985;-0.822191;-0.703250;0.557932;
20.371188;0.846120;-0.271304;0.989168;0.548475;-0.823183;-0.702545;0.559769;
20.372455;0.847353;-0.271208;0.989140;0.545448;-0.825158;-0.701121;0.563442;
20.373089;0.847969;-0.271159;0.989126;0.543931;-0.826141;-0.700402;0.565277;
20.374356;0.849202;-0.271063;0.989098;0.540894;-0.828099;-0.698952;0.568945;
20.374990;0.849818;-0.271014;0.989084;0.539372;-0.829074;-0.698220;0.570778;
20.376257;0.851050;-0.270917;0.989056;0.536324;-0.831016;-0.696743;0.574442;
20.376891;0.851667;-0.270868;0.989041;0.534797;-0.831982;-0.695997;0.576273;
20.378159;0.852899;-0.270770;0.989013;0.531739;-0.833907;-0.694494;0.579932;
20.378792;0.853515;-0.270721;0.988999;0.530207;-0.834865;-0.693735;0.581761;
20.380060;0.854747;-0.270623;0.988971;0.527138;-0.836773;-0.692205;0.585416;
20.380693;0.855363;-0.270574;0.988957;0.525601;-0.837722;-0.691433;0.587242;
20.381961;0.856595;-0.270475;0.988928;0.522522;-0.839613;-0.689876;0.590891;
20.382594;0.857211;-0.270426;0.988914;0.520979;-0.840554;-0.689091;0.592715;
20.383862;0.858443;-0.270326;0.988886;0.517890;-0.842428;-0.687507;0.596360;
20.384495;0.859059;-0.270276;0.988871;0.516343;-0.843361;-0.686708;0.598181;
20.385763;0.860291;-0.270177;0.988843;0.513243;-0.845217;-0.685098;0.601820;
20.386397;0.860907;-0.270126;0.988829;0.511691;-0.846141;-0.684286;0.603639;
20.387664;0.862138;-0.270026;0.988800;0.508581;-0.847981;-0.682650;0.607273;
20.388298;0.862754;-0.269976;0.988786;0.507024;-0.848896;-0.681825;0.609088;
20.389565;0.863986;-0.269875;0.988758;0.503905;-0.850718;-0.680161;0.612717;
20.390199;0.864602;-0.269824;0.988744;0.502343;-0.851625;-0.679323;0.614529;
20.391466;0.865833;-0.269723;0.988715;0.499214;-0.853430;-0.677633;0.618152;
20.392100;0.866449;-0.269672;0.988701;0.497647;-0.854329;-0.676781;0.619962;
20.393367;0.867680;-0.269570;0.988672;0.494508;-0.856116;-0.675065;0.623578;
20.394001;0.868296;-0.269519;0.988658;0.492936;-0.857006;-0.674200;0.625385;
20.395268;0.869527;-0.269416;0.988630;0.489787;-0.858776;-0.672457;0.628995;
20.395902;0.870142;-0.269365;0.988615;0.488211;-0.859657;-0.671578;0.630799;
20.397169;0.871374;-0.269261;0.988587;0.485053;-0.861410;-0.669809;0.634403;
20.397803;0.871989;-0.269210;0.988572;0.483471;-0.862282;-0.668917;0.636203;
20.399070;0.873220;-0.269106;0.988544;0.480304;-0.864018;-0.667121;0.639800;
20.399704;0.873836;-0.269054;0.988530;0.478718;-0.864881;-0.666217;0.641597;
20.400972;0.875066;-0.268950;0.988501;0.475541;-0.866600;-0.664394;0.645188;
20.401605;0.875682;-0.268898;0.988487;0.473951;-0.867454;-0.663476;0.646982;
20.401922;0.875989;-0.268872;0.988480;0.473155;-0.867880;-0.663016;0.647878;
20.402556;0.876605;-0.268819;0.988465;0.471562;-0.868731;-0.662091;0.649670;
20.402873;0.876913;-0.268793;0.988458;0.470765;-0.869155;-0.661627;0.650565;
20.403506;0.877528;-0.268741;0.988444;0.469169;-0.870001;-0.660696;0.652355;
20.403823;0.877836;-0.268714;0.988437;0.468371;-0.870422;-0.660229;0.653250;
20.404457;0.878451;-0.268662;0.988422;0.466774;-0.871264;-0.659291;0.655038;
20.405724;0.879681;-0.268556;0.988394;0.463574;-0.872938;-0.657402;0.658611;
20.406358;0.880297;-0.268503;0.988379;0.461972;-0.873771;-0.656451;0.660396;
20.407625;0.881527;-0.268397;0.988350;0.458764;-0.875427;-0.654536;0.663961;
20.408259;0.882142;-0.268344;0.988336;0.457157;-0.876251;-0.653572;0.665742;
20.409526;0.883373;-0.268237;0.988307;0.453940;-0.877890;-0.651630;0.669300;
20.410160;0.883988;-0.268184;0.988293;0.452329;-0.878705;-0.650653;0.671077;
20.410477;0.884295;-0.268157;0.988286;0.451523;-0.879111;-0.650163;0.671965;
20.411111;0.884910;-0.268104;0.988271;0.449910;-0.879921;-0.649179;0.673741;
20.411427;0.885218;-0.268077;0.988264;0.449103;-0.880326;-0.648685;0.674628;
20.412061;0.885833;-0.268023;0.988250;0.447487;-0.881132;-0.647694;0.676401;
20.412378;0.886141;-0.267996;0.988243;0.446679;-0.881533;-0.647197;0.677287;
20.413012;0.886756;-0.267942;0.988228;0.445062;-0.882335;-0.646200;0.679058;
20.414279;0.887986;-0.267834;0.988199;0.441823;-0.883929;-0.644193;0.682596;
20.414913;0.888601;-0.267780;0.988185;0.440201;-0.884722;-0.643183;0.684363;
20.416180;0.889831;-0.267672;0.988156;0.436953;-0.886298;-0.641149;0.687893;
20.416814;0.890446;-0.267617;0.988142;0.435327;-0.887082;-0.640125;0.689656;
20.417131;0.890753;-0.267590;0.988135;0.434514;-0.887473;-0.639612;0.690537;
20.417764;0.891368;-0.267536;0.988120;0.432886;-0.888252;-0.638582;0.692298;
20.418081;0.891675;-0.267508;0.988113;0.432071;-0.888640;-0.638065;0.693178;
20.418715;0.892290;-0.267454;0.988098;0.430441;-0.889415;-0.637029;0.694937;
20.419982;0.893520;-0.267344;0.988070;0.427176;-0.890956;-0.634942;0.698450;
20.422517;0.895979;-0.267123;0.988012;0.420631;-0.894000;-0.630717;0.705458;
20.422834;0.896286;-0.267096;0.988005;0.419811;-0.894378;-0.630184;0.706333;
20.423468;0.896901;-0.267040;0.987990;0.418171;-0.895130;-0.629114;0.708080;
20.424735;0.898131;-0.266929;0.987961;0.414886;-0.896625;-0.626962;0.711571;
20.425369;0.898745;-0.266874;0.987947;0.413242;-0.897368;-0.625880;0.713314;
20.426636;0.899975;-0.266762;0.987918;0.409949;-0.898846;-0.623702;0.716796;
20.427270;0.900589;-0.266706;0.987903;0.408301;-0.899580;-0.622606;0.718534;
20.427587;0.900896;-0.266678;0.987896;0.407476;-0.899946;-0.622057;0.719403;
20.428220;0.901511;-0.266622;0.987882;0.405826;-0.900675;-0.620955;0.721139;
20.428537;0.901818;-0.266594;0.987874;0.405000;-0.901039;-0.620402;0.722006;
20.429171;0.902433;-0.266538;0.987860;0.403348;-0.901764;-0.619294;0.723740;
20.429488;0.902740;-0.266510;0.987852;0.402521;-0.902125;-0.618738;0.724606;
20.430122;0.903355;-0.266454;0.987838;0.400867;-0.902845;-0.617623;0.726337;
20.430438;0.903662;-0.266426;0.987831;0.400039;-0.903204;-0.617064;0.727202;
20.431072;0.904276;-0.266369;0.987816;0.398383;-0.903920;-0.615942;0.728931;
20.432339;0.905505;-0.266256;0.987787;0.395067;-0.905343;-0.613686;0.732384;
20.432973;0.906120;-0.266199;0.987773;0.393407;-0.906050;-0.612551;0.734108;
20.434241;0.907348;-0.266085;0.987744;0.390083;-0.907454;-0.610269;0.737550;
20.434874;0.907963;-0.266028;0.987729;0.388419;-0.908151;-0.609122;0.739269;
20.435191;0.908270;-0.266000;0.987722;0.387587;-0.908499;-0.608546;0.740128;
20.435825;0.908884;-0.265943;0.987707;0.385921;-0.909192;-0.607392;0.741844;
20.436142;0.909192;-0.265914;0.987700;0.385088;-0.909537;-0.606814;0.742702;
20.436775;0.909806;-0.265857;0.987685;0.383421;-0.910226;-0.605653;0.744415;
20.437092;0.910113;-0.265828;0.987678;0.382586;-0.910569;-0.605071;0.745272;
20.437726;0.910727;-0.265771;0.987663;0.380917;-0.911253;-0.603904;0.746983;
20.438043;0.911034;-0.265742;0.987656;0.380082;-0.911593;-0.603319;0.747838;
20.438676;0.911649;-0.265685;0.987642;0.378411;-0.912273;-0.602146;0.749546;
20.438993;0.911956;-0.265656;0.987634;0.377575;-0.912611;-0.601557;0.750400;
20.439627;0.912570;-0.265598;0.987620;0.375902;-0.913286;-0.600377;0.752105;
20.439944;0.912877;-0.265569;0.987612;0.375065;-0.913622;-0.599786;0.752958;
20.440577;0.913491;-0.265511;0.987598;0.373390;-0.914292;-0.598599;0.754661;
20.441845;0.914720;-0.265395;0.987569;0.370037;-0.915622;-0.596214;0.758062;
20.442479;0.915334;-0.265337;0.987554;0.368359;-0.916283;-0.595014;0.759760;
20.443746;0.916562;-0.265221;0.987525;0.364999;-0.917595;-0.592603;0.763150;
20.444380;0.917176;-0.265162;0.987510;0.363317;-0.918247;-0.591391;0.764842;
20.444696;0.917483;-0.265133;0.987503;0.362476;-0.918571;-0.590783;0.765687;
20.445330;0.918097;-0.265075;0.987488;0.360792;-0.919218;-0.589564;0.767377;
20.445647;0.918404;-0.265045;0.987481;0.359950;-0.919541;-0.588953;0.768221;
20.446281;0.919018;-0.264987;0.987466;0.358265;-0.920183;-0.587728;0.769908;
20.446598;0.919325;-0.264957;0.987459;0.357422;-0.920503;-0.587114;0.770750;
20.447231;0.919939;-0.264899;0.987444;0.355735;-0.921140;-0.585883;0.772434;
20.447548;0.920246;-0.264869;0.987437;0.354891;-0.921458;-0.585265;0.773275;
20.448182;0.920860;-0.264810;0.987423;0.353202;-0.922091;-0.584028;0.774956;
20.448499;0.921167;-0.264781;0.987415;0.352357;-0.922406;-0.583407;0.775796;
20.449132;0.921781;-0.264722;0.987401;0.350667;-0.923034;-0.582163;0.777474;
20.449449;0.922088;-0.264692;0.987393;0.349821;-0.923347;-0.581539;0.778313;
20.450083;0.922702;-0.264633;0.987379;0.348129;-0.923971;-0.580288;0.779988;
20.450400;0.923009;-0.264603;0.987371;0.347283;-0.924282;-0.579661;0.780825;
20.451033;0.923623;-0.264544;0.987357;0.345589;-0.924901;-0.578404;0.782497;
20.451350;0.923929;-0.264514;0.987349;0.344742;-0.925209;-0.577774;0.783333;
20.451984;0.924543;-0.264455;0.987335;0.343046;-0.925823;-0.576511;0.785002;
20.452301;0.924850;-0.264425;0.987327;0.342198;-0.926129;-0.575878;0.785836;
20.452935;0.925464;-0.264366;0.987313;0.340501;-0.926739;-0.574608;0.787503;
20.453136;0.925659;-0.264346;0.987308;0.339962;-0.926932;-0.574203;0.788032;
20.453136;0.925658;-0.264346;0.987306;0.339961;-0.926930;-0.574203;0.788032;
20.453267;0.925781;-0.264331;0.987303;0.339610;-0.927054;-0.573938;0.788375;
20.453267;0.925781;-0.264331;0.987303;0.339610;-0.927054;-0.573938;0.788375;
20.453267;0.925786;-0.264334;0.987305;0.339611;-0.927057;-0.573940;0.788376;
20.455004;0.927444;-0.264154;0.987265;0.334949;-0.928696;-0.570416;0.792922;
20.455004;0.927444;-0.264154;0.987265;0.334949;-0.928696;-0.570416;0.792922;
20.455004;0.927468;-0.264169;0.987265;0.334953;-0.928708;-0.570431;0.792930;
20.455858;0.928296;-0.264088;0.987245;0.332658;-0.929511;-0.568693;0.795165;
20.455996;0.928428;-0.264074;0.987242;0.332288;-0.929640;-0.568411;0.795525;
20.455996;0.928428;-0.264075;0.987241;0.332288;-0.929639;-0.568412;0.795525;
20.455996;0.928428;-0.264075;0.987241;0.332288;-0.929639;-0.568412;0.795525;
20.455996;0.928428;-0.264075;0.987241;0.332288;-0.929639;-0.568412;0.795525;
20.456823;0.929231;-0.263997;0.987223;0.330064;-0.930412;-0.566721;0.797686;
20.458478;0.930833;-0.263839;0.987184;0.325611;-0.931939;-0.563317;0.801996;
20.461788;0.934038;-0.263521;0.987108;0.316682;-0.934930;-0.556421;0.810573;
20.468408;0.940447;-0.262875;0.986955;0.298745;-0.940655;-0.542284;0.827554;
20.472026;0.943668;-0.262334;0.986872;0.288859;-0.943502;-0.534182;0.836632;
20.472026;0.943951;-0.262511;0.986873;0.288898;-0.943640;-0.534358;0.836734;
20.472026;0.943951;-0.262511;0.986873;0.288897;-0.943641;-0.534358;0.836735;
20.472026;0.943951;-0.262511;0.986873;0.288897;-0.943641;-0.534358;0.836735;
20.475021;0.946171;-0.262326;0.986807;0.280555;-0.946085;-0.527462;0.843676;
20.481011;0.948810;-0.262102;0.986728;0.263361;-0.950933;-0.512637;0.855793;
20.487001;0.950404;-0.261858;0.986715;0.245819;-0.955604;-0.496977;0.866717;
20.498981;0.952172;-0.261019;0.986881;0.210116;-0.964254;-0.463846;0.886396;
20.510961;0.953382;-0.259912;0.987165;0.173953;-0.971718;-0.429355;0.904269;
20.516951;0.953884;-0.259308;0.987329;0.155739;-0.974969;-0.411742;0.912603;
20.517139;0.953900;-0.259289;0.987334;0.155169;-0.975065;-0.411189;0.912858;
20.517513;0.953931;-0.259251;0.987345;0.154028;-0.975256;-0.410082;0.913367;
20.517700;0.953946;-0.259232;0.987350;0.153458;-0.975352;-0.409528;0.913620;
20.518074;0.953976;-0.259194;0.987360;0.152316;-0.975541;-0.408420;0.914126;
20.518262;0.953991;-0.259174;0.987366;0.151746;-0.975635;-0.407865;0.914378;
20.518636;0.954021;-0.259136;0.987376;0.150604;-0.975823;-0.406755;0.914881;
20.518823;0.954036;-0.259117;0.987382;0.150033;-0.975916;-0.406199;0.915132;
20.519198;0.954065;-0.259078;0.987392;0.148891;-0.976102;-0.405088;0.915633;
20.519385;0.954079;-0.259058;0.987398;0.148319;-0.976194;-0.404532;0.915883;
20.519759;0.954108;-0.259019;0.987408;0.147177;-0.976378;-0.403419;0.916381;
20.519946;0.954122;-0.259000;0.987414;0.146605;-0.976470;-0.402862;0.916629;
20.520321;0.954150;-0.258960;0.987425;0.145462;-0.976652;-0.401747;0.917125;
20.520508;0.954164;-0.258941;0.987430;0.144890;-0.976742;-0.401190;0.917372;
20.520882;0.954192;-0.258901;0.987441;0.143747;-0.976922;-0.400074;0.917865;
20.521069;0.954206;-0.258881;0.987447;0.143175;-0.977012;-0.399516;0.918111;
20.521444;0.954233;-0.258842;0.987458;0.142030;-0.977190;-0.398398;0.918601;
20.521631;0.954246;-0.258822;0.987464;0.141458;-0.977279;-0.397839;0.918846;
20.522005;0.954272;-0.258782;0.987475;0.140313;-0.977455;-0.396721;0.919333;
20.522193;0.954286;-0.258762;0.987480;0.139741;-0.977543;-0.396161;0.919577;
20.522567;0.954312;-0.258722;0.987492;0.138596;-0.977717;-0.395041;0.920062;
20.522754;0.954324;-0.258702;0.987497;0.138023;-0.977804;-0.394481;0.920304;
20.523129;0.954350;-0.258661;0.987509;0.136877;-0.977976;-0.393360;0.920787;
20.523316;0.954362;-0.258641;0.987514;0.136304;-0.978062;-0.392799;0.921027;
20.523690;0.954387;-0.258601;0.987526;0.135158;-0.978233;-0.391676;0.921508;
20.523877;0.954400;-0.258581;0.987532;0.134585;-0.978318;-0.391114;0.921747;
20.524252;0.954424;-0.258540;0.987543;0.133439;-0.978486;-0.389990;0.922224;
20.524439;0.954436;-0.258520;0.987549;0.132865;-0.978570;-0.389428;0.922463;
20.524813;0.954460;-0.258479;0.987561;0.131718;-0.978737;-0.388303;0.922938;
20.525000;0.954472;-0.258458;0.987566;0.131144;-0.978820;-0.387740;0.923174;
20.525375;0.954495;-0.258418;0.987578;0.129997;-0.978985;-0.386613;0.923647;
20.525562;0.954506;-0.258397;0.987584;0.129423;-0.979067;-0.386050;0.923882;
20.525936;0.954529;-0.258356;0.987596;0.128275;-0.979230;-0.384922;0.924352;
20.526124;0.954540;-0.258335;0.987602;0.127701;-0.979311;-0.384358;0.924586;
20.526498;0.954562;-0.258294;0.987614;0.126552;-0.979472;-0.383229;0.925053;
20.526685;0.954573;-0.258274;0.987620;0.125978;-0.979552;-0.382664;0.925286;
20.527060;0.954594;-0.258232;0.987631;0.124829;-0.979711;-0.381534;0.925750;
20.527247;0.954605;-0.258212;0.987637;0.124254;-0.979790;-0.380969;0.925982;
20.527621;0.954626;-0.258170;0.987649;0.123105;-0.979947;-0.379837;0.926444;
20.527808;0.954636;-0.258150;0.987655;0.122530;-0.980025;-0.379271;0.926674;
20.528183;0.954656;-0.258108;0.987668;0.121380;-0.980181;-0.378138;0.927133;
20.528370;0.954667;-0.258087;0.987674;0.120805;-0.980258;-0.377572;0.927362;
20.528744;0.954686;-0.258046;0.987686;0.119655;-0.980411;-0.376438;0.927819;
20.528931;0.954696;-0.258025;0.987692;0.119080;-0.980487;-0.375871;0.928046;
20.529306;0.954715;-0.257983;0.987704;0.117929;-0.980639;-0.374736;0.928500;
20.529493;0.954724;-0.257962;0.987710;0.117353;-0.980714;-0.374168;0.928726;
20.529867;0.954743;-0.257921;0.987722;0.116202;-0.980863;-0.373032;0.929177;
20.530055;0.954752;-0.257900;0.987728;0.115626;-0.980937;-0.372463;0.929402;
20.530429;0.954770;-0.257858;0.987741;0.114475;-0.981085;-0.371326;0.929850;
20.530616;0.954778;-0.257837;0.987747;0.113899;-0.981158;-0.370757;0.930074;
20.530991;0.954795;-0.257795;0.987759;0.112747;-0.981304;-0.369619;0.930520;
20.531178;0.954804;-0.257774;0.987766;0.112170;-0.981376;-0.369049;0.930742;
20.531552;0.954820;-0.257732;0.987778;0.111018;-0.981519;-0.367910;0.931185;
20.531739;0.954829;-0.257711;0.987784;0.110441;-0.981591;-0.367339;0.931406;
20.532114;0.954844;-0.257669;0.987797;0.109288;-0.981732;-0.366199;0.931846;
20.532301;0.954852;-0.257648;0.987803;0.108712;-0.981803;-0.365628;0.932065;
20.532675;0.954867;-0.257606;0.987815;0.107558;-0.981942;-0.364486;0.932503;
20.532862;0.954875;-0.257585;0.987822;0.106981;-0.982012;-0.363915;0.932721;
20.533237;0.954889;-0.257543;0.987834;0.105827;-0.982149;-0.362772;0.933156;
20.533424;0.954897;-0.257522;0.987841;0.105250;-0.982218;-0.362200;0.933373;
20.533798;0.954910;-0.257480;0.987853;0.104096;-0.982353;-0.361056;0.933805;
20.533986;0.954917;-0.257459;0.987860;0.103518;-0.982421;-0.360484;0.934020;
20.534360;0.954931;-0.257417;0.987872;0.102364;-0.982554;-0.359339;0.934449;
20.534547;0.954937;-0.257395;0.987879;0.101786;-0.982621;-0.358766;0.934663;
20.534921;0.954950;-0.257353;0.987891;0.100631;-0.982753;-0.357620;0.935090;
20.535109;0.954956;-0.257332;0.987898;0.100053;-0.982818;-0.357047;0.935302;
20.535483;0.954968;-0.257290;0.987911;0.098897;-0.982948;-0.355900;0.935726;
20.535670;0.954974;-0.257269;0.987917;0.098319;-0.983012;-0.355326;0.935938;
20.536045;0.954985;-0.257226;0.987930;0.097163;-0.983140;-0.354177;0.936359;
20.536232;0.954990;-0.257205;0.987936;0.096585;-0.983204;-0.353603;0.936569;
20.536606;0.955001;-0.257163;0.987949;0.095429;-0.983329;-0.352454;0.936987;
20.536793;0.955006;-0.257142;0.987956;0.094850;-0.983392;-0.351879;0.937195;
20.537168;0.955016;-0.257099;0.987968;0.093693;-0.983516;-0.350729;0.937611;
20.537355;0.955021;-0.257078;0.987975;0.093115;-0.983577;-0.350153;0.937818;
20.537729;0.955030;-0.257036;0.987988;0.091957;-0.983699;-0.349002;0.938231;
20.537917;0.955035;-0.257015;0.987994;0.091378;-0.983760;-0.348426;0.938437;
20.538291;0.955043;-0.256972;0.988007;0.090221;-0.983879;-0.347274;0.938847;
20.538478;0.955047;-0.256951;0.988014;0.089642;-0.983939;-0.346697;0.939051;
20.538852;0.955055;-0.256909;0.988027;0.088483;-0.984057;-0.345544;0.939458;
20.539040;0.955059;-0.256887;0.988033;0.087904;-0.984115;-0.344967;0.939661;
20.539414;0.955067;-0.256845;0.988047;0.086745;-0.984231;-0.343813;0.940066;
20.539601;0.955070;-0.256824;0.988053;0.086166;-0.984289;-0.343236;0.940268;
20.539976;0.955077;-0.256781;0.988066;0.085007;-0.984403;-0.342080;0.940669;
20.540163;0.955080;-0.256760;0.988073;0.084427;-0.984459;-0.341502;0.940870;
20.540537;0.955086;-0.256718;0.988086;0.083268;-0.984571;-0.340346;0.941269;
20.540724;0.955089;-0.256696;0.988093;0.082688;-0.984627;-0.339768;0.941468;
20.541099;0.955095;-0.256654;0.988106;0.081528;-0.984737;-0.338611;0.941864;
20.541286;0.955097;-0.256633;0.988112;0.080948;-0.984791;-0.338032;0.942062;
20.541660;0.955102;-0.256590;0.988126;0.079788;-0.984899;-0.336874;0.942455;
20.541847;0.955104;-0.256569;0.988132;0.079208;-0.984953;-0.336295;0.942651;
20.542222;0.955108;-0.256526;0.988146;0.078047;-0.985059;-0.335136;0.943042;
20.542409;0.955110;-0.256505;0.988152;0.077467;-0.985111;-0.334556;0.943237;
20.542783;0.955114;-0.256463;0.988166;0.076306;-0.985215;-0.333396;0.943625;
20.542971;0.955116;-0.256441;0.988172;0.075725;-0.985267;-0.332816;0.943819;
20.543345;0.955119;-0.256399;0.988186;0.074564;-0.985369;-0.331655;0.944204;
20.543532;0.955120;-0.256378;0.988192;0.073983;-0.985419;-0.331075;0.944396;
20.543907;0.955123;-0.256335;0.988206;0.072822;-0.985519;-0.329913;0.944779;
20.544094;0.955124;-0.256314;0.988213;0.072241;-0.985568;-0.329332;0.944970;
20.544468;0.955125;-0.256271;0.988226;0.071079;-0.985666;-0.328169;0.945350;
20.544655;0.955126;-0.256250;0.988233;0.070498;-0.985715;-0.327588;0.945539;
20.545030;0.955127;-0.256207;0.988246;0.069335;-0.985811;-0.326424;0.945917;
20.545217;0.955128;-0.256186;0.988253;0.068754;-0.985858;-0.325842;0.946105;
20.545591;0.955129;-0.256144;0.988266;0.067591;-0.985952;-0.324678;0.946479;
20.545778;0.955129;-0.256122;0.988273;0.067010;-0.985999;-0.324096;0.946666;
20.546153;0.955129;-0.256080;0.988287;0.065847;-0.986091;-0.322931;0.947038;
20.546340;0.955129;-0.256058;0.988293;0.065265;-0.986136;-0.322348;0.947223;
20.546714;0.955129;-0.256016;0.988307;0.064102;-0.986226;-0.321182;0.947592;
20.546902;0.955128;-0.255994;0.988314;0.063520;-0.986271;-0.320599;0.947776;
20.547276;0.955127;-0.255952;0.988327;0.062356;-0.986358;-0.319432;0.948143;
20.547463;0.955127;-0.255931;0.988334;0.061774;-0.986402;-0.318848;0.948326;
20.547838;0.955125;-0.255888;0.988348;0.060610;-0.986488;-0.317681;0.948690;
20.548025;0.955125;-0.255867;0.988355;0.060028;-0.986530;-0.317097;0.948871;
20.548399;0.955123;-0.255824;0.988368;0.058864;-0.986614;-0.315928;0.949232;
20.548586;0.955122;-0.255803;0.988375;0.058281;-0.986655;-0.315344;0.949412;
20.548961;0.955119;-0.255760;0.988389;0.057117;-0.986737;-0.314175;0.949771;
20.549148;0.955118;-0.255739;0.988396;0.056534;-0.986778;-0.313590;0.949950;
20.549522;0.955115;-0.255696;0.988410;0.055369;-0.986857;-0.312420;0.950306;
20.549709;0.955113;-0.255675;0.988416;0.054787;-0.986897;-0.311835;0.950483;
20.550084;0.955110;-0.255632;0.988430;0.053621;-0.986975;-0.310664;0.950836;
20.550271;0.955108;-0.255611;0.988437;0.053039;-0.987013;-0.310079;0.951013;
20.550645;0.955104;-0.255569;0.988451;0.051873;-0.987089;-0.308907;0.951363;
20.550833;0.955102;-0.255547;0.988458;0.051290;-0.987126;-0.308321;0.951538;
20.551207;0.955098;-0.255505;0.988472;0.050124;-0.987200;-0.307149;0.951886;
20.551394;0.955095;-0.255483;0.988478;0.049542;-0.987236;-0.306563;0.952060;
20.551769;0.955091;-0.255441;0.988492;0.048375;-0.987308;-0.305390;0.952405;
20.551956;0.955088;-0.255419;0.988499;0.047792;-0.987343;-0.304803;0.952577;
20.552330;0.955083;-0.255377;0.988513;0.046626;-0.987413;-0.303629;0.952920;
20.552517;0.955080;-0.255355;0.988520;0.046043;-0.987447;-0.303042;0.953091;
20.552892;0.955074;-0.255313;0.988534;0.044876;-0.987515;-0.301868;0.953432;
20.553079;0.955071;-0.255291;0.988541;0.044293;-0.987548;-0.301280;0.953601;
20.553453;0.955065;-0.255249;0.988555;0.043126;-0.987614;-0.300105;0.953939;
20.553640;0.955062;-0.255228;0.988562;0.042542;-0.987646;-0.299518;0.954107;
20.554015;0.955056;-0.255185;0.988576;0.041375;-0.987709;-0.298342;0.954442;
20.554202;0.955052;-0.255164;0.988583;0.040791;-0.987741;-0.297754;0.954609;
20.554576;0.955045;-0.255121;0.988597;0.039624;-0.987802;-0.296577;0.954942;
20.554764;0.955042;-0.255100;0.988604;0.039040;-0.987832;-0.295989;0.955108;
20.555138;0.955034;-0.255057;0.988618;0.037872;-0.987892;-0.294811;0.955438;
20.555325;0.955031;-0.255036;0.988625;0.037289;-0.987921;-0.294223;0.955602;
20.555699;0.955023;-0.254993;0.988639;0.036121;-0.987978;-0.293045;0.955930;
20.555887;0.955019;-0.254972;0.988646;0.035537;-0.988007;-0.292456;0.956093;
20.556261;0.955011;-0.254929;0.988660;0.034369;-0.988062;-0.291277;0.956418;
20.556448;0.955007;-0.254908;0.988667;0.033784;-0.988089;-0.290688;0.956580;
20.556823;0.954998;-0.254865;0.988681;0.032616;-0.988142;-0.289509;0.956902;
20.557010;0.954994;-0.254844;0.988688;0.032032;-0.988169;-0.288919;0.957063;
20.557384;0.954985;-0.254801;0.988702;0.030863;-0.988220;-0.287739;0.957383;
20.557571;0.954981;-0.254780;0.988709;0.030279;-0.988245;-0.287149;0.957542;
20.557946;0.954972;-0.254737;0.988723;0.029110;-0.988294;-0.285969;0.957859;
