time;WPP4B_WPP_wPPControl_measurements_PGenNomPu;WPP4B_WPP_wPPControl_measurements_QGenNomPu;WPP4B_WPP_wPPControl_measurements_UPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
0.167626;1.000001;-0.210028;1.000176;0.976190;0.217725;-0.930136;-0.422604;
0.267254;1.000001;-0.210011;1.000181;0.976196;0.217725;-0.930135;-0.422583;
0.466511;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
0.477800;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
0.477800;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
0.481776;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
0.481776;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
0.481776;1.000000;-0.209996;1.000186;0.976201;0.217724;-0.930134;-0.422565;
0.506295;1.000000;-0.209994;1.000187;0.976202;0.217724;-0.930134;-0.422563;
0.555331;1.000000;-0.209992;1.000187;0.976202;0.217724;-0.930134;-0.422560;
0.653404;1.000000;-0.209990;1.000188;0.976203;0.217724;-0.930133;-0.422558;
0.849550;1.000000;-0.209990;1.000188;0.976203;0.217724;-0.930133;-0.422558;
1.241841;1.000000;-0.209994;1.000187;0.976202;0.217724;-0.930133;-0.422562;
2.000000;1.000000;-0.209998;1.000186;0.976200;0.217724;-0.930134;-0.422567;
2.000000;1.000000;-0.209998;1.000186;0.976200;0.217724;-0.930134;-0.422567;
2.000419;0.999997;-0.209998;1.000185;0.976201;0.217723;-0.930131;-0.422566;
2.001258;0.999979;-0.210002;1.000185;0.976201;0.217719;-0.930115;-0.422562;
2.002936;0.999876;-0.210022;1.000185;0.976207;0.217693;-0.930022;-0.422535;
2.004614;0.999695;-0.210053;1.000186;0.976218;0.217647;-0.929857;-0.422482;
2.007970;0.998981;-0.210145;1.000199;0.976272;0.217466;-0.929208;-0.422235;
2.008809;0.998780;-0.210170;1.000203;0.976287;0.217415;-0.929025;-0.422164;
2.010487;0.998287;-0.210222;1.000216;0.976328;0.217290;-0.928576;-0.421981;
2.013843;0.996958;-0.210328;1.000260;0.976449;0.216950;-0.927365;-0.421446;
2.017200;0.995319;-0.210425;1.000325;0.976609;0.216531;-0.925872;-0.420747;
2.020556;0.993401;-0.210531;1.000403;0.976798;0.216040;-0.924123;-0.419922;
2.023912;0.991252;-0.210626;1.000498;0.977016;0.215489;-0.922164;-0.418972;
2.030624;0.986276;-0.210736;1.000749;0.977554;0.214210;-0.917621;-0.416652;
2.037336;0.980771;-0.210829;1.001033;0.978154;0.212794;-0.912595;-0.414069;
2.044048;0.974848;-0.210928;1.001335;0.978793;0.211271;-0.907187;-0.411314;
2.047404;0.971792;-0.210982;1.001489;0.979120;0.210486;-0.904397;-0.409903;
2.054117;0.965382;-0.211094;1.001809;0.979800;0.208838;-0.898543;-0.406965;
2.067541;0.951713;-0.211326;1.002480;0.981228;0.205326;-0.886056;-0.400780;
2.074253;0.944705;-0.211429;1.002822;0.981952;0.203525;-0.879652;-0.397637;
2.087677;0.930197;-0.211623;1.003521;0.983430;0.199798;-0.866391;-0.391208;
2.094390;0.922840;-0.211711;1.003871;0.984169;0.197908;-0.859664;-0.387987;
2.107814;0.907848;-0.211873;1.004573;0.985652;0.194057;-0.845952;-0.381509;
2.134663;0.877309;-0.212133;1.005960;0.988575;0.186215;-0.818003;-0.368670;
2.188360;0.815752;-0.212384;1.008581;0.994079;0.170419;-0.761601;-0.344214;
2.295755;0.693894;-0.212161;1.013013;1.003404;0.139200;-0.649703;-0.301573;
2.403150;0.573752;-0.211590;1.016299;1.010490;0.108498;-0.539098;-0.267278;
2.498911;0.468236;-0.211268;1.018261;1.014940;0.081609;-0.441750;-0.243678;
2.498911;0.468282;-0.210943;1.018308;1.015032;0.081611;-0.441782;-0.243339;
2.498911;0.468282;-0.210943;1.018308;1.015032;0.081611;-0.441782;-0.243339;
2.498911;0.468282;-0.210943;1.018308;1.015032;0.081611;-0.441782;-0.243339;
2.500911;0.466255;-0.210927;1.018339;1.015105;0.081094;-0.439910;-0.242932;
2.500911;0.466256;-0.210926;1.018340;1.015105;0.081094;-0.439910;-0.242931;
2.500911;0.466256;-0.210926;1.018340;1.015105;0.081094;-0.439910;-0.242931;
2.500911;0.466256;-0.210926;1.018340;1.015105;0.081094;-0.439910;-0.242931;
2.505898;0.461545;-0.210874;1.018416;1.015277;0.079894;-0.435558;-0.241976;
2.515872;0.454832;-0.210735;1.018541;1.015536;0.078182;-0.429354;-0.240565;
2.525846;0.450264;-0.210592;1.018637;1.015721;0.077016;-0.425130;-0.239568;
2.530833;0.448426;-0.210526;1.018678;1.015798;0.076547;-0.423430;-0.239160;
2.540807;0.445980;-0.210410;1.018740;1.015907;0.075921;-0.421167;-0.238590;
2.545795;0.445007;-0.210355;1.018767;1.015953;0.075672;-0.420265;-0.238355;
2.555769;0.443768;-0.210251;1.018811;1.016021;0.075354;-0.419118;-0.238020;
2.560756;0.443296;-0.210201;1.018831;1.016050;0.075232;-0.418680;-0.237881;
2.570730;0.442792;-0.210104;1.018864;1.016093;0.075101;-0.418211;-0.237687;
2.575717;0.442633;-0.210057;1.018880;1.016111;0.075059;-0.418063;-0.237608;
2.585691;0.442597;-0.209970;1.018905;1.016138;0.075047;-0.418027;-0.237509;
2.605640;0.443230;-0.209803;1.018945;1.016166;0.075203;-0.418606;-0.237445;
2.645537;0.445619;-0.209538;1.018994;1.016170;0.075803;-0.420804;-0.237594;
2.725330;0.451098;-0.209298;1.018997;1.016069;0.077189;-0.425858;-0.238339;
2.805124;0.456574;-0.209026;1.019007;1.015974;0.078574;-0.430907;-0.239066;
2.964711;0.465409;-0.208956;1.018915;1.015704;0.080819;-0.439064;-0.240661;
3.124298;0.472230;-0.209548;1.018655;1.015302;0.082573;-0.445382;-0.242612;
3.283885;0.477954;-0.209379;1.018623;1.015152;0.084024;-0.450662;-0.243555;
3.603060;0.485444;-0.209540;1.018470;1.014838;0.085935;-0.457581;-0.245224;
3.922234;0.490362;-0.209733;1.018342;1.014602;0.087193;-0.462127;-0.246429;
4.241409;0.493492;-0.210259;1.018145;1.014333;0.088006;-0.465033;-0.247635;
4.560583;0.495677;-0.210198;1.018128;1.014269;0.088560;-0.467048;-0.248021;
5.198932;0.497883;-0.209983;1.018155;1.014248;0.089116;-0.469077;-0.248249;
5.837281;0.498857;-0.210263;1.018060;1.014130;0.089372;-0.469985;-0.248752;
5.999999;0.498959;-0.210227;1.018069;1.014136;0.089397;-0.470077;-0.248734;
5.999999;0.366930;-0.135267;0.735328;0.728785;0.097872;-0.470077;-0.248734;
6.000085;0.366859;-0.135391;0.735284;0.728743;0.097853;-0.469992;-0.248896;
6.000258;0.366760;-0.135566;0.735221;0.728683;0.097827;-0.469873;-0.249125;
6.000432;0.366701;-0.135672;0.735183;0.728647;0.097812;-0.469803;-0.249263;
6.000778;0.366741;-0.135622;0.735200;0.728663;0.097823;-0.469852;-0.249203;
6.000785;0.366745;-0.135616;0.735202;0.728665;0.097825;-0.469856;-0.249195;
6.000785;0.366745;-0.135616;0.735202;0.728665;0.097824;-0.469856;-0.249195;
6.000785;0.366745;-0.135616;0.735202;0.728665;0.097825;-0.469856;-0.249195;
6.000785;0.366745;-0.135616;0.735202;0.728665;0.097825;-0.469856;-0.249195;
6.000785;0.366745;-0.135616;0.735202;0.728665;0.097825;-0.469856;-0.249195;
6.000785;0.366745;-0.135616;0.735202;0.728665;0.097825;-0.469856;-0.249195;
6.001050;0.366801;-0.135442;0.735266;0.728728;0.097836;-0.469921;-0.248951;
6.001580;0.366996;-0.134622;0.735569;0.729029;0.097869;-0.470141;-0.247775;
6.002110;0.367270;-0.133387;0.736025;0.729483;0.097913;-0.470448;-0.245996;
6.003064;0.367994;-0.130036;0.737259;0.730713;0.098025;-0.471255;-0.241176;
6.003064;0.367992;-0.130036;0.737259;0.730714;0.098024;-0.471253;-0.241176;
6.003064;0.367992;-0.130036;0.737259;0.730714;0.098024;-0.471253;-0.241175;
6.003064;0.367992;-0.130035;0.737260;0.730714;0.098025;-0.471253;-0.241174;
6.003065;0.367993;-0.130033;0.737260;0.730715;0.098025;-0.471254;-0.241172;
6.003065;0.367993;-0.130031;0.737261;0.730715;0.098025;-0.471254;-0.241169;
6.003065;0.367993;-0.130031;0.737261;0.730715;0.098025;-0.471254;-0.241169;
6.003409;0.368286;-0.128690;0.737754;0.731206;0.098071;-0.471582;-0.239247;
6.003409;0.368286;-0.128690;0.737754;0.731206;0.098070;-0.471580;-0.239247;
6.003927;0.368762;-0.126522;0.738549;0.731998;0.098146;-0.472113;-0.236145;
6.004613;0.369500;-0.123240;0.739748;0.733192;0.098265;-0.472938;-0.231471;
6.004613;0.369496;-0.123240;0.739748;0.733193;0.098264;-0.472933;-0.231470;
6.005163;0.370105;-0.120562;0.740723;0.734163;0.098364;-0.473615;-0.227672;
6.005698;0.370753;-0.117811;0.741722;0.735156;0.098473;-0.474343;-0.223790;
6.005698;0.370748;-0.117811;0.741722;0.735156;0.098472;-0.474337;-0.223789;
6.005698;0.370748;-0.117811;0.741722;0.735156;0.098472;-0.474337;-0.223789;
6.005698;0.370748;-0.117811;0.741722;0.735156;0.098472;-0.474337;-0.223789;
6.006235;0.371663;-0.113306;0.743355;0.736786;0.098605;-0.475344;-0.217400;
6.006526;0.372237;-0.110484;0.744374;0.737803;0.098688;-0.475974;-0.213414;
6.006526;0.372231;-0.110485;0.744374;0.737803;0.098686;-0.475967;-0.213413;
6.006526;0.372231;-0.110485;0.744374;0.737803;0.098686;-0.475967;-0.213412;
6.006526;0.372231;-0.110485;0.744374;0.737803;0.098686;-0.475967;-0.213412;
6.007051;0.373245;-0.105494;0.746169;0.739594;0.098834;-0.477081;-0.206391;
6.007302;0.373775;-0.102913;0.747094;0.740517;0.098912;-0.477664;-0.202777;
6.007302;0.373770;-0.102913;0.747094;0.740517;0.098911;-0.477658;-0.202776;
6.007679;0.374558;-0.099066;0.748467;0.741887;0.099027;-0.478522;-0.197406;
6.007679;0.374557;-0.099067;0.748467;0.741887;0.099026;-0.478521;-0.197406;
6.008189;0.375654;-0.093732;0.750363;0.743778;0.099189;-0.479724;-0.189997;
6.009208;0.377933;-0.082834;0.754203;0.747606;0.099535;-0.482225;-0.175002;
6.010688;0.381124;-0.068486;0.759191;0.752569;0.100054;-0.485746;-0.155583;
6.010688;0.381111;-0.068488;0.759191;0.752570;0.100050;-0.485729;-0.155580;
6.011209;0.382329;-0.062879;0.761123;0.754493;0.100244;-0.487066;-0.148052;
6.012253;0.384953;-0.050656;0.765300;0.758651;0.100658;-0.489933;-0.131776;
6.014339;0.390515;-0.024772;0.773992;0.767302;0.101542;-0.495987;-0.097922;
6.016425;0.396108;0.000844;0.782398;0.775661;0.102451;-0.502056;-0.065224;
6.020598;0.406031;0.043406;0.795956;0.789108;0.104180;-0.512867;-0.012704;
6.024354;0.413660;0.073102;0.805129;0.798171;0.105624;-0.521251;0.022608;
6.028110;0.419964;0.094213;0.811503;0.804426;0.106940;-0.528299;0.046887;
6.031865;0.425134;0.107986;0.815580;0.808378;0.108144;-0.534219;0.062117;
6.035621;0.429424;0.116092;0.817926;0.810596;0.109258;-0.539271;0.070532;
6.039376;0.433091;0.120180;0.819062;0.811600;0.110307;-0.543708;0.074180;
6.043132;0.436348;0.121643;0.819412;0.811816;0.111314;-0.547743;0.074735;
6.046888;0.439357;0.121542;0.819296;0.811564;0.112295;-0.551534;0.073448;
6.050643;0.442236;0.120622;0.818934;0.811064;0.113260;-0.555195;0.071191;
6.051601;0.442956;0.120308;0.818818;0.810913;0.113505;-0.556115;0.070521;
6.051601;0.442957;0.120310;0.818819;0.810913;0.113505;-0.556115;0.070523;
6.051606;0.442961;0.120309;0.818818;0.810913;0.113506;-0.556120;0.070520;
6.051606;0.442961;0.120309;0.818818;0.810913;0.113506;-0.556120;0.070520;
6.051606;0.442961;0.120309;0.818818;0.810913;0.113506;-0.556120;0.070520;
6.051606;0.442961;0.120309;0.818818;0.810913;0.113506;-0.556120;0.070520;
6.052678;0.443770;0.119974;0.818693;0.810748;0.113781;-0.557153;0.069788;
6.052678;0.443770;0.119974;0.818693;0.810748;0.113781;-0.557153;0.069788;
6.053955;0.444729;0.119547;0.818535;0.810543;0.114107;-0.558378;0.068883;
6.053955;0.444729;0.119547;0.818535;0.810543;0.114107;-0.558378;0.068883;
6.053956;0.444730;0.119547;0.818535;0.810542;0.114107;-0.558379;0.068882;
6.053956;0.444730;0.119547;0.818535;0.810542;0.114107;-0.558379;0.068882;
6.055792;0.446104;0.118905;0.818299;0.810239;0.114575;-0.560135;0.067544;
6.059465;0.448853;0.117635;0.817832;0.809633;0.115511;-0.563647;0.064878;
6.066810;0.454429;0.115627;0.817050;0.808573;0.117391;-0.570745;0.060139;
6.074155;0.460075;0.114125;0.816415;0.807655;0.119276;-0.577907;0.055958;
6.088846;0.471500;0.112084;0.815417;0.806078;0.123058;-0.592353;0.048619;
6.103536;0.482944;0.110402;0.814509;0.804573;0.126834;-0.606801;0.041561;
6.125436;0.499965;0.108096;0.813187;0.802321;0.132447;-0.628267;0.031015;
6.125436;0.499983;0.108144;0.813194;0.802335;0.132451;-0.628288;0.031067;
6.125443;0.499988;0.108143;0.813194;0.802334;0.132453;-0.628295;0.031064;
6.125443;0.499988;0.108143;0.813194;0.802334;0.132453;-0.628295;0.031064;
6.125443;0.499988;0.108143;0.813194;0.802334;0.132453;-0.628295;0.031064;
6.125443;0.499988;0.108143;0.813194;0.802334;0.132453;-0.628295;0.031064;
6.127069;0.500617;0.107875;0.813087;0.802191;0.132667;-0.629096;0.030435;
6.127069;0.500617;0.107875;0.813087;0.802191;0.132667;-0.629096;0.030435;
6.129704;0.501248;0.107403;0.812918;0.801982;0.132888;-0.629907;0.029547;
6.129704;0.501248;0.107403;0.812918;0.801983;0.132888;-0.629907;0.029547;
6.129739;0.501257;0.107397;0.812915;0.801980;0.132891;-0.629919;0.029535;
6.129739;0.501257;0.107397;0.812915;0.801980;0.132891;-0.629919;0.029535;
6.130261;0.501291;0.107299;0.812884;0.801945;0.132906;-0.629965;0.029395;
6.130261;0.501291;0.107299;0.812884;0.801945;0.132906;-0.629965;0.029395;
6.130599;0.501306;0.107235;0.812863;0.801923;0.132913;-0.629987;0.029307;
6.130599;0.501306;0.107235;0.812863;0.801923;0.132913;-0.629987;0.029307;
6.130868;0.501316;0.107185;0.812848;0.801906;0.132918;-0.630001;0.029239;
6.130868;0.501316;0.107185;0.812848;0.801906;0.132918;-0.630001;0.029239;
6.130967;0.501318;0.107166;0.812842;0.801900;0.132919;-0.630005;0.029214;
6.130967;0.501318;0.107166;0.812842;0.801900;0.132919;-0.630005;0.029214;
6.131095;0.501321;0.107143;0.812834;0.801892;0.132921;-0.630010;0.029182;
6.131095;0.501321;0.107143;0.812834;0.801892;0.132921;-0.630010;0.029182;
6.131098;0.501321;0.107142;0.812834;0.801892;0.132921;-0.630010;0.029182;
6.131098;0.501321;0.107142;0.812834;0.801892;0.132921;-0.630010;0.029182;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131101;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029181;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131102;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
6.131104;0.501322;0.107141;0.812834;0.801892;0.132921;-0.630010;0.029180;
