time;SM_generator_cePu;SM_generator_PePu;SM_generator_cmPu;SM_generator_PmPu;SM_generator_ufPu;SM_generator_efdPu;SM_generator_omegaPu;SM_generator_theta;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_PGen;SM_generator_QGen;SM_generator_UPu;SM_generator_IStatorPu;SM_generator_IRotorPu;SM_generator_UStatorPu;SM_generator_QStatorPu;SM_generator_thetaInternal;
1.456592;1.071539;1.063646;0.946802;0.939828;0.001233;2.818677;0.992634;1.322122;23.518583;11.270904;2351.858253;1127.090436;0.986971;26.424092;2.932283;0.986971;11.270904;0.720459;
1.462564;1.058719;1.050815;0.947405;0.940331;0.001211;2.769679;0.992534;1.308214;23.236289;11.180737;2323.628884;1118.073740;0.989421;26.062020;2.909711;0.989421;11.180737;0.716438;
1.468536;1.045544;1.037645;0.947939;0.940777;0.001190;2.721224;0.992445;1.294128;22.946473;11.089884;2294.647298;1108.988428;0.991844;25.695376;2.886808;0.991844;11.089884;0.712323;
1.474508;1.032033;1.024156;0.948402;0.941163;0.001169;2.673424;0.992367;1.279886;22.649583;10.998537;2264.958299;1099.853728;0.994234;25.324813;2.863618;0.994234;10.998537;0.708119;
1.480480;1.018210;1.010372;0.948793;0.941489;0.001149;2.626384;0.992302;1.265511;22.346108;10.906887;2234.610843;1090.688740;0.996586;24.950999;2.840186;0.996586;10.906887;0.703831;
1.486452;1.004098;0.996316;0.949111;0.941754;0.001129;2.580206;0.992249;1.251024;22.036579;10.815123;2203.657903;1081.512347;0.998895;24.574618;2.816556;0.998895;10.815123;0.699464;
1.492424;0.989725;0.982014;0.949354;0.941957;0.001109;2.534986;0.992209;1.236451;21.721563;10.723431;2172.156301;1072.343134;1.001156;24.196366;2.792776;1.001156;10.723431;0.695024;
1.498396;0.975118;0.967493;0.949523;0.942098;0.001090;2.490813;0.992180;1.221812;21.401665;10.631993;2140.166498;1063.199306;1.003364;23.816950;2.768890;1.003365;10.631993;0.690515;
1.504368;0.960307;0.952783;0.949615;0.942175;0.001071;2.447768;0.992165;1.207133;21.077523;10.540986;2107.752349;1054.098610;1.005517;23.437086;2.744944;1.005517;10.540986;0.685946;
1.510340;0.945323;0.937914;0.949632;0.942189;0.001052;2.405927;0.992162;1.192437;20.749808;10.450583;2074.980828;1045.058266;1.007609;23.057494;2.720986;1.007609;10.450583;0.681321;
1.516312;0.930199;0.922917;0.949571;0.942138;0.001035;2.365357;0.992172;1.177748;20.419217;10.360949;2041.921718;1036.094895;1.009637;22.678898;2.697060;1.009637;10.360949;0.676648;
1.522284;0.914967;0.907826;0.949433;0.942023;0.001017;2.326121;0.992195;1.163090;20.086473;10.272245;2008.647276;1027.224461;1.011599;22.302022;2.673211;1.011599;10.272245;0.671934;
1.528256;0.899663;0.892674;0.949218;0.941844;0.001001;2.288271;0.992231;1.148487;19.752319;10.184622;1975.231873;1018.462215;1.013492;21.927587;2.649486;1.013492;10.184622;0.667185;
1.534228;0.884321;0.877494;0.948926;0.941601;0.000985;2.251852;0.992280;1.133963;19.417516;10.098227;1941.751621;1009.822654;1.015313;21.556310;2.625927;1.015313;10.098227;0.662410;
1.540200;0.868979;0.862323;0.948558;0.941293;0.000970;2.216903;0.992341;1.119543;19.082840;10.013195;1908.283978;1001.319475;1.017060;21.188897;2.602577;1.017060;10.013195;0.657617;
1.546172;0.853671;0.847196;0.948113;0.940922;0.000955;2.183454;0.992416;1.105250;18.749073;9.929656;1874.907346;992.965553;1.018732;20.826046;2.579480;1.018732;9.929656;0.652812;
1.552144;0.838435;0.832149;0.947592;0.940488;0.000941;2.151528;0.992503;1.091108;18.417007;9.847729;1841.700664;984.772914;1.020329;20.468440;2.556675;1.020329;9.847729;0.648005;
1.558116;0.823307;0.817216;0.946998;0.939991;0.000928;2.121141;0.992602;1.077141;18.087430;9.767527;1808.743002;976.752725;1.021848;20.116745;2.534201;1.021848;9.767527;0.643203;
1.564088;0.808325;0.802435;0.946329;0.939433;0.000915;2.092301;0.992713;1.063371;17.761131;9.689153;1776.113148;968.915291;1.023290;19.771609;2.512097;1.023290;9.689153;0.638416;
1.570060;0.793523;0.787839;0.945588;0.938815;0.000903;2.065012;0.992837;1.049822;17.438892;9.612701;1743.889220;961.270056;1.024655;19.433657;2.490399;1.024655;9.612701;0.633652;
1.576032;0.778938;0.773464;0.944777;0.938137;0.000892;2.039268;0.992973;1.036516;17.121483;9.538256;1712.148275;953.825614;1.025942;19.103492;2.469141;1.025942;9.538256;0.628919;
1.582004;0.764605;0.759344;0.943896;0.937402;0.000881;2.015059;0.993120;1.023475;16.809659;9.465897;1680.965937;946.589733;1.027152;18.781689;2.448357;1.027152;9.465897;0.624226;
1.587976;0.750557;0.745512;0.942947;0.936609;0.000871;1.992369;0.993278;1.010721;16.504160;9.395694;1650.416048;939.569375;1.028287;18.468798;2.428075;1.028287;9.395694;0.619583;
1.593948;0.736823;0.731995;0.941934;0.935762;0.000862;1.971177;0.993448;0.998274;16.205706;9.327708;1620.570591;932.770795;1.029346;18.165338;2.408326;1.029346;9.327708;0.614997;
1.599920;0.723446;0.718836;0.940856;0.934861;0.000854;1.951456;0.993628;0.986155;15.914984;9.261995;1591.498419;926.199477;1.030332;17.871792;2.389137;1.030332;9.261995;0.610479;
1.605892;0.710449;0.706057;0.939718;0.933909;0.000846;1.933177;0.993818;0.974384;15.632664;9.198600;1563.266391;919.860006;1.031246;17.588618;2.370532;1.031246;9.198600;0.606037;
1.611863;0.697864;0.693690;0.938521;0.932907;0.000838;1.916304;0.994019;0.962979;15.359382;9.137565;1535.938196;913.756529;1.032090;17.316240;2.352534;1.032090;9.137565;0.601679;
1.617835;0.685717;0.681760;0.937267;0.931858;0.000831;1.900800;0.994229;0.951958;15.095743;9.078925;1509.574265;907.892529;1.032865;17.055044;2.335164;1.032865;9.078925;0.597415;
1.623807;0.674035;0.670293;0.935960;0.930763;0.000825;1.886626;0.994447;0.941340;14.842317;9.022710;1484.231706;902.270972;1.033573;16.805386;2.318440;1.033574;9.022710;0.593254;
1.629779;0.662843;0.659313;0.934602;0.929625;0.000820;1.873738;0.994675;0.931140;14.599641;8.968943;1459.964073;896.894300;1.034218;16.567584;2.302380;1.034218;8.968943;0.589202;
1.635751;0.652163;0.648844;0.933196;0.928447;0.000815;1.862092;0.994911;0.921375;14.368212;8.917645;1436.821238;891.764507;1.034800;16.341924;2.286997;1.034801;8.917645;0.585270;
1.641723;0.642016;0.638904;0.931745;0.927230;0.000810;1.851643;0.995154;0.912058;14.148493;8.868832;1414.849286;886.883181;1.035323;16.128658;2.272306;1.035323;8.868832;0.581464;
1.647695;0.632421;0.629515;0.930253;0.925978;0.000806;1.842345;0.995405;0.903205;13.940904;8.822516;1394.090427;882.251552;1.035787;15.928005;2.258317;1.035788;8.822516;0.577794;
1.653667;0.623396;0.620691;0.928721;0.924692;0.000802;1.834151;0.995662;0.894828;13.745829;8.778705;1374.582938;877.870541;1.036197;15.740152;2.245040;1.036198;8.778705;0.574265;
1.659639;0.614956;0.612450;0.927154;0.923375;0.000799;1.827015;0.995925;0.886939;13.563611;8.737408;1356.361133;873.740804;1.036554;15.565254;2.232483;1.036554;8.737408;0.570887;
1.665611;0.607115;0.604804;0.925554;0.922031;0.000796;1.820892;0.996194;0.879548;13.394553;8.698628;1339.455346;869.862776;1.036860;15.403440;2.220652;1.036861;8.698628;0.567665;
1.671583;0.599885;0.597766;0.923925;0.920661;0.000794;1.815737;0.996468;0.872667;13.238919;8.662367;1323.891945;866.236707;1.037118;15.254807;2.209553;1.037118;8.662367;0.564606;
1.677555;0.593276;0.591345;0.922270;0.919269;0.000792;1.811505;0.996746;0.866303;13.096934;8.628627;1309.693358;862.862698;1.037330;15.119427;2.199189;1.037330;8.628627;0.561718;
1.683527;0.587295;0.585550;0.920593;0.917857;0.000791;1.808157;0.997029;0.860466;12.968781;8.597407;1296.878114;859.740735;1.037497;14.997348;2.189562;1.037497;8.597407;0.559005;
1.689499;0.581950;0.580388;0.918896;0.916429;0.000790;1.805651;0.997314;0.855161;12.854609;8.568707;1285.460909;856.870716;1.037622;14.888594;2.180675;1.037623;8.568707;0.556473;
1.695471;0.577246;0.575862;0.917184;0.914986;0.000789;1.803951;0.997603;0.850394;12.754527;8.542525;1275.452672;854.252472;1.037708;14.793167;2.172527;1.037708;8.542525;0.554128;
1.701443;0.573184;0.571977;0.915459;0.913531;0.000789;1.803020;0.997894;0.846171;12.668607;8.518858;1266.860650;851.885794;1.037754;14.711049;2.165117;1.037754;8.518858;0.551974;
1.707415;0.569767;0.568734;0.913725;0.912068;0.000789;1.802827;0.998186;0.842495;12.596885;8.497704;1259.688499;849.770441;1.037764;14.642205;2.158446;1.037764;8.497704;0.550016;
1.713387;0.566994;0.566133;0.911986;0.910600;0.000789;1.803341;0.998480;0.839369;12.539364;8.479062;1253.936384;847.906158;1.037738;14.586581;2.152509;1.037738;8.479062;0.548257;
1.719359;0.564864;0.564172;0.910243;0.909128;0.000789;1.804535;0.998775;0.836794;12.496011;8.462927;1249.601086;846.292678;1.037679;14.544107;2.147305;1.037678;8.462927;0.546701;
1.725331;0.563374;0.562849;0.908502;0.907656;0.000790;1.806384;0.999069;0.834771;12.466761;8.449297;1246.676111;844.929732;1.037586;14.514699;2.142831;1.037586;8.449297;0.545350;
1.731303;0.562518;0.562159;0.906764;0.906186;0.000791;1.808868;0.999363;0.833300;12.451518;8.438170;1245.151802;843.817047;1.037462;14.498259;2.139082;1.037462;8.438170;0.544207;
1.737275;0.562291;0.562097;0.905033;0.904721;0.000793;1.811967;0.999656;0.832379;12.450155;8.429543;1245.015461;842.954341;1.037307;14.494674;2.136055;1.037307;8.429543;0.543274;
1.743247;0.562685;0.562655;0.903312;0.903265;0.000794;1.815666;0.999947;0.832006;12.462515;8.423413;1246.251462;842.341318;1.037122;14.503820;2.133744;1.037122;8.423413;0.542553;
1.749219;0.563692;0.563826;0.901605;0.901818;0.000796;1.819952;1.000236;0.832177;12.488414;8.419777;1248.841373;841.977658;1.036908;14.525559;2.132145;1.036908;8.419777;0.542044;
1.755191;0.565303;0.565598;0.899913;0.900384;0.000798;1.824815;1.000523;0.832889;12.527641;8.418630;1252.764077;841.863005;1.036665;14.559740;2.131252;1.036664;8.418630;0.541747;
1.761163;0.567505;0.567963;0.898241;0.898966;0.000801;1.830247;1.000807;0.834135;12.579959;8.419970;1257.995890;841.996951;1.036393;14.606202;2.131061;1.036393;8.419970;0.541663;
1.767135;0.570288;0.570908;0.896590;0.897565;0.000803;1.836243;1.001087;0.835910;12.645107;8.423790;1264.510680;842.379018;1.036094;14.664769;2.131564;1.036093;8.423790;0.541791;
1.773107;0.573638;0.574420;0.894964;0.896184;0.000806;1.842800;1.001363;0.838207;12.722800;8.430086;1272.279989;843.008640;1.035766;14.735254;2.132757;1.035765;8.430086;0.542129;
1.779079;0.577541;0.578486;0.893365;0.894826;0.000809;1.849917;1.001635;0.841018;12.812731;8.438851;1281.273148;843.885142;1.035410;14.817455;2.134632;1.035409;8.438851;0.542677;
1.785051;0.581983;0.583090;0.891796;0.893492;0.000813;1.857597;1.001902;0.844333;12.914574;8.450077;1291.457399;845.007712;1.035026;14.911160;2.137183;1.035025;8.450077;0.543432;
1.791023;0.586948;0.588217;0.890259;0.892185;0.000816;1.865841;1.002163;0.848143;13.027980;8.463754;1302.798009;846.375385;1.034614;15.016142;2.140403;1.034613;8.463754;0.544392;
1.796994;0.592419;0.593851;0.888757;0.890907;0.000820;1.874655;1.002419;0.852439;13.152584;8.479870;1315.258389;847.987013;1.034173;15.132158;2.144284;1.034172;8.479870;0.545553;
1.802966;0.598378;0.599975;0.887291;0.889659;0.000824;1.884044;1.002668;0.857208;13.288002;8.498412;1328.800210;849.841239;1.033704;15.258955;2.148820;1.033703;8.498412;0.546912;
1.808938;0.604809;0.606569;0.885865;0.888444;0.000828;1.894015;1.002911;0.862439;13.433835;8.519365;1343.383517;851.936475;1.033205;15.396265;2.154001;1.033204;8.519365;0.548465;
1.814910;0.611691;0.613617;0.884479;0.887263;0.000833;1.904577;1.003148;0.868120;13.589668;8.542709;1358.966849;854.270875;1.032677;15.543803;2.159820;1.032676;8.542709;0.550209;
1.820882;0.619007;0.621097;0.883136;0.886118;0.000838;1.915738;1.003376;0.874237;13.755074;8.568423;1375.507354;856.842310;1.032119;15.701275;2.166267;1.032118;8.568423;0.552137;
1.826854;0.626737;0.628991;0.881838;0.885011;0.000843;1.927507;1.003598;0.880776;13.929609;8.596483;1392.960906;859.648342;1.031530;15.868368;2.173333;1.031530;8.596483;0.554246;
1.832826;0.634859;0.637279;0.880587;0.883943;0.000849;1.939893;1.003811;0.887723;14.112822;8.626862;1411.282217;862.686204;1.030911;16.044758;2.181007;1.030911;8.626862;0.556528;
1.838798;0.643354;0.645938;0.879384;0.882916;0.000854;1.952905;1.004017;0.895062;14.304250;8.659528;1430.424965;865.952775;1.030260;16.230108;2.189280;1.030260;8.659528;0.558980;
1.844770;0.652200;0.654948;0.878230;0.881931;0.000860;1.966552;1.004214;0.902780;14.503419;8.694446;1450.341901;869.444560;1.029578;16.424066;2.198140;1.029578;8.694446;0.561594;
1.850742;0.661376;0.664288;0.877128;0.880989;0.000866;1.980842;1.004402;0.910858;14.709850;8.731577;1470.984976;873.157675;1.028863;16.626270;2.207574;1.028863;8.731577;0.564363;
1.856714;0.670861;0.673934;0.876077;0.880091;0.000873;1.995782;1.004582;0.919282;14.923055;8.770878;1492.305456;877.087825;1.028116;16.836344;2.217570;1.028116;8.770878;0.567282;
1.862686;0.680632;0.683866;0.875081;0.879239;0.000880;2.011380;1.004752;0.928034;15.142540;8.812303;1514.254044;881.230291;1.027336;17.053901;2.228114;1.027336;8.812303;0.570343;
1.868658;0.690667;0.694060;0.874138;0.878433;0.000887;2.027640;1.004913;0.937096;15.367810;8.855799;1536.781002;885.579921;1.026523;17.278545;2.239192;1.026523;8.855799;0.573538;
1.874630;0.700944;0.704495;0.873252;0.877675;0.000894;2.044567;1.005065;0.946453;15.598363;8.901311;1559.836268;890.131118;1.025677;17.509869;2.250789;1.025677;8.901311;0.576861;
1.880602;0.711442;0.715146;0.872421;0.876964;0.000902;2.062163;1.005207;0.956085;15.833696;8.948778;1583.369583;894.877835;1.024797;17.747458;2.262889;1.024797;8.948778;0.580303;
1.886574;0.722137;0.725993;0.871648;0.876302;0.000910;2.080428;1.005340;0.965974;16.073306;8.998136;1607.330610;899.813569;1.023884;17.990887;2.275473;1.023884;8.998136;0.583857;
1.892546;0.733007;0.737011;0.870932;0.875689;0.000918;2.099362;1.005462;0.976102;16.316691;9.049314;1631.669054;904.931361;1.022937;18.239727;2.288525;1.022937;9.049314;0.587514;
1.898518;0.744031;0.748178;0.870274;0.875126;0.000927;2.118961;1.005575;0.986451;16.563348;9.102238;1656.334788;910.223803;1.021957;18.493541;2.302026;1.021957;9.102238;0.591267;
1.904490;0.755185;0.759473;0.869675;0.874612;0.000936;2.139219;1.005678;0.997002;16.812780;9.156830;1681.277966;915.683034;1.020944;18.751888;2.315955;1.020944;9.156830;0.595106;
1.910462;0.766449;0.770871;0.869134;0.874149;0.000945;2.160130;1.005770;1.007736;17.064491;9.213008;1706.449150;921.300759;1.019898;19.014322;2.330293;1.019899;9.213008;0.599025;
1.916434;0.777800;0.782353;0.868653;0.873737;0.000954;2.181683;1.005853;1.018635;17.317994;9.270683;1731.799420;927.068253;1.018821;19.280395;2.345017;1.018821;9.270683;0.603014;
1.922406;0.789218;0.793894;0.868230;0.873374;0.000964;2.203864;1.005925;1.029679;17.572805;9.329764;1757.280496;932.976378;1.017711;19.549655;2.360105;1.017712;9.329764;0.607066;
1.928378;0.800681;0.805475;0.867866;0.873062;0.000974;2.226660;1.005988;1.040849;17.828448;9.390156;1782.844846;939.015601;1.016572;19.821650;2.375533;1.016572;9.390156;0.611171;
1.934350;0.812168;0.817073;0.867561;0.872801;0.000984;2.250051;1.006040;1.052127;18.084458;9.451760;1808.445795;945.176013;1.015402;20.095930;2.391279;1.015403;9.451760;0.615322;
1.940322;0.823660;0.828669;0.867315;0.872590;0.000995;2.274017;1.006082;1.063494;18.340376;9.514474;1834.037636;951.447353;1.014204;20.372041;2.407316;1.014204;9.514474;0.619510;
1.946294;0.835136;0.840242;0.867126;0.872428;0.001005;2.298535;1.006114;1.074930;18.595757;9.578190;1859.575725;957.819031;1.012978;20.649534;2.423619;1.012978;9.578190;0.623727;
1.952266;0.846577;0.851772;0.866996;0.872316;0.001016;2.323579;1.006137;1.086418;18.850166;9.642802;1885.016582;964.280158;1.011725;20.927962;2.440162;1.011726;9.642802;0.627965;
1.958238;0.857965;0.863241;0.866923;0.872254;0.001028;2.349118;1.006149;1.097939;19.103180;9.708196;1910.317982;970.819573;1.010448;21.206880;2.456919;1.010449;9.708196;0.632216;
1.964210;0.869281;0.874629;0.866906;0.872239;0.001039;2.375122;1.006152;1.109474;19.354390;9.774259;1935.439039;977.425877;1.009148;21.485849;2.473861;1.009149;9.774259;0.636472;
1.970182;0.880508;0.885919;0.866946;0.872273;0.001050;2.401555;1.006145;1.121006;19.603403;9.840875;1960.340284;984.087461;1.007826;21.764434;2.490961;1.007827;9.840875;0.640726;
1.976154;0.891629;0.897094;0.867040;0.872355;0.001062;2.428382;1.006129;1.132516;19.849837;9.907925;1984.983742;990.792544;1.006485;22.042205;2.508190;1.006486;9.907925;0.644970;
1.982126;0.902627;0.908136;0.867189;0.872482;0.001074;2.455561;1.006104;1.143987;20.093330;9.975292;2009.332991;997.529208;1.005126;22.318739;2.525521;1.005127;9.975292;0.649197;
1.988097;0.913487;0.919031;0.867392;0.872656;0.001086;2.483050;1.006069;1.155401;20.333532;10.042854;2033.353223;1004.285430;1.003751;22.593621;2.542923;1.003753;10.042854;0.653400;
1.994069;0.924195;0.929763;0.867647;0.872875;0.001098;2.510805;1.006025;1.166742;20.570113;10.110491;2057.011289;1011.049120;1.002364;22.866443;2.560369;1.002365;10.110491;0.657571;
2.000041;0.934736;0.940318;0.867954;0.873138;0.001110;2.538778;1.005973;1.177992;20.802757;10.178082;2080.275744;1017.808157;1.000965;23.136804;2.577829;1.000966;10.178082;0.661704;
2.006013;0.945096;0.950683;0.868311;0.873444;0.001123;2.566920;1.005911;1.189136;21.031169;10.245504;2103.116873;1024.550423;0.999558;23.404312;2.595274;0.999559;10.245504;0.665794;
2.011985;0.955263;0.960844;0.868717;0.873792;0.001135;2.595180;1.005842;1.200157;21.255067;10.312638;2125.506719;1031.263841;0.998145;23.668588;2.612675;0.998146;10.312638;0.669832;
2.017957;0.965226;0.970790;0.869171;0.874181;0.001148;2.623504;1.005764;1.211040;21.474191;10.379364;2147.419090;1037.936407;0.996728;23.929257;2.630003;0.996730;10.379364;0.673815;
2.023929;0.974973;0.980509;0.869672;0.874610;0.001160;2.651837;1.005678;1.221770;21.688296;10.445562;2168.829568;1044.556227;0.995312;24.185959;2.647228;0.995313;10.445562;0.677735;
2.029901;0.984494;0.989992;0.870218;0.875078;0.001172;2.680123;1.005584;1.232331;21.897155;10.511115;2189.715503;1051.111543;0.993898;24.438342;2.664324;0.993899;10.511115;0.681588;
2.035873;0.993779;0.999228;0.870809;0.875584;0.001185;2.708303;1.005483;1.242710;22.100560;10.575908;2210.055999;1057.590773;0.992489;24.686065;2.681261;0.992490;10.575908;0.685369;
2.041845;1.002819;1.008209;0.871442;0.876126;0.001197;2.736319;1.005375;1.252893;22.298319;10.639825;2229.831888;1063.982531;0.991088;24.928800;2.698012;0.991089;10.639825;0.689072;
2.047817;1.011607;1.016927;0.872117;0.876703;0.001209;2.764110;1.005259;1.262865;22.490257;10.702757;2249.025705;1070.275662;0.989698;25.166229;2.714550;0.989700;10.702757;0.692694;
2.053789;1.020135;1.025375;0.872831;0.877315;0.001221;2.791616;1.005137;1.272614;22.676216;10.764593;2267.621643;1076.459267;0.988323;25.398045;2.730847;0.988324;10.764593;0.696229;
2.059761;1.028396;1.033546;0.873584;0.877959;0.001233;2.818775;1.005008;1.282128;22.856055;10.825227;2285.605509;1082.522724;0.986965;25.623954;2.746879;0.986966;10.825227;0.699675;
2.065733;1.036384;1.041434;0.874373;0.878634;0.001245;2.845526;1.004873;1.291395;23.029647;10.884557;2302.964667;1088.455712;0.985627;25.843674;2.762619;0.985629;10.884557;0.703027;
2.071705;1.044094;1.049035;0.875198;0.879340;0.001256;2.871807;1.004732;1.300403;23.196880;10.942482;2319.687978;1094.248231;0.984313;26.056935;2.778043;0.984315;10.942482;0.706281;
2.077677;1.051521;1.056343;0.876057;0.880074;0.001267;2.897556;1.004585;1.309140;23.357657;10.998906;2335.765735;1099.890623;0.983026;26.263478;2.793126;0.983027;10.998906;0.709435;
2.083649;1.058661;1.063354;0.876948;0.880835;0.001278;2.922713;1.004433;1.317598;23.511896;11.053736;2351.189585;1105.373582;0.981768;26.463058;2.807846;0.981770;11.053736;0.712486;
2.089621;1.065511;1.070067;0.877869;0.881623;0.001289;2.947217;1.004276;1.325764;23.659525;11.106882;2365.952456;1110.688175;0.980543;26.655440;2.822180;0.980544;11.106882;0.715431;
2.095593;1.072067;1.076476;0.878820;0.882435;0.001300;2.971009;1.004113;1.333631;23.800485;11.158258;2380.048473;1115.825850;0.979354;26.840404;2.836106;0.979355;11.158258;0.718267;
2.101565;1.078327;1.082582;0.879798;0.883270;0.001310;2.994030;1.003946;1.341189;23.934729;11.207784;2393.472875;1120.778449;0.978203;27.017740;2.849604;0.978204;11.207784;0.720993;
2.107537;1.084288;1.088381;0.880802;0.884127;0.001319;3.016223;1.003775;1.348430;24.062219;11.255382;2406.221926;1125.538214;0.977093;27.187250;2.862654;0.977094;11.255382;0.723606;
2.113509;1.089949;1.093872;0.881831;0.885005;0.001329;3.037533;1.003599;1.355345;24.182928;11.300978;2418.292827;1130.097799;0.976027;27.348749;2.875236;0.976029;11.300978;0.726105;
2.119481;1.095308;1.099054;0.882882;0.885901;0.001338;3.057905;1.003420;1.361927;24.296836;11.344503;2429.683627;1134.450270;0.975009;27.502065;2.887333;0.975010;11.344503;0.728488;
2.125453;1.100365;1.103927;0.883954;0.886816;0.001346;3.077289;1.003237;1.368170;24.403931;11.385891;2440.393132;1138.589114;0.974040;27.647034;2.898928;0.974041;11.385891;0.730755;
2.131425;1.105118;1.108490;0.885046;0.887746;0.001354;3.095635;1.003051;1.374067;24.504208;11.425082;2450.420819;1142.508242;0.973123;27.783507;2.910005;0.973123;11.425082;0.732903;
2.137397;1.109568;1.112743;0.886156;0.888692;0.001362;3.112896;1.002862;1.379612;24.597667;11.462020;2459.766746;1146.201987;0.972260;27.911347;2.920547;0.972260;11.462020;0.734931;
2.143369;1.113713;1.116687;0.887282;0.889651;0.001369;3.129026;1.002670;1.384800;24.684315;11.496651;2468.431468;1149.665111;0.971453;28.030425;2.930542;0.971454;11.496651;0.736840;
2.149341;1.117555;1.120321;0.888423;0.890622;0.001375;3.143985;1.002476;1.389626;24.764160;11.528928;2476.415958;1152.892803;0.970705;28.140627;2.939976;0.970706;11.528928;0.738629;
2.155313;1.121092;1.123647;0.889577;0.891604;0.001381;3.157733;1.002279;1.394085;24.837215;11.558807;2483.721524;1155.880677;0.970018;28.241849;2.948837;0.970018;11.558807;0.740297;
2.161285;1.124325;1.126665;0.890742;0.892596;0.001387;3.170235;1.002081;1.398174;24.903497;11.586248;2490.349742;1158.624776;0.969393;28.333996;2.957113;0.969393;11.586248;0.741844;
2.167257;1.127254;1.129375;0.891918;0.893596;0.001392;3.181458;1.001881;1.401890;24.963024;11.611216;2496.302383;1161.121568;0.968832;28.416987;2.964794;0.968832;11.611216;0.743269;
2.173228;1.129881;1.131778;0.893102;0.894602;0.001396;3.191373;1.001680;1.405229;25.015814;11.633679;2501.581354;1163.367947;0.968336;28.490751;2.971870;0.968337;11.633679;0.744573;
2.185172;1.134224;1.135670;0.895488;0.896629;0.001403;3.207155;1.001274;1.410768;25.101249;11.670995;2510.124884;1167.099521;0.967547;28.610329;2.984170;0.967547;11.670995;0.746820;
2.197116;1.137358;1.138343;0.897888;0.898666;0.001407;3.217463;1.000867;1.414783;25.159974;11.698028;2515.997442;1169.802811;0.967032;28.692430;2.993965;0.967032;11.698028;0.748584;
2.209060;1.139288;1.139811;0.900292;0.900705;0.001409;3.222190;1.000459;1.417270;25.192200;11.714693;2519.219968;1171.469303;0.966796;28.736937;3.001217;0.966796;11.714693;0.749870;
2.221004;1.140017;1.140078;0.902686;0.902734;0.001409;3.221296;1.000053;1.418232;25.198072;11.720964;2519.807230;1172.096428;0.966840;28.743851;3.005903;0.966840;11.720964;0.750685;
2.232948;1.139547;1.139150;0.905060;0.904744;0.001406;3.214801;0.999651;1.417680;25.177716;11.716882;2517.771596;1171.688233;0.967165;28.713336;3.008012;0.967165;11.716882;0.751034;
2.244892;1.137881;1.137033;0.907401;0.906725;0.001401;3.202788;0.999255;1.415632;25.131240;11.702554;2513.124003;1170.255393;0.967766;28.645728;3.007551;0.967766;11.702554;0.750925;
2.256836;1.135018;1.133731;0.909698;0.908667;0.001393;3.185399;0.998867;1.412115;25.058749;11.678152;2505.874862;1167.815235;0.968635;28.541539;3.004537;0.968635;11.678152;0.750366;
2.268780;1.130960;1.129250;0.911939;0.910560;0.001383;3.162839;0.998488;1.407160;24.960354;11.643917;2496.035429;1164.391731;0.969763;28.401462;2.999008;0.969763;11.643917;0.749366;
2.279530;1.126290;1.124214;0.913899;0.912215;0.001373;3.138313;0.998157;1.401503;24.849747;11.604938;2484.974657;1160.493844;0.970990;28.245395;2.991918;0.970990;11.604938;0.748097;
2.290279;1.120658;1.118234;0.915795;0.913815;0.001360;3.110031;0.997837;1.394748;24.718377;11.558503;2471.837686;1155.850271;0.972404;28.061710;2.982876;0.972404;11.558503;0.746486;
2.299954;1.114771;1.112050;0.917442;0.915203;0.001348;3.081571;0.997559;1.387760;24.582517;11.510584;2458.251748;1151.058386;0.973827;27.873489;2.973113;0.973827;11.510584;0.744752;
2.309628;1.108116;1.105116;0.919025;0.916537;0.001334;3.050485;0.997293;1.379945;24.430157;11.457129;2443.015705;1145.712860;0.975381;27.664369;2.961863;0.975381;11.457129;0.742754;
2.318335;1.101477;1.098242;0.920391;0.917687;0.001321;3.020440;0.997063;1.372231;24.279076;11.404509;2427.907570;1140.450911;0.976883;27.458939;2.950508;0.976883;11.404509;0.740737;
2.327042;1.094232;1.090777;0.921696;0.918786;0.001307;2.988626;0.996843;1.363903;24.115000;11.347853;2411.499977;1134.785257;0.978474;27.237912;2.938036;0.978474;11.347853;0.738519;
2.335750;1.086391;1.082735;0.922936;0.919830;0.001293;2.955227;0.996634;1.354989;23.938180;11.287398;2393.818041;1128.739815;0.980144;27.002019;2.924495;0.980144;11.287398;0.736105;
2.343586;1.078835;1.075012;0.923995;0.920720;0.001279;2.923964;0.996456;1.346489;23.768364;11.229943;2376.836448;1122.994349;0.981707;26.777613;2.911436;0.981707;11.229943;0.733771;
2.351422;1.070818;1.066843;0.924995;0.921561;0.001265;2.891714;0.996288;1.337563;23.588713;11.169809;2358.871295;1116.980907;0.983319;26.542397;2.897594;0.983319;11.169809;0.731288;
2.359259;1.062353;1.058242;0.925934;0.922350;0.001250;2.858623;0.996130;1.328236;23.399523;11.107198;2339.952342;1110.719780;0.984974;26.297022;2.883012;0.984974;11.107198;0.728662;
2.367095;1.053456;1.049224;0.926809;0.923086;0.001236;2.824838;0.995983;1.318534;23.201132;11.042319;2320.113194;1104.231950;0.986663;26.042169;2.867737;0.986663;11.042319;0.725899;
2.374932;1.044144;1.039807;0.927619;0.923766;0.001221;2.790508;0.995847;1.308484;22.993917;10.975390;2299.391699;1097.539016;0.988380;25.778552;2.851816;0.988380;10.975390;0.723004;
