time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
0.002048;0.902957;0.902957;0.903;0.903;0.0010587;2.42038;1;1.224;19.979;9.67902;1997.9;967.902;1.00001;22.1998;2.42068;1.00001;9.67902;0.729542;
0.004096;0.902957;0.902957;0.903;0.903;0.00105856;2.42005;1;1.224;19.979;9.67903;1997.9;967.903;1.00001;22.1998;2.42068;1.00001;9.67903;0.729542;
0.008192;0.902957;0.902957;0.903;0.903;0.00105832;2.41951;1;1.224;19.9791;9.67905;1997.91;967.905;1.00001;22.1998;2.42067;1.00001;9.67905;0.729542;
0.016384;0.902958;0.902958;0.903;0.903;0.00105799;2.41874;1;1.224;19.9791;9.67906;1997.91;967.906;1.00001;22.1998;2.42065;1.00001;9.67906;0.729542;
0.032768;0.902956;0.902957;0.903;0.903;0.00105767;2.41802;1;1.224;19.979;9.67901;1997.9;967.901;1.00001;22.1998;2.42062;1.00001;9.67901;0.729543;
0.065536;0.902952;0.902953;0.903;0.903;0.00105767;2.418;1;1.22401;19.979;9.67881;1997.9;967.881;1.00001;22.1997;2.42057;1.00001;9.67881;0.729546;
0.131072;0.902952;0.902953;0.903;0.903;0.00105824;2.41931;1;1.22402;19.979;9.67849;1997.9;967.849;1;22.1997;2.42055;1;9.67849;0.729556;
0.262144;0.902992;0.902993;0.902999;0.903;0.00105889;2.42081;1;1.22406;19.9798;9.67874;1997.98;967.874;0.999999;22.2007;2.42065;0.999999;9.67874;0.72957;
0.524288;0.903019;0.903019;0.903;0.903;0.00105893;2.42091;1;1.22409;19.9804;9.67907;1998.04;967.907;0.999999;22.2014;2.42071;0.999999;9.67907;0.729578;
1;0.903006;0.903006;0.903;0.903;0.00105883;2.42068;1;1.22408;19.9801;9.67897;1998.01;967.897;1;22.2011;2.42069;1;9.67897;0.729576;
1;0.0253299;0.0253299;0.903;0.903;0.00105883;2.42068;1;1.22408;-1.55431e-15;28.0881;-1.7053e-13;2808.81;0.435425;64.5074;3.71875;0.435425;28.0881;0.509457;
1;0.0253296;0.0253296;0.903;0.903;0.00106213;2.4282;1;1.22408;3.35266e-30;28.0877;3.28166e-28;2808.77;0.435422;64.5069;3.71878;0.435422;28.0877;0.509451;
1;0.0253292;0.0253292;0.903;0.903;0.00106542;2.43573;1;1.22408;-1.22111e-15;28.0873;-1.22111e-13;2808.73;0.435418;64.5064;3.7188;0.435418;28.0873;0.509445;
1;0.0253284;0.0253284;0.903;0.903;0.001072;2.45078;1;1.22408;1.85643e-15;28.0865;1.92114e-13;2808.65;0.435412;64.5055;3.71886;0.435412;28.0865;0.509433;
1.00001;0.0253269;0.0253269;0.903;0.903;0.00108517;2.48088;1;1.22408;-7.51642e-16;28.0848;-7.51642e-14;2808.48;0.435399;64.5036;3.71898;0.435399;28.0848;0.509409;
1.00002;0.0253239;0.025324;0.902999;0.903;0.00111149;2.54106;1;1.22408;-9.63748e-16;28.0815;-9.63748e-14;2808.15;0.435373;64.4998;3.71921;0.435373;28.0815;0.509361;
1.00003;0.0253179;0.025318;0.902997;0.903;0.0011641;2.66133;1;1.22408;1.91367e-16;28.0749;1.91367e-14;2807.49;0.435322;64.4922;3.71967;0.435322;28.0749;0.509264;
1.00006;0.0253059;0.0253061;0.902993;0.903;0.00126916;2.90151;1.00001;1.22408;2.48357e-16;28.0616;2.48357e-14;2806.16;0.43522;64.477;3.7206;0.43522;28.0616;0.509071;
1.00013;0.0252819;0.0252823;0.902986;0.903;0.00147866;3.38047;1.00002;1.22408;-1.83705e-15;28.0353;-1.83705e-13;2803.53;0.435016;64.4467;3.72246;0.435016;28.0353;0.508685;
1.00026;0.0252345;0.0252353;0.902971;0.903;0.00189522;4.33281;1.00003;1.22408;-3.09863e-17;27.9832;-3.09863e-15;2798.32;0.434611;64.3868;3.72627;0.434611;27.9832;0.50791;
1.00051;0.0251415;0.0251431;0.902942;0.903;0.00271869;6.21539;1.00006;1.22408;-1.20636e-15;27.8809;-1.20636e-13;2788.09;0.433816;64.269;3.73412;0.433816;27.8809;0.506353;
1.00062;0.0251029;0.0251049;0.90293;0.903;0.00306189;7;1.00008;1.22408;-1.43582e-15;27.8386;-1.43582e-13;2783.86;0.433486;64.2202;3.73753;0.433486;27.8386;0.505694;
1.00062;0.0251029;0.0251049;0.90293;0.903;0.00306189;7;1.00008;1.22408;2.98242e-15;27.8386;2.98242e-13;2783.86;0.433486;64.2202;3.73753;0.433486;27.8386;0.505694;
1.00062;0.0251026;0.0251045;0.90293;0.903;0.00306189;7;1.00008;1.22408;-8.68791e-16;27.8382;-8.68791e-14;2783.82;0.433483;64.2197;3.73756;0.433483;27.8382;0.505688;
1.00062;0.0251022;0.0251042;0.90293;0.903;0.00306189;7;1.00008;1.22408;-2.98804e-16;27.8378;-2.98804e-14;2783.78;0.43348;64.2193;3.73759;0.43348;27.8378;0.505682;
1.00062;0.0251015;0.0251035;0.90293;0.903;0.00306189;7;1.00008;1.22408;-3.10924e-15;27.837;-3.10924e-13;2783.7;0.433474;64.2184;3.73766;0.433474;27.837;0.505669;
1.00063;0.0251001;0.0251021;0.902929;0.903;0.00306189;7;1.00008;1.22408;-7.75599e-16;27.8354;-7.75599e-14;2783.54;0.433462;64.2166;3.73779;0.433462;27.8354;0.505645;
1.00064;0.0250973;0.0250993;0.902928;0.903;0.00306189;7;1.00008;1.22408;1.50078e-16;27.8323;1.50078e-14;2783.23;0.433438;64.213;3.73804;0.433438;27.8323;0.505596;
1.00065;0.0250916;0.0250936;0.902927;0.903;0.00306189;7;1.00008;1.22408;-2.28465e-15;27.8261;-2.28465e-13;2782.61;0.433389;64.2058;3.73855;0.433389;27.8261;0.505498;
1.00068;0.0250803;0.0250824;0.902923;0.903;0.00306189;7;1.00009;1.22408;1.02718e-16;27.8136;1.02718e-14;2781.36;0.433292;64.1914;3.73957;0.433292;27.8136;0.505302;
1.00075;0.0250576;0.02506;0.902916;0.903;0.00306189;7;1.00009;1.22409;1.45822e-16;27.7888;1.45822e-14;2778.88;0.433098;64.1627;3.7416;0.433098;27.7888;0.504911;
1.00088;0.0250126;0.0250153;0.902901;0.903;0.00306189;7;1.00011;1.22409;-7.90872e-16;27.7392;-7.90872e-14;2773.92;0.432712;64.1055;3.74565;0.432712;27.7392;0.504129;
1.00113;0.0249233;0.0249268;0.902872;0.903;0.00306189;7;1.00014;1.2241;-1.26218e-29;27.6411;-1.31266e-27;2764.11;0.431946;63.992;3.75369;0.431946;27.6411;0.502568;
1.00164;0.0247477;0.0247528;0.902814;0.903;0.00306189;7;1.00021;1.22413;-4.73317e-30;27.4482;-5.04871e-28;2744.82;0.430436;63.7683;3.76955;0.430436;27.4482;0.499458;
1.00267;0.0244087;0.0244169;0.902698;0.903;0.00306189;7;1.00033;1.22422;-8.41324e-16;27.0756;-8.41324e-14;2707.56;0.427505;63.3341;3.80035;0.427505;27.0756;0.493286;
1.00472;0.0237758;0.0237899;0.902466;0.903;0.00306189;7;1.00059;1.22451;5.72312e-16;26.3803;5.72312e-14;2638.03;0.42198;62.5156;3.85853;0.42198;26.3803;0.481141;
1.00676;0.0231988;0.0232185;0.902235;0.903;0.00306189;7;1.00085;1.22498;-2.11564e-15;25.7467;-2.11564e-13;2574.67;0.416882;61.7603;3.9124;0.416882;25.7467;0.469281;
1.00881;0.0226726;0.0226977;0.902003;0.903;0.00306189;7;1.00111;1.22561;9.39603e-16;25.1692;9.39603e-14;2516.92;0.412181;61.0638;3.96227;0.412181;25.1692;0.457721;
1.01086;0.0221927;0.0222229;0.901771;0.903;0.00306189;7;1.00136;1.2264;3.38108e-15;24.6428;3.38108e-13;2464.28;0.407847;60.4218;4.00844;0.407847;24.6428;0.446474;
1.01291;0.0217547;0.02179;0.901539;0.903;0.00306189;7;1.00162;1.22736;-6.17752e-16;24.1627;-6.17752e-14;2416.27;0.403855;59.8304;4.05122;0.403855;24.1627;0.435547;
1.01496;0.0213549;0.021395;0.901308;0.903;0.00306189;7;1.00188;1.22849;2.79621e-16;23.7247;2.79621e-14;2372.47;0.400178;59.2856;4.09085;0.400178;23.7247;0.42495;
1.017;0.0209897;0.0210345;0.901076;0.903;0.00306189;7;1.00214;1.22978;1.85181e-15;23.325;1.85181e-13;2332.5;0.396793;58.7841;4.1276;0.396793;23.325;0.414684;
1.01905;0.0206561;0.0207055;0.900845;0.903;0.00306189;7;1.00239;1.23123;-1.27769e-15;22.9601;-1.27769e-13;2296.01;0.393677;58.3226;4.16168;0.393677;22.9601;0.404754;
1.0211;0.0203511;0.0204051;0.900613;0.903;0.00306189;7;1.00265;1.23286;2.13028e-15;22.627;2.13028e-13;2262.7;0.390811;57.8979;4.19331;0.390811;22.627;0.39516;
1.02315;0.0200724;0.0201307;0.900382;0.903;0.00306189;7;1.00291;1.23464;2.33659e-15;22.3228;2.33659e-13;2232.28;0.388175;57.5074;4.22269;0.388175;22.3228;0.385899;
1.0252;0.0198174;0.0198802;0.900151;0.903;0.00306189;7;1.00317;1.2366;-2.89432e-15;22.0449;-2.89432e-13;2204.49;0.385752;57.1484;4.24997;0.385752;22.0449;0.376969;
1.02724;0.0195843;0.0196513;0.89992;0.903;0.00306189;7;1.00342;1.23872;3.86396e-15;21.7911;3.86396e-13;2179.11;0.383525;56.8185;4.27534;0.383525;21.7911;0.368366;
1.02929;0.019371;0.0194423;0.899689;0.903;0.00306189;7;1.00368;1.241;-4.69617e-16;21.5593;-4.69617e-14;2155.93;0.381479;56.5155;4.29894;0.381479;21.5593;0.360084;
1.03134;0.0191758;0.0192513;0.899458;0.903;0.00306189;7;1.00394;1.24345;-4.84299e-16;21.3476;-4.84299e-14;2134.76;0.379601;56.2372;4.32091;0.379601;21.3476;0.352118;
1.03544;0.0188329;0.0189168;0.898997;0.903;0.00306189;7;1.00445;1.24885;6.85915e-26;20.9766;6.85908e-24;2097.66;0.376287;55.7462;4.36062;0.376287;20.9766;0.337068;
1.03912;0.0185721;0.0186634;0.898582;0.903;0.00306189;7;1.00492;1.25428;4.47438e-16;20.6956;4.47438e-14;2069.56;0.373759;55.3716;4.39194;0.373759;20.6956;0.32453;
1.04281;0.0183496;0.0184484;0.898168;0.903;0.00306189;7;1.00538;1.26024;1.31751e-15;20.4572;1.31751e-13;2045.72;0.3716;55.0518;4.41969;0.3716;20.4572;0.312883;
1.0465;0.0181603;0.0182664;0.897754;0.903;0.00306189;7;1.00584;1.26674;4.38754e-16;20.2554;4.38754e-14;2025.54;0.369763;54.7797;4.44434;0.369763;20.2554;0.302079;
1.05018;0.0179993;0.0181128;0.897341;0.903;0.00306189;7;1.00631;1.27378;-1.16494e-15;20.0851;-1.16494e-13;2008.51;0.368205;54.5489;4.46631;0.368205;20.0851;0.292061;
1.05387;0.0178627;0.0179836;0.896929;0.903;0.00306189;7;1.00677;1.28135;-7.06374e-16;19.9418;-7.06374e-14;1994.18;0.36689;54.354;4.48597;0.36689;19.9418;0.282775;
1.05755;0.017747;0.0178754;0.896516;0.903;0.00306189;7;1.00723;1.28946;2.0816e-16;19.8218;2.0816e-14;1982.18;0.365784;54.1902;4.50362;0.365784;19.8218;0.274167;
1.06124;0.0176494;0.0177852;0.896105;0.903;0.00306189;7;1.0077;1.2981;6.0514e-16;19.7218;6.0514e-14;1972.18;0.36486;54.0533;4.51955;0.36486;19.7218;0.266185;
1.06493;0.0175673;0.0177106;0.895694;0.903;0.00306189;7;1.00816;1.30728;1.07494e-15;19.6391;1.07494e-13;1963.91;0.364094;53.9399;4.534;0.364094;19.6391;0.258779;
1.06861;0.0174986;0.0176495;0.895283;0.903;0.00306189;7;1.00862;1.317;-2.98582e-15;19.5713;-2.98582e-13;1957.13;0.363465;53.8466;4.54717;0.363465;19.5713;0.251902;
1.07;0.0174756;0.0176292;0.895129;0.903;0.00306189;7;1.00879;1.32079;-3.51884e-15;19.5489;-3.51884e-13;1954.89;0.363257;53.8158;4.55186;0.363257;19.5489;0.249432;
1.07;0.814482;0.821645;0.895129;0.903;0.00306189;7;1.00879;1.32079;18.1698;5.5983;1816.98;559.83;0.831198;22.8738;3.27218;0.831198;5.5983;0.53081;
1.07;0.814486;0.821648;0.895129;0.903;0.00306189;7;1.00879;1.32079;18.1699;5.59844;1816.99;559.844;0.831202;22.8739;3.27215;0.831202;5.59844;0.530813;
1.07;0.81449;0.821652;0.895129;0.903;0.00306189;7;1.00879;1.32079;18.17;5.59857;1817;559.857;0.831206;22.8739;3.27212;0.831206;5.59857;0.530816;
1.07;0.814497;0.82166;0.895129;0.903;0.00306189;7;1.00879;1.3208;18.1701;5.59885;1817.01;559.885;0.831215;22.874;3.27207;0.831215;5.59885;0.530822;
1.07001;0.814512;0.821675;0.895129;0.903;0.00306189;7;1.00879;1.32081;18.1705;5.5994;1817.05;559.94;0.831231;22.8741;3.27196;0.831231;5.5994;0.530835;
1.07002;0.814541;0.821705;0.895129;0.903;0.00306189;7;1.00879;1.32083;18.1711;5.6005;1817.11;560.05;0.831264;22.8744;3.27174;0.831264;5.6005;0.53086;
1.07003;0.814601;0.821765;0.895128;0.903;0.00306189;7;1.00879;1.32088;18.1725;5.60269;1817.25;560.269;0.831329;22.8749;3.2713;0.831329;5.60269;0.53091;
1.07006;0.814719;0.821885;0.895128;0.903;0.00306189;7;1.00879;1.32096;18.1751;5.60709;1817.51;560.709;0.83146;22.8759;3.27042;0.83146;5.60709;0.53101;
1.07013;0.814956;0.822124;0.895127;0.903;0.00306189;7;1.0088;1.32114;18.1804;5.61587;1818.04;561.587;0.831722;22.8779;3.26867;0.831722;5.61587;0.531209;
1.07026;0.815429;0.822603;0.895126;0.903;0.00306189;7;1.0088;1.3215;18.191;5.63341;1819.1;563.341;0.832243;22.8819;3.26518;0.832243;5.63341;0.531608;
1.07051;0.816373;0.823556;0.895124;0.903;0.00306189;7;1.0088;1.3222;18.2121;5.6684;1821.21;566.84;0.833281;22.8901;3.25825;0.833281;5.6684;0.532401;
1.07102;0.818247;0.825452;0.895118;0.903;0.00306189;7;1.00881;1.32362;18.2541;5.73801;1825.41;573.801;0.835333;22.9067;3.24464;0.835333;5.73801;0.533977;
1.07205;0.821947;0.829194;0.895109;0.903;0.00306189;7;1.00882;1.32645;18.337;5.8758;1833.7;587.58;0.839348;22.9409;3.2183;0.839348;5.8758;0.537079;
1.0741;0.829168;0.836496;0.895091;0.903;0.00306189;7;1.00884;1.33213;18.4986;6.1457;1849.86;614.57;0.847033;23.013;3.16903;0.847033;6.1457;0.543098;
1.07614;0.836162;0.843566;0.895074;0.903;0.00306189;7;1.00886;1.33782;18.6551;6.40794;1865.51;640.794;0.854278;23.0897;3.12407;0.854278;6.40794;0.548883;
1.07819;0.842943;0.850421;0.89506;0.903;0.00306189;7;1.00887;1.34353;18.8068;6.6626;1880.68;666.26;0.861106;23.1703;3.08313;0.861106;6.6626;0.554447;
1.08024;0.849528;0.857077;0.895047;0.903;0.00306189;7;1.00889;1.34924;18.954;6.90983;1895.4;690.983;0.867541;23.2545;3.04593;0.867541;6.90983;0.559804;
1.08229;0.855932;0.863548;0.895036;0.903;0.00306189;7;1.0089;1.35496;19.0971;7.14981;1909.71;714.981;0.873605;23.342;3.01221;0.873605;7.14981;0.564963;
1.08434;0.862168;0.869848;0.895027;0.903;0.00306189;7;1.00891;1.36069;19.2364;7.38276;1923.64;738.276;0.87932;23.4323;2.9817;0.87932;7.38276;0.569936;
1.08638;0.868248;0.87599;0.895019;0.903;0.00306189;7;1.00892;1.36642;19.3722;7.6089;1937.22;760.89;0.884705;23.5252;2.95419;0.884705;7.6089;0.574733;
1.08843;0.874184;0.881985;0.895013;0.903;0.00306189;7;1.00892;1.37216;19.5047;7.82844;1950.47;782.844;0.88978;23.6205;2.92944;0.88978;7.82844;0.579361;
1.09048;0.879986;0.887843;0.895008;0.903;0.00306189;7;1.00893;1.3779;19.6341;8.04164;1963.41;804.164;0.894561;23.7179;2.90727;0.894561;8.04164;0.583829;
1.09253;0.885663;0.893575;0.895005;0.903;0.00306189;7;1.00893;1.38365;19.7607;8.24874;1976.07;824.874;0.899065;23.8172;2.88749;0.899065;8.24874;0.588143;
1.09458;0.891224;0.899187;0.895004;0.903;0.00306189;7;1.00894;1.3894;19.8847;8.44996;1988.47;844.996;0.903307;23.9183;2.86992;0.903307;8.44996;0.592312;
1.09867;0.902046;0.910105;0.895004;0.903;0.00306189;7;1.00893;1.40089;20.1257;8.83656;2012.57;883.656;0.911084;24.1253;2.8406;0.911084;8.83656;0.600237;
1.10236;0.911456;0.919593;0.89501;0.903;0.00306189;7;1.00893;1.41123;20.3351;9.16667;2033.51;916.667;0.917324;24.316;2.82032;0.917324;9.16667;0.606931;
1.10604;0.92059;0.928798;0.89502;0.903;0.00306189;7;1.00892;1.42157;20.5381;9.48138;2053.81;948.138;0.922918;24.5104;2.80503;0.922918;9.48138;0.61324;
1.10973;0.929471;0.937744;0.895034;0.903;0.00306189;7;1.0089;1.43188;20.7354;9.78179;2073.54;978.179;0.927924;24.7077;2.79414;0.927924;9.78179;0.619191;
1.11342;0.938122;0.946454;0.895052;0.903;0.00306189;7;1.00888;1.44218;20.9274;10.0691;2092.74;1006.91;0.932396;24.9076;2.78707;0.932396;10.0691;0.624808;
1.1171;0.946563;0.954945;0.895074;0.903;0.00306189;7;1.00886;1.45245;21.1146;10.3443;2111.46;1034.43;0.936385;25.1097;2.78335;0.936385;10.3443;0.630112;
1.12079;0.954807;0.963235;0.8951;0.903;0.00306189;7;1.00883;1.46268;21.2972;10.6086;2129.72;1060.86;0.939935;25.3136;2.78253;0.939935;10.6086;0.635122;
1.12448;0.962868;0.971335;0.895129;0.903;0.00306189;7;1.00879;1.47288;21.4756;10.8627;2147.56;1086.27;0.943086;25.519;2.78425;0.943086;10.8627;0.639858;
1.12816;0.970756;0.979255;0.895163;0.903;0.00306189;7;1.00876;1.48304;21.65;11.1077;2165;1110.77;0.945874;25.7256;2.78815;0.945874;11.1077;0.644335;
1.13554;0.98607;0.994617;0.89524;0.903;0.00306189;7;1.00867;1.50322;21.9882;11.5743;2198.82;1157.43;0.950525;26.1417;2.80113;0.950525;11.5743;0.652582;
1.14291;1.00076;1.00933;0.895332;0.903;0.00306189;7;1.00856;1.52317;22.3118;12.0122;2231.18;1201.22;0.95408;26.5595;2.81984;0.95408;12.0122;0.659968;
1.15028;1.01485;1.02342;0.895437;0.903;0.00306189;7;1.00845;1.54286;22.6217;12.4256;2262.17;1242.56;0.956714;26.9774;2.84288;0.956714;12.4256;0.666582;
1.15765;1.02837;1.03692;0.895555;0.903;0.00306189;7;1.00831;1.56226;22.9182;12.8181;2291.82;1281.81;0.958579;27.394;2.86909;0.958579;12.8181;0.672502;
1.16503;1.04132;1.04982;0.895685;0.903;0.00306189;7;1.00817;1.58134;23.2016;13.1928;2320.16;1319.28;0.959804;27.808;2.89755;0.959804;13.1928;0.677796;
1.1724;1.05371;1.06215;0.895827;0.903;0.00306189;7;1.00801;1.60006;23.4721;13.5519;2347.21;1355.19;0.960499;28.2181;2.92757;0.960499;13.5519;0.682525;
1.17977;1.06554;1.07389;0.89598;0.903;0.00306189;7;1.00784;1.6184;23.7298;13.8973;2372.98;1389.73;0.960755;28.6232;2.95858;0.960755;13.8973;0.686741;
1.18715;1.07683;1.08507;0.896144;0.903;0.00306189;7;1.00765;1.63633;23.9748;14.2305;2397.48;1423.05;0.96065;29.0223;2.99017;0.96065;14.2305;0.690491;
1.20189;1.09782;1.10578;0.896501;0.903;0.00306189;7;1.00725;1.67081;24.4284;14.8663;2442.84;1486.63;0.959677;29.7979;3.05351;0.959677;14.8663;0.696778;
1.21664;1.11666;1.12426;0.896895;0.903;0.00306189;7;1.00681;1.70333;24.8327;15.4634;2483.27;1546.34;0.957937;30.5384;3.11607;0.957937;15.4634;0.701621;
1.23138;1.13347;1.14065;0.897322;0.903;0.00306189;7;1.00633;1.73371;25.1907;16.0251;2519.07;1602.51;0.955736;31.2391;3.1767;0.955736;16.0251;0.705221;
1.24613;1.14842;1.1551;0.897779;0.903;0.00306189;7;1.00582;1.7618;25.506;16.5537;2550.6;1655.37;0.953335;31.896;3.23459;0.953335;16.5537;0.707751;
1.26087;1.16165;1.16778;0.898261;0.903;0.00306189;7;1.00528;1.78745;25.7823;17.0507;2578.23;1705.07;0.950944;32.5056;3.28923;0.950944;17.0507;0.709356;
1.27562;1.17336;1.17889;0.898767;0.903;0.00306189;7;1.00471;1.81055;26.0238;17.5162;2602.38;1751.62;0.948734;33.0656;3.34025;0.948734;17.5162;0.710161;
1.29036;1.18373;1.18861;0.899294;0.903;0.00306189;7;1.00412;1.83098;26.2351;17.9507;2623.51;1795.07;0.946845;33.5739;3.38745;0.946845;17.9507;0.71027;
1.30511;1.19296;1.19715;0.899838;0.903;0.00306189;7;1.00351;1.84864;26.4205;18.3541;2642.05;1835.41;0.945395;34.029;3.43066;0.945395;18.3541;0.709777;
1.3346;1.20879;1.21151;0.900972;0.903;0.00306189;7;1.00225;1.87524;26.7321;19.0675;2673.21;1906.75;0.944276;34.7733;3.50468;0.944276;19.0675;0.707342;
1.36409;1.22202;1.22316;0.90216;0.903;0.00306189;7;1.00093;1.88986;26.9859;19.6539;2698.59;1965.39;0.945899;35.2942;3.56189;0.945899;19.6539;0.703315;
1.39358;1.23362;1.23308;0.903394;0.903;0.00306189;7;0.999564;1.89205;27.2035;20.1113;2720.35;2011.13;0.950707;35.5851;3.602;0.950707;20.1113;0.698078;
1.42308;1.24394;1.24165;0.904669;0.903;0.00306189;7;0.998156;1.88138;27.3931;20.4378;2739.31;2043.78;0.959018;35.6381;3.62464;0.959018;20.4378;0.691849;
1.45257;1.25263;1.24851;0.905979;0.903;0.00306189;7;0.996712;1.85752;27.5469;20.6311;2754.69;2063.11;0.971018;35.4431;3.62934;0.971018;20.6311;0.68467;
1.47885;1.25804;1.25225;0.907169;0.903;0.00306189;7;0.995405;1.8249;27.6331;20.6894;2763.31;2068.94;0.984868;35.0502;3.61793;0.984868;20.6894;0.677351;
1.47885;1.25803;1.25225;0.907168;0.903;0.00306189;7;0.995405;1.8249;27.634;20.6884;2763.4;2068.84;0.984883;35.0501;3.61797;0.984883;20.6884;0.67737;
1.47886;1.25803;1.25225;0.907168;0.903;0.00306184;6.9999;0.995405;1.8249;27.634;20.6884;2763.4;2068.84;0.984883;35.0501;3.61797;0.984883;20.6884;0.677369;
1.47886;1.25803;1.25225;0.907168;0.903;0.0030618;6.99979;0.995405;1.8249;27.634;20.6884;2763.4;2068.84;0.984884;35.05;3.61797;0.984884;20.6884;0.677369;
1.47886;1.25803;1.25225;0.907169;0.903;0.00306171;6.99959;0.995405;1.8249;27.634;20.6884;2763.4;2068.84;0.984885;35.05;3.61797;0.984885;20.6884;0.677368;
1.47886;1.25803;1.25225;0.907169;0.903;0.00306153;6.99917;0.995405;1.82489;27.634;20.6884;2763.4;2068.84;0.984887;35.0499;3.61797;0.984887;20.6884;0.677367;
1.47887;1.25803;1.25225;0.907169;0.903;0.00306116;6.99834;0.995405;1.82488;27.634;20.6884;2763.4;2068.84;0.984892;35.0498;3.61796;0.984892;20.6884;0.677365;
1.47889;1.25804;1.25225;0.90717;0.903;0.00306044;6.99668;0.995404;1.82486;27.634;20.6884;2763.4;2068.84;0.984901;35.0495;3.61795;0.984901;20.6884;0.67736;
1.47892;1.25804;1.25226;0.907171;0.903;0.00305898;6.99336;0.995402;1.82481;27.6341;20.6884;2763.41;2068.84;0.98492;35.0489;3.61793;0.98492;20.6884;0.677351;
1.47898;1.25805;1.25226;0.907174;0.903;0.00305608;6.98672;0.995399;1.82472;27.6342;20.6884;2763.42;2068.84;0.984957;35.0476;3.61788;0.984957;20.6884;0.677332;
1.47911;1.25807;1.25227;0.90718;0.903;0.00305026;6.97342;0.995393;1.82453;27.6345;20.6884;2763.45;2068.84;0.985032;35.0452;3.61779;0.985032;20.6884;0.677294;
1.47937;1.25811;1.25229;0.907192;0.903;0.00303861;6.94678;0.99538;1.82416;27.635;20.6884;2763.5;2068.84;0.985181;35.0403;3.61759;0.985181;20.6884;0.677219;
1.47988;1.25818;1.25233;0.907215;0.903;0.00301524;6.89335;0.995354;1.82342;27.6359;20.6883;2763.59;2068.83;0.98548;35.0304;3.61719;0.98548;20.6883;0.677068;
1.4809;1.25831;1.2524;0.907262;0.903;0.00296823;6.78587;0.995303;1.82191;27.6376;20.6877;2763.76;2068.77;0.986077;35.0102;3.6163;0.986077;20.6877;0.676768;
1.48295;1.25853;1.25249;0.907356;0.903;0.00287322;6.56867;0.9952;1.81886;27.6401;20.6849;2764.01;2068.49;0.987271;34.9682;3.61421;0.987271;20.6849;0.676175;
1.48705;1.25881;1.25251;0.907543;0.903;0.00267998;6.12689;0.994995;1.81255;27.6413;20.6729;2764.13;2067.29;0.989654;34.8777;3.60882;0.989654;20.6729;0.675016;
