"time","wT4ACurrentSource.controlMeasurements.PPu","wT4ACurrentSource.controlMeasurements.QPu","wT4ACurrentSource.controlMeasurements.UPu"
0.033,0.9999566268934029,-0.2101100748763793,1.000153064412585
0.034,0.9999517841303034,-0.2101093738788591,1.000153565365056
0.035,0.9999469930746148,-0.2101087584367337,1.000154036695713
0.036,0.9999422436389596,-0.2101082437349385,1.000154474273544
0.037,0.9999375225480154,-0.2101078497570391,1.000154872661987
0.038,0.9999328409176828,-0.2101075597716519,1.000155236413323
0.039,0.9999281987478945,-0.2101073737796829,1.00015556552755
0.04,0.999923602838493,-0.2101072263394129,1.000155879950937
0.041,0.999919052175459,-0.2101071272099772,1.000156176709172
0.042,0.9999145450580351,-0.2101070927597241,1.00015645081354
0.043,0.9999100814861729,-0.2101071229893044,1.000156702264039
0.044,0.9999056614598255,-0.21010721789935,1.00015693106067
0.045,0.9999012849789479,-0.2101073774904737,1.000157137203434
0.046,0.9998969520434964,-0.2101076017632693,1.000157320692329
0.047,0.9998926747852496,-0.2101078221007077,1.0001575021488
0.048,0.9998884606412901,-0.2101079964388422,1.000157694214307
0.049,0.9998842969266276,-0.2101081965242366,1.000157875327189
0.05,0.9998801836412289,-0.2101084223573483,1.000158045487447
0.051,0.9998761207850599,-0.2101086739386264,1.000158204695082
0.052,0.9998721083580887,-0.2101089512685109,1.000158352950093
0.053,0.9998681463602833,-0.2101092543474331,1.00015849025248
0.054,0.9998642363082146,-0.2101095643768442,1.000158622357417
0.055,0.9998603865858966,-0.2101097774331612,1.000158781080473
0.056,0.9998565899454237,-0.2101099833574403,1.000158938917503
0.057,0.9998528463867724,-0.2101101821500016,1.000159095868508
0.058,0.9998491559099192,-0.210110373811161,1.000159251933488
0.059,0.999845518514841,-0.2101105583412303,1.000159407112442
0.06,0.9998419342015152,-0.2101107357405167,1.000159561405371
0.061,0.9998384029699192,-0.2101109060093233,1.000159714812275
0.062,0.9998349087944087,-0.2101110369972128,1.000159878263203
0.063,0.9998314606519029,-0.2101111467139089,1.000160045635568
0.064,0.9998280609788405,-0.2101112400476743,1.000160215267619
0.065,0.9998247097752048,-0.2101113169987417,1.000160387159356
0.066,0.9998214070409782,-0.2101113775673412,1.00016056131078
0.067,0.9998181527761444,-0.2101114217536992,1.00016073772189
0.068,0.9998149469806867,-0.210111449558039,1.000160916392687
0.06900000000000001,0.9998117718033733,-0.210111472269656,1.000161094856323
0.07000000000000001,0.9998086241642963,-0.2101114918364221,1.00016127268719
0.07099999999999999,0.9998055167460925,-0.2101115002380259,1.000161451637894
0.07199999999999999,0.9998024495487481,-0.2101114974746525,1.000161631708435
0.073,0.9997994225722496,-0.2101114835464844,1.000161812898813
0.074,0.9997964358165836,-0.2101114584537024,1.000161995209028
0.075,0.9997934892817371,-0.2101114221964847,1.00016217863908
0.076,0.9997905727322615,-0.2101113843100751,1.000162360822693
0.077,0.9997876589461494,-0.2101113701539142,1.000162535466556
0.078,0.9997847745432171,-0.2101113549297863,1.000162708724767
0.079,0.9997819195234537,-0.2101113386378383,1.000162880597326
0.08,0.9997790938868486,-0.2101113212782154,1.000163051084232
0.081,0.9997762976333909,-0.2101113028510617,1.000163220185486
0.082,0.9997735307630702,-0.2101112833565195,1.000163387901088
0.083,0.9997707932758758,-0.2101112627947298,1.000163554231037
0.08400000000000001,0.9997680851717979,-0.2101112411658322,1.000163719175334
0.08500000000000001,0.999765406450826,-0.2101112184699645,1.000163882733979
0.08599999999999999,0.9997627571129497,-0.2101111947072636,1.000164044906971
0.08699999999999999,0.9997601371581597,-0.2101111698778644,1.000164205694311
0.08799999999999999,0.9997575465864456,-0.2101111439819007,1.000164365095999
0.089,0.9997549853977977,-0.2101111170195046,1.000164523112034
0.09,0.9997524535922063,-0.2101110889908071,1.000164679742417
0.091,0.9997499328078383,-0.2101110663772074,1.000164834043902
0.092,0.9997474283690082,-0.2101110472994218,1.00016498629
0.093,0.999744949596902,-0.2101110284674031,1.000165136959539
0.094,0.999742496491511,-0.2101110098812645,1.000165286052519
0.095,0.9997400690528274,-0.2101109915411183,1.00016543356894
0.096,0.9997376672808426,-0.2101109734470755,1.000165579508803
0.097,0.9997352911755485,-0.2101109555992462,1.000165723872106
0.098,0.9997329407369371,-0.2101109379977387,1.000165866658851
0.099,0.9997306159650005,-0.2101109206426608,1.000166007869037
0.1,0.9997283168597306,-0.2101109035341187,1.000166147502664
0.101,0.9997260434211201,-0.2101108866722176,1.000166285559732
0.102,0.9997237956491611,-0.2101108700570614,1.000166422040241
0.103,0.9997215735438457,-0.2101108536887531,1.000166556944192
0.104,0.9997193771051667,-0.2101108375673941,1.000166690271583
0.105,0.9997172050423065,-0.2101108216159039,1.000166822121758
0.106,0.999715029750071,-0.210110804183747,1.000166954619232
0.107,0.9997128762774816,-0.2101107867687269,1.000167085836214
0.108,0.999710744624532,-0.2101107693709269,1.000167215772704
0.109,0.9997086347912161,-0.2101107519904293,1.0001673444287
0.11,0.9997065467775281,-0.2101107346273161,1.000167471804204
0.111,0.9997044805834615,-0.2101107172816678,1.000167597899216
0.112,0.9997024362090111,-0.2101106999535645,1.000167722713734
0.113,0.9997004136541705,-0.2101106826430854,1.000167846247761
0.114,0.9996984129189341,-0.2101106653503086,1.000167968501294
0.115,0.9996964340032962,-0.2101106480753118,1.000168089474335
0.116,0.999694476907251,-0.2101106308181713,1.000168209166883
0.117,0.999692541630793,-0.2101106135789632,1.000168327578939
0.118,0.9996906281739167,-0.2101105963577621,1.000168444710502
0.119,0.9996887365366164,-0.2101105791546423,1.000168560561572
0.12,0.9996868573224257,-0.2101105592217316,1.000168676534827
0.121,0.9996849861121427,-0.2101105352666887,1.00016879328995
0.122,0.9996831339060361,-0.2101105105065324,1.000168909184853
0.123,0.9996813007041018,-0.2101104849413239,1.000169024219537
0.124,0.9996794865063352,-0.2101104585711234,1.000169138394002
0.125,0.9996776913127315,-0.2101104313959908,1.000169251708247
0.126,0.9996759151232868,-0.2101104034159853,1.000169364162272
0.127,0.9996741579379965,-0.2101103746311653,1.000169475756077
0.128,0.9996724197568565,-0.2101103450415892,1.000169586489663
0.129,0.9996707005798626,-0.2101103146473139,1.000169696363029
0.13,0.9996690004070102,-0.2101102834483965,1.000169805376176
0.131,0.9996673192382955,-0.210110251444893,1.000169913529103
0.132,0.9996656570737144,-0.2101102186368589,1.000170020821811
0.133,0.9996640139132627,-0.2101101850243494,1.000170127254298
0.134,0.9996623897569363,-0.2101101506074186,1.000170232826566
0.135,0.9996607680716555,-0.2101101146203282,1.000170338741678
0.136,0.9996591599333486,-0.2101100775761175,1.00017044419367
0.137,0.9996575682547505,-0.2101100396097437,1.000170548970591
0.138,0.9996559930358578,-0.210110000721252,1.000170653072443
0.139,0.9996544342766673,-0.2101099609106873,1.000170756499223
0.14,0.9996528919771754,-0.210109920178094,1.000170859250933
0.141,0.9996513661373793,-0.210109878523516,1.000170961327573
0.142,0.9996498567572754,-0.2101098359469968,1.000171062729141
0.143,0.9996483638368605,-0.2101097924485795,1.000171163455639
0.144,0.9996468873761318,-0.2101097480283066,1.000171263507067
0.145,0.9996454273750859,-0.2101097026862202,1.000171362883424
0.146,0.9996439838337198,-0.210109656422362,1.000171461584711
0.147,0.9996425567520306,-0.2101096092367734,1.000171559610927
0.148,0.9996411461300148,-0.2101095611294951,1.000171656962072
0.149,0.9996397478906783,-0.2101095125350761,1.000171753741079
0.15,0.9996383517298837,-0.2101094645517104,1.000171850208099
0.151,0.9996369697330861,-0.2101094158914056,1.000171946058007
0.152,0.9996356019002824,-0.2101093665541961,1.000172041290803
0.153,0.9996342482314706,-0.2101093165401156,1.000172135906488
0.154,0.9996329087266477,-0.2101092658491976,1.000172229905061
0.155,0.9996315833858117,-0.2101092144814756,1.000172323286524
0.156,0.9996302722089601,-0.2101091624369822,1.000172416050874
0.157,0.9996289751960902,-0.2101091097157499,1.000172508198113
0.158,0.9996276923471999,-0.2101090563178111,1.000172599728241
0.159,0.9996264236622868,-0.2101090022431975,1.000172690641258
0.16,0.9996251691413485,-0.2101089474919406,1.000172780937163
0.161,0.9996239287843827,-0.2101088920640718,1.000172870615956
0.162,0.9996227025913872,-0.2101088359596218,1.000172959677639
0.163,0.9996214905623596,-0.210108779178621,1.000173048122209
0.164,0.9996202773331696,-0.2101087228162853,1.000173136506319
0.165,0.9996190669280431,-0.2101086665857602,1.000173224684168
0.166,0.9996178675222366,-0.2101086099043153,1.000173312359562
0.167,0.9996166791157483,-0.2101085527719739,1.000173399532501
0.168,0.9996155017085763,-0.2101084951887591,1.000173486202986
0.169,0.999614335300719,-0.2101084371546937,1.000173572371016
0.17,0.9996131798921751,-0.2101083786698005,1.000173658036591
0.171,0.9996120354829424,-0.2101083197341019,1.000173743199712
0.172,0.9996109020730195,-0.2101082603476203,1.000173827860378
0.173,0.9996097796624047,-0.2101082005103776,1.000173912018589
0.174,0.9996086682510967,-0.2101081402223958,1.000173995674346
0.175,0.9996075678390934,-0.2101080794836966,1.000174078827647
0.176,0.9996064784263936,-0.2101080182943014,1.000174161478494
0.177,0.9996054000129955,-0.2101079566542314,1.000174243626887
0.178,0.9996043325988974,-0.2101078945635077,1.000174325272825
0.179,0.9996032761840981,-0.2101078320221512,1.000174406416308
0.18,0.9996022307685959,-0.2101077690301826,1.000174487057336
0.181,0.9996011963523894,-0.2101077055876222,1.000174567195909
0.182,0.999600172935477,-0.2101076416944902,1.000174646832029
0.183,0.9995991605178572,-0.210107577350807,1.000174725965693
0.184,0.9995981590995286,-0.2101075125565921,1.000174804596902
0.185,0.9995971686804899,-0.2101074473118652,1.000174882725657
0.186,0.9995961892607391,-0.2101073816166457,1.000174960351957
0.187,0.9995952208402754,-0.210107315470953,1.000175037475802
0.188,0.9995942634190973,-0.2101072488748059,1.000175114097193
0.189,0.9995933169972031,-0.2101071818282234,1.000175190216129
0.19,0.9995923815745916,-0.210107114331224,1.00017526583261
0.191,0.9995914571512613,-0.210107046383826,1.000175340946637
0.192,0.9995905437272112,-0.2101069779860479,1.000175415558209
0.193,0.999589629871561,-0.2101069094468381,1.000175490238434
0.194,0.999588710759686,-0.2101068408965831,1.000175565228359
0.195,0.9995878008648946,-0.2101067719441349,1.000175639804872
0.196,0.999586900187186,-0.2101067025895088,1.000175713967972
0.197,0.999586008726559,-0.2101066328327192,1.000175787717658
0.198,0.9995851264830126,-0.2101065626737811,1.000175861053933
0.199,0.9995842534565457,-0.2101064921127092,1.000175933976793
0.2,0.9995833896471571,-0.2101064211495176,1.000176006486241
0.201,0.9995825350548458,-0.2101063497842207,1.000176078582276
0.202,0.999581689679611,-0.2101062780168329,1.000176150264898
0.203,0.9995808535214511,-0.210106205847368,1.000176221534107
0.204,0.9995800265803658,-0.2101061332758398,1.000176292389903
0.205,0.9995792088563533,-0.2101060603022621,1.000176362832287
0.206,0.9995784003494134,-0.2101059869266486,1.000176432861257
0.207,0.9995776010595443,-0.2101059131490125,1.000176502476814
0.208,0.9995768109867456,-0.2101058389693674,1.000176571678959
0.209,0.9995760301310161,-0.2101057643877261,1.00017664046769
0.21,0.9995752584923551,-0.2101056894041018,1.000176708843008
0.211,0.9995744960707612,-0.2101056140185074,1.000176776804914
0.212,0.9995737428662339,-0.2101055382309556,1.000176844353406
0.213,0.999572998878772,-0.2101054620414588,1.000176911488486
0.214,0.9995722641083746,-0.2101053854500297,1.000176978210153
0.215,0.9995715385550408,-0.2101053084566806,1.000177044518406
0.216,0.9995708222187698,-0.2101052310614232,1.000177110413247
0.217,0.9995701150995605,-0.2101051532642701,1.000177175894675
0.218,0.9995694171974122,-0.2101050750652328,1.000177240962689
0.219,0.9995687285123243,-0.2101049964643231,1.000177305617292
0.22,0.9995680490442953,-0.2101049174615527,1.000177369858481
0.221,0.9995673787933248,-0.2101048380569329,1.000177433686257
0.222,0.9995667103064322,-0.2101047585115731,1.000177497454608
0.223,0.9995660245116191,-0.210104679493611,1.000177562069383
0.224,0.9995653457175249,-0.210104600151448,1.000177626376012
0.225,0.9995646739241487,-0.2101045204850928,1.000177690374497
0.226,0.9995640091314902,-0.210104440494554,1.000177754064836
0.227,0.9995633513395488,-0.21010436017984,1.00017781744703
0.228,0.9995627005483235,-0.2101042795409593,1.000177880521079
0.229,0.9995620567578142,-0.2101041985779203,1.000177943286983
0.23,0.9995614199680198,-0.210104117290731,1.000178005744741
0.231,0.9995607901789398,-0.2101040356793999,1.000178067894354
0.232,0.999560167390574,-0.2101039537439349,1.000178129735822
0.233,0.9995595516029213,-0.210103871484344,1.000178191269145
0.234,0.9995589428159813,-0.2101037889006353,1.000178252494323
0.235,0.9995583410297536,-0.2101037059928164,1.000178313411355
0.236,0.9995577462442373,-0.2101036227608953,1.000178374020242
0.237,0.999557158459432,-0.2101035392048796,1.000178434320984
0.238,0.9995565776753373,-0.2101034553247767,1.000178494313581
0.239,0.9995560038919524,-0.2101033711205943,1.000178553998033
0.24,0.9995554371092767,-0.2101032865923399,1.000178613374339
0.241,0.9995548773273099,-0.2101032017400207,1.0001786724425
0.242,0.9995543245460514,-0.210103116563644,1.000178731202516
0.243,0.9995537787655007,-0.2101030310632171,1.000178789654387
0.244,0.999553239985657,-0.210102945238747,1.000178847798112
0.245,0.99955270820652,-0.2101028590902408,1.000178905633693
0.246,0.9995521834280893,-0.2101027726177053,1.000178963161128
0.247,0.999551665650364,-0.2101026858211475,1.000179020380418
0.248,0.999551154873344,-0.2101025987005742,1.000179077291563
0.249,0.9995506510970287,-0.2101025112559919,1.000179133894562
0.25,0.9995501543214174,-0.2101024234874075,1.000179190189417
0.251,0.9995496639241971,-0.2101023354211366,1.000179246204283
0.252,0.999549154506188,-0.2101022481309693,1.000179303088399
0.253,0.9995486503274649,-0.2101021605912685,1.000179359744068
0.254,0.9995481513880272,-0.2101020728020391,1.00017941617129
0.255,0.9995476576878749,-0.2101019847632858,1.000179472370066
0.256,0.9995471692270076,-0.2101018964750139,1.000179528340396
0.257,0.9995466860054247,-0.2101018079372277,1.00017958408228
0.258,0.9995462080231264,-0.2101017191499325,1.000179639595717
0.259,0.9995457352801118,-0.2101016301131325,1.000179694880707
0.26,0.9995452677763808,-0.2101015408268326,1.000179749937252
0.261,0.9995448055119329,-0.2101014512910376,1.00017980476535
0.262,0.999544348486768,-0.2101013615057518,1.000179859365001
0.263,0.9995438967008855,-0.2101012714709798,1.000179913736206
0.264,0.9995434501542854,-0.2101011811867261,1.000179967878965
0.265,0.999543008846967,-0.2101010906529953,1.000180021793277
0.266,0.9995425727789301,-0.2101009998697916,1.000180075479143
0.267,0.9995421419501748,-0.2101009088371194,1.000180128936563
0.268,0.9995417163606999,-0.2101008175549832,1.000180182165536
0.269,0.999541296010506,-0.2101007260233869,1.000180235166063
0.27,0.9995408808995923,-0.2101006342423349,1.000180287938144
0.271,0.9995404710279584,-0.2101005422118315,1.000180340481778
0.272,0.9995400663956043,-0.2101004499318806,1.000180392796965
0.273,0.9995396670025296,-0.2101003574024864,1.000180444883707
0.274,0.9995392728487338,-0.2101002646236529,1.000180496742001
0.275,0.999538883934217,-0.2101001715953841,1.00018054837185
0.276,0.9995385002589785,-0.210100078317684,1.000180599773252
0.277,0.9995381218230183,-0.2100999847905562,1.000180650946208
0.278,0.9995377486263359,-0.210099891014005,1.000180701890718
0.279,0.9995373806689312,-0.2100997969880338,1.000180752606781
0.28,0.999537017950804,-0.2100997027126466,1.000180803094397
0.281,0.9995366438945809,-0.2100996089800364,1.000180854075222
0.282,0.9995362702093448,-0.2100995152306515,1.000180905039529
0.283,0.9995359004164669,-0.2100994212962166,1.000180955834024
0.284,0.9995355345159467,-0.2100993271767347,1.000181006458708
0.285,0.9995351725077843,-0.2100992328722083,1.00018105691358
0.286,0.9995348143919794,-0.2100991383826403,1.00018110719864
0.287,0.9995344601685318,-0.2100990437080336,1.000181157313889
0.288,0.9995341098374413,-0.2100989488483904,1.000181207259326
0.289,0.9995337633987077,-0.2100988538037139,1.000181257034951
0.29,0.9995334208523307,-0.2100987585740065,1.000181306640765
0.291,0.9995330821983101,-0.2100986631592709,1.000181356076767
0.292,0.9995327474366461,-0.2100985675595096,1.000181405342958
0.293,0.9995324165673378,-0.2100984717747253,1.000181454439337
0.294,0.9995320895903859,-0.2100983758049205,1.000181503365904
0.295,0.9995317665057891,-0.2100982796500976,1.00018155212266
0.296,0.9995314473135483,-0.2100981833102593,1.000181600709604
0.297,0.9995311320136628,-0.2100980867854079,1.000181649126736
0.298,0.9995308206061323,-0.2100979900755461,1.000181697374056
0.299,0.9995305130909571,-0.2100978931806759,1.000181745451566
0.3,0.9995302094681365,-0.2100977961008001,1.000181793359263
0.301,0.9995299097376705,-0.2100976988359209,1.000181841097149
0.302,0.9995296138995591,-0.2100976013860407,1.000181888665223
0.303,0.9995293219538021,-0.2100975037511617,1.000181936063485
0.304,0.9995290339003989,-0.2100974059312862,1.000181983291936
0.305,0.99952874973935,-0.2100973079264167,1.000182030350576
0.306,0.9995284694706549,-0.2100972097365552,1.000182077239403
0.307,0.9995281930943133,-0.2100971113617041,1.000182123958419
0.308,0.9995279206103252,-0.2100970128018653,1.000182170507623
0.309,0.9995276520186904,-0.2100969140570414,1.000182216887016
0.31,0.9995273780436065,-0.2100968156048715,1.000182263489738
0.311,0.9995271013503841,-0.2100967173081089,1.000182310202824
0.312,0.9995268275387876,-0.2100966188784066,1.000182356788936
0.313,0.999526556608817,-0.2100965203157659,1.000182403248075
0.314,0.9995262885604719,-0.2100964216201885,1.00018244958024
0.315,0.9995260233937522,-0.2100963227916761,1.000182495785432
0.316,0.9995257611086581,-0.2100962238302303,1.00018254186365
0.317,0.9995255017051892,-0.2100961247358525,1.000182587814895
0.318,0.9995252451833452,-0.2100960255085443,1.000182633639166
0.319,0.9995249915431264,-0.2100959261483072,1.000182679336464
0.32,0.9995247407845325,-0.2100958266551428,1.000182724906788
0.321,0.9995244929075635,-0.2100957270290526,1.000182770350139
0.322,0.9995242479122193,-0.210095627270038,1.000182815666516
0.323,0.9995240057984996,-0.2100955273781005,1.00018286085592
0.324,0.9995237665664045,-0.2100954273532417,1.00018290591835
0.325,0.9995235302159335,-0.2100953271954628,1.000182950853807
0.326,0.9995232967470871,-0.2100952269047653,1.00018299566229
0.327,0.9995230661598647,-0.2100951264811509,1.0001830403438
0.328,0.9995228384542665,-0.2100950259246207,1.000183084898336
0.329,0.9995226136302922,-0.2100949252351762,1.000183129325899
0.33,0.9995223916879417,-0.2100948244128187,1.000183173626489
0.331,0.999522172627215,-0.2100947234575495,1.000183217800104
0.332,0.9995219564481121,-0.2100946223693702,1.000183261846747
0.333,0.9995217431506327,-0.210094521148282,1.000183305766416
0.334,0.9995215327347767,-0.2100944197942862,1.000183349559111
0.335,0.9995213252005442,-0.2100943183073841,1.000183393224833
0.336,0.9995211205479348,-0.210094216687577,1.000183436763581
0.337,0.9995209187769487,-0.2100941149348663,1.000183480175356
0.338,0.9995207198875857,-0.2100940130492532,1.000183523460157
0.339,0.9995205193009791,-0.2100939112890277,1.000183566805062
0.34,0.9995203145086562,-0.2100938097956891,1.00018361031256
0.341,0.9995201118459456,-0.2100937082118683,1.000183653723808
0.342,0.9995199113128473,-0.2100936065375665,1.000183697038808
0.343,0.9995197129093617,-0.2100935047727842,1.000183740257559
0.344,0.9995195166354884,-0.2100934029175227,1.000183783380061
0.345,0.9995193224912273,-0.2100933009717827,1.000183826406314
0.346,0.9995191304765788,-0.2100931989355654,1.000183869336319
0.347,0.9995189405915422,-0.2100930968088713,1.000183912170074
0.348,0.9995187528361178,-0.2100929945917016,1.000183954907581
0.349,0.9995185672103056,-0.2100928922840569,1.000183997548839
0.35,0.9995183837141053,-0.2100927898859384,1.000184040093848
0.351,0.9995182023475169,-0.2100926873973469,1.000184082542609
0.352,0.9995180231105403,-0.2100925848182831,1.00018412489512
0.353,0.9995178460031755,-0.2100924821487479,1.000184167151383
0.354,0.9995176710254223,-0.2100923793887423,1.000184209311397
0.355,0.9995174981772811,-0.210092276538267,1.000184251375162
0.356,0.9995173274587513,-0.2100921735973229,1.000184293342679
0.357,0.9995171588698332,-0.2100920705659108,1.000184335213946
0.3570122726346269,0.9995171568140314,-0.210092069300882,1.000184335727219
0.3570122726346269,0.9995171568140314,-0.210092069300882,1.000184335727219
0.358,0.9995169985038636,-0.2100919671307315,1.00018437673496
0.358,0.9995169985038636,-0.2100919671307315,1.00018437673496
0.359,0.9995168395523465,-0.2100918636045633,1.000184418197167
0.36,0.9995166821763463,-0.2100917600185441,1.000184459585966
0.361,0.9995165263514936,-0.2100916563743995,1.000184500902241
0.362,0.9995163720760201,-0.2100915526722556,1.000184542146058
0.363,0.999516219292957,-0.2100914489162518,1.000184583319457
0.364,0.9995160680126707,-0.2100913451056359,1.000184624422066
0.365,0.9995159182391975,-0.2100912412401151,1.000184665453741
0.366,0.9995157699725378,-0.2100911373196897,1.000184706414482
0.367,0.9995156230509625,-0.2100910333563418,1.000184747310008
0.368,0.9995154775239758,-0.2100909293464046,1.000184788138569
0.369,0.9995153334221714,-0.2100908252876117,1.000184828899083
0.37,0.9995151907455491,-0.210090721179964,1.000184869591549
0.371,0.9995150494941089,-0.2100906170234619,1.000184910215968
0.372,0.9995149096678508,-0.2100905128181056,1.000184950772341
0.373,0.9995147712667748,-0.2100904085638959,1.000184991260665
0.374,0.9995146342908808,-0.2100903042608332,1.000185031680943
0.375,0.9995144983418263,-0.2100901999391216,1.000185072047046
0.376,0.9995143634509934,-0.2100900955963819,1.00018511235788
0.377,0.9995142298385077,-0.2100899912159239,1.000185152605781
0.378,0.999514097504369,-0.2100898867977481,1.000185192790748
0.379,0.9995139664485777,-0.2100897823418548,1.000185232912781
0.38,0.9995138366711331,-0.2100896778482444,1.000185272971881
0.381,0.9995137081720357,-0.2100895733169175,1.000185312968046
0.382,0.9995135809512854,-0.2100894687478744,1.000185352901278
0.383,0.999513455008882,-0.2100893641411155,1.000185392771576
0.384,0.9995133303448256,-0.2100892594966411,1.000185432578941
0.385,0.9995132069591161,-0.2100891548144519,1.000185472323371
0.386,0.9995130848517535,-0.210089050094548,1.000185512004868
0.387,0.9995129640227376,-0.2100889453369299,1.000185551623431
0.388,0.9995128444720687,-0.210088840541598,1.000185591179061
0.389,0.9995127261997466,-0.2100887357085527,1.000185630671756
0.39,0.9995126092057711,-0.2100886308377944,1.000185670101518
0.391,0.999512493027621,-0.2100885259665891,1.000185709483771
0.392,0.9995123764488941,-0.2100884211929434,1.00018574885908
0.393,0.9995122609085492,-0.2100883164009194,1.000185788179458
0.394,0.9995121464065863,-0.2100882115905175,1.000185827444905
0.395,0.9995120329430052,-0.210088106761738,1.00018586665542
0.396,0.999511920517806,-0.2100880019145814,1.000185905811005
0.397,0.999511809130989,-0.2100878970490478,1.000185944911658
0.398,0.9995116987825537,-0.2100877921651376,1.00018598395738
0.399,0.9995115894725002,-0.210087687262851,1.00018602294817
0.4,0.9995114812008288,-0.2100875823421884,1.00018606188403
0.401,0.9995113739675391,-0.2100874774031501,1.000186100764958
0.402,0.9995112677726311,-0.2100873724457363,1.000186139590955
0.403,0.999511162616105,-0.2100872674699475,1.000186178362021
0.404,0.9995110584979607,-0.2100871624757839,1.000186217078156
0.405,0.999510955418198,-0.2100870574632457,1.00018625573936
0.406,0.9995108533768171,-0.2100869524323334,1.000186294345632
0.407,0.9995107523738177,-0.2100868473830471,1.000186332896973
0.408,0.9995106524092003,-0.210086742315387,1.000186371393383
0.409,0.9995105534829644,-0.2100866372293537,1.000186409834862
0.41,0.9995104555951102,-0.2100865321249472,1.000186448221409
0.411,0.9995103587456375,-0.210086427002168,1.000186486553025
0.412,0.9995102629345464,-0.2100863218610163,1.00018652482971
0.413,0.999510168161837,-0.2100862167014924,1.000186563051464
0.414,0.9995100744275091,-0.2100861115235965,1.000186601218287
0.415,0.9995099817315626,-0.210086006327329,1.000186639330178
0.416,0.9995098900739977,-0.21008590111269,1.000186677387139
0.417,0.9995097994548141,-0.2100857958796799,1.000186715389167
0.418,0.9995097098740124,-0.210085690628299,1.000186753336265
0.419,0.9995096213315918,-0.2100855853585475,1.000186791228432
0.42,0.9995095338275527,-0.2100854800704257,1.000186829065667
0.421,0.9995094473618951,-0.2100853747639338,1.000186866847972
0.422,0.9995093619346187,-0.2100852694390721,1.000186904575345
0.423,0.9995092775457237,-0.2100851640958409,1.000186942247786
0.424,0.9995091916420608,-0.2100850589663871,1.000186979942223
0.425,0.9995091035850452,-0.2100849541087739,1.000187017677896
0.426,0.999509016235256,-0.2100848492629016,1.000187055368616
0.427,0.9995089295926926,-0.2100847444287702,1.000187093014382
0.428,0.9995088436573552,-0.21008463960638,1.000187130615194
0.429,0.9995087584292438,-0.2100845347957313,1.000187168171053
0.43,0.9995086739083583,-0.2100844299968242,1.000187205681959
0.431,0.9995085900946989,-0.2100843252096588,1.00018724314791
0.432,0.9995085069882653,-0.2100842204342353,1.000187280568909
0.433,0.9995084245890578,-0.2100841156705541,1.000187317944954
0.434,0.999508342897076,-0.2100840109186151,1.000187355276045
0.435,0.9995082619123202,-0.2100839061784186,1.000187392562183
0.436,0.9995081816347904,-0.2100838014499649,1.000187429803368
0.437,0.9995081020644863,-0.2100836967332539,1.000187466999599
0.438,0.9995080232014081,-0.210083592028286,1.000187504150877
0.439,0.9995079450455557,-0.2100834873350613,1.000187541257201
0.44,0.9995078675969291,-0.21008338265358,1.000187578318571
0.441,0.9995077908555287,-0.2100832779838423,1.000187615334988
0.442,0.9995077148213537,-0.2100831733258482,1.000187652306452
