"time","busA.U","busB.U","busE.U","busF.U"
0.0145,1.058970576130574,1.0595083559911107,1.1519133165902655,1.109888205709399
0.015,1.054075862169538,1.0545337805702528,1.1455634470127776,1.1030671502571034
0.0155,1.049344253514486,1.0497239347160396,1.1394184696244338,1.0964651553787548
0.016,1.04476677124118,1.0450695926156819,1.133468016396797,1.0900700604026405
0.0165,1.0403351274813926,1.0405622558197274,1.1277024692182909,1.083870694683934
0.017,1.0360417257148478,1.036194151191378,1.122112961682217,1.0778568717369954
0.0175,1.0318793051512243,1.0319578525508393,1.1166910082264891,1.072018856667464
0.018,1.0278411978901485,1.0278465545506739,1.1114287708796304,1.0663477504804642
0.0185,1.023921068084053,1.023853795973446,1.1063187667012615,1.0608351046517301
0.019,1.0201130706323975,1.0199736276856048,1.1013540519604905,1.0554731519798397
0.0195,1.0164115959349225,1.0162003418533487,1.096527943858393,1.0502544396213727
0.02,1.0128114771665304,1.0125286919486025,1.0918342419727018,1.0451721242559826
0.0205,1.0093092738698553,1.0089553869913872,1.087268559644827,1.0402227197943168
0.021,1.0059023450744802,1.005478018754018,1.0828273598449132,1.0354041555425249
0.0215,1.0025910734600625,1.0020976244827364,1.078510263332262,1.0307203841220902
0.022,0.9993778572626187,0.9988175302271117,1.0743190029164646,1.0261793174357123
0.0225,0.9962642147367162,0.9956400118368618,1.0702545509501697,1.0217870218307399
0.023,0.9932539102694393,0.9925699016668218,1.066320261283379,1.017554058014818
0.0235,0.9903448189894435,0.9896052268440663,1.0625136101347257,1.0134789515515483
0.02359833270971309,0.9897844846340441,0.9890344775010852,1.0617798432641299,1.012696082481632
0.02359833270971309,0.9897844848450321,0.9890344776834644,1.061779850634259,1.0126960826510791
0.024,0.9875319602592161,0.9867407195250539,1.058829159023769,1.009554359192531
0.0245,0.9848090807931008,0.98396972761113,1.0552597470135072,1.005770161744639
0.025,0.9821785096590735,0.9812953464641128,1.051807035549846,1.0021286897077868
0.0255,0.9796458109768684,0.9787242875726169,1.0484759612399372,0.9986356019709194
0.026,0.977217041873567,0.9762633145491023,1.0452721310254445,0.9952967527642717
0.0265,0.9748990848582524,0.9739193779071692,1.042202078305583,0.9921181758222561
0.027,0.9726967739856005,0.9716968796221113,1.0392703781872603,0.9891034157100516
0.0275,0.9706114411316263,0.9695966185325053,1.0364780880053572,0.9862523845199067
0.028,0.9686412307426143,0.9676163025285462,1.0338229814178035,0.9835618022717957
0.0285,0.9667821688858506,0.9657516732007748,1.0313005704123424,0.9810262679875424
0.02868098432340239,0.9661357469968374,0.965104312232458,1.0304192337118678,0.9801455248224358
0.02868098432340239,0.9661357469968374,0.965104312232458,1.0304192337118678,0.9801455248224358
0.029,0.9650339129718596,0.9640023684644181,1.0289108229080135,0.978645820793032
0.0295,0.9633837716336859,0.9623551492347923,1.026638926815094,0.9764030973365277
0.03,0.9618295536136313,0.9608076982171948,1.024482548260228,0.9742953174686546
0.0305,0.9603678277899852,0.9593564334059771,1.0224376843417489,0.9723177260182709
0.031,0.9589948915841352,0.9579974952988904,1.020499925035037,0.9704650567344916
0.0315,0.9577067601475133,0.956726730717731,1.0186645395581067,0.9687316863618758
0.03175715359843811,0.9570762734495132,0.9561064448089301,1.0177592563028677,0.967885241219977
0.03175715359843811,0.9570762734495132,0.9561064448089301,1.0177592563028677,0.967885241219977
0.032,0.9565041399958232,0.9555448678884373,1.0169324606016312,0.9671186383507592
0.0325,0.9553826619314367,0.9544473530132516,1.015298580803537,0.9656198934269734
0.033,0.9543286605056664,0.953419966038812,1.0137465573603657,0.9642164113876681
0.0335,0.953344755208472,0.9524654126220512,1.0122798149893668,0.9629121699420435
0.034,0.9524281138754973,0.9515807343984212,1.0108951158604254,0.9617033812470901
0.0345,0.9515757094579849,0.9507627681046199,1.009588999755209,0.9605859871052365
0.035,0.9507845152820571,0.9500083496206748,1.008358003823555,0.9595559154057594
0.03547494466813771,0.9500871826140554,0.9493480010927535,1.0072554285131405,0.9586549848052426
0.03547494466813771,0.9500871826140554,0.9493480010927535,1.0072554285131405,0.9586549848052426
0.0355,0.95005186446359,0.949314689459587,1.0071990735840748,0.9586095601391739
0.036,0.9493793934782827,0.9486834617657325,1.0061144945625664,0.9577495160800915
0.03647556388995728,0.9487842160047787,0.9481291476482393,1.0051380585071508,0.9569954268902516
0.03647556388995728,0.9487842160047787,0.9481291476482393,1.0051380585071508,0.9569954268902516
0.0365,0.9487548910305534,0.9481019683212468,1.0050894493138698,0.9569584906073632
0.037,0.9481837439476424,0.9475757663848523,1.0041308724934084,0.9562444269949635
0.0375,0.9476557730495421,0.9470942777849027,1.003226325635385,0.9555928173975854
0.038,0.9471720777146879,0.9466586129371292,1.002377409806308,0.955005404361856
0.0385,0.9467303036431557,0.9462663072585387,1.0015813837365104,0.9544789127892671
0.039,0.9463271106404894,0.9459138580212282,1.000834385532007,0.9540086959204936
0.0395,0.9459614036215971,0.9456001176528624,1.0001351422023057,0.9535932209820253
0.04,0.945631435043779,0.9453232544560903,0.9994816215025206,0.9532300401581191
0.0405,0.9453337800764577,0.9450796774331999,0.9988698328679908,0.9529143368617496
0.041,0.9450676175457476,0.9448685256595212,0.998298816050244,0.9526449475529298
0.0415,0.9448308742008703,0.9446876250983445,0.9977661497760788,0.9524189430849388
0.042,0.9446210085989871,0.9445343101704399,0.99726885815858,0.9522327144476569
0.0425,0.9444373580628473,0.9444078858785108,0.9968061603373286,0.9520853096142442
0.043,0.9442776996602639,0.9443060204099474,0.9963754459993295,0.951973554686939
0.0435,0.9441407084859118,0.94422732406462,0.9959751589900803,0.951895557891186
0.044,0.9440244850432357,0.9441698040798783,0.9956030592107331,0.951848586765641
0.0445,0.9439273203452943,0.9441316676543222,0.99525713535577,0.9518301922511205
0.045,0.9438475656422296,0.9441111851940018,0.9949354483946006,0.9518380148537533
0.0455,0.9437839837222062,0.9441070581338356,0.9946365085956713,0.9518702130551219
0.046,0.9437348956099536,0.9441175250560933,0.9943583385217454,0.95192437823526
0.0465,0.9436987169273579,0.9441409236691319,0.994099065910953,0.9519982248916223
0.047,0.9436749701990258,0.9441767534604281,0.9938580791605925,0.9520909705868009
0.04701689692826084,0.9436743625742565,0.9441781580434883,0.9938502284982264,0.9520944030593053
0.04701689692826084,0.9436743625742565,0.9441781580434883,0.9938502284982264,0.9520944030593053
0.0475,0.9436636345175201,0.9442248926316124,0.9936359247018115,0.9522027184749318
0.048,0.9436625861063461,0.9442831634641741,0.9934297806153716,0.9523302898763053
0.0485,0.9436686438537657,0.94434837772746,0.9932350064814728,0.9524688412061688
0.049,0.9436818865138831,0.9444205693521265,0.9930519656105243,0.9526185287551706
0.0495,0.9437014489023262,0.9444987806736532,0.9928798903886635,0.9527781034134305
0.05,0.9437272967696925,0.9445829760965473,0.9927187363429408,0.9529475131726672
0.0505,0.9437577758201541,0.9446714332767019,0.9925664366232363,0.9531242739269823
0.051,0.9437933687174218,0.9447646542481177,0.992423594814688,0.9533091097346493
0.0515,0.9438320323707622,0.9448604975739673,0.992287732126154,0.9534989531962511
0.052,0.94387436391035,0.9449595892943076,0.9921595697616031,0.9536946992868904
0.0525,0.9439184683097818,0.945059946489131,0.9920367847742324,0.9538934862519355
0.053,0.9439649312501305,0.9451621821174564,0.9919200919808133,0.9540961970071702
0.0535,0.9440124559933153,0.9452649419677013,0.9918078810893513,0.9543008552487564
0.054,0.9440607742544367,0.9453679458299611,0.9916998177732269,0.9545070518355045
0.0545,0.9441093543177166,0.9454706383864234,0.9915952409314979,0.9547139762822716
0.055,0.9441576630065261,0.9455724631722809,0.9914934847891828,0.954920813418446
0.0555,0.9442051555647563,0.9456728547558072,0.9913938456453284,0.9551267100253643
0.056,0.9442513033134532,0.9457712601056505,0.9912956728588962,0.9553308660969718
0.0565,0.9442955718176527,0.9458671217231711,0.9911982970260034,0.9555324628031531
0.057,0.9443377344609413,0.9459602073130314,0.9911014033878471,0.9557311281473085
0.0575,0.9443775109120081,0.9460502278274735,0.9910046153513029,0.9559264122119088
0.058,0.9444143109194575,0.9461365667868122,0.9909071993846308,0.9561174153364304
0.0585,0.944447703415448,0.9462187758770426,0.990808605479118,0.9563034690747685
0.059,0.9444781254263058,0.9462973230574143,0.9907092940553339,0.9564851773786865
0.0595,0.9445049095279187,0.9463715105355741,0.9906084400867573,0.9566615254426688
0.06,0.9445277601024786,0.9464410329596108,0.9905056513629472,0.9568320434804372
0.0605,0.9445466440088836,0.946505861900733,0.9904008446760231,0.9569966514811479
0.061,0.9445616734890311,0.9465661223146878,0.9902941079644592,0.9571554853053121
0.0615,0.9445724591574396,0.9466214099173207,0.9901849387790663,0.9573079360377633
0.062,0.9445788203177645,0.9466715406001326,0.9900730803603647,0.9574537046674987
0.0625,0.9445809429148075,0.9467167170965504,0.9899587119306683,0.9575930514304279
0.063,0.9445786197261967,0.9467567273107041,0.9898415452563629,0.9577256368962249
0.0635,0.9445717081991409,0.9467914273795223,0.9897213690476176,0.9578512203092624
0.064,0.9445601545840913,0.9468207669237417,0.9895980766681868,0.957969696173645
0.0645,0.9445440385626918,0.9468448358563711,0.9894717179086384,0.9580811620243072
0.065,0.9445232610928429,0.9468635361808165,0.9893421331330707,0.9581854434882094
0.0655,0.9444978058130764,0.9468768568333777,0.9892092596535726,0.9582824920089472
0.066,0.9444676370388501,0.9468847648909939,0.9890729905035468,0.958372215407931
0.0665,0.9444327492007755,0.9468872599061612,0.9889332653754528,0.9584545747641003
0.067,0.9443931544334883,0.9468843602649543,0.9887900477707623,0.9585295600783056
0.0675,0.9443488748337997,0.9468760937952595,0.9886433029819601,0.958597167284154
0.068,0.9442999722135479,0.9468625266566272,0.988493019279289,0.9586574228793996
0.0685,0.9442464849104906,0.9468437040838109,0.9883391814244911,0.9587103500660539
0.069,0.9441884763982547,0.9468196959724453,0.9881817910477227,0.9587559947915244
0.0695,0.9441260591837112,0.9467906205842206,0.9880208959170188,0.9587944596454898
0.07,0.9440593544988656,0.9467566053149207,0.9878565517335589,0.9588258588453137
0.0705,0.9439884753591619,0.9467177702037438,0.9876888060601848,0.9588502993170809
0.071,0.943913564175733,0.9466742644554593,0.9875177355758953,0.9588679227879805
0.0715,0.9438347932297471,0.946626265415226,0.9873434723565802,0.958878907992329
0.072,0.9437523365845937,0.9465739544942258,0.9871661205584676,0.958883435607399
0.0725,0.9436663904855461,0.9465175346534057,0.9869858169931195,0.9588817137125992
0.073,0.9435771498816817,0.9464572070391,0.986802713253952,0.9588739598435977
0.0735,0.9434848177448227,0.9463931806054949,0.9866169771355919,0.9588604069009216
0.074,0.9433896364241962,0.9463257045141655,0.986428797443256,0.9588413228962593
0.0745,0.9432918527075883,0.9462550320343865,0.9862383786395228,0.958816988913173
0.075,0.9431916105580099,0.9461813365174736,0.9860463169640061,0.9587878616969354
0.0755,0.9430891576035024,0.9461048777482054,0.9858529450834157,0.9587543015415799
0.076,0.9429847121026433,0.9460258947877264,0.9856587547790395,0.9587167479806723
0.0765,0.9428783956525709,0.9459445310868839,0.9854640757574775,0.9586755183048286
0.077,0.9427701590343246,0.9458607571578447,0.985268855915486,0.9586306581342305
0.0775,0.9426601072531394,0.9457747091868388,0.985073615395122,0.9585825915024768
0.078,0.9425481895925449,0.9456863612352028,0.9848784594578985,0.9585314361470765
0.0785,0.9424341814780378,0.9455954740477998,0.9846824477821821,0.9584765315836467
0.079,0.9423179764652369,0.9455019740015381,0.9844857502636315,0.9584180264490954
0.0795,0.9421996062836888,0.9454058769972933,0.9842878815288096,0.958355654002349
0.08,0.942079083375337,0.9453071910753028,0.9840885259764763,0.9582892576201548
0.0805,0.9419563874180712,0.9452059069086972,0.9838876047953248,0.9582188281686016
0.081,0.9418319936447208,0.9451025000307137,0.9836857641534501,0.9581449654642263
0.0815,0.9417058565838761,0.944996928639978,0.9834827380708095,0.9580675291662495
0.082,0.9415783196664141,0.9448895537397527,0.9832792091164158,0.9579871301089095
0.0825,0.9414495176762423,0.9447805141319262,0.9830752517557433,0.9579039024668649
0.083,0.9413195819485115,0.9446699521883282,0.9828710575336739,0.9578180617275748
0.0835,0.9411886627376166,0.9445580281532278,0.9826668331543875,0.9577298385966024
0.084,0.9410568609600656,0.944444853595046,0.9824627008774945,0.9576394039749996
0.0845,0.9409242154348884,0.9443304800503,0.9822587025308605,0.9575468660421506
0.085,0.9407908430360363,0.944215033329013,0.9820549767016576,0.9574524016679437
0.0855,0.94065676465076,0.9440985402746934,0.981851480514651,0.9573560343661313
0.086,0.9405220731571425,0.9439811040888969,0.9816483246149078,0.9572579218728374
0.0865,0.9403868402230982,0.9438628054761624,0.9814455743853541,0.9571581823581651
0.087,0.940251137526458,0.9437437251516209,0.9812432952089165,0.9570569339955
0.0875,0.9401150755659551,0.9436239776018034,0.9810416467439065,0.9569543294085051
0.088,0.9399787253687555,0.9435036429768229,0.9808406927511002,0.9568504861632172
0.0885,0.9398421598936174,0.9433828031089482,0.9806405016594295,0.9567455235342147
0.089,0.9397054579582184,0.9432615449283478,0.9804411561070286,0.9566395659868497
0.0895,0.9395686672624667,0.9431399183493238,0.9802426882416956,0.9565326742903182
0.09,0.9394318665286362,0.9430180101942867,0.9800451805778903,0.9564249727019787
0.0905,0.9392951347740341,0.9428959076348353,0.9798487160936806,0.956316586061793
0.091,0.9391585456198658,0.9427736914237667,0.9796533690094682,0.9562076281516207
0.0915,0.9390221229968708,0.9426513877611734,0.9794591667144714,0.9560981439908333
0.09193125011380021,0.9389046458497831,0.9425458894140555,0.9792926409418893,0.9560033745252189
0.09193125011380021,0.9389046458497831,0.9425458894140555,0.9792926409418893,0.9560033745252189
0.092,0.9388859375614848,0.9425290731470436,0.9792661852165309,0.9559882395619778
0.0925,0.9387501254517299,0.9424068391090084,0.9790747554122241,0.9558779554252032
0.093,0.9386148508166698,0.9422848201506653,0.9788852269213114,0.9557674243344689
0.0935,0.9384800337162839,0.9421630358859393,0.9786971376667963,0.9556568378686943
0.094,0.9383457120292502,0.9420415317642362,0.9785105123246512,0.9555462681703163
0.0945,0.9382117856103108,0.9419202722942799,0.9783249762860304,0.9554357769241405
0.095,0.9380783709235628,0.941799336601101,0.9781408402188646,0.9553254053381547
0.0955,0.9379454653538445,0.9416787329134849,0.9779580538002458,0.9552151825331399
0.096,0.9378131829219318,0.9415585502808649,0.9777768617092214,0.9551051838280806
0.0965,0.9376814829102932,0.941438759694777,0.9775971667928113,0.9549953907622417
0.097,0.9375505253627195,0.941319513142387,0.9774192189343412,0.9548859910838974
0.0975,0.9374202439384663,0.9412007476137254,0.9772429144678351,0.9547769068753863
0.098,0.9372908440703568,0.9410826850984932,0.9770684827793871,0.9546684625515454
0.0985,0.9371622910671058,0.9409652880957365,0.976895885066392,0.9545606032068058
0.099,0.9370345647514011,0.940848534789166,0.9767250987388018,0.9544532968666283
0.0995,0.9369076651726559,0.9407324252205457,0.9765561237966162,0.9543465435069691
0.1,0.9367816510834712,0.9406170273929688,0.9763890102600861,0.9542404510262206
0.1005,0.9366566094705114,0.9405024419957385,0.9762238322004356,0.9541351792151581
0.101,0.9365324602359684,0.9403885762827153,0.9760605213183167,0.9540305806886986
0.1015,0.9364092034349021,0.940275430301816,0.9758990776137292,0.9539266554225182
0.102,0.9362868391222551,0.940163004100854,0.9757395010866733,0.9538234033920785
0.1025,0.9361655759346107,0.9400515359926078,0.9755819819959544,0.9537212002377666
0.103,0.9360453225787503,0.9399409216756295,0.9754264370021621,0.9536198813846353
0.1035,0.9359260520234128,0.9398311302561992,0.9752728413899255,0.9535193980088585
0.104,0.9358077643319197,0.9397221617911147,0.9751211951592443,0.9534197500865592
0.1045,0.9356905192288053,0.9396140857893022,0.9749715488891028,0.9533210506379326
0.105,0.9355744113703535,0.9395070124229697,0.9748239827635049,0.9532234788554057
0.1055,0.9354593553772014,0.9394008422833348,0.9746784243374594,0.9531268728046707
0.106,0.9353453513202772,0.9392955754353515,0.9745348736109664,0.9530312324645092
0.1065,0.935232399270382,0.9391912119438535,0.9743933305840253,0.9529365578133911
0.107,0.9351205551054409,0.9390878211601946,0.9742538294570416,0.9528429723793785
0.1075,0.9350098101206288,0.938985392252358,0.974116364846325,0.9527504567010112
0.108,0.9349001647085544,0.9388839256833211,0.9739809369440755,0.9526590114585294
0.1085,0.9347916263960163,0.9387834307731995,0.9738475503137818,0.9525686531245702
0.109,0.9346842027114909,0.9386839168439078,0.9737162095189326,0.9524793981731815
0.1095,0.9345779011851324,0.9385853932191608,0.9735869191230165,0.9523912630798144
0.11,0.9344727293487736,0.938487869224473,0.9734596836895225,0.9523042643213122
0.1105,0.9343686947359282,0.9383913541871592,0.973334507781939,0.9522184183759033
0.111,0.9342658048817912,0.9382958574363353,0.9732113959637549,0.9521337417231901
0.1115,0.9341640193547112,0.9382013389778219,0.9730902921193975,0.952050185168297
0.112,0.9340633657934059,0.938107828812922,0.9729712262394352,0.9519677927204265
0.1125,0.9339638569546507,0.938015341640205,0.9728542094866418,0.9518865880094981
0.113,0.9338654979572494,0.937923884304332,0.9727392433598113,0.9518065842070945
0.1135,0.9337682939216442,0.9378334636517169,0.9726263293577384,0.9517277944866062
0.114,0.9336722499699179,0.9377440865305278,0.9725154689792174,0.9516502320232237
0.1145,0.9335773712257965,0.9376557597906877,0.9724066637230431,0.9515739099939321
0.115,0.9334836628146502,0.9375684902838763,0.9722999150880096,0.951498841577502
0.1155,0.9333911298634959,0.9374822848635316,0.9721952245729116,0.951425039954484
0.116,0.9332996172309531,0.9373969788285528,0.9720924109780026,0.9513522709365391
0.1165,0.9332092005913083,0.9373126545478121,0.9719915562271874,0.9512806566114784
0.117,0.9331199069852457,0.9372293423316861,0.9718926867989017,0.9512102439924429
0.1175,0.9330317352869902,0.9371470423405965,0.971795797061493,0.9511410366177881
0.118,0.9329446843719432,0.9370657547362307,0.9717008813833077,0.9510730380282371
0.1185,0.932858753116685,0.9369854796815454,0.971607934132693,0.951006251766881
0.119,0.9327739403989783,0.9369062173407683,0.9715169496779956,0.9509406813791781
0.1195,0.9326902450977705,0.9368279678794008,0.9714279223875628,0.9508763304129507
0.12,0.9326076660931968,0.9367507314642203,0.9713408466297412,0.9508132024183865
0.1205,0.9325260199447625,0.9366743120965424,0.9712555084416858,0.9507510117571815
0.121,0.9324453822269458,0.9365987924618648,0.9711719898387103,0.9506898836541595
0.1215,0.9323657791894057,0.9365242021750948,0.9710903164670585,0.9506298650869756
0.122,0.9322872024845983,0.9364505336267336,0.9710104744387136,0.9505709481569301
0.1225,0.9322096437654106,0.9363777792077711,0.970932449865659,0.9505131249680117
0.123,0.9321330946851611,0.9363059313096895,0.9708562288598781,0.950456387626902
0.1235,0.9320575468976054,0.9362349823244666,0.9707817975333543,0.9504007282429815
0.124,0.9319829920569374,0.9361649246445785,0.9707091419980706,0.9503461389283366
0.1245,0.9319094218177936,0.9360957506630034,0.970638248366011,0.9502926117977659
0.125,0.9318367311242062,0.9360273482235001,0.9705689935199131,0.9502399765338574
0.1255,0.9317649503715497,0.9359597516001332,0.9705014073372594,0.9501882903367783
0.126,0.9316940870623737,0.9358929703185299,0.9704354938341044,0.9501375719525581
0.1265,0.9316241289550165,0.9358269925598085,0.9703712347259199,0.9500878069668298
0.127,0.9315550638076593,0.9357618065049585,0.9703086117281773,0.9500389809677626
0.1275,0.93148687937833,0.9356974003348432,0.9702476065563482,0.9499910795460711
0.128,0.9314195634249051,0.9356337622302037,0.9701882009259044,0.9499440882950254
0.1285,0.9313531037051139,0.9355708803716624,0.9701303765523174,0.9498979928104622
0.129,0.9312874879765418,0.9355087429397257,0.9700741151510587,0.9498527786907937
0.1295,0.9312226970181304,0.9354473307057909,0.9700193852118121,0.949808412651195
0.13,0.931158720577996,0.9353866339638548,0.9699661722317969,0.9497648856876582
0.1305,0.9310955472757237,0.9353266418097764,0.9699144595670499,0.9497221857436186
0.131,0.931033164216376,0.9352673417315069,0.9698642277040118,0.9496802966670331
0.1315,0.9309715584631985,0.9352087211726524,0.9698154570513965,0.9496392021963654
0.132,0.9309107170375716,0.9351507675324235,0.9697681279401897,0.94959888596051
0.1325,0.9308506269189628,0.9350934681655868,0.9697222206236498,0.9495593314787197
0.133,0.9307912750448797,0.9350368103824144,0.969677715277307,0.9495205221605321
0.1335,0.9307326483108205,0.9349807814486341,0.9696345919989642,0.9494824413056954
0.134,0.9306747674847592,0.9349254050898798,0.9695928761782519,0.9494451291036459
0.1345,0.9306176104305892,0.9348706588516035,0.9695525357817519,0.9494085535911447
0.135,0.930561159262801,0.9348165248552276,0.9695135444428171,0.9493726899112533
0.1355,0.9305054039130176,0.9347629936369439,0.9694758862306542,0.9493375263056927
0.136,0.9304503344738865,0.9347100559069037,0.9694395454077605,0.9493030512468625
0.1365,0.9303959411990828,0.9346577025492171,0.9694045064299243,0.9492692534377913
0.137,0.9303422145033113,0.934605924621955,0.9693707539462252,0.9492361218120854
0.1375,0.930289144962309,0.9345547133571505,0.9693382727990333,0.9492036455338797
0.138,0.9302367233128473,0.9345040601607983,0.9693070480240095,0.9491718139977857
0.1385,0.9301849338626844,0.9344539496233542,0.9692770493651088,0.9491406098063756
0.139,0.9301337692599552,0.9344043751846747,0.9692482659819032,0.9491100245099319
0.1395,0.9300832217189422,0.9343553298275385,0.9692206858285773,0.9490800492547645
0.14,0.9300332819877106,0.9343068049828099,0.9691942932290908,0.9490506736834879
0.1405,0.9299839409351665,0.9342587922127241,0.9691690726066524,0.949021887626288
0.141,0.9299351895510458,0.9342112832108774,0.9691450084837222,0.9489936811008715
0.1415,0.9298870189459026,0.9341642698022159,0.9691220854820103,0.9489660443124133
0.142,0.9298394203510967,0.9341177439430252,0.969100288322477,0.9489389676535049
0.1425,0.9297923851187816,0.9340716977209195,0.9690796018253331,0.9489124417041007
0.143,0.9297458716927764,0.9340260874864484,0.9690599861686868,0.9488864046454486
0.1435,0.9296998788697253,0.9339809134117522,0.9690414317669247,0.9488608589041998
0.144,0.9296544038172976,0.9339361739001828,0.9690239278229621,0.94883580430728
0.1445,0.9296094351522911,0.9338918580693166,0.9690074571432565,0.9488112270627911
0.145,0.9295649614082511,0.9338479549464481,0.9689920024807285,0.9487871132418071
0.1455,0.9295209710354569,0.933804453468578,0.9689775465347606,0.9487634487783674
0.146,0.9294774524009104,0.933761342482398,0.9689640719511982,0.9487402194694724
0.1465,0.9294343937883217,0.9337186107442765,0.9689515613223488,0.9487174109750779
0.147,0.9293917833980979,0.9336762469202456,0.9689399971869832,0.9486950088180909
0.1475,0.9293496093473299,0.9336342395859862,0.9689293620303342,0.9486729983843635
0.148,0.9293078596697797,0.9335925772268137,0.9689196382840964,0.9486513649226896
0.1485,0.9292665223158684,0.9335512482376651,0.9689108083264283,0.9486300935447991
0.149,0.9292255851526627,0.9335102409230849,0.9689028544819501,0.948609169225354
0.1495,0.9291850805679771,0.933469591141938,0.968895795009655,0.9485886429412064
0.15,0.9291449946639818,0.933429285311166,0.9688896108382823,0.9485684970165297
0.1505,0.9291052963488918,0.9333892914802041,0.9688842690375423,0.9485486882687725
0.151,0.9290659763103206,0.9333496009611846,0.9688797542631207,0.9485292057970519
0.1515,0.9290270253207223,0.9333102051555344,0.9688760512529894,0.9485100388122132
0.152,0.9289884342373712,0.9332710955539587,0.968873144827405,0.9484911766367721
0.1525,0.9289501940023445,0.9332322637364217,0.9688710198889096,0.9484726087048582
0.153,0.9289122956425022,0.9331937013721278,0.9688696614223307,0.9484543245621565
0.1535,0.9288747302694699,0.9331554002195035,0.9688690544947806,0.9484363138658499
0.154,0.9288374890796187,0.9331173521261785,0.9688691842556576,0.9484185663845611
0.1545,0.9288005633540469,0.9330795490289673,0.9688700359366448,0.9484010719982944
0.155,0.9287639444585606,0.9330419829538501,0.9688715948517108,0.9483838206983778
0.1555,0.9287276238436549,0.933004646015954,0.9688738463971096,0.9483668025874032
0.156,0.9286915871066439,0.9329675236046968,0.9688767672901559,0.9483499981085487
0.1565,0.9286558236910109,0.9329306055158978,0.9688803398819411,0.9483333940075513
0.157,0.9286203297296761,0.9328938892147176,0.9688845563508319,0.948316988008895
0.1575,0.928585096573117,0.9328573666694606,0.9688894017759782,0.9483007699391477
0.158,0.9285501156351278,0.9328210299130858,0.9688948612875516,0.9482847297010154
0.1585,0.9285153783927963,0.9327848710431833,0.968900920066749,0.948268857273285
0.159,0.9284808763864785,0.9327488822219511,0.9689075633457898,0.9482531427107662
0.1595,0.9284466012197747,0.9327130556761697,0.9689147764079165,0.9482375761442338
0.16,0.9284125445595056,0.9326773836971802,0.9689225445873958,0.9482221477803693
0.1605,0.9283786981356864,0.9326418586408591,0.9689308532695174,0.9482068479017044
0.161,0.9283450537415029,0.932606472927595,0.9689396878905947,0.9481916668665608
0.1615,0.9283116032332869,0.9325712190422643,0.9689490339379643,0.9481765951089932
