"time","BESScb.injector.PInjPuSn","BESScb.injector.QInjPuSn","BESScb.reecC.idCmdPu","BESScb.reecC.iqCmdPu","BESScb.regcBCS.UPu","BESScb.injector.UPu"
0.02,0.5000000000000022,6.052062935987312e-09,0.5000000000000034,1.498206467887069e-12,1.000000000000002,1.000000000000002
0.021,0.5000000000000024,5.480879060898435e-09,0.5000000000000039,1.49801610748346e-12,1.000000000000002,1.000000000000002
0.022,0.5000000000000028,5.401765913812289e-09,0.5000000000000046,1.497785442892622e-12,1.000000000000002,1.000000000000002
0.023,0.5000000000000033,5.322652766726153e-09,0.5000000000000051,1.497554778301784e-12,1.000000000000002,1.000000000000002
0.024,0.5000000000000037,5.243539619640006e-09,0.5000000000000058,1.497324113710947e-12,1.000000000000002,1.000000000000002
0.025,0.5000000000000041,5.164426472553873e-09,0.5000000000000063,1.497093449120109e-12,1.000000000000002,1.000000000000002
0.026,0.5000000000000044,5.085313325467726e-09,0.500000000000007,1.496862784529272e-12,1.000000000000002,1.000000000000002
0.027,0.5000000000000049,5.00620017838159e-09,0.5000000000000077,1.496632119938434e-12,1.000000000000002,1.000000000000002
0.028,0.5000000000000054,4.927087031295453e-09,0.5000000000000082,1.496401455347597e-12,1.000000000000002,1.000000000000002
0.029,0.5000000000000057,4.847973884209301e-09,0.5000000000000089,1.496170790756759e-12,1.000000000000002,1.000000000000002
0.03,0.5000000000000061,4.768860737123164e-09,0.5000000000000095,1.495940126165922e-12,1.000000000000002,1.000000000000002
0.031,0.5000000000000063,4.689747590037018e-09,0.5000000000000101,1.495709461575084e-12,1.000000000000002,1.000000000000002
0.032,0.5000000000000068,4.610634442950861e-09,0.5000000000000108,1.495478796984247e-12,1.000000000000002,1.000000000000002
0.033,0.5000000000000071,4.531521295864721e-09,0.5000000000000113,1.495248132393409e-12,1.000000000000002,1.000000000000002
0.034,0.5000000000000075,4.452408148778584e-09,0.5000000000000119,1.495017467802572e-12,1.000000000000002,1.000000000000002
0.035,0.5000000000000081,4.373295001692445e-09,0.5000000000000125,1.494786803211734e-12,1.000000000000002,1.000000000000002
0.036,0.5000000000000083,4.294181854606301e-09,0.5000000000000131,1.494556138620897e-12,1.000000000000002,1.000000000000002
0.037,0.5000000000000088,4.215068707520152e-09,0.5000000000000138,1.494325474030059e-12,1.000000000000002,1.000000000000002
0.038,0.5000000000000091,4.135955560434005e-09,0.5000000000000143,1.494094809439222e-12,1.000000000000002,1.000000000000002
0.039,0.5000000000000095,4.056842413347866e-09,0.500000000000015,1.493864144848384e-12,1.000000000000002,1.000000000000002
0.04,0.50000000000001,3.977729266261725e-09,0.5000000000000157,1.493633480257547e-12,1.000000000000002,1.000000000000002
0.041,0.5000000000000103,3.900916837586163e-09,0.5000000000000162,1.493402997716397e-12,1.000000000000002,1.000000000000002
0.042,0.500000000000011,3.879321650764607e-09,0.500000000000017,1.49317688436775e-12,1.000000000000002,1.000000000000002
0.043,0.5000000000000117,3.857726463943045e-09,0.5000000000000178,1.492950771019104e-12,1.000000000000002,1.000000000000002
0.044,0.5000000000000121,3.836131277121471e-09,0.5000000000000184,1.492724657670458e-12,1.000000000000002,1.000000000000002
0.045,0.5000000000000129,3.814536090299926e-09,0.5000000000000192,1.492498544321811e-12,1.000000000000002,1.000000000000002
0.046,0.5000000000000135,3.792940903478354e-09,0.50000000000002,1.492272430973165e-12,1.000000000000002,1.000000000000002
0.047,0.5000000000000142,3.771345716656798e-09,0.5000000000000208,1.492046317624519e-12,1.000000000000002,1.000000000000002
0.048,0.5000000000000149,3.74975052983523e-09,0.5000000000000214,1.491820204275872e-12,1.000000000000002,1.000000000000002
0.049,0.5000000000000154,3.728155343013672e-09,0.5000000000000222,1.491594090927226e-12,1.000000000000002,1.000000000000002
0.05,0.5000000000000161,3.706560156192107e-09,0.500000000000023,1.49136797757858e-12,1.000000000000002,1.000000000000002
0.051,0.5000000000000169,3.684964969370549e-09,0.5000000000000236,1.491141864229933e-12,1.000000000000002,1.000000000000002
0.052,0.5000000000000174,3.663369782548987e-09,0.5000000000000244,1.490915750881287e-12,1.000000000000002,1.000000000000002
0.053,0.5000000000000181,3.641774595727425e-09,0.5000000000000251,1.490689637532641e-12,1.000000000000002,1.000000000000002
0.054,0.5000000000000188,3.620179408905871e-09,0.5000000000000259,1.490463524183995e-12,1.000000000000002,1.000000000000002
0.055,0.5000000000000193,3.598584222084299e-09,0.5000000000000266,1.490237410835348e-12,1.000000000000002,1.000000000000002
0.056,0.5000000000000201,3.576989035262751e-09,0.5000000000000274,1.490011297486702e-12,1.000000000000002,1.000000000000002
0.057,0.5000000000000207,3.555393848441175e-09,0.5000000000000281,1.489785184138056e-12,1.000000000000002,1.000000000000002
0.058,0.5000000000000213,3.533798661619617e-09,0.5000000000000289,1.489559070789409e-12,1.000000000000002,1.000000000000002
0.059,0.500000000000022,3.512203474798048e-09,0.5000000000000296,1.489332957440763e-12,1.000000000000002,1.000000000000002
0.06,0.5000000000000225,3.490608287976487e-09,0.5000000000000304,1.489106844092117e-12,1.000000000000002,1.000000000000002
0.061,0.5000000000000232,3.469013101154925e-09,0.5000000000000311,1.48888073074347e-12,1.000000000000002,1.000000000000002
0.062,0.500000000000024,3.44741791433336e-09,0.5000000000000319,1.488654617394824e-12,1.000000000000002,1.000000000000002
0.063,0.5000000000000246,3.425822727511805e-09,0.5000000000000326,1.488428504046178e-12,1.000000000000002,1.000000000000002
0.064,0.5000000000000253,3.404227540690243e-09,0.5000000000000334,1.488202390697532e-12,1.000000000000002,1.000000000000002
0.065,0.500000000000026,3.382632353868678e-09,0.5000000000000341,1.487976277348885e-12,1.000000000000002,1.000000000000002
0.066,0.5000000000000264,3.361037167047103e-09,0.5000000000000349,1.487750164000239e-12,1.000000000000002,1.000000000000002
0.067,0.5000000000000272,3.339441980225555e-09,0.5000000000000356,1.487524050651593e-12,1.000000000000002,1.000000000000002
0.068,0.5000000000000278,3.317846793403986e-09,0.5000000000000364,1.487297937302946e-12,1.000000000000002,1.000000000000002
0.06900000000000001,0.5000000000000285,3.296251606582428e-09,0.5000000000000372,1.4870718239543e-12,1.000000000000002,1.000000000000002
0.07000000000000001,0.5000000000000292,3.274656419760859e-09,0.5000000000000379,1.486845710605654e-12,1.000000000000002,1.000000000000002
0.07099999999999999,0.5000000000000296,3.253061232939294e-09,0.5000000000000386,1.486619597257007e-12,1.000000000000002,1.000000000000002
0.07199999999999999,0.5000000000000304,3.23146604611774e-09,0.5000000000000394,1.486393483908361e-12,1.000000000000002,1.000000000000002
0.073,0.5000000000000311,3.209870859296171e-09,0.5000000000000402,1.486167370559715e-12,1.000000000000002,1.000000000000002
0.074,0.5000000000000318,3.188275672474609e-09,0.5000000000000409,1.485941257211069e-12,1.000000000000002,1.000000000000002
0.075,0.5000000000000324,3.166680485653048e-09,0.5000000000000416,1.485715143862422e-12,1.000000000000002,1.000000000000002
0.076,0.5000000000000331,3.145085298831493e-09,0.5000000000000424,1.485489030513776e-12,1.000000000000002,1.000000000000002
0.077,0.5000000000000335,3.123490112009917e-09,0.5000000000000432,1.48526291716513e-12,1.000000000000002,1.000000000000002
0.078,0.5000000000000343,3.101894925188366e-09,0.5000000000000439,1.485036803816483e-12,1.000000000000002,1.000000000000002
0.079,0.5000000000000349,3.080299738366794e-09,0.5000000000000446,1.484810690467837e-12,1.000000000000002,1.000000000000002
0.08,0.5000000000000356,3.058704551545236e-09,0.5000000000000454,1.484584577119191e-12,1.000000000000002,1.000000000000002
0.081,0.5000000000000363,3.03710936472366e-09,0.5000000000000462,1.484358463770544e-12,1.000000000000002,1.000000000000002
0.082,0.500000000000037,3.016195797188977e-09,0.5000000000000469,1.484139615711791e-12,1.000000000000002,1.000000000000002
0.083,0.5000000000000374,3.003120851453099e-09,0.5000000000000474,1.48400431848681e-12,1.000000000000002,1.000000000000002
0.08400000000000001,0.500000000000038,2.990045905717222e-09,0.5000000000000479,1.483869021261829e-12,1.000000000000002,1.000000000000002
0.08500000000000001,0.5000000000000383,2.976970959981348e-09,0.5000000000000483,1.483733724036847e-12,1.000000000000002,1.000000000000002
0.08599999999999999,0.5000000000000389,2.96389601424548e-09,0.5000000000000487,1.483598426811866e-12,1.000000000000002,1.000000000000002
0.08699999999999999,0.5000000000000394,2.95082106850961e-09,0.5000000000000493,1.483463129586885e-12,1.000000000000002,1.000000000000002
0.08799999999999999,0.5000000000000399,2.937746122773746e-09,0.5000000000000497,1.483327832361904e-12,1.000000000000002,1.000000000000002
0.089,0.5000000000000404,2.924671177037869e-09,0.5000000000000502,1.483192535136923e-12,1.000000000000002,1.000000000000002
0.09,0.500000000000041,2.911596231302015e-09,0.5000000000000507,1.483057237911941e-12,1.000000000000002,1.000000000000002
0.091,0.5000000000000415,2.898521285566145e-09,0.5000000000000512,1.48292194068696e-12,1.000000000000002,1.000000000000002
0.092,0.500000000000042,2.885446339830271e-09,0.5000000000000516,1.482786643461979e-12,1.000000000000002,1.000000000000002
0.093,0.5000000000000423,2.872371394094396e-09,0.5000000000000521,1.482651346236998e-12,1.000000000000002,1.000000000000002
0.094,0.5000000000000429,2.859296448358529e-09,0.5000000000000526,1.482516049012016e-12,1.000000000000002,1.000000000000002
0.095,0.5000000000000434,2.846221502622655e-09,0.5000000000000531,1.482380751787035e-12,1.000000000000002,1.000000000000002
0.096,0.5000000000000439,2.833146556886799e-09,0.5000000000000535,1.482245454562054e-12,1.000000000000002,1.000000000000002
0.097,0.5000000000000444,2.820071611150925e-09,0.500000000000054,1.482110157337073e-12,1.000000000000002,1.000000000000002
0.098,0.500000000000045,2.80699666541506e-09,0.5000000000000545,1.481974860112092e-12,1.000000000000002,1.000000000000002
0.099,0.5000000000000454,2.793921719679193e-09,0.500000000000055,1.48183956288711e-12,1.000000000000002,1.000000000000002
0.1,0.500000000000046,2.780846773943326e-09,0.5000000000000554,1.481704265662129e-12,1.000000000000002,1.000000000000002
0.101,0.5000000000000463,2.767771828207442e-09,0.5000000000000558,1.481568968437148e-12,1.000000000000002,1.000000000000002
0.102,0.5000000000000469,2.754696882471568e-09,0.5000000000000564,1.481433671212166e-12,1.000000000000002,1.000000000000002
0.103,0.5000000000000474,2.741621936735697e-09,0.5000000000000568,1.481298373987185e-12,1.000000000000002,1.000000000000002
0.104,0.5000000000000479,2.728546990999841e-09,0.5000000000000573,1.481163076762204e-12,1.000000000000002,1.000000000000002
0.105,0.5000000000000484,2.715472045263973e-09,0.5000000000000577,1.481027779537223e-12,1.000000000000002,1.000000000000002
0.106,0.500000000000049,2.7023970995281e-09,0.5000000000000583,1.480892482312242e-12,1.000000000000002,1.000000000000002
0.107,0.5000000000000494,2.689322153792233e-09,0.5000000000000587,1.48075718508726e-12,1.000000000000002,1.000000000000002
0.108,0.50000000000005,2.676247208056365e-09,0.5000000000000592,1.480621887862279e-12,1.000000000000002,1.000000000000002
0.109,0.5000000000000503,2.663172262320491e-09,0.5000000000000596,1.480486590637298e-12,1.000000000000002,1.000000000000002
0.11,0.5000000000000508,2.650097316584617e-09,0.5000000000000602,1.480351293412317e-12,1.000000000000002,1.000000000000002
0.111,0.5000000000000515,2.637022370848756e-09,0.5000000000000606,1.480215996187335e-12,1.000000000000002,1.000000000000002
0.112,0.5000000000000518,2.623947425112883e-09,0.5000000000000611,1.480080698962354e-12,1.000000000000002,1.000000000000002
0.113,0.5000000000000524,2.610872479377005e-09,0.5000000000000615,1.479945401737373e-12,1.000000000000002,1.000000000000002
0.114,0.5000000000000528,2.597797533641131e-09,0.5000000000000621,1.479810104512392e-12,1.000000000000002,1.000000000000002
0.115,0.5000000000000534,2.584722587905275e-09,0.5000000000000625,1.479674807287411e-12,1.000000000000002,1.000000000000002
0.116,0.5000000000000538,2.571647642169397e-09,0.5000000000000629,1.479539510062429e-12,1.000000000000002,1.000000000000002
0.117,0.5000000000000544,2.558572696433523e-09,0.5000000000000635,1.479404212837448e-12,1.000000000000002,1.000000000000002
0.118,0.5000000000000548,2.545497750697649e-09,0.5000000000000639,1.479268915612467e-12,1.000000000000002,1.000000000000002
0.119,0.5000000000000554,2.532422804961775e-09,0.5000000000000644,1.479133618387486e-12,1.000000000000002,1.000000000000002
0.12,0.5000000000000558,2.519347859225911e-09,0.5000000000000648,1.478998321162504e-12,1.000000000000002,1.000000000000002
0.121,0.5000000000000564,2.506272913490041e-09,0.5000000000000654,1.478863023937523e-12,1.000000000000002,1.000000000000002
0.122,0.500000000000057,2.49319796775417e-09,0.5000000000000658,1.478727726712542e-12,1.000000000000002,1.000000000000002
0.123,0.5000000000000574,2.480123022018313e-09,0.5000000000000663,1.478592429487561e-12,1.000000000000002,1.000000000000002
0.124,0.500000000000058,2.467048076282435e-09,0.5000000000000667,1.478457132262579e-12,1.000000000000002,1.000000000000002
0.125,0.5000000000000585,2.453973130546568e-09,0.5000000000000673,1.478321835037598e-12,1.000000000000002,1.000000000000002
0.126,0.5000000000000588,2.440898184810684e-09,0.5000000000000677,1.478186537812617e-12,1.000000000000002,1.000000000000002
0.127,0.5000000000000593,2.427823239074817e-09,0.5000000000000682,1.478051240587636e-12,1.000000000000002,1.000000000000002
0.128,0.5000000000000598,2.414748293338946e-09,0.5000000000000686,1.477915943362654e-12,1.000000000000002,1.000000000000002
0.129,0.5000000000000604,2.401673347603083e-09,0.5000000000000692,1.477780646137673e-12,1.000000000000002,1.000000000000002
0.13,0.500000000000061,2.388598401867212e-09,0.5000000000000696,1.477645348912692e-12,1.000000000000002,1.000000000000002
0.131,0.5000000000000614,2.375523456131348e-09,0.5000000000000701,1.477510051687711e-12,1.000000000000002,1.000000000000002
0.132,0.500000000000062,2.362448510395474e-09,0.5000000000000705,1.47737475446273e-12,1.000000000000002,1.000000000000002
0.133,0.5000000000000625,2.349373564659604e-09,0.5000000000000711,1.477239457237748e-12,1.000000000000002,1.000000000000002
0.134,0.5000000000000628,2.336298618923737e-09,0.5000000000000715,1.477104160012767e-12,1.000000000000002,1.000000000000002
0.135,0.5000000000000633,2.323223673187852e-09,0.5000000000000719,1.476968862787786e-12,1.000000000000002,1.000000000000002
0.136,0.5000000000000638,2.310148727451982e-09,0.5000000000000724,1.476833565562805e-12,1.000000000000002,1.000000000000002
0.137,0.5000000000000644,2.297073781716117e-09,0.5000000000000729,1.476698268337823e-12,1.000000000000002,1.000000000000002
0.138,0.5000000000000648,2.283998835980247e-09,0.5000000000000734,1.476562971112842e-12,1.000000000000002,1.000000000000002
0.139,0.5000000000000654,2.270923890244383e-09,0.5000000000000738,1.476427673887861e-12,1.000000000000002,1.000000000000002
0.14,0.5000000000000659,2.257848944508513e-09,0.5000000000000743,1.47629237666288e-12,1.000000000000002,1.000000000000002
0.141,0.5000000000000665,2.244773998772642e-09,0.5000000000000748,1.476157079437898e-12,1.000000000000002,1.000000000000002
0.142,0.5000000000000668,2.231699053036765e-09,0.5000000000000753,1.476021782212917e-12,1.000000000000002,1.000000000000002
0.143,0.5000000000000674,2.218624107300898e-09,0.5000000000000757,1.475886484987936e-12,1.000000000000002,1.000000000000002
0.144,0.5000000000000678,2.205549161565024e-09,0.5000000000000763,1.475751187762955e-12,1.000000000000002,1.000000000000002
0.145,0.5000000000000684,2.192474215829163e-09,0.5000000000000767,1.475615890537973e-12,1.000000000000002,1.000000000000002
0.146,0.5000000000000688,2.179399270093275e-09,0.5000000000000772,1.475480593312992e-12,1.000000000000002,1.000000000000002
0.147,0.5000000000000694,2.166324324357419e-09,0.5000000000000776,1.475345296088011e-12,1.000000000000002,1.000000000000002
0.148,0.5000000000000699,2.153249378621545e-09,0.5000000000000782,1.47520999886303e-12,1.000000000000002,1.000000000000002
0.149,0.5000000000000704,2.140174432885674e-09,0.5000000000000786,1.475074701638049e-12,1.000000000000002,1.000000000000002
0.15,0.5000000000000709,2.127099487149803e-09,0.500000000000079,1.474939404413067e-12,1.000000000000002,1.000000000000002
0.151,0.5000000000000714,2.114024541413929e-09,0.5000000000000795,1.474804107188086e-12,1.000000000000002,1.000000000000002
0.152,0.5000000000000721,2.100949595678062e-09,0.50000000000008,1.474668809963105e-12,1.000000000000002,1.000000000000002
0.153,0.5000000000000724,2.087874649942199e-09,0.5000000000000805,1.474533512738124e-12,1.000000000000002,1.000000000000002
0.154,0.5000000000000731,2.074799704206332e-09,0.5000000000000809,1.474398215513142e-12,1.000000000000002,1.000000000000002
0.155,0.5000000000000735,2.061724758470457e-09,0.5000000000000814,1.474262918288161e-12,1.000000000000002,1.000000000000002
0.156,0.5000000000000739,2.048649812734587e-09,0.5000000000000819,1.47412762106318e-12,1.000000000000002,1.000000000000002
0.157,0.5000000000000744,2.035574866998709e-09,0.5000000000000824,1.473992323838199e-12,1.000000000000002,1.000000000000002
0.158,0.5000000000000749,2.022499921262835e-09,0.5000000000000828,1.473857026613218e-12,1.000000000000002,1.000000000000002
0.159,0.5000000000000754,2.009424975526965e-09,0.5000000000000833,1.473721729388236e-12,1.000000000000002,1.000000000000002
0.16,0.5000000000000759,1.996350029791094e-09,0.5000000000000838,1.473586432163255e-12,1.000000000000002,1.000000000000002
0.161,0.5000000000000764,1.98327508405523e-09,0.5000000000000843,1.473451134938274e-12,1.000000000000002,1.000000000000002
0.162,0.500000000000077,1.97020013831936e-09,0.5000000000000847,1.473315837713292e-12,1.000000000000002,1.000000000000002
0.163,0.5000000000000775,1.957125192583482e-09,0.5000000000000852,1.473180540488311e-12,1.000000000000002,1.000000000000002
0.164,0.5000000000000779,1.945147413128326e-09,0.5000000000000856,1.473057228944081e-12,1.000000000000002,1.000000000000002
0.165,0.500000000000078,1.938929756646927e-09,0.5000000000000857,1.472996842223793e-12,1.000000000000002,1.000000000000002
0.166,0.5000000000000782,1.932712100165513e-09,0.5000000000000858,1.472936455503505e-12,1.000000000000002,1.000000000000002
0.167,0.5000000000000784,1.926494443684113e-09,0.5000000000000859,1.472876068783217e-12,1.000000000000002,1.000000000000002
0.168,0.5000000000000785,1.92027678720271e-09,0.500000000000086,1.472815682062929e-12,1.000000000000002,1.000000000000002
0.169,0.5000000000000786,1.914059130721304e-09,0.5000000000000862,1.472755295342641e-12,1.000000000000002,1.000000000000002
0.17,0.5000000000000787,1.907841474239907e-09,0.5000000000000863,1.472694908622353e-12,1.000000000000002,1.000000000000002
0.171,0.5000000000000789,1.901623817758487e-09,0.5000000000000864,1.472634521902065e-12,1.000000000000002,1.000000000000002
0.172,0.5000000000000792,1.895406161277084e-09,0.5000000000000865,1.472574135181777e-12,1.000000000000002,1.000000000000002
0.173,0.5000000000000793,1.889188504795694e-09,0.5000000000000866,1.472513748461489e-12,1.000000000000002,1.000000000000002
0.174,0.5000000000000794,1.882970848314274e-09,0.5000000000000867,1.472453361741201e-12,1.000000000000002,1.000000000000002
0.175,0.5000000000000795,1.876753191832878e-09,0.5000000000000868,1.472392975020913e-12,1.000000000000002,1.000000000000002
0.176,0.5000000000000797,1.870535535351475e-09,0.5000000000000869,1.472332588300625e-12,1.000000000000002,1.000000000000002
0.177,0.5000000000000798,1.864317878870061e-09,0.500000000000087,1.472272201580337e-12,1.000000000000002,1.000000000000002
0.178,0.5000000000000799,1.858100222388651e-09,0.5000000000000872,1.472211814860049e-12,1.000000000000002,1.000000000000002
0.179,0.5000000000000802,1.851882565907255e-09,0.5000000000000873,1.47215142813976e-12,1.000000000000002,1.000000000000002
0.18,0.5000000000000803,1.845664909425841e-09,0.5000000000000874,1.472091041419473e-12,1.000000000000002,1.000000000000002
0.181,0.5000000000000804,1.839447252944442e-09,0.5000000000000875,1.472030654699184e-12,1.000000000000002,1.000000000000002
0.182,0.5000000000000807,1.833229596463046e-09,0.5000000000000876,1.471970267978896e-12,1.000000000000002,1.000000000000002
0.183,0.5000000000000807,1.827011939981622e-09,0.5000000000000877,1.471909881258608e-12,1.000000000000002,1.000000000000002
0.184,0.5000000000000808,1.820794283500229e-09,0.5000000000000878,1.47184949453832e-12,1.000000000000002,1.000000000000002
0.185,0.500000000000081,1.814576627018822e-09,0.5000000000000879,1.471789107818032e-12,1.000000000000002,1.000000000000002
0.186,0.5000000000000812,1.808358970537416e-09,0.500000000000088,1.471728721097744e-12,1.000000000000002,1.000000000000002
0.187,0.5000000000000813,1.802141314056013e-09,0.5000000000000882,1.471668334377456e-12,1.000000000000002,1.000000000000002
0.188,0.5000000000000815,1.795923657574606e-09,0.5000000000000883,1.471607947657168e-12,1.000000000000002,1.000000000000002
0.189,0.5000000000000815,1.789706001093196e-09,0.5000000000000884,1.47154756093688e-12,1.000000000000002,1.000000000000002
0.19,0.5000000000000819,1.7834883446118e-09,0.5000000000000885,1.471487174216592e-12,1.000000000000002,1.000000000000002
0.191,0.5000000000000819,1.777270688130393e-09,0.5000000000000886,1.471426787496304e-12,1.000000000000002,1.000000000000002
0.192,0.500000000000082,1.771053031648983e-09,0.5000000000000887,1.471366400776016e-12,1.000000000000002,1.000000000000002
0.193,0.5000000000000824,1.76483537516758e-09,0.5000000000000888,1.471306014055728e-12,1.000000000000002,1.000000000000002
0.194,0.5000000000000824,1.758617718686177e-09,0.5000000000000889,1.47124562733544e-12,1.000000000000002,1.000000000000002
0.195,0.5000000000000825,1.75240006220477e-09,0.500000000000089,1.471185240615152e-12,1.000000000000002,1.000000000000002
0.196,0.5000000000000827,1.746182405723374e-09,0.5000000000000892,1.471124853894864e-12,1.000000000000002,1.000000000000002
0.197,0.5000000000000828,1.739964749241964e-09,0.5000000000000893,1.471064467174576e-12,1.000000000000002,1.000000000000002
0.198,0.5000000000000829,1.733747092760547e-09,0.5000000000000894,1.471004080454288e-12,1.000000000000002,1.000000000000002
0.199,0.5000000000000833,1.727529436279161e-09,0.5000000000000895,1.470943693734e-12,1.000000000000002,1.000000000000002
0.2,0.5000000000000833,1.721311779797748e-09,0.5000000000000896,1.470883307013712e-12,1.000000000000002,1.000000000000002
0.201,0.5000000000000834,1.715094123316341e-09,0.5000000000000897,1.470822920293424e-12,1.000000000000002,1.000000000000002
0.202,0.5000000000000836,1.708876466834941e-09,0.5000000000000898,1.470762533573136e-12,1.000000000000002,1.000000000000002
0.203,0.5000000000000837,1.702658810353535e-09,0.50000000000009,1.470702146852848e-12,1.000000000000002,1.000000000000002
0.204,0.5000000000000838,1.696441153872122e-09,0.5000000000000902,1.47064176013256e-12,1.000000000000002,1.000000000000002
0.205,0.5000000000000842,1.690223497390736e-09,0.5000000000000903,1.470581373412272e-12,1.000000000000002,1.000000000000002
0.206,0.5000000000000842,1.684005840909319e-09,0.5000000000000904,1.470520986691984e-12,1.000000000000002,1.000000000000002
0.207,0.5000000000000844,1.677788184427915e-09,0.5000000000000905,1.470460599971696e-12,1.000000000000002,1.000000000000002
0.208,0.5000000000000846,1.671570527946516e-09,0.5000000000000906,1.470400213251408e-12,1.000000000000002,1.000000000000002
0.209,0.5000000000000847,1.665352871465106e-09,0.5000000000000907,1.470339826531119e-12,1.000000000000002,1.000000000000002
0.21,0.5000000000000848,1.659135214983699e-09,0.5000000000000908,1.470279439810832e-12,1.000000000000002,1.000000000000002
0.211,0.500000000000085,1.652917558502296e-09,0.5000000000000909,1.470219053090543e-12,1.000000000000002,1.000000000000002
0.212,0.500000000000085,1.646699902020883e-09,0.500000000000091,1.470158666370255e-12,1.000000000000002,1.000000000000002
0.213,0.5000000000000853,1.640482245539483e-09,0.5000000000000911,1.470098279649967e-12,1.000000000000002,1.000000000000002
0.214,0.5000000000000855,1.634264589058083e-09,0.5000000000000913,1.470037892929679e-12,1.000000000000002,1.000000000000002
0.215,0.5000000000000855,1.628046932576663e-09,0.5000000000000914,1.469977506209391e-12,1.000000000000002,1.000000000000002
0.216,0.5000000000000857,1.621829276095274e-09,0.5000000000000915,1.469917119489103e-12,1.000000000000002,1.000000000000002
0.217,0.5000000000000859,1.615611619613863e-09,0.5000000000000916,1.469856732768815e-12,1.000000000000002,1.000000000000002
0.218,0.5000000000000859,1.60939396313245e-09,0.5000000000000917,1.469796346048527e-12,1.000000000000002,1.000000000000002
0.219,0.5000000000000863,1.603176306651054e-09,0.5000000000000918,1.469735959328239e-12,1.000000000000002,1.000000000000002
0.22,0.5000000000000864,1.596958650169647e-09,0.5000000000000919,1.469675572607951e-12,1.000000000000002,1.000000000000002
0.221,0.5000000000000866,1.590740993688244e-09,0.500000000000092,1.469615185887663e-12,1.000000000000002,1.000000000000002
0.222,0.5000000000000867,1.584523337206834e-09,0.5000000000000921,1.469554799167375e-12,1.000000000000002,1.000000000000002
0.223,0.5000000000000868,1.578305680725427e-09,0.5000000000000923,1.469494412447087e-12,1.000000000000002,1.000000000000002
0.224,0.500000000000087,1.572088024244028e-09,0.5000000000000924,1.469434025726799e-12,1.000000000000002,1.000000000000002
0.225,0.500000000000087,1.565870367762618e-09,0.5000000000000925,1.469373639006511e-12,1.000000000000002,1.000000000000002
0.226,0.5000000000000873,1.559652711281221e-09,0.5000000000000926,1.469313252286223e-12,1.000000000000002,1.000000000000002
0.227,0.5000000000000875,1.553435054799804e-09,0.5000000000000927,1.469252865565935e-12,1.000000000000002,1.000000000000002
0.228,0.5000000000000876,1.547217398318408e-09,0.5000000000000928,1.469192478845647e-12,1.000000000000002,1.000000000000002
0.229,0.5000000000000877,1.540999741836991e-09,0.5000000000000929,1.469132092125359e-12,1.000000000000002,1.000000000000002
