"time","WTG4A.injector.PInjPu","WTG4A.injector.QInjPu","WTG4A.injector.UPu"
0,0.7000053000000001,0.279506395033,1.035348127481797
0.001,0.7000054711005477,0.2795057397400941,1.035348032769211
0.002,0.7000055468654002,0.2795054399869515,1.035347989480356
0.003,0.7000055782178837,0.2795053037439987,1.035347969849062
0.004,0.7000055953675145,0.2795052176003772,1.035347957474951
0.005,0.7000055902586487,0.2795052118127516,1.035347956733393
0.006,0.7000055782438743,0.2795052254514563,1.035347958825915
0.007,0.700005566987124,0.2795052356029294,1.035347960416599
0.008,0.7000055557303734,0.2795052457544021,1.035347962007283
0.008999999999999999,0.7000055444736227,0.2795052559058744,1.035347963597967
0.01,0.700005533216872,0.2795052660573464,1.035347965188651
0.011,0.7000055255152318,0.2795052657403307,1.035347965254488
0.012,0.7000055189362582,0.2795052621174768,1.035347964838794
0.013,0.7000055123572846,0.2795052584946228,1.0353479644231
0.014,0.7000055057783109,0.2795052548717689,1.035347964007407
0.015,0.7000054991993375,0.279505251248915,1.035347963591713
0.016,0.7000054926203636,0.2795052476260609,1.035347963176019
0.017,0.7000054860413903,0.279505244003207,1.035347962760325
0.018,0.7000054794624166,0.2795052403803528,1.035347962344631
0.019,0.7000054728834429,0.2795052367574987,1.035347961928937
0.02,0.7000054663044697,0.2795052331346446,1.035347961513243
0.021,0.7000054611647889,0.2795052301722949,1.035347961169897
0.022,0.700005457353686,0.2795052278196417,1.035347960893333
0.023,0.7000054535425828,0.2795052254669882,1.035347960616769
0.024,0.7000054497314802,0.279505223114335,1.035347960340205
0.025,0.7000054459203771,0.2795052207616816,1.035347960063641
0.026,0.7000054421092741,0.2795052184090283,1.035347959787076
0.027,0.7000054382981714,0.2795052160563749,1.035347959510513
0.028,0.7000054344870685,0.2795052137037216,1.035347959233949
0.029,0.7000054306759652,0.2795052113510682,1.035347958957384
0.03,0.7000054268648623,0.2795052089984149,1.03534795868082
0.031,0.7000054230537596,0.2795052066457615,1.035347958404256
0.032,0.7000054192426568,0.2795052042931082,1.035347958127692
0.033,0.7000054154315538,0.2795052019404549,1.035347957851128
0.034,0.7000054116204509,0.2795051995878016,1.035347957574564
0.035,0.7000054078093479,0.2795051972351482,1.035347957298
0.036,0.7000054039982452,0.2795051948824948,1.035347957021435
0.037,0.7000054001871423,0.2795051925298415,1.035347956744871
0.038,0.7000053963760394,0.2795051901771881,1.035347956468307
0.039,0.7000053925649364,0.2795051878245348,1.035347956191743
0.04,0.7000053887538336,0.2795051854718814,1.035347955915179
0.041,0.7000053850373525,0.2795051831882703,1.035347955646978
0.042,0.7000053835917951,0.2795051825616736,1.035347955579494
0.043,0.7000053821462379,0.2795051819350768,1.035347955512011
0.044,0.7000053807006803,0.27950518130848,1.035347955444527
0.045,0.7000053792551231,0.2795051806818832,1.035347955377043
0.046,0.7000053778095655,0.2795051800552865,1.035347955309559
0.047,0.7000053763640084,0.2795051794286897,1.035347955242075
0.048,0.7000053749184508,0.2795051788020929,1.035347955174592
0.049,0.7000053734728935,0.2795051781754961,1.035347955107108
0.05,0.7000053720273359,0.2795051775488993,1.035347955039624
0.051,0.7000053705817786,0.2795051769223024,1.03534795497214
0.052,0.7000053691362211,0.2795051762957057,1.035347954904656
0.053,0.7000053676906638,0.2795051756691089,1.035347954837173
0.054,0.7000053662451066,0.2795051750425122,1.035347954769689
0.055,0.7000053647995493,0.2795051744159154,1.035347954702205
0.056,0.7000053633539917,0.2795051737893186,1.035347954634722
0.057,0.7000053619084342,0.2795051731627217,1.035347954567237
0.058,0.700005360462877,0.279505172536125,1.035347954499754
0.059,0.7000053590173193,0.2795051719095283,1.03534795443227
0.06,0.7000053575717624,0.2795051712829315,1.035347954364786
0.061,0.700005356126205,0.2795051706563346,1.035347954297303
0.062,0.7000053546806473,0.2795051700297378,1.035347954229819
0.063,0.7000053532350899,0.279505169403141,1.035347954162335
0.064,0.7000053517895326,0.2795051687765442,1.035347954094851
0.065,0.7000053503439752,0.2795051681499475,1.035347954027367
0.066,0.7000053488984179,0.2795051675233507,1.035347953959884
0.067,0.7000053474528606,0.2795051668967539,1.0353479538924
0.068,0.7000053460073031,0.2795051662701571,1.035347953824916
0.06900000000000001,0.7000053445617456,0.2795051656435603,1.035347953757432
0.07000000000000001,0.7000053431161884,0.2795051650169635,1.035347953689948
0.07099999999999999,0.7000053416706312,0.2795051643903669,1.035347953622465
0.07199999999999999,0.7000053402250735,0.2795051637637699,1.035347953554981
0.073,0.7000053387795163,0.2795051631371731,1.035347953487497
0.074,0.7000053373339588,0.2795051625105763,1.035347953420013
0.075,0.7000053358884013,0.2795051618839796,1.035347953352529
0.076,0.7000053344428441,0.2795051612573828,1.035347953285046
0.077,0.7000053329972868,0.2795051606307861,1.035347953217562
0.078,0.7000053315517294,0.2795051600041892,1.035347953150078
0.079,0.7000053301061722,0.2795051593775925,1.035347953082594
0.08,0.7000053286606144,0.2795051587509956,1.03534795301511
0.081,0.700005327215057,0.2795051581243989,1.035347952947626
0.082,0.7000053258582917,0.2795051575402829,1.03534795288485
0.083,0.7000053255226333,0.2795051574446972,1.035347952876207
0.08400000000000001,0.7000053251869748,0.2795051573491115,1.035347952867564
0.08500000000000001,0.7000053248513163,0.2795051572535257,1.035347952858921
0.08599999999999999,0.700005324515658,0.2795051571579401,1.035347952850278
0.08699999999999999,0.7000053241799995,0.2795051570623543,1.035347952841636
0.08799999999999999,0.7000053238443409,0.2795051569667685,1.035347952832992
0.089,0.7000053235086826,0.2795051568711828,1.03534795282435
0.09,0.700005323173024,0.2795051567755971,1.035347952815707
0.091,0.7000053228373657,0.2795051566800115,1.035347952807064
0.092,0.7000053225017073,0.2795051565844257,1.035347952798421
0.093,0.7000053221660484,0.2795051564888398,1.035347952789778
0.094,0.7000053218303902,0.2795051563932541,1.035347952781135
0.095,0.7000053214947317,0.2795051562976684,1.035347952772492
0.096,0.7000053211590732,0.2795051562020827,1.035347952763849
0.097,0.7000053208234152,0.2795051561064971,1.035347952755207
0.098,0.7000053204877563,0.2795051560109113,1.035347952746563
0.099,0.7000053201520978,0.2795051559153255,1.03534795273792
0.1,0.7000053198164394,0.2795051558197398,1.035347952729277
0.101,0.7000053194807809,0.2795051557241541,1.035347952720634
0.102,0.7000053191451225,0.2795051556285684,1.035347952711992
0.103,0.7000053188094639,0.2795051555329826,1.035347952703349
0.104,0.7000053184738055,0.2795051554373969,1.035347952694706
0.105,0.700005318138147,0.2795051553418112,1.035347952686063
0.106,0.7000053178024886,0.2795051552462255,1.03534795267742
0.107,0.7000053174668303,0.2795051551506397,1.035347952668777
0.108,0.7000053171311718,0.279505155055054,1.035347952660134
0.109,0.7000053167955136,0.2795051549594683,1.035347952651491
0.11,0.7000053164598548,0.2795051548638824,1.035347952642848
0.111,0.7000053161241961,0.2795051547682967,1.035347952634205
0.112,0.7000053157885379,0.2795051546727111,1.035347952625562
0.113,0.7000053154528794,0.2795051545771253,1.03534795261692
0.114,0.7000053151172209,0.2795051544815396,1.035347952608277
0.115,0.7000053147815627,0.2795051543859539,1.035347952599634
0.116,0.7000053144459041,0.2795051542903682,1.035347952590991
0.117,0.7000053141102457,0.2795051541947824,1.035347952582348
0.118,0.7000053137745872,0.2795051540991967,1.035347952573705
0.119,0.7000053134389287,0.279505154003611,1.035347952565062
0.12,0.7000053131032702,0.2795051539080252,1.035347952556419
0.121,0.7000053127676116,0.2795051538124395,1.035347952547776
0.122,0.7000053124319533,0.2795051537168538,1.035347952539133
0.123,0.7000053120962949,0.279505153621268,1.03534795253049
0.124,0.7000053117606364,0.2795051535256823,1.035347952521847
0.125,0.7000053114249779,0.2795051534300965,1.035347952513205
0.126,0.7000053110893192,0.2795051533345108,1.035347952504561
0.127,0.700005310753661,0.2795051532389252,1.035347952495919
0.128,0.7000053104180026,0.2795051531433395,1.035347952487276
0.129,0.7000053100823439,0.2795051530477536,1.035347952478633
0.13,0.7000053097466857,0.2795051529521679,1.03534795246999
0.131,0.7000053094110272,0.2795051528565822,1.035347952461347
0.132,0.7000053090753686,0.2795051527609965,1.035347952452704
0.133,0.7000053087397103,0.2795051526654108,1.035347952444061
0.134,0.7000053084040518,0.279505152569825,1.035347952435418
0.135,0.7000053080683935,0.2795051524742393,1.035347952426775
0.136,0.7000053077327349,0.2795051523786535,1.035347952418132
0.137,0.7000053073970762,0.2795051522830677,1.035347952409489
0.138,0.7000053070614183,0.2795051521874822,1.035347952400847
0.139,0.7000053067257594,0.2795051520918964,1.035347952392203
0.14,0.7000053063901011,0.2795051519963108,1.035347952383561
0.141,0.7000053060544426,0.2795051519007249,1.035347952374918
0.142,0.7000053057187839,0.2795051518051391,1.035347952366275
0.143,0.7000053053831256,0.2795051517095534,1.035347952357632
0.144,0.7000053050474669,0.2795051516139677,1.035347952348989
0.145,0.7000053047118087,0.279505151518382,1.035347952340346
0.146,0.7000053043761505,0.2795051514227963,1.035347952331703
0.147,0.7000053040404917,0.2795051513272105,1.03534795232306
0.148,0.7000053037048334,0.2795051512316248,1.035347952314417
0.149,0.7000053033691748,0.279505151136039,1.035347952305774
0.15,0.7000053030335163,0.2795051510404533,1.035347952297131
0.151,0.7000053026978581,0.2795051509448676,1.035347952288489
0.152,0.7000053023621994,0.2795051508492818,1.035347952279845
0.153,0.700005302026541,0.2795051507536962,1.035347952271203
0.154,0.7000053016908827,0.2795051506581105,1.03534795226256
0.155,0.7000053013552241,0.2795051505625247,1.035347952253917
0.156,0.7000053010195657,0.2795051504669389,1.035347952245274
0.157,0.7000053006839071,0.2795051503713532,1.035347952236631
0.158,0.7000053003482488,0.2795051502757675,1.035347952227988
0.159,0.7000053000125903,0.2795051501801817,1.035347952219345
0.16,0.7000052996769318,0.279505150084596,1.035347952210702
0.161,0.7000052993412735,0.2795051499890103,1.035347952202059
0.162,0.700005299005615,0.2795051498934246,1.035347952193416
0.163,0.7000052986699564,0.2795051497978389,1.035347952184773
0.164,0.7000052983804739,0.2795051497147942,1.035347952177234
0.165,0.7000052983334142,0.2795051496975899,1.035347952175486
0.166,0.7000052982863548,0.2795051496803856,1.03534795217374
0.167,0.7000052982392949,0.2795051496631812,1.035347952171992
0.168,0.7000052981922353,0.2795051496459769,1.035347952170245
0.169,0.7000052981451759,0.2795051496287727,1.035347952168498
0.17,0.7000052980981161,0.2795051496115684,1.035347952166751
0.171,0.7000052980510565,0.2795051495943641,1.035347952165004
0.172,0.7000052980039968,0.2795051495771597,1.035347952163256
0.173,0.7000052979569372,0.2795051495599554,1.035347952161509
0.174,0.7000052979098776,0.2795051495427512,1.035347952159762
0.175,0.7000052978628181,0.2795051495255469,1.035347952158015
0.176,0.7000052978157586,0.2795051495083427,1.035347952156268
0.177,0.7000052977686988,0.2795051494911382,1.03534795215452
0.178,0.7000052977216394,0.2795051494739341,1.035347952152774
0.179,0.7000052976745798,0.2795051494567298,1.035347952151026
0.18,0.7000052976275201,0.2795051494395254,1.035347952149279
0.181,0.7000052975804604,0.2795051494223211,1.035347952147532
0.182,0.7000052975334009,0.2795051494051169,1.035347952145785
0.183,0.7000052974863413,0.2795051493879126,1.035347952144037
0.184,0.7000052974392815,0.2795051493707083,1.03534795214229
0.185,0.7000052973922219,0.279505149353504,1.035347952140543
0.186,0.7000052973451625,0.2795051493362998,1.035347952138796
0.187,0.7000052972981029,0.2795051493190954,1.035347952137049
0.188,0.7000052972510431,0.2795051493018911,1.035347952135301
0.189,0.7000052972039835,0.2795051492846868,1.035347952133554
0.19,0.7000052971569238,0.2795051492674826,1.035347952131807
0.191,0.7000052971098643,0.2795051492502783,1.03534795213006
0.192,0.7000052970628048,0.279505149233074,1.035347952128313
0.193,0.700005297015745,0.2795051492158697,1.035347952126565
0.194,0.7000052969686856,0.2795051491986654,1.035347952124819
0.195,0.7000052969216259,0.2795051491814611,1.035347952123071
0.196,0.7000052968745663,0.2795051491642568,1.035347952121324
0.197,0.7000052968275067,0.2795051491470525,1.035347952119577
0.198,0.7000052967804471,0.2795051491298483,1.035347952117829
0.199,0.7000052967333873,0.279505149112644,1.035347952116082
0.2,0.7000052966863277,0.2795051490954397,1.035347952114335
0.201,0.7000052966392685,0.2795051490782354,1.035347952112588
0.202,0.7000052965922084,0.279505149061031,1.035347952110841
0.203,0.700005296545149,0.2795051490438268,1.035347952109094
0.204,0.7000052964980893,0.2795051490266224,1.035347952107346
0.205,0.7000052964510298,0.2795051490094182,1.035347952105599
0.206,0.7000052964039702,0.2795051489922139,1.035347952103852
0.207,0.7000052963569106,0.2795051489750096,1.035347952102105
0.208,0.700005296309851,0.2795051489578053,1.035347952100358
0.209,0.7000052962627912,0.279505148940601,1.035347952098611
0.21,0.7000052962157317,0.2795051489233967,1.035347952096864
