"time","wPP4BCurrentSource.elecMeasurements.PPu","wPP4BCurrentSource.elecMeasurements.QPu","wPP4BCurrentSource.elecMeasurements.UPu"
0.052,0.9999965644853067,-0.2099997603187174,1.000185023257483
0.053,0.99999648189775,-0.2099997545621138,1.000185029873351
0.054,0.9999963973846133,-0.2099997491762144,1.000185036486513
0.055,0.9999963112292095,-0.2099997441437732,1.000185043085774
0.056,0.9999962237252807,-0.2099997394484352,1.000185049659053
0.057,0.9999961353075308,-0.2099997350681383,1.000185056187803
0.058,0.9999960462244465,-0.2099997309906601,1.000185062661302
0.059,0.9999959567109609,-0.2099997272050841,1.000185069069214
0.06,0.9999958669190404,-0.2099997237042469,1.000185075404885
0.061,0.9999957773041761,-0.2099997204666869,1.000185081648367
0.062,0.999995687927469,-0.2099997174895251,1.000185087796985
0.063,0.9999955992603754,-0.2099997147501259,1.000185093830223
0.064,0.999995511221471,-0.2099997122522916,1.000185099751657
0.065,0.9999954242955342,-0.2099997099716497,1.000185105540535
0.066,0.9999953384107699,-0.2099997079113806,1.000185111200061
0.067,0.9999952539264831,-0.2099997060517628,1.000185116715371
0.068,0.9999951708352629,-0.2099997043922086,1.000185122087079
0.06900000000000001,0.9999950893625628,-0.2099997029185146,1.000185127306425
0.07000000000000001,0.9999950095499601,-0.2099997016261875,1.000185132372376
0.07099999999999999,0.9999949315111566,-0.2099997005064814,1.000185137281007
0.07199999999999999,0.9999948553145166,-0.2099996995509432,1.000185142030949
0.073,0.9999947809937273,-0.2099996987561236,1.000185146621307
0.074,0.9999947086179344,-0.209999698109635,1.000185151051889
0.075,0.9999946381778015,-0.2099996976122016,1.000185155323018
0.076,0.999994569697486,-0.2099996972388549,1.000185159441042
0.077,0.999994503167308,-0.2099996969976464,1.000185163404025
0.078,0.999994438587267,-0.2099996968885764,1.000185167211966
0.079,0.9999943759205013,-0.2099996969022186,1.00018517086995
0.08,0.9999943151056457,-0.209999697022881,1.000185174386441
0.081,0.9999942561910422,-0.2099996972629258,1.000185177754772
0.082,0.999994199176691,-0.2099996976223532,1.000185180974941
0.083,0.9999941439179947,-0.2099996980765972,1.000185184063036
0.08400000000000001,0.9999940904090427,-0.2099996986246536,1.000185187019715
0.08500000000000001,0.9999940387026782,-0.2099996992755005,1.000185189839098
0.08599999999999999,0.9999939887989004,-0.2099997000291378,1.000185192521186
0.08699999999999999,0.99999394041336,-0.2099997008512813,1.000185195093253
0.08799999999999999,0.999993893706065,-0.2099997017612236,1.000185197539951
0.089,0.9999938486788178,-0.2099997027591821,1.000185199861107
0.09,0.9999938052583099,-0.2099997038373228,1.000185202063441
0.091,0.9999937632728182,-0.209999704977295,1.000185204162693
0.092,0.9999937228471917,-0.2099997061924409,1.000185206147418
0.093,0.99999368398143,-0.20999970748276,1.000185208017618
0.094,0.9999936465426779,-0.2099997088335267,1.000185209785633
0.095,0.9999936105013971,-0.2099997102414669,1.000185211454208
0.096,0.9999935759203159,-0.2099997117135337,1.000185213017516
0.097,0.999993542799434,-0.2099997132497271,1.000185214475555
0.098,0.9999935109848512,-0.2099997148296788,1.000185215843653
0.099,0.9999934805503456,-0.2099997164631533,1.000185217114462
0.1,0.9999934515046042,-0.2099997181513003,1.000185218287117
0.101,0.9999934238184289,-0.2099997198877972,1.00018521936529
0.102,0.9999933973941638,-0.2099997216514971,1.000185220361261
0.103,0.9999933722984018,-0.2099997234568203,1.000185221266656
0.104,0.9999933485311426,-0.2099997253037672,1.000185222081476
0.105,0.9999933260923866,-0.2099997271923375,1.000185222805719
0.106,0.9999933049821337,-0.2099997291225315,1.000185223439386
0.107,0.9999932852003836,-0.2099997310943491,1.000185223982477
0.108,0.9999932667471365,-0.2099997331077905,1.000185224434992
0.109,0.9999932495462125,-0.2099997351361179,1.000185224809694
0.11,0.9999932336429563,-0.2099997371952467,1.000185225098987
0.111,0.9999932190470541,-0.2099997392885762,1.000185225301247
0.112,0.9999932057585053,-0.2099997414161068,1.000185225416474
0.113,0.9999931937773104,-0.2099997435778382,1.000185225444669
0.114,0.9999931831034694,-0.2099997457737707,1.000185225385831
0.115,0.9999931737369822,-0.2099997480039041,1.00018522523996
0.116,0.9999931655992974,-0.2099997502498384,1.000185225017368
0.117,0.9999931586607687,-0.2099997525046294,1.000185224721943
0.118,0.9999931529897513,-0.2099997547842885,1.000185224344716
0.119,0.9999931485862451,-0.2099997570888159,1.000185223885685
0.12,0.9999931454502506,-0.2099997594182117,1.000185223344852
0.121,0.9999931435817673,-0.2099997617724756,1.000185222722215
0.122,0.9999931429807958,-0.2099997641516079,1.000185222017775
0.123,0.9999931436167768,-0.2099997665518983,1.000185221234471
0.124,0.9999931452761868,-0.2099997689474219,1.00018522039284
0.125,0.9999931481394516,-0.2099997713600849,1.000185219475528
0.126,0.9999931522065706,-0.2099997737898874,1.000185218482536
0.127,0.9999931574775445,-0.2099997762368295,1.000185217413863
0.128,0.999993163952373,-0.2099997787009108,1.00018521626951
0.129,0.9999931716310559,-0.2099997811821316,1.000185215049476
0.13,0.9999931805135936,-0.2099997836804917,1.000185213753762
0.131,0.9999931899849978,-0.2099997861639162,1.000185212428277
0.132,0.9999932002850545,-0.2099997886449112,1.000185211055122
0.133,0.9999932115885872,-0.2099997911325947,1.000185209621244
0.134,0.9999932238955963,-0.2099997936269666,1.000185208126645
0.135,0.9999932372060814,-0.209999796128027,1.000185206571324
0.136,0.9999932515200428,-0.2099997986357758,1.000185204955281
0.137,0.9999932668374805,-0.2099998011502128,1.000185203278516
0.138,0.9999932831583942,-0.2099998036713382,1.00018520154103
0.139,0.9999933004827841,-0.2099998061991521,1.000185199742821
0.14,0.9999933188106501,-0.2099998087336541,1.000185197883891
0.141,0.9999933381419923,-0.2099998112748445,1.000185195964239
0.142,0.9999933584768108,-0.2099998138227231,1.000185193983865
0.143,0.9999933798151053,-0.2099998163772898,1.000185191942769
0.144,0.9999934021568762,-0.2099998189385447,1.000185189840952
0.145,0.9999934255898952,-0.2099998215032715,1.000185187674283
0.146,0.9999934585749748,-0.2099998237395098,1.000185185051507
0.147,0.9999934915600548,-0.2099998259757472,1.000185182428732
0.148,0.9999935245451346,-0.2099998282119839,1.000185179805956
0.149,0.9999935575302146,-0.20999983044822,1.000185177183181
0.15,0.9999935905152947,-0.2099998326844554,1.000185174560406
0.151,0.9999936235003745,-0.2099998349206902,1.00018517193763
0.152,0.9999936564854545,-0.2099998371569242,1.000185169314855
0.153,0.9999936894705348,-0.2099998393931575,1.00018516669208
0.154,0.999993722455615,-0.20999984162939,1.000185164069305
0.155,0.9999937554406955,-0.209999843865622,1.00018516144653
0.156,0.9999937884257757,-0.2099998461018533,1.000185158823756
0.157,0.9999938214108557,-0.2099998483380838,1.000185156200981
0.158,0.9999938543959362,-0.2099998505743136,1.000185153578206
0.159,0.9999938873810168,-0.2099998528105428,1.000185150955432
0.16,0.9999939203660974,-0.2099998550467711,1.000185148332658
0.161,0.9999939533511779,-0.209999857282999,1.000185145709883
0.162,0.9999939863362584,-0.209999859519226,1.000185143087109
0.163,0.999994019321339,-0.2099998617554524,1.000185140464335
0.164,0.9999940523064198,-0.2099998639916781,1.000185137841561
0.165,0.9999940852915005,-0.209999866227903,1.000185135218787
0.166,0.9999941182765814,-0.2099998684641273,1.000185132596013
0.167,0.9999941512616621,-0.209999870700351,1.000185129973239
0.168,0.9999941842467431,-0.2099998729365738,1.000185127350465
0.169,0.9999942172318241,-0.2099998751727961,1.000185124727692
0.17,0.999994250216905,-0.2099998774090175,1.000185122104918
0.171,0.9999942832019861,-0.2099998796452383,1.000185119482145
0.172,0.9999943161870672,-0.2099998818814585,1.000185116859372
0.173,0.9999943491721485,-0.209999884117678,1.000185114236598
0.174,0.9999943821572296,-0.2099998863538966,1.000185111613825
0.175,0.9999944134125633,-0.2099998883086718,1.000185109179625
0.176,0.9999944430609409,-0.2099998900019824,1.000185106920613
0.177,0.9999944727093184,-0.2099998916952923,1.0001851046616
0.178,0.9999945023576956,-0.2099998933886018,1.000185102402588
0.179,0.9999945320060731,-0.2099998950819108,1.000185100143575
0.18,0.9999945616544507,-0.2099998967752191,1.000185097884563
0.181,0.9999945913028282,-0.209999898468527,1.00018509562555
0.182,0.9999946209512057,-0.2099999001618342,1.000185093366538
0.183,0.9999946505995834,-0.2099999018551411,1.000185091107526
0.184,0.9999946802479611,-0.2099999035484471,1.000185088848514
0.185,0.9999947098963388,-0.2099999052417527,1.000185086589502
0.186,0.9999947395447165,-0.2099999069350578,1.00018508433049
0.187,0.9999947691930942,-0.2099999086283623,1.000185082071478
0.188,0.9999947988414721,-0.2099999103216662,1.000185079812466
0.189,0.9999948284898502,-0.2099999120149696,1.000185077553454
0.19,0.999994858138228,-0.2099999137082725,1.000185075294443
0.191,0.9999948877866058,-0.2099999154015747,1.000185073035431
0.192,0.9999949174349838,-0.2099999170948766,1.000185070776419
0.193,0.9999949470833619,-0.2099999187881778,1.000185068517408
0.194,0.9999949767317399,-0.2099999204814783,1.000185066258396
0.195,0.999995006380118,-0.2099999221747784,1.000185063999385
0.196,0.9999950360284963,-0.2099999238680779,1.000185061740374
0.197,0.9999950656768745,-0.2099999255613768,1.000185059481363
0.198,0.9999950953252525,-0.2099999272546753,1.000185057222351
0.199,0.999995124973631,-0.2099999289479732,1.00018505496334
0.2,0.9999951546220094,-0.2099999306412704,1.000185052704329
0.201,0.9999951842703877,-0.2099999323345671,1.000185050445318
0.202,0.9999952139187661,-0.2099999340278635,1.000185048186308
0.203,0.9999952435671444,-0.209999935721159,1.000185045927297
0.204,0.9999952726085816,-0.2099999373870417,1.000185043712277
0.205,0.9999952799429417,-0.2099999380725286,1.000185043070573
0.206,0.9999952872773018,-0.2099999387580155,1.000185042428869
0.207,0.9999952946116616,-0.2099999394435023,1.000185041787164
0.208,0.9999953019460216,-0.209999940128989,1.00018504114546
0.209,0.9999953092803817,-0.2099999408144759,1.000185040503756
0.21,0.9999953166147415,-0.2099999414999626,1.000185039862052
0.211,0.9999953239491017,-0.2099999421854492,1.000185039220348
0.212,0.9999953312834615,-0.2099999428709358,1.000185038578643
0.213,0.9999953386178215,-0.2099999435564225,1.000185037936939
0.214,0.9999953459521816,-0.209999944241909,1.000185037295235
0.215,0.9999953532865415,-0.2099999449273956,1.000185036653531
0.216,0.9999953606209016,-0.2099999456128821,1.000185036011827
0.217,0.9999953679552616,-0.2099999462983686,1.000185035370122
0.218,0.9999953752896215,-0.2099999469838549,1.000185034728418
0.219,0.9999953826239816,-0.2099999476693413,1.000185034086714
0.22,0.9999953899583415,-0.2099999483548277,1.00018503344501
0.221,0.9999953972927015,-0.209999949040314,1.000185032803306
0.222,0.9999954046270616,-0.2099999497258004,1.000185032161602
0.223,0.9999954119614216,-0.2099999504112866,1.000185031519897
0.224,0.9999954192957817,-0.2099999510967729,1.000185030878193
0.225,0.9999954266301416,-0.209999951782259,1.000185030236489
0.226,0.9999954339645017,-0.2099999524677452,1.000185029594785
0.227,0.9999954412988618,-0.2099999531532313,1.000185028953081
0.228,0.9999954486332218,-0.2099999538387173,1.000185028311377
0.229,0.9999954559675818,-0.2099999545242033,1.000185027669673
0.23,0.9999954633019418,-0.2099999552096894,1.000185027027969
0.231,0.9999954706363019,-0.2099999558951754,1.000185026386264
0.232,0.9999954779706617,-0.2099999565806613,1.00018502574456
0.233,0.999995485305022,-0.2099999572661472,1.000185025102856
0.234,0.9999954926393819,-0.2099999579516329,1.000185024461152
0.235,0.9999954999737419,-0.2099999586371188,1.000185023819448
0.236,0.999995507308102,-0.2099999593226046,1.000185023177744
0.237,0.9999955146424619,-0.2099999600080904,1.00018502253604
0.238,0.9999955219768221,-0.2099999606935761,1.000185021894336
0.239,0.9999955293111823,-0.2099999613790617,1.000185021252632
0.24,0.9999955366455422,-0.2099999620645476,1.000185020610928
0.241,0.9999955439799023,-0.2099999627500331,1.000185019969224
0.242,0.9999955513142625,-0.2099999634355186,1.00018501932752
0.243,0.9999955586486224,-0.2099999641210041,1.000185018685815
0.244,0.9999955659829826,-0.2099999648064896,1.000185018044111
0.245,0.9999955733173428,-0.2099999654919751,1.000185017402408
0.246,0.9999955806517027,-0.2099999661774606,1.000185016760703
0.247,0.9999955879860627,-0.209999966862946,1.000185016118999
0.248,0.9999955953204231,-0.2099999675484314,1.000185015477295
0.249,0.9999956026547829,-0.2099999682339167,1.000185014835591
0.25,0.9999956099891431,-0.2099999689194019,1.000185014193887
0.251,0.9999956173235033,-0.2099999696048871,1.000185013552183
0.252,0.9999956246578632,-0.2099999702903725,1.000185012910479
0.253,0.9999956319922234,-0.2099999709758576,1.000185012268775
0.254,0.9999956393265836,-0.2099999716613427,1.000185011627071
0.255,0.9999956466609435,-0.2099999723468279,1.000185010985367
0.256,0.9999956539953038,-0.209999973032313,1.000185010343663
0.257,0.9999956613296637,-0.209999973717798,1.000185009701959
0.258,0.9999956686640239,-0.209999974403283,1.000185009060255
0.259,0.9999956759983841,-0.209999975088768,1.000185008418551
0.26,0.9999956833327441,-0.2099999757742529,1.000185007776847
0.261,0.9999956906671043,-0.2099999764597379,1.000185007135143
0.262,0.9999956980014644,-0.2099999771452228,1.000185006493439
0.263,0.9999957044952547,-0.2099999778035663,1.000185005909295
0.264,0.999995693066897,-0.2099999778832193,1.000185006552407
0.265,0.9999956816385389,-0.209999977962872,1.000185007195518
0.266,0.9999956702101809,-0.2099999780425249,1.00018500783863
0.267,0.9999956587818233,-0.2099999781221776,1.000185008481742
0.268,0.9999956473534652,-0.2099999782018302,1.000185009124853
0.269,0.9999956359251073,-0.2099999782814828,1.000185009767965
0.27,0.9999956244967496,-0.2099999783611352,1.000185010411077
0.271,0.9999956130683916,-0.2099999784407876,1.000185011054189
0.272,0.9999956016400339,-0.2099999785204398,1.0001850116973
0.273,0.9999955902116759,-0.2099999786000922,1.000185012340412
0.274,0.9999955787833181,-0.2099999786797443,1.000185012983524
0.275,0.9999955673549602,-0.2099999787593963,1.000185013626636
0.276,0.9999955559266024,-0.2099999788390484,1.000185014269747
0.277,0.9999955444982447,-0.2099999789187003,1.000185014912859
0.278,0.9999955330698868,-0.2099999789983522,1.000185015555971
0.279,0.9999955216415289,-0.209999979078004,1.000185016199083
0.28,0.9999955102131712,-0.2099999791576557,1.000185016842195
0.281,0.9999954987848134,-0.2099999792373072,1.000185017485307
0.282,0.9999954873564556,-0.2099999793169589,1.000185018128418
0.283,0.9999954759280978,-0.2099999793966103,1.00018501877153
0.284,0.9999954644997401,-0.2099999794762618,1.000185019414642
0.285,0.9999954530713822,-0.209999979555913,1.000185020057754
0.286,0.9999954416430245,-0.2099999796355643,1.000185020700866
0.287,0.9999954302146665,-0.2099999797152155,1.000185021343978
0.288,0.9999954187863087,-0.2099999797948666,1.00018502198709
0.289,0.9999954073579511,-0.2099999798745174,1.000185022630202
0.29,0.9999953959295934,-0.2099999799541686,1.000185023273314
0.291,0.9999953845012355,-0.2099999800338194,1.000185023916425
0.292,0.9999953730728779,-0.2099999801134702,1.000185024559537
0.293,0.9999953616445201,-0.209999980193121,1.000185025202649
0.294,0.9999953502161625,-0.2099999802727715,1.000185025845761
0.295,0.9999953387878047,-0.2099999803524221,1.000185026488873
0.296,0.9999953273594471,-0.2099999804320726,1.000185027131985
0.297,0.9999953159310893,-0.209999980511723,1.000185027775097
0.298,0.9999953045027314,-0.2099999805913733,1.000185028418209
0.299,0.9999952930743738,-0.2099999806710236,1.000185029061321
0.3,0.999995281646016,-0.2099999807506738,1.000185029704433
0.301,0.9999952702176584,-0.2099999808303239,1.000185030347545
0.302,0.9999952587893007,-0.2099999809099738,1.000185030990657
0.303,0.999995247360943,-0.2099999809896238,1.000185031633769
0.304,0.9999952359325853,-0.2099999810692737,1.000185032276881
0.305,0.9999952245042277,-0.2099999811489235,1.000185032919993
0.306,0.9999952130758701,-0.2099999812285732,1.000185033563106
0.307,0.9999952016475123,-0.2099999813082229,1.000185034206218
0.308,0.9999951902191547,-0.2099999813878725,1.00018503484933
0.309,0.999995178790797,-0.2099999814675219,1.000185035492442
0.31,0.9999951673624393,-0.2099999815471714,1.000185036135554
0.311,0.9999951559340817,-0.2099999816268207,1.000185036778666
0.312,0.999995144505724,-0.20999998170647,1.000185037421778
0.313,0.9999951330773664,-0.2099999817861192,1.00018503806489
0.314,0.9999951216490089,-0.2099999818657683,1.000185038708003
0.315,0.9999951102206511,-0.2099999819454173,1.000185039351115
0.316,0.9999950987922939,-0.2099999820250663,1.000185039994227
0.317,0.9999950873639359,-0.2099999821047152,1.000185040637339
0.318,0.9999950759355787,-0.2099999821843639,1.000185041280451
0.319,0.999995064507221,-0.2099999822640127,1.000185041923564
0.32,0.9999950530788633,-0.2099999823436614,1.000185042566676
0.321,0.9999950416505059,-0.2099999824233099,1.000185043209788
0.322,0.9999950296539157,-0.2099999824890657,1.000185043890426
0.323,0.9999950091192704,-0.2099999823460729,1.000185045134915
0.324,0.9999949885846251,-0.2099999822030798,1.000185046379404
0.325,0.99999496804998,-0.2099999820600864,1.000185047623893
0.326,0.9999949475153347,-0.2099999819170928,1.000185048868382
0.327,0.9999949269806896,-0.209999981774099,1.000185050112871
0.328,0.9999949064460444,-0.2099999816311049,1.00018505135736
0.329,0.9999948859113992,-0.2099999814881106,1.000185052601849
0.33,0.9999948653767542,-0.209999981345116,1.000185053846338
0.331,0.9999948448421088,-0.2099999812021212,1.000185055090828
0.332,0.9999948243074637,-0.2099999810591261,1.000185056335317
0.333,0.9999948037728187,-0.2099999809161307,1.000185057579806
0.334,0.9999947832381736,-0.2099999807731351,1.000185058824295
0.335,0.9999947627035285,-0.2099999806301394,1.000185060068785
0.336,0.9999947421688835,-0.2099999804871432,1.000185061313274
0.337,0.9999947216342385,-0.2099999803441469,1.000185062557764
0.338,0.9999947010995935,-0.2099999802011503,1.000185063802253
0.339,0.9999946805649484,-0.2099999800581534,1.000185065046742
0.34,0.9999946600303035,-0.2099999799151564,1.000185066291232
0.341,0.9999946394956586,-0.209999979772159,1.000185067535721
0.342,0.9999946189610136,-0.2099999796291614,1.000185068780211
0.343,0.9999945984263686,-0.2099999794861636,1.0001850700247
0.344,0.9999945778917239,-0.2099999793431655,1.00018507126919
0.345,0.9999945573570789,-0.2099999792001672,1.00018507251368
0.346,0.9999945368224339,-0.2099999790571685,1.000185073758169
0.347,0.9999945162877892,-0.2099999789141698,1.000185075002659
0.348,0.9999944957531444,-0.2099999787711707,1.000185076247149
0.349,0.9999944752184995,-0.2099999786281714,1.000185077491639
0.35,0.9999944546838548,-0.2099999784851718,1.000185078736128
0.351,0.9999944341492101,-0.2099999783421719,1.000185079980618
0.352,0.9999944136145654,-0.2099999781991718,1.000185081225108
0.353,0.9999943930799206,-0.2099999780561714,1.000185082469598
0.354,0.9999943725452759,-0.2099999779131709,1.000185083714088
0.355,0.9999943520106312,-0.20999997777017,1.000185084958578
0.356,0.9999943314759865,-0.209999977627169,1.000185086203068
0.357,0.9999943109413417,-0.2099999774841676,1.000185087447558
0.358,0.9999942904066972,-0.2099999773411661,1.000185088692048
0.359,0.9999942698720523,-0.2099999771981643,1.000185089936538
0.36,0.9999942493374078,-0.2099999770551621,1.000185091181028
0.361,0.9999942288027633,-0.2099999769121599,1.000185092425518
0.362,0.9999942082681189,-0.2099999767691572,1.000185093670009
0.363,0.9999941877334743,-0.2099999766261544,1.000185094914499
0.364,0.9999941671988296,-0.2099999764831512,1.000185096158989
0.365,0.9999941466641853,-0.209999976340148,1.000185097403479
0.366,0.9999941261295406,-0.2099999761971444,1.00018509864797
0.367,0.9999941055948962,-0.2099999760541406,1.00018509989246
0.368,0.9999940850602518,-0.2099999759111364,1.00018510113695
0.369,0.9999940645256074,-0.2099999757681321,1.000185102381441
0.37,0.9999940439909628,-0.2099999756251276,1.000185103625931
0.371,0.9999940234563185,-0.2099999754821227,1.000185104870422
0.372,0.9999940029216741,-0.2099999753391176,1.000185106114912
0.373,0.9999939823870296,-0.2099999751961123,1.000185107359403
0.374,0.9999939618523854,-0.2099999750531067,1.000185108603893
0.375,0.9999939413177411,-0.2099999749101009,1.000185109848384
0.376,0.9999939207830969,-0.2099999747670947,1.000185111092875
0.377,0.9999939002484525,-0.2099999746240885,1.000185112337365
0.378,0.9999938797138083,-0.2099999744810818,1.000185113581856
0.379,0.9999938591791642,-0.209999974338075,1.000185114826347
0.38,0.9999938386445197,-0.2099999741950679,1.000185116070838
0.381,0.9999938182746854,-0.2099999740579498,1.000185117303866
0.382,0.9999937998001615,-0.2099999739885582,1.000185118405081
0.383,0.9999937813256379,-0.2099999739191664,1.000185119506296
0.384,0.999993762851114,-0.2099999738497745,1.00018512060751
0.385,0.9999937443765904,-0.2099999737803822,1.000185121708725
0.386,0.9999937259020666,-0.2099999737109899,1.00018512280994
0.387,0.9999937074275431,-0.2099999736415972,1.000185123911155
0.388,0.9999936889530194,-0.2099999735722045,1.000185125012369
0.389,0.9999936704784959,-0.2099999735028115,1.000185126113584
0.39,0.9999936520039722,-0.2099999734334183,1.000185127214799
0.391,0.9999936335294486,-0.2099999733640248,1.000185128316014
0.392,0.9999936150549251,-0.2099999732946313,1.000185129417229
0.393,0.9999935965804014,-0.2099999732252375,1.000185130518444
0.394,0.9999935781058781,-0.2099999731558434,1.000185131619659
0.395,0.9999935596313544,-0.2099999730864492,1.000185132720874
0.396,0.9999935411568308,-0.2099999730170548,1.000185133822089
0.397,0.9999935226823072,-0.2099999729476602,1.000185134923304
0.398,0.9999935042077839,-0.2099999728782653,1.000185136024519
0.399,0.9999934857332605,-0.2099999728088703,1.000185137125734
0.4,0.9999934672587369,-0.209999972739475,1.000185138226949
0.401,0.9999934487842135,-0.2099999726700797,1.000185139328164
0.402,0.99999343030969,-0.2099999726006841,1.000185140429379
0.403,0.9999934118351667,-0.2099999725312883,1.000185141530595
0.404,0.9999933933606432,-0.2099999724618923,1.00018514263181
0.405,0.9999933748861199,-0.2099999723924959,1.000185143733025
0.406,0.9999933564115965,-0.2099999723230996,1.00018514483424
0.407,0.9999933379370731,-0.209999972253703,1.000185145935456
0.408,0.9999933194625499,-0.2099999721843061,1.000185147036671
0.409,0.9999933009880264,-0.209999972114909,1.000185148137886
0.41,0.9999932825135031,-0.2099999720455118,1.000185149239102
0.411,0.9999932640389798,-0.2099999719761144,1.000185150340317
0.412,0.9999932455644567,-0.2099999719067167,1.000185151441533
0.413,0.9999932270899333,-0.2099999718373189,1.000185152542748
0.414,0.99999320861541,-0.2099999717679208,1.000185153643963
0.415,0.9999931901408867,-0.2099999716985226,1.000185154745179
0.416,0.9999931716663637,-0.2099999716291242,1.000185155846395
0.417,0.9999931531918403,-0.2099999715597255,1.00018515694761
0.418,0.9999931347173172,-0.2099999714903265,1.000185158048826
0.419,0.999993116242794,-0.2099999714209276,1.000185159150041
0.42,0.9999930977682708,-0.2099999713515283,1.000185160251257
0.421,0.9999930792937477,-0.2099999712821289,1.000185161352473
0.422,0.9999930608192246,-0.2099999712127292,1.000185162453688
0.423,0.9999930423447013,-0.2099999711433294,1.000185163554904
0.424,0.9999930238701783,-0.2099999710739293,1.00018516465612
0.425,0.9999930053956554,-0.209999971004529,1.000185165757336
0.426,0.9999929869211321,-0.2099999709351285,1.000185166858551
0.427,0.9999929684466091,-0.2099999708657279,1.000185167959767
0.428,0.999992949972086,-0.2099999707963271,1.000185169060983
0.429,0.9999929314975631,-0.209999970726926,1.000185170162199
0.43,0.9999929130230399,-0.2099999706575248,1.000185171263415
0.431,0.9999928945485171,-0.2099999705881233,1.000185172364631
0.432,0.9999928760739941,-0.2099999705187216,1.000185173465847
0.433,0.9999928575994712,-0.2099999704493197,1.000185174567063
0.434,0.9999928391249482,-0.2099999703799176,1.000185175668279
0.435,0.9999928206504252,-0.2099999703105153,1.000185176769495
0.436,0.9999928021759024,-0.2099999702411129,1.000185177870711
0.437,0.9999927837013793,-0.2099999701717101,1.000185178971927
0.438,0.9999927652268567,-0.2099999701023073,1.000185180073143
