"time","converterVoltageSourceIEC63406.gridMeasurement.firstOrder.y","converterVoltageSourceIEC63406.gridMeasurement.firstOrder1.y","converterVoltageSourceIEC63406.gridMeasurement.firstOrder3.y","PRefPu.y","QRefPu.y","URefPu.y","converterVoltageSourceIEC63406.controlAndProtection.control.qControl.voltageDroop","converterVoltageSourceIEC63406.energyConversion.storageSys.SOClimiter.y","converterVoltageSourceIEC63406.gridMeasurement.fMeasPu","converterVoltageSourceIEC63406.injectorVoltageSource.voltageSourceIEC63406.PInjPu","converterVoltageSourceIEC63406.injectorVoltageSource.voltageSourceIEC63406.QInjPu","converterVoltageSourceIEC63406.energyConversion.storageSys.sOCcontrol.soc","converterVoltageSourceIEC63406.gridMeasurement.PMeasPu","converterVoltageSourceIEC63406.gridMeasurement.QMeasPu","converterVoltageSourceIEC63406.gridMeasurement.UMeasPu","converterVoltageSourceIEC63406.pCmdPu","converterVoltageSourceIEC63406.plantCommunication.pCmdPu","converterVoltageSourceIEC63406.plantCommunication.qCmdPu","converterVoltageSourceIEC63406.plantCommunication.uCmdPu","converterVoltageSourceIEC63406.qCmdPu","converterVoltageSourceIEC63406.uCmdPu"
0.037,1.000000617819871,1.84903151214234e-06,1.000002534166869,1,0,1,1.000004383198381,59.9074999173817,2.00021796095418,1.010000180873629,0.09999957756913451,59.9074999173817,1.000000617819871,1.84903151214234e-06,1.000002534166869,1,1,0,1,0,1
0.038,1.000000580777616,1.663062087134106e-06,1.000002535520375,1,0,1,1.000004198582462,59.90499991588381,2.000197225547297,1.010000185317111,0.09999929420354128,59.90499991588381,1.000000580777616,1.663062087134106e-06,1.000002535520375,1,1,0,1,0,1
0.039,1.000000547924681,1.46898353097613e-06,1.000002536097209,1,0,1,1.00000400508074,59.90249991447316,2.000178475675871,1.010000195860534,0.09999904213412705,59.90249991447316,1.000000547924681,1.46898353097613e-06,1.000002536097209,1,1,0,1,0,1
0.04,1.000000519458644,1.270584919965622e-06,1.000002536051022,1,0,1,1.000003806635942,59.89999991313965,2.000161505036943,1.010000211828566,0.09999882330502262,59.89999991313965,1.000000519458644,1.270584919965622e-06,1.000002536051022,1,1,0,1,0,1
0.041,1.000000495412644,1.071438064170293e-06,1.000002535517639,1,0,1,1.000003606955703,59.89749991187185,2.000146147456942,1.010000232421406,0.09999863837624171,59.89749991187185,1.000000495412644,1.071438064170293e-06,1.000002535517639,1,1,0,1,0,1
0.042,1.000000475786328,8.746868983219373e-07,1.000002534621933,1,0,1,1.000003409308832,59.89499991065939,2.000132241131642,1.010000256908881,0.09999848772158677,59.89499991065939,1.000000475786328,8.746868983219373e-07,1.000002534621933,1,1,0,1,0,1
0.043,1.000000460489775,6.832165616369167e-07,1.000002533476584,1,0,1,1.000003216693145,59.89249990949168,2.000119644537532,1.010000284527894,0.09999837100893109,59.89249990949168,1.000000460489775,6.832165616369167e-07,1.000002533476584,1,1,0,1,0,1
0.044,1.000000449384268,4.997236972348203e-07,1.000002532186705,1,0,1,1.000003031910402,59.88999990835811,2.000108226738312,1.010000314509093,0.09999828751838047,59.88999990835811,1.000000449384268,4.997236972348203e-07,1.000002532186705,1,1,0,1,0,1
0.045,1.000000442258984,3.265479296855489e-07,1.000002530843205,1,0,1,1.000002857391134,59.88749990724844,2.000097877115949,1.010000346093427,0.09999823594028101,59.88749990724844,1.000000442258984,3.265479296855489e-07,1.000002530843205,1,1,0,1,0,1
0.046,1.000000438849016,1.656812314321984e-07,1.000002529523243,1,0,1,1.000002695204474,59.88499990615289,2.000088505048716,1.010000378548822,0.09999821450568581,59.88499990615289,1.000000438849016,1.656812314321984e-07,1.000002529523243,1,1,0,1,0,1
0.047,1.000000438800555,1.891003274662219e-08,1.000002528295537,1,0,1,1.00000254720557,59.88249990506129,2.000080030992545,1.010000411098224,0.0999982207684921,59.88249990506129,1.000000438800555,1.891003274662219e-08,1.000002528295537,1,1,0,1,0,1
0.048,1.000000441699253,-1.123005245565411e-07,1.00000252721604,1,0,1,1.000002414915516,59.87999990396382,2.000072393745119,1.010000442978463,0.09999825178285697,59.87999990396382,1.000000441699253,-1.123005245565411e-07,1.00000252721604,1,1,0,1,0,1
0.049,1.0000004474072,-2.275676254206887e-07,1.00000252633021,1,0,1,1.000002298762585,59.87749990285771,2.000065467320923,1.010000473993038,0.09999830657010503,59.87749990285771,1.0000004474072,-2.275676254206887e-07,1.00000252633021,1,1,0,1,0,1
0.05,1.000000455416571,-3.261057823197964e-07,1.000002525670866,1,0,1,1.000002199565083,59.87499990173427,2.000059213420388,1.010000503445751,0.09999838140179285,59.87499990173427,1.000000455416571,-3.261057823197964e-07,1.000002525670866,1,1,0,1,0,1
0.051,1.0000004652607,-4.076712785630045e-07,1.000002525259548,1,0,1,1.00000211758827,59.87249990058714,2.000053584461179,1.010000530818613,0.09999847279964705,59.87249990058714,1.0000004652607,-4.076712785630045e-07,1.000002525259548,1,1,0,1,0,1
0.052,1.000000476604283,-4.722820952144714e-07,1.000002525114094,1,0,1,1.000002052831999,59.8699998994125,2.000048513414959,1.010000555769628,0.09999857824243509,59.8699998994125,1.000000476604283,-4.722820952144714e-07,1.000002525114094,1,1,0,1,0,1
0.053,1.000000489178408,-5.20233500013717e-07,1.000002525245959,1,0,1,1.000002005012459,59.86749989820827,2.000043925372889,1.01000057807705,0.09999869567540878,59.86749989820827,1.000000489178408,-5.20233500013717e-07,1.000002525245959,1,1,0,1,0,1
0.054,1.000000502456328,-5.523177280462017e-07,1.000002525644746,1,0,1,1.000001973327018,59.86499989697086,2.000039792027701,1.010000597403275,0.09999882104790599,59.86499989697086,1.000000502456328,-5.523177280462017e-07,1.000002525644746,1,1,0,1,0,1
0.055,1.000000516001572,-5.695628425376823e-07,1.000002526295375,1,0,1,1.000001956732533,59.8624998956986,2.000036073678746,1.010000613545057,0.09999895095934175,59.8624998956986,1.000000516001572,-5.695628425376823e-07,1.000002526295375,1,1,0,1,0,1
0.056,1.000000529756955,-5.721659650669123e-07,1.00000252721092,1,0,1,1.000001955044955,59.85999989439163,2.000032687913916,1.010000626530199,0.0999990849306417,59.85999989439163,1.000000529756955,-5.721659650669123e-07,1.00000252721092,1,1,0,1,0,1
0.057,1.000000543243652,-5.618459263205894e-07,1.000002528354796,1,0,1,1.00000196650887,59.8574998930501,2.000029608354047,1.010000636270345,0.09999921916253118,59.8574998930501,1.000000543243652,-5.618459263205894e-07,1.000002528354796,1,1,0,1,0,1
0.058,1.000000556129406,-5.401742109335555e-07,1.000002529695967,1,0,1,1.000001989521756,59.85499989167543,2.000026794600083,1.010000642807478,0.09999935096362617,59.85499989167543,1.000000556129406,-5.401742109335555e-07,1.000002529695967,1,1,0,1,0,1
0.059,1.000000568230635,-5.081187580048709e-07,1.000002531220004,1,0,1,1.000002023101246,59.85249989026873,2.000024212674976,1.010000646199543,0.09999947879243348,59.85249989026873,1.000000568230635,-5.081187580048709e-07,1.000002531220004,1,1,0,1,0,1
0.06,1.000000579396183,-4.667561507365263e-07,1.000002532908844,1,0,1,1.000002066152694,59.8499998888319,2.000021832300875,1.010000646564874,0.09999960133038348,59.8499998888319,1.000000579396183,-4.667561507365263e-07,1.000002532908844,1,1,0,1,0,1
0.061,1.000000589366504,-4.181343502052148e-07,1.000002534716286,1,0,1,1.000002116581935,59.84749988736881,2.000019623600751,1.01000064413639,0.09999971635883394,59.84749988736881,1.000000589366504,-4.181343502052148e-07,1.000002534716286,1,1,0,1,0,1
0.062,1.000000597978024,-3.639412833808801e-07,1.000002536605678,1,0,1,1.000002172664394,59.84499988588325,2.00001756603663,1.010000639161911,0.09999982239473947,59.84499988588325,1.000000597978024,-3.639412833808801e-07,1.000002536605678,1,1,0,1,0,1
0.063,1.00000060521074,-3.044993354622165e-07,1.000002538577309,1,0,1,1.000002234077974,59.84249988437593,2.000015686864561,1.010000631698204,0.09999991912353437,59.84249988437593,1.00000060521074,-3.044993354622165e-07,1.000002538577309,1,1,0,1,0,1
0.064,1.000000610942714,-2.419115162147497e-07,1.000002540581743,1,0,1,1.000002298670227,59.8399998828525,2.000013969495427,1.010000622137891,0.1000000053186575,59.8399998828525,1.000000610942714,-2.419115162147497e-07,1.000002540581743,1,1,0,1,0,1
0.065,1.000000615130139,-1.777539679760017e-07,1.000002542583378,1,0,1,1.00000236482941,59.83749988131774,2.000012420705857,1.010000610822527,0.1000000803674768,59.83749988131774,1.000000615130139,-1.777539679760017e-07,1.000002542583378,1,1,0,1,0,1
0.066,1.000000617764162,-1.130125106409867e-07,1.000002544562292,1,0,1,1.000002431549781,59.83499987977468,2.000011067436383,1.010000597977563,0.1000001439711705,59.83499987977468,1.000000617764162,-1.130125106409867e-07,1.000002544562292,1,1,0,1,0,1
0.067,1.000000618869354,-4.867151496733794e-08,1.000002546497932,1,0,1,1.000002497826417,59.83249987822674,2.000009944300559,1.010000583861608,0.1000001960710441,59.83249987822674,1.000000618869354,-4.867151496733794e-08,1.000002546497932,1,1,0,1,0,1
0.068,1.000000618503104,1.405396343939381e-08,1.000002548362688,1,0,1,1.000002562416652,59.82999987667852,2.000009088661046,1.010000568824743,0.1000002368195003,59.82999987667852,1.000000618503104,1.405396343939381e-08,1.000002548362688,1,1,0,1,0,1
0.06900000000000001,1.000000616744412,7.425580315608041e-08,1.000002550136792,1,0,1,1.000002624392595,59.82749987513377,2.000008511389414,1.010000553157352,0.1000002665650538,59.82749987513377,1.000000616744412,7.425580315608041e-08,1.000002550136792,1,1,0,1,0,1
0.07000000000000001,1.000000613635428,1.311197417243993e-07,1.000002551802483,1,0,1,1.000002682922225,59.82499987359554,2.000008005658886,1.01000053707126,0.1000002854480246,59.82499987359554,1.000000613635428,1.311197417243993e-07,1.000002551802483,1,1,0,1,0,1
0.07099999999999999,1.000000609312328,1.840889620554272e-07,1.000002553348395,1,0,1,1.000002737437357,59.82249987206698,2.000007570983056,1.010000520821144,0.1000002942718201,59.82249987206698,1.000000609312328,1.840889620554272e-07,1.000002553348395,1,1,0,1,0,1
0.07199999999999999,1.000000603906352,2.327801592579266e-07,1.000002554767339,1,0,1,1.000002787547498,59.8199998705506,2.000007093079866,1.010000504602826,0.1000002938484006,59.8199998705506,1.000000603906352,2.327801592579266e-07,1.000002554767339,1,1,0,1,0,1
0.073,1.000000597483335,2.765916194898216e-07,1.000002556046191,1,0,1,1.000002832637811,59.81749986904899,2.000006620546171,1.010000488621666,0.1000002845605243,59.81749986904899,1.000000597483335,2.765916194898216e-07,1.000002556046191,1,1,0,1,0,1
0.074,1.00000059017769,3.152007643235227e-07,1.000002557178535,1,0,1,1.000002872379299,59.81499986756452,2.000006103924719,1.010000473068371,0.1000002672908923,59.81499986756452,1.00000059017769,3.152007643235227e-07,1.000002557178535,1,1,0,1,0,1
0.075,1.00000058215824,3.485307444742742e-07,1.00000255816398,1,0,1,1.000002906694725,59.81249986609904,2.000005432133954,1.010000458098415,0.100000243195294,59.81249986609904,1.00000058215824,3.485307444742742e-07,1.00000255816398,1,1,0,1,0,1
0.076,1.000000573560253,3.764694135899636e-07,1.000002559001093,1,0,1,1.000002935470507,59.80999986465423,2.00000457555054,1.010000443853324,0.1000002132191814,59.80999986465423,1.000000573560253,3.764694135899636e-07,1.000002559001093,1,1,0,1,0,1
0.077,1.00000056444475,3.987921828538184e-07,1.000002559685784,1,0,1,1.000002958477966,59.8074998632314,2.0000036441279,1.010000430449187,0.1000001778070835,59.8074998632314,1.00000056444475,3.987921828538184e-07,1.000002559685784,1,1,0,1,0,1
0.078,1.000000554998845,4.156937615517421e-07,1.00000256022368,1,0,1,1.000002975917442,59.80499986183171,2.000002556193737,1.010000417994098,0.1000001383259948,59.80499986183171,1.000000554998845,4.156937615517421e-07,1.00000256022368,1,1,0,1,0,1
0.079,1.000000545373659,4.2735796033317e-07,1.000002560620118,1,0,1,1.000002987978078,59.802499860456,2.000001306404438,1.010000406574175,0.1000000959137937,59.802499860456,1.000000545373659,4.2735796033317e-07,1.000002560620118,1,1,0,1,0,1
0.08,1.000000535610984,4.342887937799943e-07,1.000002560888388,1,0,1,1.000002995177182,59.79999985910296,2.00000050375202,1.010000396128424,0.1000000510118049,59.79999985910296,1.000000535610984,4.342887937799943e-07,1.000002560888388,1,1,0,1,0,1
0.081,1.000000525847735,4.365191347174143e-07,1.000002561030395,1,0,1,1.000002997549529,59.79749985777379,2.000000155541901,1.010000386766941,0.1000000046172149,59.79749985777379,1.000000525847735,4.365191347174143e-07,1.000002561030395,1,1,0,1,0,1
0.082,1.000000516219124,4.341643423744938e-07,1.000002561049964,1,0,1,1.000002995214306,59.7949998564694,2.000000305687421,1.010000378580219,0.09999995773655015,59.7949998564694,1.000000516219124,4.341643423744938e-07,1.000002561049964,1,1,0,1,0,1
0.083,1.000000506897685,4.27951533645629e-07,1.000002560966673,1,0,1,1.000002988918206,59.79249985518896,2.000000749222266,1.010000371546437,0.09999991180468212,59.79249985518896,1.000000506897685,4.27951533645629e-07,1.000002560966673,1,1,0,1,0,1
0.08400000000000001,1.000000497944701,4.187195514373719e-07,1.000002560802082,1,0,1,1.000002979521634,59.7899998539302,2.000000984019329,1.010000365515633,0.09999986747997502,59.7899998539302,1.000000497944701,4.187195514373719e-07,1.000002560802082,1,1,0,1,0,1
0.08500000000000001,1.000000489265885,4.057584708930254e-07,1.00000256053763,1,0,1,1.000002966296101,59.78749985269464,2.000001353226,1.010000360576195,0.09999982389823586,59.78749985269464,1.000000489265885,4.057584708930254e-07,1.00000256053763,1,1,0,1,0,1
0.08599999999999999,1.000000480998034,3.902047391197717e-07,1.000002560203011,1,0,1,1.00000295040775,59.78499985147973,2.000001670885483,1.010000356575882,0.09999978236013801,59.78499985147973,1.000000480998034,3.902047391197717e-07,1.000002560203011,1,1,0,1,0,1
0.08699999999999999,1.000000473241193,3.728894835290809e-07,1.000002559819942,1,0,1,1.000002932709426,59.78249985028359,2.000001801000435,1.010000353403254,0.09999974381690394,59.78249985028359,1.000000473241193,3.728894835290809e-07,1.000002559819942,1,1,0,1,0,1
0.08799999999999999,1.000000465910403,3.531069148715703e-07,1.000002559369982,1,0,1,1.000002912476897,59.77999984910782,2.00000185905912,1.010000351152967,0.0999997074607557,59.77999984910782,1.000000465910403,3.531069148715703e-07,1.000002559369982,1,1,0,1,0,1
0.089,1.000000459094899,3.321907603196542e-07,1.00000255888761,1,0,1,1.00000289107837,59.77749984794875,2.000001817265751,1.010000349588105,0.09999967431733411,59.77749984794875,1.000000459094899,3.321907603196542e-07,1.00000255888761,1,1,0,1,0,1
0.09,1.000000452811162,3.103873964083782e-07,1.000002558379195,1,0,1,1.000002868766592,59.77499984680568,2.000001670485673,1.010000348664835,0.09999964457610777,59.77499984680568,1.000000452811162,3.103873964083782e-07,1.000002558379195,1,1,0,1,0,1
0.091,1.000000447028366,2.872360460982115e-07,1.000002557832826,1,0,1,1.000002845068872,59.77249984567989,2.000001428321795,1.010000348465087,0.09999961788273244,59.77249984567989,1.000000447028366,2.872360460982115e-07,1.000002557832826,1,1,0,1,0,1
0.09143567065969969,1.000000444653518,2.774195606604783e-07,1.000002557600862,1,0,1,1.000002835020423,59.77141066854308,2.00000133429085,1.010000348435114,0.09999960732998574,59.77141066854308,1.000000444653518,2.774195606604783e-07,1.000002557600862,1,1,0,1,0,1
0.09143567065969969,1.000000444653518,2.774195606604783e-07,1.000002557600862,1,0,1,1.000002835020423,59.77141066854308,2.00000133429085,1.010000348435114,0.09999960732998704,59.77141066854308,1.000000444653518,2.774195606604783e-07,1.000002557600862,1,1,0,1,0,1
0.092,1.000000441751215,2.640011510037537e-07,1.000002557281529,1,0,1,1.000002821282679,59.76999984456706,2.0000011012952,1.010000348706704,0.09999959465315775,59.76999984456706,1.000000441751215,2.640011510037537e-07,1.000002557281529,1,1,0,1,0,1
0.093,1.000000437037372,2.404843322782511e-07,1.000002556720029,1,0,1,1.000002797204361,59.76749984346845,2.000000853995617,1.010000349479619,0.09999957522652121,59.76749984346845,1.000000437037372,2.404843322782511e-07,1.000002556720029,1,1,0,1,0,1
0.094,1.000000432848182,2.176026702051548e-07,1.000002556171884,1,0,1,1.000002773774554,59.76499984238055,2.000000721480167,1.010000350535768,0.09999955960787056,59.76499984238055,1.000000432848182,2.176026702051548e-07,1.000002556171884,1,1,0,1,0,1
0.095,1.00000042913464,1.957729675501861e-07,1.000002555647859,1,0,1,1.000002751420827,59.76249984130147,2.000000614132713,1.010000351738364,0.09999954758315716,59.76249984130147,1.00000042913464,1.957729675501861e-07,1.000002555647859,1,1,0,1,0,1
0.096,1.000000425904419,1.749299954407526e-07,1.000002555146269,1,0,1,1.000002730076265,59.75999984023149,2.000000545980888,1.010000353108744,0.09999953918591548,59.75999984023149,1.000000425904419,1.749299954407526e-07,1.000002555146269,1,1,0,1,0,1
