"time","Unit.HvMeasurements.PPu","Unit.HvMeasurements.QPu","Unit.HvMeasurements.UPu","Unit.LvMeasurements.PPu","Unit.LvMeasurements.QPu","Unit.LvMeasurements.UPu"
0.043,1,5.947623346206196e-17,1,1,0.1000000000000001,1.004987562112089
0.044,1,6.938893903907228e-17,1,1,0.1000000000000001,1.004987562112089
0.045,1,3.965082230804131e-17,1,1,0.1000000000000001,1.004987562112089
0.046,1,3.965082230804131e-17,1,1,0.1000000000000001,1.004987562112089
0.047,1,7.930164461608261e-17,1,1,0.1000000000000001,1.004987562112089
0.048,1,6.938893903907228e-17,1,1,0.1000000000000001,1.004987562112089
0.049,1,6.938893903907228e-17,1,1,0.1000000000000001,1.004987562112089
0.05,1,6.938893903907228e-17,1,1,0.1000000000000001,1.004987562112089
0.051,1,6.938893903907228e-17,1,1,0.1000000000000001,1.004987562112089
0.052,1,6.938893903907228e-17,1,1,0.1000000000000001,1.004987562112089
0.053,1,5.947623346206196e-17,1,1,0.1000000000000001,1.004987562112089
0.054,1,5.947623346206196e-17,1,1,0.1000000000000001,1.004987562112089
0.055,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.056,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.057,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.058,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.059,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.06,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.061,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.062,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.063,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.064,1,1.189524669241239e-16,1,1,0.1000000000000002,1.004987562112089
0.065,1,1.090397613471136e-16,1,1,0.1000000000000002,1.004987562112089
0.066,1,1.090397613471136e-16,1,1,0.1000000000000002,1.004987562112089
0.067,1,1.090397613471136e-16,1,1,0.1000000000000002,1.004987562112089
0.068,1,1.090397613471136e-16,1,1,0.1000000000000002,1.004987562112089
0.06900000000000001,1,1.090397613471136e-16,1,1,0.1000000000000002,1.004987562112089
0.07000000000000001,1,1.090397613471136e-16,1,1,0.1000000000000002,1.004987562112089
0.07099999999999999,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.07199999999999999,1,8.921435019309293e-17,1,1,0.1000000000000001,1.004987562112089
0.073,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.074,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.075,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.076,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.077,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.078,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.079,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.08,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.081,1,9.912705577010326e-17,1,1,0.1000000000000001,1.004987562112089
0.082,1,1.189524669241239e-16,1,1,0.1000000000000001,1.004987562112089
0.083,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.08400000000000001,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.08500000000000001,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.08599999999999999,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.08699999999999999,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.08799999999999999,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.089,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.09,1,1.288651725011343e-16,1,1,0.1000000000000001,1.004987562112089
0.091,1,1.288651725011343e-16,1,0.9999999999999999,0.1,1.004987562112089
0.092,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.093,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.094,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.095,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.096,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.097,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.098,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.099,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.1,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.101,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.102,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.103,1,1.387778780781446e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.104,1,1.685159948091755e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.105,1,1.685159948091755e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.106,1,1.685159948091755e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.107,1,1.685159948091755e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.108,1,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.109,1,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.11,1,2.180795226942272e-16,1,0.9999999999999999,0.1000000000000002,1.004987562112089
0.111,0.9999999999999997,1.982541115402065e-16,1,0.9999999999999996,0.1000000000000001,1.004987562112089
0.112,0.9999999999999996,1.685159948091755e-16,1,0.9999999999999993,0.1,1.004987562112089
0.113,0.9999999999999996,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.114,0.9999999999999996,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.115,0.9999999999999996,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.116,0.9999999999999996,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.117,0.9999999999999996,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.118,0.9999999999999993,1.982541115402065e-16,1,0.9999999999999991,0.1,1.004987562112089
0.119,0.9999999999999993,1.883414059631962e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.12,0.9999999999999993,1.883414059631962e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.121,0.9999999999999993,1.883414059631962e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.122,0.9999999999999993,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.123,0.9999999999999993,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.124,0.9999999999999991,1.982541115402065e-16,1,0.9999999999999991,0.09999999999999998,1.004987562112089
0.125,0.9999999999999993,1.784287003861859e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.126,0.9999999999999993,1.685159948091755e-16,1,0.9999999999999993,0.09999999999999998,1.004987562112089
0.127,0.9999999999999991,1.784287003861859e-16,1,0.9999999999999991,0.09999999999999994,1.004987562112089
0.128,0.9999999999999991,1.982541115402065e-16,1,0.9999999999999991,0.09999999999999998,1.004987562112089
0.129,0.9999999999999991,1.982541115402065e-16,1,0.9999999999999991,0.09999999999999998,1.004987562112089
0.13,0.9999999999999991,2.279922282712375e-16,1,0.9999999999999991,0.1,1.004987562112089
0.131,0.9999999999999991,2.279922282712375e-16,1,0.9999999999999991,0.1,1.004987562112089
0.132,0.9999999999999991,2.379049338482478e-16,1,0.9999999999999991,0.1,1.004987562112089
0.133,0.999999999999999,2.279922282712375e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.134,0.9999999999999991,2.478176394252582e-16,1,0.9999999999999991,0.1,1.004987562112089
0.135,0.9999999999999991,2.379049338482478e-16,1,0.9999999999999991,0.1,1.004987562112089
0.136,0.999999999999999,2.279922282712375e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.137,0.999999999999999,2.379049338482478e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.138,0.999999999999999,2.379049338482478e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.139,0.999999999999999,2.775557561562891e-16,1,0.999999999999999,0.1,1.004987562112089
0.14,0.999999999999999,2.775557561562891e-16,1,0.999999999999999,0.1,1.004987562112089
0.141,0.9999999999999987,2.676430505792788e-16,1,0.9999999999999987,0.09999999999999994,1.004987562112089
0.142,0.9999999999999987,2.676430505792788e-16,1,0.9999999999999987,0.09999999999999998,1.004987562112089
0.143,0.9999999999999987,2.676430505792788e-16,1,0.9999999999999987,0.09999999999999998,1.004987562112089
0.144,0.9999999999999987,2.478176394252582e-16,1,0.9999999999999987,0.09999999999999994,1.004987562112089
0.145,0.9999999999999987,2.676430505792788e-16,1,0.9999999999999987,0.09999999999999998,1.004987562112089
0.146,0.9999999999999987,2.676430505792788e-16,1,0.9999999999999987,0.09999999999999998,1.004987562112089
0.147,0.9999999999999987,3.072938728873201e-16,1,0.9999999999999987,0.1,1.004987562112089
0.148,0.9999999999999987,2.973811673103098e-16,1,0.9999999999999987,0.09999999999999998,1.004987562112089
0.149,0.9999999999999987,3.172065784643304e-16,1,0.9999999999999987,0.1,1.004987562112089
0.15,0.9999999999999983,3.271192840413407e-16,1,0.9999999999999983,0.09999999999999998,1.004987562112089
0.151,0.9999999999999983,3.271192840413407e-16,1,0.9999999999999983,0.09999999999999998,1.004987562112089
0.152,0.9999999999999983,3.271192840413407e-16,1,0.9999999999999983,0.09999999999999998,1.004987562112089
0.153,0.9999999999999983,3.667701063493821e-16,1,0.9999999999999983,0.1,1.004987562112089
0.154,0.9999999999999983,3.568574007723717e-16,1,0.9999999999999983,0.1,1.004987562112089
0.155,0.9999999999999983,3.568574007723717e-16,1,0.9999999999999983,0.1,1.004987562112089
0.156,0.9999999999999981,3.568574007723717e-16,1,0.9999999999999981,0.09999999999999998,1.004987562112089
0.157,0.9999999999999981,3.766828119263924e-16,1,0.9999999999999981,0.09999999999999998,1.004987562112089
0.158,0.9999999999999981,3.766828119263924e-16,1,0.9999999999999981,0.09999999999999998,1.004987562112089
0.159,0.9999999999999981,3.568574007723717e-16,1,0.9999999999999981,0.09999999999999996,1.004987562112089
0.16,0.9999999999999981,3.568574007723717e-16,1,0.9999999999999981,0.09999999999999996,1.004987562112089
0.161,0.9999999999999979,3.469446951953614e-16,1,0.9999999999999979,0.09999999999999992,1.004987562112089
0.162,0.9999999999999979,3.469446951953614e-16,1,0.9999999999999979,0.09999999999999992,1.004987562112089
0.163,0.9999999999999979,3.469446951953614e-16,1,0.9999999999999979,0.09999999999999992,1.004987562112089
0.164,0.9999999999999979,3.667701063493821e-16,1,0.9999999999999979,0.09999999999999994,1.004987562112089
0.165,0.9999999999999979,4.163336342344337e-16,1,0.9999999999999979,0.09999999999999998,1.004987562112089
0.166,0.9999999999999979,4.064209286574234e-16,1,0.9999999999999979,0.09999999999999998,1.004987562112089
0.167,0.9999999999999979,4.361590453884543e-16,1,0.9999999999999979,0.1,1.004987562112089
0.168,0.9999999999999979,4.361590453884543e-16,1,0.9999999999999979,0.1,1.004987562112089
0.169,0.9999999999999979,4.361590453884543e-16,1,0.9999999999999979,0.1,1.004987562112089
0.17,0.9999999999999979,4.55984456542475e-16,1,0.9999999999999979,0.1,1.004987562112089
0.171,0.9999999999999979,4.55984456542475e-16,1,0.9999999999999979,0.1,1.004987562112089
0.172,0.9999999999999979,4.55984456542475e-16,1,0.9999999999999979,0.1,1.004987562112089
0.173,0.9999999999999978,4.758098676964956e-16,1,0.9999999999999978,0.1,1.004987562112089
0.174,0.9999999999999976,4.758098676964956e-16,1,0.9999999999999976,0.09999999999999998,1.004987562112089
0.175,0.9999999999999976,4.85722573273506e-16,1,0.9999999999999976,0.1,1.004987562112089
0.176,0.9999999999999976,4.85722573273506e-16,1,0.9999999999999976,0.1,1.004987562112089
0.177,0.9999999999999976,4.85722573273506e-16,1,0.9999999999999976,0.1,1.004987562112089
0.178,0.9999999999999974,5.451988067355679e-16,1,0.9999999999999974,0.1,1.004987562112089
0.179,0.9999999999999974,5.352861011585577e-16,1,0.9999999999999974,0.1,1.004987562112089
0.18,0.9999999999999974,5.352861011585577e-16,1,0.9999999999999974,0.1,1.004987562112089
0.181,0.9999999999999974,5.451988067355679e-16,1,0.9999999999999974,0.1,1.004987562112089
0.182,0.9999999999999974,5.848496290436093e-16,1,0.9999999999999974,0.1,1.004987562112089
0.183,0.9999999999999974,5.947623346206195e-16,1,0.9999999999999974,0.1,1.004987562112089
0.184,0.9999999999999971,5.650242178895886e-16,1,0.9999999999999971,0.09999999999999998,1.004987562112089
0.185,0.9999999999999971,5.551115123125783e-16,1,0.9999999999999971,0.09999999999999994,1.004987562112089
0.186,0.9999999999999971,5.848496290436093e-16,1,0.9999999999999971,0.09999999999999998,1.004987562112089
0.187,0.9999999999999971,6.046750401976299e-16,1,0.9999999999999971,0.09999999999999998,1.004987562112089
0.188,0.9999999999999971,6.046750401976299e-16,1,0.9999999999999971,0.09999999999999998,1.004987562112089
0.189,0.9999999999999971,6.046750401976299e-16,1,0.9999999999999971,0.09999999999999998,1.004987562112089
0.19,0.9999999999999969,6.046750401976299e-16,1,0.9999999999999969,0.09999999999999996,1.004987562112089
0.191,0.9999999999999969,6.046750401976299e-16,1,0.9999999999999969,0.09999999999999998,1.004987562112089
0.192,0.9999999999999967,6.145877457746402e-16,1,0.9999999999999967,0.09999999999999996,1.004987562112089
0.193,0.9999999999999967,6.145877457746402e-16,1,0.9999999999999967,0.09999999999999996,1.004987562112089
0.194,0.9999999999999967,6.443258625056712e-16,1,0.9999999999999967,0.09999999999999998,1.004987562112089
0.195,0.9999999999999967,6.443258625056712e-16,1,0.9999999999999967,0.09999999999999998,1.004987562112089
0.196,0.9999999999999967,6.443258625056712e-16,1,0.9999999999999967,0.09999999999999998,1.004987562112089
0.197,0.9999999999999967,6.443258625056712e-16,1,0.9999999999999967,0.09999999999999998,1.004987562112089
0.198,0.9999999999999962,6.245004513516506e-16,1,0.9999999999999962,0.09999999999999989,1.004987562112089
0.199,0.9999999999999963,6.740639792367022e-16,1,0.9999999999999963,0.09999999999999994,1.004987562112089
0.2,0.9999999999999963,6.740639792367022e-16,1,0.9999999999999963,0.09999999999999998,1.004987562112089
0.201,0.9999999999999963,6.938893903907228e-16,1,0.9999999999999963,0.09999999999999998,1.004987562112089
0.202,0.9999999999999963,7.038020959677331e-16,1,0.9999999999999963,0.09999999999999998,1.004987562112089
0.203,0.9999999999999963,7.236275071217539e-16,1,0.9999999999999963,0.1,1.004987562112089
0.204,0.9999999999999962,7.038020959677331e-16,1,0.9999999999999962,0.09999999999999998,1.004987562112089
0.205,0.9999999999999962,7.731910350068055e-16,1,0.9999999999999962,0.1,1.004987562112089
0.206,0.9999999999999962,7.632783294297952e-16,1,0.9999999999999962,0.1,1.004987562112089
0.207,0.9999999999999962,7.632783294297952e-16,1,0.9999999999999962,0.09999999999999998,1.004987562112089
0.208,0.9999999999999962,7.831037405838158e-16,1,0.9999999999999962,0.1,1.004987562112089
0.209,0.9999999999999962,8.029291517378365e-16,1,0.9999999999999962,0.1,1.004987562112089
0.21,0.9999999999999962,8.029291517378365e-16,1,0.9999999999999962,0.1,1.004987562112089
0.211,0.9999999999999962,8.425799740458776e-16,1,0.9999999999999962,0.1,1.004987562112089
0.212,0.999999999999996,8.425799740458776e-16,1,0.999999999999996,0.1,1.004987562112089
0.213,0.999999999999996,8.425799740458776e-16,1,0.999999999999996,0.1,1.004987562112089
0.214,0.999999999999996,8.425799740458776e-16,1,0.999999999999996,0.1,1.004987562112089
0.215,0.9999999999999959,8.425799740458776e-16,1,0.9999999999999959,0.09999999999999998,1.004987562112089
0.216,0.9999999999999957,8.326672684688674e-16,1,0.9999999999999957,0.09999999999999996,1.004987562112089
0.217,0.9999999999999957,8.425799740458776e-16,1,0.9999999999999957,0.09999999999999996,1.004987562112089
0.218,0.9999999999999957,8.723180907769087e-16,1,0.9999999999999957,0.09999999999999998,1.004987562112089
0.219,0.9999999999999956,9.119689130849499e-16,1,0.9999999999999956,0.1,1.004987562112089
0.22,0.9999999999999956,9.020562075079397e-16,1,0.9999999999999957,0.09999999999999998,1.004987562112089
0.221,0.9999999999999953,9.020562075079397e-16,1,0.9999999999999953,0.09999999999999994,1.004987562112089
0.222,0.9999999999999953,9.119689130849499e-16,1,0.9999999999999956,0.09999999999999998,1.004987562112089
0.223,0.9999999999999956,9.912705577010327e-16,1,0.9999999999999956,0.1000000000000001,1.004987562112089
0.224,0.9999999999999953,9.813578521240224e-16,1,0.9999999999999953,0.1,1.004987562112089
0.225,0.9999999999999953,9.813578521240224e-16,1,0.9999999999999953,0.1,1.004987562112089
0.226,0.9999999999999953,9.813578521240224e-16,1,0.9999999999999953,0.1,1.004987562112089
0.227,0.9999999999999953,9.813578521240224e-16,1,0.9999999999999953,0.1,1.004987562112089
0.228,0.9999999999999953,1.011095968855053e-15,1,0.9999999999999953,0.1,1.004987562112089
0.229,0.9999999999999951,1.011095968855053e-15,1,0.9999999999999951,0.1,1.004987562112089
0.23,0.9999999999999951,1.030921380009074e-15,1,0.9999999999999951,0.1,1.004987562112089
0.231,0.9999999999999951,1.040834085586084e-15,1,0.9999999999999951,0.1000000000000001,1.004987562112089
0.232,0.9999999999999947,1.070572202317115e-15,1,0.9999999999999947,0.09999999999999998,1.004987562112089
0.233,0.9999999999999948,1.070572202317115e-15,1,0.9999999999999948,0.09999999999999998,1.004987562112089
0.234,0.9999999999999948,1.070572202317115e-15,1,0.9999999999999948,0.09999999999999998,1.004987562112089
0.235,0.9999999999999948,1.090397613471136e-15,1,0.9999999999999948,0.1,1.004987562112089
0.236,0.9999999999999948,1.090397613471136e-15,1,0.9999999999999948,0.1,1.004987562112089
0.237,0.9999999999999948,1.090397613471136e-15,1,0.9999999999999948,0.1,1.004987562112089
0.238,0.9999999999999947,1.130048435779177e-15,1,0.9999999999999947,0.1,1.004987562112089
0.239,0.9999999999999947,1.130048435779177e-15,1,0.9999999999999947,0.1,1.004987562112089
0.24,0.9999999999999947,1.159786552510208e-15,1,0.9999999999999947,0.1000000000000001,1.004987562112089
0.241,0.9999999999999944,1.139961141356187e-15,1,0.9999999999999944,0.1,1.004987562112089
0.242,0.9999999999999944,1.149873846933198e-15,1,0.9999999999999944,0.1,1.004987562112089
0.243,0.9999999999999943,1.149873846933198e-15,1,0.9999999999999943,0.09999999999999996,1.004987562112089
0.244,0.9999999999999943,1.189524669241239e-15,1,0.9999999999999943,0.1,1.004987562112089
0.245,0.9999999999999943,1.19943737481825e-15,1,0.9999999999999943,0.1,1.004987562112089
0.246,0.9999999999999943,1.22917549154928e-15,1,0.9999999999999943,0.1000000000000001,1.004987562112089
0.247,0.9999999999999943,1.22917549154928e-15,1,0.9999999999999943,0.1000000000000001,1.004987562112089
0.248,0.9999999999999943,1.22917549154928e-15,1,0.9999999999999943,0.1000000000000001,1.004987562112089
0.249,0.9999999999999943,1.268826313857322e-15,1,0.9999999999999943,0.1000000000000001,1.004987562112089
0.25,0.9999999999999943,1.258913608280311e-15,1,0.9999999999999943,0.1000000000000001,1.004987562112089
0.251,0.9999999999999941,1.239088197126291e-15,1,0.9999999999999941,0.1,1.004987562112089
0.252,0.999999999999994,1.278739019434332e-15,1,0.999999999999994,0.1,1.004987562112089
0.253,0.999999999999994,1.239088197126291e-15,1,0.999999999999994,0.09999999999999998,1.004987562112089
0.254,0.999999999999994,1.308477136165363e-15,1,0.999999999999994,0.1,1.004987562112089
0.255,0.9999999999999938,1.278739019434332e-15,1,0.9999999999999938,0.1,1.004987562112089
0.256,0.9999999999999938,1.268826313857322e-15,1,0.9999999999999938,0.09999999999999998,1.004987562112089
0.257,0.9999999999999938,1.328302547319384e-15,1,0.9999999999999938,0.1,1.004987562112089
0.258,0.9999999999999934,1.318389841742373e-15,1,0.9999999999999934,0.09999999999999998,1.004987562112089
0.259,0.9999999999999934,1.358040664050415e-15,1,0.9999999999999934,0.1,1.004987562112089
0.26,0.9999999999999932,1.328302547319384e-15,1,0.9999999999999932,0.09999999999999996,1.004987562112089
0.261,0.9999999999999932,1.367953369627425e-15,1,0.9999999999999932,0.09999999999999998,1.004987562112089
0.262,0.9999999999999932,1.407604191935466e-15,1,0.9999999999999932,0.1,1.004987562112089
0.263,0.9999999999999932,1.407604191935466e-15,1,0.9999999999999932,0.1,1.004987562112089
0.264,0.9999999999999932,1.407604191935466e-15,1,0.9999999999999932,0.1,1.004987562112089
0.265,0.9999999999999931,1.407604191935466e-15,1,0.9999999999999931,0.1,1.004987562112089
0.266,0.9999999999999931,1.427429603089487e-15,1,0.9999999999999931,0.1,1.004987562112089
0.267,0.9999999999999931,1.467080425397528e-15,1,0.9999999999999931,0.1000000000000001,1.004987562112089
0.268,0.9999999999999928,1.457167719820518e-15,1,0.9999999999999928,0.1,1.004987562112089
0.269,0.9999999999999928,1.457167719820518e-15,1,0.9999999999999928,0.1,1.004987562112089
0.27,0.9999999999999928,1.457167719820518e-15,1,0.9999999999999928,0.1,1.004987562112089
0.271,0.9999999999999926,1.457167719820518e-15,1,0.9999999999999926,0.09999999999999998,1.004987562112089
0.272,0.9999999999999926,1.467080425397528e-15,1,0.9999999999999926,0.09999999999999996,1.004987562112089
0.273,0.9999999999999926,1.496818542128559e-15,1,0.9999999999999926,0.09999999999999998,1.004987562112089
0.274,0.9999999999999926,1.52655665885959e-15,1,0.9999999999999926,0.1,1.004987562112089
0.275,0.9999999999999926,1.546382070013611e-15,1,0.9999999999999926,0.1,1.004987562112089
0.276,0.9999999999999926,1.546382070013611e-15,1,0.9999999999999926,0.1,1.004987562112089
0.277,0.9999999999999926,1.556294775590621e-15,1,0.9999999999999923,0.1,1.004987562112089
0.278,0.9999999999999926,1.595945597898662e-15,1,0.9999999999999923,0.1,1.004987562112089
0.279,0.9999999999999926,1.595945597898662e-15,1,0.9999999999999923,0.1,1.004987562112089
0.28,0.9999999999999923,1.615771009052683e-15,1,0.9999999999999922,0.1,1.004987562112089
0.281,0.9999999999999923,1.615771009052683e-15,1,0.9999999999999922,0.1,1.004987562112089
0.282,0.9999999999999922,1.595945597898662e-15,1,0.999999999999992,0.09999999999999998,1.004987562112089
0.283,0.999999999999992,1.635596420206704e-15,1,0.9999999999999919,0.1,1.004987562112089
0.284,0.999999999999992,1.635596420206704e-15,1,0.9999999999999919,0.1,1.004987562112089
0.285,0.9999999999999919,1.655421831360724e-15,1,0.9999999999999917,0.09999999999999998,1.004987562112089
0.286,0.9999999999999919,1.685159948091755e-15,1,0.9999999999999919,0.1,1.004987562112089
0.287,0.9999999999999919,1.685159948091755e-15,1,0.9999999999999919,0.1,1.004987562112089
0.288,0.9999999999999917,1.724810770399797e-15,1,0.9999999999999917,0.1,1.004987562112089
0.289,0.9999999999999917,1.724810770399797e-15,1,0.9999999999999917,0.1,1.004987562112089
0.29,0.9999999999999917,1.724810770399797e-15,1,0.9999999999999917,0.1,1.004987562112089
0.291,0.9999999999999913,1.754548887130828e-15,1,0.9999999999999913,0.09999999999999998,1.004987562112089
0.292,0.9999999999999913,1.774374298284848e-15,1,0.9999999999999913,0.1,1.004987562112089
0.293,0.9999999999999913,1.794199709438869e-15,1,0.9999999999999913,0.1,1.004987562112089
0.294,0.9999999999999911,1.784287003861859e-15,1,0.9999999999999911,0.09999999999999998,1.004987562112089
0.295,0.9999999999999911,1.81402512059289e-15,1,0.9999999999999911,0.1,1.004987562112089
0.296,0.9999999999999911,1.83385053174691e-15,1,0.9999999999999911,0.1,1.004987562112089
0.297,0.999999999999991,1.81402512059289e-15,1,0.999999999999991,0.09999999999999998,1.004987562112089
0.298,0.999999999999991,1.8239378261699e-15,1,0.999999999999991,0.09999999999999998,1.004987562112089
0.299,0.9999999999999908,1.853675942900931e-15,1,0.9999999999999908,0.09999999999999998,1.004987562112089
0.3,0.9999999999999908,1.903239470785983e-15,1,0.9999999999999908,0.1,1.004987562112089
0.301,0.9999999999999908,1.923064881940003e-15,1,0.9999999999999908,0.1000000000000001,1.004987562112089
