"time","generatorSynchronous.UPu","generatorSynchronous.PmPu.value","generatorSynchronous.PGenPu"
2.15,0.9999057687701958,0.812872360363649,4.036739118670411
2.2,0.9999123461038424,0.8136848608041322,4.036792225809469
2.25,0.9999187997452508,0.8145155971533112,4.036844334564082
2.3,0.9999251288709484,0.8153636983336097,4.036895438265866
2.35,0.9999313344190248,0.8162278586761674,4.036945544470283
2.4,0.999937421311062,0.8171078910417314,4.036994692898047
2.45,0.9999433857241629,0.8180023425599018,4.037042852663514
2.5,0.9999492279875606,0.8189107609961014,4.037090026407408
2.55,0.9999549460608976,0.8198323132390118,4.037136197637297
2.6,0.9999605302906974,0.8207657111942384,4.037181288387233
2.65,0.9999659852129411,0.8217107897168578,4.037225335265911
2.7,0.9999713010089551,0.8226661525058547,4.037268258972726
2.75,0.9999764802339103,0.8236313528184814,4.037310080122287
2.8,0.9999815212707043,0.8246056100273891,4.037350785639596
2.85,0.9999864206288746,0.8255876747912325,4.037390347322673
2.9,0.999991183247891,0.8265774050006176,4.037428805040576
2.95,0.9999958057249264,0.8275734782948077,4.037466131299808
3,1.000000290817743,0.8285754591609836,4.037502348353613
3.05,1.000004639111366,0.8295826266500076,4.037537460911168
3.1,1.000008848192129,0.8305937838224459,4.037571449467542
3.15,1.000012922187433,0.8316088116631153,4.037604347337716
3.2,1.000016858324385,0.8326264724820401,4.037636132116878
3.25,1.000020658909141,0.8336463468676212,4.037666822414483
3.3,1.000024324532996,0.8346677772562595,4.037696422992863
3.35,1.000027854048745,0.8356896298061286,4.037724924576103
3.4,1.000031250963469,0.8367118080405272,4.037752355473128
3.45,1.00003451438773,0.8377331664900753,4.037778708490561
3.5,1.000037646627441,0.8387533063406039,4.037804002238809
3.55,1.000040648872159,0.8397716353548089,4.037828246313967
3.6,1.000043521578792,0.8407870920958538,4.037851444396289
3.65,1.00004626729488,0.8417996016070677,4.03787361704908
3.7,1.000048886584258,0.842808116463279,4.037894768817098
3.75,1.000051381374513,0.843812262669021,4.037914915258376
3.8,1.000053752969835,0.8448115141185077,4.037934066897292
3.85,1.000056002921566,0.8458048901769366,4.037952236254567
3.9,1.000058132788116,0.8467923359821379,4.037969435908447
3.95,1.000060144280675,0.8477729067279858,4.037985679671435
4,1.00006203906208,0.8487462572126154,4.038000980966011
4.05,1.000063818473811,0.8497119273746088,4.038015350619945
4.1,1.000065485250448,0.8506690250433087,4.038028810711453
4.15,1.000067039942053,0.8516175136588284,4.038041365678029
4.2,1.000068485329474,0.8525565545629539,4.038053037972345
4.25,1.000069822808796,0.8534858350639309,4.038063838864748
4.3,1.000071053666718,0.8544049602828945,4.038073778742567
4.35,1.000072181641229,0.8553131334484464,4.038082887789063
4.4,1.000073206323518,0.856210334179153,4.038091162700038
4.45,1.0000741313281,0.8570958324915074,4.038098632662302
4.5,1.000074957835775,0.8579693516238796,4.038105307209291
4.55,1.00007568700594,0.8588305602991316,4.03811119570188
4.6,1.000076323456255,0.8596787632824523,4.038116335428782
4.65,1.000076865929955,0.860513953960477,4.038120716239433
4.7,1.000077318705956,0.8613355125368248,4.038124372687501
4.75,1.000077682815888,0.8621432012579835,4.03812731310307
4.8,1.000077959266122,0.8629367501909094,4.038129545612434
4.85,1.000078153392315,0.8637155708719446,4.038131113303803
4.9,1.000078263236464,0.864479667812854,4.038132000364675
4.95,1.000078293545624,0.865228531866632,4.038132245130297
5,1.000078245261684,0.8659619669701732,4.038131855206968
5.05,1.000078119229934,0.8666797614286533,4.038130837421022
5.1,1.000077921302246,0.867381438390331,4.038129239030241
5.15,1.000077649010061,0.8680670100446902,4.038127040099817
5.2,1.000077307373326,0.8687360774754099,4.03812428116944
5.25,1.000076897301671,0.8693884885390989,4.038120969585521
5.3,1.000076419537558,0.8700240844559196,4.038117111344559
5.35,1.000075880105467,0.8706425085486377,4.038112755098726
5.4,1.000075276361292,0.8712437722557833,4.038107879496047
5.45,1.000074613367294,0.8718275869718193,4.03810252541829
5.5,1.000073892044757,0.872393846190513,4.038096700306299
5.55,1.000073113060088,0.8729424413588183,4.038090409542745
5.6,1.0000722823932,0.8734731337436725,4.038083701419994
5.65,1.000071399025415,0.873985901833396,4.038076567712681
5.7,1.000070472352676,0.87448047150109,4.038069084299505
5.75,1.000069495669142,0.8749569406151554,4.03806119702803
5.8,1.00006846663822,0.8754153076206136,4.038052887030138
5.85,1.00006740265575,0.875855264148244,4.038044294788018
5.9,1.000066290317595,0.8762769845094968,4.038035312056995
5.95,1.000065127490476,0.876680467794628,4.038025921611016
6,1.00006393494948,0.8770654689719659,4.038016291221048
6.05,1.000062698527902,0.877432118652689,4.038006306484647
6.1,1.000061416491934,0.8777804178894653,4.037995953401756
6.15,1.000060116433393,0.8781102311890566,4.037985454791111
6.2,1.000058781071429,0.8784216336647516,4.037974671102221
6.25,1.000057408874125,0.8787146322192366,4.037963589965264
6.3,1.000056022091199,0.8789893144341612,4.037952391058024
6.35,1.000054606554991,0.8792456417135435,4.037940959970876
6.4,1.000053160906675,0.8794836285315099,4.037929285731704
6.45,1.000051701209245,0.8797035898617415,4.037917498056954
6.45985,1.000051410774718,0.879744781538303,4.037915152677233
6.45985,1.000051410774718,0.879744781538303,4.037915152677233
6.45986,1.000051410428332,0.8797448296578563,4.037915149880026
6.45986,1.000051410428332,0.8797448301272029,4.037915149880026
6.5,1.000050219103703,0.8799053106263154,4.03790552944481
6.55,1.000048716001139,0.8800890547875772,4.03789339129119
6.6,1.000047194201465,0.8802549516130541,4.037881102169526
6.65,1.000045658448688,0.8804032200057759,4.037868700390105
6.7,1.000044106466836,0.8805338203104206,4.037856167574169
6.75,1.000042542955306,0.8806470217217056,4.037843541671581
6.8,1.00004096834424,0.8807428868387301,4.037830826156294
6.85,1.000039380900368,0.8808213944281698,4.037818007032052
6.9,1.000037789652111,0.8808831330345582,4.037805157206577
6.95,1.000036189452518,0.8809278302594321,4.037792235116903
7,1.00003458406943,0.8809558713681566,4.037779271189731
7.05,1.000032976098445,0.8809675133727615,4.037766286385412
7.1,1.000031362913371,0.8809625580028438,4.037753259496889
7.15,1.000029751326911,0.8809418806006566,4.037740245538566
7.2,1.000028138256235,0.8809050994343824,4.03772721961583
7.25,1.000026525756839,0.8808525775648016,4.037714198327322
7.3,1.000024916872998,0.8807848017733922,4.037701206256145
7.35,1.000023310056866,0.8807014699410378,4.037688230903005
7.4,1.000021709272479,0.8806034815529222,4.037675304278112
7.45,1.000020114135435,0.8804906147556977,4.037662423277127
7.5,1.000018525499321,0.8803630810184861,4.037649594792659
7.55,1.000016945900565,0.8802216249163655,4.03763683930648
7.6,1.000015375061256,0.8800658420300141,4.037624154574075
7.65,1.00001381468101,0.8798965870871622,4.037611554319698
7.7,1.000012265745296,0.87971386548719,4.037599046500699
7.75,1.000010728962907,0.8795176901280148,4.03758663684023
7.8,1.000009205362723,0.8793090700848321,4.037574333646116
7.85,1.000007696136327,0.8790875061665954,4.037562146539983
7.9,1.000006201669671,0.8788537602584786,4.037550078637881
7.95,1.000004723040064,0.8786081011346306,4.037538138638578
8,1.000003261698965,0.8783503204121741,4.037526338262099
8.05,1.000001816778356,0.8780816789685608,4.037514670498552
8.1,1.000000390827648,0.8778015971521059,4.037503155933873
8.15,0.9999989837324029,0.8775107104693574,4.037491793643324
8.2,0.9999975957588271,0.8772095635343028,4.037480585775868
8.25,0.9999962294871758,0.8768977620219686,4.037469553166344
8.3,0.9999948823508723,0.8765766755459649,4.037458675089037
8.35,0.9999935577106175,0.8762457774859522,4.037447978680803
8.4,0.9999922556267198,0.8759055189747934,4.037437464427912
8.45,0.9999909749974532,0.8755567121242096,4.03742712343329
8.5,0.9999897193437627,0.8751988724580765,4.037416984127614
8.55,0.999988485703093,0.8748331922200644,4.037407022587764
8.6,0.9999872767766013,0.8744594649351509,4.037397260624648
8.65,0.9999860935630132,0.8740778681489678,4.037387706302138
8.7,0.9999849333757518,0.8736894557209978,4.037378337925721
8.75,0.9999838005165851,0.8732936705554428,4.037369190230958
8.8,0.9999826922424443,0.8728915080847007,4.037360241067204
8.85,0.9999816099776764,0.8724830750180367,4.03735150193519
8.9,0.999980555931691,0.8720682885162917,4.03734299067487
8.95,0.9999795258896318,0.8716484048159975,4.037334673251253
9,0.9999785246967118,0.8712228156022374,4.037326588787997
9.05,0.9999775502064587,0.8707923132489754,4.037318719952027
9.1,0.9999766023052875,0.8703572922262914,4.037311065825535
9.15,0.9999756844103989,0.8699174372586482,4.037303654001134
9.2,0.9999747910350449,0.8694741579476719,4.037296440173787
9.25,0.9999739272922168,0.8690268182286013,4.037289465629287
9.3,0.999973091809247,0.8685760123952072,4.037282719283024
9.35,0.9999722829561233,0.8681223829281214,4.037276187972441
9.4,0.9999715047457147,0.8676654973841598,4.037269904100014
9.45,0.9999707520294748,0.8672066345741419,4.037263826091864
9.5,0.9999700286805854,0.8667453839866187,4.037257985222532
9.55,0.9999693345280198,0.8662820793910511,4.037252380110509
9.6,0.9999686666479876,0.8658175614446959,4.037246987146433
9.65,0.9999680291909595,0.8653513499181215,4.037241839843858
9.7,0.9999674181793095,0.86488446523159,4.037236906084032
9.75,0.9999668355941712,0.8644168160976831,4.037232201863689
9.8,0.9999662825050692,0.8639484729735802,4.037227735818544
9.85,0.9999657550364286,0.8634804189190766,4.037223476654008
9.9,0.9999652572553214,0.8630121500234018,4.037219457210218
9.95,0.9999647863161812,0.8625444477600703,4.037215654509676
9.98106,0.9999645072594242,0.8622543539309691,4.037213401206029
9.98106,0.9999645072594242,0.8622543539309691,4.037213401206029
10,0.9999643435876397,0.8620772630226148,4.037212079603386
10.05,0.9999639300556271,0.861610584833322,4.03720874045214
10.1,0.9999635427116413,0.8611452004932937,4.037205612762881
10.15,0.9999631810296683,0.860681515666244,4.037202692287954
10.2,0.9999628456831621,0.8602196346868023,4.037199984465073
10.25,0.9999625372292865,0.859759664436384,4.037197493792954
10.3,0.9999622542607897,0.8593021530632828,4.037195208908267
10.35,0.9999619989761162,0.8588468150134876,4.037193147562602
10.4,0.9999617690954865,0.8583942937691629,4.037191291347271
10.45,0.999961564912623,0.8579447013802066,4.037189642633851
10.5,0.9999613876477231,0.8574979472802154,4.037188211274929
10.55,0.9999612335120176,0.8570548879909751,4.037186966677261
10.6,0.9999611053849747,0.8566151149896362,4.037185932091565
10.65,0.9999610014833485,0.8561791068989877,4.037185093118609
10.7,0.9999609209638719,0.8557471484901666,4.037184442949219
10.75,0.9999608655809654,0.8553190120670825,4.037183995749738
10.8,0.9999608317626554,0.8548955632756945,4.037183722677575
10.85,0.9999608218271357,0.8544764168209558,4.037183642451398
10.9,0.9999608348099445,0.8540618897826181,4.037183747283472
10.95,0.9999608693653353,0.853652373275291,4.03718402630733
11,0.9999609269961421,0.8532476148307299,4.037184491657897
11.05,0.9999610051594756,0.8528482709458897,4.037185122802178
11.1,0.9999611049479477,0.852454158404662,4.037185928562708
11.15,0.9999612260345941,0.8520654130571033,4.037186906299407
11.2,0.9999613667398934,0.8516824724058784,4.037188042450723
11.25,0.9999615283056181,0.8513050932638876,4.037189347043653
11.3,0.9999617089539355,0.8509337278832891,4.037190805722829
11.35,0.9999619088693237,0.8505683608616664,4.037192419977935
11.4,0.9999621281356433,0.8502089959392684,4.037194190486217
11.45,0.9999623650016377,0.849856065127264,4.03719610310691
11.5,0.9999626204091662,0.8495093515451313,4.037198165445347
11.55,0.9999628931629801,0.8491691452661604,4.037200367850367
11.6,0.9999631828840009,0.8488355328859917,4.037202707261138
11.65,0.9999634898305696,0.8485084413715369,4.037205185763805
11.7,0.9999638123399629,0.848188253977556,4.037207789932495
11.75,0.9999641510652429,0.8478747928025007,4.037210525040614
11.8,0.9999645051786584,0.8475682256048451,4.03721338440444
11.85,0.999964873996247,0.8472686827137359,4.037216362501307
11.9,0.9999652577911342,0.8469760664188863,4.037219461536756
11.95,0.9999656550983388,0.8466906638815765,4.037222669681609
12,0.9999660662765351,0.8464123578705037,4.03722598983219
12.05,0.9999664907422474,0.8461412257187055,4.037229417277237
12.1,0.9999669276689058,0.8458773921865871,4.037232945342547
12.15,0.9999673772238925,0.84562078167929,4.037236575379823
12.2,0.9999678383235664,0.8453715375021892,4.037240298639081
12.25,0.999968310916049,0.8451296305620507,4.037244114701545
12.3,0.9999687946336078,0.8448950719734252,4.037248020597998
12.35,0.9999692885898234,0.8446679413331183,4.037252009170955
12.4,0.9999697928790612,0.8444481963377686,4.037256081182517
12.45,0.9999703066529404,0.8442358778607402,4.037260229782337
12.5,0.999970829621965,0.8440309887051376,4.03726445263292
12.55,0.999971361555874,0.8438335197212972,4.03726874787508
12.6,0.9999719015264187,0.8436434756602705,4.037273108013535
12.65,0.999972449602589,0.8434608544137521,4.037277533605467
12.7,0.9999730050842489,0.8432856306815598,4.037282018997539
12.75,0.9999735675315332,0.8431177934440708,4.037286560638033
12.8,0.9999741368351878,0.842957349510508,4.037291157644838
12.85,0.999974712003606,0.8428042087692529,4.037295802011029
12.9,0.9999752931304124,0.8426584122390796,4.037300494492687
12.95,0.9999758796243401,0.8425198991584457,4.037305230315533
13,0.9999764709203731,0.8423886095500739,4.037310004917244
13.05,0.9999770670165906,0.8422645848570637,4.037314818282378
13.1,0.999977666924059,0.8421476531498173,4.037319662425545
13.15,0.9999782706983692,0.8420378739599705,4.037324537795688
13.2,0.9999788778865639,0.8419351841269791,4.037329440735308
13.2261,0.99997919535865,0.8418844167911116,4.037332004268664
13.2261,0.99997919535865,0.8418844167911116,4.037332004268664
13.25,0.9999794880946118,0.8418395230279062,4.03733436806272
13.2944,0.9999800329282535,0.8417604033562176,4.037338767505334
13.2944,0.9999800329282535,0.8417604033562176,4.037338767505334
13.3,0.9999801011452133,0.8417509061005605,4.037339318346303
13.35,0.9999807163842804,0.8416691984769026,4.037344286304441
13.4,0.9999813334568282,0.8415943119193383,4.037349269070713
13.45,0.9999819518429215,0.8415261570562887,4.037354262446749
13.5,0.9999825710437132,0.8414646487484974,4.03735926240445
13.55,0.9999831910249722,0.8414098110894542,4.037364268667412
13.6,0.9999838108479887,0.8413614073105365,4.037369273655692
13.65,0.9999844307467203,0.8413195382978838,4.037374279258462
13.7,0.9999850502295548,0.8412840777997883,4.037379281506019
13.75,0.9999856686623533,0.8412548430282184,4.037384275277752
13.8,0.9999862862932086,0.841231946491424,4.037389262576975
13.85,0.9999869021196541,0.841215061111925,4.037394235308859
13.9,0.9999875162959937,0.8412042608916693,4.037399194719365
13.95,0.9999881285556426,0.8411994753463097,4.037404138655823
14,0.9999887380508529,0.8412004231700904,4.037409060272719
14.05,0.9999893451886953,0.8412072557814012,4.037413962857071
14.1,0.9999899490324947,0.8412196644663239,4.03741883884527
14.15,0.9999905495502019,0.8412376382519259,4.037423687978474
14.2,0.9999911467456067,0.8412611802487044,4.037428510287234
14.25,0.9999917395247979,0.8412899146952061,4.037433296938243
14.3,0.9999923284559274,0.8413240256712318,4.037438052519231
14.35,0.9999929127697894,0.8413632412286475,4.037442770818847
14.4,0.9999934922028719,0.8414074540162891,4.037447449709186
14.45,0.9999940670446885,0.8414567470581161,4.037452091527978
14.5,0.9999946360138798,0.8415106565225025,4.037456685928247
14.55,0.9999951997943883,0.8415693934212658,4.037461238432718
14.6,0.9999957578123184,0.8416327332812171,4.03746574440713
14.65,0.9999963095671109,0.8417004696786679,4.037470199809409
14.7,0.9999968555647982,0.8417727472293823,4.037474608725667
14.75,0.9999973945170058,0.8418490786522989,4.037478960752229
14.8,0.9999979270417079,0.8419296412260718,4.037483260879141
14.85,0.9999984528174196,0.8420142817373032,4.037487506510329
14.9,0.9999989711219799,0.842102698687098,4.037491691814261
14.95,0.9999994825754662,0.8421950678642409,4.03749582179797
15,0.9999999861402938,0.8422909670309581,4.037499888082874
15.05,1.000000482129842,0.8423904580006421,4.037503893199412
15.1,1.000000970535201,0.8424934853467211,4.037507837075554
15.15,1.000001450458315,0.8425996618403697,4.037511712459385
15.2,1.000001922593156,0.842709188412713,4.037515524954662
15.25,1.000002386163651,0.8428217132963812,4.037519268294472
15.3,1.000002841198803,0.8429371863161672,4.037522942712926
15.35,1.000003287957572,0.8430556445393598,4.037526550301042
15.4,1.000003725430092,0.8431766284024539,4.037530082904025
15.45,1.000004154339917,0.8433003568439849,4.037533546364512
15.5,1.00000457416116,0.8434265498497213,4.037536936435846
15.55,1.00000498468721,0.8435550543610294,4.037540251449542
15.6,1.00000538637894,0.8436859901849634,4.037543495127082
15.65,1.000005778192135,0.8438188416283173,4.037546659036292
15.7,1.000006160834409,0.843953837929261,4.037549748891098
15.75,1.000006534001769,0.8440907686937253,4.037552762236662
15.8,1.000006897322271,0.8442293913652976,4.037555696069415
15.85,1.00000725131215,0.8443698636803559,4.037558554557913
15.9,1.000007595175208,0.8445117271682128,4.037561331272711
15.95,1.000007929360822,0.844655118074413,4.037564029842489
16,1.000008253811661,0.8447999226151122,4.037566649804214
16.05,1.000008568073498,0.8449458251275794,4.037569187489892
16.1,1.00000887264463,0.84509300159334,4.037571646923231
16.15,1.000009167020554,0.8452410831170526,4.037574024030264
16.2,1.00000945139191,0.8453900915943746,4.037576320350341
16.25,1.00000972588628,0.8455400076055749,4.037578536913633
16.3,1.000009990053639,0.8456904605996087,4.037580670086081
16.35,1.000010244333523,0.8458416368865959,4.037582723416918
16.4,1.000010488458947,0.8459932507853307,4.037584694750149
16.45,1.000010722457735,0.8461452275629233,4.037586584310406
16.5,1.000010946548863,0.8462976257138649,4.037588393865871
16.55,1.000011160367708,0.846450038775976,4.037590120472125
16.6,1.000011364261934,0.8466026556744394,4.037591766936545
16.65,1.000011558140671,0.846755265548034,4.037593332525294
16.7,1.000011741966503,0.8469077166458738,4.037594816936179
16.75,1.000011915959653,0.8470601251064921,4.037596221947479
16.8,1.000012079915357,0.8472120753999137,4.037597545905677
16.85,1.000012234060507,0.8473637438706023,4.037598790642893
16.9,1.000012378419634,0.8475149873814994,4.037599956357193
16.95,1.000012512980169,0.8476655975748743,4.037601042947033
17,1.000012637885421,0.8478157021112472,4.03760205156963
17.05,1.000012753149109,0.8479649792365707,4.037602982335727
17.1,1.000012858857652,0.8481135013899199,4.037603835943141
17.15,1.000012955159855,0.8482611464935221,4.037604613593464
17.2,1.000013042316713,0.8484074969813152,4.037605317394243
17.25,1.00001312027743,0.8485527772088026,4.037605946935266
17.3,1.000013189094668,0.8486969869933526,4.037606502641774
17.35,1.000013248816789,0.8488401261622176,4.037606984904276
17.4,1.000013299560177,0.848982089569936,4.037607394662574
17.45,1.000013341681769,0.8491224144103076,4.037607734798961
17.5,1.000013374966863,0.8492614612759349,4.037608003579687
17.55,1.000013399445929,0.8493992300290798,4.03760820125079
17.6,1.000013415145338,0.849535720541612,4.037608328025215
17.65,1.000013422692956,0.8496704580900223,4.037608388973047
17.7,1.000013422249009,0.8498033295850013,4.037608385388133
17.75,1.000013413476905,0.8499346088969719,4.037608314552435
17.8,1.000013396386347,0.8500642959287841,4.037608176544338
17.85,1.000013370983323,0.8501923905923547,4.037607971412171
17.9,1.000013338657026,0.8503182406188037,4.03760771037384
17.95,1.00001329855712,0.850442244836936,4.037607386562783
18,1.000013250649783,0.8505644168591758,4.037606999705903
18.05,1.000013194926954,0.850684756626865,4.037606549738107
18.1,1.000013131999474,0.8508030700325376,4.037606041592019
18.15,1.000013062769879,0.8509190712333577,4.037605482555718
18.2,1.000012986364395,0.8510330275213747,4.037604865573399
18.25,1.000012902763361,0.851144938864413,4.037604190486306
18.3,1.000012811944203,0.8512548052380818,4.037603457112181
18.35,1.000012715490677,0.8513622709031853,4.037602678240016
18.4,1.0000126129743,0.8514674250710385,4.037601850409789
18.45,1.000012503951211,0.85157035959381,4.037600970037289
18.5,1.000012388390358,0.8516710744693528,4.037600036871785
18.55,1.00001226656996,0.8517695206120059,4.037599053159944
18.6,1.000012140396293,0.8518653926975533,4.037598034295153
18.65,1.000012008452549,0.851958908602769,4.03759696883655
18.7,1.00001187070194,0.8520500683437243,4.037595856487106
18.75,1.000011727105662,0.8521388719426862,4.037594696933477
18.8,1.000011578910417,0.8522251814397039,4.037593500242931
18.85,1.000011426586105,0.8523089426345264,4.037592270209959
18.9,1.000011269221235,0.852390249110594,4.037590999474214
18.95,1.000011106774369,0.8524691009032754,4.0375896877011
19,1.000010939202472,0.8525454980533071,4.037588334543116
19.05,1.000010768926956,0.8526192804374172,4.037586959553395
19.1,1.000010594539004,0.8526905373369732,4.037585551355646
19.15,1.000010415856966,0.8527592779088106,4.037584108483031
19.2,1.000010232838033,0.8528255022016273,4.037582630589889
19.25,1.000010046210393,0.8528891888943732,4.037581123556413
19.3,1.000009857388443,0.8529502978566752,4.037579598803992
19.35,1.000009665068586,0.8530088641950675,4.037578045805992
19.4,1.000009469210396,0.8530648879620658,4.03757646423597
19.45,1.00000926977258,0.8531183692139876,4.037574853760521
19.5,1.000009068515458,0.8531693212610163,4.037573228594361
19.55,1.000008865119519,0.8532177420141914,4.037571586157426
19.6,1.000008658977983,0.8532636273187394,4.037569921549938
19.65,1.000008450054048,0.8533069772302885,4.037568234474732
19.7,1.000008238547158,0.8533478017946077,4.037566526542339
19.75,1.00000802658752,0.8533861921557253,4.037564814954344
19.8,1.000007812655188,0.8534220853723158,4.037563087437086
19.85,1.000007596719229,0.853455481496035,4.037561343740781
19.9,1.000007378748374,0.8534863805810241,4.037559583612946
19.928,1.000007255880716,0.8535026069789216,4.03755859144935
19.928,1.000007255880716,0.8535026069789216,4.03755859144935
19.95,1.000007158834613,0.853514786631977,4.037557807796417
20,1.000006937191327,0.853540724877895,4.03755601801427
20.05,1.000006714536136,0.8535642429475315,4.037554220061327
20.1,1.000006491366834,0.8535853798381229,4.037552417957316
20.15,1.000006267726046,0.8536041403161958,4.03755061204643
20.2,1.000006043779299,0.853620564186416,4.037548803665317
20.25,1.000005820074052,0.8536347603041211,4.037546997234733
20.3,1.000005596295324,0.8536466696719868,4.037545190211192
20.35,1.00000537243091,0.8536562923200031,4.037543382496131
20.4,1.000005148468614,0.8536636282794964,4.037541573991076
20.45,1.000004924633254,0.8536687316237908,4.037539766511443
20.5,1.000004701899104,0.8536718256553767,4.037537967924526
20.55,1.000004479492591,0.8536727347157212,4.037536171983687
20.6,1.000004257407356,0.8536714588288294,4.037534378637581
20.65,1.000004035637085,0.8536679980198129,4.037532587835214
20.7,1.000003814303248,0.8536623845154683,4.03753080055747
20.75,1.000003595084192,0.8536550408239246,4.03752903035703
20.8,1.000003376797648,0.8536456673162597,4.037527267687045
20.85,1.000003159445126,0.8536342640047276,4.037525512559694
20.9,1.000002943028187,0.8536208309024557,4.037523764987576
20.95,1.000002727548442,0.85360536802345,4.037522024983701
21,1.000002514645814,0.8535883909881659,4.037520305790477
21.05,1.000002303319116,0.8535695788824053,4.037518599323283
21.1,1.000002093520273,0.8535489136936476,4.037516905193904
21.15,1.00000188525821,0.8535263954224244,4.037515223474395
21.2,1.000001678541866,0.8535020240700053,4.037513554236942
21.25,1.000001474538705,0.8534762824336743,4.037511906908823
21.3,1.000001272759678,0.8534489571996456,4.037510277540941
21.35,1.000001073037123,0.8534199717474853,4.037508664779413
21.4,1.000000875386291,0.8533893260656857,4.037507068747393
21.45,1.000000679822379,0.8533570201434328,4.037505489567577
21.5,1.000000487120404,0.8533234841670195,4.037503933498219
21.55,1.000000297153003,0.8532886313082531,4.037502399510856
21.6,1.000000109696768,0.8532523227992131,4.037500885801453
21.65,0.9999999247719493,0.8532145586176866,4.037499392533512
21.7,0.9999997423986492,0.8531753387421622,4.037497919869362
21.75,0.9999995630535369,0.8531350274271091,4.037496471658081
21.8,0.9999993868254821,0.8530936731909827,4.037495048617285
21.85,0.9999992134885942,0.853051075494762,4.037493648922895
21.9,0.9999990430666584,0.8530072343073543,4.037492272766964
21.95,0.999998875583214,0.852962149598442,4.037490920339557
22,0.9999987113001699,0.8529161117472127,4.037489593755577
22.05,0.9999985503978549,0.8528693050055203,4.037488294471163
22.1,0.9999983926914656,0.8528214707656269,4.037487020994015
22.15,0.9999982382068442,0.8527726089896907,4.037485773532798
22.2,0.9999980869694765,0.8527227196407506,4.037484552293299
22.25,0.9999979391000792,0.8526720159789076,4.037483358250288
22.3,0.9999977947677346,0.8526208111542617,4.037482192769092
22.35,0.9999976538616897,0.8525687949456022,4.037481054955368
22.4,0.9999975164084285,0.852515967310598,4.037479945022963
22.45,0.9999973824339796,0.8524623282079206,4.037478863182049
22.5,0.9999972519802859,0.8524080146051738,4.037477809771297
22.55,0.9999971251262109,0.8523534557458811,4.037476785427522
22.6,0.9999970018570192,0.8522982984117553,4.037475790031722
22.65,0.9999968821985661,0.852242542558215,4.037474823792669
22.7,0.9999967661761672,0.8521861881417993,4.037473886914772
22.75,0.9999966538031131,0.8521293000869579,4.037472979505345
22.8,0.9999965450116796,0.8520724062318957,4.037472101017507
