"time","generatorSynchronous.UPu","generatorSynchronous.efdPu_in","avr.EfdPu"
0,0.9999998954013304,1.81724,1.81724
0.03,0.99999981569811,1.817244126397115,1.817244126397115
0.06,0.9999998136157001,1.817246764682671,1.817246764682671
0.09,0.9999998333175517,1.817248006051753,1.817248006051753
0.1000000001100015,0.9999998423035844,1.81724812801201,1.81724812801201
0.1000000001100015,0.9984862282845925,1.81724812801201,1.81724812801201
0.12,0.9977316706424328,1.855912993919123,1.855912993919123
0.15,0.9972225600110489,1.909240738143866,1.909240738143866
0.18,0.9971607933028129,1.945587178296848,1.945587178296848
0.21,0.9973407077789969,1.963782627875166,1.963782627875166
0.24,0.9976361724842623,1.967448777429003,1.967448777429003
0.27,0.9979665492086836,1.961238629146837,1.961238629146837
0.3,0.9982811155882608,1.949411474681013,1.949411474681013
0.33,0.9985505535020368,1.935346730979322,1.935346730979322
0.36,0.998761160065409,1.921457722786161,1.921457722786161
0.39,0.998910373740419,1.909280594359129,1.909280594359129
0.42,0.9990030744109393,1.899612416834322,1.899612416834322
0.45,0.999048509163614,1.89269344874178,1.89269344874178
0.48,0.9990572802765491,1.888394992781404,1.888394992781404
0.51,0.99904000192406,1.886380511124184,1.886380511124184
0.54,0.9990070575363076,1.886167938080157,1.886167938080157
0.57,0.9989670392489934,1.887239285369227,1.887239285369227
0.6,0.9989264723019058,1.889110943099734,1.889110943099734
0.63,0.9988898753151528,1.891371968650268,1.891371968650268
0.66,0.9988599352610735,1.893707658508421,1.893707658508421
0.6899999999999999,0.9988379548358535,1.895885925957571,1.895885925957571
0.72,0.9988240920503038,1.897761287369667,1.897761287369667
0.75,0.9988176634852738,1.899259298728568,1.899259298728568
0.78,0.9988176388498329,1.900365705464057,1.900365705464057
0.8100000000000001,0.9988226622852023,1.901101417987275,1.901101417987275
0.84,0.9988313198859805,1.901516541195957,1.901516541195957
0.87,0.9988423529306762,1.901673789094275,1.901673789094275
0.9,0.9988547019041389,1.901637982329007,1.901637982329007
0.93,0.9988675211866516,1.901470930850135,1.901470930850135
0.96,0.998880202408314,1.901226339297316,1.901226339297316
0.99,0.9988923744736357,1.90094522286255,1.90094522286255
1.02,0.9989038351514407,1.900658385070878,1.900658385070878
1.05,0.9989145243908192,1.900386306481943,1.900386306481943
1.08,0.9989244876633235,1.900140312864449,1.900140312864449
1.11,0.9989338620412582,1.89992369824574,1.89992369824574
1.14,0.9989427726701698,1.899734684138815,1.899734684138815
1.17,0.9989513311788345,1.899569584770732,1.899569584770732
1.2,0.9989596656336384,1.899423237148343,1.899423237148343
1.23,0.9989678853286262,1.899289714051907,1.899289714051907
1.26,0.9989760784520312,1.899163090294777,1.899163090294777
1.29,0.998984311014799,1.899037849182197,1.899037849182197
1.32,0.9989926205629093,1.898909823257206,1.898909823257206
1.35,0.9990010257121441,1.898776021695382,1.898776021695382
1.38,0.999009531330705,1.898634229272259,1.898634229272259
1.41,0.9990181284401016,1.898483280767786,1.898483280767786
1.44,0.9990267984191973,1.898322917123598,1.898322917123598
1.47,0.9990355169742612,1.898153589986393,1.898153589986393
1.5,0.999044257520201,1.897976251360624,1.897976251360624
1.53,0.9990529917298234,1.897792270088144,1.897792270088144
1.56,0.9990616986036212,1.897602889379848,1.897602889379848
1.59,0.9990703572240696,1.897409468815567,1.897409468815567
1.62,0.9990789499844623,1.897213312030958,1.897213312030958
1.65,0.9990874629750686,1.897015587360234,1.897015587360234
1.68,0.9990958857947686,1.896817289098687,1.896817289098687
1.71,0.999104211100285,1.89661922598464,1.89661922598464
1.74,0.9991124338668904,1.896422049572944,1.896422049572944
1.77,0.9991205496430767,1.896226478414743,1.896226478414743
1.8,0.9991285586502234,1.896032562089267,1.896032562089267
1.83,0.9991364597447331,1.89584056819114,1.89584056819114
1.86,0.9991442525166088,1.895650638844161,1.895650638844161
1.89,0.9991519370400316,1.89546281283358,1.89546281283358
1.92,0.9991595106667698,1.895277508262224,1.895277508262224
1.95,0.999166975247227,1.895094525099397,1.895094525099397
1.98,0.9991743268875304,1.894914318452998,1.894914318452998
2.01,0.9991815675922016,1.894736707147069,1.894736707147069
2.04,0.9991886946616503,1.894561962098367,1.894561962098367
2.07,0.9991957076872611,1.894390142708196,1.894390142708196
2.1,0.9992026061842764,1.894221314506481,1.894221314506481
2.13,0.9992093875613218,1.894055732167262,1.894055732167262
2.16,0.9992160531688919,1.893893290540273,1.893893290540273
2.19,0.9992225993542981,1.893734393398986,1.893734393398986
2.22,0.999229027796011,1.893578872602333,1.893578872602333
2.25,0.9992353365036188,1.893427028621023,1.893427028621023
2.28,0.9992415255066038,1.893278864792117,1.893278864792117
2.31,0.9992475947588333,1.893134464891948,1.893134464891948
2.34,0.9992535437068801,1.892993997710187,1.892993997710187
2.37,0.9992593727422013,1.892857398720472,1.892857398720472
2.4,0.9992650823313496,1.892724891942791,1.892724891942791
2.43,0.9992706722088092,1.892596379463165,1.892596379463165
2.46,0.9992761441027856,1.892472005627721,1.892472005627721
