"time","BESS.injector.PInjPuSn","BESS.injector.QInjPu","BESS.reecE.idCmdPu","BESS.reecE.iqCmdPu","BESS.regcA.UPu","BESS.injector.UPu"
0.025,0.4999999999999082,3.098758147250293e-10,0.5000000000002058,1.814359116882481e-12,0.9999999999995823,0.9999999999995823
0.026,0.4999999999999117,3.051300336757043e-10,0.5000000000002075,1.839268195540171e-12,0.9999999999995823,0.9999999999995823
0.027,0.4999999999999152,3.003842526263785e-10,0.5000000000002094,1.864177274197861e-12,0.9999999999995823,0.9999999999995823
0.028,0.4999999999999187,2.956384715770534e-10,0.5000000000002111,1.889086352855551e-12,0.9999999999995823,0.9999999999995823
0.029,0.4999999999999223,2.908926905277288e-10,0.5000000000002127,1.913995431513241e-12,0.9999999999995823,0.9999999999995823
0.03,0.4999999999999258,2.86146909478403e-10,0.5000000000002145,1.938904510170931e-12,0.9999999999995823,0.9999999999995823
0.031,0.4999999999999294,2.814011284290785e-10,0.5000000000002162,1.963813588828621e-12,0.9999999999995823,0.9999999999995823
0.032,0.4999999999999328,2.766553473797521e-10,0.5000000000002178,1.988722667486311e-12,0.9999999999995823,0.9999999999995823
0.033,0.4999999999999363,2.719095663304265e-10,0.5000000000002196,2.013631746144001e-12,0.9999999999995823,0.9999999999995823
0.034,0.4999999999999399,2.671637852811016e-10,0.5000000000002213,2.038540824801692e-12,0.9999999999995823,0.9999999999995823
0.035,0.4999999999999434,2.624180042317758e-10,0.500000000000223,2.063449903459382e-12,0.9999999999995821,0.9999999999995821
0.036,0.4999999999999468,2.576722231824498e-10,0.5000000000002247,2.088358982117071e-12,0.9999999999995821,0.9999999999995821
0.037,0.4999999999999503,2.529264421331238e-10,0.5000000000002264,2.113268060774761e-12,0.9999999999995821,0.9999999999995821
0.038,0.4999999999999539,2.481806610837988e-10,0.5000000000002282,2.138177139432451e-12,0.9999999999995821,0.9999999999995821
0.039,0.4999999999999574,2.434348800344728e-10,0.5000000000002298,2.163086218090142e-12,0.9999999999995821,0.9999999999995821
0.04,0.499999999999961,2.386890989851473e-10,0.5000000000002315,2.187995296747832e-12,0.9999999999995821,0.9999999999995821
0.041,0.4999999999999643,2.340813744441438e-10,0.5000000000002331,2.212886739862195e-12,0.9999999999995821,0.9999999999995821
0.042,0.499999999999965,2.327870061028906e-10,0.5000000000002327,2.237354929936728e-12,0.9999999999995821,0.9999999999995821
0.043,0.4999999999999656,2.314926377616366e-10,0.500000000000232,2.26182312001126e-12,0.9999999999995821,0.9999999999995821
0.044,0.4999999999999664,2.301982694203834e-10,0.5000000000002316,2.286291310085792e-12,0.9999999999995821,0.9999999999995821
0.045,0.499999999999967,2.289039010791298e-10,0.500000000000231,2.310759500160325e-12,0.9999999999995821,0.9999999999995821
0.046,0.4999999999999676,2.27609532737877e-10,0.5000000000002306,2.335227690234857e-12,0.9999999999995821,0.9999999999995821
0.047,0.4999999999999682,2.263151643966234e-10,0.50000000000023,2.359695880309389e-12,0.9999999999995821,0.9999999999995821
0.048,0.499999999999969,2.2502079605537e-10,0.5000000000002296,2.384164070383922e-12,0.9999999999995821,0.9999999999995821
0.049,0.4999999999999696,2.23726427714117e-10,0.500000000000229,2.408632260458454e-12,0.9999999999995821,0.9999999999995821
0.05,0.4999999999999704,2.224320593728636e-10,0.5000000000002284,2.433100450532986e-12,0.9999999999995821,0.9999999999995821
0.051,0.499999999999971,2.2113769103161e-10,0.5000000000002279,2.457568640607518e-12,0.9999999999995821,0.9999999999995821
0.052,0.4999999999999716,2.198433226903566e-10,0.5000000000002274,2.482036830682051e-12,0.9999999999995821,0.9999999999995821
0.053,0.4999999999999722,2.185489543491032e-10,0.5000000000002269,2.506505020756583e-12,0.9999999999995821,0.9999999999995821
0.054,0.499999999999973,2.172545860078502e-10,0.5000000000002264,2.530973210831115e-12,0.9999999999995821,0.9999999999995821
0.055,0.4999999999999736,2.159602176665964e-10,0.5000000000002259,2.555441400905648e-12,0.9999999999995821,0.9999999999995821
0.056,0.4999999999999744,2.146658493253434e-10,0.5000000000002253,2.57990959098018e-12,0.9999999999995821,0.9999999999995821
0.057,0.499999999999975,2.133714809840904e-10,0.5000000000002247,2.604377781054712e-12,0.9999999999995821,0.9999999999995821
0.058,0.4999999999999756,2.120771126428364e-10,0.5000000000002243,2.628845971129244e-12,0.9999999999995821,0.9999999999995821
0.059,0.4999999999999764,2.107827443015838e-10,0.5000000000002237,2.653314161203777e-12,0.9999999999995821,0.9999999999995821
0.06,0.499999999999977,2.094883759603298e-10,0.5000000000002233,2.677782351278309e-12,0.9999999999995821,0.9999999999995821
0.061,0.4999999999999777,2.08194007619077e-10,0.5000000000002227,2.702250541352841e-12,0.9999999999995821,0.9999999999995821
0.062,0.4999999999999784,2.068996392778232e-10,0.5000000000002223,2.726718731427373e-12,0.9999999999995821,0.9999999999995821
0.063,0.499999999999979,2.056052709365698e-10,0.5000000000002216,2.751186921501906e-12,0.9999999999995821,0.9999999999995821
0.064,0.4999999999999797,2.043109025953168e-10,0.5000000000002212,2.775655111576438e-12,0.9999999999995821,0.9999999999995821
0.065,0.4999999999999804,2.030165342540634e-10,0.5000000000002206,2.80012330165097e-12,0.9999999999995821,0.9999999999995821
0.066,0.499999999999981,2.017221659128098e-10,0.50000000000022,2.824591491725503e-12,0.9999999999995821,0.9999999999995821
0.067,0.4999999999999817,2.004277975715561e-10,0.5000000000002196,2.849059681800035e-12,0.9999999999995821,0.9999999999995821
0.068,0.4999999999999823,1.99133429230303e-10,0.500000000000219,2.873527871874567e-12,0.999999999999582,0.999999999999582
0.06900000000000001,0.499999999999983,1.978390608890493e-10,0.5000000000002185,2.897996061949099e-12,0.999999999999582,0.999999999999582
0.07000000000000001,0.4999999999999836,1.965446925477955e-10,0.5000000000002179,2.922464252023632e-12,0.999999999999582,0.999999999999582
0.07099999999999999,0.4999999999999843,1.952503242065423e-10,0.5000000000002175,2.946932442098164e-12,0.999999999999582,0.999999999999582
0.07199999999999999,0.4999999999999849,1.939559558652889e-10,0.5000000000002169,2.971400632172696e-12,0.999999999999582,0.999999999999582
0.073,0.4999999999999856,1.926615875240355e-10,0.5000000000002165,2.995868822247229e-12,0.999999999999582,0.999999999999582
0.074,0.4999999999999863,1.913672191827821e-10,0.5000000000002159,3.020337012321761e-12,0.999999999999582,0.999999999999582
0.075,0.499999999999987,1.900728508415289e-10,0.5000000000002154,3.044805202396293e-12,0.999999999999582,0.999999999999582
0.076,0.4999999999999876,1.887784825002751e-10,0.5000000000002148,3.069273392470825e-12,0.999999999999582,0.999999999999582
0.077,0.4999999999999883,1.874841141590217e-10,0.5000000000002143,3.093741582545358e-12,0.999999999999582,0.999999999999582
0.078,0.4999999999999889,1.861897458177685e-10,0.5000000000002138,3.11820977261989e-12,0.999999999999582,0.999999999999582
0.079,0.4999999999999896,1.848953774765151e-10,0.5000000000002133,3.142677962694422e-12,0.999999999999582,0.999999999999582
0.08,0.4999999999999903,1.836010091352617e-10,0.5000000000002128,3.167146152768954e-12,0.999999999999582,0.999999999999582
0.081,0.4999999999999909,1.823066407940083e-10,0.5000000000002123,3.191614342843487e-12,0.999999999999582,0.999999999999582
0.082,0.4999999999999915,1.810531393774649e-10,0.5000000000002117,3.215298267409742e-12,0.999999999999582,0.999999999999582
0.083,0.499999999999991,1.802696075950927e-10,0.5000000000002112,3.229963138630816e-12,0.999999999999582,0.999999999999582
0.08400000000000001,0.4999999999999906,1.794860758127208e-10,0.5000000000002105,3.244628009851889e-12,0.999999999999582,0.999999999999582
0.08500000000000001,0.4999999999999903,1.787025440303492e-10,0.5000000000002098,3.259292881072963e-12,0.999999999999582,0.999999999999582
0.08599999999999999,0.49999999999999,1.779190122479782e-10,0.5000000000002094,3.273957752294036e-12,0.999999999999582,0.999999999999582
0.08699999999999999,0.4999999999999896,1.771354804656063e-10,0.5000000000002087,3.28862262351511e-12,0.999999999999582,0.999999999999582
0.08799999999999999,0.4999999999999892,1.763519486832341e-10,0.5000000000002082,3.303287494736183e-12,0.999999999999582,0.999999999999582
0.089,0.4999999999999887,1.755684169008626e-10,0.5000000000002075,3.317952365957256e-12,0.999999999999582,0.999999999999582
0.09,0.4999999999999884,1.747848851184904e-10,0.5000000000002069,3.33261723717833e-12,0.999999999999582,0.999999999999582
0.091,0.499999999999988,1.740013533361185e-10,0.5000000000002063,3.347282108399403e-12,0.999999999999582,0.999999999999582
0.092,0.4999999999999876,1.732178215537469e-10,0.5000000000002057,3.361946979620477e-12,0.999999999999582,0.999999999999582
0.093,0.4999999999999873,1.724342897713754e-10,0.5000000000002052,3.37661185084155e-12,0.999999999999582,0.999999999999582
0.094,0.4999999999999869,1.716507579890036e-10,0.5000000000002045,3.391276722062624e-12,0.999999999999582,0.999999999999582
0.095,0.4999999999999865,1.708672262066317e-10,0.5000000000002039,3.405941593283697e-12,0.999999999999582,0.999999999999582
0.096,0.4999999999999861,1.700836944242601e-10,0.5000000000002034,3.420606464504771e-12,0.999999999999582,0.999999999999582
0.097,0.4999999999999857,1.693001626418884e-10,0.5000000000002028,3.435271335725844e-12,0.999999999999582,0.999999999999582
0.098,0.4999999999999853,1.685166308595162e-10,0.5000000000002022,3.449936206946918e-12,0.999999999999582,0.999999999999582
0.099,0.4999999999999849,1.677330990771445e-10,0.5000000000002016,3.464601078167991e-12,0.999999999999582,0.999999999999582
0.1,0.4999999999999847,1.669495672947733e-10,0.500000000000201,3.479265949389065e-12,0.999999999999582,0.999999999999582
0.101,0.4999999999999842,1.661660355124012e-10,0.5000000000002004,3.493930820610138e-12,0.999999999999582,0.999999999999582
0.102,0.4999999999999839,1.653825037300298e-10,0.5000000000001997,3.508595691831211e-12,0.999999999999582,0.999999999999582
0.103,0.4999999999999833,1.645989719476575e-10,0.5000000000001992,3.523260563052285e-12,0.999999999999582,0.999999999999582
0.104,0.499999999999983,1.638154401652857e-10,0.5000000000001986,3.537925434273358e-12,0.999999999999582,0.999999999999582
0.105,0.4999999999999826,1.630319083829138e-10,0.500000000000198,3.552590305494432e-12,0.999999999999582,0.999999999999582
0.106,0.4999999999999823,1.622483766005426e-10,0.5000000000001974,3.567255176715505e-12,0.999999999999582,0.999999999999582
0.107,0.499999999999982,1.614648448181714e-10,0.5000000000001968,3.581920047936579e-12,0.999999999999582,0.999999999999582
0.108,0.4999999999999815,1.606813130357991e-10,0.5000000000001963,3.596584919157652e-12,0.999999999999582,0.999999999999582
0.109,0.4999999999999812,1.598977812534275e-10,0.5000000000001956,3.611249790378726e-12,0.999999999999582,0.999999999999582
0.11,0.4999999999999807,1.59114249471055e-10,0.5000000000001951,3.625914661599799e-12,0.999999999999582,0.999999999999582
0.111,0.4999999999999804,1.583307176886834e-10,0.5000000000001944,3.640579532820872e-12,0.999999999999582,0.999999999999582
0.112,0.4999999999999801,1.575471859063123e-10,0.5000000000001938,3.655244404041946e-12,0.999999999999582,0.999999999999582
0.113,0.4999999999999795,1.567636541239392e-10,0.5000000000001932,3.66990927526302e-12,0.999999999999582,0.999999999999582
0.114,0.4999999999999792,1.559801223415678e-10,0.5000000000001926,3.684574146484093e-12,0.999999999999582,0.999999999999582
0.115,0.4999999999999787,1.55196590559196e-10,0.5000000000001921,3.699239017705166e-12,0.999999999999582,0.999999999999582
0.116,0.4999999999999785,1.544130587768245e-10,0.5000000000001914,3.71390388892624e-12,0.999999999999582,0.999999999999582
0.117,0.499999999999978,1.536295269944525e-10,0.5000000000001908,3.728568760147314e-12,0.999999999999582,0.999999999999582
0.118,0.4999999999999776,1.52845995212081e-10,0.5000000000001903,3.743233631368386e-12,0.999999999999582,0.999999999999582
0.119,0.4999999999999773,1.52062463429709e-10,0.5000000000001897,3.75789850258946e-12,0.999999999999582,0.999999999999582
0.12,0.499999999999977,1.512789316473371e-10,0.5000000000001891,3.772563373810534e-12,0.999999999999582,0.999999999999582
0.121,0.4999999999999766,1.504953998649655e-10,0.5000000000001885,3.787228245031608e-12,0.999999999999582,0.999999999999582
0.122,0.4999999999999761,1.49711868082594e-10,0.5000000000001878,3.80189311625268e-12,0.999999999999582,0.999999999999582
0.123,0.4999999999999759,1.489283363002224e-10,0.5000000000001873,3.816557987473754e-12,0.999999999999582,0.999999999999582
0.124,0.4999999999999754,1.481448045178503e-10,0.5000000000001866,3.831222858694828e-12,0.999999999999582,0.999999999999582
0.125,0.499999999999975,1.473612727354787e-10,0.5000000000001861,3.845887729915901e-12,0.999999999999582,0.999999999999582
0.126,0.4999999999999747,1.465777409531066e-10,0.5000000000001855,3.860552601136974e-12,0.999999999999582,0.999999999999582
0.127,0.4999999999999742,1.45794209170735e-10,0.5000000000001849,3.875217472358048e-12,0.999999999999582,0.999999999999582
0.128,0.4999999999999739,1.450106773883634e-10,0.5000000000001843,3.889882343579122e-12,0.999999999999582,0.999999999999582
0.129,0.4999999999999735,1.442271456059917e-10,0.5000000000001837,3.904547214800195e-12,0.999999999999582,0.999999999999582
0.13,0.4999999999999732,1.434436138236205e-10,0.5000000000001832,3.919212086021268e-12,0.999999999999582,0.999999999999582
0.131,0.4999999999999728,1.426600820412482e-10,0.5000000000001825,3.933876957242342e-12,0.999999999999582,0.999999999999582
0.132,0.4999999999999724,1.418765502588762e-10,0.500000000000182,3.948541828463416e-12,0.999999999999582,0.999999999999582
0.133,0.499999999999972,1.410930184765047e-10,0.5000000000001813,3.963206699684489e-12,0.999999999999582,0.999999999999582
0.134,0.4999999999999716,1.403094866941327e-10,0.5000000000001807,3.977871570905562e-12,0.999999999999582,0.999999999999582
0.135,0.4999999999999712,1.39525954911761e-10,0.5000000000001801,3.992536442126636e-12,0.999999999999582,0.999999999999582
0.136,0.4999999999999709,1.387424231293894e-10,0.5000000000001795,4.00720131334771e-12,0.999999999999582,0.999999999999582
0.137,0.4999999999999705,1.379588913470177e-10,0.500000000000179,4.021866184568782e-12,0.999999999999582,0.999999999999582
0.138,0.4999999999999701,1.371753595646461e-10,0.5000000000001783,4.036531055789856e-12,0.999999999999582,0.999999999999582
0.139,0.4999999999999696,1.363918277822743e-10,0.5000000000001777,4.05119592701093e-12,0.999999999999582,0.999999999999582
0.14,0.4999999999999693,1.356082959999024e-10,0.5000000000001772,4.065860798232003e-12,0.999999999999582,0.999999999999582
0.141,0.4999999999999689,1.348247642175303e-10,0.5000000000001765,4.080525669453076e-12,0.999999999999582,0.999999999999582
0.142,0.4999999999999686,1.340412324351593e-10,0.500000000000176,4.09519054067415e-12,0.999999999999582,0.999999999999582
0.143,0.4999999999999681,1.332577006527873e-10,0.5000000000001754,4.109855411895223e-12,0.999999999999582,0.999999999999582
0.144,0.4999999999999678,1.324741688704158e-10,0.5000000000001747,4.124520283116297e-12,0.999999999999582,0.999999999999582
0.145,0.4999999999999675,1.316906370880444e-10,0.5000000000001742,4.13918515433737e-12,0.999999999999582,0.999999999999582
0.146,0.499999999999967,1.309071053056723e-10,0.5000000000001735,4.153850025558444e-12,0.9999999999995819,0.9999999999995819
0.147,0.4999999999999666,1.301235735233005e-10,0.500000000000173,4.168514896779517e-12,0.9999999999995819,0.9999999999995819
0.148,0.4999999999999662,1.293400417409288e-10,0.5000000000001724,4.183179768000591e-12,0.9999999999995819,0.9999999999995819
0.149,0.4999999999999659,1.285565099585574e-10,0.5000000000001718,4.197844639221664e-12,0.9999999999995819,0.9999999999995819
0.15,0.4999999999999654,1.277729781761853e-10,0.5000000000001712,4.212509510442737e-12,0.9999999999995819,0.9999999999995819
0.151,0.4999999999999651,1.269894463938143e-10,0.5000000000001706,4.227174381663811e-12,0.9999999999995819,0.9999999999995819
0.152,0.4999999999999648,1.262059146114425e-10,0.50000000000017,4.241839252884884e-12,0.9999999999995819,0.9999999999995819
0.153,0.4999999999999643,1.25422382829071e-10,0.5000000000001694,4.256504124105958e-12,0.9999999999995819,0.9999999999995819
0.154,0.4999999999999639,1.24638851046699e-10,0.5000000000001689,4.271168995327031e-12,0.9999999999995819,0.9999999999995819
0.155,0.4999999999999635,1.238553192643271e-10,0.5000000000001682,4.285833866548105e-12,0.9999999999995819,0.9999999999995819
0.156,0.4999999999999633,1.230717874819561e-10,0.5000000000001676,4.300498737769178e-12,0.9999999999995819,0.9999999999995819
0.157,0.4999999999999627,1.222882556995836e-10,0.500000000000167,4.315163608990252e-12,0.9999999999995819,0.9999999999995819
0.158,0.4999999999999625,1.215047239172124e-10,0.5000000000001664,4.329828480211325e-12,0.9999999999995819,0.9999999999995819
0.159,0.4999999999999621,1.207211921348412e-10,0.5000000000001659,4.344493351432399e-12,0.9999999999995819,0.9999999999995819
0.16,0.4999999999999617,1.199376603524689e-10,0.5000000000001652,4.359158222653472e-12,0.9999999999995819,0.9999999999995819
0.161,0.4999999999999613,1.191541285700971e-10,0.5000000000001646,4.373823093874546e-12,0.9999999999995819,0.9999999999995819
0.162,0.4999999999999608,1.183705967877248e-10,0.5000000000001641,4.388487965095619e-12,0.9999999999995819,0.9999999999995819
0.163,0.4999999999999605,1.175870650053538e-10,0.5000000000001634,4.403152836316693e-12,0.9999999999995819,0.9999999999995819
0.164,0.4999999999999603,1.168692807236827e-10,0.500000000000163,4.416519577283603e-12,0.9999999999995819,0.9999999999995819
0.165,0.4999999999999599,1.164966708206844e-10,0.5000000000001628,4.423071134416161e-12,0.9999999999995819,0.9999999999995819
0.166,0.4999999999999598,1.161240609176881e-10,0.5000000000001626,4.429622691548718e-12,0.9999999999995819,0.9999999999995819
0.167,0.4999999999999597,1.157514510146913e-10,0.5000000000001624,4.436174248681276e-12,0.9999999999995819,0.9999999999995819
0.168,0.4999999999999594,1.153788411116938e-10,0.5000000000001623,4.442725805813833e-12,0.9999999999995819,0.9999999999995819
0.169,0.4999999999999593,1.150062312086972e-10,0.5000000000001622,4.449277362946391e-12,0.9999999999995819,0.9999999999995819
0.17,0.4999999999999591,1.146336213056993e-10,0.500000000000162,4.455828920078948e-12,0.9999999999995819,0.9999999999995819
0.171,0.4999999999999589,1.142610114027032e-10,0.5000000000001619,4.462380477211505e-12,0.9999999999995819,0.9999999999995819
0.172,0.4999999999999587,1.138884014997062e-10,0.5000000000001616,4.468932034344062e-12,0.9999999999995819,0.9999999999995819
0.173,0.4999999999999585,1.135157915967085e-10,0.5000000000001615,4.47548359147662e-12,0.9999999999995819,0.9999999999995819
0.174,0.4999999999999585,1.131431816937123e-10,0.5000000000001613,4.482035148609177e-12,0.9999999999995819,0.9999999999995819
0.175,0.4999999999999582,1.127705717907144e-10,0.5000000000001612,4.488586705741735e-12,0.9999999999995819,0.9999999999995819
0.176,0.499999999999958,1.123979618877177e-10,0.5000000000001611,4.495138262874293e-12,0.9999999999995819,0.9999999999995819
0.177,0.4999999999999579,1.120253519847213e-10,0.5000000000001609,4.50168982000685e-12,0.9999999999995819,0.9999999999995819
0.178,0.4999999999999577,1.116527420817236e-10,0.5000000000001608,4.508241377139407e-12,0.9999999999995819,0.9999999999995819
0.179,0.4999999999999576,1.112801321787274e-10,0.5000000000001605,4.514792934271964e-12,0.9999999999995819,0.9999999999995819
0.18,0.4999999999999573,1.109075222757297e-10,0.5000000000001604,4.521344491404522e-12,0.9999999999995819,0.9999999999995819
0.181,0.4999999999999571,1.105349123727328e-10,0.5000000000001603,4.527896048537079e-12,0.9999999999995819,0.9999999999995819
0.182,0.499999999999957,1.101623024697358e-10,0.5000000000001601,4.534447605669637e-12,0.9999999999995819,0.9999999999995819
0.183,0.4999999999999568,1.097896925667389e-10,0.50000000000016,4.540999162802194e-12,0.9999999999995819,0.9999999999995819
0.184,0.4999999999999566,1.094170826637416e-10,0.5000000000001598,4.547550719934752e-12,0.9999999999995819,0.9999999999995819
0.185,0.4999999999999564,1.09044472760744e-10,0.5000000000001597,4.554102277067309e-12,0.9999999999995819,0.9999999999995819
0.186,0.4999999999999563,1.086718628577479e-10,0.5000000000001594,4.560653834199867e-12,0.9999999999995819,0.9999999999995819
0.187,0.4999999999999561,1.082992529547507e-10,0.5000000000001593,4.567205391332424e-12,0.9999999999995819,0.9999999999995819
0.188,0.4999999999999559,1.079266430517532e-10,0.5000000000001592,4.573756948464981e-12,0.9999999999995819,0.9999999999995819
0.189,0.4999999999999558,1.075540331487572e-10,0.5000000000001591,4.580308505597538e-12,0.9999999999995819,0.9999999999995819
0.19,0.4999999999999555,1.071814232457593e-10,0.5000000000001589,4.586860062730096e-12,0.9999999999995819,0.9999999999995819
0.191,0.4999999999999554,1.068088133427628e-10,0.5000000000001588,4.593411619862654e-12,0.9999999999995819,0.9999999999995819
0.192,0.4999999999999553,1.064362034397654e-10,0.5000000000001585,4.599963176995211e-12,0.9999999999995819,0.9999999999995819
0.193,0.4999999999999551,1.060635935367681e-10,0.5000000000001584,4.606514734127769e-12,0.9999999999995819,0.9999999999995819
0.194,0.4999999999999549,1.056909836337723e-10,0.5000000000001583,4.613066291260326e-12,0.9999999999995819,0.9999999999995819
0.195,0.4999999999999546,1.053183737307744e-10,0.5000000000001581,4.619617848392883e-12,0.9999999999995819,0.9999999999995819
0.196,0.4999999999999545,1.049457638277779e-10,0.500000000000158,4.62616940552544e-12,0.9999999999995819,0.9999999999995819
0.197,0.4999999999999543,1.045731539247807e-10,0.5000000000001578,4.632720962657998e-12,0.9999999999995819,0.9999999999995819
0.198,0.4999999999999542,1.042005440217834e-10,0.5000000000001577,4.639272519790556e-12,0.9999999999995819,0.9999999999995819
0.199,0.499999999999954,1.038279341187868e-10,0.5000000000001575,4.645824076923113e-12,0.9999999999995819,0.9999999999995819
0.2,0.4999999999999537,1.034553242157891e-10,0.5000000000001573,4.652375634055671e-12,0.9999999999995819,0.9999999999995819
0.201,0.4999999999999537,1.030827143127926e-10,0.5000000000001572,4.658927191188228e-12,0.9999999999995819,0.9999999999995819
0.202,0.4999999999999534,1.027101044097956e-10,0.500000000000157,4.665478748320786e-12,0.9999999999995819,0.9999999999995819
0.203,0.4999999999999533,1.023374945067981e-10,0.5000000000001569,4.672030305453342e-12,0.9999999999995819,0.9999999999995819
0.204,0.4999999999999531,1.019648846038021e-10,0.5000000000001567,4.678581862585899e-12,0.9999999999995819,0.9999999999995819
0.205,0.499999999999953,1.01592274700805e-10,0.5000000000001565,4.685133419718457e-12,0.9999999999995819,0.9999999999995819
0.206,0.4999999999999528,1.012196647978079e-10,0.5000000000001564,4.691684976851015e-12,0.9999999999995819,0.9999999999995819
0.207,0.4999999999999526,1.008470548948107e-10,0.5000000000001562,4.698236533983572e-12,0.9999999999995819,0.9999999999995819
0.208,0.4999999999999524,1.004744449918134e-10,0.5000000000001561,4.70478809111613e-12,0.9999999999995819,0.9999999999995819
0.209,0.4999999999999523,1.001018350888172e-10,0.5000000000001559,4.711339648248687e-12,0.9999999999995819,0.9999999999995819
0.21,0.4999999999999521,9.972922518581991e-11,0.5000000000001558,4.717891205381245e-12,0.9999999999995819,0.9999999999995819
0.211,0.4999999999999519,9.935661528282243e-11,0.5000000000001557,4.724442762513802e-12,0.9999999999995819,0.9999999999995819
0.212,0.4999999999999516,9.898400537982516e-11,0.5000000000001554,4.730994319646359e-12,0.9999999999995819,0.9999999999995819
0.213,0.4999999999999515,9.861139547682852e-11,0.5000000000001553,4.737545876778917e-12,0.9999999999995819,0.9999999999995819
0.214,0.4999999999999514,9.823878557383166e-11,0.5000000000001551,4.744097433911474e-12,0.9999999999995819,0.9999999999995819
0.215,0.4999999999999513,9.786617567083501e-11,0.500000000000155,4.750648991044031e-12,0.9999999999995819,0.9999999999995819
0.216,0.499999999999951,9.749356576783795e-11,0.5000000000001548,4.757200548176589e-12,0.9999999999995819,0.9999999999995819
0.217,0.4999999999999508,9.712095586484048e-11,0.5000000000001547,4.763752105309147e-12,0.9999999999995819,0.9999999999995819
0.218,0.4999999999999506,9.67483459618428e-11,0.5000000000001545,4.770303662441704e-12,0.9999999999995819,0.9999999999995819
0.219,0.4999999999999506,9.637573605884697e-11,0.5000000000001544,4.776855219574261e-12,0.9999999999995819,0.9999999999995819
0.22,0.4999999999999504,9.60031261558495e-11,0.5000000000001542,4.783406776706818e-12,0.9999999999995819,0.9999999999995819
0.221,0.4999999999999502,9.563051625285264e-11,0.5000000000001541,4.789958333839376e-12,0.9999999999995819,0.9999999999995819
0.222,0.49999999999995,9.5257906349856e-11,0.5000000000001539,4.796509890971933e-12,0.9999999999995819,0.9999999999995819
0.223,0.4999999999999498,9.488529644685811e-11,0.5000000000001538,4.803061448104491e-12,0.9999999999995819,0.9999999999995819
0.224,0.4999999999999496,9.451268654386105e-11,0.5000000000001537,4.809613005237048e-12,0.9999999999995819,0.9999999999995819
