"time","WTG4B.injector.PInjPu","WTG4B.injector.QInjPu","WTG4B.injector.UPu"
0.123,0.7000000109265984,0.27949985573576586,1.0353384921636715
0.124,0.7000000105977908,0.27949985562207236,1.0353384921523845
0.125,0.700000010268983,0.27949985550837886,1.0353384921410973
0.126,0.7000000099401753,0.27949985539468547,1.0353384921298106
0.127,0.7000000096113677,0.2794998552809919,1.0353384921185236
0.128,0.7000000092825599,0.2794998551672984,1.0353384921072364
0.129,0.7000000089537523,0.279499855053605,1.0353384920959494
0.13,0.7000000086249445,0.2794998549399114,1.0353384920846622
0.131,0.7000000082961367,0.279499854826218,1.0353384920733752
0.132,0.7000000079673291,0.2794998547125245,1.0353384920620885
0.133,0.7000000076385212,0.27949985459883087,1.0353384920508013
0.134,0.7000000073097137,0.2794998544851375,1.0353384920395143
0.135,0.7000000069809055,0.2794998543714438,1.0353384920282271
0.136,0.700000006652098,0.2794998542577504,1.0353384920169404
0.137,0.7000000063232905,0.27949985414405704,1.0353384920056534
0.138,0.7000000059944829,0.2794998540303635,1.0353384919943664
0.139,0.7000000056656751,0.27949985391667,1.0353384919830795
0.14,0.700000005336867,0.27949985380297643,1.0353384919717923
0.141,0.7000000050080597,0.279499853689283,1.0353384919605053
0.142,0.7000000046792518,0.2794998535755895,1.0353384919492186
0.143,0.7000000043504438,0.2794998534618959,1.0353384919379311
0.144,0.7000000040216361,0.2794998533482024,1.0353384919266442
0.145,0.7000000036928283,0.2794998532345089,1.035338491915357
0.146,0.7000000033640207,0.2794998531208154,1.03533849190407
0.147,0.7000000030352131,0.27949985300712205,1.0353384918927835
0.148,0.7000000027064052,0.2794998528934284,1.035338491881496
0.149,0.7000000023775976,0.27949985277973494,1.035338491870209
0.15,0.7000000020487899,0.2794998526660415,1.0353384918589223
0.151,0.7000000017199821,0.27949985255234794,1.0353384918476352
0.152,0.7000000013911745,0.2794998524386545,1.0353384918363482
0.153,0.7000000010623666,0.279499852324961,1.035338491825061
0.154,0.7000000007335591,0.2794998522112675,1.0353384918137742
0.155,0.7000000004047513,0.279499852097574,1.0353384918024873
0.156,0.7000000000759434,0.2794998519838804,1.0353384917912
0.157,0.6999999997471358,0.27949985187018694,1.0353384917799133
0.158,0.699999999418328,0.2794998517564935,1.0353384917686261
0.159,0.6999999990895203,0.2794998516427999,1.0353384917573392
0.16,0.6999999987607127,0.27949985152910656,1.0353384917460522
0.161,0.6999999984319049,0.279499851415413,1.035338491734765
0.162,0.6999999981030972,0.27949985130171945,1.035338491723478
0.163,0.6999999977742893,0.279499851188026,1.035338491712191
0.164,0.6999999974906262,0.27949985108902486,1.0353384917023247
0.165,0.6999999974439716,0.27949985106715874,1.035338491699916
0.166,0.6999999973973171,0.27949985104529257,1.035338491697507
0.167,0.6999999973506623,0.2794998510234264,1.0353384916950983
0.168,0.6999999973040077,0.2794998510015602,1.0353384916926898
0.169,0.699999997257353,0.279499850979694,1.0353384916902808
0.17,0.6999999972106982,0.2794998509578278,1.0353384916878718
0.171,0.6999999971640437,0.2794998509359617,1.035338491685463
0.172,0.6999999971173888,0.27949985091409546,1.0353384916830544
0.173,0.6999999970707342,0.2794998508922293,1.0353384916806456
0.174,0.6999999970240797,0.27949985087036316,1.0353384916782369
0.175,0.699999996977425,0.27949985084849704,1.0353384916758281
0.176,0.6999999969307704,0.27949985082663076,1.0353384916734194
0.177,0.6999999968841156,0.2794998508047646,1.0353384916710107
0.178,0.6999999968374613,0.2794998507828985,1.035338491668602
0.179,0.6999999967908062,0.2794998507610322,1.0353384916661927
0.18,0.6999999967441517,0.27949985073916606,1.035338491663784
0.181,0.699999996697497,0.2794998507172999,1.0353384916613755
0.182,0.6999999966508423,0.2794998506954337,1.0353384916589665
0.183,0.6999999966041877,0.27949985067356753,1.0353384916565578
0.184,0.699999996557533,0.27949985065170135,1.035338491654149
0.185,0.6999999965108783,0.27949985062983523,1.0353384916517403
0.186,0.6999999964642237,0.27949985060796906,1.0353384916493316
0.187,0.699999996417569,0.2794998505861029,1.0353384916469228
0.188,0.6999999963709144,0.27949985056423676,1.0353384916445139
0.189,0.6999999963242596,0.2794998505423705,1.035338491642105
0.19,0.6999999962776049,0.2794998505205043,1.0353384916396964
0.191,0.6999999962309505,0.27949985049863824,1.0353384916372876
0.192,0.6999999961842958,0.27949985047677195,1.0353384916348787
0.193,0.6999999961376411,0.27949985045490583,1.03533849163247
0.194,0.6999999960909864,0.2794998504330397,1.0353384916300614
0.195,0.6999999960443316,0.27949985041117353,1.0353384916276525
0.196,0.6999999959976773,0.2794998503893073,1.0353384916252437
0.197,0.6999999959510225,0.27949985036744107,1.035338491622835
0.198,0.6999999959043675,0.2794998503455749,1.035338491620426
0.199,0.699999995857713,0.2794998503237088,1.0353384916180173
0.2,0.6999999958110583,0.27949985030184255,1.0353384916156085
0.201,0.6999999957644036,0.27949985027997637,1.0353384916131996
0.202,0.699999995717749,0.27949985025811025,1.0353384916107908
0.203,0.6999999956710944,0.279499850236244,1.0353384916083823
0.204,0.6999999956244396,0.2794998502143779,1.0353384916059734
0.205,0.6999999955777851,0.2794998501925118,1.0353384916035646
0.206,0.6999999955311306,0.2794998501706456,1.0353384916011559
0.207,0.6999999954844759,0.2794998501487794,1.0353384915987474
0.208,0.6999999954378209,0.27949985012691314,1.0353384915963382
0.209,0.6999999953911663,0.27949985010504697,1.0353384915939294
0.21,0.6999999953445117,0.2794998500831808,1.0353384915915207
0.211,0.6999999952978568,0.27949985006131467,1.035338491589112
0.212,0.6999999952512025,0.2794998500394485,1.0353384915867032
0.213,0.6999999952045477,0.2794998500175823,1.0353384915842945
0.214,0.699999995157893,0.27949984999571614,1.0353384915818855
0.215,0.6999999951112383,0.27949984997385,1.035338491579477
0.216,0.6999999950645837,0.27949984995198385,1.0353384915770683
0.217,0.6999999950179291,0.2794998499301176,1.035338491574659
0.218,0.6999999949712742,0.2794998499082514,1.0353384915722503
0.219,0.6999999949246197,0.2794998498863852,1.0353384915698416
0.22,0.6999999948779647,0.279499849864519,1.0353384915674329
0.221,0.6999999948313103,0.27949984984265286,1.035338491565024
0.222,0.6999999947846558,0.2794998498207867,1.0353384915626154
0.223,0.699999994738001,0.2794998497989205,1.0353384915602066
0.224,0.6999999946913465,0.27949984977705444,1.035338491557798
0.225,0.6999999946446918,0.2794998497551883,1.0353384915553892
0.226,0.6999999945980372,0.2794998497333221,1.0353384915529804
0.227,0.6999999945513823,0.2794998497114558,1.0353384915505712
0.228,0.6999999945047276,0.2794998496895897,1.0353384915481625
0.229,0.699999994458073,0.2794998496677235,1.035338491545754
0.23,0.6999999944114181,0.2794998496458573,1.035338491543345
0.231,0.6999999943647638,0.27949984962399127,1.0353384915409363
0.232,0.6999999943181092,0.27949984960212504,1.0353384915385275
0.233,0.6999999942714543,0.2794998495802588,1.0353384915361188
0.234,0.6999999942247999,0.2794998495583927,1.03533849153371
0.235,0.6999999941781452,0.27949984953652657,1.0353384915313013
0.236,0.6999999941314903,0.27949984951466034,1.0353384915288923
0.237,0.6999999940848356,0.27949984949279405,1.0353384915264834
0.238,0.6999999940381811,0.279499849470928,1.0353384915240749
0.239,0.6999999939915263,0.27949984944906175,1.0353384915216661
0.24,0.6999999939448716,0.2794998494271955,1.0353384915192572
0.241,0.699999993898217,0.27949984940532946,1.0353384915168484
0.242,0.6999999938515625,0.27949984938346323,1.03533849151444
0.243,0.6999999938049076,0.27949984936159705,1.035338491512031
0.244,0.6999999937582531,0.2794998493397309,1.0353384915096222
0.245,0.6999999937115985,0.27949984931786476,1.0353384915072132
0.246,0.6999999936649436,0.27949984929599847,1.0353384915048045
0.247,0.6999999936182891,0.2794998492741324,1.0353384915023958
0.248,0.6999999935716344,0.27949984925226623,1.035338491499987
0.249,0.6999999935249797,0.2794998492304,1.035338491497578
0.25,0.6999999934783249,0.2794998492085338,1.0353384914951693
0.251,0.6999999934316702,0.2794998491866677,1.0353384914927608
0.252,0.6999999933850156,0.2794998491648015,1.0353384914903518
0.253,0.6999999933383608,0.27949984914293524,1.035338491487943
0.254,0.6999999932917065,0.2794998491210692,1.0353384914855346
0.255,0.6999999932450517,0.279499849099203,1.0353384914831256
0.256,0.6999999931983969,0.2794998490773368,1.0353384914807167
0.257,0.6999999931517425,0.27949984905547065,1.035338491478308
0.258,0.6999999931050879,0.2794998490336045,1.0353384914758992
0.259,0.6999999930584331,0.27949984901173824,1.0353384914734904
0.26,0.6999999930117784,0.279499848989872,1.0353384914710817
0.261,0.6999999929651237,0.27949984896800595,1.035338491468673
0.262,0.6999999929184689,0.2794998489461397,1.035338491466264
0.263,0.6999999928718144,0.27949984892427354,1.0353384914638553
0.264,0.6999999928251597,0.27949984890240737,1.0353384914614465
0.265,0.699999992778505,0.27949984888054125,1.0353384914590376
0.266,0.6999999927318502,0.279499848858675,1.0353384914566288
0.267,0.6999999926851957,0.27949984883680884,1.03533849145422
0.268,0.6999999926385412,0.2794998488149428,1.0353384914518116
0.269,0.6999999925918863,0.2794998487930765,1.0353384914494026
0.27,0.6999999925452318,0.27949984877121037,1.0353384914469939
0.271,0.699999992498577,0.2794998487493442,1.0353384914445851
0.272,0.6999999924519223,0.279499848727478,1.0353384914421762
0.273,0.6999999924052678,0.27949984870561184,1.0353384914397676
0.274,0.6999999923586129,0.27949984868374567,1.0353384914373587
0.275,0.6999999923119583,0.2794998486618795,1.0353384914349497
0.276,0.6999999922653035,0.2794998486400133,1.035338491432541
0.277,0.6999999922186492,0.27949984861814714,1.0353384914301325
0.278,0.6999999921719944,0.27949984859628096,1.0353384914277235
0.279,0.6999999921253397,0.27949984857441473,1.0353384914253148
0.28,0.6999999920786851,0.27949984855254856,1.035338491422906
0.281,0.6999999920320302,0.27949984853068244,1.0353384914204973
0.282,0.6999999919853758,0.27949984850881626,1.0353384914180885
0.283,0.699999991938721,0.27949984848695,1.0353384914156796
0.284,0.6999999918920666,0.2794998484650839,1.0353384914132708
0.285,0.6999999918454117,0.27949984844321774,1.0353384914108619
0.286,0.699999991798757,0.27949984842135156,1.0353384914084534
0.287,0.6999999917521025,0.2794998483994854,1.0353384914060446
0.288,0.6999999917054477,0.2794998483776192,1.0353384914036357
0.289,0.699999991658793,0.27949984835575303,1.035338491401227
0.29,0.6999999916121384,0.27949984833388686,1.0353384913988184
0.291,0.6999999915654838,0.2794998483120207,1.0353384913964094
0.292,0.6999999915188292,0.2794998482901545,1.0353384913940007
0.293,0.6999999914721744,0.27949984826828833,1.0353384913915917
0.294,0.6999999914255196,0.27949984824642216,1.0353384913891828
0.295,0.6999999913788651,0.2794998482245561,1.0353384913867743
0.296,0.6999999913322104,0.2794998482026898,1.0353384913843655
0.297,0.6999999912855556,0.2794998481808236,1.0353384913819565
0.298,0.6999999912389011,0.27949984815895745,1.0353384913795478
0.299,0.6999999911922464,0.2794998481370912,1.0353384913771393
0.3,0.6999999911455916,0.27949984811522505,1.0353384913747303
0.301,0.699999991098937,0.2794998480933589,1.0353384913723216
0.302,0.6999999910522823,0.2794998480714927,1.0353384913699126
0.303,0.6999999910056277,0.2794998480496265,1.035338491367504
0.304,0.699999990958973,0.2794998480277604,1.0353384913650951
0.305,0.6999999909123185,0.2794998480058943,1.0353384913626864
0.306,0.6999999908656637,0.27949984798402805,1.0353384913602777
0.307,0.699999990819009,0.2794998479621618,1.035338491357869
0.308,0.6999999907723544,0.2794998479402958,1.0353384913554602
0.309,0.6999999907256998,0.2794998479184296,1.0353384913530514
0.31,0.6999999906790452,0.27949984789656335,1.0353384913506425
0.311,0.6999999906323903,0.27949984787469717,1.0353384913482335
0.312,0.6999999905857356,0.27949984785283105,1.035338491345825
0.313,0.6999999905390809,0.27949984783096476,1.035338491343416
0.314,0.6999999904924263,0.27949984780909864,1.0353384913410073
0.315,0.6999999904457717,0.2794998477872325,1.0353384913385986
0.316,0.6999999903991173,0.2794998477653664,1.03533849133619
0.317,0.6999999903524623,0.2794998477435001,1.035338491333781
0.318,0.6999999903058078,0.27949984772163405,1.0353384913313723
0.319,0.6999999902591532,0.2794998476997678,1.0353384913289636
0.32,0.6999999902124984,0.2794998476779016,1.0353384913265546
0.321,0.6999999901658437,0.2794998476560354,1.035338491324146
0.322,0.6999999901191889,0.27949984763416924,1.0353384913217372
0.323,0.6999999900725346,0.27949984761230307,1.0353384913193282
0.324,0.6999999900258798,0.2794998475904369,1.0353384913169195
0.325,0.6999999899792251,0.27949984756857077,1.035338491314511
0.326,0.6999999899325703,0.27949984754670454,1.035338491312102
0.327,0.6999999898859156,0.27949984752483836,1.0353384913096932
0.328,0.6999999898565186,0.27949984750891277,1.0353384913078731
0.329,0.6999999898637936,0.2794998475056109,1.0353384913073038
0.33,0.699999989871069,0.2794998475023091,1.0353384913067347
0.331,0.6999999898783439,0.2794998474990072,1.0353384913061654
0.332,0.6999999898856192,0.27949984749570533,1.035338491305596
0.333,0.6999999898928944,0.27949984749240353,1.035338491305027
0.334,0.6999999899001692,0.27949984748910156,1.0353384913044574
0.335,0.6999999899074445,0.27949984748579976,1.035338491303888
0.336,0.6999999899147195,0.2794998474824978,1.0353384913033188
0.337,0.6999999899219949,0.2794998474791961,1.03533849130275
0.338,0.6999999899292699,0.2794998474758942,1.0353384913021806
0.339,0.6999999899365451,0.27949984747259227,1.0353384913016113
0.34,0.6999999899438202,0.2794998474692904,1.0353384913010422
0.341,0.6999999899510954,0.27949984746598855,1.0353384913004728
0.342,0.6999999899583704,0.2794998474626868,1.0353384912999035
0.343,0.6999999899656456,0.2794998474593849,1.0353384912993344
0.344,0.6999999899729207,0.279499847456083,1.035338491298765
0.345,0.6999999899801961,0.2794998474527811,1.0353384912981958
0.346,0.699999989987471,0.27949984744947926,1.0353384912976267
0.347,0.699999989994746,0.2794998474461774,1.0353384912970574
0.348,0.6999999900020213,0.2794998474428756,1.035338491296488
0.349,0.6999999900092965,0.2794998474395737,1.035338491295919
0.35,0.6999999900165716,0.2794998474362719,1.0353384912953496
0.351,0.6999999900238467,0.2794998474329699,1.0353384912947803
0.352,0.6999999900311218,0.27949984742966805,1.0353384912942112
0.353,0.699999990038397,0.27949984742636624,1.0353384912936419
0.354,0.6999999900456721,0.27949984742306433,1.0353384912930725
0.355,0.6999999900529471,0.2794998474197625,1.0353384912925032
0.356,0.6999999900602222,0.27949984741646056,1.0353384912919341
0.357,0.6999999900674972,0.2794998474131587,1.0353384912913646
0.358,0.6999999900747728,0.2794998474098569,1.0353384912907955
0.359,0.6999999900820477,0.279499847406555,1.0353384912902264
0.36,0.6999999900893229,0.2794998474032532,1.035338491289657
0.361,0.6999999900965979,0.27949984739995126,1.0353384912890877
0.362,0.6999999901038731,0.2794998473966494,1.0353384912885186
0.363,0.6999999901111484,0.27949984739334754,1.0353384912879493
0.364,0.6999999901184234,0.27949984739004563,1.03533849128738
0.365,0.6999999901256986,0.2794998473867437,1.0353384912868107
0.366,0.6999999901329735,0.2794998473834419,1.0353384912862416
0.367,0.6999999901402488,0.2794998473801401,1.0353384912856722
0.368,0.699999990147524,0.27949984737683825,1.0353384912851031
0.369,0.699999990154799,0.2794998473735363,1.0353384912845338
0.37,0.6999999901620743,0.2794998473702345,1.0353384912839645
0.371,0.6999999901693493,0.2794998473669326,1.0353384912833954
0.372,0.6999999901766245,0.27949984736363076,1.035338491282826
0.373,0.6999999901838996,0.27949984736032885,1.0353384912822567
0.374,0.6999999901911746,0.279499847357027,1.0353384912816874
0.375,0.6999999901984499,0.27949984735372513,1.035338491281118
0.376,0.6999999902057252,0.2794998473504233,1.035338491280549
0.377,0.6999999902130002,0.27949984734712147,1.03533849127998
0.378,0.6999999902202753,0.27949984734381955,1.0353384912794106
0.379,0.6999999902275507,0.2794998473405178,1.0353384912788415
0.38,0.6999999902348257,0.27949984733721583,1.0353384912782722
0.381,0.6999999902421008,0.27949984733391403,1.0353384912777028
0.382,0.6999999902493758,0.27949984733061206,1.0353384912771335
0.383,0.6999999902566509,0.27949984732731026,1.0353384912765642
0.384,0.6999999902639261,0.27949984732400834,1.0353384912759949
0.385,0.6999999902712013,0.27949984732070654,1.0353384912754255
0.386,0.6999999902784764,0.2794998473174047,1.0353384912748564
0.387,0.6999999902857514,0.2794998473141027,1.0353384912742873
0.388,0.6999999902930266,0.2794998473108009,1.035338491273718
0.389,0.6999999903003018,0.27949984730749905,1.0353384912731487
0.39,0.699999990307577,0.2794998473041972,1.0353384912725794
0.391,0.699999990314852,0.2794998473008953,1.03533849127201
0.392,0.6999999903221271,0.2794998472975934,1.035338491271441
0.393,0.6999999903294023,0.27949984729429156,1.0353384912708716
0.394,0.6999999903366774,0.2794998472909897,1.0353384912703023
0.395,0.6999999903439527,0.27949984728768784,1.0353384912697332
0.396,0.6999999903512277,0.27949984728438604,1.0353384912691639
0.397,0.6999999903585028,0.27949984728108407,1.0353384912685948
0.398,0.699999990365778,0.2794998472777823,1.0353384912680255
0.399,0.699999990373053,0.2794998472744803,1.0353384912674561
0.4,0.6999999903803282,0.27949984727117855,1.0353384912668868
0.401,0.6999999903876035,0.27949984726787674,1.0353384912663177
0.402,0.6999999903948786,0.27949984726457483,1.0353384912657486
0.403,0.6999999904021539,0.27949984726127297,1.0353384912651793
0.404,0.6999999904094286,0.279499847257971,1.0353384912646098
0.405,0.6999999904167039,0.27949984725466914,1.0353384912640407
0.406,0.6999999904239791,0.2794998472513673,1.0353384912634713
0.407,0.699999990431254,0.2794998472480654,1.0353384912629022
0.408,0.6999999904385293,0.27949984724476357,1.035338491262333
0.409,0.6999999904458044,0.2794998472414617,1.0353384912617636
0.41,0.6999999904530795,0.2794998472381598,1.0353384912611943
0.411,0.6999999904603549,0.27949984723485805,1.035338491260625
0.412,0.6999999904676298,0.27949984723155613,1.0353384912600558
0.413,0.6999999904749049,0.27949984722825433,1.0353384912594865
0.414,0.6999999904821802,0.2794998472249524,1.0353384912589172
0.415,0.6999999904894552,0.27949984722165055,1.035338491258348
0.416,0.6999999904967305,0.27949984721834875,1.0353384912577788
0.417,0.6999999905040055,0.27949984721504684,1.0353384912572097
0.418,0.6999999905112806,0.2794998472117449,1.0353384912566403
0.419,0.6999999905185558,0.2794998472084431,1.035338491256071
0.42,0.6999999905258308,0.2794998472051412,1.0353384912555017
0.421,0.6999999905331061,0.27949984720183935,1.0353384912549326
0.422,0.6999999905403814,0.27949984719853754,1.0353384912543635
0.423,0.6999999905476564,0.2794998471952357,1.0353384912537942
0.424,0.6999999905549316,0.27949984719193377,1.035338491253225
0.425,0.6999999905622067,0.2794998471886319,1.0353384912526558
0.426,0.6999999905694819,0.2794998471853301,1.0353384912520864
0.427,0.6999999905767571,0.2794998471820282,1.0353384912515173
0.428,0.6999999905840318,0.2794998471787263,1.0353384912509478
0.429,0.699999990591307,0.27949984717542437,1.0353384912503785
0.43,0.6999999905985823,0.2794998471721226,1.0353384912498091
0.431,0.6999999906058575,0.27949984716882076,1.03533849124924
0.432,0.6999999906131323,0.2794998471655188,1.0353384912486707
0.433,0.6999999906204077,0.279499847162217,1.0353384912481014
0.434,0.6999999906276827,0.27949984715891507,1.0353384912475323
0.435,0.6999999906349579,0.2794998471556132,1.035338491246963
0.436,0.6999999906422331,0.27949984715231135,1.0353384912463937
0.437,0.6999999906495081,0.27949984714900944,1.0353384912458246
0.438,0.6999999906567833,0.27949984714570764,1.0353384912452552
0.439,0.6999999906640584,0.2794998471424057,1.035338491244686
0.44,0.6999999906713338,0.27949984713910386,1.0353384912441168
0.441,0.6999999906786086,0.27949984713580206,1.0353384912435475
0.442,0.6999999906858838,0.2794998471325001,1.0353384912429782
0.443,0.6999999906931592,0.2794998471291984,1.035338491242409
0.444,0.6999999907004342,0.27949984712589643,1.03533849124184
0.445,0.6999999907077095,0.2794998471225946,1.0353384912412706
0.446,0.6999999907149845,0.27949984711929277,1.0353384912407015
0.447,0.6999999907222596,0.27949984711599085,1.0353384912401322
0.448,0.6999999907295348,0.27949984711268905,1.035338491239563
0.449,0.69999999073681,0.27949984710938724,1.0353384912389938
0.45,0.699999990744085,0.2794998471060853,1.0353384912384245
0.451,0.69999999075136,0.2794998471027834,1.0353384912378552
0.452,0.6999999907586353,0.2794998470994815,1.0353384912372856
0.453,0.6999999907659102,0.2794998470961797,1.0353384912367165
