"time","BESScb.injector.PInjPuSn","BESScb.injector.QInjPu","BESScb.reecD.idCmdPu","BESScb.reecD.iqCmdPu","BESScb.regcBCS.UPu","BESScb.injector.UPu"
0.023,0.4999999999999998,3.193600197086861e-10,0.5000000000000004,1.50321928743131e-12,0.9999999999999987,0.9999999999999987
0.024,0.4999999999999998,3.146132350466098e-10,0.5000000000000006,1.503291604268908e-12,0.9999999999999987,0.9999999999999987
0.025,0.5,3.098664503845339e-10,0.5000000000000007,1.503363921106506e-12,0.9999999999999987,0.9999999999999987
0.026,0.5,3.051196657224576e-10,0.5000000000000008,1.503436237944104e-12,0.9999999999999987,0.9999999999999987
0.027,0.5000000000000002,3.003728810603826e-10,0.5000000000000009,1.503508554781703e-12,0.9999999999999987,0.9999999999999987
0.028,0.5000000000000002,2.95626096398306e-10,0.500000000000001,1.503580871619301e-12,0.9999999999999987,0.9999999999999987
0.029,0.5000000000000002,2.908793117362297e-10,0.5000000000000011,1.503653188456899e-12,0.9999999999999987,0.9999999999999987
0.03,0.5000000000000002,2.861325270741532e-10,0.5000000000000011,1.503725505294497e-12,0.9999999999999987,0.9999999999999987
0.031,0.5000000000000003,2.813857424120775e-10,0.5000000000000013,1.503797822132096e-12,0.9999999999999987,0.9999999999999987
0.032,0.5000000000000002,2.766389577500004e-10,0.5000000000000013,1.503870138969694e-12,0.9999999999999987,0.9999999999999987
0.033,0.5000000000000002,2.718921730879243e-10,0.5000000000000016,1.503942455807292e-12,0.9999999999999986,0.9999999999999986
0.034,0.5000000000000002,2.67145388425848e-10,0.5000000000000016,1.50401477264489e-12,0.9999999999999986,0.9999999999999986
0.035,0.5000000000000003,2.623986037637717e-10,0.5000000000000018,1.504087089482489e-12,0.9999999999999986,0.9999999999999986
0.036,0.5000000000000004,2.576518191016954e-10,0.5000000000000018,1.504159406320087e-12,0.9999999999999986,0.9999999999999986
0.037,0.5000000000000004,2.529050344396193e-10,0.5000000000000019,1.504231723157685e-12,0.9999999999999986,0.9999999999999986
0.038,0.5000000000000007,2.481582497775434e-10,0.500000000000002,1.504304039995283e-12,0.9999999999999986,0.9999999999999986
0.039,0.5000000000000007,2.434114651154669e-10,0.5000000000000021,1.504376356832881e-12,0.9999999999999986,0.9999999999999986
0.04,0.5000000000000007,2.38664680453391e-10,0.5000000000000021,1.50444867367048e-12,0.9999999999999986,0.9999999999999986
0.041,0.5000000000000007,2.340559391295436e-10,0.5000000000000023,1.504517146919423e-12,0.9999999999999986,0.9999999999999986
0.042,0.5000000000000007,2.327602379232044e-10,0.5000000000000023,1.504493374040652e-12,0.9999999999999986,0.9999999999999986
0.043,0.5000000000000007,2.314645367168652e-10,0.5000000000000023,1.50446960116188e-12,0.9999999999999986,0.9999999999999986
0.044,0.5000000000000007,2.301688355105259e-10,0.5000000000000024,1.504445828283108e-12,0.9999999999999986,0.9999999999999986
0.045,0.5000000000000007,2.288731343041865e-10,0.5000000000000024,1.504422055404336e-12,0.9999999999999986,0.9999999999999986
0.046,0.5000000000000009,2.275774330978483e-10,0.5000000000000024,1.504398282525565e-12,0.9999999999999986,0.9999999999999986
0.047,0.5000000000000009,2.262817318915092e-10,0.5000000000000024,1.504374509646793e-12,0.9999999999999986,0.9999999999999986
0.048,0.5000000000000009,2.249860306851698e-10,0.5000000000000024,1.504350736768021e-12,0.9999999999999986,0.9999999999999986
0.049,0.500000000000001,2.23690329478831e-10,0.5000000000000026,1.50432696388925e-12,0.9999999999999986,0.9999999999999986
0.05,0.500000000000001,2.223946282724914e-10,0.5000000000000027,1.504303191010478e-12,0.9999999999999986,0.9999999999999986
0.051,0.500000000000001,2.210989270661523e-10,0.5000000000000027,1.504279418131706e-12,0.9999999999999986,0.9999999999999986
0.052,0.500000000000001,2.198032258598137e-10,0.5000000000000027,1.504255645252934e-12,0.9999999999999984,0.9999999999999984
0.053,0.500000000000001,2.185075246534741e-10,0.5000000000000027,1.504231872374163e-12,0.9999999999999984,0.9999999999999984
0.054,0.500000000000001,2.17211823447135e-10,0.5000000000000028,1.504208099495391e-12,0.9999999999999984,0.9999999999999984
0.055,0.5000000000000011,2.159161222407958e-10,0.5000000000000028,1.504184326616619e-12,0.9999999999999984,0.9999999999999984
0.056,0.5000000000000011,2.146204210344566e-10,0.5000000000000028,1.504160553737848e-12,0.9999999999999984,0.9999999999999984
0.057,0.5000000000000011,2.133247198281172e-10,0.5000000000000028,1.504136780859076e-12,0.9999999999999984,0.9999999999999984
0.058,0.5000000000000013,2.120290186217787e-10,0.5000000000000028,1.504113007980304e-12,0.9999999999999984,0.9999999999999984
0.059,0.5000000000000013,2.107333174154395e-10,0.5000000000000029,1.504089235101533e-12,0.9999999999999984,0.9999999999999984
0.06,0.5000000000000013,2.094376162091001e-10,0.5000000000000029,1.504065462222761e-12,0.9999999999999984,0.9999999999999984
0.061,0.5000000000000014,2.081419150027611e-10,0.5000000000000029,1.504041689343989e-12,0.9999999999999984,0.9999999999999984
0.062,0.5000000000000014,2.06846213796422e-10,0.500000000000003,1.504017916465217e-12,0.9999999999999984,0.9999999999999984
0.063,0.5000000000000016,2.05550512590083e-10,0.500000000000003,1.503994143586446e-12,0.9999999999999984,0.9999999999999984
0.064,0.5000000000000016,2.042548113837438e-10,0.5000000000000031,1.503970370707674e-12,0.9999999999999984,0.9999999999999984
0.065,0.5000000000000016,2.029591101774044e-10,0.5000000000000031,1.503946597828902e-12,0.9999999999999984,0.9999999999999984
0.066,0.5000000000000017,2.016634089710657e-10,0.5000000000000031,1.503922824950131e-12,0.9999999999999984,0.9999999999999984
0.067,0.5000000000000017,2.003677077647265e-10,0.5000000000000031,1.503899052071359e-12,0.9999999999999984,0.9999999999999984
0.068,0.5000000000000017,1.990720065583871e-10,0.5000000000000031,1.503875279192587e-12,0.9999999999999984,0.9999999999999984
0.06900000000000001,0.5000000000000018,1.97776305352048e-10,0.5000000000000031,1.503851506313815e-12,0.9999999999999984,0.9999999999999984
0.07000000000000001,0.5000000000000018,1.96480604145709e-10,0.5000000000000032,1.503827733435044e-12,0.9999999999999984,0.9999999999999984
0.07099999999999999,0.5000000000000018,1.951849029393696e-10,0.5000000000000032,1.503803960556272e-12,0.9999999999999984,0.9999999999999984
0.07199999999999999,0.5000000000000019,1.938892017330315e-10,0.5000000000000032,1.5037801876775e-12,0.9999999999999984,0.9999999999999984
0.073,0.5000000000000019,1.925935005266919e-10,0.5000000000000032,1.503756414798729e-12,0.9999999999999984,0.9999999999999984
0.074,0.5000000000000019,1.912977993203529e-10,0.5000000000000033,1.503732641919957e-12,0.9999999999999984,0.9999999999999984
0.075,0.500000000000002,1.900020981140133e-10,0.5000000000000034,1.503708869041185e-12,0.9999999999999984,0.9999999999999984
0.076,0.500000000000002,1.887063969076739e-10,0.5000000000000034,1.503685096162414e-12,0.9999999999999984,0.9999999999999984
0.077,0.500000000000002,1.874106957013348e-10,0.5000000000000034,1.503661323283642e-12,0.9999999999999984,0.9999999999999984
0.078,0.5000000000000021,1.861149944949956e-10,0.5000000000000034,1.50363755040487e-12,0.9999999999999984,0.9999999999999984
0.079,0.5000000000000021,1.848192932886564e-10,0.5000000000000034,1.503613777526098e-12,0.9999999999999984,0.9999999999999984
0.08,0.5000000000000021,1.83523592082317e-10,0.5000000000000036,1.503590004647327e-12,0.9999999999999984,0.9999999999999984
0.081,0.5000000000000022,1.822278908759785e-10,0.5000000000000036,1.503566231768555e-12,0.9999999999999984,0.9999999999999984
0.082,0.5000000000000022,1.809730864764846e-10,0.5000000000000036,1.503541784564755e-12,0.9999999999999984,0.9999999999999984
0.083,0.5000000000000022,1.801885953557152e-10,0.5000000000000036,1.503509582623126e-12,0.9999999999999984,0.9999999999999984
0.08400000000000001,0.5000000000000022,1.794041042349458e-10,0.5000000000000036,1.503477380681496e-12,0.9999999999999984,0.9999999999999984
0.08500000000000001,0.5000000000000022,1.786196131141763e-10,0.5000000000000036,1.503445178739867e-12,0.9999999999999984,0.9999999999999984
0.08599999999999999,0.5000000000000022,1.778351219934067e-10,0.5000000000000036,1.503412976798238e-12,0.9999999999999984,0.9999999999999984
0.08699999999999999,0.5000000000000022,1.770506308726375e-10,0.5000000000000036,1.503380774856609e-12,0.9999999999999984,0.9999999999999984
0.08799999999999999,0.5000000000000022,1.76266139751868e-10,0.5000000000000034,1.50334857291498e-12,0.9999999999999984,0.9999999999999984
0.089,0.5000000000000022,1.754816486310984e-10,0.5000000000000034,1.50331637097335e-12,0.9999999999999984,0.9999999999999984
0.09,0.5000000000000022,1.746971575103288e-10,0.5000000000000034,1.503284169031721e-12,0.9999999999999984,0.9999999999999984
0.091,0.5000000000000022,1.739126663895595e-10,0.5000000000000034,1.503251967090092e-12,0.9999999999999984,0.9999999999999984
0.092,0.5000000000000022,1.731281752687901e-10,0.5000000000000034,1.503219765148463e-12,0.9999999999999984,0.9999999999999984
0.093,0.5000000000000022,1.723436841480207e-10,0.5000000000000034,1.503187563206834e-12,0.9999999999999984,0.9999999999999984
0.094,0.5000000000000022,1.715591930272512e-10,0.5000000000000034,1.503155361265205e-12,0.9999999999999984,0.9999999999999984
0.095,0.5000000000000022,1.707747019064818e-10,0.5000000000000034,1.503123159323575e-12,0.9999999999999984,0.9999999999999984
0.096,0.5000000000000022,1.699902107857122e-10,0.5000000000000034,1.503090957381946e-12,0.9999999999999984,0.9999999999999984
0.097,0.5000000000000022,1.692057196649429e-10,0.5000000000000034,1.503058755440317e-12,0.9999999999999984,0.9999999999999984
0.098,0.5000000000000022,1.684212285441735e-10,0.5000000000000033,1.503026553498688e-12,0.9999999999999984,0.9999999999999984
0.099,0.5000000000000022,1.676367374234042e-10,0.5000000000000033,1.502994351557059e-12,0.9999999999999984,0.9999999999999984
0.1,0.5000000000000022,1.66852246302635e-10,0.5000000000000033,1.50296214961543e-12,0.9999999999999983,0.9999999999999983
0.101,0.5000000000000022,1.660677551818654e-10,0.5000000000000033,1.5029299476738e-12,0.9999999999999983,0.9999999999999983
0.102,0.5000000000000022,1.652832640610961e-10,0.5000000000000033,1.502897745732171e-12,0.9999999999999983,0.9999999999999983
0.103,0.5000000000000022,1.644987729403265e-10,0.5000000000000033,1.502865543790542e-12,0.9999999999999983,0.9999999999999983
0.104,0.5000000000000022,1.637142818195567e-10,0.5000000000000033,1.502833341848913e-12,0.9999999999999983,0.9999999999999983
0.105,0.5000000000000022,1.629297906987874e-10,0.5000000000000033,1.502801139907284e-12,0.9999999999999983,0.9999999999999983
0.106,0.5000000000000022,1.621452995780182e-10,0.5000000000000033,1.502768937965654e-12,0.9999999999999983,0.9999999999999983
0.107,0.500000000000002,1.61360808457248e-10,0.5000000000000033,1.502736736024025e-12,0.9999999999999983,0.9999999999999983
0.108,0.500000000000002,1.605763173364785e-10,0.5000000000000032,1.502704534082396e-12,0.9999999999999983,0.9999999999999983
0.109,0.500000000000002,1.597918262157093e-10,0.5000000000000032,1.502672332140767e-12,0.9999999999999983,0.9999999999999983
0.11,0.500000000000002,1.590073350949397e-10,0.5000000000000032,1.502640130199138e-12,0.9999999999999983,0.9999999999999983
0.111,0.500000000000002,1.582228439741702e-10,0.5000000000000032,1.502607928257509e-12,0.9999999999999983,0.9999999999999983
0.112,0.500000000000002,1.574383528534002e-10,0.5000000000000032,1.502575726315879e-12,0.9999999999999983,0.9999999999999983
0.113,0.5000000000000019,1.566538617326306e-10,0.5000000000000033,1.50254352437425e-12,0.9999999999999983,0.9999999999999983
0.114,0.5000000000000019,1.558693706118608e-10,0.5000000000000033,1.502511322432621e-12,0.9999999999999983,0.9999999999999983
0.115,0.5000000000000019,1.550848794910915e-10,0.5000000000000033,1.502479120490992e-12,0.9999999999999983,0.9999999999999983
0.116,0.5000000000000019,1.543003883703219e-10,0.5000000000000033,1.502446918549363e-12,0.9999999999999983,0.9999999999999983
0.117,0.5000000000000019,1.535158972495525e-10,0.5000000000000033,1.502414716607733e-12,0.9999999999999983,0.9999999999999983
0.118,0.5000000000000019,1.52731406128783e-10,0.5000000000000033,1.502382514666104e-12,0.9999999999999983,0.9999999999999983
0.119,0.500000000000002,1.519469150080136e-10,0.5000000000000032,1.502350312724475e-12,0.9999999999999983,0.9999999999999983
0.12,0.500000000000002,1.51162423887244e-10,0.5000000000000032,1.502318110782846e-12,0.9999999999999983,0.9999999999999983
0.121,0.500000000000002,1.503779327664747e-10,0.5000000000000032,1.502285908841217e-12,0.9999999999999983,0.9999999999999983
0.122,0.500000000000002,1.495934416457053e-10,0.5000000000000032,1.502253706899588e-12,0.9999999999999983,0.9999999999999983
0.123,0.500000000000002,1.488089505249357e-10,0.5000000000000032,1.502221504957959e-12,0.9999999999999983,0.9999999999999983
0.124,0.500000000000002,1.480244594041664e-10,0.5000000000000032,1.502189303016329e-12,0.9999999999999983,0.9999999999999983
0.125,0.500000000000002,1.472399682833968e-10,0.5000000000000032,1.5021571010747e-12,0.9999999999999983,0.9999999999999983
0.126,0.500000000000002,1.464554771626275e-10,0.5000000000000032,1.502124899133071e-12,0.9999999999999983,0.9999999999999983
0.127,0.500000000000002,1.456709860418579e-10,0.5000000000000032,1.502092697191442e-12,0.9999999999999983,0.9999999999999983
0.128,0.500000000000002,1.448864949210885e-10,0.5000000000000032,1.502060495249813e-12,0.9999999999999983,0.9999999999999983
0.129,0.500000000000002,1.441020038003192e-10,0.5000000000000031,1.502028293308183e-12,0.9999999999999983,0.9999999999999983
0.13,0.500000000000002,1.433175126795496e-10,0.5000000000000031,1.501996091366554e-12,0.9999999999999983,0.9999999999999983
0.131,0.500000000000002,1.425330215587802e-10,0.5000000000000031,1.501963889424925e-12,0.9999999999999983,0.9999999999999983
0.132,0.500000000000002,1.417485304380109e-10,0.5000000000000031,1.501931687483296e-12,0.9999999999999983,0.9999999999999983
0.133,0.500000000000002,1.409640393172415e-10,0.5000000000000031,1.501899485541667e-12,0.9999999999999983,0.9999999999999983
0.134,0.500000000000002,1.401795481964717e-10,0.5000000000000031,1.501867283600037e-12,0.9999999999999983,0.9999999999999983
0.135,0.500000000000002,1.393950570757026e-10,0.5000000000000031,1.501835081658408e-12,0.9999999999999983,0.9999999999999983
0.136,0.500000000000002,1.386105659549332e-10,0.5000000000000031,1.501802879716779e-12,0.9999999999999983,0.9999999999999983
0.137,0.500000000000002,1.378260748341634e-10,0.5000000000000031,1.50177067777515e-12,0.9999999999999983,0.9999999999999983
0.138,0.500000000000002,1.370415837133941e-10,0.5000000000000031,1.501738475833521e-12,0.9999999999999983,0.9999999999999983
0.139,0.500000000000002,1.362570925926245e-10,0.500000000000003,1.501706273891892e-12,0.9999999999999983,0.9999999999999983
0.14,0.500000000000002,1.354726014718551e-10,0.500000000000003,1.501674071950262e-12,0.9999999999999983,0.9999999999999983
0.141,0.500000000000002,1.346881103510856e-10,0.500000000000003,1.501641870008633e-12,0.9999999999999983,0.9999999999999983
0.142,0.500000000000002,1.339036192303162e-10,0.500000000000003,1.501609668067004e-12,0.9999999999999983,0.9999999999999983
0.143,0.500000000000002,1.331191281095466e-10,0.500000000000003,1.501577466125375e-12,0.9999999999999983,0.9999999999999983
0.144,0.500000000000002,1.323346369887775e-10,0.500000000000003,1.501545264183746e-12,0.9999999999999983,0.9999999999999983
0.145,0.5000000000000019,1.315501458680079e-10,0.500000000000003,1.501513062242117e-12,0.9999999999999983,0.9999999999999983
0.146,0.5000000000000019,1.307656547472388e-10,0.500000000000003,1.501480860300487e-12,0.9999999999999983,0.9999999999999983
0.147,0.5000000000000019,1.29981163626469e-10,0.500000000000003,1.501448658358858e-12,0.9999999999999983,0.9999999999999983
0.148,0.5000000000000019,1.291966725056996e-10,0.500000000000003,1.501416456417229e-12,0.9999999999999983,0.9999999999999983
0.149,0.5000000000000019,1.284121813849301e-10,0.5000000000000029,1.5013842544756e-12,0.9999999999999983,0.9999999999999983
0.15,0.5000000000000019,1.276276902641607e-10,0.5000000000000029,1.501352052533971e-12,0.9999999999999983,0.9999999999999983
0.151,0.5000000000000019,1.268431991433913e-10,0.5000000000000029,1.501319850592342e-12,0.9999999999999983,0.9999999999999983
0.152,0.5000000000000019,1.26058708022622e-10,0.5000000000000029,1.501287648650712e-12,0.9999999999999983,0.9999999999999983
0.153,0.5000000000000019,1.252742169018524e-10,0.5000000000000029,1.501255446709083e-12,0.9999999999999983,0.9999999999999983
0.154,0.5000000000000019,1.244897257810826e-10,0.5000000000000029,1.501223244767454e-12,0.9999999999999983,0.9999999999999983
0.155,0.5000000000000019,1.237052346603133e-10,0.5000000000000029,1.501191042825825e-12,0.9999999999999983,0.9999999999999983
0.156,0.5000000000000019,1.229207435395437e-10,0.5000000000000029,1.501158840884196e-12,0.9999999999999983,0.9999999999999983
0.157,0.5000000000000019,1.221362524187743e-10,0.5000000000000029,1.501126638942566e-12,0.9999999999999983,0.9999999999999983
0.158,0.5000000000000019,1.21351761298005e-10,0.5000000000000029,1.501094437000937e-12,0.9999999999999983,0.9999999999999983
0.159,0.5000000000000019,1.205672701772356e-10,0.5000000000000028,1.501062235059308e-12,0.9999999999999983,0.9999999999999983
0.16,0.5000000000000019,1.19782779056466e-10,0.5000000000000028,1.501030033117679e-12,0.9999999999999983,0.9999999999999983
0.161,0.5000000000000019,1.189982879356965e-10,0.5000000000000028,1.50099783117605e-12,0.9999999999999983,0.9999999999999983
0.162,0.5000000000000019,1.182137968149271e-10,0.5000000000000028,1.50096562923442e-12,0.9999999999999983,0.9999999999999983
0.163,0.5000000000000019,1.174293056941578e-10,0.5000000000000028,1.500933427292791e-12,0.9999999999999983,0.9999999999999983
0.164,0.5000000000000019,1.167106440856401e-10,0.5000000000000028,1.500905075168059e-12,0.9999999999999983,0.9999999999999983
0.165,0.5000000000000019,1.163375874164445e-10,0.5000000000000028,1.500896934582032e-12,0.9999999999999983,0.9999999999999983
0.166,0.5000000000000019,1.159645307472493e-10,0.5000000000000028,1.500888793996005e-12,0.9999999999999983,0.9999999999999983
0.167,0.5000000000000019,1.155914740780535e-10,0.5000000000000027,1.500880653409978e-12,0.9999999999999983,0.9999999999999983
0.168,0.5000000000000019,1.152184174088579e-10,0.5000000000000027,1.500872512823951e-12,0.9999999999999983,0.9999999999999983
0.169,0.5000000000000019,1.148453607396623e-10,0.5000000000000027,1.500864372237924e-12,0.9999999999999983,0.9999999999999983
0.17,0.5000000000000018,1.144723040704657e-10,0.5000000000000027,1.500856231651897e-12,0.9999999999999983,0.9999999999999983
0.171,0.5000000000000018,1.140992474012701e-10,0.5000000000000027,1.50084809106587e-12,0.9999999999999983,0.9999999999999983
0.172,0.5000000000000018,1.137261907320747e-10,0.5000000000000027,1.500839950479844e-12,0.9999999999999983,0.9999999999999983
0.173,0.5000000000000018,1.133531340628791e-10,0.5000000000000027,1.500831809893817e-12,0.9999999999999983,0.9999999999999983
0.174,0.5000000000000018,1.129800773936837e-10,0.5000000000000027,1.50082366930779e-12,0.9999999999999982,0.9999999999999982
0.175,0.5000000000000018,1.126070207244883e-10,0.5000000000000027,1.500815528721763e-12,0.9999999999999982,0.9999999999999982
0.176,0.5000000000000018,1.122339640552927e-10,0.5000000000000027,1.500807388135736e-12,0.9999999999999982,0.9999999999999982
0.177,0.5000000000000018,1.11860907386097e-10,0.5000000000000027,1.500799247549709e-12,0.9999999999999982,0.9999999999999982
0.178,0.5000000000000018,1.114878507169016e-10,0.5000000000000027,1.500791106963682e-12,0.9999999999999982,0.9999999999999982
0.179,0.5000000000000018,1.111147940477058e-10,0.5000000000000026,1.500782966377655e-12,0.9999999999999982,0.9999999999999982
0.18,0.5000000000000018,1.107417373785102e-10,0.5000000000000026,1.500774825791629e-12,0.9999999999999982,0.9999999999999982
0.181,0.5000000000000018,1.103686807093146e-10,0.5000000000000026,1.500766685205602e-12,0.9999999999999982,0.9999999999999982
0.182,0.5000000000000018,1.099956240401192e-10,0.5000000000000026,1.500758544619575e-12,0.9999999999999982,0.9999999999999982
0.183,0.5000000000000018,1.096225673709236e-10,0.5000000000000026,1.500750404033548e-12,0.9999999999999982,0.9999999999999982
0.184,0.5000000000000018,1.09249510701728e-10,0.5000000000000026,1.500742263447521e-12,0.9999999999999982,0.9999999999999982
0.185,0.5000000000000016,1.088764540325322e-10,0.5000000000000026,1.500734122861494e-12,0.9999999999999982,0.9999999999999982
0.186,0.5000000000000016,1.085033973633366e-10,0.5000000000000026,1.500725982275467e-12,0.9999999999999982,0.9999999999999982
0.187,0.5000000000000016,1.08130340694141e-10,0.5000000000000026,1.50071784168944e-12,0.9999999999999982,0.9999999999999982
0.188,0.5000000000000016,1.077572840249456e-10,0.5000000000000026,1.500709701103414e-12,0.9999999999999982,0.9999999999999982
0.189,0.5000000000000016,1.0738422735575e-10,0.5000000000000026,1.500701560517387e-12,0.9999999999999982,0.9999999999999982
0.19,0.5000000000000016,1.070111706865544e-10,0.5000000000000026,1.50069341993136e-12,0.9999999999999982,0.9999999999999982
0.191,0.5000000000000016,1.066381140173586e-10,0.5000000000000024,1.500685279345333e-12,0.9999999999999982,0.9999999999999982
0.192,0.5000000000000016,1.062650573481634e-10,0.5000000000000024,1.500677138759306e-12,0.9999999999999982,0.9999999999999982
0.193,0.5000000000000016,1.058920006789678e-10,0.5000000000000024,1.500668998173279e-12,0.9999999999999982,0.9999999999999982
0.194,0.5000000000000016,1.05518944009772e-10,0.5000000000000024,1.500660857587252e-12,0.9999999999999982,0.9999999999999982
0.195,0.5000000000000016,1.051458873405766e-10,0.5000000000000024,1.500652717001226e-12,0.9999999999999982,0.9999999999999982
0.196,0.5000000000000016,1.04772830671381e-10,0.5000000000000024,1.500644576415199e-12,0.9999999999999982,0.9999999999999982
0.197,0.5000000000000016,1.043997740021854e-10,0.5000000000000024,1.500636435829172e-12,0.9999999999999982,0.9999999999999982
0.198,0.5000000000000016,1.0402671733299e-10,0.5000000000000024,1.500628295243145e-12,0.9999999999999982,0.9999999999999982
0.199,0.5000000000000016,1.036536606637944e-10,0.5000000000000024,1.500620154657118e-12,0.9999999999999982,0.9999999999999982
0.2,0.5000000000000014,1.032806039945981e-10,0.5000000000000024,1.500612014071091e-12,0.9999999999999982,0.9999999999999982
0.201,0.5000000000000014,1.029075473254025e-10,0.5000000000000024,1.500603873485064e-12,0.9999999999999982,0.9999999999999982
0.202,0.5000000000000014,1.025344906562069e-10,0.5000000000000024,1.500595732899038e-12,0.9999999999999982,0.9999999999999982
0.203,0.5000000000000014,1.021614339870115e-10,0.5000000000000023,1.500587592313011e-12,0.9999999999999982,0.9999999999999982
0.204,0.5000000000000014,1.017883773178159e-10,0.5000000000000023,1.500579451726984e-12,0.9999999999999982,0.9999999999999982
0.205,0.5000000000000014,1.014153206486203e-10,0.5000000000000023,1.500571311140957e-12,0.9999999999999982,0.9999999999999982
0.206,0.5000000000000014,1.010422639794245e-10,0.5000000000000023,1.50056317055493e-12,0.9999999999999982,0.9999999999999982
0.207,0.5000000000000014,1.006692073102293e-10,0.5000000000000023,1.500555029968903e-12,0.9999999999999982,0.9999999999999982
0.208,0.5000000000000014,1.002961506410337e-10,0.5000000000000023,1.500546889382876e-12,0.9999999999999982,0.9999999999999982
0.209,0.5000000000000014,9.99230939718379e-11,0.5000000000000023,1.50053874879685e-12,0.9999999999999982,0.9999999999999982
0.21,0.5000000000000014,9.955003730264251e-11,0.5000000000000023,1.500530608210823e-12,0.9999999999999982,0.9999999999999982
0.211,0.5000000000000014,9.91769806334469e-11,0.5000000000000023,1.500522467624796e-12,0.9999999999999982,0.9999999999999982
0.212,0.5000000000000014,9.880392396425109e-11,0.5000000000000023,1.500514327038769e-12,0.9999999999999982,0.9999999999999982
0.213,0.5000000000000014,9.843086729505569e-11,0.5000000000000023,1.500506186452742e-12,0.9999999999999982,0.9999999999999982
0.214,0.5000000000000014,9.805781062586029e-11,0.5000000000000023,1.500498045866715e-12,0.9999999999999982,0.9999999999999982
0.215,0.5000000000000014,9.768475395666428e-11,0.5000000000000022,1.500489905280688e-12,0.9999999999999982,0.9999999999999982
0.216,0.5000000000000014,9.731169728746888e-11,0.5000000000000022,1.500481764694661e-12,0.9999999999999982,0.9999999999999982
0.217,0.5000000000000014,9.693864061827327e-11,0.5000000000000022,1.500473624108635e-12,0.9999999999999982,0.9999999999999982
0.218,0.5000000000000014,9.656558394907767e-11,0.5000000000000022,1.500465483522608e-12,0.9999999999999982,0.9999999999999982
0.219,0.5000000000000014,9.619252727988227e-11,0.5000000000000022,1.500457342936581e-12,0.9999999999999982,0.9999999999999982
0.22,0.5000000000000014,9.581947061068667e-11,0.5000000000000022,1.500449202350554e-12,0.9999999999999982,0.9999999999999982
0.221,0.5000000000000014,9.544641394149085e-11,0.5000000000000022,1.500441061764527e-12,0.9999999999999982,0.9999999999999982
0.222,0.5000000000000014,9.507335727229525e-11,0.5000000000000022,1.5004329211785e-12,0.9999999999999982,0.9999999999999982
0.223,0.5000000000000014,9.470030060310006e-11,0.5000000000000022,1.500424780592473e-12,0.9999999999999982,0.9999999999999982
