"time","wPP4ACurrentSource.wPPControl.measurements.UFiltPu","wPP4ACurrentSource.wT4ACurrentSource.controlMeasurements.PFiltPu","wPP4ACurrentSource.wPPControl.measurements.QFiltPu","variableImpedantFault.ZvPu.re","variableImpedantFault.ZvPu.im"
5.142,1.000158786185258,0.9999999995282332,-0.2100000000015634,0,10000
5.143,1.000158786185219,0.9999999995289489,-0.2100000000015565,0,10000
5.144,1.000158786185179,0.9999999995296646,-0.2100000000015496,0,10000
5.145,1.000158786185139,0.9999999995303803,-0.2100000000015428,0,10000
5.146,1.000158786185099,0.999999999531096,-0.2100000000015359,0,10000
5.147,1.00015878618506,0.9999999995318117,-0.210000000001529,0,10000
5.148,1.00015878618502,0.9999999995325274,-0.2100000000015222,0,10000
5.149,1.00015878618498,0.9999999995332431,-0.2100000000015153,0,10000
5.15,1.000158786184941,0.9999999995339588,-0.2100000000015084,0,10000
5.151,1.000158786184901,0.9999999995346746,-0.2100000000015015,0,10000
5.152,1.000158786184861,0.9999999995353902,-0.2100000000014947,0,10000
5.153,1.000158786184822,0.999999999536106,-0.2100000000014878,0,10000
5.154,1.000158786184782,0.9999999995368216,-0.2100000000014809,0,10000
5.155,1.000158786184742,0.9999999995375374,-0.210000000001474,0,10000
5.156,1.000158786184703,0.999999999538253,-0.2100000000014672,0,10000
5.157,1.000158786184663,0.9999999995389688,-0.2100000000014603,0,10000
5.158,1.000158786184623,0.9999999995396844,-0.2100000000014534,0,10000
5.159,1.000158786184584,0.9999999995404001,-0.2100000000014466,0,10000
5.16,1.000158786184544,0.9999999995411158,-0.2100000000014397,0,10000
5.161,1.000158786184504,0.9999999995418315,-0.2100000000014328,0,10000
5.162,1.000158786184464,0.9999999995425473,-0.2100000000014259,0,10000
5.163,1.000158786184425,0.9999999995432629,-0.2100000000014191,0,10000
5.164,1.000158786184385,0.9999999995439787,-0.2100000000014122,0,10000
5.165,1.000158786184345,0.9999999995446943,-0.2100000000014053,0,10000
5.166,1.000158786184306,0.9999999995454101,-0.2100000000013984,0,10000
5.167,1.000158786184266,0.9999999995461257,-0.2100000000013916,0,10000
5.168,1.000158786184226,0.9999999995468415,-0.2100000000013847,0,10000
5.169,1.000158786184187,0.9999999995475571,-0.2100000000013778,0,10000
5.17,1.000158786184147,0.9999999995482729,-0.210000000001371,0,10000
5.171,1.000158786184107,0.9999999995489885,-0.2100000000013641,0,10000
5.172,1.000158786184068,0.9999999995497043,-0.2100000000013572,0,10000
5.173,1.000158786184028,0.99999999955042,-0.2100000000013503,0,10000
5.174,1.000158786183988,0.9999999995511357,-0.2100000000013434,0,10000
5.175,1.000158786183948,0.9999999995518514,-0.2100000000013366,0,10000
5.176,1.000158786183909,0.9999999995525671,-0.2100000000013297,0,10000
5.177,1.000158786183869,0.9999999995532828,-0.2100000000013229,0,10000
5.178,1.000158786183829,0.9999999995539985,-0.210000000001316,0,10000
5.179,1.00015878618379,0.9999999995547142,-0.2100000000013091,0,10000
5.18,1.00015878618375,0.99999999955543,-0.2100000000013022,0,10000
5.181,1.00015878618371,0.9999999995561456,-0.2100000000012953,0,10000
5.182,1.00015878618367,0.9999999995568613,-0.2100000000012885,0,10000
5.183,1.000158786183631,0.999999999557577,-0.2100000000012816,0,10000
5.184,1.000158786183591,0.9999999995582927,-0.2100000000012747,0,10000
5.185,1.000158786183551,0.9999999995590084,-0.2100000000012679,0,10000
5.186,1.000158786183512,0.9999999995597241,-0.210000000001261,0,10000
5.187,1.000158786183472,0.9999999995604398,-0.2100000000012541,0,10000
5.188,1.000158786183432,0.9999999995611555,-0.2100000000012472,0,10000
5.189,1.000158786183393,0.9999999995618712,-0.2100000000012404,0,10000
5.19,1.000158786183353,0.9999999995625869,-0.2100000000012335,0,10000
5.191,1.000158786183313,0.9999999995633027,-0.2100000000012266,0,10000
5.192,1.000158786183274,0.9999999995640183,-0.2100000000012197,0,10000
5.193,1.000158786183234,0.9999999995647341,-0.2100000000012129,0,10000
5.194,1.000158786183194,0.9999999995654497,-0.210000000001206,0,10000
5.195,1.000158786183154,0.9999999995661655,-0.2100000000011991,0,10000
5.196,1.000158786183115,0.9999999995668811,-0.2100000000011923,0,10000
5.197,1.000158786183075,0.9999999995675969,-0.2100000000011854,0,10000
5.198,1.000158786183035,0.9999999995683125,-0.2100000000011785,0,10000
5.199,1.000158786182996,0.9999999995690283,-0.2100000000011716,0,10000
5.2,1.000158786182956,0.9999999995697439,-0.2100000000011648,0,10000
5.201,1.000158786182916,0.9999999995704597,-0.2100000000011579,0,10000
5.202,1.000158786182877,0.9999999995711754,-0.210000000001151,0,10000
5.203,1.000158786182837,0.9999999995718911,-0.2100000000011441,0,10000
5.204,1.000158786182797,0.9999999995726068,-0.2100000000011373,0,10000
5.205,1.000158786182758,0.9999999995733225,-0.2100000000011304,0,10000
5.206,1.000158786182718,0.9999999995740382,-0.2100000000011235,0,10000
5.207,1.000158786182678,0.9999999995747538,-0.2100000000011167,0,10000
5.208,1.000158786182639,0.9999999995754696,-0.2100000000011098,0,10000
5.209,1.000158786182599,0.9999999995761852,-0.2100000000011029,0,10000
5.21,1.000158786182559,0.999999999576901,-0.210000000001096,0,10000
5.211,1.000158786182519,0.9999999995776166,-0.2100000000010891,0,10000
5.212,1.00015878618248,0.9999999995783324,-0.2100000000010823,0,10000
5.213,1.00015878618244,0.9999999995790481,-0.2100000000010754,0,10000
5.214,1.0001587861824,0.9999999995797638,-0.2100000000010686,0,10000
5.215,1.000158786182361,0.9999999995804795,-0.2100000000010617,0,10000
5.216,1.000158786182321,0.9999999995811952,-0.2100000000010548,0,10000
5.217,1.000158786182281,0.9999999995819109,-0.2100000000010479,0,10000
5.218,1.000158786182242,0.9999999995826266,-0.210000000001041,0,10000
5.219,1.000158786182202,0.9999999995833423,-0.2100000000010342,0,10000
5.22,1.000158786182162,0.9999999995840581,-0.2100000000010273,0,10000
5.221,1.000158786182123,0.9999999995847737,-0.2100000000010204,0,10000
5.222,1.000158786182083,0.9999999995854895,-0.2100000000010136,0,10000
5.223,1.000158786182043,0.9999999995862051,-0.2100000000010067,0,10000
5.224,1.000158786182003,0.9999999995869209,-0.2100000000009998,0,10000
5.225,1.000158786181964,0.9999999995876365,-0.2100000000009929,0,10000
5.226,1.000158786181924,0.9999999995883523,-0.2100000000009861,0,10000
5.227,1.000158786181884,0.9999999995890679,-0.2100000000009792,0,10000
5.228,1.000158786181845,0.9999999995897837,-0.2100000000009723,0,10000
5.229,1.000158786181805,0.9999999995904993,-0.2100000000009654,0,10000
5.23,1.000158786181765,0.999999999591215,-0.2100000000009586,0,10000
5.231,1.000158786181726,0.9999999995919308,-0.2100000000009517,0,10000
5.232,1.000158786181686,0.9999999995926464,-0.2100000000009448,0,10000
5.233,1.000158786181646,0.9999999995933622,-0.210000000000938,0,10000
5.234,1.000158786181607,0.9999999995940778,-0.2100000000009311,0,10000
5.235,1.000158786181567,0.9999999995947936,-0.2100000000009242,0,10000
5.236,1.000158786181527,0.9999999995955092,-0.2100000000009173,0,10000
5.237,1.000158786181488,0.999999999596225,-0.2100000000009105,0,10000
5.238,1.000158786181448,0.9999999995969406,-0.2100000000009036,0,10000
5.239,1.000158786181408,0.9999999995976564,-0.2100000000008967,0,10000
5.24,1.000158786181368,0.999999999598372,-0.2100000000008898,0,10000
5.241,1.000158786181329,0.9999999995990878,-0.210000000000883,0,10000
5.242,1.000158786181289,0.9999999995998035,-0.2100000000008761,0,10000
5.243,1.000158786181249,0.9999999996005192,-0.2100000000008692,0,10000
5.244,1.00015878618121,0.9999999996012349,-0.2100000000008624,0,10000
5.245,1.00015878618117,0.9999999996019506,-0.2100000000008555,0,10000
5.246,1.00015878618113,0.9999999996026663,-0.2100000000008486,0,10000
5.247,1.000158786181091,0.999999999603382,-0.2100000000008417,0,10000
5.248,1.000158786181051,0.9999999996040977,-0.2100000000008349,0,10000
5.249,1.000158786181011,0.9999999996048134,-0.210000000000828,0,10000
5.25,1.000158786180972,0.9999999996055291,-0.2100000000008211,0,10000
5.251,1.000158786180932,0.9999999996062449,-0.2100000000008143,0,10000
5.252,1.000158786180892,0.9999999996069605,-0.2100000000008074,0,10000
5.253,1.000158786180853,0.9999999996076762,-0.2100000000008005,0,10000
5.254,1.000158786180813,0.9999999996083919,-0.2100000000007936,0,10000
5.255,1.000158786180773,0.9999999996091076,-0.2100000000007868,0,10000
5.256,1.000158786180733,0.9999999996098233,-0.2100000000007799,0,10000
5.257,1.000158786180694,0.999999999610539,-0.210000000000773,0,10000
5.258,1.000158786180654,0.9999999996112547,-0.2100000000007661,0,10000
5.259,1.000158786180614,0.9999999996119704,-0.2100000000007593,0,10000
5.26,1.000158786180575,0.9999999996126862,-0.2100000000007524,0,10000
5.261,1.000158786180535,0.9999999996134018,-0.2100000000007455,0,10000
5.262,1.000158786180495,0.9999999996141176,-0.2100000000007387,0,10000
5.263,1.000158786180471,0.9999999996145438,-0.2100000000007367,0,10000
5.264,1.000158786180449,0.9999999996149214,-0.2100000000007357,0,10000
5.265,1.000158786180427,0.9999999996152988,-0.2100000000007346,0,10000
5.266,1.000158786180406,0.9999999996156764,-0.2100000000007335,0,10000
5.267,1.000158786180384,0.999999999616054,-0.2100000000007324,0,10000
5.268,1.000158786180362,0.9999999996164315,-0.2100000000007313,0,10000
5.269,1.00015878618034,0.9999999996168091,-0.2100000000007303,0,10000
5.27,1.000158786180319,0.9999999996171867,-0.2100000000007292,0,10000
5.271,1.000158786180297,0.9999999996175641,-0.2100000000007281,0,10000
5.272,1.000158786180275,0.9999999996179417,-0.210000000000727,0,10000
5.273,1.000158786180254,0.9999999996183193,-0.2100000000007259,0,10000
5.274,1.000158786180232,0.9999999996186968,-0.2100000000007249,0,10000
5.275,1.00015878618021,0.9999999996190744,-0.2100000000007238,0,10000
5.276,1.000158786180188,0.9999999996194519,-0.2100000000007227,0,10000
5.277,1.000158786180167,0.9999999996198294,-0.2100000000007216,0,10000
5.278,1.000158786180145,0.999999999620207,-0.2100000000007206,0,10000
5.279,1.000158786180123,0.9999999996205845,-0.2100000000007195,0,10000
5.28,1.000158786180101,0.9999999996209621,-0.2100000000007184,0,10000
5.281,1.00015878618008,0.9999999996213397,-0.2100000000007173,0,10000
5.282,1.000158786180058,0.9999999996217172,-0.2100000000007163,0,10000
5.283,1.000158786180036,0.9999999996220947,-0.2100000000007152,0,10000
5.284,1.000158786180015,0.9999999996224723,-0.2100000000007141,0,10000
5.285,1.000158786179993,0.9999999996228498,-0.210000000000713,0,10000
5.286,1.000158786179971,0.9999999996232274,-0.2100000000007119,0,10000
5.287,1.000158786179949,0.9999999996236049,-0.2100000000007109,0,10000
5.288,1.000158786179928,0.9999999996239824,-0.2100000000007098,0,10000
5.289,1.000158786179906,0.99999999962436,-0.2100000000007087,0,10000
5.29,1.000158786179884,0.9999999996247375,-0.2100000000007076,0,10000
5.291,1.000158786179862,0.9999999996251151,-0.2100000000007065,0,10000
5.292,1.000158786179841,0.9999999996254927,-0.2100000000007055,0,10000
5.293,1.000158786179819,0.9999999996258702,-0.2100000000007044,0,10000
5.294,1.000158786179797,0.9999999996262477,-0.2100000000007033,0,10000
5.295,1.000158786179776,0.9999999996266252,-0.2100000000007022,0,10000
5.296,1.000158786179754,0.9999999996270028,-0.2100000000007012,0,10000
5.297,1.000158786179732,0.9999999996273804,-0.2100000000007001,0,10000
5.298,1.00015878617971,0.9999999996277579,-0.210000000000699,0,10000
5.299,1.000158786179689,0.9999999996281355,-0.2100000000006979,0,10000
5.3,1.000158786179667,0.999999999628513,-0.2100000000006969,0,10000
5.301,1.000158786179645,0.9999999996288905,-0.2100000000006958,0,10000
5.302,1.000158786179624,0.9999999996292681,-0.2100000000006947,0,10000
5.303,1.000158786179602,0.9999999996296457,-0.2100000000006936,0,10000
5.304,1.00015878617958,0.9999999996300232,-0.2100000000006925,0,10000
5.305,1.000158786179558,0.9999999996304008,-0.2100000000006915,0,10000
5.306,1.000158786179536,0.9999999996307782,-0.2100000000006904,0,10000
5.307,1.000158786179515,0.9999999996311558,-0.2100000000006893,0,10000
5.308,1.000158786179493,0.9999999996315334,-0.2100000000006882,0,10000
5.309,1.000158786179471,0.9999999996319109,-0.2100000000006871,0,10000
5.31,1.00015878617945,0.9999999996322885,-0.2100000000006861,0,10000
5.311,1.000158786179428,0.9999999996326661,-0.210000000000685,0,10000
5.312,1.000158786179406,0.9999999996330435,-0.2100000000006839,0,10000
5.313,1.000158786179384,0.9999999996334211,-0.2100000000006828,0,10000
5.314,1.000158786179363,0.9999999996337987,-0.2100000000006818,0,10000
5.315,1.000158786179341,0.9999999996341762,-0.2100000000006807,0,10000
5.316,1.000158786179319,0.9999999996345538,-0.2100000000006796,0,10000
5.317,1.000158786179298,0.9999999996349312,-0.2100000000006785,0,10000
5.318,1.000158786179276,0.9999999996353088,-0.2100000000006775,0,10000
5.319,1.000158786179254,0.9999999996356864,-0.2100000000006764,0,10000
5.32,1.000158786179232,0.9999999996360639,-0.2100000000006753,0,10000
5.321,1.000158786179211,0.9999999996364415,-0.2100000000006742,0,10000
5.322,1.000158786179189,0.9999999996368191,-0.2100000000006731,0,10000
5.323,1.000158786179167,0.9999999996371965,-0.210000000000672,0,10000
5.324,1.000158786179145,0.9999999996375741,-0.210000000000671,0,10000
5.325,1.000158786179124,0.9999999996379517,-0.2100000000006699,0,10000
5.326,1.000158786179102,0.9999999996383292,-0.2100000000006688,0,10000
5.327,1.00015878617908,0.9999999996387068,-0.2100000000006677,0,10000
5.328,1.000158786179058,0.9999999996390843,-0.2100000000006667,0,10000
5.329,1.000158786179037,0.9999999996394618,-0.2100000000006656,0,10000
5.33,1.000158786179015,0.9999999996398394,-0.2100000000006645,0,10000
5.331,1.000158786178993,0.9999999996402169,-0.2100000000006634,0,10000
5.332,1.000158786178972,0.9999999996405945,-0.2100000000006624,0,10000
5.333,1.00015878617895,0.9999999996409721,-0.2100000000006613,0,10000
5.334,1.000158786178928,0.9999999996413496,-0.2100000000006602,0,10000
5.335,1.000158786178906,0.9999999996417271,-0.2100000000006591,0,10000
5.336,1.000158786178885,0.9999999996421046,-0.210000000000658,0,10000
5.337,1.000158786178863,0.9999999996424822,-0.210000000000657,0,10000
5.338,1.000158786178841,0.9999999996428598,-0.2100000000006559,0,10000
5.339,1.000158786178819,0.9999999996432373,-0.2100000000006548,0,10000
5.34,1.000158786178798,0.9999999996436149,-0.2100000000006537,0,10000
5.341,1.000158786178776,0.9999999996439924,-0.2100000000006526,0,10000
5.342,1.000158786178754,0.9999999996443699,-0.2100000000006516,0,10000
5.343,1.000158786178732,0.9999999996447475,-0.2100000000006505,0,10000
5.344,1.000158786178711,0.9999999996451251,-0.2100000000006494,0,10000
5.345,1.000158786178689,0.9999999996455026,-0.2100000000006483,0,10000
5.346,1.000158786178667,0.9999999996458802,-0.2100000000006473,0,10000
5.347,1.000158786178646,0.9999999996462576,-0.2100000000006462,0,10000
5.348,1.000158786178624,0.9999999996466352,-0.2100000000006451,0,10000
5.349,1.000158786178602,0.9999999996470128,-0.210000000000644,0,10000
5.35,1.00015878617858,0.9999999996473903,-0.210000000000643,0,10000
5.351,1.000158786178559,0.9999999996477679,-0.2100000000006419,0,10000
5.352,1.000158786178537,0.9999999996481455,-0.2100000000006408,0,10000
5.353,1.000158786178515,0.9999999996485229,-0.2100000000006397,0,10000
5.354,1.000158786178494,0.9999999996489005,-0.2100000000006386,0,10000
5.355,1.000158786178472,0.9999999996492781,-0.2100000000006376,0,10000
5.356,1.00015878617845,0.9999999996496556,-0.2100000000006365,0,10000
5.357,1.000158786178428,0.9999999996500332,-0.2100000000006354,0,10000
5.358,1.000158786178406,0.9999999996504106,-0.2100000000006343,0,10000
5.359,1.000158786178385,0.9999999996507882,-0.2100000000006332,0,10000
5.36,1.000158786178363,0.9999999996511658,-0.2100000000006322,0,10000
5.361,1.000158786178341,0.9999999996515433,-0.2100000000006311,0,10000
5.362,1.00015878617832,0.9999999996519209,-0.21000000000063,0,10000
5.363,1.000158786178298,0.9999999996522985,-0.2100000000006289,0,10000
5.364,1.000158786178276,0.9999999996526759,-0.2100000000006279,0,10000
5.365,1.000158786178254,0.9999999996530535,-0.2100000000006268,0,10000
5.366,1.000158786178233,0.9999999996534311,-0.2100000000006257,0,10000
5.367,1.000158786178211,0.9999999996538086,-0.2100000000006246,0,10000
5.368,1.000158786178189,0.9999999996541862,-0.2100000000006235,0,10000
5.369,1.000158786178168,0.9999999996545637,-0.2100000000006225,0,10000
5.37,1.000158786178146,0.9999999996549412,-0.2100000000006214,0,10000
5.371,1.000158786178124,0.9999999996553188,-0.2100000000006203,0,10000
5.372,1.000158786178102,0.9999999996556963,-0.2100000000006192,0,10000
5.373,1.000158786178081,0.9999999996560739,-0.2100000000006182,0,10000
5.374,1.000158786178059,0.9999999996564515,-0.2100000000006171,0,10000
5.375,1.000158786178037,0.999999999656829,-0.210000000000616,0,10000
5.376,1.000158786178015,0.9999999996572065,-0.2100000000006149,0,10000
5.377,1.000158786177994,0.999999999657584,-0.2100000000006138,0,10000
5.378,1.000158786177972,0.9999999996579616,-0.2100000000006128,0,10000
5.379,1.00015878617795,0.9999999996583392,-0.2100000000006117,0,10000
5.38,1.000158786177928,0.9999999996587167,-0.2100000000006106,0,10000
5.381,1.000158786177907,0.9999999996590943,-0.2100000000006095,0,10000
5.382,1.000158786177885,0.9999999996594718,-0.2100000000006084,0,10000
5.383,1.000158786177863,0.9999999996598493,-0.2100000000006074,0,10000
5.384,1.000158786177842,0.9999999996602269,-0.2100000000006063,0,10000
5.385,1.00015878617782,0.9999999996606045,-0.2100000000006052,0,10000
5.386,1.000158786177798,0.999999999660982,-0.2100000000006041,0,10000
5.387,1.000158786177776,0.9999999996613596,-0.2100000000006031,0,10000
5.388,1.000158786177755,0.999999999661737,-0.210000000000602,0,10000
5.389,1.000158786177733,0.9999999996621146,-0.2100000000006009,0,10000
5.39,1.000158786177711,0.9999999996624922,-0.2100000000005998,0,10000
5.391,1.000158786177689,0.9999999996628697,-0.2100000000005988,0,10000
5.392,1.000158786177668,0.9999999996632473,-0.2100000000005977,0,10000
5.393,1.000158786177646,0.9999999996636249,-0.2100000000005966,0,10000
5.394,1.000158786177624,0.9999999996640023,-0.2100000000005955,0,10000
5.395,1.000158786177602,0.9999999996643799,-0.2100000000005944,0,10000
5.396,1.000158786177581,0.9999999996647575,-0.2100000000005934,0,10000
5.397,1.000158786177559,0.999999999665135,-0.2100000000005923,0,10000
5.398,1.000158786177537,0.9999999996655126,-0.2100000000005912,0,10000
5.399,1.000158786177516,0.99999999966589,-0.2100000000005901,0,10000
5.4,1.000158786177494,0.9999999996662676,-0.210000000000589,0,10000
5.401,1.000158786177472,0.9999999996666452,-0.210000000000588,0,10000
5.402,1.00015878617745,0.9999999996670227,-0.2100000000005869,0,10000
5.403,1.000158786177429,0.9999999996674003,-0.2100000000005858,0,10000
5.404,1.000158786177407,0.9999999996677779,-0.2100000000005847,0,10000
5.405,1.000158786177385,0.9999999996681553,-0.2100000000005837,0,10000
5.406,1.000158786177364,0.9999999996685329,-0.2100000000005826,0,10000
5.407,1.000158786177342,0.9999999996689105,-0.2100000000005815,0,10000
5.408,1.00015878617732,0.999999999669288,-0.2100000000005804,0,10000
5.409,1.000158786177298,0.9999999996696656,-0.2100000000005793,0,10000
5.41,1.000158786177276,0.999999999670043,-0.2100000000005783,0,10000
5.411,1.000158786177255,0.9999999996704206,-0.2100000000005772,0,10000
5.412,1.000158786177233,0.9999999996707982,-0.2100000000005761,0,10000
5.413,1.000158786177211,0.9999999996711757,-0.210000000000575,0,10000
5.414,1.00015878617719,0.9999999996715533,-0.2100000000005739,0,10000
5.415,1.000158786177168,0.9999999996719309,-0.2100000000005729,0,10000
5.416,1.000158786177146,0.9999999996723083,-0.2100000000005718,0,10000
5.417,1.000158786177124,0.9999999996726859,-0.2100000000005707,0,10000
5.418,1.000158786177103,0.9999999996730634,-0.2100000000005696,0,10000
5.419,1.000158786177081,0.999999999673441,-0.2100000000005686,0,10000
5.42,1.000158786177059,0.9999999996738186,-0.2100000000005675,0,10000
5.421,1.000158786177038,0.9999999996741961,-0.2100000000005664,0,10000
5.422,1.000158786177016,0.9999999996745736,-0.2100000000005653,0,10000
5.423,1.000158786176994,0.9999999996749512,-0.2100000000005643,0,10000
5.424,1.000158786176972,0.9999999996753287,-0.2100000000005632,0,10000
5.425,1.000158786176951,0.9999999996757063,-0.2100000000005621,0,10000
5.426,1.000158786176929,0.9999999996760839,-0.210000000000561,0,10000
5.427,1.000158786176907,0.9999999996764614,-0.2100000000005599,0,10000
5.428,1.000158786176885,0.9999999996768389,-0.2100000000005589,0,10000
5.429,1.000158786176864,0.9999999996772164,-0.2100000000005578,0,10000
5.43,1.000158786176842,0.999999999677594,-0.2100000000005567,0,10000
5.431,1.00015878617682,0.9999999996779716,-0.2100000000005556,0,10000
5.432,1.000158786176798,0.9999999996783491,-0.2100000000005545,0,10000
5.433,1.000158786176777,0.9999999996787267,-0.2100000000005535,0,10000
5.434,1.000158786176755,0.9999999996791042,-0.2100000000005524,0,10000
5.435,1.000158786176733,0.9999999996794817,-0.2100000000005513,0,10000
5.436,1.000158786176712,0.9999999996798593,-0.2100000000005502,0,10000
5.437,1.00015878617669,0.9999999996802369,-0.2100000000005492,0,10000
5.438,1.000158786176668,0.9999999996806144,-0.2100000000005481,0,10000
5.439,1.000158786176646,0.999999999680992,-0.210000000000547,0,10000
5.44,1.000158786176625,0.9999999996813694,-0.2100000000005459,0,10000
5.441,1.000158786176603,0.999999999681747,-0.2100000000005449,0,10000
5.442,1.000158786176581,0.9999999996821246,-0.2100000000005438,0,10000
5.443,1.00015878617656,0.9999999996825021,-0.2100000000005427,0,10000
5.444,1.000158786176538,0.9999999996828797,-0.2100000000005416,0,10000
5.445,1.000158786176516,0.9999999996832573,-0.2100000000005405,0,10000
5.446,1.000158786176494,0.9999999996836347,-0.2100000000005394,0,10000
5.447,1.000158786176473,0.9999999996840123,-0.2100000000005384,0,10000
5.448,1.000158786176451,0.9999999996843899,-0.2100000000005373,0,10000
5.449,1.000158786176429,0.9999999996847674,-0.2100000000005362,0,10000
5.45,1.000158786176407,0.999999999685145,-0.2100000000005351,0,10000
5.451,1.000158786176386,0.9999999996855224,-0.2100000000005341,0,10000
5.452,1.000158786176364,0.9999999996859,-0.210000000000533,0,10000
5.453,1.000158786176342,0.9999999996862776,-0.2100000000005319,0,10000
5.454,1.000158786176321,0.9999999996866551,-0.2100000000005308,0,10000
5.455,1.000158786176299,0.9999999996870327,-0.2100000000005298,0,10000
5.456,1.000158786176277,0.9999999996874103,-0.2100000000005287,0,10000
5.457,1.000158786176255,0.9999999996877877,-0.2100000000005276,0,10000
5.458,1.000158786176234,0.9999999996881653,-0.2100000000005265,0,10000
5.459,1.000158786176212,0.9999999996885428,-0.2100000000005255,0,10000
5.46,1.00015878617619,0.9999999996889204,-0.2100000000005244,0,10000
5.461,1.000158786176168,0.999999999689298,-0.2100000000005233,0,10000
5.462,1.000158786176147,0.9999999996896755,-0.2100000000005222,0,10000
5.463,1.000158786176125,0.999999999690053,-0.2100000000005211,0,10000
5.464,1.000158786176103,0.9999999996904306,-0.21000000000052,0,10000
5.465,1.000158786176081,0.9999999996908081,-0.210000000000519,0,10000
5.466,1.00015878617606,0.9999999996911857,-0.2100000000005179,0,10000
5.467,1.000158786176038,0.9999999996915633,-0.2100000000005168,0,10000
5.468,1.000158786176016,0.9999999996919408,-0.2100000000005157,0,10000
5.469,1.000158786175995,0.9999999996923183,-0.2100000000005147,0,10000
5.47,1.000158786175973,0.9999999996926958,-0.2100000000005136,0,10000
5.471,1.000158786175951,0.9999999996930734,-0.2100000000005125,0,10000
5.472,1.000158786175929,0.999999999693451,-0.2100000000005114,0,10000
5.473,1.000158786175908,0.9999999996938285,-0.2100000000005104,0,10000
5.474,1.000158786175886,0.9999999996942061,-0.2100000000005093,0,10000
5.475,1.000158786175864,0.9999999996945836,-0.2100000000005082,0,10000
5.476,1.000158786175843,0.9999999996949611,-0.2100000000005071,0,10000
5.477,1.000158786175821,0.9999999996953387,-0.2100000000005061,0,10000
5.478,1.000158786175799,0.9999999996957163,-0.210000000000505,0,10000
5.479,1.000158786175777,0.9999999996960938,-0.2100000000005039,0,10000
5.48,1.000158786175755,0.9999999996964714,-0.2100000000005028,0,10000
5.481,1.000158786175734,0.9999999996968488,-0.2100000000005017,0,10000
5.482,1.000158786175712,0.9999999996972264,-0.2100000000005006,0,10000
5.483,1.00015878617569,0.999999999697604,-0.2100000000004996,0,10000
5.484,1.000158786175669,0.9999999996979815,-0.2100000000004985,0,10000
5.485,1.000158786175647,0.9999999996983591,-0.2100000000004974,0,10000
5.486,1.000158786175625,0.9999999996987367,-0.2100000000004963,0,10000
5.487,1.000158786175603,0.9999999996991141,-0.2100000000004953,0,10000
5.488,1.000158786175582,0.9999999996994917,-0.2100000000004942,0,10000
5.489,1.00015878617556,0.9999999996998693,-0.2100000000004931,0,10000
5.49,1.000158786175538,0.9999999997002468,-0.210000000000492,0,10000
5.491,1.000158786175517,0.9999999997006244,-0.210000000000491,0,10000
5.492,1.000158786175495,0.9999999997010018,-0.2100000000004899,0,10000
5.493,1.000158786175473,0.9999999997013794,-0.2100000000004888,0,10000
5.494,1.000158786175451,0.999999999701757,-0.2100000000004877,0,10000
5.495,1.00015878617543,0.9999999997021345,-0.2100000000004866,0,10000
5.496,1.000158786175408,0.9999999997025121,-0.2100000000004856,0,10000
5.497,1.000158786175386,0.9999999997028897,-0.2100000000004845,0,10000
5.498,1.000158786175364,0.9999999997032671,-0.2100000000004834,0,10000
5.499,1.000158786175343,0.9999999997036447,-0.2100000000004823,0,10000
5.5,1.000158786175321,0.9999999997040223,-0.2100000000004812,0,10000
5.501,1.000158786175299,0.9999999997043998,-0.2100000000004802,0,10000
5.502,1.000158786175277,0.9999999997047774,-0.2100000000004791,0,10000
5.503,1.000158786175256,0.9999999997051549,-0.210000000000478,0,10000
5.504,1.000158786175234,0.9999999997055324,-0.2100000000004769,0,10000
5.505,1.000158786175212,0.99999999970591,-0.2100000000004759,0,10000
5.506,1.000158786175191,0.9999999997062875,-0.2100000000004748,0,10000
5.507,1.000158786175169,0.9999999997066651,-0.2100000000004737,0,10000
5.508,1.000158786175147,0.9999999997070427,-0.2100000000004726,0,10000
5.509,1.000158786175125,0.9999999997074202,-0.2100000000004716,0,10000
5.51,1.000158786175104,0.9999999997077977,-0.2100000000004705,0,10000
5.511,1.000158786175082,0.9999999997081752,-0.2100000000004694,0,10000
5.512,1.00015878617506,0.9999999997085528,-0.2100000000004683,0,10000
5.513,1.000158786175039,0.9999999997089304,-0.2100000000004672,0,10000
5.514,1.000158786175017,0.9999999997093079,-0.2100000000004662,0,10000
5.515,1.000158786174995,0.9999999997096854,-0.2100000000004651,0,10000
5.516,1.000158786174973,0.999999999710063,-0.210000000000464,0,10000
5.517,1.000158786174951,0.9999999997104405,-0.2100000000004629,0,10000
5.518,1.00015878617493,0.9999999997108181,-0.2100000000004618,0,10000
5.519,1.000158786174908,0.9999999997111957,-0.2100000000004608,0,10000
5.52,1.000158786174886,0.9999999997115732,-0.2100000000004597,0,10000
5.521,1.000158786174865,0.9999999997119507,-0.2100000000004586,0,10000
5.522,1.000158786174843,0.9999999997123282,-0.2100000000004575,0,10000
5.523,1.000158786174821,0.9999999997127058,-0.2100000000004565,0,10000
5.524,1.000158786174799,0.9999999997130834,-0.2100000000004554,0,10000
5.525,1.000158786174787,0.9999999997133034,-0.2100000000004547,0,10000
5.526,1.000158786174778,0.9999999997134599,-0.2100000000004542,0,10000
5.527,1.000158786174769,0.9999999997136162,-0.2100000000004536,0,10000
5.528,1.00015878617476,0.9999999997137726,-0.2100000000004531,0,10000
