"time","Unit.HvMeasurements.PPu","Unit.HvMeasurements.QPu","Unit.HvMeasurements.UPu","Unit.LvMeasurements.PPu","Unit.LvMeasurements.QPu","Unit.LvMeasurements.UPu"
0.022,1,3.965082230804131e-17,1,1,0.1000000000000001,1.004987562112089
0.023,1,3.965082230804131e-17,1,1,0.1000000000000001,1.004987562112089
0.024,1,3.965082230804131e-17,1,1,0.1000000000000001,1.004987562112089
0.025,1,0,1,1,0.1,1.004987562112089
0.026,1,0,1,1,0.1,1.004987562112089
0.027,1,0,1,1,0.1,1.004987562112089
0.028,1,0,1,1,0.1,1.004987562112089
0.029,1,0,1,1,0.1,1.004987562112089
0.03,1,0,1,1,0.1,1.004987562112089
0.031,1,0,1,1,0.1,1.004987562112089
0.032,1,0,1,1,0.1,1.004987562112089
0.033,1,0,1,1,0.1,1.004987562112089
0.034,1,0,1,1,0.1,1.004987562112089
0.035,1,0,1,1,0.1,1.004987562112089
0.036,1,-1.189524669241239e-16,1,1,0.09999999999999985,1.004987562112089
0.037,1,-1.189524669241239e-16,1,1,0.09999999999999994,1.004987562112089
0.038,1,-1.189524669241239e-16,1,1,0.09999999999999985,1.004987562112089
0.039,1,-1.189524669241239e-16,1,1,0.09999999999999994,1.004987562112089
0.04,1,-1.189524669241239e-16,1,1,0.09999999999999985,1.004987562112089
0.041,1,-1.189524669241239e-16,1,1,0.09999999999999994,1.004987562112089
0.042,1,-1.189524669241239e-16,1,1,0.09999999999999985,1.004987562112089
0.043,1,0,1,1,0.1000000000000001,1.004987562112089
0.044,1,0,1,1,0.1,1.004987562112089
0.045,1,0,1,1,0.1,1.004987562112089
0.046,1,0,1,1,0.1,1.004987562112089
0.047,1,0,1,1,0.1,1.004987562112089
0.048,1,-3.965082230804131e-17,1,1,0.09999999999999994,1.004987562112089
0.049,1,-3.965082230804131e-17,1,1,0.1,1.004987562112089
0.05,1,-3.965082230804131e-17,1,1,0.09999999999999994,1.004987562112089
0.051,1,-3.965082230804131e-17,1,1,0.1,1.004987562112089
0.052,1,-3.965082230804131e-17,1,1,0.09999999999999994,1.004987562112089
0.053,1,-3.965082230804131e-17,1,1,0.1,1.004987562112089
0.054,1,-3.965082230804131e-17,1,1,0.09999999999999994,1.004987562112089
0.055,1,-3.965082230804131e-17,1,1,0.1,1.004987562112089
0.056,1,0,1,1,0.09999999999999998,1.004987562112089
0.057,1,0,1,1,0.1,1.004987562112089
0.058,1,0,1,1,0.09999999999999998,1.004987562112089
0.059,1,0,1,1,0.1,1.004987562112089
0.06,1,0,1,1,0.09999999999999998,1.004987562112089
0.061,1,0,1,1,0.1,1.004987562112089
0.062,1,0,1,1,0.09999999999999998,1.004987562112089
0.063,1,3.965082230804131e-17,1,1,0.1000000000000001,1.004987562112089
0.064,1,7.930164461608261e-17,1,1,0.1,1.004987562112089
0.065,1,7.930164461608261e-17,1,1,0.1000000000000001,1.004987562112089
0.066,1,1.189524669241239e-16,1,1,0.1000000000000001,1.004987562112089
0.067,1,1.189524669241239e-16,1,1,0.1000000000000002,1.004987562112089
0.068,1,7.930164461608261e-17,1,1,0.1,1.004987562112089
0.06900000000000001,1,1.189524669241239e-16,1,1,0.1000000000000002,1.004987562112089
0.07000000000000001,1,1.189524669241239e-16,1,1,0.1000000000000001,1.004987562112089
0.07099999999999999,1,1.189524669241239e-16,1,1,0.1000000000000002,1.004987562112089
0.07199999999999999,1,1.189524669241239e-16,1,1,0.1000000000000001,1.004987562112089
0.073,1,1.189524669241239e-16,1,1,0.1000000000000002,1.004987562112089
0.074,1,1.189524669241239e-16,1,1,0.1000000000000001,1.004987562112089
0.075,1,1.189524669241239e-16,1,1,0.1000000000000002,1.004987562112089
0.076,1,1.586032892321652e-16,1,1,0.1000000000000001,1.004987562112089
0.077,1,1.982541115402065e-16,1,1,0.1000000000000002,1.004987562112089
0.078,1,1.982541115402065e-16,1,1,0.1000000000000001,1.004987562112089
0.079,1,1.982541115402065e-16,1,1,0.1000000000000002,1.004987562112089
0.08,1,1.982541115402065e-16,1,1,0.1000000000000001,1.004987562112089
0.081,1,7.930164461608261e-17,1,1,0.1,1.004987562112089
0.082,1,1.189524669241239e-16,1,1,0.1000000000000001,1.004987562112089
0.083,1,3.96508223080413e-16,1,1,0.1000000000000003,1.004987562112089
0.08400000000000001,1,3.96508223080413e-16,1,1,0.1000000000000004,1.004987562112089
0.08500000000000001,1,3.96508223080413e-16,1,1,0.1000000000000003,1.004987562112089
0.08599999999999999,1,3.96508223080413e-16,1,1,0.1000000000000004,1.004987562112089
0.08699999999999999,1,2.775557561562891e-16,1,1,0.1000000000000002,1.004987562112089
0.08799999999999999,1,2.775557561562891e-16,1,1,0.1000000000000002,1.004987562112089
0.089,1,2.775557561562891e-16,1,1,0.1000000000000002,1.004987562112089
0.09,1,2.775557561562891e-16,1,1,0.1000000000000002,1.004987562112089
0.091,1,2.775557561562891e-16,1,1,0.1000000000000003,1.004987562112089
0.092,1,2.775557561562891e-16,1,1,0.1000000000000003,1.004987562112089
0.093,1,2.775557561562891e-16,1,1,0.1000000000000003,1.004987562112089
0.094,0.9999999999999999,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.095,0.9999999999999999,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.096,0.9999999999999999,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.097,0.9999999999999999,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.098,0.9999999999999999,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.099,0.9999999999999999,1.982541115402065e-16,1,0.9999999999999999,0.1000000000000001,1.004987562112089
0.1,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.101,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.102,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.103,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.104,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.105,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.106,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.107,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.108,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.109,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.11,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.111,0.9999999999999996,1.586032892321652e-16,1,0.9999999999999996,0.09999999999999998,1.004987562112089
0.112,0.9999999999999993,1.189524669241239e-16,1,0.9999999999999993,0.09999999999999994,1.004987562112089
0.113,0.9999999999999993,1.982541115402065e-16,1,0.9999999999999993,0.1,1.004987562112089
0.114,0.9999999999999993,1.982541115402065e-16,1,0.9999999999999993,0.1,1.004987562112089
0.115,0.9999999999999993,1.982541115402065e-16,1,0.9999999999999993,0.1,1.004987562112089
0.116,0.9999999999999993,1.982541115402065e-16,1,0.9999999999999993,0.1,1.004987562112089
0.117,0.9999999999999993,1.982541115402065e-16,1,0.9999999999999993,0.1,1.004987562112089
0.118,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.119,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.12,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.121,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.122,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.123,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.124,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.125,0.9999999999999991,1.189524669241239e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.126,0.9999999999999993,2.379049338482478e-16,1,0.9999999999999991,0.1000000000000001,1.004987562112089
0.127,0.9999999999999993,2.775557561562891e-16,1,0.9999999999999991,0.1000000000000001,1.004987562112089
0.128,0.9999999999999993,2.775557561562891e-16,1,0.9999999999999991,0.1000000000000001,1.004987562112089
0.129,0.9999999999999993,2.775557561562891e-16,1,0.9999999999999991,0.1000000000000001,1.004987562112089
0.13,0.9999999999999993,3.172065784643304e-16,1,0.9999999999999991,0.1000000000000002,1.004987562112089
0.131,0.9999999999999993,3.172065784643304e-16,1,0.9999999999999991,0.1000000000000002,1.004987562112089
0.132,0.9999999999999991,3.568574007723717e-16,1,0.9999999999999991,0.1000000000000002,1.004987562112089
0.133,0.999999999999999,2.775557561562891e-16,1,0.999999999999999,0.09999999999999998,1.004987562112089
0.134,0.999999999999999,2.775557561562891e-16,1,0.999999999999999,0.1,1.004987562112089
0.135,0.999999999999999,3.96508223080413e-16,1,0.9999999999999988,0.1000000000000001,1.004987562112089
0.136,0.999999999999999,3.96508223080413e-16,1,0.999999999999999,0.1000000000000002,1.004987562112089
0.137,0.999999999999999,3.96508223080413e-16,1,0.9999999999999988,0.1000000000000001,1.004987562112089
0.138,0.999999999999999,3.96508223080413e-16,1,0.999999999999999,0.1000000000000002,1.004987562112089
0.139,0.999999999999999,3.96508223080413e-16,1,0.9999999999999988,0.1000000000000001,1.004987562112089
0.14,0.999999999999999,4.758098676964956e-16,1,0.999999999999999,0.1000000000000002,1.004987562112089
0.141,0.999999999999999,4.758098676964956e-16,1,0.999999999999999,0.1000000000000002,1.004987562112089
0.142,0.9999999999999988,3.172065784643304e-16,1,0.9999999999999987,0.1,1.004987562112089
0.143,0.9999999999999988,3.568574007723717e-16,1,0.9999999999999988,0.1,1.004987562112089
0.144,0.9999999999999988,3.568574007723717e-16,1,0.9999999999999988,0.1,1.004987562112089
0.145,0.9999999999999988,3.568574007723717e-16,1,0.9999999999999988,0.1,1.004987562112089
0.146,0.999999999999999,5.551115123125783e-16,1,0.9999999999999991,0.1000000000000002,1.004987562112089
0.147,0.9999999999999988,3.568574007723717e-16,1,0.9999999999999988,0.1,1.004987562112089
0.148,0.9999999999999988,3.568574007723717e-16,1,0.9999999999999988,0.1,1.004987562112089
0.149,0.9999999999999987,4.758098676964956e-16,1,0.9999999999999987,0.1000000000000002,1.004987562112089
0.15,0.9999999999999987,4.758098676964956e-16,1,0.9999999999999987,0.1000000000000002,1.004987562112089
0.151,0.9999999999999987,5.15460690004537e-16,1,0.9999999999999987,0.1000000000000002,1.004987562112089
0.152,0.9999999999999987,6.344131569286609e-16,1,0.9999999999999987,0.1000000000000002,1.00498756211209
0.153,0.9999999999999987,6.344131569286609e-16,1,0.9999999999999987,0.1000000000000003,1.00498756211209
0.154,0.9999999999999984,5.551115123125783e-16,1,0.9999999999999984,0.1000000000000001,1.004987562112089
0.155,0.9999999999999983,4.758098676964956e-16,1,0.9999999999999983,0.1,1.004987562112089
0.156,0.9999999999999983,5.15460690004537e-16,1,0.9999999999999983,0.1000000000000001,1.004987562112089
0.157,0.9999999999999983,5.15460690004537e-16,1,0.9999999999999983,0.1,1.004987562112089
0.158,0.9999999999999983,5.15460690004537e-16,1,0.9999999999999983,0.1000000000000001,1.004987562112089
0.159,0.9999999999999983,5.15460690004537e-16,1,0.9999999999999983,0.1,1.004987562112089
0.16,0.9999999999999983,5.15460690004537e-16,1,0.9999999999999983,0.1000000000000001,1.004987562112089
0.161,0.9999999999999979,4.361590453884543e-16,1,0.9999999999999981,0.09999999999999994,1.004987562112089
0.162,0.9999999999999979,4.758098676964956e-16,1,0.9999999999999981,0.1,1.004987562112089
0.163,0.9999999999999979,5.15460690004537e-16,1,0.9999999999999981,0.1,1.004987562112089
0.164,0.9999999999999979,5.15460690004537e-16,1,0.9999999999999981,0.1,1.004987562112089
0.165,0.9999999999999979,5.15460690004537e-16,1,0.9999999999999981,0.1,1.004987562112089
0.166,0.9999999999999981,5.947623346206195e-16,1,0.9999999999999981,0.1000000000000001,1.00498756211209
0.167,0.9999999999999981,6.344131569286609e-16,1,0.9999999999999981,0.1000000000000002,1.00498756211209
0.168,0.9999999999999979,5.551115123125783e-16,1,0.9999999999999978,0.1,1.00498756211209
0.169,0.9999999999999979,5.947623346206195e-16,1,0.9999999999999978,0.1,1.004987562112089
0.17,0.9999999999999979,6.344131569286609e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.171,0.9999999999999979,6.344131569286609e-16,1,0.9999999999999978,0.1000000000000001,1.004987562112089
0.172,0.9999999999999979,6.740639792367022e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.173,0.9999999999999976,6.344131569286609e-16,1,0.9999999999999976,0.1,1.004987562112089
0.174,0.9999999999999976,6.344131569286609e-16,1,0.9999999999999976,0.1,1.004987562112089
0.175,0.9999999999999978,7.137148015447434e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.176,0.9999999999999976,7.137148015447434e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.177,0.9999999999999978,7.533656238527848e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.178,0.9999999999999978,7.533656238527848e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.179,0.9999999999999978,7.533656238527848e-16,1,0.9999999999999978,0.1000000000000001,1.00498756211209
0.18,0.9999999999999976,7.533656238527848e-16,1,0.9999999999999976,0.1000000000000001,1.00498756211209
0.181,0.9999999999999976,7.533656238527848e-16,1,0.9999999999999976,0.1000000000000001,1.00498756211209
0.182,0.9999999999999976,8.723180907769087e-16,1,0.9999999999999976,0.1000000000000002,1.00498756211209
0.183,0.9999999999999976,8.723180907769087e-16,1,0.9999999999999976,0.1000000000000002,1.00498756211209
0.184,0.9999999999999976,8.723180907769087e-16,1,0.9999999999999976,0.1000000000000002,1.00498756211209
0.185,0.9999999999999971,7.137148015447434e-16,1.000000000000001,0.9999999999999971,0.1,1.00498756211209
0.186,0.9999999999999972,7.93016446160826e-16,1.000000000000001,0.9999999999999972,0.1000000000000001,1.00498756211209
0.187,0.9999999999999971,6.740639792367022e-16,1.000000000000001,0.9999999999999971,0.09999999999999998,1.00498756211209
0.188,0.9999999999999971,7.93016446160826e-16,1.000000000000001,0.9999999999999971,0.1000000000000001,1.00498756211209
0.189,0.9999999999999971,7.93016446160826e-16,1.000000000000001,0.9999999999999971,0.1000000000000001,1.00498756211209
0.19,0.9999999999999971,8.326672684688674e-16,1.000000000000001,0.9999999999999971,0.1000000000000001,1.00498756211209
0.191,0.9999999999999971,8.723180907769087e-16,1.000000000000001,0.9999999999999971,0.1000000000000002,1.00498756211209
0.192,0.9999999999999969,7.533656238527848e-16,1.000000000000001,0.9999999999999969,0.09999999999999994,1.00498756211209
0.193,0.9999999999999971,9.119689130849499e-16,1.000000000000001,0.9999999999999971,0.1000000000000002,1.00498756211209
0.194,0.9999999999999967,9.119689130849499e-16,1.000000000000001,0.9999999999999967,0.1000000000000001,1.00498756211209
0.195,0.9999999999999967,9.119689130849499e-16,1.000000000000001,0.9999999999999967,0.1000000000000002,1.00498756211209
0.196,0.9999999999999967,9.119689130849499e-16,1.000000000000001,0.9999999999999967,0.1000000000000002,1.00498756211209
0.197,0.9999999999999967,9.119689130849499e-16,1.000000000000001,0.9999999999999967,0.1000000000000002,1.00498756211209
0.198,0.9999999999999967,1.070572202317115e-15,1.000000000000001,0.9999999999999967,0.1000000000000003,1.00498756211209
0.199,0.9999999999999966,9.912705577010327e-16,1.000000000000001,0.9999999999999967,0.1000000000000002,1.00498756211209
0.2,0.9999999999999966,9.912705577010327e-16,1.000000000000001,0.9999999999999967,0.1000000000000001,1.00498756211209
0.201,0.9999999999999966,1.030921380009074e-15,1.000000000000001,0.9999999999999967,0.1000000000000002,1.00498756211209
0.202,0.9999999999999966,1.030921380009074e-15,1.000000000000001,0.9999999999999967,0.1000000000000002,1.00498756211209
0.203,0.9999999999999963,9.119689130849499e-16,1.000000000000001,0.9999999999999963,0.1000000000000001,1.00498756211209
0.204,0.9999999999999963,1.030921380009074e-15,1.000000000000001,0.9999999999999963,0.1000000000000002,1.00498756211209
0.205,0.9999999999999962,1.030921380009074e-15,1.000000000000001,0.9999999999999962,0.1,1.00498756211209
0.206,0.9999999999999962,1.030921380009074e-15,1.000000000000001,0.9999999999999963,0.1000000000000001,1.00498756211209
0.207,0.9999999999999962,1.030921380009074e-15,1.000000000000001,0.9999999999999963,0.1000000000000001,1.00498756211209
0.208,0.9999999999999962,1.149873846933198e-15,1.000000000000001,0.9999999999999963,0.1000000000000002,1.00498756211209
0.209,0.9999999999999962,1.149873846933198e-15,1.000000000000001,0.9999999999999963,0.1000000000000002,1.00498756211209
0.21,0.9999999999999962,1.070572202317115e-15,1.000000000000001,0.9999999999999962,0.1000000000000002,1.00498756211209
0.211,0.9999999999999962,1.070572202317115e-15,1.000000000000001,0.9999999999999962,0.1000000000000002,1.00498756211209
0.212,0.9999999999999962,1.110223024625157e-15,1.000000000000001,0.9999999999999962,0.1000000000000002,1.00498756211209
0.213,0.9999999999999962,1.110223024625157e-15,1.000000000000001,0.9999999999999962,0.1000000000000001,1.00498756211209
0.214,0.999999999999996,1.149873846933198e-15,1.000000000000001,0.9999999999999962,0.1000000000000002,1.00498756211209
0.215,0.999999999999996,1.149873846933198e-15,1.000000000000001,0.9999999999999962,0.1000000000000002,1.00498756211209
0.216,0.999999999999996,1.189524669241239e-15,1.000000000000001,0.9999999999999962,0.1000000000000002,1.00498756211209
0.217,0.9999999999999957,1.189524669241239e-15,1.000000000000001,0.9999999999999959,0.1000000000000002,1.00498756211209
0.218,0.9999999999999957,1.189524669241239e-15,1.000000000000001,0.9999999999999957,0.1000000000000001,1.00498756211209
0.219,0.9999999999999957,1.189524669241239e-15,1.000000000000001,0.9999999999999957,0.1000000000000001,1.00498756211209
0.22,0.9999999999999957,1.22917549154928e-15,1.000000000000001,0.9999999999999956,0.1,1.00498756211209
0.221,0.9999999999999957,1.22917549154928e-15,1.000000000000001,0.9999999999999956,0.1000000000000001,1.00498756211209
0.222,0.9999999999999957,1.22917549154928e-15,1.000000000000001,0.9999999999999956,0.1,1.00498756211209
0.223,0.9999999999999957,1.22917549154928e-15,1.000000000000001,0.9999999999999956,0.1000000000000001,1.00498756211209
0.224,0.9999999999999953,1.149873846933198e-15,1.000000000000001,0.9999999999999953,0.1,1.00498756211209
0.225,0.9999999999999956,1.467080425397528e-15,1.000000000000001,0.9999999999999956,0.1000000000000003,1.00498756211209
0.226,0.9999999999999953,1.348127958473404e-15,1.000000000000001,0.9999999999999953,0.1000000000000002,1.00498756211209
0.227,0.9999999999999953,1.348127958473404e-15,1.000000000000001,0.9999999999999951,0.1000000000000002,1.00498756211209
0.228,0.9999999999999953,1.387778780781446e-15,1.000000000000001,0.9999999999999951,0.1000000000000002,1.00498756211209
0.229,0.999999999999995,1.189524669241239e-15,1.000000000000001,0.999999999999995,0.1,1.00498756211209
0.23,0.9999999999999951,1.189524669241239e-15,1.000000000000001,0.999999999999995,0.1,1.00498756211209
0.231,0.9999999999999951,1.22917549154928e-15,1.000000000000001,0.999999999999995,0.1,1.00498756211209
0.232,0.9999999999999951,1.22917549154928e-15,1.000000000000001,0.999999999999995,0.1,1.00498756211209
0.233,0.999999999999995,1.348127958473404e-15,1.000000000000001,0.999999999999995,0.1000000000000002,1.00498756211209
0.234,0.9999999999999948,1.387778780781446e-15,1.000000000000001,0.9999999999999948,0.1000000000000001,1.00498756211209
0.235,0.9999999999999948,1.387778780781446e-15,1.000000000000001,0.9999999999999948,0.1000000000000001,1.00498756211209
0.236,0.9999999999999948,1.387778780781446e-15,1.000000000000001,0.9999999999999948,0.1000000000000001,1.00498756211209
0.237,0.9999999999999948,1.387778780781446e-15,1.000000000000001,0.9999999999999948,0.1000000000000001,1.00498756211209
0.238,0.9999999999999948,1.546382070013611e-15,1.000000000000001,0.9999999999999948,0.1000000000000003,1.00498756211209
0.239,0.9999999999999948,1.586032892321652e-15,1.000000000000001,0.9999999999999948,0.1000000000000003,1.00498756211209
0.24,0.9999999999999948,1.625683714629694e-15,1.000000000000001,0.9999999999999948,0.1000000000000003,1.00498756211209
0.241,0.9999999999999944,1.625683714629694e-15,1.000000000000001,0.9999999999999947,0.1000000000000003,1.00498756211209
0.242,0.9999999999999944,1.586032892321652e-15,1.000000000000001,0.9999999999999944,0.1000000000000003,1.00498756211209
0.243,0.9999999999999943,1.467080425397528e-15,1.000000000000001,0.9999999999999943,0.1000000000000001,1.00498756211209
0.244,0.9999999999999943,1.467080425397528e-15,1.000000000000001,0.9999999999999943,0.1,1.00498756211209
0.245,0.9999999999999943,1.50673124770557e-15,1.000000000000001,0.9999999999999943,0.1000000000000001,1.00498756211209
0.246,0.9999999999999943,1.50673124770557e-15,1.000000000000001,0.9999999999999943,0.1000000000000001,1.00498756211209
0.247,0.9999999999999943,1.50673124770557e-15,1.000000000000001,0.9999999999999943,0.1000000000000001,1.00498756211209
0.248,0.9999999999999943,1.665334536937735e-15,1.000000000000001,0.9999999999999941,0.1000000000000002,1.00498756211209
0.249,0.9999999999999941,1.546382070013611e-15,1.000000000000001,0.9999999999999941,0.1000000000000001,1.00498756211209
0.25,0.999999999999994,1.50673124770557e-15,1.000000000000001,0.999999999999994,0.1,1.00498756211209
0.251,0.999999999999994,1.50673124770557e-15,1.000000000000001,0.999999999999994,0.1,1.00498756211209
0.252,0.999999999999994,1.625683714629694e-15,1.000000000000001,0.999999999999994,0.1000000000000002,1.00498756211209
0.253,0.999999999999994,1.665334536937735e-15,1.000000000000001,0.999999999999994,0.1000000000000002,1.00498756211209
0.254,0.999999999999994,1.704985359245776e-15,1.000000000000001,0.9999999999999938,0.1000000000000002,1.00498756211209
0.255,0.999999999999994,1.704985359245776e-15,1.000000000000001,0.9999999999999938,0.1000000000000002,1.00498756211209
0.256,0.9999999999999938,1.625683714629694e-15,1.000000000000001,0.9999999999999938,0.1000000000000002,1.00498756211209
0.257,0.9999999999999936,1.704985359245776e-15,1.000000000000001,0.9999999999999938,0.1000000000000002,1.004987562112091
0.258,0.9999999999999932,1.50673124770557e-15,1.000000000000001,0.9999999999999934,0.1,1.004987562112091
0.259,0.9999999999999932,1.586032892321652e-15,1.000000000000001,0.9999999999999934,0.1,1.004987562112091
0.26,0.9999999999999934,1.704985359245776e-15,1.000000000000001,0.9999999999999932,0.1000000000000001,1.004987562112091
0.261,0.9999999999999934,1.704985359245776e-15,1.000000000000001,0.9999999999999932,0.1000000000000001,1.004987562112091
0.262,0.9999999999999932,1.704985359245776e-15,1.000000000000001,0.9999999999999931,0.1000000000000001,1.00498756211209
0.263,0.9999999999999932,1.744636181553817e-15,1.000000000000001,0.9999999999999931,0.1000000000000001,1.00498756211209
0.264,0.9999999999999932,1.744636181553817e-15,1.000000000000001,0.9999999999999931,0.1000000000000001,1.00498756211209
0.265,0.9999999999999929,1.744636181553817e-15,1.000000000000001,0.9999999999999929,0.1000000000000001,1.004987562112091
0.266,0.9999999999999929,1.744636181553817e-15,1.000000000000001,0.9999999999999929,0.1,1.004987562112091
0.267,0.9999999999999929,1.784287003861859e-15,1.000000000000001,0.9999999999999929,0.1000000000000001,1.004987562112091
0.268,0.9999999999999929,1.942890293094024e-15,1.000000000000001,0.9999999999999929,0.1000000000000002,1.004987562112091
0.269,0.9999999999999928,1.8239378261699e-15,1.000000000000001,0.9999999999999928,0.1000000000000001,1.004987562112091
0.27,0.9999999999999929,1.903239470785983e-15,1.000000000000001,0.9999999999999929,0.1000000000000002,1.004987562112091
0.271,0.9999999999999928,1.8239378261699e-15,1.000000000000001,0.9999999999999929,0.1000000000000001,1.004987562112091
0.272,0.9999999999999929,1.903239470785983e-15,1.000000000000001,0.9999999999999929,0.1000000000000002,1.004987562112091
0.273,0.9999999999999926,1.942890293094024e-15,1.000000000000001,0.9999999999999928,0.1000000000000002,1.004987562112091
0.274,0.9999999999999926,1.863588648477941e-15,1.000000000000001,0.9999999999999926,0.1,1.004987562112091
0.275,0.9999999999999926,1.903239470785983e-15,1.000000000000001,0.9999999999999926,0.1000000000000001,1.004987562112091
0.276,0.9999999999999926,1.903239470785983e-15,1.000000000000001,0.9999999999999926,0.1,1.004987562112091
0.277,0.9999999999999922,1.744636181553817e-15,1.000000000000001,0.9999999999999923,0.09999999999999994,1.004987562112091
0.278,0.9999999999999926,2.141144404634231e-15,1.000000000000001,0.9999999999999926,0.1000000000000002,1.004987562112091
0.279,0.9999999999999922,1.942890293094024e-15,1.000000000000001,0.9999999999999923,0.1,1.004987562112091
0.28,0.9999999999999923,1.982541115402065e-15,1.000000000000001,0.9999999999999923,0.1000000000000001,1.004987562112091
0.281,0.9999999999999919,1.784287003861859e-15,1.000000000000001,0.999999999999992,0.09999999999999985,1.004987562112091
0.282,0.9999999999999919,1.8239378261699e-15,1.000000000000001,0.999999999999992,0.09999999999999989,1.004987562112091
0.283,0.9999999999999919,1.982541115402065e-15,1.000000000000001,0.9999999999999919,0.1,1.004987562112091
0.284,0.9999999999999917,1.863588648477941e-15,1.000000000000001,0.9999999999999917,0.09999999999999989,1.004987562112091
0.285,0.9999999999999919,1.942890293094024e-15,1.000000000000002,0.9999999999999917,0.09999999999999998,1.004987562112091
0.286,0.9999999999999919,1.982541115402065e-15,1.000000000000002,0.9999999999999917,0.1,1.004987562112091
