"time","generatorSynchronous.PGenPu","generatorSynchronous.PmPu_in","generatorSynchronous.UPu","generatorSynchronous.efdPu_in"
0,0,0,0.9999999176467789,0.999999968727969
0.004,0,0,0.9999999102828749,1.000000128723624
0.008,0,0,0.9999999036888888,1.000000499355967
0.012,0,0,0.9999998979191573,1.000001006064221
0.016,0,0,0.9999998929736802,1.000001648848381
0.02,0,0,0.9999998888243183,1.000002295071418
0.024,0,0,0.9999998854804505,1.000002988945674
0.028,0,0,0.999999882942078,1.000003730471153
0.032,0,0,0.9999998812091994,1.000004519647854
0.036,0,0,0.9999998837333327,1.000004925393117
0.04,0,0,0.9999998862574657,1.000005331138381
0.044,0,0,0.9999998887815985,1.000005736883647
0.048,0,0,0.9999998913057316,1.000006142628915
0.052,0,0,0.9999998938298647,1.000006548374185
0.056,0,0,0.9999998963539977,1.000006954119457
0.06,0,0,0.9999998988781306,1.000007359864731
0.064,0,0,0.9999999014022636,1.000007765610006
0.068,0,0,0.999999905122113,1.000007681508634
0.07199999999999999,0,0,0.9999999088419617,1.000007597407261
0.076,0,0,0.9999999125618101,1.000007513305887
0.08,0,0,0.9999999162816587,1.000007429204512
0.08400000000000001,0,0,0.9999999200015072,1.000007345103137
0.08799999999999999,0,0,0.9999999237213559,1.000007261001762
0.092,0,0,0.9999999274412046,1.000007176900385
0.096,0,0,0.999999931161053,1.000007092799008
0.1,0,0,0.9999999348809017,1.00000700869763
0.1000000001100028,0,0,0.9999999348809017,1.000007008697628
0.1000000001100028,0,0,0.9999999348809017,1.000007008697628
0.104,0,0,1.00018169205544,1.901945551805251
0.108,0,0,1.000703546603696,2.644509377722168
0.112,0,0,1.00153344419175,3.255507173868353
0.116,0,0,1.002641862900457,3.756931406019377
0.12,0,0,1.004001421176426,4.1661541129487
0.124,0,0,1.005586320468622,4.497009092590066
0.128,0,0,1.007372183420995,4.760503242474416
0.132,0,0,1.009335959850859,4.965421436146155
0.136,0,0,1.011455389125258,5.118962900949319
0.14,0,0,1.013709045829768,5.227037575292075
0.144,0,0,1.016076271196997,5.294558971709085
0.148,0,0,1.018537128637513,5.325674132219021
0.152,0,0,1.021072389045597,5.323941012128958
0.156,0,0,1.023663529125592,5.292466904877744
0.16,0,0,1.02629273645242,5.234016221110029
0.164,0,0,1.028942931600108,5.151092111702167
0.168,0,0,1.031597793204402,5.045999308381756
0.172,0,0,1.0342417864716,4.92089169132858
0.176,0,0,1.036860193245025,4.777807803964293
0.18,0,0,1.039438806847263,4.618747972188959
0.184,0,0,1.041964912359294,4.445551199047863
0.188,0,0,1.044426497715519,4.260026982049252
0.192,0,0,1.046812435880996,4.063939542049558
0.196,0,0,1.049112530316065,3.859007925286546
0.2,0,0,1.051317508912513,3.646911959542813
0.204,0,0,1.053419052110109,3.429290328484493
0.208,0,0,1.055409878873103,3.207721756510626
0.212,0,0,1.057283666873421,2.983736075033125
0.216,0,0,1.059035052538532,2.758810657500728
0.22,0,0,1.060659630313549,2.534366141489245
0.224,0,0,1.06215398243817,2.311745455381236
0.228,0,0,1.063515601490152,2.092225383880296
0.232,0,0,1.064742883087784,1.877008782839824
0.236,0,0,1.065835105336171,1.667221424918644
0.24,0,0,1.066792393396269,1.463894435888976
0.244,0,0,1.067615670082253,1.26797667648551
0.248,0,0,1.068306624634737,1.080327032519289
0.252,0,0,1.068867682547704,0.901713708533935
0.256,0,0,1.069301907426557,0.7328033992772247
0.26,0,0,1.069612997580277,0.5741729608749263
0.264,0,0,1.069805223957679,0.4263046712042659
0.268,0,0,1.069883520343969,0.2895920957328055
0.272,0,0,1.069853379192146,0.1643332529635576
0.276,0,0,1.069720208029672,0.05071324236688128
0.28,0,0,1.069489915911114,-0.05115072882681188
0.284,0,0,1.069168828615817,-0.1412244377656493
0.288,0,0,1.068763282045462,-0.2195482295288373
0.292,0,0,1.068280185410914,-0.2862434806459664
0.296,0,0,1.06772607205881,-0.3414887924723619
0.3,0,0,1.067108202086567,-0.3855482555452193
0.304,0,0,1.066433103128548,-0.4187153816608921
0.308,0,0,1.065708157045673,-0.4413774107174953
0.312,0,0,1.06493977894874,-0.4539221194694188
0.316,0,0,1.064135048687926,-0.4568223826116238
0.32,0,0,1.063300330127323,-0.4505512449102028
0.324,0,0,1.06244226530946,-0.435642433548875
0.328,0,0,1.061567286838135,-0.4126588301361274
0.332,0,0,1.060681373112852,-0.3821655147084712
0.336,0,0,1.059790349780545,-0.3447518664883618
0.34,0,0,1.058899708472663,-0.3010118357840169
0.344,0,0,1.058014674532686,-0.2515476391145052
0.348,0,0,1.057140176015564,-0.1969645223627982
0.352,0,0,1.056280817438843,-0.137865413884604
0.356,0,0,1.055440869234213,-0.07484715233083725
0.36,0,0,1.054624259982219,-0.008497026705303255
0.364,0,0,1.053834571264852,0.06061037218428425
0.368,0,0,1.053075042381494,0.1319145666820644
0.372,0,0,1.05234855687559,0.2048737550859659
0.376,0,0,1.051657629891088,0.2789708730287055
0.38,0,0,1.051004453235666,0.3537073854318781
0.384,0,0,1.050390880064214,0.4286086475352926
0.388,0,0,1.049818432270912,0.5032253140264422
0.392,0,0,1.049288309440803,0.5771344956594967
0.396,0,0,1.048801399205996,0.6499406773423159
0.4,0,0,1.048358288854501,0.7212764120783057
0.404,0,0,1.047959277689979,0.7908006657429889
0.408,0,0,1.047604388326404,0.8582061796563207
0.412,0,0,1.047293388717282,0.9232120977319523
0.416,0,0,1.047025802633088,0.9855660095416695
0.42,0,0,1.046800925086863,1.045044183259742
0.424,0,0,1.046617838505321,1.101451216842745
0.428,0,0,1.04647542922727,1.15461956018053
0.432,0,0,1.046372404219382,1.204408919806178
0.436,0,0,1.046307302280061,1.250705258596337
0.44,0,0,1.046278520595136,1.293420868412523
0.444,0,0,1.046284103439985,1.332487535200874
0.448,0,0,1.046322502818075,1.367875232898372
0.452,0,0,1.046391983172732,1.399568768055773
0.456,0,0,1.046490441266022,1.427567097590756
0.46,0,0,1.046615698637275,1.451892051331868
0.464,0,0,1.046765571315035,1.472587832161655
0.468,0,0,1.046937873307356,1.48971844703857
0.472,0,0,1.047130411822646,1.503365370973154
0.476,0,0,1.047340895340789,1.513631017080243
0.48,0,0,1.04756685978997,1.520642992408667
0.484,0,0,1.047806508211021,1.524508993631579
0.488,0,0,1.048057807890504,1.525358241359468
0.492,0,0,1.048318596042877,1.523340239652353
0.496,0,0,1.048586703119689,1.518619628837879
0.5,0,0,1.048860229988174,1.511353186633193
0.504,0,0,1.049137220983091,1.501714077770586
0.508,0,0,1.04941592556717,1.489868670705122
0.512,0,0,1.049694476940885,1.476006991861512
0.516,0,0,1.049971261114856,1.460305415140302
0.52,0,0,1.050244736884443,1.442943340675622
0.524,0,0,1.050513398637931,1.424108179674256
0.528,0,0,1.050775829410746,1.403989539945844
0.532,0,0,1.051030822055956,1.382761160253647
0.536,0,0,1.051277223366917,1.360600727793387
0.54,0,0,1.05151390686167,1.337696809743317
0.544,0,0,1.051739984025837,1.314212387475713
0.548,0,0,1.051954630872872,1.29031197802132
0.552,0,0,1.052157100648093,1.266161231957679
0.556,0,0,1.05234676925466,1.241917208947682
0.5600000000000001,0,0,1.052523149947744,1.217721370484042
0.5639999999999999,0,0,1.052685834763841,1.193713035930173
0.5679999999999999,0,0,1.052834497960291,1.170033127329645
0.572,0,0,1.052968950641445,1.146797501066209
0.576,0,0,1.053089077531195,1.124119870978554
0.58,0,0,1.053194853478602,1.102110049193435
0.584,0,0,1.053286344356928,1.080864242238996
0.588,0,0,1.053363690507801,1.060466500764252
0.592,0,0,1.053427109633245,1.040995029499468
0.596,0,0,1.05347691029879,1.02252191280762
0.6,0,0,1.053513434233698,1.005102498007513
0.604,0,0,1.053537091686611,0.9887863580784649
0.608,0,0,1.053548377768473,0.9736162509330359
0.612,0,0,1.053547807390415,0.9596231035018427
0.616,0,0,1.053536097000018,0.9468317714550945
0.62,0,0,1.053513804246349,0.935254488511523
0.624,0,0,1.053481682347319,0.9248934477304318
0.628,0,0,1.053440072975347,0.9157451441079202
0.632,0,0,1.053389693979128,0.9078057607570535
0.636,0,0,1.053331579763523,0.9010521510718833
0.64,0,0,1.053265974282979,0.8954739996159309
0.644,0,0,1.053193802328767,0.8910416934479608
0.648,0,0,1.05311591790013,0.8877147644231461
0.652,0,0,1.053032668325105,0.8854750930713836
0.656,0,0,1.052944955529549,0.8842736566748678
0.66,0,0,1.052853677305359,0.8840507248930787
0.664,0,0,1.052759206517978,0.8847792671884726
0.668,0,0,1.052662255376821,0.8864057693095857
0.672,0,0,1.05256367214689,0.8888599185991883
0.676,0,0,1.052463900596566,0.8921016538090917
0.68,0,0,1.052363574878935,0.8960700792875732
0.6840000000000001,0,0,1.052263385999293,0.9006929780365185
0.6879999999999999,0,0,1.052163804392296,0.9059190374352157
0.6919999999999999,0,0,1.052065268714196,0.911697055469517
0.696,0,0,1.051968401417583,0.917948049776196
0.7,0,0,1.051873677788896,0.9246066901420241
0.704,0,0,1.051781425747113,0.931624627404904
0.708,0,0,1.051692044807856,0.938939101388686
0.712,0,0,1.051605861338934,0.9464948266961587
0.716,0,0,1.051523185329654,0.954234692466651
0.72,0,0,1.051444284578241,0.9621047174632172
0.724,0,0,1.051369394507927,0.9700522338125693
0.728,0,0,1.051298714403401,0.9780270710634967
0.732,0,0,1.051232409428022,0.9859813197911415
0.736,0,0,1.051170610835716,0.9938696835376549
0.74,0,0,1.051113417069071,1.001649531326958
0.744,0,0,1.0510608947999,1.009281045495607
0.748,0,0,1.051013080152027,1.016727295409337
0.752,0,0,1.050969980044524,1.023954311297025
0.756,0,0,1.050931573626738,1.03093112817944
0.76,0,0,1.050897813812407,1.03762981363101
0.764,0,0,1.050868628882342,1.044025475084922
0.768,0,0,1.050843924153064,1.050096249718799
0.772,0,0,1.050823583692253,1.055823277138289
0.776,0,0,1.050807472071922,1.061190656195097
0.78,0,0,1.050795436145476,1.066185386917932
0.784,0,0,1.050787289062178,1.070796842925002
0.788,0,0,1.050782753828106,1.07501525349797
0.792,0,0,1.050781802236716,1.078841075597468
0.796,0,0,1.050784096417505,1.082270351229882
0.8,0,0,1.050789691352028,1.085304848213861
0.804,0,0,1.050798019376272,1.087945997186527
0.8080000000000001,0,0,1.050809229367249,1.090194638438133
0.8120000000000001,0,0,1.050822667286531,1.092064263888427
0.8159999999999999,0,0,1.050838526554609,1.093551726936079
0.82,0,0,1.050856122352556,1.094683001436803
0.824,0,0,1.050875672238853,1.095450289835182
0.828,0,0,1.050896481986632,1.095890580210797
0.832,0,0,1.050918783708097,1.095991687033111
0.836,0,0,1.050941840312308,1.09580370961135
0.84,0,0,1.050965836958446,1.095314966232027
0.844,0,0,1.050990346010902,1.094560150084257
0.848,0,0,1.051015308794904,1.093545884685166
0.852,0,0,1.051040500505001,1.092292471544396
0.856,0,0,1.051065646347736,1.090828625907762
0.86,0,0,1.051090700069333,1.089159830288442
0.864,0,0,1.05111536980454,1.087319264632474
0.868,0,0,1.051139574546962,1.085318388227062
0.872,0,0,1.051163169086066,1.083175472129726
0.876,0,0,1.051185929851728,1.080922987845766
0.88,0,0,1.0512078468912,1.078563440220535
0.884,0,0,1.051228725089715,1.076127993386184
0.888,0,0,1.051248501315639,1.073629628229394
0.892,0,0,1.05126709900657,1.071082348227265
0.896,0,0,1.051284378075172,1.068517094052186
0.9,0,0,1.051300343560285,1.065934577120424
0.904,0,0,1.051314897801755,1.063360037003276
0.908,0,0,1.051328010790036,1.060806087197436
0.912,0,0,1.051339655521298,1.058282285855918
0.916,0,0,1.05134978954496,1.055812127046384
0.92,0,0,1.051358420005495,1.053397019552269
0.924,0,0,1.05136553215621,1.051053849294205
0.928,0,0,1.051371138983694,1.048792839331938
0.9320000000000001,0,0,1.051375245930464,1.046619177428713
0.9360000000000001,0,0,1.051377889663444,1.044547693260441
0.9399999999999999,0,0,1.05137908681217,1.042579648897366
0.944,0,0,1.051378877145075,1.040723989364323
0.948,0,0,1.051377319203913,1.03898680030777
0.952,0,0,1.051374433195987,1.037369858470756
0.956,0,0,1.051370310265044,1.03587957480285
0.96,0,0,1.051364980851336,1.034516165595341
0.964,0,0,1.051358510883133,1.033282287089052
0.968,0,0,1.051351108561947,1.032177223368383
0.972,0,0,1.051342759030613,1.031200952388921
0.976,0,0,1.051333446707621,1.03035345035592
0.98,0,0,1.051323362521848,1.029629374148527
0.984,0,0,1.051312568518637,1.029026985906791
0.988,0,0,1.051300972883197,1.028548852228782
0.992,0,0,1.051288708265643,1.028189450510306
0.996,0,0,1.051276087343189,1.02793576668871
1,0,0,1.051262899721839,1.0277965518337
1.004,0,0,1.051249152121964,1.027771398489253
1.008,0,0,1.051235298760606,1.027833035516887
1.012,0,0,1.051221094616983,1.027996167929228
1.016,0,0,1.051206556103755,1.028259537337937
1.02,0,0,1.051192060775518,1.028594290028895
1.024,0,0,1.051177416189931,1.029015127527471
1.028,0,0,1.05116274001808,1.029510485808964
1.032,0,0,1.051148240527813,1.030059901450552
1.036,0,0,1.051133791624116,1.030675759818476
1.04,0,0,1.051119520383698,1.031343668822039
1.044,0,0,1.051105439687797,1.032062168089534
1.048,0,0,1.05109157609119,1.032826568086379
1.052,0,0,1.051078096637158,1.033613413565806
1.056,0,0,1.051064916614417,1.034434598266559
1.06,0,0,1.05105212517864,1.035276467096366
